input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,final_url,csp_domains_
root.pkiv3.fitbit.com,,404,13,AS396982,GOOGLE-CLOUD-PLATFORM,US,34.120.0.0/14,,,,,,,,,,,,,,,,,,,,google,80,http://root.pkiv3.fitbit.com:80,http,UploadServer,text/plain,GET,34.120.92.242,/,285775083,34.120.92.242,Google Cloud Storage,1,False,True,,,
rootocsp.pkiv3.fitbit.com,,200,5,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,rootocsp.pkiv3.fitbit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,rootocsp.pkiv3.fitbit.com,google,443,https://rootocsp.pkiv3.fitbit.com:443,https,,application/ocsp-response,GET,104.197.59.93,/,-1244228684,104.197.59.93,,2,False,True,,,
sentry.whitebit.com,Sign In | Sentry,200,14477,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,sentry.whitebit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-07T00:00:00Z,2023-05-21T23:59:59Z,"CN=whitebit.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",whitebit.com,*.whitebit.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",7f9f4d9d265810bfe7a6bbdc9914b02c,8fb80265877b55f85ccce1116b78faea42f159a3a25af2628acef9989e83c212,True,ctls,sentry.whitebit.com,cloudflare,443,https://sentry.whitebit.com:443,https,cloudflare,text/html,GET,104.19.133.72,/,-1840324437,2606:4700:1::6813:8948,Python,387,False,True,"Cloudflare, Inc.",https://sentry.whitebit.com/auth/login/sentry/,
sitefelixcrl.pkiv3.fitbit.com,,404,13,AS396982,GOOGLE-CLOUD-PLATFORM,US,34.120.0.0/14,,,,,,,,,,,,,,,,,,,,google,80,http://sitefelixcrl.pkiv3.fitbit.com:80,http,UploadServer,text/plain,GET,34.120.92.242,/,285775083,34.120.92.242,Google Cloud Storage,1,False,True,,,
sitehiggscrl.pkiv3.fitbit.com,,404,13,AS396982,GOOGLE-CLOUD-PLATFORM,US,34.120.0.0/14,,,,,,,,,,,,,,,,,,,,google,80,http://sitehiggscrl.pkiv3.fitbit.com:80,http,UploadServer,text/plain,GET,34.120.92.242,/,285775083,34.120.92.242,Google Cloud Storage,1,False,True,,,
sitemesoncrl.pkiv3.fitbit.com,,404,13,AS396982,GOOGLE-CLOUD-PLATFORM,US,34.120.0.0/14,,,,,,,,,,,,,,,,,,,,google,80,http://sitemesoncrl.pkiv3.fitbit.com:80,http,UploadServer,text/plain,GET,34.120.92.242,/,285775083,34.120.92.242,Google Cloud Storage,1,False,True,,,
sitemiracrl.pkiv3.fitbit.com,,404,13,AS396982,GOOGLE-CLOUD-PLATFORM,US,34.120.0.0/14,,,,,,,,,,,,,,,,,,,,google,80,http://sitemiracrl.pkiv3.fitbit.com:80,http,UploadServer,text/plain,GET,34.120.92.242,/,285775083,34.120.92.242,Google Cloud Storage,1,False,True,,,
siteocsp.pkiv3.fitbit.com,,200,5,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,siteocsp.pkiv3.fitbit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,siteocsp.pkiv3.fitbit.com,google,443,https://siteocsp.pkiv3.fitbit.com:443,https,,application/ocsp-response,GET,104.197.59.93,/,-1244228684,104.197.59.93,,2,False,True,,,
source-public.fitbit.com,403 Forbidden,403,146,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,source-public.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,source-public.fitbit.com,cloudflare,443,https://source-public.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,-1561873722,104.16.66.50,Google Cloud CDN,8,False,True,,,
sso.corp.fitbit.com,User Portal,200,5307,AS14618,AMAZON-AES,US,52.20.0.0/14,sso.corp.fitbit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-11-21T07:16:07Z,2023-12-23T07:16:06Z,"CN=*.my.idaptive.app, O=CYBERARK SOFTWARE LTD., L=Petah Tikva, ST=Central, C=IL",*.my.idaptive.app,my.idaptive.app,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,7f7e8e45945e943ed49a8b369fdd73c0,369b060174c570dea298f9588d1cde769be315ae546830d73bfeb823179c04ed,True,ctls,sso.corp.fitbit.com,,443,https://sso.corp.fitbit.com:443,https,,text/html,GET,52.21.56.174,/,-1840324437,35.175.3.116,HSTS,62,False,,CYBERARK SOFTWARE LTD.,https://sso.corp.fitbit.com/my,
ssp.fitbit.com,,404,10,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,ssp.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,ssp.fitbit.com,cloudflare,443,https://ssp.fitbit.com:443,https,cloudflare,text/plain,GET,104.16.65.50,/,1864250944,104.16.66.50,Google Cloud CDN,2,False,True,,,
stage-android-api.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-android-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-android-api.fitbit.com,cloudflare,443,https://stage-android-api.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-android-cdn-api.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-android-cdn-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-android-cdn-api.fitbit.com,cloudflare,443,https://stage-android-cdn-api.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-android-cdn-softclient.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-android-cdn-softclient.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-android-cdn-softclient.fitbit.com,cloudflare,443,https://stage-android-cdn-softclient.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-android-client.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-android-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-android-client.fitbit.com,cloudflare,443,https://stage-android-client.fitbit.com:443,https,cloudflare,,GET,104.16.66.50,/,-1840324437,104.16.65.50,Cloudflare,1,False,True,,,
stage-api.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-api.fitbit.com,cloudflare,443,https://stage-api.fitbit.com:443,https,cloudflare,,GET,104.16.66.50,/,-1840324437,104.16.65.50,Cloudflare,1,False,True,,,
stage-desktop-api.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-desktop-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-desktop-api.fitbit.com,cloudflare,443,https://stage-desktop-api.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-desktop-cdn-api.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-desktop-cdn-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-desktop-cdn-api.fitbit.com,cloudflare,443,https://stage-desktop-cdn-api.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-desktop-cdn-client.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-desktop-cdn-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-desktop-cdn-client.fitbit.com,cloudflare,443,https://stage-desktop-cdn-client.fitbit.com:443,https,cloudflare,,GET,104.16.66.50,/,-1840324437,104.16.65.50,Cloudflare,1,False,True,,,
stage-dev.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-dev.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-dev.fitbit.com,cloudflare,443,https://stage-dev.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-ifttt.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-ifttt.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-ifttt.fitbit.com,cloudflare,443,https://stage-ifttt.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-iphone-api.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-iphone-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-iphone-api.fitbit.com,cloudflare,443,https://stage-iphone-api.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-iphone-cdn-api.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-iphone-cdn-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-iphone-cdn-api.fitbit.com,cloudflare,443,https://stage-iphone-cdn-api.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-iphone-cdn-client.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-iphone-cdn-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-iphone-cdn-client.fitbit.com,cloudflare,443,https://stage-iphone-cdn-client.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-iphone-cdn-softclient.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-iphone-cdn-softclient.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-iphone-cdn-softclient.fitbit.com,cloudflare,443,https://stage-iphone-cdn-softclient.fitbit.com:443,https,cloudflare,,GET,104.16.66.50,/,-1840324437,104.16.65.50,Cloudflare,1,False,True,,,
stage-iphone-client.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-iphone-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-iphone-client.fitbit.com,cloudflare,443,https://stage-iphone-client.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-iphone-softapi.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-iphone-softapi.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-iphone-softapi.fitbit.com,cloudflare,443,https://stage-iphone-softapi.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-iphone-softclient.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-iphone-softclient.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-iphone-softclient.fitbit.com,cloudflare,443,https://stage-iphone-softclient.fitbit.com:443,https,cloudflare,,GET,104.16.66.50,/,-1840324437,104.16.65.50,Cloudflare,1,False,True,,,
stage-mobile-client-static0.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-mobile-client-static0.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-mobile-client-static0.fitbit.com,cloudflare,443,https://stage-mobile-client-static0.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-static.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-static.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-static.fitbit.com,cloudflare,443,https://stage-static.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-static0.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-static0.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-static0.fitbit.com,cloudflare,443,https://stage-static0.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-static1.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-static1.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-static1.fitbit.com,cloudflare,443,https://stage-static1.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-windows-api.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-windows-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-windows-api.fitbit.com,cloudflare,443,https://stage-windows-api.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-windows-cdn-api.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-windows-cdn-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-windows-cdn-api.fitbit.com,cloudflare,443,https://stage-windows-cdn-api.fitbit.com:443,https,cloudflare,,GET,104.16.66.50,/,-1840324437,104.16.65.50,Cloudflare,1,False,True,,,
stage-windows-cdn-client.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-windows-cdn-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-windows-cdn-client.fitbit.com,cloudflare,443,https://stage-windows-cdn-client.fitbit.com:443,https,cloudflare,,GET,104.16.66.50,/,-1840324437,104.16.65.50,Cloudflare,1,False,True,,,
stage-windows-cdn-softapi.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-windows-cdn-softapi.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-windows-cdn-softapi.fitbit.com,cloudflare,443,https://stage-windows-cdn-softapi.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-windows-cdn-softclient.fitbit.com,,526,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-windows-cdn-softclient.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-windows-cdn-softclient.fitbit.com,cloudflare,443,https://stage-windows-cdn-softclient.fitbit.com:443,https,cloudflare,,GET,104.16.65.50,/,-1840324437,104.16.66.50,Cloudflare,1,False,True,,,
stage-windows-client.fitbit.com,,403,16,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,stage-windows-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T16:04:51Z,2023-06-04T16:04:50Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7373fac42de9cd28db589ca0ca044645,c661d1b78de0b65f3a182386ffaeab693a5c8d5570e4bd7074bdfccb5567be94,True,ctls,stage-windows-client.fitbit.com,cloudflare,443,https://stage-windows-client.fitbit.com:443,https,cloudflare,text/plain,GET,104.16.65.50,/,1659100526,104.16.66.50,Cloudflare,1,False,True,,,
