input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,csp_domains_,tls_self_signed,tls_mismatched
test-bastion.datacamp.com,Just a moment...,429,7041,test-bastion.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,test-bastion.datacamp.com,cloudflare,443,https://test-bastion.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,931415933,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
test-ops.datacamp.com,Just a moment...,429,7003,test-ops.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,test-ops.datacamp.com,cloudflare,443,https://test-ops.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-344829079,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
textiles.datacamp.com,Just a moment...,429,6854,textiles.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,textiles.datacamp.com,cloudflare,443,https://textiles.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,-1887499387,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
three-sita-65.datacamp.com,Just a moment...,429,7022,three-sita-65.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,three-sita-65.datacamp.com,cloudflare,443,https://three-sita-65.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,1225545569,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
tidalmigrations.datacamp.com,Just a moment...,429,6978,tidalmigrations.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tidalmigrations.datacamp.com,cloudflare,443,https://tidalmigrations.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-707170347,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
tktl.datacamp.com,Just a moment...,429,6822,tktl.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tktl.datacamp.com,cloudflare,443,https://tktl.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,1560914572,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
tky-dns.datacamp.com,Just a moment...,429,6961,tky-dns.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tky-dns.datacamp.com,cloudflare,443,https://tky-dns.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,587205591,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
todokerun.datacamp.com,Just a moment...,429,6934,todokerun.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,todokerun.datacamp.com,cloudflare,443,https://todokerun.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-806955431,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
tor10-26-gre.datacamp.com,Just a moment...,429,6950,tor10-26-gre.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tor10-26-gre.datacamp.com,cloudflare,443,https://tor10-26-gre.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,475984537,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
tor111-151-grc.datacamp.com,Just a moment...,429,6989,tor111-151-grc.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tor111-151-grc.datacamp.com,cloudflare,443,https://tor111-151-grc.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,1456625407,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
tor159-110-pda.datacamp.com,Just a moment...,429,6845,tor159-110-pda.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tor159-110-pda.datacamp.com,cloudflare,443,https://tor159-110-pda.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,1540444800,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
tor16-24-grc.datacamp.com,Just a moment...,429,6859,tor16-24-grc.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tor16-24-grc.datacamp.com,cloudflare,443,https://tor16-24-grc.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,738853778,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
tor227-pda.datacamp.com,Just a moment...,429,6968,tor227-pda.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tor227-pda.datacamp.com,cloudflare,443,https://tor227-pda.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,1248086863,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
tor23-42-pda.datacamp.com,Just a moment...,429,6942,tor23-42-pda.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tor23-42-pda.datacamp.com,cloudflare,443,https://tor23-42-pda.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,-919219482,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
tor231-272-pdb.datacamp.com,Just a moment...,429,7011,tor231-272-pdb.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tor231-272-pdb.datacamp.com,cloudflare,443,https://tor231-272-pdb.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-432432545,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
tor252-287-pdc.datacamp.com,Just a moment...,429,6948,tor252-287-pdc.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tor252-287-pdc.datacamp.com,cloudflare,443,https://tor252-287-pdc.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,812469797,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
tor279-316-pdb.datacamp.com,Just a moment...,429,6965,tor279-316-pdb.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tor279-316-pdb.datacamp.com,cloudflare,443,https://tor279-316-pdb.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-414488811,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
tor315-441-pda.datacamp.com,Just a moment...,429,6961,tor315-441-pda.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tor315-441-pda.datacamp.com,cloudflare,443,https://tor315-441-pda.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-1519743850,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
tor357-339-pda.datacamp.com,Just a moment...,429,7009,tor357-339-pda.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tor357-339-pda.datacamp.com,cloudflare,443,https://tor357-339-pda.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,1137112817,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
tor39-71-grc.datacamp.com,Just a moment...,429,6987,tor39-71-grc.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tor39-71-grc.datacamp.com,cloudflare,443,https://tor39-71-grc.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,1740233344,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
tosdr.datacamp.com,Just a moment...,429,6963,tosdr.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tosdr.datacamp.com,cloudflare,443,https://tosdr.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,685295802,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
tourism.datacamp.com,Just a moment...,429,6774,tourism.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tourism.datacamp.com,cloudflare,443,https://tourism.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-890398272,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
traceroute-fna-bgp-02-ffml1.datacamp.com,Just a moment...,429,7110,traceroute-fna-bgp-02-ffml1.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,traceroute-fna-bgp-02-ffml1.datacamp.com,cloudflare,443,https://traceroute-fna-bgp-02-ffml1.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-971845366,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
tracking-ads.datacamp.com,Just a moment...,429,7011,tracking-ads.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tracking-ads.datacamp.com,cloudflare,443,https://tracking-ads.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,1703020054,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
tracking-database-corporate.datacamp.com,Just a moment...,429,7020,tracking-database-corporate.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,tracking-database-corporate.datacamp.com,cloudflare,443,https://tracking-database-corporate.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,1789725266,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
treacheries.com.datacamp.com,Just a moment...,429,5900,,,,,,,,,,,,,,,,,,,,cloudflare,80,http://treacheries.com.datacamp.com:80,http,cloudflare,text/html,GET,172.64.153.58,/,2064897573,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
trunk-tw.datacamp.com,Just a moment...,429,6955,trunk-tw.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,trunk-tw.datacamp.com,cloudflare,443,https://trunk-tw.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,1409106681,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
trvs-224-4.datacamp.com,Just a moment...,429,7088,trvs-224-4.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,trvs-224-4.datacamp.com,cloudflare,443,https://trvs-224-4.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,-1292454212,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
uaredicalverts.datacamp.com,Just a moment...,429,6956,uaredicalverts.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,uaredicalverts.datacamp.com,cloudflare,443,https://uaredicalverts.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,210894261,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
uber-sites-qa-1.datacamp.com,Just a moment...,429,6904,uber-sites-qa-1.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,uber-sites-qa-1.datacamp.com,cloudflare,443,https://uber-sites-qa-1.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-831100529,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
ubiquity-china-ic3.datacamp.com,Just a moment...,429,7035,ubiquity-china-ic3.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,ubiquity-china-ic3.datacamp.com,cloudflare,443,https://ubiquity-china-ic3.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-1406258554,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
ucce-impres.datacamp.com,Just a moment...,429,6850,ucce-impres.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,ucce-impres.datacamp.com,cloudflare,443,https://ucce-impres.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,-40055094,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
uccelab-vdms.datacamp.com,Just a moment...,429,6938,uccelab-vdms.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,uccelab-vdms.datacamp.com,cloudflare,443,https://uccelab-vdms.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,499998500,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
uccheckin.datacamp.com,Just a moment...,429,6905,uccheckin.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,uccheckin.datacamp.com,cloudflare,443,https://uccheckin.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,469794266,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
