input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,cdn,csp_domains_,tls_wildcard_certificate,tls_subject_org_,final_url
opendoorcapital.investnext.com,Investor Portal,200,12828,443,https://opendoorcapital.investnext.com:443,https,gunicorn,text/html,GET,54.196.16.164,/,1259697078,54.157.4.65,gunicorn,297,False,opendoorcapital.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,opendoorcapital.investnext.com,,,intercom-sheets.com,True,,
p18-smtp.opendoorcapital.investnext.com,404,404,916,443,https://p18-smtp.opendoorcapital.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.91.6.89,gunicorn,23,False,p18-smtp.opendoorcapital.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,p18-smtp.opendoorcapital.investnext.com,,,wss://*.intercom.io,True,,
passivecommercialinvestors.investnext.com,Investor Portal,200,12740,443,https://passivecommercialinvestors.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.196.16.164,gunicorn,295,False,passivecommercialinvestors.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,passivecommercialinvestors.investnext.com,,,invest.vonfinch.com,True,,
peregrine.investnext.com,Investor Portal,200,12832,443,https://peregrine.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.157.4.65,gunicorn,297,False,peregrine.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,peregrine.investnext.com,,,https://bam.nr-data.net,True,,
player.vimeo.com,Features and Tools | Vimeo,200,139670,443,https://player.vimeo.com:443,https,cloudflare,text/html,GET,162.159.138.60,/,1154390870,162.159.128.61,Varnish,1060,False,vimeo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-09-21T00:00:00Z,2023-09-20T23:59:59Z,"CN=vimeo.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",vimeo.com,vimeo.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",abfbe98ee21ae761e7c907a2c2b11739,194c25b1c83430e1b8571f3a61c8671e0c371c345f741e485c2458d8b9e2a85b,ctls,vimeo.com,cloudflare,True,https:,True,"Cloudflare, Inc.",https://vimeo.com/features
portal.investnextdemo.co,404,404,916,443,https://portal.investnextdemo.co:443,https,gunicorn,text/html,GET,54.157.4.65,/,1259697078,54.196.16.164,gunicorn,23,False,portal.investnextdemo.co,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-23T01:33:44Z,2023-06-21T01:33:43Z,CN=portal.investnextdemo.co,portal.investnextdemo.co,portal.investnextdemo.co,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8619d1ac482c2d7931dd2036ce069606,8c6a774a46055e6c7ac7040d00fd49b22770d576e285dd82ca8b64b0b3c7d1ab,ctls,portal.investnextdemo.co,,,https://q7l39z0l6l-static.s3.amazonaws.com,,,
prod-ks.pluot.blue,Error,404,139,443,https://prod-ks.pluot.blue:443,https,,text/html,GET,50.112.219.130,/,609719216,54.191.129.205,HSTS,11,False,prod-ks.pluot.blue,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-07T00:00:00Z,2023-10-04T23:59:59Z,CN=daily.co,daily.co,pluot.tv,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,90a4ab6ff60f5f8785e4a5a2a69273ea,987382eb77190451f5909b12071d1acc4bf48dd700d3e42450329710c9ab3682,ctls,prod-ks.pluot.blue,,,,True,,
productdemo.investnextdemo.co,,403,24,443,https://productdemo.investnextdemo.co:443,https,gunicorn,text/html,GET,34.201.80.84,/,-483671161,54.196.16.164,gunicorn,1,False,productdemo.investnextdemo.co,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T23:15:00Z,2023-07-02T23:14:59Z,CN=productdemo.investnextdemo.co,productdemo.investnextdemo.co,productdemo.investnextdemo.co,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,bf0189ae814c71ef9d1b98de4fe88c95,1cdece2c37dcc08c042ba3c1202ad3308741ae0688ee531d77206095d2fd7e0f,ctls,productdemo.investnextdemo.co,,,*.mixpanel.com,,,
proposal.investnext.com,Your Proposal,200,529,443,https://proposal.investnext.com:443,https,Apache,text/html,GET,193.189.75.151,/,-1812417198,193.189.75.151,Apache,19,False,proposal.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-14T00:00:00Z,2023-07-13T23:59:59Z,CN=proposal.investnext.com,proposal.investnext.com,proposal.investnext.com,"CN=cPanel\, Inc. Certification Authority, O=cPanel\, Inc., L=Houston, ST=TX, C=US","cPanel, Inc. Certification Authority","cPanel, Inc.",10d15bead54be98d86014317c28c3d4e,856d607bede5f48c160c3787cb579ddf1276b2979a27355dcf46111985fb664e,ctls,proposal.investnext.com,,,,,,
psi.investnext.com,Investor Portal,200,12740,443,https://psi.investnext.com:443,https,gunicorn,text/html,GET,54.196.16.164,/,1259697078,54.91.6.89,gunicorn,295,False,psi.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,psi.investnext.com,,,app.investnext.com,True,,
qbghomesinvest.investnext.com,Investor Portal,200,12740,443,https://qbghomesinvest.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.196.16.164,gunicorn,295,False,qbghomesinvest.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,qbghomesinvest.investnext.com,,,embedded.hellosign.com,True,,
ramultifamily.investnext.com,404,404,916,443,https://ramultifamily.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.196.16.164,gunicorn,23,False,ramultifamily.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,ramultifamily.investnext.com,,,cdn.plaid.com,True,,
regalcapitalpartners.investnext.com,404,404,916,443,https://regalcapitalpartners.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.196.16.164,gunicorn,23,False,regalcapitalpartners.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,regalcapitalpartners.investnext.com,,,https://bam.nr-data.net,True,,
relationalcapital.investnext.com,Investor Portal,200,12690,443,https://relationalcapital.investnext.com:443,https,gunicorn,text/html,GET,54.196.16.164,/,1259697078,54.157.4.65,gunicorn,295,False,relationalcapital.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,relationalcapital.investnext.com,,,*.investnext.com,True,,
rgcappartners.investnext.com,Investor Portal,200,12835,443,https://rgcappartners.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.196.16.164,gunicorn,297,False,rgcappartners.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,rgcappartners.investnext.com,,,https://fonts.googleapis.com,True,,
rudolphcos.investnext.com,404,404,916,443,https://rudolphcos.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.196.16.164,gunicorn,23,False,rudolphcos.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,rudolphcos.investnext.com,,,https://s3.amazonaws.com,True,,
s1-iad-ss-serving-searchads.opendoorcapital.investnext.com,404,404,916,443,https://s1-iad-ss-serving-searchads.opendoorcapital.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.196.16.164,gunicorn,23,False,s1-iad-ss-serving-searchads.opendoorcapital.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,s1-iad-ss-serving-searchads.opendoorcapital.investnext.com,,,embedded.hellosign.com,True,,
sharplineequity.investnext.com,Investor Portal,200,12588,443,https://sharplineequity.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.196.16.164,gunicorn,293,False,sharplineequity.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,sharplineequity.investnext.com,,,http://cdn4.mxpnl.com,True,,
staging5.investnext.com,This is the default server vhost,200,1371,80,http://staging5.investnext.com:80,http,nginx,text/html,GET,35.208.208.20,/,-659216626,35.208.208.20,Nginx,24,False,staging5.investnext.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-04-14T07:24:45Z,2023-07-13T07:24:44Z,CN=giowm1308.siteground.biz,giowm1308.siteground.biz,giowm1308.siteground.biz,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a8c18749178bf3a417ff2534aba6316c,e8e559f23b78bfb7d4fc668262aa994f2ff798f14fab064681c736400d93237c,ctls,staging5.investnext.com,google,True,,,,https://staging5.investnext.com/
status.investnext.com,InvestNext status,200,35208,443,https://status.investnext.com:443,https,openresty/1.19.3.2,text/html,GET,142.132.140.101,/,-1840324437,142.132.140.101,Stimulus,300,False,status.investnext.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-17T04:39:31Z,2023-06-15T04:39:30Z,CN=status.investnext.com,status.investnext.com,status.investnext.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d82f25f9353961695b8cff9af5884b0f,3b31dbdf89a717e0834d7afb2209541bcf4b96f46edfa436fee25f4d956dc84a,ctls,status.investnext.com,,,,,,
sunrise.investnext.com,Investor Portal,200,12844,443,https://sunrise.investnext.com:443,https,gunicorn,text/html,GET,54.91.6.89,/,1259697078,34.201.80.84,gunicorn,297,False,sunrise.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,sunrise.investnext.com,,,*.instagram.com,True,,
support.investnext.com,InvestNext Help Center,200,77760,443,https://support.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,-1840324437,54.91.6.89,gunicorn,22,False,support.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,support.investnext.com,,,https://marketing.intercomcdn.com,True,,https://support.investnext.com/en/
temcapital.investnext.com,Investor Portal,200,12677,443,https://temcapital.investnext.com:443,https,gunicorn,text/html,GET,54.157.4.65,/,1259697078,54.196.16.164,gunicorn,295,False,temcapital.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,temcapital.investnext.com,,,https://recaptcha.google.com/recaptcha/,True,,
tempo.investnext.com,Investor Portal,200,12831,443,https://tempo.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.91.6.89,gunicorn,297,False,tempo.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,tempo.investnext.com,,,https://s3.amazonaws.com,True,,
test.investnext.com,404,404,916,443,https://test.investnext.com:443,https,gunicorn,text/html,GET,54.196.16.164,/,1259697078,54.91.6.89,gunicorn,23,False,test.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,test.investnext.com,,,https://www.google.com/recaptcha/,True,,
testdomain.investnext.com,404,404,916,443,https://testdomain.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.196.16.164,gunicorn,23,False,testdomain.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,testdomain.investnext.com,,,https://s3.amazonaws.com,True,,
theapartmentqueen.investnext.com,Investor Portal,200,12841,443,https://theapartmentqueen.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.196.16.164,gunicorn,297,False,theapartmentqueen.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,theapartmentqueen.investnext.com,,,fast.wistia.net,True,,
threetrains.investnext.com,Investor Portal,200,12830,443,https://threetrains.investnext.com:443,https,gunicorn,text/html,GET,54.196.16.164,/,1259697078,54.157.4.65,gunicorn,297,False,threetrains.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,threetrains.investnext.com,,,https://bam.nr-data.net,True,,
tor3-11-gre.cosponsor.investnext.com,404,404,916,443,https://tor3-11-gre.cosponsor.investnext.com:443,https,gunicorn,text/html,GET,54.196.16.164,/,1259697078,34.201.80.84,gunicorn,23,False,tor3-11-gre.cosponsor.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,CN=*.cosponsor.investnext.com,*.cosponsor.investnext.com,cosponsor.investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,537c07b64e17662fc1b4e197a2f56f39,565c95430899bf90478e15383b07c6e1f94b6025f7f03b1836062d3ffde99527,ctls,tor3-11-gre.cosponsor.investnext.com,,,intercom-sheets.com,True,,
trajanfund.investnext.com,Investor Portal,200,12739,443,https://trajanfund.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.157.4.65,gunicorn,295,False,trajanfund.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,trajanfund.investnext.com,,,*.intercom.io,True,,
tripodwm.investnext.com,404,404,916,443,https://tripodwm.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.196.16.164,gunicorn,23,False,tripodwm.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,tripodwm.investnext.com,,,https://www.google.com/recaptcha/,True,,
tulecapital.investnext.com,Investor Portal,200,12831,443,https://tulecapital.investnext.com:443,https,gunicorn,text/html,GET,54.196.16.164,/,1259697078,54.157.4.65,gunicorn,297,False,tulecapital.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,tulecapital.investnext.com,,,instagram.com,True,,
twinoakscapital.investnext.com,Investor Portal,200,12837,443,https://twinoakscapital.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.91.6.89,gunicorn,297,False,twinoakscapital.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,twinoakscapital.investnext.com,,,*.intercom.io,True,,
v2.investnext.com,404,404,916,443,https://v2.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.196.16.164,gunicorn,23,False,v2.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,v2.investnext.com,,,http://cdn4.mxpnl.com,True,,
vu.investnext.com,Investor Portal,200,12359,443,https://vu.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.157.4.65,gunicorn,291,False,vu.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,vu.investnext.com,,,https://bam.nr-data.net,True,,
vx44.investnext.com,404,404,916,443,https://vx44.investnext.com:443,https,gunicorn,text/html,GET,34.201.80.84,/,1259697078,54.196.16.164,gunicorn,23,False,vx44.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,vx44.investnext.com,,,invest.vonfinch.com,True,,
wellingscapital.investnext.com,Investor Portal,200,12841,443,https://wellingscapital.investnext.com:443,https,gunicorn,text/html,GET,54.157.4.65,/,1259697078,54.91.6.89,gunicorn,297,False,wellingscapital.investnext.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-22T23:59:59Z,CN=*.investnext.com,*.investnext.com,investnext.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,f7279b83b7b1b7eb5c9ef373110a02f5,dcfb452a94254208c666edb631c1fcefce6e34477b497b0dbbc180590996214f,ctls,wellingscapital.investnext.com,,,https://app.parallelmarkets.com,True,,
