new,host,a,cname,soa,status_code,cdn,cdn-name,aaaa,txt,has_internal_ips,internal_ips,mx,ns,caa
[x],oxy-oxygen-628afe70.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],oxy-oxygen-74-6-44-82.preprod.lululemon.com,104.81.224.42,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],oxy-oxygen-d89bced7.preprod.lululemon.com,23.5.235.96,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],p01-ckdashboardws-ic3.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],p01-quota.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],p04-imap.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],p1-mr-iad-ss-apps-campaign-management.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],p103-exportws.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],p120-fmfweb.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],p26-btmmconduit.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],p26-mailws.preprod.lululemon.com,23.5.235.96,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],p50-iwres.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],par01-prd-svcs-01a.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],par01-prd-zk-01d.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pascoweb.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pc6.preprod.lululemon.com,23.221.248.90,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pc68-86.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pd11-buy.preprod.lululemon.com,23.5.235.96,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pe-mm.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgg3k1.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgg3m3.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgg3oj.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pgg4c3.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],phloems.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pikkee8.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pitstop.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pll-sr-b.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],plm-prod2.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pontiac.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pp-twpay.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ppd.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ppl.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],prc.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],preferences-customersuser-v4-englishmediaconfig-helpdesk.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],preferencesconfig-cachestatus-datacontroller-sql.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],preprod-ww.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],prezi.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],privacytemplate.preprod.lululemon.com,23.52.154.98,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],private-eu.preprod.lululemon.com,23.5.235.96,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],private-v3-monitoring-support-corp.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],private-v3engineering.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],privateauthvpn.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],privateupdateapi-web01backup-accept-domain.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],prod-opus-dev.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],prodaccesscloud.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],prodalphaalpha.preprod.lululemon.com,23.221.248.90,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],prodredirectvpn.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],prodv2admin-b2b-extranet-database-officebackups-domain.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],profilea.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],proinvenia.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],promotion.preprod.lululemon.com,23.52.154.98,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ps-bloodborne-three.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ps4.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pstn.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pub-acceptdockerintra-backups-www-test.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pure.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],q-nileapi.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],reconstruction.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rsw59-1-rtm.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rum-proxy.preprod.lululemon.com,104.81.224.42,"lululemon.edgekey.net, e13736.a.akamaiedge.net",,NOERROR,,,,,,,,,
[x],sambaonline.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],sbpvr.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],sft2.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],slb2-1-lbc.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],socialmediaexaminercom.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net",,NOERROR,,,,,,,,,
[x],stag5-bastion-preferred.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],stage-blog.lululemon.co.uk,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
[x],stage-mx.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],stage-portal-dallas.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],stage-preview.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],stage2du21.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],staging-private-cache-accountauthvpn.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],staging-wwwmaster-backups-www-test.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],stancopalorg.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],status-authrepos-dns-devopsorigin.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],status-poof31.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],statusupgrade-dev-assets-postmanbackups-www-test.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],stg-edge.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],sto3-kafkamonitoring-c6.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],storage.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],store-014-ci.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],sunsoftonlinecom.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],supportcentral.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],swanseauni.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],sweety93.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],sy02p00ls.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],system-eventslaveconfig.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],system-kairos-ssl-32.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],system-newhelpdesk-devopsorigin.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],systemconfig-cistorebackups-www-test.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],systemjiratunnel-mx.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],systemv3-minervadev.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tableau-core.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tanbarks.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],taxcode.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],team-users-accountmeet-git.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],teamdbms-pracc.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],teamlabs.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],techdocs.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],temp-auths3data.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],temp-mach131-87-136-97.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],temp-temp-assets-postmanbackups-www-test.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tempdatanginx.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tempedge.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tempgit-ww.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tempsieuthidodanam.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tempsystem-s3-repositoryerpalt.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tfrec.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],thayer.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor106-122-pdd.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor11-15-vzb.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor11-322-pdc.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor114-154-grc.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor117-173-pdb.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor126-142-vzb.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor149-149-pda.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor153-167-pdd.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor154-171-pda.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor158-210-pdb.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor168-200-gre.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor175-191-grc.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor184-17-pda.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor19-vzb.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor200-216-grc.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor213-298-pda.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor23-87-pdb.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor230-293-pda.preprod.lululemon.com,,lululemon.edgekey.net,,NOERROR,,,,,,,,,
[x],tor25-44-pda.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor251-308-pda.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor267-299-gre.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor275-323-grc.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor28-69-pdc.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor282-353-pdc.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor286-318-gre.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor3-11-gre.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor308-382-pdc.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor318-pda.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor34-46-pdd.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor37.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor385-417-gre.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tor41-29-pda.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
