new,host,a,aaaa,soa,status_code,cdn,cdn-name,has_internal_ips,internal_ips,cname,ns,mx,txt,caa
[x],oceaniaconfigstorebackups.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],og23sa.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],om.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],open-staging.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],osiris.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],ots1-3.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],overview.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],oxy-oxygen-6a0aebfc.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],oxy-oxygen-d86d708e.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],p02-keyvalueservice.dev.elementor.com,"104.16.143.62, 104.16.142.62",,"carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],p1-st-iad-ap-apps-ad-tester.dev.elementor.com,"104.16.142.62, 104.16.143.62",,"carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],p110-archivews.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],p129-ckdatabasews.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],p28-buy.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],p34-smtp.dev.elementor.com,"104.16.142.62, 104.16.143.62",,"carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],p35-archivews.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],p35-ckdatabasews.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],p65.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],p69-ckdashboardws.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],p78-imap.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],pcelcom.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],perf.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],pidev.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],pix.elementor.com,,,"carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],playground.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],plugin-downloads.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],pmeserver.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],pocket.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],preferencesaccountmeet-git.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],preferencesalphaalpha.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],preferenceslivelogsauth-mirror-my-oceania.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],private-system-gitvpn.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],privateb2b.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],prodv1postgresql-my-oceania.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],psv.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],pub3.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],publib-b-dhe.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],puertasabiertas.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],qe3-ms-ext-chalkboard.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],r-tst4.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],racheleats.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],reports-vc.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],resourcespublic-panel.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],rsw13-1-edg.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],rsw4.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],rsw408-2-con.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],rsw69-1-prd.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],rsw70.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],rttc.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],runkles.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],s3db-postgresgit.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],s3uploaddefault-rings.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],salieri.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],search-braintreetest.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],sec.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],server.library.elementor.com,,,"carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],service04.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],showoff.elementor.com,"18.165.227.7, 18.165.227.26, 18.165.227.121, 18.165.227.58","2600:9000:2553:f600:b:7d4:b480:93a1, 2600:9000:2553:0:b:7d4:b480:93a1, 2600:9000:2553:2a00:b:7d4:b480:93a1, 2600:9000:2553:b800:b:7d4:b480:93a1, 2600:9000:2553:a800:b:7d4:b480:93a1, 2600:9000:2553:7600:b:7d4:b480:93a1, 2600:9000:2553:1e00:b:7d4:b480:93a1, 2600:9000:2553:4400:b:7d4:b480:93a1","ns-994.awsdns-60.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d1e14o53fmlosy.cloudfront.net,"ns-1405.awsdns-47.org, ns-1696.awsdns-20.co.uk, ns-360.awsdns-45.com, ns-994.awsdns-60.net",,,
[x],signupinfomediaconfig-helpdesk.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],siteops-develop.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],skypicker.dev.elementor.com,"104.16.142.62, 104.16.143.62",,"carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],slack-alias.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],slips1.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],speremote.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],splash.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],sports.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],sslvpn.dev.elementor.com,,"2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],sso-signup.dev.elementor.com,"104.16.143.62, 104.16.142.62",,"carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],st-was.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],st14p08ls-gsp59-st14-pod08-r02.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],stage-experts.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],staging-3.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],staging-backup-s3-cache-production.dev.elementor.com,,"2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],staging-mssql.elementor.com,,,"carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],staging-vm3.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],staging.elementor.com,,,"carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],stagingauthbetaipv6.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],stagingcmsdb-postgresgit.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],status-team-private-register-clients.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],status.elementor.com,18.246.31.131,,"ns-1711.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,927r6tnds6lx.stspg-customer.com,,,,"globalsign.com;, letsencrypt.org"
[x],statusalphalabs-develip-git.dev.elementor.com,"104.16.142.62, 104.16.143.62",,"carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],stg.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],stghelpwsvip.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],stn100bom.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],sugg.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],sunrisetaipei.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],syd05-prd-lbal-01a.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],system-mail.elementor.com,"205.251.193.128, 205.251.195.126, 205.251.196.83, 205.251.199.8",,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,eu.sparkpostmail.com,"ns-894.awsdns-47.net, ns-1800.awsdns-33.co.uk, ns-384.awsdns-48.com, ns-1107.awsdns-10.org",smtp.eu.sparkpostmail.com,"v=spf1 exists:%{i}._spf.sparkpostmail.com ~all, 202203052053464ssc9e0bx6sxfn166dy9hz8920yzqh29g2osq7ipzecjw7a4pj, google-site-verification=Qx_Hf7j4nPAg9U0GwAwXHrYd0VQ7zysFmqBUzgAa4CQ",
[x],teamcity.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tempstaging-vpn-assets.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tempsystem-uploads-temp-event-vpn.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],test40.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],thequantumalliance.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],thumbs.elementor.com,,,"carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tier1.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tor144-204-pda.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tor152-184-gre.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tor19-16-pda.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tor198-261-pda.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tor215-grc.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tor221-274-pdb.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tor271-415-pdb.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tor280-286-pda.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tor342-470-pda.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tor346-420-grc.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tor36-100-pdc.dev.elementor.com,"104.16.142.62, 104.16.143.62",,"carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tor412-486-grc.dev.elementor.com,,,"carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tor412-pda.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tor432-464-gre.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tor65-78-pdb.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tor76-156-pdc.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],translate.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],travelphotographersmagazine.comtrk.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],trk.elementor.com,35.234.86.61,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,"elementorproxy.cxaff.com, be-elementor-com.cellexpertx.prod2.reblaze.com",,,,
[x],uccelab-vdms.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],uncover-waves.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],updateassetsassetsapp.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],updatevps.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],upgradeteam.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],uploadjenkinsconfluence-streamingassets-postmanbackups-www-test.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],uploads-redirectdbcorporate-gitvpn.dev.elementor.com,"104.16.142.62, 104.16.143.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],uploadscomgithub-releases.dev.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8e3e, 2606:4700::6810:8f3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],url1454.elementor.com,"104.16.143.62, 104.16.142.62","2606:4700::6810:8f3e, 2606:4700::6810:8e3e","carl.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
