new,host,a,soa,status_code,cname,cdn,cdn-name,aaaa,mx,ns,txt,has_internal_ips,internal_ips
,flightreferencetimes.w2.its-test-aks.alaskaair.com,20.98.88.164,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,its-nginx-ingress-test.westus2.cloudapp.azure.com,,,,,,,,
,flightsearch-lem-svelte-9.w2.ecomm-test-aks.alaskaair.com,40.64.90.136,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-test.westus2.cloudapp.azure.com,True,azure,,,,,,
,flightsearch-lem.w2.ecomm-prod-aks.alaskaair.com,20.69.115.140,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-prod.westus2.cloudapp.azure.com,,,,,,,,
,forms.alaskaair.com,13.66.138.97,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,"collabforms-prod-site-w2.azurewebsites.net, waws-prod-mwh-031.sip.azurewebsites.windows.net, waws-prod-mwh-031.cloudapp.net",True,azure,,,,,,
,fs-lem-11.w2.ecomm-test-aks.alaskaair.com,40.64.90.136,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-test.westus2.cloudapp.azure.com,True,azure,,,,,,
,fs-lem-14.w2.ecomm-test-aks.alaskaair.com,40.64.90.136,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-test.westus2.cloudapp.azure.com,True,azure,,,,,,
,fs-lem-18.w2.ecomm-test-aks.alaskaair.com,,,NOERROR,ecomm-nginx-ingress-test.westus2.cloudapp.azure.com,True,azure,,,,,,
,fs-ndc.wc.ecomm-prod-aks.alaskaair.com,13.78.230.197,"ns1-03.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-prod.westcentralus.cloudapp.azure.com,True,azure,,,,,,
,fs-ndc.wc.ecomm-qa-aks.alaskaair.com,52.159.16.168,"ns1-03.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-qa.westcentralus.cloudapp.azure.com,True,azure,,,,,,
,ftp.bc.alaskaair.com,159.49.241.64,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,"edns94.ultradns.com, edns94.ultradns.biz, edns94.ultradns.net, edns94.ultradns.org",,,
,ftp1.alaskaair.com,159.49.46.19,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,ftp1.bc.alaskaair.com,,,,,,,,
,ftp1.bc.alaskaair.com,159.49.46.19,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,gate.v.alaskaair.com,"18.66.97.49, 18.66.97.37, 18.66.97.31, 18.66.97.32","ns-389.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,
,gateway.alaskaair.com,,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,gateway.qa.alaskaair.com,159.49.241.243,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,gdsminutestoboarding.wc.its-prod-aks.alaskaair.com,13.77.222.64,"ns1-03.azure-dns.com, msnhst.microsoft.com",NOERROR,its-nginx-ingress-prod.westcentralus.cloudapp.azure.com,True,azure,,,,,,
,gdspassengerdata.w2.its-prod-aks.alaskaair.com,20.69.70.67,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,its-nginx-ingress-prod.westus2.cloudapp.azure.com,,,,,,,,
,geoservice.alaskaair.com,23.101.207.250,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,"geolocation-prod-west.azurewebsites.net, waws-prod-bay-071.vip.azurewebsites.windows.net, waws-prod-bay-071.cloudapp.net",True,azure,,,,,,
,geoservice.test.alaskaair.com,104.42.231.5,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,"geolocation-qa-west.azurewebsites.net, waws-prod-bay-039.vip.azurewebsites.windows.net, waws-prod-bay-039.cloudapp.net",True,azure,,,,,,
,gk.test.sdp.alaskaair.com,10.80.166.73,"ns1-02.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,,,,True,10.80.166.73
,h-135-207-104-72.its-prod-aks.alaskaair.com,"13.107.226.45, 13.107.253.45","ns1.fb-t-msedge.net, msnhst.microsoft.com, ns1.fdv2-t-msedge.net",NOERROR,"its-aks-prod-fd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net",,,"2620:1ec:48:1::45, 2620:1ec:29:1::45",,,,,
,h-135-207-183-55.its-qa-aks.alaskaair.com,"13.107.237.45, 13.107.238.45","ns1.fdv2-t-msedge.net, msnhst.microsoft.com",NOERROR,"its-aks-qa-fd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net",,,"2620:1ec:4e:1::45, 2620:1ec:4f:1::45",,,,,
,headerdemo.w2.ecomm-test-aks.alaskaair.com,40.64.90.136,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-test.westus2.cloudapp.azure.com,True,azure,,,,,,
,hello-world.w2.its-test-aks.alaskaair.com,20.98.88.164,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,its-nginx-ingress-test.westus2.cloudapp.azure.com,,,,,,,,
,home.alaskaair.com,159.49.47.53,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,home.bc.alaskaair.com,,,,,,,,
,home.bc.alaskaair.com,159.49.253.53,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,hotelcars.alaskaair.com,,,NOERROR,distsec.neatgroup.com,,,,,,,,
,hotels.alaskaair.com,159.49.253.14,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,"alt3.aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com, hotels-alaskaair-com.mail.protection.outlook.com, alt4.aspmx.l.google.com",,"google-site-verification=lhPR6Je-jUSRvwV4fg4g-sKby8wtv8uDQhpvvSovhhQ, v=spf1 include:_spf.google.com include:spf.mandrillapp.com include:spf.protection.outlook.com ~all, MS=ms58202934",,
,hr92gld.alaskaair.com,54.144.128.85,,NOERROR,,,,,,,,,
,icculus.alaskaair.com,159.49.230.15,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,id.alaskaair.com,,"aisha.ns.cloudflare.com, dns.cloudflare.com",NOERROR,u17769561.wl062.sendgrid.net,,,,mx.sendgrid.net,,v=spf1 ip4:159.183.193.109 ip4:159.183.200.101 ip4:159.183.213.105 ip4:159.183.213.107 ip4:159.183.213.204 ip4:159.183.214.96 ip4:167.89.110.192 ip4:167.89.126.180 ip4:50.31.57.204 -all,,
,ifly.alaskaair.com,162.223.232.18,"ns1.responsys.net, hostmaster.responsys.com",NOERROR,,,,,imh.rsys5.net,"ns1.responsys.net, ns2.responsys.net","google-site-verification=-c-ipNcPg2yXVEepyyEDEs7etfepfTDmczl_E7sbkjk, v=spf1 ip4:199.7.200.0/21 ip4:12.130.135.0/24 ip4:207.135.2.21 -all",,
,ifly2.alaskaair.com,,"ns1.responsys.net, hostmaster.responsys.com",NOERROR,,,,,,,,,
,iftest.alaskaair.com,159.49.253.100,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,ifx.alaskaair.com,159.49.229.13,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,ifx.bc.alaskaair.com,,,,,,,,
,ifx.bc.alaskaair.com,159.49.165.13,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,ifx.uat.alaskaair.com,159.49.122.23,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,igq-1-web-lb.qa.sdp.alaskaair.com,159.49.122.53,"ns1-08.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,,,"\""heritage=external-dns,external-dns/owner=default,external-dns/resource=gateway/istio-gateway/web-gateway\""",,
,igq-1-web-lb.test.sdp.alaskaair.com,159.49.122.38,"ns1-02.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,,,"\""heritage=external-dns,external-dns/owner=default,external-dns/resource=gateway/istio-gateway/web-gateway\""",,
,igq-web-lb.qa.sdp.alaskaair.com,,"ns1-08.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,,,"\""heritage=external-dns,external-dns/owner=default,external-dns/resource=gateway/istio-gateway/web-gateway\""",,
,igqvpn.alaskaair.com,159.49.229.16,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,image.alaskaair.com,159.49.253.11,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,image.bc.alaskaair.com,,,,,,,,
,image.bc.alaskaair.com,159.49.253.11,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,image.ecomm-qa-aks.alaskaair.com,"13.107.237.45, 13.107.238.45","ns1.fdv2-t-msedge.net, msnhst.microsoft.com",NOERROR,"ecomm-aks-qa-fd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net",,,"2620:1ec:4e:1::45, 2620:1ec:4f:1::45",,,,,
,info.ecomm-qa-aks.alaskaair.com,"13.107.238.45, 13.107.237.45","ns1.fdv2-t-msedge.net, msnhst.microsoft.com",NOERROR,"ecomm-aks-qa-fd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net",,,"2620:1ec:4f:1::45, 2620:1ec:4e:1::45",,,,,
,investor.alaskaair.com,"2.20.132.149, 2.16.181.66","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"alaskaairgroupinc.gcs-web.com, leapfrog-ssl-25.gcs-web.com.edgekey.net, e25589.dsca.akamaiedge.net",,,"2a02:26f0:c900:9::5f65:4a8b, 2a02:26f0:c900:9::5f65:4aa3",,,,,
,investorday2022.alaskaair.com,"62.115.252.75, 62.115.252.48","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"alaskaairinvestorday.gcs-web.com, leapfrog-ssl-51.gcs-web.com.edgekey.net, e119690.dsca.akamaiedge.net",,,"2001:2030:21::3e73:fc4b, 2001:2030:21::3e73:fc30",,,,,
,iserver.alaskaair.com,159.49.253.51,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,iserver.bc.alaskaair.com,,,,,,,,
,itinerary-18.w2.ecomm-test-aks.alaskaair.com,40.64.90.136,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-test.westus2.cloudapp.azure.com,True,azure,,,,,,
,itinerary-26.w2.ecomm-test-aks.alaskaair.com,40.64.90.136,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-test.westus2.cloudapp.azure.com,True,azure,,,,,,
,itinerary-27.ecomm-test-aks.alaskaair.com,"13.107.237.44, 13.107.238.44","ns1.fdv2-t-msedge.net, msnhst.microsoft.com",NOERROR,"ecomm-aks-test-fd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0016.t-0009.fdv2-t-msedge.net, part-0016.t-0009.fdv2-t-msedge.net",,,,,,,,
,itinerary-27.w2.ecomm-test-aks.alaskaair.com,40.64.90.136,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-test.westus2.cloudapp.azure.com,True,azure,,,,,,
,itinerary-28.ecomm-test-aks.alaskaair.com,"13.107.237.45, 13.107.238.45","ns1.fdv2-t-msedge.net, msnhst.microsoft.com, ns1.fb-t-msedge.net",NOERROR,"ecomm-aks-test-fd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net",,,"2620:1ec:4e:1::45, 2620:1ec:4f:1::45",,,,,
,itinerary-30.ecomm-test-aks.alaskaair.com,"13.107.237.45, 13.107.238.45","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,"ecomm-aks-test-fd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net",,,"2620:1ec:29:1::45, 2620:1ec:48:1::45",,,,,
,itinerary-30.w2.ecomm-test-aks.alaskaair.com,40.64.90.136,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-test.westus2.cloudapp.azure.com,True,azure,,,,,,
,itinerary-31.ecomm-test-aks.alaskaair.com,"13.107.226.45, 13.107.253.45","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,"ecomm-aks-test-fd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net",,,"2620:1ec:4f:1::45, 2620:1ec:4e:1::45",,,,,
,itinerary-31.w2.ecomm-test-aks.alaskaair.com,40.64.90.136,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-test.westus2.cloudapp.azure.com,True,azure,,,,,,
,itinerary-creator-pr1175581806.w2.ecomm-test-aks.alaskaair.com,40.64.90.136,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-test.westus2.cloudapp.azure.com,True,azure,,,,,,
,itinerary-creator-pr27.w2.ecomm-test-aks.alaskaair.com,40.64.90.136,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-test.westus2.cloudapp.azure.com,True,azure,,,,,,
,its.alaskaair.com,159.49.253.37,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,sites.alaskasworld.com,,,,,,,,
,itsemployeetravel-flightinfoapi.w2.its-qa-aks.alaskaair.com,20.69.133.170,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,its-nginx-ingress-qa.westus2.cloudapp.azure.com,,,,,,,,
,jobs.alaskaair.com,159.49.253.220,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,jobs.bc.alaskaair.com,,,,,,,,
,kubernetes-dashboard.w2.ecomm-prod-aks.alaskaair.com,20.69.115.140,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-prod.westus2.cloudapp.azure.com,,,,,,,,
,kubernetes-dashboard.w2.ecomm-qa-aks.alaskaair.com,40.64.101.169,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-qa.westus2.cloudapp.azure.com,True,azure,,,,,,
,kubernetes-dashboard.w2.ecomm-test-aks.alaskaair.com,40.64.90.136,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-test.westus2.cloudapp.azure.com,True,azure,,,,,,
,kubernetes-dashboard.wc.ecomm-prod-aks.alaskaair.com,,,NOERROR,ecomm-nginx-ingress-prod.westcentralus.cloudapp.azure.com,True,azure,,,,,,
,labs.alaskaair.com,159.49.253.122,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,"edns94.ultradns.com, edns94.ultradns.biz, edns94.ultradns.net, edns94.ultradns.org",,,
,linemtxdashboardapi.w2.its-qa-aks.alaskaair.com,20.69.133.170,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,its-nginx-ingress-qa.westus2.cloudapp.azure.com,,,,,,,,
,linemtxworkload.alaskaair.com,13.78.184.89,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,"linemtxworkloadui-prod-tmg.trafficmanager.net, linemtxworkloadui-prod-site-westcentralus-2.azurewebsites.net, waws-prod-cy4-005.sip.azurewebsites.windows.net, waws-prod-cy4-005.cloudapp.net",True,azure,,,,,,
,log.ecomm-test-aks.alaskaair.com,"13.107.226.45, 13.107.253.45","ns1.fdv2-t-msedge.net, msnhst.microsoft.com, ns1.fb-t-msedge.net",NOERROR,"ecomm-aks-test-fd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net",,,"2620:1ec:48:1::45, 2620:1ec:29:1::45",,,,,
,loungeadmin.test.alaskaair.com,159.49.253.137,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,lyncdiscover.alaskaair.com,52.112.193.16,"admin.nsatc.net, dns.level3.net",NOERROR,webdir.online.lync.com,,,2603:1027:0:48::21,,,,,
,m.alaskaair.com,151.101.38.61,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,m.alaskaair.map.fastly.net,True,fastly,,,,,,
,mail.alaskaair.com,159.49.254.31,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,maintenancestationsapi.w2.its-test-aks.alaskaair.com,20.98.88.164,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,its-nginx-ingress-test.westus2.cloudapp.azure.com,,,,,,,,
,managementapi.alaskaair.com,20.72.221.42,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,apim-gwv2-prod.westus2.cloudapp.azure.com,,,,,,,,
,managementapi.qa.alaskaair.com,52.250.39.48,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,apim-gwv2-qa.westus2.cloudapp.azure.com,True,azure,,,,,,
,managementapi.test.alaskaair.com,20.51.96.4,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,apim-gwv2-test.westus2.cloudapp.azure.com,True,azure,,,,,,
,me-mejobsapi.test.sdp.alaskaair.com,"13.107.237.45, 13.107.238.45","ns1.fdv2-t-msedge.net, msnhst.microsoft.com",NOERROR,"mejobs-test.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net",,,"2620:1ec:4e:1::45, 2620:1ec:4f:1::45",,,,,
,me-meportal.test.sdp.alaskaair.com,"13.107.237.44, 13.107.238.44","ns1.fdv2-t-msedge.net, msnhst.microsoft.com",NOERROR,"meportal-test-fd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0016.t-0009.fdv2-t-msedge.net, part-0016.t-0009.fdv2-t-msedge.net",,,"2620:1ec:4e:1::44, 2620:1ec:4f:1::44",,,,,
,me-outofservicerecovery.test.sdp.alaskaair.com,"13.107.238.45, 13.107.237.45","ns1.fdv2-t-msedge.net, msnhst.microsoft.com, ns1.fb-t-msedge.net",NOERROR,"outofservicerecovery-test-fd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net",,,"2620:1ec:4f:1::45, 2620:1ec:4e:1::45",,,,,
,me.alaskaair.com,159.49.166.33,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,me.bc.alaskaair.com,,,,,,,,
,meet-your-pittsburgh-match.alaskaair.com,,,NOERROR,,,,,,,,,
,mejobsui.test.sdp.alaskaair.com,"13.107.226.45, 13.107.253.45","ns1.fb-t-msedge.net, msnhst.microsoft.com, ns1.fdv2-t-msedge.net",NOERROR,"its-sdp-test-fd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net",,,"2620:1ec:48:1::45, 2620:1ec:29:1::45",,,,,
,mfa.bc.alaskaair.com,159.49.47.192,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,mfaadmin.qa.alaskaair.com,159.49.122.20,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,"edns94.ultradns.com, edns94.ultradns.biz, edns94.ultradns.net, edns94.ultradns.org",,,
,mftp.alaskaair.com,159.49.253.201,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,mftp.bc.alaskaair.com,,,,,,,,
,mftps.alaskaair.com,,,NOERROR,,,,,,,,,
,mileage-plan-mpflighttrxn.wc.ecomm-prod-aks.alaskaair.com,13.78.230.197,"ns1-03.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-prod.westcentralus.cloudapp.azure.com,True,azure,,,,,,
,mileageplan-mpchoice.w2.ecomm-prod-aks.alaskaair.com,20.69.115.140,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-prod.westus2.cloudapp.azure.com,,,,,,,,
,mileageplan-mpchoice.w2.ecomm-qa-aks.alaskaair.com,40.64.101.169,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-qa.westus2.cloudapp.azure.com,True,azure,,,,,,
,mileageplan-mpchoice.w2.ecomm-test-aks.alaskaair.com,40.64.90.136,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-test.westus2.cloudapp.azure.com,True,azure,,,,,,
,mileageplan-mpchoice.wc.ecomm-qa-aks.alaskaair.com,52.159.16.168,"ns1-03.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-qa.westcentralus.cloudapp.azure.com,True,azure,,,,,,
,mileageplan-mptransaction.w2.ecomm-qa-aks.alaskaair.com,40.64.101.169,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-qa.westus2.cloudapp.azure.com,True,azure,,,,,,
,mileageplan-mptransaction.w2.ecomm-test-aks.alaskaair.com,,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-test.westus2.cloudapp.azure.com,True,azure,,,,,,
,mileageplan-mptransaction.wc.ecomm-qa-aks.alaskaair.com,52.159.16.168,"ns1-03.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-qa.westcentralus.cloudapp.azure.com,True,azure,,,,,,
,miq.alaskaair.com,20.236.35.14,"ns1-04.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,alaska.on.netmotioncloud.com,,,,,,,,
,mishandledbagmessages.alaskaair.com,"13.107.237.45, 13.107.238.45","ns1.fdv2-t-msedge.net, msnhst.microsoft.com, ns1.fb-t-msedge.net",NOERROR,"alaskabaggage-prod-frontdoor.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net",,,"2620:1ec:29:1::45, 2620:1ec:48:1::45",,,,,
,mow-qa.alaskaair.com,146.75.118.61,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,m.alaskaair.map.fastly.net,True,fastly,,,,,,
,mow-test.alaskaair.com,"151.101.2.61, 151.101.66.61, 151.101.130.61, 151.101.194.61","ns1.fastly.net, hostmaster.fastly.com",NOERROR,m.alaskaair.map.fastly.net,True,fastly,,,,,,
,mp.alaskaair.com,,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,mp.bc.alaskaair.com,,,,,,,,
,mq.alaskaair.com,159.49.230.42,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,mq.bc.alaskaair.com,,,,,"edns94.ultradns.com, edns94.ultradns.biz, edns94.ultradns.net, edns94.ultradns.org",,,
,mq.qa.alaskaair.com,159.49.122.28,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,mqa.alaskaair.com,54.144.128.85,,NOERROR,,,,,,,,,
,mra1.alaskaair.com,159.49.229.26,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,msoid.alaskaair.com,"40.126.32.134, 20.190.160.17, 20.190.160.20, 40.126.32.133, 40.126.32.68, 40.126.32.138, 40.126.32.72, 40.126.32.74","internal.akadns.net, hostmaster.akamai.com",NOERROR,"clientconfig.microsoftonline-p.net, a.privatelink.msidentity.com, prda.aadg.msidentity.com, www.tm.a.prd.aadg.akadns.net",True,azure,,,,,,
,mxhubapi.w2.its-qa-aks.alaskaair.com,20.69.133.170,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,its-nginx-ingress-qa.westus2.cloudapp.azure.com,,,,,,,,
,my.alaskaair.com,128.177.32.102,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,www.bc.myalaskaair.com,,,,,,,,
,mycalendar.qa.alaskaair.com,"13.107.226.45, 13.107.253.45","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,"mycalendar-qa-ui.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net",,,"2620:1ec:48:1::45, 2620:1ec:29:1::45",,,,,
,myeagle.alaskaair.com,159.49.241.24,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,myeagle.bc.alaskaair.com,,,,,,,,
,myeagle.bc.alaskaair.com,159.49.241.24,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,myfreemp3.ecomm-test-aks.alaskaair.com,"13.107.237.45, 13.107.238.45","ns1.fb-t-msedge.net, msnhst.microsoft.com, ns1.fdv2-t-msedge.net",NOERROR,"ecomm-aks-test-fd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net",,,"2620:1ec:29:1::45, 2620:1ec:48:1::45",,,,,
,myworkspace.alaskaair.com,159.49.253.129,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,myworkspace.bc.alaskaair.com,,,,,,,,
,myworkspace.bc.alaskaair.com,159.49.253.129,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,nautobot.bc.alaskaair.com,159.49.230.82,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,nautobot.test.alaskaair.com,159.49.130.30,"edns94.ultradns.com, noc.alaskaair.com",NOERROR,,,,,,,,,
,ndc-distribution.w2.ecomm-prod-aks.alaskaair.com,20.69.115.140,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,ecomm-nginx-ingress-prod.westus2.cloudapp.azure.com,,,,,,,,
