new,host,a,cname,soa,ns,status_code,cdn,cdn-name,txt,aaaa,has_internal_ips,internal_ips,mx
[x],eu-console-intl.huaweicloud.com,90.84.172.148,consoleadapter-external-lb-ru-moscow2.huaweicloud.com,"vip3.alidns.com, hostmaster.hichina.com, ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],eu-console.huaweicloud.com,90.84.172.148,consoleadapter-external-lb-ru-moscow2.huaweicloud.com,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],eu.huaweicloud.com,119.8.208.20,,"vip3.alidns.com, hostmaster.hichina.com, ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],event-agenda-beta.huawei.com,163.171.140.79,"event-agenda-beta.huawei.com.c.cdnhwc1.com, event-agenda-beta.huawei.com.wsglb0.com","dns1.wsglb0.org, webmaster.glb0.lxdns.com",,NOERROR,,,,,,,
[x],event-agenda.huawei.com,163.171.128.148,"event-agenda.huawei.com.c.cdnhwc1.com, event-agenda.huawei.com.wsglb0.com","dns1.wsglb0.org, webmaster.glb0.lxdns.com",,NOERROR,,,,,,,
[x],events-dra.op.hicloud.com,0.0.0.0,,"fake-for-negative-caching.adguard.com, hostmaster.events-dra.op.hicloud.com",,NOERROR,True,cloudfront,,::,True,0.0.0.0,
[x],events-dre.op.hicloud.com,"14.137.165.107, 14.137.165.104","events-dre-op-hicloud-com-dre.appacc.dbankedge.cn, events-dre-op-hicloud-com-dre.edge.dbankedge.cn, pl001.edge.dbankedge.cn","gns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com, ns1.hwclouds-dns.com, luguosheng.huawei.com",,NOERROR,,,,,,,
[x],events-drru.op.hicloud.com,159.138.205.231,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns4.dnsv5.com, gns2.huaweicloud-dns.cn, ns3.dnsv5.com",NOERROR,,,,,,,
[x],events.huawei.com,,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],events03.huawei.com,,"events03.huawei.com.741a016f.cdnhwc9.com, hcdnw120.dft.global.cdnhwckfz116.com","ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],eventsgo.huawei.com,"121.37.49.92, 124.71.94.46, 14.137.135.143",,"nsall.huawei.com, root.nsall.huawei.com","nsallsec.huawei.com, nsall3rd.huawei.cn, nsall.huawei.com, nsall4th.huawei.cn",NOERROR,,,,"2407:c080:17ef:ffff::7274:d7c6, 2407:c080:17ef:ffff::7274:d55d",,,
[x],exhibitor-beta.events.huawei.com,163.171.128.148,"exhibitor-beta.events.huawei.com.c.cdnhwc1.com, exhibitor-beta.events.huawei.com.wsglb0.com","dns1.wsglb0.org, webmaster.glb0.lxdns.com",,NOERROR,,,,,,,
[x],experiment.huaweicloud.com,"2.20.132.120, 2.20.132.149","edu.huaweicloud.com, edu.huaweicloud.com.edgekey.net, e39493.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],expert.huaweicloud.com,"101.33.11.88, 43.152.29.16, 43.152.28.35, 43.152.29.19, 43.152.29.13, 43.152.28.33, 43.152.28.36, 43.152.29.20, 101.33.11.48, 43.152.28.37, 43.152.28.31, 43.152.29.17, 43.152.28.34, 43.152.29.14, 203.205.224.26","bbs.huaweicloud.com, bbs.huaweicloud.com.cdn.dnsv1.com, hr9ttt5x.ovslegodl.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",,NOERROR,,,,,,,
[x],express.apistore.huaweicloud.com,,d207d72a-2d3b-439f-920e-ebd83686638a.apigw.cn-north-1.huaweicloud.com,"ns1.hwclouds-dns.com, fei\.zuo.huawei.com",,NOERROR,,,,,,,
[x],expressquery.apistore.huaweicloud.com,119.3.120.107,bc4012d8dc6145b282a86bdc4f440f47.apig.cn-east-3.huaweicloudapis.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],f0a5a5460f554240a43410690631e110.waf.huaweicloud.com,"116.205.146.26, 116.205.146.5, 139.159.208.104",,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],facts.huawei.com,119.8.242.163,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],fastappjump-drcn.hispace.hicloud.com,"121.36.119.236, 49.4.38.252",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],fbee64ab65f243568d5c41f4572aefbf.waf.huaweicloud.com,"122.112.208.40, 122.112.208.39, 122.112.208.38",,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],fds.apistore.huaweicloud.com,139.159.208.120,41290daaf7fe443588fa5c90f098f502.apig.cn-south-1.huaweicloudapis.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],feedback-dre.platform.hicloud.com,80.158.23.51,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],file.devcloud.huaweicloud.com,124.70.63.184,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],finance-eu.huawei.com,14.137.139.105,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],folder.hicloud.com,"121.36.117.66, 121.36.119.209, 49.4.38.106, 49.4.47.71, 118.194.33.169",store1.hispace.hicloud.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],forgot.cloud.huawei.com,80.158.42.215,,,,NOERROR,,,,,,,
[x],forgot7.cloud.huawei.com,80.158.42.215,,,,NOERROR,,,,,,,
[x],forum.huawei.com,104.75.89.19,"forum.other.huawei.akadns.net, ion-ssl.huawei.com.edgekey.net, e11285.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],forum.huaweicloud.com,"117.78.12.122, 49.4.112.122",,"ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com, vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],ftp-hs.huawei.com,121.37.49.24,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],ftp-tm.huawei.com,124.71.59.165,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],ftp.huawei.com,45.249.212.225,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],ftpuk.huawei.com,,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],fttxmate.huawei.com,159.138.99.16,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],fusionplant.huaweicloud.com,150.138.101.76,"fusionplant.huaweicloud.com.c.cdnhwc1.com, fusionplant.huaweicloud.com.cdn20.com","dns1.cdn20.org, webmaster.glb0.lxdns.com",,NOERROR,,,,,,,
[x],fusionsolar-t.huawei.com,,,"ns-928.awsdns-52.net, awsdns-hostmaster.amazon.com","ns-1957.awsdns-52.co.uk, ns-444.awsdns-55.com, ns-928.awsdns-52.net, ns-1138.awsdns-14.org",NOERROR,,,,,,,
[x],fusionsolar.huawei.com,,,"ns-1813.awsdns-34.co.uk, awsdns-hostmaster.amazon.com","ns-1399.awsdns-46.org, ns-1813.awsdns-34.co.uk, ns-222.awsdns-27.com, ns-745.awsdns-29.net",NOERROR,,,,,,,
[x],galaxy.huaweicloud.com,49.4.112.62,,"vip3.alidns.com, hostmaster.hichina.com, ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],gallery.consumer.huawei.com,93.184.221.206,cs2321.wpc.iotacdn.net,"ns1.iotacdn.net, noc.edgecast.com",,NOERROR,,,,,,,
[x],game.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns3.dnsv5.com, ns4.dnsv5.com",NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],gde.huawei.com,124.70.162.93,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,globalsign-domain-verification=qgY8TUGes_enyWYfx63UuwjS_FIDzxlIWOIDlx6lNq,,,,
[x],genexcloud-sz.huawei.com,121.37.49.189,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],genexcloud.huawei.com,127.0.0.1,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,True,127.0.0.1,
[x],geo-dra.platform.hicloud.com,159.138.109.216,"geo-dra-platform-hicloud-com-dra.appacc.dbankedge.net, geo-dra-platform-hicloud-com-dra.appacc-region.dbankedge.net","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com, ns1.hwclouds-dns.com, luguosheng.huawei.com","ns3.dnsv5.com, ns4.dnsv5.com, gns1.huaweicloud-dns.cn, gns1.huaweicloud-dns.com, gns1.huaweicloud-dns.org",NOERROR,,,,,,,
[x],geo-drcn.platform.hicloud.com,"49.4.18.213, 49.4.32.248",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],grafana.test.vmall.com,116.63.8.243,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns3.dnsv5.com, ns4.dnsv5.com",NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],gray.waf.huaweicloud.com,139.9.35.198,,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],greytrinity-ru.c.huawei.com,159.138.200.8,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],grs.hicloud.com,"160.44.205.91, 80.158.6.93",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],gsc.huawei.com,"193.231.167.145, 14.142.4.85",,"ns1.gsc.huawei.com, yangyatao.huawei.com","ns1.gsc.huawei.com, ns2.gsc.huawei.com",NOERROR,,,v=spf1 ip4:193.231.167.162 ip4:125.19.20.145 ip4:125.19.20.146 ip4:14.142.4.81 ip4:14.142.4.82 -all,,,,"mailinmx.gsc.huawei.com, mailsgmx.gsc.huawei.com, mailromx.gsc.huawei.com"
[x],gss-cn.game.hicloud.com,"49.4.35.197, 49.4.34.73",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],hackathonse.huawei.com,62.119.167.47,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],hag-dra.ai.hicloud.com,159.138.111.97,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],hag-drcn.op.hicloud.com,"49.4.19.137, 49.4.37.193, 118.194.33.234, 49.4.17.78",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],hag-dre.ai.hicloud.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],hag.cloud.huawei.com,"117.78.15.251, 49.4.19.33",,,,NOERROR,,,,,,,
[x],hao.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],hcs.huawei.com,,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],hdesign.huawei.com,121.37.49.183,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],hdps.holosens.huaweicloud.com,103.143.19.184,c2c16ec493f2b101.huaweisafedns.cn,"ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],healthdata.hicloud.com,"118.194.33.104, 49.4.32.206",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],help.iservice.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns4.dnsv5.com, ns3.dnsv5.com",NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],hiai-mars-drcn.emui.hicloud.com,"49.4.17.154, 49.4.35.228",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns3.dnsv5.com, ns4.dnsv5.com, gns2.huaweicloud-dns.cn",NOERROR,,,,,,,
[x],hiboard.hicloud.com,"49.4.19.41, 49.4.36.244",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],hicall-drcn.things.hicloud.com,49.4.18.120,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],hicloud.com,122.11.34.44,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns4.dnsv5.com, gns2.huaweicloud-dns.cn, ns3.dnsv5.com",NOERROR,,,"globalsign-domain-verification=hnnmRIXxCVh3KJZE98bixGW-3uNIfvjzltNkZBHd9S, globalsign-domain-verification=n_m6ZTEg0uwAZVXB_nkgwgrm-6gFZIT7kNvvZOQjwX, dAWJFElHAEWGrDQXsnzJLHF8AghCvKsjYkAVwWW$Epoo#S%g2RRQRPf0$Pv33$IdvdTMA8@5pRrA#jh&ne&#SnU3HE^yVkpEXAVhicloud20190518, actalis-dcv=f12h42hff3v0qdnl0olmv2n9v5, v=spf1 include:spf.163.com include:easeye-edm.com ~all, globalsign-domain-verification=A9FnG22Zk_EaEkDBVxZchPijcmvUW-SBH8ltkdFYHB, globalsign-domain-verification=awUQS4Wxy-RWv9IqlobZamEThy9cXXSJyRDLlbOx2O",,,,mx8.gmail.easeye.com.cn
[x],hicloud.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],hicomputing.huawei.com,121.37.49.186,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],hihealthbase-dre.things.hicloud.com,80.158.40.241,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],hilens-studio.cn-north-4.huaweicloud.com,139.9.113.233,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],hiq.huaweicloud.com,"124.70.126.158, 124.70.126.126, 124.70.125.130, 124.70.125.100",fbd5d0e164ee451e9c1f2cac9ca92984.vip1.huaweicloudwaf.com,"vip3.alidns.com, hostmaster.hichina.com, ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],hiresearch-kit.cbg-app.huawei.com,"116.205.146.156, 116.205.146.12, 116.205.146.117, 116.205.146.16",a059e6bf653e4d1fa1241de4a19f40d8.vip1.huaweicloudwaf.com,"vip3.alidns.com, hostmaster.hichina.com, ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],hispaceclt1.hicloud.com,"118.194.33.169, 121.36.117.66, 121.36.119.209, 49.4.38.106, 49.4.47.71",store1.hispace.hicloud.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],hispaceclt99.hicloud.com,49.4.40.46,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],hissoho.huawei.com,45.249.214.141,"hissoho.web02.huawei.akadns.net, hissoho-dgg.failover.web02.huawei.akadns.net, hissoho.huawei.com.cdngtm.com","dns1.qtlglb.info, webmaster.lxdns.com",,NOERROR,,,,,,,
[x],hisync1.hicloud.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],hisync6.hicloud.com,159.138.85.130,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns3.dnsv5.com, ns4.dnsv5.com, gns2.huaweicloud-dns.cn",NOERROR,,,,,,,
[x],hitouch.hicloud.com,"121.36.118.55, 49.4.39.133",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],hivoice-a-drcn.emui.hicloud.com,"49.4.18.169, 49.4.19.155, 49.4.36.238, 49.4.43.50",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],hivoice-b-drcn.emui.hicloud.com,"49.4.45.43, 49.4.20.20",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],hivoice-bot-drcn.emui.hicloud.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],hivoice.hicloud.com,"49.4.20.135, 49.4.38.20",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],hk.deveco.huawei.com,"159.138.14.227, 159.138.14.228, 159.138.14.223",60ee2993a51c401e92a03549f7a0af8c.vip1.huaweicloudwaf.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com, vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],holosens.huaweicloud.com,103.143.19.184,374381f01e159ea1.huaweisafedns.cn,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],home.esm.huaweicloud.com,116.205.166.36,,"vip3.alidns.com, hostmaster.hichina.com, ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],homevision-drcn.things.hicloud.com,"118.194.33.37, 49.4.33.122",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],horiz.huawei.com,121.36.20.148,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],hoss-eu.consumer.huawei.com,14.137.139.38,"hoss-eu.consumer.web02.huawei.akadns.net, hoss-eu.consumer-fra.failover.web02.huawei.akadns.net","internal.akadns.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],hoss-ru.consumer.huawei.com,159.138.218.220,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],hoss-sg.consumer.huawei.com,,"hoss-sg.consumer.web02.huawei.akadns99.net, hoss-sg.consumer-sg.failover.web02.huawei.akadns99.net","internal.akadns.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],hotalkcms.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],hotalkm.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],houp.huawei.com,124.71.93.135,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],htm.huawei.com,14.137.135.172,"htm.huawei.com.akadns.net, eu-africa.htm.failover.huawei.com.akadns.net","internal.akadns.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],htmuk.huawei.com,14.137.135.13,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],huawei.apistore.huaweicloud.com,43.254.0.94,963c4918-2c32-40fd-9543-f8a49ef68dd6.apigw.cn-north-1.huaweicloud.com,"ns1.hwclouds-dns.com, fei\.zuo.huawei.com",,NOERROR,,,,,,,
[x],huaweicloud.com,117.78.12.122,,"vip3.alidns.com, hostmaster.hichina.com, ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com","ns1.huaweicloud-dns.net, ns1.huaweicloud-dns.org, ns1.huaweicloud-dns.com, ns1.huaweicloud-dns.cn",NOERROR,,,"globalsign-domain-verification=PEIB6HGzStBLpR9yGKPNS7jCzKuG-IjWI4DTgh7dzm, actalis-dcv=fsgv7o06t8cpech26vfg3ahbiq, globalsign-domain-verification=Cz2eI_juNN4ASPtP2TRjme0MbQiL8eEkGwA3oynPcA, _globalsign-domain-verification=SRmEy_cV-Tv78hPMTEyFGc9yuAF0PCtPppQ0OWXMYF, globalsign-domain-verification=08zHYwlCF1ReuBQYX1-WmDUQAByV-3AFRv3PxVunWV, globalsign-domain-verification=azBy6NUPdrOohCJSv3s0xcxxUNyH-pMYP85kPH0OAj, globalsign-domain-verification=B9gpIwoDUgZaUzCPTViYRWXpTr81uwsQbNiCRU_WWH, MS=ms41469695, globalsign-domain-verification=PPhDZc7qvL7UjRpQuv-GAB89iZhEywPKbO1_vhpaj8, globalsign-domain-verification=0JLPAxLm0F-z2zWDhjd09EUtFiaG3d9Do4Q-Gfk9Tc, v=spf1 ip4:45.249.212.51 ip4:45.249.212.56 ip4:185.176.79.53 ip4:14.137.139.23 ip4:14.137.139.154 ip4:14.137.139.46 ip4:124.71.93.99 ip4:124.71.93.112 ip4:124.71.94.104 include:spf.saas.huaweicloud.com -all, wnd156fz3781s22hxzy38c6c8xwl57yq, kv2mpcdm6z2ftv92gwd4qsf34cm6ng65",,,,"mailmx07.his.huawei.com, mailmx05.huawei.com"
[x],huaweilink.huawei.com,,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],huaweisymbol.rnd.huawei.com,"139.159.208.174, 123.60.238.197, 116.205.146.186, 123.60.238.204",28077318401e4d0689b3dc5e1f9971fd.vip1.huaweicloudwaf.com,"vip3.alidns.com, hostmaster.hichina.com, ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],humanlike.apistore.huaweicloud.com,,a72aad4429f3401db32e2bff8e748c52.apigw.cn-east-2.huaweicloud.com,"ns1.hwclouds-dns.com, fei\.zuo.huawei.com",,NOERROR,,,,,,,
[x],hwcloudpay.vmall.com,49.4.93.131,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],hwcsweb.test.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],hwid-dra.platform.hicloud.com,"108.138.51.118, 108.138.51.117, 108.138.51.3, 108.138.51.70","hwid-dra-platform-hicloud-com-dra.appacc.dbankedge.net, d3fibtf75owq8j.cloudfront.net","ns-1986.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],hwid-drcn.platform.hicloud.com,"118.194.33.64, 49.4.38.62","hwid-drcn-platform-hicloud-com-drcn.appacc.dbankedge.net, hwid-drcn-platform-hicloud-com-drcn.appacc-region.dbankedge.net","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com, ns1.hwclouds-dns.com, luguosheng.huawei.com",,NOERROR,,,,"2407:c080:1400:32:8179:f90:8104:4935, 2407:c080:1400:32:c517:b69d:f044:6026",,,
[x],hwid-drru.platform.hicloud.com,159.138.204.248,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],hwid.vmall.com,159.138.87.140,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],hwid1.vmall.com,"49.4.37.143, 49.4.18.163",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns3.dnsv5.com, ns4.dnsv5.com",NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq","2407:c080:1400:32:932:fff5:34ce:1e41, 2407:c080:1400:32:eadc:f5b6:ea44:e3bd",,,
[x],hwid3.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],hwid5.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],hwid8.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns3.dnsv5.com, ns4.dnsv5.com",NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],hwworks-live-route.huawei.com,119.8.243.194,"hwworks-live-route.web02.huawei.akadns.net, hwworks-live-route-hkg.failover.web02.huawei.akadns.net","internal.akadns.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],hydro.apistore.huaweicloud.com,"49.4.112.58, 49.4.112.59",288f6c793ed84126b3388a72fb402163.apig.cn-north-4.huaweicloudapis.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],iaccess-bra.huawei.com,119.8.128.4,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],iaccess-dgg1.huawei.com,,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],iaccess-ind2.huawei.com,125.17.165.50,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],iaccess-njt1.huawei.com,119.3.118.14,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],iaccess-sg2.huawei.com,,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],iaccess-uk1.huawei.com,119.13.68.5,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],ic-openlabs.huawei.com,121.37.49.181,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],icare-beta.huawei.com,122.9.168.104,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],icare.huawei.com,185.176.76.186,"icare.huawei.com.akadns.net, geo-map.icare-huawei.com.akadns.net, emea-africa-failover.icare-huawei.com.akadns.net","internal.akadns.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],icloudservice-cn.huawei.com,121.37.49.249,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],icsa-fr.cbg-app.huawei.com,121.37.49.184,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],id.cloud.huawei.com,,,,,NOERROR,,,,"2407:c080:1400:32:932:fff5:34ce:1e41, 2407:c080:1400:32:eadc:f5b6:ea44:e3bd",,,
[x],id.huawei.com,"80.158.54.230, 80.158.45.50",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],id1.cloud.huawei.com,"49.4.37.143, 49.4.18.163",,,,NOERROR,,,,"2407:c080:1400:32:932:fff5:34ce:1e41, 2407:c080:1400:32:eadc:f5b6:ea44:e3bd",,,
[x],id1.huawei.com,"49.4.37.143, 49.4.18.163",,,,NOERROR,,,,"2407:c080:1400:32:932:fff5:34ce:1e41, 2407:c080:1400:32:eadc:f5b6:ea44:e3bd",,,
[x],id5.cloud.huawei.com,159.138.82.226,,,,NOERROR,,,,,,,
[x],id5.huawei.com,94.74.90.128,,,,NOERROR,,,,,,,
