input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_wildcard_certificate,tls_subject_org_
ml.quizlet.com,Captcha Challenge…,403,163593,ml.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,ml.quizlet.com,cloudflare,80,http://ml.quizlet.com:80,http,cloudflare,text/html,GET,104.17.187.102,/,-637385842,104.17.188.102,Cloudflare Bot Management,98,False,True,https://ml.quizlet.com/,True,
mongo.quizlet.com,Captcha Challenge…,403,163617,mongo.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,mongo.quizlet.com,cloudflare,80,http://mongo.quizlet.com:80,http,cloudflare,text/html,GET,104.17.188.102,/,-206091459,104.17.187.102,Cloudflare Bot Management,98,False,True,https://mongo.quizlet.com/,True,
mongodb.quizlet.com,Captcha Challenge…,403,163663,mongodb.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,mongodb.quizlet.com,cloudflare,443,https://mongodb.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-290842198,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
mp.quizlet.com,Captcha Challenge…,403,163611,mp.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,mp.quizlet.com,cloudflare,443,https://mp.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,785301191,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
mpdhzz.quizlet.com,Captcha Challenge…,403,163551,mpdhzz.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,mpdhzz.quizlet.com,cloudflare,80,http://mpdhzz.quizlet.com:80,http,cloudflare,text/html,GET,104.17.187.102,/,-1668482246,104.17.188.102,Cloudflare Bot Management,98,False,True,https://mpdhzz.quizlet.com/,True,
mta-sts-staging.quizlet.com,Captcha Challenge…,403,163704,mta-sts-staging.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,mta-sts-staging.quizlet.com,cloudflare,443,https://mta-sts-staging.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-338331036,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
mta-sts.quizlet.com,Captcha Challenge…,403,163712,mta-sts.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,mta-sts.quizlet.com,cloudflare,443,https://mta-sts.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-1724698620,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
mx.quizlet.com,Captcha Challenge…,403,163715,mx.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,mx.quizlet.com,cloudflare,443,https://mx.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1893396186,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
mx01.quizlet.com,Captcha Challenge…,403,163603,mx01.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,mx01.quizlet.com,cloudflare,443,https://mx01.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-1640589235,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
mx1.quizlet.com,Captcha Challenge…,403,163708,mx1.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,mx1.quizlet.com,cloudflare,443,https://mx1.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-96858684,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
na0-7-2163-55.quizlet.com,Captcha Challenge…,403,163756,na0-7-2163-55.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,na0-7-2163-55.quizlet.com,cloudflare,443,https://na0-7-2163-55.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1547342659,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
newsletterpayment.quizlet.com,Captcha Challenge…,403,163732,newsletterpayment.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,newsletterpayment.quizlet.com,cloudflare,443,https://newsletterpayment.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,882685079,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
ns1.quizlet.com,Captcha Challenge…,403,163773,ns1.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,ns1.quizlet.com,cloudflare,443,https://ns1.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-1619828621,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
ns2.quizlet.com,Captcha Challenge…,403,163658,ns2.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,ns2.quizlet.com,cloudflare,443,https://ns2.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,182088066,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
ns3.quizlet.com,Captcha Challenge…,403,163608,ns3.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,ns3.quizlet.com,cloudflare,443,https://ns3.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-810435135,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
ns4.quizlet.com,Captcha Challenge…,403,163651,ns4.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,ns4.quizlet.com,cloudflare,443,https://ns4.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,200671515,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
nudistalanyok.quizlet.com,Captcha Challenge…,403,163736,nudistalanyok.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,nudistalanyok.quizlet.com,cloudflare,443,https://nudistalanyok.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,100067429,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
nvfycw.quizlet.com,Captcha Challenge…,403,163678,nvfycw.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,nvfycw.quizlet.com,cloudflare,443,https://nvfycw.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1309517092,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
o-o---preferred---altox-svg1---v12---cache.c.pack.quizlet.com,403 Forbidden,403,151,o-o---preferred---altox-svg1---v12---cache.c.pack.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,o-o---preferred---altox-svg1---v12---cache.c.pack.quizlet.com,cloudflare,443,https://o-o---preferred---altox-svg1---v12---cache.c.pack.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1210513009,104.17.188.102,Cloudflare,8,False,True,,,
old.quizlet.com,Captcha Challenge…,403,163503,old.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,old.quizlet.com,cloudflare,443,https://old.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-1057557044,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
omtr-glbl-im01.web2.quizlet.com,403 Forbidden,403,553,omtr-glbl-im01.web2.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,omtr-glbl-im01.web2.quizlet.com,cloudflare,443,https://omtr-glbl-im01.web2.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-861110197,104.17.187.102,Cloudflare,14,False,True,,,
or1dpu011009.quizlet.com,Captcha Challenge…,403,163720,or1dpu011009.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,or1dpu011009.quizlet.com,cloudflare,80,http://or1dpu011009.quizlet.com:80,http,cloudflare,text/html,GET,104.17.188.102,/,-1186220793,104.17.187.102,Cloudflare Bot Management,98,False,True,https://or1dpu011009.quizlet.com/,True,
oraprodnew.europe.quizlet.com,403 Forbidden,403,151,oraprodnew.europe.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,oraprodnew.europe.quizlet.com,cloudflare,443,https://oraprodnew.europe.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1210513009,104.17.187.102,Cloudflare,8,False,True,,,
origin-fs-wstandalone-lyn2.quizlet.com,Captcha Challenge…,403,163535,origin-fs-wstandalone-lyn2.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,origin-fs-wstandalone-lyn2.quizlet.com,cloudflare,443,https://origin-fs-wstandalone-lyn2.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,320325620,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
owa.quizlet.com,Captcha Challenge…,403,163563,owa.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,owa.quizlet.com,cloudflare,443,https://owa.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-1708044545,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
p.quizlet.com,Captcha Challenge…,403,163669,p.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,p.quizlet.com,cloudflare,80,http://p.quizlet.com:80,http,cloudflare,text/html,GET,104.17.187.102,/,425378357,104.17.188.102,Cloudflare Bot Management,98,False,True,https://p.quizlet.com/,True,
p111-keyvalueservice-china.quizlet.com,Captcha Challenge…,403,163791,p111-keyvalueservice-china.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,p111-keyvalueservice-china.quizlet.com,cloudflare,443,https://p111-keyvalueservice-china.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,2079072909,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
panyofscholars-yalegala-nyhs.quizlet.com,Captcha Challenge…,403,163687,panyofscholars-yalegala-nyhs.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,panyofscholars-yalegala-nyhs.quizlet.com,cloudflare,80,http://panyofscholars-yalegala-nyhs.quizlet.com:80,http,cloudflare,text/html,GET,104.17.187.102,/,-1750521570,104.17.188.102,Cloudflare Bot Management,98,False,True,https://panyofscholars-yalegala-nyhs.quizlet.com/,True,
pjyptz.quizlet.com,Captcha Challenge…,403,163669,pjyptz.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,pjyptz.quizlet.com,cloudflare,443,https://pjyptz.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-331691,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
pm-bounces.quizlet.com,Postmark — Email delivery for web apps,200,4374,,,,,,,,,,,,,,,,,,,,,80,http://pm-bounces.quizlet.com:80,http,AmazonS3,text/html,GET,138.197.30.54,/,-1457628171,138.197.30.54,Amazon Web Services,85,False,,,,
pop.quizlet.com,Captcha Challenge…,403,163642,pop.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,pop.quizlet.com,cloudflare,443,https://pop.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-405082542,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
pop3.quizlet.com,Captcha Challenge…,403,163609,pop3.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,pop3.quizlet.com,cloudflare,443,https://pop3.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1173658479,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
portal.quizlet.com,Captcha Challenge…,403,163573,portal.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,portal.quizlet.com,cloudflare,80,http://portal.quizlet.com:80,http,cloudflare,text/html,GET,104.17.187.102,/,-1632195144,104.17.188.102,Cloudflare Bot Management,98,False,True,https://portal.quizlet.com/,True,
prod1tech.quizlet.com,Captcha Challenge…,403,163557,prod1tech.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,prod1tech.quizlet.com,cloudflare,443,https://prod1tech.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1546769938,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
proxy.quizlet.com,Captcha Challenge…,403,163620,proxy.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,proxy.quizlet.com,cloudflare,443,https://proxy.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,168556103,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
pub-1255315079648730.afd.ghs.quizlet.com,403 Forbidden,403,151,pub-1255315079648730.afd.ghs.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,pub-1255315079648730.afd.ghs.quizlet.com,cloudflare,443,https://pub-1255315079648730.afd.ghs.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1210513009,104.17.187.102,Cloudflare,8,False,True,,,
pub-1699158411281859.afd.ghs.quizlet.com,403 Forbidden,403,553,pub-1699158411281859.afd.ghs.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,pub-1699158411281859.afd.ghs.quizlet.com,cloudflare,443,https://pub-1699158411281859.afd.ghs.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-861110197,104.17.188.102,Cloudflare,14,False,True,,,
qdev.quizlet.com,Captcha Challenge…,403,163552,qdev.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,qdev.quizlet.com,cloudflare,443,https://qdev.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1087927045,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
