input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,location,scheme,webserver,content_type,method,host,path,favicon,tech_,lines,failed,cdn,csp_domains_,tls_mismatched,final_url,chain_status_codes_,tls_subject_org_
salesforce.epilogue.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://salesforce.epilogue.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.78,/,-517342392,Amazon Web Services,20,False,True,,,,,
search.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://search.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.78,/,1614396398,Amazon Web Services,20,False,True,,,,,
securityroundtable.jfrog.com,TLV – DevOps-Centric Security Roundtable,200,89763,securityroundtable.jfrog.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-18T00:00:00Z,2024-02-16T23:59:59Z,CN=securityroundtable.jfrog.com,securityroundtable.jfrog.com,*.securityroundtable.jfrog.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b2b11268d60431e821f500c9d63c5c99,fb125da6864a5755c0d402794256598aa080c5476e56c74fd3954db1adbcb5c4,True,ctls,securityroundtable.jfrog.com,cloudfront,443,https://securityroundtable.jfrog.com:443,,https,AmazonS3,text/html,GET,18.66.112.27,/,707230975,WordPress:6.2,670,False,True,,,https://securityroundtable.jfrog.com/tlv/,200,
sf-is.jfrog.com,,403,,sf-is.jfrog.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-01T00:00:00Z,2024-01-30T23:59:59Z,CN=sf-is.jfrog.com,sf-is.jfrog.com,*.sf-is.jfrog.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,880585b45a9f64af45793dcb49289d11,d31b6c2f2f78c52d1051dc3df87ec51b23efcdecbad091fead0e4163fe3b603e,True,ctls,sf-is.jfrog.com,cloudfront,443,https://sf-is.jfrog.com:443,https://sf-is.jfrog.com/403.html/,https,AmazonS3,text/html,GET,13.32.121.112,/,-1840324437,WordPress,1,False,True,,,,,
sip.jfrog.com,,404,75,sip.jfrog.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,True,ctls,sip.jfrog.com,,443,https://sip.jfrog.com:443,,https,RTC/7.0,text/plain,GET,52.112.196.46,/,-1006558470,HSTS,4,False,,,True,,,Microsoft Corporation
solutions.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://solutions.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.112,/,-1901440566,Amazon Web Services,20,False,True,,,,,
speedmedia.jfrog.com,ERROR: The request could not be satisfied,503,1019,speedmedia.jfrog.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-05T23:59:59Z,CN=speedmedia.jfrog.com,speedmedia.jfrog.com,cdn1.speedsize.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e32ff8b03296572608abe53d1aed7de,3eef3f4324d6c613cfee778b1310e5356af96bc92c4c2cdc6cb748712a441a60,,ctls,speedmedia.jfrog.com,cloudfront,443,https://speedmedia.jfrog.com:443,,https,CloudFront,text/html,GET,13.32.99.122,/,-1840324437,HTTP/3,20,False,True,,,,,
spf.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://spf.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.102,/,1437617297,Amazon Web Services,20,False,True,,,,,
stam.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://stam.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.112,/,2039496445,Amazon Web Services,20,False,True,,,,,
staysafe.jfrog.com,403 Forbidden,403,146,safeswamps.jfrog.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-07-27T23:59:59Z,CN=join.jfrog.com,join.jfrog.com,blog.jfrog.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e37de7152b4515946923f5ef86135e51,724c46bb257590526db17cb63c72bceec25646a3ec55bb553109a6f54ffda74c,,ctls,safeswamps.jfrog.com,,443,https://staysafe.jfrog.com:443,,https,,text/html,GET,34.197.216.62,/,-1561873722,,8,False,,,,https://safeswamps.jfrog.com,403,
staysafecms1.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://staysafecms1.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.102,/,1573367151,Amazon Web Services,20,False,True,,,,,
step-up.jfrog.com,,403,263,step-up.jfrog.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-07T23:59:59Z,CN=*.cloudfront.net,*.cloudfront.net,*.cloudfront.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3ce77498ac0d9db2c0fbac4ace488223,0e61dc9128a6d01c3583e46cb871e9590ca7636f3b394e60b910fdb249e90465,True,ctls,step-up.jfrog.com,cloudfront,443,https://step-up.jfrog.com:443,,https,AmazonS3,application/xml,GET,13.224.194.196,/,-1691141631,Amazon Web Services,2,False,True,,True,,,
sub-166-157-126.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://sub-166-157-126.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.69,/,1387995474,Amazon Web Services,20,False,True,,,,,
sub-166-239-103.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://sub-166-239-103.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.102,/,-467362738,Amazon Web Services,20,False,True,,,,,
sub-97-185-193.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://sub-97-185-193.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.102,/,-2138903291,Amazon Web Services,20,False,True,,,,,
sub-97-7-251.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://sub-97-7-251.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.78,/,878831034,Amazon Web Services,20,False,True,,,,,
sub.jctf.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://sub.jctf.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.69,/,-879121763,Amazon Web Services,20,False,True,,,,,
superfrogs.jfrog.com,JFrog SuperFrogs,200,32152,superfrogs.jfrog.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-10T17:50:56Z,2023-06-08T17:50:55Z,CN=superfrogs.jfrog.com,superfrogs.jfrog.com,superfrogs.jfrog.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a9156be1f08d6b4ed7f151670a16f254,9624c6f74b244b7df4b0e438d7f731aeb267f7db3bdb3d8d30c780196236dc1f,,ctls,superfrogs.jfrog.com,,443,https://superfrogs.jfrog.com:443,,https,,text/html,GET,52.204.233.198,/,1863329230,Ruby on Rails,340,False,,,,https://superfrogs.jfrog.com/users/sign_in,200,
support.jfrog.com,,200,1321,support.jfrog.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-23T00:00:00Z,2024-02-23T23:59:59Z,CN=jfrog.com,jfrog.com,www.jfrog.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",f0484e037c0decc18f70c1a8a87ff948,8dbb52731ea68d3531254a9701db8606db64f37fb0d6d14066d87ff62b3ff567,,ctls,support.jfrog.com,,443,https://support.jfrog.com:443,,https,sfdcedge,text/html,GET,85.222.140.6,/,1433417005,HSTS,45,False,,,,https://support.jfrog.com/s/,200,
supportlogs.jfrog.com,JFrog,200,3029,supportlogs.jfrog.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-26T00:00:00Z,2023-06-07T23:59:59Z,CN=*.jfrog.com,*.jfrog.com,jfrog.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",19453f6c93ca755709133bbc68b09d51,e48637ff723475c3c7ade853ba43091762fa88497762651e43cfe6dc49288a70,True,ctls,supportlogs.jfrog.com,,443,https://supportlogs.jfrog.com:443,,https,,text/html,GET,54.146.9.214,/,131975511,HSTS,1,False,,https://fonts.google.com,,https://supportlogs.jfrog.com/ui/,200,
swampguide.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://swampguide.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.112,/,203926873,Amazon Web Services,20,False,True,,,,,
swampguide.swampowertravel.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://swampguide.swampowertravel.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.112,/,2131280919,Amazon Web Services,20,False,True,,,,,
swampup.jfrog.com,SwampUP 2023: JFrog DevOps & DevSecOps User Conference,200,233228,swampup.jfrog.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2024-03-27T23:59:59Z,CN=swampup.jfrog.com,swampup.jfrog.com,*.swampup.jfrog.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4cbd77006e541b78f8ae258aaf01fa92,d304b70fb009e128a4dd1810dec01dddb17423645f431c0fef0ec3004279994f,True,ctls,swampup.jfrog.com,cloudfront,443,https://swampup.jfrog.com:443,,https,AmazonS3,text/html,GET,52.222.236.53,/,707230975,Yoast SEO:20.2,1604,False,True,,,,,
swampup2020.jfrog.com,SwampUP 2023: JFrog DevOps & DevSecOps User Conference,200,233228,swampup.jfrog.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2024-03-27T23:59:59Z,CN=swampup.jfrog.com,swampup.jfrog.com,*.swampup.jfrog.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4cbd77006e541b78f8ae258aaf01fa92,d304b70fb009e128a4dd1810dec01dddb17423645f431c0fef0ec3004279994f,True,ctls,swampup.jfrog.com,cloudfront,443,https://swampup2020.jfrog.com:443,,https,AmazonS3,text/html,GET,143.204.89.78,/,1727861185,Yoast SEO:20.2,1604,False,True,,,https://swampup.jfrog.com,200,
swampup2020api.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://swampup2020api.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.112,/,1969507061,Amazon Web Services,20,False,True,,,,,
swlatinamericampowertrlatinamericavel.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://swlatinamericampowertrlatinamericavel.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.78,/,1328526584,Amazon Web Services,20,False,True,,,,,
tempdev2021.jfrog.com,403 Forbidden,403,146,tempdev2021.jfrog.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-07-27T23:59:59Z,CN=join.jfrog.com,join.jfrog.com,blog.jfrog.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e37de7152b4515946923f5ef86135e51,724c46bb257590526db17cb63c72bceec25646a3ec55bb553109a6f54ffda74c,,ctls,tempdev2021.jfrog.com,cloudfront,443,https://tempdev2021.jfrog.com:443,,https,,text/html,GET,108.156.2.107,/,1494302000,Amazon Web Services,8,False,True,,,,,
travelpolicy.jfrog.com,403 Forbidden,403,146,travelpolicy.jfrog.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-07-27T23:59:59Z,CN=join.jfrog.com,join.jfrog.com,blog.jfrog.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e37de7152b4515946923f5ef86135e51,724c46bb257590526db17cb63c72bceec25646a3ec55bb553109a6f54ffda74c,,ctls,travelpolicy.jfrog.com,cloudfront,443,https://travelpolicy.jfrog.com:443,,https,,text/html,GET,143.204.89.102,/,1494302000,Amazon Web Services,8,False,True,,,,,
try.jfrog.com,Start a Trial With Artifactory and Xray | JFrog,200,120923,jfrog.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-06T23:59:59Z,CN=jfrog.com,jfrog.com,www.jfrog.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c3e4c8d13e7346bd5f28023fd8ad75be,43bde77bfa4557d929ad8c0c8541ab4c2b49eb6ef23ac6373c88ccc7b2500902,,ctls,jfrog.com,cloudfront,443,https://try.jfrog.com:443,,https,,text/html,GET,143.204.89.102,/,1677693940,Yoast SEO Premium:15.2,1074,False,True,https://supportjfrog.force.com/,,https://jfrog.com/start-free/,200,
uastour03-04-16.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://uastour03-04-16.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.69,/,-661277367,Amazon Web Services,20,False,True,,,,,
video6galery.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://video6galery.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.78,/,-587712892,Amazon Web Services,20,False,True,,,,,
view.updates.jfrog.com,Error,200,932,view.updates.jfrog.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-11T00:00:00Z,2023-10-11T23:59:59Z,"CN=view.updates.jfrog.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",view.updates.jfrog.com,view.updates.jfrog.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d36bc5cae1d9696606f1653472afa5a6,4d806f02935d28d781d8f12fcdf7e5c2510ad3586a64ef03163bcd07f38fc0c0,,ctls,view.updates.jfrog.com,,443,https://view.updates.jfrog.com:443,,https,,text/html,GET,159.92.145.107,/,1631801191,HSTS,28,False,,,,https://view.updates.jfrog.com/Error.aspx,200,"SALESFORCE.COM, INC."
w.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://w.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.112,/,-1284800004,Amazon Web Services,20,False,True,,,,,
wiki.jfrog.com,JFrog Help Center,200,1999,jfrog.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-06T23:59:59Z,CN=jfrog.com,jfrog.com,www.jfrog.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c3e4c8d13e7346bd5f28023fd8ad75be,43bde77bfa4557d929ad8c0c8541ab4c2b49eb6ef23ac6373c88ccc7b2500902,,ctls,jfrog.com,,443,https://wiki.jfrog.com:443,,https,Apache,text/html,GET,54.160.84.249,/,-785916483,HSTS,67,False,,support.jfrog.com,,https://jfrog.com/help/,200,
wiki.jfrog.org,JFrog Help Center,200,1999,jfrog.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-06T23:59:59Z,CN=jfrog.com,jfrog.com,www.jfrog.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c3e4c8d13e7346bd5f28023fd8ad75be,43bde77bfa4557d929ad8c0c8541ab4c2b49eb6ef23ac6373c88ccc7b2500902,,ctls,jfrog.com,,443,https://wiki.jfrog.org:443,,https,Apache,text/html,GET,107.23.46.145,/,-785916483,HSTS,67,False,,support.jfrog.com,,https://jfrog.com/help/,200,
wordpress-swampup2020.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://wordpress-swampup2020.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.78,/,-1516254328,Amazon Web Services,20,False,True,,,,,
ww.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://ww.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.102,/,-316272273,Amazon Web Services,20,False,True,,,,,
www-stg.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://www-stg.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.112,/,388426131,Amazon Web Services,20,False,True,,,,,
www.backtoschool.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://www.backtoschool.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.102,/,-590058180,Amazon Web Services,20,False,True,,,,,
www.communified.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://www.communified.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.78,/,-2007547015,Amazon Web Services,20,False,True,,,,,
www.friends.jfrog.com,JFrog – Release Fast Or Die,200,77040,jfrog.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-06T23:59:59Z,CN=jfrog.com,jfrog.com,www.jfrog.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c3e4c8d13e7346bd5f28023fd8ad75be,43bde77bfa4557d929ad8c0c8541ab4c2b49eb6ef23ac6373c88ccc7b2500902,,ctls,jfrog.com,cloudfront,443,https://www.friends.jfrog.com:443,,https,,text/html,GET,143.204.89.102,/,1494302000,Yoast SEO Premium:15.2,321,False,True,https://partners.jfrog.com,,https://jfrog.com/wp-signup.php?new=www.friends,200,
www.icedcoffebreak.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://www.icedcoffebreak.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.102,/,1145380574,Amazon Web Services,20,False,True,,,,,
www.jfrog.org,Software Supply Chain Platform for DevOps & Security | JFrog,200,383310,jfrog.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-06T23:59:59Z,CN=jfrog.com,jfrog.com,www.jfrog.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c3e4c8d13e7346bd5f28023fd8ad75be,43bde77bfa4557d929ad8c0c8541ab4c2b49eb6ef23ac6373c88ccc7b2500902,,ctls,jfrog.com,,443,https://www.jfrog.org:443,,https,,text/html,GET,44.193.239.86,/,195472539,Yoast SEO Premium:15.2,3217,False,,https://partners.jfrog.com,,https://jfrog.com/,200,
www.jfroghris.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://www.jfroghris.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.78,/,298899370,Amazon Web Services,20,False,True,,,,,
www.jfrogtshirt.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://www.jfrogtshirt.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.112,/,-598909603,Amazon Web Services,20,False,True,,,,,
www.liquidsoftware.jfrog.com,Host not found | JFrog,200,109220,jfrog.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-06T23:59:59Z,CN=jfrog.com,jfrog.com,www.jfrog.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c3e4c8d13e7346bd5f28023fd8ad75be,43bde77bfa4557d929ad8c0c8541ab4c2b49eb6ef23ac6373c88ccc7b2500902,,ctls,jfrog.com,cloudfront,443,https://www.liquidsoftware.jfrog.com:443,,https,,text/html,GET,143.204.89.102,/,-1589121937,Yoast SEO Premium:15.2,564,False,True,https://supportjfrog.force.com/,,https://jfrog.com/host-not-found/,200,
www.safeswamps.jfrog.com,Host not found | JFrog,200,109220,jfrog.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-06T23:59:59Z,CN=jfrog.com,jfrog.com,www.jfrog.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c3e4c8d13e7346bd5f28023fd8ad75be,43bde77bfa4557d929ad8c0c8541ab4c2b49eb6ef23ac6373c88ccc7b2500902,,ctls,jfrog.com,cloudfront,443,https://www.safeswamps.jfrog.com:443,,https,,text/html,GET,143.204.89.69,/,-1589121937,Yoast SEO Premium:15.2,564,False,True,https://partners.jfrog.com,,https://jfrog.com/host-not-found/,200,
www.search.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://www.search.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.102,/,603743348,Amazon Web Services,20,False,True,,,,,
www.shop.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://www.shop.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.102,/,320182336,Amazon Web Services,20,False,True,,,,,
www.staysafe.jfrog.com,Host not found | JFrog,200,109220,jfrog.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-06T23:59:59Z,CN=jfrog.com,jfrog.com,www.jfrog.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c3e4c8d13e7346bd5f28023fd8ad75be,43bde77bfa4557d929ad8c0c8541ab4c2b49eb6ef23ac6373c88ccc7b2500902,,ctls,jfrog.com,cloudfront,443,https://www.staysafe.jfrog.com:443,,https,,text/html,GET,143.204.89.78,/,-1589121937,Yoast SEO Premium:15.2,564,False,True,https://supportjfrog.force.com/,,https://jfrog.com/host-not-found/,200,
www.swampup2020.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://www.swampup2020.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.112,/,897486844,Amazon Web Services,20,False,True,,,,,
www.swlatinamericampowertrlatinamericavel.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://www.swlatinamericampowertrlatinamericavel.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.102,/,-2101472262,Amazon Web Services,20,False,True,,,,,
www.www.jfrog.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://www.www.jfrog.com:80,,http,CloudFront,text/html,GET,143.204.89.78,/,-495762714,Amazon Web Services,20,False,True,,,,,
yalla-devops.jfrog.com,Yalla Devops,200,181833,yalla-devops.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2024-03-22T23:59:59Z,CN=yalla-devops.com,yalla-devops.com,*.yalla-devops.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,301fef14037055ef13fb9542c59869eb,314d12e2791b1771d618869e38cbf5a765eb1a02fb557abf5d642551ff79da33,True,ctls,yalla-devops.com,,443,https://yalla-devops.jfrog.com:443,,https,AmazonS3,text/html,GET,52.54.134.233,/,-1180989960,WordPress:6.1.1,986,False,,,,https://yalla-devops.com:443/,200,
