new,host,a,aaaa,soa,txt,status_code,cdn,cdn-name,ns,cname,caa,mx,has_internal_ips,internal_ips
[x],smartling-support.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],smartling.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],spf1.canva.com,,,"ns1.canva.com, dns.cloudflare.com",v=spf1 ip4:185.12.80.0/22 ip4:188.172.128.0/20 ip4:192.161.144.0/20 ip4:198.2.128.0/18 ip4:205.201.128.0/20 ip4:208.43.239.136/30 ip4:216.198.0.0/18 include:spf2.canva.com -all,NOERROR,,,,,,,,
[x],static-2.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],static-cse.canva.cn,120.220.222.45,2408:8719:64:50:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],static-cse.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],static.canva.cn,119.188.204.77,240e:c2:1800:12a:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],static.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],status.canva.cn,119.188.204.77,240e:979:9503:84:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],status.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],sub-166-153-128.canva-apps.cn,61.159.93.77,240e:935:a00:1706:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],sub-174-194-208.canva-apps.com,"104.18.31.3, 104.18.30.3","2606:4700::6812:1f03, 2606:4700::6812:1e03","damon.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],sub-97-142-186.canva-apps.com,"104.18.31.3, 104.18.30.3","2606:4700::6812:1f03, 2606:4700::6812:1e03","damon.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],sub-97-167-150.canva-apps.cn,116.141.242.141,240e:914:6:d:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],sub-97-197-140.canva-apps.cn,27.36.126.45,2409:8c3c:1300:50a:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],sub-97-27-103.canva-apps.cn,111.31.58.205,2408:8722:1010:5:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],sub-97-28-198.canva-apps.cn,116.163.41.141,2409:8c38:c50:604:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],sub-97-48-247.canva-apps.cn,120.220.222.45,240e:c2:1800:12a:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],sub-97-52-74.canva-apps.cn,116.163.41.141,2408:871a:8810:205:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],sub-97-61-95.canva-apps.cn,183.204.41.181,2408:8744:1000:9:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],support.canva.cn,58.243.179.45,2409:8c3c:1300:50a:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],support.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,mx.sendgrid.net,,
[x],sv-se.about.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],swww.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],telemetry.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],template.canva.cn,119.188.204.77,2409:8c3c:1300:50a:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],template.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],thumbnail.canva.cn,124.225.84.77,240e:935:a00:1707:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],thumbnail.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],tools.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],tr-tr.about.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],tracing.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],typegenius-dynamic.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],typegenius-static.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],typegenius.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],u002ffont-public.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],u002fmedia-private.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],u002fmedia-public.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],u002fprofile.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],u002fsdk.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],u002fstatic.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],u002fwww.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],uk-ua.about.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],unauthorized.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],unhcr-design-for-a-cause-uploads.cse.canva.com,"18.66.147.115, 18.66.147.17, 18.66.147.81, 18.66.147.84",,"ns-270.awsdns-33.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
[x],uniweb.canva-apps.cn,60.9.3.45,240e:935:a00:1706:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],unk-133.canva-apps.cn,150.138.153.109,2408:8722:1010:5:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],upload.canva.cn,61.159.93.77,240e:935:a00:1707:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],upload.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],us-east-1.newftp.canva.com,54.221.226.92,,"ns-795.awsdns-35.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],us-west-1.newftp.canva.com,54.221.226.92,,"ns-795.awsdns-35.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],uservoice.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],values.canva.tech,"99.84.108.120, 99.84.108.41, 99.84.108.24, 99.84.108.40",,"ns-1100.awsdns-09.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
[x],video-placeholders.canva.cn,183.216.177.13,2408:8752:600:6:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],video-placeholders.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],video-private-assets.canva.cn,183.204.41.179,2408:8736:1802:0:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],video-private-assets.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],video-private.canva.cn,,240e:979:9503:84:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],video-private.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],video-public.canva.cn,,,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],video-public.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],video-upload.canva.cn,183.216.177.13,240e:914:6:d:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],video-upload.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],webmail.canva-apps.cn,217.70.178.6,,"dns0.gandi.net, hostmaster.gandi.net",,NOERROR,,,,webmail.gandi.net,,,,
[x],webproxy.idc-5p5h429org.disabled.bh-arppofind-2021.comssets.glategoryfronicsadnswildcardproducts.wire.z55i2kerisere10dvkv.2.canva.cn,74.86.12.172,2001::a27d:601,,,NOERROR,,,,,,,True,2001::a27d:601
[x],webproxy.idc-lorien-aws.13z55i2kerisere10dvkvchefeuropewests.comssets.glategoryfronicsadnswildcardproducts.wire.l.canva.cn,199.59.148.201,2a03:2880:f126:83:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],webproxy.idc-lorien-repo.bh-arppofind.help-comssets.glategoryfronicsadnswildcardproducts.wire.5.afe.canva.cn,108.160.169.55,2a03:2880:f134:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien-s.13profiles.comssets.glategoryfronicsadnswildcardserviceweb96832ucts.wire.l.canva.cn,128.242.240.59,2a03:2880:f134:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.03azuredevs-65tpp8l-bh-secure-cse-video-private-a-dnssubsets.comssets.glategoryfronicsadnswildcardproducts.vpncloud-gitwiresandbox.2.canva-apps.cn,192.133.77.145,2001::68f4:2ef6,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,True,2001::68f4:2ef6
[x],webproxy.idc-lorien.13profiles.comssets.glategoryfronicsadnswildcardproducts.wirephp.l.canva.cn,66.220.146.94,2a03:2880:f117:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.13profilesadmin1.comssets.glategoryfronicsadnswildcardproducts.wirephp.l.canva.cn,108.160.165.9,2001::6ca0:a63d,,,NOERROR,,,,,,,True,2001::6ca0:a63d
[x],webproxy.idc-lorien.azuredevs-65tpp0l-bh-arppofind.comssets.glategoryfronicsadnswildcardproducts.crulegodosoft-gitwiresandbox.2.canva.cn,,,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.azuredevs-65tpp0l-bh-arppofind.php.comssets.communitys4272cse-catv-krypton.datauctswire.2.canva.cn,173.252.88.67,2001::d02b:aae7,,,NOERROR,,,,,,,True,2001::d02b:aae7
[x],webproxy.idc-lorien.azuredevs-65tpp0l-bh-arppofind.php.comssets.communitys4272cse-catv-krypton.vpncloud-gitwire.2.canva.cn,199.59.149.235,2a03:2880:f126:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.azuredevs-65tpp0l-bh-arppofind.php.comssets.pokemon.4.canva.cn,157.240.12.50,2a03:2880:f11c:8183:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.azuredevs-65tpp0l-bh-secure-cse-video-private-a-dnssubsets-3.comssets.glategoryfronicsadnswildcardproducts.vpnold-gitwiresandbox.cvs-2.canva-apps.cn,222.138.197.205,,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.azuredevs-65tpp3l-bh-arppofind.php.comssets.pokemon.2.canva.cn,,2a03:2880:f127:283:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.azuredevs-65tpp8l-bh-secure-cse-video-private-a-dnssubsets4.comssets6.glategoryfronicsadnswildcardproducts.vpncloud-gitwiresandbox.204.canva-apps.cn,,,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.bh-arppofind-tur.comssets.glategoryfronicsadnswildcardproducts.0cj7zfvenqxww.wire-old-finion-enzoas-servicestaginggg.2.canva.cn,,,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.bh-arppofind.5.area510zyxwvuts4rqponmlk.glategoryfronicsadnswildcardproducts.wiremobile33733-apps-19updated-east-6-rpcjune.h.canva.cn,,,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.bh-arppofind.5.comssets.org-ancomcomprivateeee.wiremobisubsetscse-apps-19updated-east-6-rpcjune.h.canva.cn,,,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.bh-arppofind.akali-comssets.create.wire.c.canva.cn,31.13.75.5,2a03:2880:f10d:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.bh-arppofind.client-combuckybh-east-6-locked.comssets.pc.glategoryfronicsadnswildcardproducts.wire.5.canva.cn,,,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.bh-arppofind.comssets.anissa-cse1wwwe-machine.wire.api.z.canva.cn,185.45.7.189,2a03:2880:f11c:8183:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.bh-arppofind.comssets.europeglategoryfronicsadnswildcardproducts.boardswire.anicommunity.2.canva.cn,69.63.181.12,2a03:2880:f12c:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.bh-arppofind.comssets.glategoryfronicsadnswildcardconfluencecseucts.tr-wire.api.z.canva.cn,74.86.17.48,2a03:2880:f12c:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.bh-arppofind.comssetsna.glategoryfronicsadnswildcardproducts.wire.api.z.canva.cn,108.160.165.53,,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.bh-arppofind.comssetsna84-ia26kf.glategoryfronicsadnswildcardproducts.wire.h.canva.cn,108.160.167.30,2a03:2880:f130:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.bh-arppofind.developer.document-thumbna.comssets.thumbnastaging.glategoryfronicsadnswildcardproducts.wire.2.canva.cn,,,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.bh-arppofind.document-0393c-finion-public-hss-int33733a.comssets.0393c-finion-public-hss-int33733staging.distributionecology.wire.2.canva.cn,199.59.148.97,2001::9df0:1032,,,NOERROR,,,,,,,True,2001::9df0:1032
[x],webproxy.idc-lorien.bh-arppofind.staticl5432zylatincombucky-int.comssets.cdnuction.wire.2.canva.cn,69.63.186.31,2a03:2880:f117:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.bh-arppofind.tpecommunity-parkeronline-apps-19updated-east-6-rpcjune.glategoryfronicsadnswildcardrawucts.wire.c.canva.cn,128.242.240.29,,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.bh-cmnlistmailjinx.comssets.create.brazil.wire.c.canva.cn,80.87.199.46,2a03:2880:f131:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.cseip177.comssets.webapp-glategoryfronicsadnswildcardproducts.boardswire.wvutsrqponmlil.2.canva.cn,199.96.63.177,2a03:2880:f126:83:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.d101.vpncloud-gitwire.2.canva.cn,104.244.43.234,2a03:2880:f11a:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.nanda.vpncloud-gitwire.2.canva.cn,108.160.165.11,2a03:2880:f12d:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.ruleus.comssets.webapp-glategoryfronicsadnswildcardproducts.boardswire.wvutsrqponmlil.2.canva.cn,31.13.87.34,,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],webproxy.idc-lorien.web5299.vpncloud-gitwire.2.canva.cn,199.16.156.75,2a03:2880:f111:83:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],webproxy.idc-lorien3.azuredevs-65tpp8l-bh-secure-cse-video-private-a-dnssubsets.comssets03.glategoryfronicsadnswildcardproducts.03vpncloud-gitwiresandbox.2.canva-apps.cn,,240e:928:101:300:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],webproxy.idc-lorien6.azuredevs-65tpp0l-bh-secure-cse-video-private-a-dnssubsets.comssets.glategoryfronicsadnswildcardproducts.vpncloud-gitwiresandbox.7.canva-apps.cn,,,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],webproxy.idc-lorienanalytics-xn--line-tk4c0cf2ooiyhod-jp-mvm-ri-d067072.bh-arppofind.comssets.lax1-video-publicl3216zyxwvutsrqponml4.org-anissa-areariscsegcument.wire.w.canva.cn,,,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],webproxy.idc-lorienk48kjihgfedcba987658.bh-33733pxxxxxxxxxxxxxxxxxxxxxxxx.comssets.areariserv600038media.glategoryfronicsadnswildcardproducts.wire.w.canva.cn,,,,,NOERROR,,,,,,,,
[x],webproxy.idc-lorienk48kjihgfedcba987658.bh-arppofind.comssets.lax1-video-publicl3216zyxcmnlistmaildevmobile53493gh4.glategoryfronicsadnswildcardproductslax.wire.w.canva.cn,,,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],webproxy.idc-lorienk48kjihgfedcba987658.bh-arppofind.comssets.org-anissa-fmucbanaervata-machine.glategoryfronicsadnswildcardproducts.wire.w.canva.cn,,,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],webproxy.idc-lorienlas.bh-arppofind-redir.comssets.glategoryfronicsadnswildcardproducts.wire.2.cl.canva.cn,157.240.8.50,2a03:2880:f11b:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.idc-mian.cse.canva.cn,104.244.46.85,2a03:2880:f11c:8083:face:b00c:0:25de,"ns-intl-784.awsdns-cn-49.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],webproxy.idc-rulegodosoft-preview-xsrvjpinsys-private.bh-cangbocaijiezuqiublic.comssetsprod.glategoryfronicsadnswildcardproducts.csl758dwire-git.2.canva.cn,,2001::c73b:95d0,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,True,2001::c73b:95d0
[x],webproxy.idc-ruletheearth-production-737oia-dot-govk48kjihgfedcba987658.bh-arppofind.comssets.lax1-video-publicl3216zyxwvutsrqponml4.glategoryfronicsadnswildcardservicebuckyucts.wire.w.canva.cn,,2001::1f0d:44a9,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,True,2001::1f0d:44a9
[x],webproxy.idc-ulccccccccrvata.13profiles.comssets.glategoryfronicsadnswildcardproducts.v2.wirephp.l.canva.cn,199.96.63.53,2a03:2880:f117:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.idc.cse-learnxn.xn--line-tk4c0cf2ooiyhod-jp-mvm-ri-d067072.roslin.api.canva.cn,31.13.88.169,2a03:2880:f12c:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],webproxy.ruleanissaontjwxt1-csestores.bh-arppofind.lundakarnevalen.glategoryfronicsadnswildcardproducts.wire.6.canva.cn,202.106.1.2,2001::1,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,True,2001::1
[x],webproxy.ruletheearthjwxt1-csestores.canva.cn,203.161.230.171,2001::1,,,NOERROR,,,,,,,True,2001::1
[x],wiki.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],wire.com.community.cse-z59i2kerisere80dvkv-premiertytcosvpncloud-cse.web-z59i2kerisere80dvkv.apiserveradmin.8.canva-apps.cn,183.216.177.13,240e:935:a00:1706:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],wire.comapp-wc-vip.03cse-z55i8kerisere10dvkv-premiertytcosvpncloud-cse.04k8s-dev.nautilus.z55i8kerisere10dvkv.uatadmin.1.canva-apps.cn,116.141.242.141,,,,NOERROR,,,,,,,,
[x],wire.comapp-wc-vip.0analyticscse-z55i8kerisere10dvkv-premiertytcosvpncloud-cse.04k8s-dev.nautilus.z55i8kerisere10dvkv.admin.1.canva-apps.cn,61.159.93.109,240e:659:500:0:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],wire.community.05cse-z56i2kerisere0410dvkv-premiertytcosvpncloud-cse.k8s-dev.nautilus.z56i2kerisere10dvkv.admin.1.canva-apps.cn,,240e:944:8:5:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],wire.community.13cse-71z55i8kerisere10dvkv-premiertytcosvpncloud-cse.k8s-dev.nautilus.z55i8kerisere10dvkv.admin.1.canva-apps.cn,,2409:8c3c:1300:50a:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],wire.community.14cse-z55i8kerisere10dvkv-premiertytcosvpncloud-cse.k8s-dev.01nautilus.z55i8kerisere10dvkv.admin.1.canva-apps.cn,,2408:8756:4cff:d002:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],wire.community.cse--11z55i0kerisere10dvkv-premiertytcosvpncloud-cse.nautilus.z55i0kerisere10dvkv.apache.admin.1.canva-apps.cn,175.6.13.45,2408:8722:1010:5:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],wire.community.cse--pent-auth-productionoktaproxy-premiertytcosvpncloud-cse.nautilus5.z62i2kerisere10dvkv.apache.admin.1.canva-apps.cn,119.188.204.77,2408:8756:4cff:d002:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],wire.community.cse-z55i0kerisere10dvkv-2-premiertytcosvpncloud-cse.nautilus.z55i0kerisere10dvkv.011apache.1admin.1.canva-apps.cn,116.141.242.141,2408:8744:1000:9:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],wire.community.cse-z56i0kerisere-31020dvkv-premiertytcosvpncloud-cse.k8s-dev.nautilus5.z56i0kerisere10dvkv.admin.1.canva-apps.cn,27.36.126.45,2408:871a:8810:205:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],wire.community.cse-z58i2kerisere1010dvkv-premiertytcosvpncloud-cse5.nautilus.z58i2kerisere10dvkv.4admin.1.canva-apps.cn,27.36.126.45,240e:935:a00:1707:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],wire.community.elasticbeanstalk.cse-z59i2kerisere80dvkv-premiertytcosvpncloud-cse.z59i2kerisere80dvkv.systemz59i2kerisere80dvkv-admin.8.canva-apps.cn,120.220.222.45,,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],wordpress.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],wpassets.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],ww.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],www.canva.cn,111.31.58.205,2409:8c38:c50:604:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",yandex-verification: ec988da8af7d5d4d,NOERROR,,,,,,,,
[x],www.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",yandex-verification: 5ef4e786f784d05f,NOERROR,True,cloudflare,,,,,,
[x],www.google.com-apollo.teamgoogledocs.signin.verification.attachment.canva-apps.cn,,2a03:2880:f10d:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-business-git-computings-platform-worldwide.canva.cn,23.234.30.58,2a03:2880:f11c:8183:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com-business-rawapp-developers-platform-gtmails.canva.cn,75.126.33.156,2a03:2880:f12c:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-business-solutions-cse-gi379adminers-platform-history.canva.cn,108.160.172.200,2a03:2880:f10c:83:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
