input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,tech_,lines,cdn,tls_expired
thumbnail.canva.cn,,,255,thumbnail.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,thumbnail.canva.cn,443,https://thumbnail.canva.cn:443,https,cloudflare,application/xml,GET,175.6.13.45,HTTP/3,2,,
thumbnail.canva.com,,,243,thumbnail.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,thumbnail.canva.com,443,https://thumbnail.canva.com:443,https,cloudflare,application/xml,GET,104.16.227.10,HTTP/3,2,True,
tr-tr.about.canva.com,Just a moment...,,6998,www.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,www.canva.com,443,https://tr-tr.about.canva.com:443,https,cloudflare,text/html,GET,104.16.227.10,HTTP/3,87,True,
uk-ua.about.canva.com,Just a moment...,,7047,www.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,www.canva.com,443,https://uk-ua.about.canva.com:443,https,cloudflare,text/html,GET,104.16.227.10,HTTP/3,87,True,
unhcr-design-for-a-cause-uploads.cse.canva.com,Canva - Sign In,,24658,canva.okta.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"Okta, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,canva.okta.com,443,https://unhcr-design-for-a-cause-uploads.cse.canva.com:443,https,nginx,text/html,GET,18.66.147.115,Nginx,516,True,
uniweb.canva-apps.cn,,,243,uniweb.canva-apps.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-09T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,uniweb.canva-apps.cn,443,https://uniweb.canva-apps.cn:443,https,cloudflare,application/xml,GET,61.150.74.205,HSTS,2,,
unk-133.canva-apps.cn,,,243,unk-133.canva-apps.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-09T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,unk-133.canva-apps.cn,443,https://unk-133.canva-apps.cn:443,https,cloudflare,application/xml,GET,111.31.58.205,HSTS,2,,
upload.canva.cn,,,255,upload.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,upload.canva.cn,443,https://upload.canva.cn:443,https,cloudflare,application/xml,GET,175.6.13.45,HTTP/3,2,,
upload.canva.com,,,243,upload.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,upload.canva.com,443,https://upload.canva.com:443,https,cloudflare,application/xml,GET,104.16.226.10,HTTP/3,2,True,
values.canva.tech,Canva - Sign In,,24408,canva.okta.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"Okta, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,canva.okta.com,443,https://values.canva.tech:443,https,nginx,text/html,GET,143.204.89.96,Nginx,516,True,
video-placeholders.canva.cn,,,243,video-placeholders.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,video-placeholders.canva.cn,443,https://video-placeholders.canva.cn:443,https,cloudflare,application/xml,GET,183.216.177.13,HTTP/3,2,,
video-placeholders.canva.com,,,243,video-placeholders.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,video-placeholders.canva.com,443,https://video-placeholders.canva.com:443,https,cloudflare,application/xml,GET,104.16.226.10,HTTP/3,2,True,
video-private-assets.canva.cn,,,11,video-private-assets.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,video-private-assets.canva.cn,443,https://video-private-assets.canva.cn:443,https,cloudflare,text/plain,GET,116.163.41.141,HTTP/3,1,,
video-private-assets.canva.com,,,11,video-private-assets.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,video-private-assets.canva.com,443,https://video-private-assets.canva.com:443,https,cloudflare,text/plain,GET,104.16.226.10,HTTP/3,1,True,
video-private.canva.cn,,,255,video-private.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,video-private.canva.cn,443,https://video-private.canva.cn:443,https,cloudflare,application/xml,GET,61.147.232.45,HTTP/3,2,,
video-private.canva.com,,,243,video-private.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,video-private.canva.com,443,https://video-private.canva.com:443,https,cloudflare,application/xml,GET,104.16.226.10,HTTP/3,2,True,
video-public.canva.cn,,,243,video-public.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,video-public.canva.cn,443,https://video-public.canva.cn:443,https,cloudflare,application/xml,GET,120.220.222.45,HTTP/3,2,,
video-public.canva.com,,,243,video-public.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,video-public.canva.com,443,https://video-public.canva.com:443,https,cloudflare,application/xml,GET,104.16.227.10,HTTP/3,2,True,
video-upload.canva.cn,,,231,video-upload.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,video-upload.canva.cn,443,https://video-upload.canva.cn:443,https,cloudflare,application/xml,GET,58.243.179.45,HTTP/3,2,,
video-upload.canva.com,,,243,video-upload.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,video-upload.canva.com,443,https://video-upload.canva.com:443,https,cloudflare,application/xml,GET,104.16.226.10,HTTP/3,2,True,
webmail.canva-apps.cn,Webmail - Your Email with SOGo and Roundcube,,11277,webmail.eu.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-12-06T00:00:00Z,CN=webmail.eu.com,webmail.eu.com,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,webmail.eu.com,443,https://webmail.canva-apps.cn:443,https,nginx,text/html,GET,217.70.178.6,Varnish,16,,
webproxy.idc-lorien-s.13profiles.comssets.glategoryfronicsadnswildcardserviceweb96832ucts.wire.l.canva.cn,Fastly error: unknown domain webproxy.idc-lorien-s.13profiles.comssets.glategoryfronicsadnswildcardserviceweb96832ucts.wire.l.canva.cn,,438,,,,,,,,,,,,,,80,http://webproxy.idc-lorien-s.13profiles.comssets.glategoryfronicsadnswildcardserviceweb96832ucts.wire.l.canva.cn:80,http,Varnish,text/html,GET,104.244.43.248,Varnish,8,,
webproxy.idc-lorien.bh-arppofind.comssets.europeglategoryfronicsadnswildcardproducts.boardswire.anicommunity.2.canva.cn,Error,,1542,webproxy.idc-lorien.bh-arppofind.comssets.europeglategoryfronicsadnswildcardproducts.boardswire.anicommunity.2.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,"Meta Platforms, Inc.","CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,ctls,webproxy.idc-lorien.bh-arppofind.comssets.europeglategoryfronicsadnswildcardproducts.boardswire.anicommunity.2.canva.cn,443,https://webproxy.idc-lorien.bh-arppofind.comssets.europeglategoryfronicsadnswildcardproducts.boardswire.anicommunity.2.canva.cn:443,https,,text/html,GET,157.240.8.36,HTTP/3,14,,
webproxy.idc-lorien.bh-arppofind.comssetsna.glategoryfronicsadnswildcardproducts.wire.api.z.canva.cn,,,,webproxy.idc-lorien.bh-arppofind.comssetsna.glategoryfronicsadnswildcardproducts.wire.api.z.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-01T00:00:00Z,"CN=t.co, O=Twitter\, Inc., L=San Francisco, ST=California, C=US",t.co,"Twitter, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,webproxy.idc-lorien.bh-arppofind.comssetsna.glategoryfronicsadnswildcardproducts.wire.api.z.canva.cn,443,https://webproxy.idc-lorien.bh-arppofind.comssetsna.glategoryfronicsadnswildcardproducts.wire.api.z.canva.cn:443,https,tsa_b,,GET,199.16.156.11,,1,,
webproxy.idc-lorien.ruleus.comssets.webapp-glategoryfronicsadnswildcardproducts.boardswire.wvutsrqponmlil.2.canva.cn,Error,,1542,webproxy.idc-lorien.ruleus.comssets.webapp-glategoryfronicsadnswildcardproducts.boardswire.wvutsrqponmlil.2.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,"Meta Platforms, Inc.","CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,ctls,webproxy.idc-lorien.ruleus.comssets.webapp-glategoryfronicsadnswildcardproducts.boardswire.wvutsrqponmlil.2.canva.cn,443,https://webproxy.idc-lorien.ruleus.comssets.webapp-glategoryfronicsadnswildcardproducts.boardswire.wvutsrqponmlil.2.canva.cn:443,https,,text/html,GET,31.13.94.49,HTTP/3,14,,
webproxy.ruletheearthjwxt1-csestores.canva.cn,,,163,,,,,,,,,,,,,,80,http://webproxy.ruletheearthjwxt1-csestores.canva.cn:80,http,Apache,text/html,GET,209.145.54.50,Apache,2,,
wpassets.canva.com,,,243,wpassets.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,wpassets.canva.com,443,https://wpassets.canva.com:443,https,cloudflare,application/xml,GET,104.16.226.10,HTTP/3,2,True,
ww.canva.com,Just a moment...,,6908,www.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,www.canva.com,443,https://ww.canva.com:443,https,cloudflare,text/html,GET,104.16.227.10,HTTP/3,87,True,
www.canva.cn,Just a moment...,,6859,www.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,www.canva.cn,443,https://www.canva.cn:443,https,cloudflare,text/html,GET,183.204.41.179,HTTP/3,87,,
www.canva.com,Just a moment...,,7002,www.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,www.canva.com,443,https://www.canva.com:443,https,cloudflare,text/html,GET,104.16.227.10,HTTP/3,87,True,
www.google.com-business-solutions-developers-platform-worldwide.artworks.apache.canva.cn,Fastly error: unknown domain www.google.com-business-solutions-developers-platform-worldwide.artworks.apache.canva.cn,,404,,,,,,,,,,,,,,80,http://www.google.com-business-solutions-developers-platform-worldwide.artworks.apache.canva.cn:80,http,Varnish,text/html,GET,104.244.43.208,Varnish,8,,
www.google.com-business-solutions-developers-platform-worldwide.pportalproxy.canva.cn,403 Forbidden,,151,www.google.com-business-solutions-developers-platform-worldwide.pportalproxy.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2019-11-26T00:00:00Z,"CN=ssl371063.cloudflaressl.com, OU=PositiveSSL Multi-Domain, OU=Domain Control Validated",ssl371063.cloudflaressl.com,,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,ctls,www.google.com-business-solutions-developers-platform-worldwide.pportalproxy.canva.cn,443,https://www.google.com-business-solutions-developers-platform-worldwide.pportalproxy.canva.cn:443,https,cloudflare,text/html,GET,104.23.124.189,Cloudflare,8,True,True
www.google.com-cloud-platform-jtracingjwxt1-learning-engine.computing.canva.cn,Fastly error: unknown domain www.google.com-cloud-platform-jtracingjwxt1-learning-engine.computing.canva.cn,,384,,,,,,,,,,,,,,80,http://www.google.com-cloud-platform-jtracingjwxt1-learning-engine.computing.canva.cn:80,http,Varnish,text/html,GET,104.244.43.136,Varnish,8,,
www.google.com-cloud-platform-machine-learning-administrators.combucky-com.proxy.canva.cn,Error,,1542,www.google.com-cloud-platform-machine-learning-administrators.combucky-com.proxy.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,"Meta Platforms, Inc.","CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,ctls,www.google.com-cloud-platform-machine-learning-administrators.combucky-com.proxy.canva.cn,443,https://www.google.com-cloud-platform-machine-learning-administrators.combucky-com.proxy.canva.cn:443,https,,text/html,GET,31.13.80.54,HTTP/3,14,,
www.google.com-fw.ltcontrol.box.dbs.uat-z55i5kerisere00dvkv-macnica-poc.canva-apps.cn,403 Forbidden,,553,www.google.com-fw.ltcontrol.box.dbs.uat-z55i5kerisere00dvkv-macnica-poc.canva-apps.cn,443,tls13,TLS_AES_128_GCM_SHA256,2019-11-26T00:00:00Z,"CN=ssl371063.cloudflaressl.com, OU=PositiveSSL Multi-Domain, OU=Domain Control Validated",ssl371063.cloudflaressl.com,,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,ctls,www.google.com-fw.ltcontrol.box.dbs.uat-z55i5kerisere00dvkv-macnica-poc.canva-apps.cn,443,https://www.google.com-fw.ltcontrol.box.dbs.uat-z55i5kerisere00dvkv-macnica-poc.canva-apps.cn:443,https,cloudflare,text/html,GET,104.23.124.189,Cloudflare,14,True,True
www.google.com-smart-control-panel-digital-mailer1s-host-applicationsdata.canva.cn,Error,,1542,www.google.com-smart-control-panel-digital-mailer1s-host-applicationsdata.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,"Meta Platforms, Inc.","CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,ctls,www.google.com-smart-control-panel-digital-mailer1s-host-applicationsdata.canva.cn,443,https://www.google.com-smart-control-panel-digital-mailer1s-host-applicationsdata.canva.cn:443,https,,text/html,GET,31.13.94.36,HTTP/3,14,,
www.google.com-smart-control-panel-payment-system-host-applications.compass.proxy.canva.cn,Fastly error: unknown domain www.google.com-smart-control-panel-payment-system-host-applications.compass.proxy.canva.cn,,408,,,,,,,,,,,,,,80,http://www.google.com-smart-control-panel-payment-system-host-applications.compass.proxy.canva.cn:80,http,Varnish,text/html,GET,104.244.43.136,Varnish,8,,
www.google.com-source-platform-machine-learning-enginew3.canva.cn,Atlas | Error,,1719,www.google.com-source-platform-machine-learning-enginew3.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,"CN=*.atlassolutions.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.atlassolutions.com,"Meta Platforms, Inc.","CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,ctls,www.google.com-source-platform-machine-learning-enginew3.canva.cn,443,https://www.google.com-source-platform-machine-learning-enginew3.canva.cn:443,https,,text/html,GET,157.240.12.5,,69,,
www.google.com.box.cognitoprivate.ppp.traincsestores.canva-apps.cn,,,,www.google.com.box.cognitoprivate.ppp.traincsestores.canva-apps.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-25T00:00:00Z,"CN=api.tweetdeck.com, O=Twitter\, Inc., L=San Francisco, ST=California, C=US",api.tweetdeck.com,"Twitter, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.google.com.box.cognitoprivate.ppp.traincsestores.canva-apps.cn,443,https://www.google.com.box.cognitoprivate.ppp.traincsestores.canva-apps.cn:443,https,tsa_b,,GET,199.16.156.71,,1,,
www.google.com.data-apache.box.cognito.foodsigned.pppadmins.canva-apps.cn,Atlas | Error,,1719,www.google.com.data-apache.box.cognito.foodsigned.pppadmins.canva-apps.cn,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,"CN=*.atlassolutions.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.atlassolutions.com,"Meta Platforms, Inc.","CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,ctls,www.google.com.data-apache.box.cognito.foodsigned.pppadmins.canva-apps.cn,443,https://www.google.com.data-apache.box.cognito.foodsigned.pppadmins.canva-apps.cn:443,https,,text/html,GET,157.240.12.5,,69,,
www.google.com.lt.box.w3.dbs.w3.macnica-poc.canva-apps.cn,Error,,1542,www.google.com.lt.box.w3.dbs.w3.macnica-poc.canva-apps.cn,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,"Meta Platforms, Inc.","CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,ctls,www.google.com.lt.box.w3.dbs.w3.macnica-poc.canva-apps.cn,443,https://www.google.com.lt.box.w3.dbs.w3.macnica-poc.canva-apps.cn:443,https,,text/html,GET,31.13.80.37,HTTP/3,14,,
www.google.com.lt.phpbox.dbsconfluence.redirmacnica-poc.canva-apps.cn,Fastly error: unknown domain www.google.com.lt.phpbox.dbsconfluence.redirmacnica-poc.canva-apps.cn,,366,,,,,,,,,,,,,,80,http://www.google.com.lt.phpbox.dbsconfluence.redirmacnica-poc.canva-apps.cn:80,http,Varnish,text/html,GET,104.244.43.229,Varnish,8,,
www.google.comfont-subsets.preset.canva.cn,Atlas | Error,,1719,www.google.comfont-subsets.preset.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,"CN=*.atlassolutions.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.atlassolutions.com,"Meta Platforms, Inc.","CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,ctls,www.google.comfont-subsets.preset.canva.cn,443,https://www.google.comfont-subsets.preset.canva.cn:443,https,,text/html,GET,157.240.17.14,,69,,
xn.canva-apps.cn,,,243,xn.canva-apps.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-09T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,xn.canva-apps.cn,443,https://xn.canva-apps.cn:443,https,cloudflare,application/xml,GET,61.159.93.77,HSTS,2,,
zendesk1.canva.com,,,16,zendesk1.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,zendesk1.canva.com,443,https://zendesk1.canva.com:443,https,cloudflare,text/plain,GET,162.159.128.7,HTTP/3,1,True,
zendesk2.canva.com,,,16,zendesk2.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,zendesk2.canva.com,443,https://zendesk2.canva.com:443,https,cloudflare,text/plain,GET,162.159.138.6,HTTP/3,1,True,
zendesk3.canva.com,,,16,zendesk3.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,zendesk3.canva.com,443,https://zendesk3.canva.com:443,https,cloudflare,text/plain,GET,162.159.138.6,HTTP/3,1,True,
zendesk4.canva.com,,,16,zendesk4.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,zendesk4.canva.com,443,https://zendesk4.canva.com:443,https,cloudflare,text/plain,GET,162.159.128.7,HTTP/3,1,True,
zh-cn.learn.canva.com,Just a moment...,,6954,www.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,www.canva.com,443,https://zh-cn.learn.canva.com:443,https,cloudflare,text/html,GET,104.16.227.10,HTTP/3,87,True,
