new,host,a,aaaa,cname,soa,status_code,txt,caa,cdn,cdn-name,ns,mx,ptr,has_internal_ips,internal_ips
[x],res.marketing.schlage.com,"99.86.4.71, 99.86.4.102, 99.86.4.121, 99.86.4.20",,res.marketing.schlage.com.cname.campaign.adobe.com,"ns-435.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,
[x],res1.ausmarketing.allegion.com,"108.156.60.40, 108.156.60.129, 108.156.60.14, 108.156.60.4",,res1.ausmarketing.allegion.com.cname.campaign.adobe.com,"ns-435.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,
[x],reviews.schlage.com,2.16.30.90,,"schlage.ugc.bazaarvoice.com, wildcard.ugc.bazaarvoice.com.edgekey.net, e4451.g.akamaiedge.net","n0g.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],s1.service.simons-voss.com,46.235.112.30,,,"ns1.sasg.de, hostmaster.sasg.net",NOERROR,,,,,,,,,
[x],sat-uat.allegion.com,"2.20.132.154, 2.20.132.153","2a02:26f0:1700:11::b856:679c, 2a02:26f0:1700:11::b856:6791","sat-uat.allegion.com.edgekey.net, e89056.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],sb.my-mobilekey.com,46.235.112.28,,,"ns2.allegion.com, name\.services.allegion.com, ns4.allegion.com, ns3.allegion.com",NOERROR,,,,,,,,,
[x],schlage-com-my-dev.allegion.com,192.0.66.64,,allegion-develop.go-vip.net,"ns1.go-vip.net, hostmaster.go-vip.net",NOERROR,,,,,,,,,
[x],seattle2.allegion.com,198.102.132.60,,,"ns1.allegion.com, name\.services.allegion.com, ns3.allegion.com",NOERROR,,,,,,,,,
[x],securemail.allegion.com,205.220.171.141,,pe-00437d01.gslb.pphosted.com,"ns-sc4.proofpoint.com, ops.proofpoint.com",NOERROR,,,,,,,,,
[x],securicard.cisa.com,,,d2fegx0drokidp.cloudfront.net,"ns-660.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,"ns-1274.awsdns-31.org, ns-1575.awsdns-04.co.uk, ns-196.awsdns-24.com, ns-660.awsdns-18.net",,,,
[x],securitymanagementsystem.schlage.com,184.73.162.250,,schlage.com,"ns3.allegion.com, name\.services.allegion.com",NOERROR,"v=spf1 include:spf.protection.outlook.com -all, MS=ms15950166",,,,"ns2.allegion.com, ns1.allegion.com, ns4.allegion.com, ns3.allegion.com","mxb-00437d01.gslb.pphosted.com, mxa-00437d01.gslb.pphosted.com",,,
[x],sf-m3-integrationdev.anz.allegion.com,198.102.144.234,,,"ns4.allegion.com, name\.services.allegion.com, ns3.allegion.com",NOERROR,,,,,,,,,
[x],sf-m3-integrationprod.anz.allegion.com,198.102.144.233,,,"ns1.allegion.com, name\.services.allegion.com, ns3.allegion.com",NOERROR,,,,,,,,,
[x],sfipo.allegion.com,96.94.229.105,,,"ns4.allegion.com, name\.services.allegion.com, ns3.allegion.com",NOERROR,,,,,,,,,
[x],shop.schlage.com,168.65.224.72,,,"ns1.allegion.com, name\.services.allegion.com, ns2.allegion.com, ns4.allegion.com",NOERROR,,,,,,,,,
[x],showroom.interflex.de,62.159.185.251,,,"pns.dtag.de, dnsadmin.nic.dtag.de",NOERROR,,,,,,mail.global.frontbridge.com,,,
[x],showroom.simons-voss.com,95.142.64.27,,www.simons-voss.com,"ns1.sasg.de, hostmaster.sasg.net",NOERROR,8qd5nd1nzznckbtzmscs2dqsvbmx23tl,,,,,,,,
[x],simons-voss.com,95.142.64.27,,,"ns1.sasg.de, hostmaster.sasg.net",NOERROR,"google-site-verification=v43h1NfEPUXXopiZN2MppoewqDwMnF4Se6AV6Vpj_VI, dnstxt db8289aa104985769029c4851d72a745f8b4bb8e4e2737bce03ae57f19baf82f, v=spf1 include:spf.protection.outlook.com include:spf.sasg.de -all, MS=B92C055EBDADAAD9196F80249F18CCFAC84984B0, bxIVW1pM1IkALSZqqczO7AoEP0cwwnECsOQpTzYj7Ea3X36z2dYFcuWahTT+gcthibj6/bhpZ6WOiBbInbI5NQ==, 8qd5nd1nzznckbtzmscs2dqsvbmx23tl, QuoVadis=506d6dc2-1fe9-4447-9b13-02d48ef38201, MS=ms46941058, mdq7z9y01ysvxct1r8xnyjf1rbth3n3d",,,,"ns1.sasg.de, ns2.sasg.de, ns1.sasg.eu",,,,
[x],sip.allegion.com,52.112.193.13,2603:1027:0:48::20,sipdir.online.lync.com,"admin.nsatc.net, dns.level3.net",NOERROR,,,,,,,,,
[x],sip.fireglass.com,52.112.193.13,2603:1027:0:48::20,sipdir.online.lync.com,"admin.nsatc.net, dns.level3.net",NOERROR,,,,,,,,,
[x],smartlocker.simons-voss.com,95.142.64.27,,www.simons-voss.com,"ns1.sasg.de, hostmaster.sasg.net",NOERROR,8qd5nd1nzznckbtzmscs2dqsvbmx23tl,,,,,,,,
[x],smetrics.allegion.com,"63.140.62.135, 63.140.62.160, 63.140.62.164",,allegion.com.ssl.sc.omtrdc.net,"ns201.adobe.net, hostmaster.adobe.com",NOERROR,,,,,,,,,
[x],specadsystems.com,184.73.162.250,,,"ns1.allegion.com, name\.services.allegion.com, ns3.allegion.com",NOERROR,"MS=ms61281709, citrix-verification-code=0adcd4b0-6a76-43b5-b4dc-0df7f4a9330c, v=spf1 include:spf.protection.outlook.com ip4:72.5.244.41 -all",,,,"ns3.allegion.com, ns1.allegion.com, ns4.allegion.com, ns2.allegion.com","mxb-00437d01.gslb.pphosted.com, mxa-00437d01.gslb.pphosted.com",,,
[x],speccy.allegion.com,23.101.169.175,,,"ns4.allegion.com, name\.services.allegion.com, ns3.allegion.com, ns1.allegion.com, ns2.allegion.com",NOERROR,speccyapi.azurewebsites.net,,True,azure,,,,,
[x],specrequest-api.allegion.com,,,"alle-spec-request-api.azurewebsites.net, waws-prod-ch1-063.sip.azurewebsites.windows.net, waws-prod-ch1-063-37c6.northcentralus.cloudapp.azure.com","ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,,,True,azure,,,,,
[x],specrequest.allegion.com,"13.107.253.45, 13.107.226.45","2620:1ec:29:1::45, 2620:1ec:48:1::45","alle-platform-fd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net","ns1.fdv2-t-msedge.net, msnhst.microsoft.com, ns1.fb-t-msedge.net",NOERROR,,,,,,,,,
[x],staebapp01.allegion.com,198.102.129.4,,,"ns3.allegion.com, name\.services.allegion.com, ns4.allegion.com",NOERROR,,,,,,,,,
[x],staebdpp01.allegion.com,198.102.129.5,,,"ns4.allegion.com, name\.services.allegion.com, ns3.allegion.com, ns1.allegion.com",NOERROR,,,,,,,,,
[x],status.allegion.com,"136.143.190.152, 165.173.187.13, 198.51.44.3, 198.51.45.3, 198.51.44.67, 198.51.45.67, 156.154.66.90, 156.154.64.90, 156.154.65.90, 156.154.67.90","2620:4d:4000:6259:7:3:0:1, 2a00:edc0:6259:7:3::2, 2620:4d:4000:6259:7:3:0:3, 2a00:edc0:6259:7:3::4, 2001:502:f3ff::7e",site24x7sp.com,"ns1.vtitan.com, dnsadmin.vtitan.com",NOERROR,"site24x7-signals-domain-verification=4701b097550a314860287fea02a72f5a, site24x7-signals-domain-verification=fe9b43839ba30d31156367636de9b3cc, site24x7-signals-domain-verification=dd63cc2518d3b2618ee98e037faf951d","letsencrypt.org, identrust.com",,,"PDNS90.ULTRADNS.COM, PDNS90.ULTRADNS.ORG, DNS4.P03.NSONE.NET, NS1.VTITAN.COM, PDNS90.ULTRADNS.BIZ, DNS1.P03.NSONE.NET, DNS3.P03.NSONE.NET, DNS2.P03.NSONE.NET, PDNS90.ULTRADNS.NET","mx3.zoho.com, mx.zohomail.com, mx2.zohomail.com",,,
[x],status.my-mobilekey.com,52.215.192.132,,4f2lfq1tcyy2.stspg-customer.com,"ns-1711.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"globalsign.com;, letsencrypt.org",,,,,,,
[x],stczdisupplier.allegion.com,198.102.127.11,,,"ns4.allegion.com, name\.services.allegion.com, ns3.allegion.com",NOERROR,,,,,,,,,
[x],stczuisupplier.allegion.com,198.102.132.13,,,"ns3.allegion.com, name\.services.allegion.com, ns4.allegion.com",NOERROR,,,,,,,,,
[x],stdevisupplier.allegion.com,198.102.127.16,,,"ns3.allegion.com, name\.services.allegion.com, ns4.allegion.com",NOERROR,,,,,,,,,
[x],storder.allegion.com,168.65.226.48,,,"ns3.allegion.com, name\.services.allegion.com",NOERROR,,,,,,,,,
[x],stuatisupplier.allegion.com,198.102.132.20,,,"ns4.allegion.com, name\.services.allegion.com, ns3.allegion.com, ns2.allegion.com, ns1.allegion.com",NOERROR,,,,,,,,,
[x],stwebmtst.allegion.com,198.102.129.140,,,"ns3.allegion.com, name\.services.allegion.com",NOERROR,,,,,,,,,
[x],support.allegion.com,54.146.235.73,2600:1f18:2240:ee10:7318:d0b2:b8b5:8e4,allegion.bomgarcloud.com,"ns-148.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],support.overtur.allegion.com,"104.16.53.111, 104.16.51.111",,overtur.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudflare,,mail-pod-20.int.zendesk.com,,,
[x],support.schlage.com,198.102.127.8,,consumer.schlage.com,"ns2.allegion.com, name\.services.allegion.com, ns4.allegion.com, ns3.allegion.com",NOERROR,,,,,,,,,
[x],sydney.allegion.com,198.102.144.11,,,"ns1.allegion.com, name\.services.allegion.com, ns4.allegion.com, ns3.allegion.com",NOERROR,,,,,,,,,
[x],t.canmktg.allegion.com,"34.223.215.160, 35.82.165.235",,"t.canmktg.allegion.com.cname.campaign.adobe.com, schlagelockcompa-mkt-prod1-77aka-1642435675.us-west-2.elb.amazonaws.com","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],t.communication.allegion.com,"35.82.165.235, 34.223.215.160",,"t.communication.allegion.com.cname.campaign.adobe.com, schlagelockcompa-mkt-prod1-77aka-1642435675.us-west-2.elb.amazonaws.com","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],t.marketing.schlage.com,"34.223.215.160, 35.82.165.235",,"t.marketing.schlage.com.cname.campaign.adobe.com, schlagelockcompa-mkt-prod1-77aka-1642435675.us-west-2.elb.amazonaws.com","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",,,,
[x],t1.ausmarketing.allegion.com,"35.82.165.235, 34.223.215.160",,"t1.ausmarketing.allegion.com.cname.campaign.adobe.com, schlagelockcompa-mkt-prod1-77aka-1642435675.us-west-2.elb.amazonaws.com","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],t1.nzmarketing.allegion.com,"35.82.165.235, 34.223.215.160",,"t1.nzmarketing.allegion.com.cname.campaign.adobe.com, schlagelockcompa-mkt-prod1-77aka-1642435675.us-west-2.elb.amazonaws.com","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],test.schlage.com,1.1.1.1,,,"ns3.allegion.com, name\.services.allegion.com, ns4.allegion.com, ns2.allegion.com",NOERROR,,,,,,,,,
[x],thegrid.allegion.com,198.102.127.7,,,"ns3.allegion.com, name\.services.allegion.com, ns4.allegion.com",NOERROR,,,,,,,,,
[x],thingworxprod.allegion.com,3.12.88.248,,col-alle-net-hub-nlb-public-e4fa1be826188a7a.elb.us-east-2.amazonaws.com,"ns-1513.awsdns-61.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],tooling.allegion.com,198.102.127.28,,,"ns2.allegion.com, name\.services.allegion.com, ns3.allegion.com, ns1.allegion.com",NOERROR,,,,,,,,,
[x],tr.allegion.com,"18.66.97.54, 18.66.97.21, 18.66.97.125, 18.66.97.66","2600:9000:223c:7a00:8:550d:dd40:93a1, 2600:9000:223c:0:8:550d:dd40:93a1, 2600:9000:223c:9600:8:550d:dd40:93a1, 2600:9000:223c:4000:8:550d:dd40:93a1, 2600:9000:223c:ae00:8:550d:dd40:93a1, 2600:9000:223c:7800:8:550d:dd40:93a1, 2600:9000:223c:f800:8:550d:dd40:93a1, 2600:9000:223c:7600:8:550d:dd40:93a1",dkdzbo9668h9x.cloudfront.net,"ns-1028.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,"ns-1028.awsdns-00.org, ns-113.awsdns-14.com, ns-1588.awsdns-06.co.uk, ns-526.awsdns-01.net",,,,
[x],training.interflex.de,,,,"pns.dtag.de, dnsadmin.nic.dtag.de",NOERROR,,,,,,,,,
[x],training.simons-voss.com,23.82.12.31,,yourbusinessname.docebossaas.com,"ns1.sasg.de, hostmaster.sasg.net, ns1.thednscloud.com, admin.docebossaas.com",NOERROR,,,,,,,,,
[x],trelock.com,84.241.158.192,,,"ns3.allegion.com, name\.services.allegion.com, ns1.allegion.com, ns4.allegion.com, ns2.allegion.com",NOERROR,v=spf1 a include:mx.previder.nl ~all,,,,"ns1.allegion.com, ns4.allegion.com, ns3.allegion.com, ns2.allegion.com","mxa-00437d01.gslb.pphosted.com, mxb-00437d01.gslb.pphosted.com",,,
[x],tts.dev.yonomi.co,"54.161.241.46, 18.205.222.128, 54.237.133.81, 52.202.168.65",,boiling-dog-i7wdd4f5ft7zpa7ekrfokfr4.herokudns.com,"dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],uk.allegion.com,,,d3kbo6p8urzkas.cloudfront.net,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,,,,,
[x],unlock.schlage.com,184.73.162.250,,,"ns3.allegion.com, name\.services.allegion.com, ns4.allegion.com",NOERROR,,,,,,,,,
[x],us.allegion.com,"99.86.4.12, 99.86.4.100, 99.86.4.2, 99.86.4.44","2600:9000:2057:bc00:8:14b3:da80:93a1, 2600:9000:2057:3400:8:14b3:da80:93a1, 2600:9000:2057:ce00:8:14b3:da80:93a1, 2600:9000:2057:ea00:8:14b3:da80:93a1, 2600:9000:2057:7c00:8:14b3:da80:93a1, 2600:9000:2057:6000:8:14b3:da80:93a1, 2600:9000:2057:a400:8:14b3:da80:93a1, 2600:9000:2057:d000:8:14b3:da80:93a1",d2dxea602aujca.cloudfront.net,"ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,"ns-1217.awsdns-24.org, ns-1878.awsdns-42.co.uk, ns-231.awsdns-28.com, ns-983.awsdns-58.net",,,,
[x],us.isonas.com,52.40.122.146,,,"dorthy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],usmarketing.allegion.com,198.102.127.8,,,"ns3.allegion.com, name\.services.allegion.com, ns2.allegion.com, ns4.allegion.com",NOERROR,,,,,,,,,
[x],usmktg.allegion.com,192.243.228.1,,usmktg.allegion.com.cname.campaign.adobe.com,"ns-435.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,"google-site-verification=vrZV-461U9w5s7DjWhdZHcDopcQpMTLYAVCyjWW1_Kw, v=spf1 ip4:172.82.219.0/24 ~all",,,,,inbound.campaign.adobe.com,,,
[x],vmexch02.fireglass.com,50.200.134.180,,,"ns2.allegion.com, name\.services.allegion.com, ns1.allegion.com",NOERROR,,,,,,,,,
[x],vmware.krytonitelock.com,199.191.50.73,,,"ns111373.ztomy.com, abuse.opticaljungle.com",NOERROR,v=spf1 a -all,,,,"ns111373.ztomy.com, ns211373.ztomy.com",,ns111373.ztomy.com,,
[x],vpn.fireglass.com,50.200.134.181,,,"ns2.allegion.com, name\.services.allegion.com, ns1.allegion.com",NOERROR,,,,,,,,,
[x],vpn.specadsystems.com,50.47.77.226,,,"ns2.allegion.com, name\.services.allegion.com, ns3.allegion.com, ns4.allegion.com, ns1.allegion.com",NOERROR,,,,,,,,,
[x],weatherfold4s50-100calculator.brio.com.au,35.213.161.2,,,"ns2.allegion.com, name\.services.allegion.com, ns4.allegion.com, ns3.allegion.com, ns1.allegion.com",NOERROR,,,True,google,,,,,
[x],webm.allegion.com,198.102.127.13,,,"ns3.allegion.com, name\.services.allegion.com",NOERROR,,,,,,,,,
[x],webmail.ausloc.com,35.213.140.139,,,"ns4.allegion.com, name\.services.allegion.com, ns3.allegion.com",NOERROR,,,True,google,,,,,
[x],webmapiuat.allegion.com,198.102.132.33,,,"ns4.allegion.com, name\.services.allegion.com, ns3.allegion.com, ns1.allegion.com",NOERROR,,,,,,,,,
[x],webmftp.allegion.com,198.102.127.13,,,"ns4.allegion.com, name\.services.allegion.com, ns1.allegion.com",NOERROR,,,,,,,,,
[x],webmftptst.allegion.com,198.102.132.5,,,"ns4.allegion.com, name\.services.allegion.com, ns3.allegion.com",NOERROR,,,,,,,,,
[x],webmftpuat.allegion.com,198.102.132.5,,,"ns3.allegion.com, name\.services.allegion.com, ns2.allegion.com, ns1.allegion.com, ns4.allegion.com",NOERROR,,,,,,,,,
[x],webmsftp.allegion.com,198.102.127.13,,,"ns3.allegion.com, name\.services.allegion.com, ns1.allegion.com, ns4.allegion.com",NOERROR,,,,,,,,,
[x],webmsftpuat.allegion.com,198.102.132.5,,,"ns2.allegion.com, name\.services.allegion.com, ns1.allegion.com, ns4.allegion.com",NOERROR,,,,,,,,,
[x],webmtest.allegion.com,198.102.132.34,,,"ns3.allegion.com, name\.services.allegion.com, ns4.allegion.com, ns1.allegion.com",NOERROR,,,,,,,,,
[x],webstandards.allegion.com,13.69.68.62,,"alle-material-docsite.azurewebsites.net, waws-prod-am2-321.sip.azurewebsites.windows.net, waws-prod-am2-321.westeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,True,azure,,,,,
[x],ws.krytonitelock.com,199.191.50.73,,,"ns111373.ztomy.com, abuse.opticaljungle.com",NOERROR,v=spf1 a -all,,,,"ns211373.ztomy.com, ns111373.ztomy.com",,ns111373.ztomy.com,,
[x],www.alarm.schlage.com,168.65.224.64,,alarm.schlage.com,"ns3.allegion.com, name\.services.allegion.com",NOERROR,,,,,,,,,
[x],www.allegion.co.uk,"143.204.176.45, 143.204.176.116, 143.204.176.21, 143.204.176.59","2600:9000:20f1:5800:8:550d:dd40:93a1, 2600:9000:20f1:b800:8:550d:dd40:93a1, 2600:9000:20f1:9400:8:550d:dd40:93a1, 2600:9000:20f1:7200:8:550d:dd40:93a1, 2600:9000:20f1:2200:8:550d:dd40:93a1, 2600:9000:20f1:f200:8:550d:dd40:93a1, 2600:9000:20f1:a000:8:550d:dd40:93a1, 2600:9000:20f1:ec00:8:550d:dd40:93a1",dkdzbo9668h9x.cloudfront.net,"ns-1028.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,"ns-1028.awsdns-00.org, ns-113.awsdns-14.com, ns-1588.awsdns-06.co.uk, ns-526.awsdns-01.net",,,,
[x],www.allegionengage.com,,,allegionengage.com,"ns3.allegion.com, name\.services.allegion.com, ns4.allegion.com",NOERROR,"v=spf1 -all, eekg5t0c0vkpglmt3mk6qckub2",,,,"ns4.allegion.com, ns3.allegion.com, ns1.allegion.com, ns2.allegion.com",,,,
[x],www.answers.schlage.com,168.65.229.206,,,"ns4.allegion.com, name\.services.allegion.com, ns3.allegion.com",NOERROR,,,,,,,,,
[x],www.ausloc.com,192.0.66.54,,ausloc.com,"ns4.allegion.com, name\.services.allegion.com, ns3.allegion.com",NOERROR,"google-site-verification=VuePOoNaykqrFnWurtWSJyINrdp1b0_9lENXi5CgscQ, v=spf1 +a +a:ns1.sgp43.siteground.asia include:_spf.mailspamprotection.com ~all",,,,"ns1.allegion.com, ns2.allegion.com, ns3.allegion.com, ns4.allegion.com",,,,
[x],www.axasecurity.com,52.232.56.79,,"axasecurity.azurewebsites.net, waws-prod-am2-163.vip.azurewebsites.windows.net, waws-prod-am2-163.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,True,azure,,,,,
[x],www.biometrics.schlage.com,198.102.127.8,,biometrics.schlage.com,"ns3.allegion.com, name\.services.allegion.com, ns2.allegion.com, ns4.allegion.com, ns1.allegion.com",NOERROR,,,,,,,,,
[x],www.bricard.com,192.0.66.54,,bricard.com,"ns4.allegion.com, name\.services.allegion.com, ns2.allegion.com",NOERROR,"v=spf1 -all, google-site-verification=b0zvS6D6epqbovfeJkbwAlrJPYi4HROzV8gSMrs8YLc",,,,"ns4.allegion.com, ns2.allegion.com, ns1.allegion.com, ns3.allegion.com",,,,
[x],www.brightblue.schlage.com,,,brightblue.schlage.com,"ns3.allegion.com, name\.services.allegion.com",NOERROR,,,,,,,,,
[x],www.cisa.com,"108.138.51.86, 108.138.51.117, 108.138.51.43, 108.138.51.59","2600:9000:2436:8600:8:550d:dd40:93a1, 2600:9000:2436:6000:8:550d:dd40:93a1, 2600:9000:2436:1800:8:550d:dd40:93a1, 2600:9000:2436:6400:8:550d:dd40:93a1, 2600:9000:2436:5200:8:550d:dd40:93a1, 2600:9000:2436:4a00:8:550d:dd40:93a1, 2600:9000:2436:c800:8:550d:dd40:93a1, 2600:9000:2436:9e00:8:550d:dd40:93a1",dkdzbo9668h9x.cloudfront.net,"ns-1028.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,"ns-526.awsdns-01.net, ns-1028.awsdns-00.org, ns-1588.awsdns-06.co.uk, ns-113.awsdns-14.com",,,,
[x],www.commercial.schlage.com,"18.66.97.125, 18.66.97.54, 18.66.97.21, 18.66.97.66","2600:9000:223c:c000:8:550d:dd40:93a1, 2600:9000:223c:1000:8:550d:dd40:93a1, 2600:9000:223c:1a00:8:550d:dd40:93a1, 2600:9000:223c:2c00:8:550d:dd40:93a1, 2600:9000:223c:9000:8:550d:dd40:93a1, 2600:9000:223c:3400:8:550d:dd40:93a1, 2600:9000:223c:6200:8:550d:dd40:93a1, 2600:9000:223c:3a00:8:550d:dd40:93a1",dkdzbo9668h9x.cloudfront.net,"ns-1028.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,"ns-1588.awsdns-06.co.uk, ns-526.awsdns-01.net, ns-1028.awsdns-00.org, ns-113.awsdns-14.com",,,,
[x],www.fireglass.com,68.168.242.106,,,"ns2.allegion.com, name\.services.allegion.com, ns1.allegion.com",NOERROR,,,,,,,,,
[x],www.fshlocking.com.au,"18.173.233.115, 18.173.233.23, 18.173.233.78, 18.173.233.35","2600:9000:2440:f000:8:550d:dd40:93a1, 2600:9000:2440:3a00:8:550d:dd40:93a1, 2600:9000:2440:3600:8:550d:dd40:93a1, 2600:9000:2440:4800:8:550d:dd40:93a1, 2600:9000:2440:ca00:8:550d:dd40:93a1, 2600:9000:2440:800:8:550d:dd40:93a1, 2600:9000:2440:3c00:8:550d:dd40:93a1, 2600:9000:2440:7600:8:550d:dd40:93a1",dkdzbo9668h9x.cloudfront.net,"ns-1028.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,"ns-113.awsdns-14.com, ns-1588.awsdns-06.co.uk, ns-526.awsdns-01.net, ns-1028.awsdns-00.org",,,,
[x],www.gainsboroughhardware.com.au,"18.66.97.66, 18.66.97.125, 18.66.97.54, 18.66.97.21","2600:9000:223c:8c00:8:550d:dd40:93a1, 2600:9000:223c:c800:8:550d:dd40:93a1, 2600:9000:223c:8200:8:550d:dd40:93a1, 2600:9000:223c:c200:8:550d:dd40:93a1, 2600:9000:223c:3600:8:550d:dd40:93a1, 2600:9000:223c:c00:8:550d:dd40:93a1, 2600:9000:223c:2400:8:550d:dd40:93a1, 2600:9000:223c:b400:8:550d:dd40:93a1",dkdzbo9668h9x.cloudfront.net,"ns-1028.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,"ns-1028.awsdns-00.org, ns-113.awsdns-14.com, ns-1588.awsdns-06.co.uk, ns-526.awsdns-01.net",,,,
[x],www.interflex.de,"108.138.51.59, 108.138.51.117, 108.138.51.43, 108.138.51.86","2600:9000:2436:6000:8:550d:dd40:93a1, 2600:9000:2436:6400:8:550d:dd40:93a1, 2600:9000:2436:8600:8:550d:dd40:93a1, 2600:9000:2436:9e00:8:550d:dd40:93a1, 2600:9000:2436:c800:8:550d:dd40:93a1, 2600:9000:2436:5200:8:550d:dd40:93a1, 2600:9000:2436:4a00:8:550d:dd40:93a1, 2600:9000:2436:1800:8:550d:dd40:93a1",dkdzbo9668h9x.cloudfront.net,"ns-1028.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,"ns-526.awsdns-01.net, ns-1588.awsdns-06.co.uk, ns-113.awsdns-14.com, ns-1028.awsdns-00.org",,,,
[x],www.isonas.com,"172.64.155.96, 104.18.32.160","2606:4700:4400::6812:20a0, 2606:4700:4400::ac40:9b60",,"dorthy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,True,cloudflare,,,,,
[x],www.isonaspureaccesscloud.com,172.65.230.184,,"app-iot2.iot.pureaccess.com, 93cec817755f4fe3a6b6cec310fbc9ef.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,True,cloudflare,,,,,
[x],www.krytonitelock.com,199.191.50.73,,,"ns111373.ztomy.com, abuse.opticaljungle.com",NOERROR,v=spf1 a -all,,,,"ns111373.ztomy.com, ns211373.ztomy.com",,ns111373.ztomy.com,,
[x],www.my-mobilekey.com,95.142.64.27,,,"ns1.allegion.com, name\.services.allegion.com, ns4.allegion.com, ns2.allegion.com, ns3.allegion.com",NOERROR,,,,,,,,,
[x],www.nombau.de,172.217.16.211,2a00:1450:4001:80f::2013,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],www.pegasys.allegion.com,"18.66.97.125, 18.66.97.21, 18.66.97.54, 18.66.97.66","2600:9000:223c:2a00:8:550d:dd40:93a1, 2600:9000:223c:3200:8:550d:dd40:93a1, 2600:9000:223c:3600:8:550d:dd40:93a1, 2600:9000:223c:5600:8:550d:dd40:93a1, 2600:9000:223c:6a00:8:550d:dd40:93a1, 2600:9000:223c:9800:8:550d:dd40:93a1, 2600:9000:223c:ba00:8:550d:dd40:93a1, 2600:9000:223c:f000:8:550d:dd40:93a1",dkdzbo9668h9x.cloudfront.net,"ns-1028.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,"ns-113.awsdns-14.com, ns-526.awsdns-01.net, ns-1028.awsdns-00.org, ns-1588.awsdns-06.co.uk",,,,
[x],www.republicdoor.com,"18.66.97.21, 18.66.97.66, 18.66.97.54, 18.66.97.125","2600:9000:223c:3000:8:550d:dd40:93a1, 2600:9000:223c:7600:8:550d:dd40:93a1, 2600:9000:223c:5400:8:550d:dd40:93a1, 2600:9000:223c:d000:8:550d:dd40:93a1, 2600:9000:223c:8000:8:550d:dd40:93a1, 2600:9000:223c:6800:8:550d:dd40:93a1, 2600:9000:223c:d600:8:550d:dd40:93a1, 2600:9000:223c:8c00:8:550d:dd40:93a1",dkdzbo9668h9x.cloudfront.net,"ns-1028.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,"ns-1028.awsdns-00.org, ns-113.awsdns-14.com, ns-1588.awsdns-06.co.uk, ns-526.awsdns-01.net",,,,
