new,host,a,soa,status_code,txt,has_internal_ips,internal_ips,ns,cname,mx,cdn,cdn-name,aaaa,caa
[x],ldap.myteksi.net,10.254.10.140,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.254.10.140,,,,,,,
[x],legacy.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,"ns-1435.awsdns-51.org, ns-164.awsdns-20.com, ns-1761.awsdns-28.co.uk, ns-749.awsdns-29.net",,,,,,
[x],legacy.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],lib.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],library.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],lightstep-collector.myteksi.net,"10.0.229.89, 10.0.227.181, 10.0.229.94, 10.0.233.82, 10.0.234.243, 10.0.227.157, 10.0.229.56, 10.0.233.136","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.229.89, 10.0.227.181, 10.0.229.94, 10.0.233.82, 10.0.234.243, 10.0.227.157, 10.0.229.56, 10.0.233.136",,,,,,,
[x],likes.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],link.grab.com,"167.89.123.124, 167.89.118.83, 167.89.123.54, 167.89.118.52","ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,"mailru-verification: 2e3995fa8a7d00e0, p8bnb2lp424dkl3c4io1aemiei, google-site-verification=1UEf8ey-RibUjY6gnpqIZFjWNqMknmeyeHz1zTmj0DE, v=spf1 ip4:167.89.0.0/17 ip4:208.117.48.0/20 ip4:50.31.32.0/19 ip4:198.37.144.0/20 ip4:198.21.0.0/21 ip4:192.254.112.0/20 ip4:168.245.0.0/17 ip4:149.72.0.0/16 ip4:159.183.0.0/16 include:ab.sendgrid.net ~all",,,"ns12.dnsmadeeasy.com, ns13.dnsmadeeasy.com, ns11.dnsmadeeasy.com, ns14.dnsmadeeasy.com, ns15.dnsmadeeasy.com, ns10.dnsmadeeasy.com",sendgrid.net,"mx2.sendgrid.net, mx.sendgrid.net",,,,"amazonaws.com, godaddy.com"
[x],link.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],links.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],linux.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],live.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],lms.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],local.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,"ns-1031.awsdns-00.org, ns-1820.awsdns-35.co.uk, ns-390.awsdns-48.com, ns-705.awsdns-24.net",,,,,,
[x],localhost.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],log.myteksi.net,10.0.1.84,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.0.1.84,,,,,,,
[x],loghost.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],login.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],logstash-prd.internal-tools.myteksi.net,"10.60.5.4, 10.60.1.166, 10.60.3.48",,NOERROR,,True,"10.60.5.4, 10.60.1.166, 10.60.3.48",,,,,,,
[x],looking-glass.myteksi.net,"10.0.86.192, 10.0.90.138, 10.0.88.4","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.86.192, 10.0.90.138, 10.0.88.4",,,,,,,
[x],loopback.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],lotus.svc.sandbox-mice.chimera.myteksi.net,"10.92.126.144, 10.92.124.120","ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.92.126.144, 10.92.124.120",,a98844a5f802c4a79aed4144b2fb18cc-cbe71c4c50c7de67.elb.ap-southeast-1.amazonaws.com,,,,,
[x],lyncdiscover.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],m.grab.com,"18.65.39.49, 18.65.39.46, 18.65.39.16, 18.65.39.125","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],m.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],m2.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],mach131-87-145-31.olympus.myteksi.net,"10.94.122.186, 10.94.123.86, 10.94.122.87","ns-669.awsdns-19.net, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.94.122.186, 10.94.123.86, 10.94.122.87",,,,,,,
[x],mail.grabtaxi.com,142.250.186.115,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,ghs.googlehosted.com,,,,2a00:1450:4001:82a::2013,
[x],mail.it.grab.com,18.138.189.252,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mail1.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],mail2.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],mail3.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],mail5.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],mailadmin.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mailman.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],main.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],manage-public.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],manage.grab.co,"108.138.199.123, 108.138.199.53, 108.138.199.20, 108.138.199.88","ns-605.awsdns-11.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],mantis.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],map-tiles.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],map.grab.com,20.43.132.130,"ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,"feboard-service-prd.azurewebsites.net, waws-prod-sg1-057.sip.azurewebsites.windows.net, waws-prod-sg1-057-feea.southeastasia.cloudapp.azure.com",,True,azure,,
[x],map.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],map.myteksi.net,"13.227.219.98, 13.227.219.14, 13.227.219.40, 13.227.219.7","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],maps-cdn.waypoint.grab.com,,"ns-262.awsdns-32.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,d2ktmkkwb1zkd1.cloudfront.net,,True,cloudfront,,
[x],maps.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],maps.myteksi.net,"52.222.236.27, 52.222.236.98, 52.222.236.90, 52.222.236.31","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],maps.waypoint.grab.com,"52.76.238.12, 13.215.245.160, 18.140.16.240","ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1057.awsdns-04.org, ns-1671.awsdns-16.co.uk, ns-24.awsdns-03.com, ns-637.awsdns-15.net",api.internal.waypoint.myteksi.net,,,,,
[x],maptiles.grab.com,"18.244.114.100, 18.244.114.7, 18.244.114.13, 18.244.114.109","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1435.awsdns-51.org, ns-164.awsdns-20.com, ns-1761.awsdns-28.co.uk, ns-749.awsdns-29.net",,,True,cloudfront,,
[x],marikina.qms.grab.com,18.142.142.58,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],marionette-ui.grab.com,"65.9.86.47, 65.9.86.75, 65.9.86.36, 65.9.86.7","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],marketplace.myteksi.net,"10.0.10.59, 10.0.48.144, 10.0.8.226","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.10.59, 10.0.48.144, 10.0.8.226","ns-1533.awsdns-63.org, ns-1680.awsdns-18.co.uk, ns-267.awsdns-33.com, ns-581.awsdns-08.net",,,,,,
[x],mars.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],mart-cms-api.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],master.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,"ns-1031.awsdns-00.org, ns-1820.awsdns-35.co.uk, ns-390.awsdns-48.com, ns-705.awsdns-24.net",,,,,,
[x],master.tis-data.grab.com,"172.16.232.218, 172.16.202.249, 172.16.222.45","ns-396.awsdns-49.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.16.232.218, 172.16.202.249, 172.16.222.45",,,,,,,
[x],matching.myteksi.net,"10.0.10.109, 10.0.8.219, 10.0.48.127","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.10.109, 10.0.8.219, 10.0.48.127",,,,,,,
[x],mc.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],mcd-gateway.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mcd-gateway.myteksi.net,"10.0.48.39, 10.0.8.58, 10.0.10.221","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.48.39, 10.0.8.58, 10.0.10.221",,,,,,,
[x],mdm.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],media.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],media.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],medusa.myteksi.net,"10.0.90.56, 10.0.88.159","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.90.56, 10.0.88.159",,,,,,,
[x],meet.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],mellon.grabpay.com,"10.76.20.209, 10.76.19.163","ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.76.20.209, 10.76.19.163",,a2c72f987f51a11e985f006a5ccb9a36-c9c3d222351272d7.elb.ap-southeast-1.amazonaws.com,,,,,
[x],member.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],members.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],merchant-onboarding.grab.com,"143.204.231.30, 143.204.231.104, 143.204.231.118, 143.204.231.49","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],merchantcentral.grabpay.com,"18.164.68.123, 18.164.68.44, 18.164.68.114, 18.164.68.11","ns-753.awsdns-30.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-753.awsdns-30.net, ns-1931.awsdns-49.co.uk, ns-1157.awsdns-16.org, ns-66.awsdns-08.com",d2hwhl3udkkdlw.cloudfront.net,,True,cloudfront,"2600:9000:2171:6200:b:f842:7900:93a1, 2600:9000:2171:8600:b:f842:7900:93a1, 2600:9000:2171:4400:b:f842:7900:93a1, 2600:9000:2171:a600:b:f842:7900:93a1, 2600:9000:2171:3400:b:f842:7900:93a1, 2600:9000:2171:b800:b:f842:7900:93a1, 2600:9000:2171:4800:b:f842:7900:93a1, 2600:9000:2171:4a00:b:f842:7900:93a1",
[x],mercury.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],metabase.qms.grab.com,18.142.55.102,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],metabase.uat.qms.grab.com,13.214.132.167,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mex-aliments-be.myteksi.net,"52.221.8.61, 18.142.101.66","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1533.awsdns-63.org, ns-1680.awsdns-18.co.uk, ns-267.awsdns-33.com, ns-581.awsdns-08.net",,,,,,
[x],mex-aliments-buyer-web.myteksi.net,"52.221.11.74, 52.74.150.27","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mex-aliments-cms.myteksi.net,"54.169.70.31, 52.77.129.19","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mex-aliments-fuel-be.myteksi.net,"54.179.164.119, 18.138.93.24","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],midgard.myteksi.net,"10.0.89.179, 10.0.90.166","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.89.179, 10.0.90.166","ns-1533.awsdns-63.org, ns-1680.awsdns-18.co.uk, ns-267.awsdns-33.com, ns-581.awsdns-08.net",,,,,,
[x],mkt.grab.com,13.111.18.27,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1788.awsdns-31.co.uk, ns-1485.awsdns-57.org, ns-129.awsdns-16.com, ns-729.awsdns-27.net",,reply.s10.exacttarget.com,,,,
[x],mla.myteksi.net,"10.0.89.24, 10.0.91.68","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.89.24, 10.0.91.68",,,,,,,
[x],mm.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],mm.voice.grabtaxi.com,52.220.168.144,,NOERROR,,,,,,,,,,
[x],mobil.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],mobile-kb.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],moca-opac01.grabpay.com,"10.77.44.40, 10.77.45.51","ns-363.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.77.44.40, 10.77.45.51",,,,,,,
[x],modules.business.grab.com,"18.66.147.37, 18.66.147.91, 18.66.147.40, 18.66.147.54","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1435.awsdns-51.org, ns-164.awsdns-20.com, ns-1761.awsdns-28.co.uk, ns-749.awsdns-29.net",,,True,cloudfront,,
[x],monitor.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],monitoring.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],morpheus.myteksi.net,"10.0.48.124, 10.0.8.139, 10.0.10.249","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.48.124, 10.0.8.139, 10.0.10.249",,,,,,,
[x],motionpoc.voice.grabtaxi.com,54.254.145.247,"ns-497.awsdns-62.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mp2.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],mqtt.cycle.myteksi.net,,"ns-937.awsdns-53.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ms.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta.my.mkt.grab.com,13.111.112.164,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta10.mkt.grab.com,13.111.112.162,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta11.mkt.grab.com,13.111.112.163,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta12.mkt.grab.com,13.111.112.160,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta14.mkt.grab.com,13.111.112.166,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta15.mkt.grab.com,13.111.112.181,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta17.mkt.grab.com,13.111.112.182,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta18.mkt.grab.com,13.111.112.183,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta2.mkt.grab.com,,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta2.my.mkt.grab.com,13.111.112.178,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta2.vn.mkt.grab.com,13.111.126.103,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta20.mkt.grab.com,13.111.126.106,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta21.mkt.grab.com,13.111.126.107,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta23.mkt.grab.com,13.111.126.109,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta24.mkt.grab.com,13.111.126.110,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta25.mkt.grab.com,13.111.126.111,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta26.mkt.grab.com,13.111.126.112,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta3.sg.mkt.grab.com,13.111.126.102,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-129.awsdns-16.com, ns-1485.awsdns-57.org, ns-1788.awsdns-31.co.uk, ns-729.awsdns-27.net",,,,,,
[x],mta4.mkt.grab.com,13.111.112.172,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-129.awsdns-16.com, ns-1485.awsdns-57.org, ns-1788.awsdns-31.co.uk, ns-729.awsdns-27.net",,,,,,
[x],mta6.mkt.grab.com,13.111.112.174,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta7.mkt.grab.com,13.111.112.175,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta9.mkt.grab.com,,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mx01.grabtaxi.com,,,NOERROR,v=spf1 -all,,,,,,,,,
[x],mx3.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mygdc2.qms.grab.com,,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],nac04.nacportal.grab.com,10.2.122.27,,NOERROR,,True,10.2.122.27,,,,,,,
[x],nac07.nacportal.grab.com,10.2.64.57,,NOERROR,,True,10.2.64.57,,,,,,,
[x],nerf.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],nessus.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],netbox.gts.myteksi.net,,"ns-730.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],network-ip.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],new-log.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],new.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],news.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],newuat.grab.careers,,"ns-835.awsdns-40.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],nginx.uat.qms.grab.com,,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],nginx1.uat.qms.grab.com,,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],nginx2.uat.qms.grab.com,,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],nia.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],nirvana.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],nodeexporter.uat.qms.grab.com,,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],northeast.svc.sandbox-mice.chimera.myteksi.net,,"ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,a98844a5f802c4a79aed4144b2fb18cc-cbe71c4c50c7de67.elb.ap-southeast-1.amazonaws.com,,,,,
[x],northstar.gts.myteksi.net,,"ns-730.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],nrainer.karta.myteksi.net,,"ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,"feboard-service-prd.azurewebsites.net, waws-prod-sg1-057.sip.azurewebsites.windows.net, waws-prod-sg1-057-feea.southeastasia.cloudapp.azure.com",,True,azure,,
[x],ns.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns0.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns01.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns1.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns10.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns11.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns12.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns2.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns3.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns4.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns6.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns8.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ntp.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ntp1.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],nudges.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],nuwa.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o245.em.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o246.em.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o247.em.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o248.em.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o249.em.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o33.em.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
