new,host,a,soa,status_code,cname,aaaa,ns,cdn,cdn-name,has_internal_ips,internal_ips,mx,txt,caa
[x],stg-eu.community.samsung.com,"52.85.132.52, 52.85.132.67, 52.85.132.122, 52.85.132.27, 205.251.192.154, 205.251.195.225, 205.251.197.208, 205.251.198.36","ns-1572.awsdns-04.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"bgros26334.stage.lithium.com, dcazij53ip3t0.cloudfront.net","2600:9000:2073:7400:17:1cb:6100:93a1, 2600:9000:2073:1200:17:1cb:6100:93a1, 2600:9000:2073:2a00:17:1cb:6100:93a1, 2600:9000:2073:5800:17:1cb:6100:93a1, 2600:9000:2073:4600:17:1cb:6100:93a1, 2600:9000:2073:e400:17:1cb:6100:93a1, 2600:9000:2073:8400:17:1cb:6100:93a1, 2600:9000:2073:8000:17:1cb:6100:93a1","ns-154.awsdns-19.com, ns-1488.awsdns-58.org, ns-993.awsdns-60.net, ns-1572.awsdns-04.co.uk",True,cloudfront,,,,,
[x],stg-kr.shop.samsung.com,182.194.5.123,"auth01.awskr.ic, ssdomain.samsung.com, gm.sam.ic",NOERROR,,,,,,,,,,
[x],stg-mena-images.shop.samsung.com,95.101.148.44,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"stg-mena-images.shop.samsung.com.edgekey.net, e1722.b.akamaiedge.net",,,,,,,,,
[x],stg-r2.community.samsung.com,"108.138.7.99, 108.138.7.67, 108.138.7.66, 108.138.7.104","ns-1616.awsdns-10.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"vggiy29687.stage.lithium.com, d1mmyasbrpv8cq.cloudfront.net","2600:9000:2490:8800:10:273c:4280:93a1, 2600:9000:2490:400:10:273c:4280:93a1, 2600:9000:2490:9800:10:273c:4280:93a1, 2600:9000:2490:200:10:273c:4280:93a1, 2600:9000:2490:aa00:10:273c:4280:93a1, 2600:9000:2490:2200:10:273c:4280:93a1, 2600:9000:2490:1800:10:273c:4280:93a1, 2600:9000:2490:4400:10:273c:4280:93a1","ns-1616.awsdns-10.co.uk, ns-738.awsdns-28.net, ns-111.awsdns-13.com, ns-1322.awsdns-37.org",True,cloudfront,,,,,
[x],stg-ru-images.shop.samsung.com,88.221.168.51,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"stg-ru-images.shop.samsung.com.edgekey.net, e1722.b.akamaiedge.net",,,,,,,,,
[x],stg-uk.shop.samsung.com,54.229.27.116,"dns02.slg.ic, ssdomain.samsung.com",NOERROR,,,,,,,,,,
[x],stg.developer.samsung.com,"18.65.39.24, 18.65.39.85, 18.65.39.97, 18.65.39.98","ns-735.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,d16zgpo7ul0luc.cloudfront.net,"2600:9000:238d:e400:2:a492:e500:93a1, 2600:9000:238d:be00:2:a492:e500:93a1, 2600:9000:238d:5e00:2:a492:e500:93a1, 2600:9000:238d:fe00:2:a492:e500:93a1, 2600:9000:238d:4e00:2:a492:e500:93a1, 2600:9000:238d:9000:2:a492:e500:93a1, 2600:9000:238d:6400:2:a492:e500:93a1, 2600:9000:238d:1600:2:a492:e500:93a1","ns-1433.awsdns-51.org, ns-2021.awsdns-60.co.uk, ns-406.awsdns-50.com, ns-735.awsdns-27.net",True,cloudfront,,,,,
[x],stg.eushopmail.samsung.com,194.55.91.108,"dns02.slg.ic, ssdomain.samsung.com",NOERROR,,,,,,,,,,
[x],stg.geopush.svc.samsung.com,"52.78.250.22, 13.125.176.218","ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",NOERROR,front-end-alb-1334657023.ap-northeast-2.elb.amazonaws.com,,,,,,,,,
[x],stg.pay.samsung.com,,"gm.sam.ic, ssdomain.samsung.com, auth01.awskr.ic, auth01.nhn.ic, dns02.cst.ic",NOERROR,,,,,,,,,,
[x],stg.rewards.svc.samsung.com,,"dns02.cst.ic, ssdomain.samsung.com, gm.sam.ic, auth01.nhn.ic",NOERROR,,,,,,,,,,
[x],stg.sca.samsung.com,"13.112.223.136, 175.41.237.229","ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,scs-stg-sca-jp-alb-356432008.ap-northeast-1.elb.amazonaws.com,,,,,,,,,
[x],stg.semiconductor.samsung.com,"13.124.223.230, 52.78.206.24, 43.200.206.195","ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",NOERROR,stg-publish-ext-elb-837630472.ap-northeast-2.elb.amazonaws.com,,"ns-1312.awsdns-36.org, ns-138.awsdns-17.com, ns-1566.awsdns-03.co.uk, ns-953.awsdns-55.net",,,,,,,
[x],stg.shop.samsung.com,23.47.21.17,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"stg.shop.samsung.com.edgekey.net, e7691.x.akamaiedge.net",,,,,,,,,
[x],stg.shopmail.samsung.com,194.55.91.86,"dns02.slg.ic, ssdomain.samsung.com",NOERROR,,,,,,,,,"spf2.0/pra mx ip4:194.55.91.84 ip4:194.55.91.85 ip4:194.55.91.86 ip4:194.55.91.87 include:amazonses.com ~all, v=spf1 ip4:194.55.91.84 ip4:194.55.91.85 ip4:194.55.91.86 ip4:194.55.91.87 include:amazonses.com ~all",
[x],stg.walletsvc.samsung.com,"18.66.248.46, 18.66.248.104, 18.66.248.21, 18.66.248.121","ns-994.awsdns-60.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-994.awsdns-60.net, ns-1357.awsdns-41.org, ns-140.awsdns-17.com, ns-1938.awsdns-50.co.uk",True,cloudfront,,,,,
[x],stg2.shop.samsung.com,104.102.42.252,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"stg2.shop.samsung.com.edgekey.net, e11982.x.akamaiedge.net",,,,,,,,,
[x],stg3.shop.samsung.com,23.201.250.106,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"stg3.shop.samsung.com.edgekey.net, e7691.x.akamaiedge.net",,,,,,,,,
[x],stg4.shop.samsung.com,23.72.153.7,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"stg4.shop.samsung.com.edgekey.net, e7691.x.akamaiedge.net",,,,,,,,,
[x],stg6.shop.samsung.com,23.212.208.133,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"stg6.shop.samsung.com.edgekey.net, e7691.x.akamaiedge.net",,,,,,,,,
[x],stg7.shop.samsung.com,23.201.250.106,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"stg7.shop.samsung.com.edgekey.net, e7691.x.akamaiedge.net",,,,,,,,,
[x],stgus.shop.samsung.com,95.101.176.135,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"stgus.shop.samsung.com.edgekey.net, e7691.x.akamaiedge.net",,,,,,,,,
[x],store.samsung.com,23.199.219.2,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"store.samsung.com.edgekey.net, e11982.x.akamaiedge.net",,,,,,,,,
[x],superset-dev.di.atlas.samsung.com,34.120.54.214,"ns-1822.awsdns-35.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,True,google,,,,,
[x],support-ca.samsung.com,206.67.236.50,"dns02.slg.ic, ssdomain.samsung.com, auth01.awskr.ic, auth01.nhn.ic, gm.sam.ic",NOERROR,,,,,,,,,,
[x],support-cacyber.samsung.com,206.67.236.184,"auth01.nhn.ic, ssdomain.samsung.com, auth01.sam.ic, dns02.cst.ic, auth01.awskr.ic, gm.sam.ic",NOERROR,,,,,,,,,,
[x],support-cn.samsung.com,,"ns-1106.awsdns-cn-05.net, awsdns-hostmaster.amazon.com",NOERROR,"support-cn.samsung.com.cn, d2azv1v1rq09lh.cloudfront.cn",,,True,cloudfront,,,,,
[x],support-hk.samsung.com,"16.162.138.65, 18.167.186.198, 16.162.98.231","ns-827.awsdns-39.net, awsdns-hostmaster.amazon.com",NOERROR,support-hk-1130972727.ap-east-1.elb.amazonaws.com,,,,,,,,,
[x],support-in.samsung.com,103.58.233.252,"auth01.nhn.ic, ssdomain.samsung.com, auth01.awskr.ic",NOERROR,,,,,,,,,,
[x],support-la.samsung.com,206.67.236.115,"auth01.sam.ic, ssdomain.samsung.com, auth01.awskr.ic, auth01.nhn.ic",NOERROR,,,,,,,,,,
[x],support-prc.samsung.com,194.133.18.156,"dns02.slg.ic, ssdomain.samsung.com",NOERROR,,,,,,,,,,
[x],support-sei.samsung.com,83.103.48.40,"auth01.awskr.ic, ssdomain.samsung.com, gm.sam.ic, dns02.cst.ic",NOERROR,,,,,,,,,,
[x],support-sena.samsung.com,82.99.13.84,"dns02.slg.ic, ssdomain.samsung.com, auth01.nhn.ic",NOERROR,,,,,,,,,,
[x],support.apac.samsung.com,203.126.64.163,"auth01.awskr.ic, ssdomain.samsung.com, gm.sam.ic, auth01.sam.ic, dns02.cst.ic",NOERROR,,,,,,,,,,
[x],support.samsung.com,105.1.12.180,"auth01.sam.ic, ssdomain.samsung.com, dns02.cst.ic, gm.sam.ic",NOERROR,,,,,,,,,,
[x],t.m11.email.samsung.com,"54.217.28.135, 63.33.223.208","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,m11-samsung-cpgnreq-129751-2023338059.eu-west-1.elb.amazonaws.com,,,,,,,,,
[x],t.m21.email.samsung.com,,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,samsunglatam-mid-prod1-ssl1-49119160.us-west-2.elb.amazonaws.com,,,,,,,,,
[x],t1.m31.email.samsung.com,"52.69.30.130, 3.115.132.95","ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,samsungjapan-mkt-prod1-qqlx9-1290604237.ap-northeast-1.elb.amazonaws.com,,,,,,,,,
[x],target-us.samsung.com,,"ns-75.awsdns-09.com, awsdns-hostmaster.amazon.com",NOERROR,"samsungus.tt.omtrdc.net, mboxedge37.tt.omtrdc.net, mboxedge37-alb.tt.omtrdc.net",,,,,,,,"heritage=external-dns,external-dns/owner=edge37-external-dns,external-dns/resource=ingress/ingress-nginx/alb-default",
[x],techsupport.samsung.com,"101.53.169.196, 101.53.171.196, 101.53.170.68","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,"sec-b2b.force.com, ap18.force.com, ap18-hnd.force.com, ap18-hnd.hnd.r.force.com",,,,,,,,,
[x],test.ecom-stg.samsung.com,51.105.202.154,"ns-592.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,True,azure,,,,,
[x],test.eushopmail.samsung.com,194.55.91.107,"dns02.slg.ic, ssdomain.samsung.com",NOERROR,,,,,,,,,,
[x],test.shopmail.samsung.com,194.55.91.85,"auth01.nhn.ic, ssdomain.samsung.com, auth01.sam.ic, gm.sam.ic",NOERROR,,,,,,,,,"v=spf1 ip4:194.55.91.84 ip4:194.55.91.85 ip4:194.55.91.86 ip4:194.55.91.87 ~all, spf2.0/pra mx ip4:194.55.91.84 ip4:194.55.91.85 ip4:194.55.91.86 ip4:194.55.91.87 ~all",
[x],test1.samsung.com,203.254.192.15,"auth01.awskr.ic, ssdomain.samsung.com, auth01.nhn.ic",NOERROR,,,,,,,,,,
[x],testlab.samsung.com,91.199.239.36,"dns02.cst.ic, ssdomain.samsung.com",NOERROR,,,,,,,,,,
[x],th.mkt.samsung.com,,,NOERROR,th.mkt.samsung.com,,,,,,,,,
[x],themes-studio.samsung.com,"108.138.17.13, 108.138.17.53, 108.138.17.30, 108.138.17.78","ns-1875.awsdns-42.co.uk, awsdns-hostmaster.amazon.com",NOERROR,d3qmahs2yd8z58.cloudfront.net,"2600:9000:2204:ac00:2:d0de:3b00:93a1, 2600:9000:2204:ee00:2:d0de:3b00:93a1, 2600:9000:2204:4a00:2:d0de:3b00:93a1, 2600:9000:2204:b800:2:d0de:3b00:93a1, 2600:9000:2204:1c00:2:d0de:3b00:93a1, 2600:9000:2204:3a00:2:d0de:3b00:93a1, 2600:9000:2204:fc00:2:d0de:3b00:93a1, 2600:9000:2204:8600:2:d0de:3b00:93a1","ns-1359.awsdns-41.org, ns-1875.awsdns-42.co.uk, ns-391.awsdns-48.com, ns-678.awsdns-20.net",True,cloudfront,,,,,
[x],tsp.samsung.com,112.106.239.96,"dns02.slg.ic, ssdomain.samsung.com",NOERROR,,,,,,,,,,
[x],uag1.sarc.samsung.com,8.40.240.164,"ns5.dnsmadeeasy.com, sarcit.samsung.com",NOERROR,vdi.sarc.samsung.com,,,,,,,,,
[x],uag2.sarc.samsung.com,8.40.240.164,"ns5.dnsmadeeasy.com, sarcit.samsung.com",NOERROR,vdi.sarc.samsung.com,,,,,,,,,
[x],ue-author.semiconductor.samsung.com,173.223.112.47,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"ue-author.semiconductor.samsung.com.edgekey.net, e1722.x.akamaiedge.net",,,,,,,,,
[x],unitel.samsung.com,203.244.121.195,"auth01.nhn.ic, ssdomain.samsung.com, auth01.awskr.ic, gm.sam.ic, auth01.sam.ic",NOERROR,,,,,,,,,,
[x],us-cdn-adm.mcsvc.samsung.com,"18.244.102.126, 18.244.102.72, 18.244.102.68, 18.244.102.114","ns-1611.awsdns-09.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],us-cdn-gpp.dev.mcsvc.samsung.com,"13.224.189.79, 13.224.189.80, 13.224.189.128, 13.224.189.13","ns-207.awsdns-25.com, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],us-cdn-gpp.mcsvc.samsung.com,108.138.4.24,"ns-1611.awsdns-09.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],us-cdn-gpp.stg.mcsvc.samsung.com,"108.157.214.27, 108.157.214.47, 108.157.214.33, 108.157.214.20","ns-1634.awsdns-12.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],us.account.samsung.com,,"dns1.cdn20.org, webmaster.glb0.lxdns.com",NOERROR,"us.account.samsung.com.gslb.cdnetworks.net, us.account.samsung.com.wtxcdn.com",,,,,,,,,
[x],us.apps.samsung.com,"149.72.43.220, 149.72.63.142","dns02.cst.ic, ssdomain.samsung.com",NOERROR,,,,,,,,,,
[x],us.community.samsung.com,"13.227.219.103, 13.227.219.2, 13.227.219.24, 13.227.219.53","ns-1337.awsdns-39.org, awsdns-hostmaster.amazon.com",NOERROR,"ynzzy74688.lithium.com, d2z8fvypt29s4a.cloudfront.net","2600:9000:21c7:be00:1c:49b7:2680:93a1, 2600:9000:21c7:fe00:1c:49b7:2680:93a1, 2600:9000:21c7:ce00:1c:49b7:2680:93a1, 2600:9000:21c7:5000:1c:49b7:2680:93a1, 2600:9000:21c7:4600:1c:49b7:2680:93a1, 2600:9000:21c7:5c00:1c:49b7:2680:93a1, 2600:9000:21c7:3000:1c:49b7:2680:93a1, 2600:9000:21c7:f600:1c:49b7:2680:93a1","ns-117.awsdns-14.com, ns-1337.awsdns-39.org, ns-1623.awsdns-10.co.uk, ns-724.awsdns-26.net",True,cloudfront,,,,,
[x],us.mcsvc.samsung.com,"44.205.186.120, 54.88.232.38","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,alb-web-csp-2057885870.us-east-1.elb.amazonaws.com,,"ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",,,,,,,
[x],us.news.samsung.com,211.45.27.198,"auth01.sam.ic, ssdomain.samsung.com, gm.sam.ic, auth01.awskr.ic, auth01.nhn.ic",NOERROR,,,,,,,,,,
[x],us.samsung.com,206.67.236.149,"auth01.nhn.ic, ssdomain.samsung.com, gm.sam.ic, dns02.cst.ic, auth01.sam.ic",NOERROR,,,,,,,,,,
[x],usgw3.sarc.samsung.com,8.40.240.130,"ns5.dnsmadeeasy.com, sarcit.samsung.com",NOERROR,,,,,,,,,,
[x],ussjemgw6.ssi.samsung.com,207.140.43.204,"gate.samsung.com, hostmaster.ssinoc.samsung.com",NOERROR,,,"gate.samsung.com, ns.sdsamerica.net, dns121.netops.sspdata.net",,,,,,,
[x],v2.shop.samsung.com,23.52.63.233,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"v2.shop.samsung.com.edgekey.net, e7691.x.akamaiedge.net",,,,,,,,,
[x],vc.sarc.samsung.com,72.48.121.248,"ns5.dnsmadeeasy.com, sarcit.samsung.com",NOERROR,,,,,,,,,,
[x],vdapi.samsung.com,23.2.214.229,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"vdapi.samsung.com.edgekey.net, e6576.x.akamaiedge.net",,,,,,,,,
[x],videos.support.samsung.com,206.67.236.25,"auth01.sam.ic, ssdomain.samsung.com, dns02.cst.ic, auth01.nhn.ic, gm.sam.ic",NOERROR,,,,,,,,,,
[x],vod.samsung.com,211.45.27.161,"gm.sam.ic, ssdomain.samsung.com",NOERROR,,,,,,,,,,
[x],vpn1.sea.samsung.com,65.169.250.31,"ns.sdsamerica.net, postmaster.sea.samsung.com",NOERROR,,,,,,,,,,
[x],vpn2.sea.samsung.com,65.169.250.32,"ns.sdsamerica.net, postmaster.sea.samsung.com",NOERROR,,,,,,,,,,
[x],wds.samsung.com,45.223.25.142,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,4roo83a.impervadns.net,,,True,incapsula,,,,,
[x],weallshare.samsung.com,64.93.73.6,"auth01.nhn.ic, ssdomain.samsung.com, dns02.slg.ic, auth01.awskr.ic",NOERROR,,,,,,,,,,
[x],weave.sea.samsung.com,"13.32.151.5, 13.32.151.98, 13.32.151.58, 13.32.151.40, 205.251.193.202, 205.251.195.35, 205.251.196.219, 205.251.199.159","ns-803.awsdns-36.net, awsdns-hostmaster.amazon.com",NOERROR,d3utf5m3mmxi7i.cloudfront.net,"2600:9000:2009:3800:15:275e:1b80:93a1, 2600:9000:2009:c00:15:275e:1b80:93a1, 2600:9000:2009:b600:15:275e:1b80:93a1, 2600:9000:2009:ca00:15:275e:1b80:93a1, 2600:9000:2009:4800:15:275e:1b80:93a1, 2600:9000:2009:8600:15:275e:1b80:93a1, 2600:9000:2009:ec00:15:275e:1b80:93a1, 2600:9000:2009:7400:15:275e:1b80:93a1","ns-1243.awsdns-27.org, ns-458.awsdns-57.com, ns-803.awsdns-36.net, ns-1951.awsdns-51.co.uk",True,cloudfront,,,,,
[x],webmail.sarc.samsung.com,65.36.7.157,"ns5.dnsmadeeasy.com, sarcit.samsung.com",NOERROR,,,,,,,,,,
[x],wiki.shop.samsung.com,"54.169.112.187, 54.255.161.228","ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,sgprdjiralb-1565302157.ap-southeast-1.elb.amazonaws.com,,,,,,,,,
[x],wmc.samsung.com,123.37.5.131,"dns02.slg.ic, ssdomain.samsung.com",NOERROR,,,,,,,,,,
[x],www.cii.samsung.com,121.253.80.24,"gm.sam.ic, ssdomain.samsung.com, auth01.sam.ic, auth01.awskr.ic, auth01.nhn.ic",NOERROR,,,,,,,,,,
[x],www.design.samsung.com,45.223.19.142,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,rzr9nli.impervadns.net,,,True,incapsula,,,,,
[x],www.developer.samsung.com,"3.126.195.229, 52.28.103.38","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"SD-PRD-ELB-1596056767.eu-central-1.elb.amazonaws.com, sd-prd-elb-1596056767.eu-central-1.elb.amazonaws.com",,,,,,,,,
[x],www.internet.apps.samsung.com,"143.204.68.99, 143.204.68.19, 143.204.68.118, 143.204.68.61","ns-1577.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],www.samsung.com,2.23.196.47,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www.samsung.com.akadns.net, www.samsung.com.edgekey.net.globalredir.akadns.net, e1722.x.akamaiedge.net",,,,,,,,,
[x],www.secevent.local.samsung.com,,,NOERROR,,,,,,,,,,
[x],www.sra.samsung.com,203.246.192.32,"gate.samsung.com, hostmaster.ssinoc.samsung.com",NOERROR,sra.samsung.com,,"gate.samsung.com, dns121.netops.sspdata.net, ns.sdsamerica.net",,,,,,apple-domain-verification=Dcz5HBQiNHI656q4,
[x],www.stg-images.samsung.com,,,NOERROR,,,,,,,,,,
[x],www2.samsung.com,203.241.132.200,"auth01.nhn.ic, ssdomain.samsung.com, gm.sam.ic, auth01.awskr.ic",NOERROR,,,,,,,,,,
[x],www3.samsung.com,203.244.121.127,"auth01.nhn.ic, ssdomain.samsung.com, dns02.cst.ic, gm.sam.ic",NOERROR,,,,,,,,,,
[x],young.samsung.com,112.106.21.20,"dns02.cst.ic, ssdomain.samsung.com",NOERROR,,,,,,,,,,
[x],yourservice.samsung.com,,"auth01.sam.ic, ssdomain.samsung.com, auth01.nhn.ic, gm.sam.ic, auth01.awskr.ic",NOERROR,,,,,,,,,,
[x],z.samsung.com,205.216.15.71,"ns101.adobe.net, dnsadmin.omniture.com",NOERROR,ehg-samsung.1p.hitbox.com,,,,,,,,,
[x],zabbix.semiconductor.samsung.com,"3.37.70.218, 13.125.128.234","ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",NOERROR,prd-zabbix-ext-elb-351449162.ap-northeast-2.elb.amazonaws.com,,,,,,,,,
[x],zendesk1.sea.samsung.com,"162.159.128.7, 162.159.138.6, 184.72.174.126, 34.235.62.90, 3.213.143.227","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,mail1.zendesk.com,,"ns-1213.awsdns-23.org, ns-1858.awsdns-40.co.uk, ns-444.awsdns-55.com, ns-754.awsdns-30.net",True,cloudflare,,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,
[x],zendesk2.sea.samsung.com,"162.159.128.7, 162.159.138.6","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,mail2.zendesk.com,,,True,cloudflare,,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,
[x],zendesk3.sea.samsung.com,"162.159.138.6, 162.159.128.7","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,mail3.zendesk.com,,,True,cloudflare,,,mail.zendesk.com,,
[x],zoneftp2.sea.samsung.com,65.169.250.40,"ns.sdsamerica.net, postmaster.sea.samsung.com",NOERROR,,,,,,,,,,
