new,host,a,ptr,soa,ns,txt,status_code,cname,mx,has_internal_ips,internal_ips,cdn,cdn-name,caa
[x],s3slave-config.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],s3uploadmiembros.nl-uk.deezer.com,"208.91.197.27, 199.79.61.27",ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],s3vpn-backup-chefapi-account-helpdeskcorporate.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],s3wiki-cp-dev.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],s3wp-accept-domain.nl-centralafrica.deezer.com,,,"ns1327.ztomy.com, abuse.opticaljungle.com",,,NOERROR,,,,,,,
[x],s7mail3.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sac-cms-content-gateway.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],saccity.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],saishin-torendo.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sandbox5.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sandbox5.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sapecc.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com",,v=spf1 a -all,NOERROR,,,,,,,
[x],sapepa.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sas1.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sasvpn-pu02.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sasvpn01.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sasvpn09.nl-centralafrica.deezer.com,208.91.197.27,,"ns1327.ztomy.com, abuse.opticaljungle.com",,v=spf1 a -all,NOERROR,,,,,,,
[x],saughs.nl-centralafrica.deezer.com,,,"ns1327.ztomy.com, abuse.opticaljungle.com",,v=spf1 a -all,NOERROR,,,,,,,
[x],sb.000-643staging-files.cnosf.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sbl4.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sc-beta4-c-css-1.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sc5-chart-3.nl-centralafrica.deezer.com,"208.91.197.27, 199.79.61.27",ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sc5.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],scanlan.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],scarpescarpe.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],schwartauer-werke.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sci-dev.nl-uk.deezer.com,208.91.197.27,,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sclerogeni.nl-centralafrica.deezer.com,"208.91.197.27, 199.79.61.27",ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sclerogeni.nl-uk.deezer.com,,,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",,NOERROR,,,,,,,
[x],scm-api15.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],scoco-clm.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],scoco-clm.nl-uk.deezer.com,,ns1327.ztomy.com,,,v=spf1 a -all,NOERROR,,,,,,,
[x],scv-ssl.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sd15.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sdt-msg1.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",,NOERROR,,,,,,,
[x],se-mg0.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],se2-ms-ext-workbench.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",,NOERROR,,,,,,,
[x],searchcrowds.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sec.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sec.nl-uk.deezer.com,"208.91.197.27, 199.79.61.27",ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],secpkgs.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],securefamilylink.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],securegit.nl-centralafrica.deezer.com,208.91.197.27,,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],securemail.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sendgrid.deezer.com,185.60.92.37,,"ns-1072.awsdns-06.org, awsdns-hostmaster.amazon.com",,,NOERROR,blm-vip-web.deezer.com,,,,,,
[x],sentinel-prd.nl-uk.deezer.com,,,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",,NOERROR,,,,,,,
[x],serverexamplestunnel-mx.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],service-dhe.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],service-dhe.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],servidor.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],servingqrs.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sevlab-data1b.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sevlab-pg1ap.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sevlab-rogr-ah.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sf-ba.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sftp.deezer.com,,,"ns-1072.awsdns-06.org, awsdns-hostmaster.amazon.com",,,NOERROR,blm-ftp-01.deezer.com,,,,,,
[x],sg-api.deezer.com,185.60.92.36,,"ns-1072.awsdns-06.org, awsdns-hostmaster.amazon.com",,,NOERROR,"sg.api.deezer.com, wfilter-vip-api.deezer.com",,,,,,
[x],sg-dmo-vip01-storeinfo.nl-centralafrica.deezer.com,"208.91.197.27, 199.79.61.27",ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sg-ra-1b.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sg-ra-1b.nl-uk.deezer.com,208.91.197.27,,,,,NOERROR,,,,,,,
[x],sg-ra-1d.nl-uk.deezer.com,"208.91.197.27, 199.79.61.27",ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sg03p00ls-gsp-ssl-sg03.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sg3-attach.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sgag.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sge-1-2-2.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sh-gdpr.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sha2.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],share-beta.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com",,v=spf1 a -all,NOERROR,,,,,,,
[x],shence-tv.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],shindo.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],shinobi.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],shop.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],show.nl-uk.deezer.com,"208.91.197.27, 199.79.61.27",ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],shv.nl-centralafrica.deezer.com,,,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",,NOERROR,,,,,,,
[x],si-c2.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],si7.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],si7.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],signup-oceania-exchangedns.nl-centralafrica.deezer.com,"208.91.197.27, 199.79.61.27",ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],simon.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],singstar-2.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",,NOERROR,,,,,,,
[x],sitesculturels.nl-centralafrica.deezer.com,"208.91.197.27, 199.79.61.27",ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sjc-micro.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sk11sa-p01.nl-centralafrica.deezer.com,,,"ns1327.ztomy.com, abuse.opticaljungle.com",,,NOERROR,,,,,,,
[x],skms-lon.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],skms-lon.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],slb11-80-pda.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],slb2-1-origin.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],slb2-273-grc.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],slb2-273-grc.nl-uk.deezer.com,"208.91.197.27, 199.79.61.27",ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],slb3-1-lbb.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],slb3-1-lbc.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],slb32-2-prd.nl-uk.deezer.com,"208.91.197.27, 199.79.61.27",ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],slb6-135-pda.nl-uk.deezer.com,"208.91.197.27, 199.79.61.27",ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],slb6.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],slb78-1-apg-snip12.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],slb8-80-pda.nl-centralafrica.deezer.com,"208.91.197.27, 199.79.61.27",ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],slb8-80-pda.nl-uk.deezer.com,208.91.197.27,,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],slovniky.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],smaa.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],smallblue4.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],smart-rack.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],smartguide.nl-centralafrica.deezer.com,"208.91.197.27, 199.79.61.27",ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],smartsheet.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],smetrics.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],smtp-api-oauth.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sngtest1.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],snhu.nl-centralafrica.deezer.com,,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sniperelitegame.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sniperelitegame.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],snv-qae-esxi-vmotion-3.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],softserveinc.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sogdch.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],solarcity.nl-centralafrica.deezer.com,,ns1327.ztomy.com,,,,NOERROR,,,,,,,
[x],sommariva.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sonar-cdg.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sonar.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sonar.nl-uk.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sonic334-51.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sonos-queue-bridge.deezer.com,"104.110.240.130, 104.110.240.177",,"n0a.akamaiedge.net, hostmaster.akamai.com",,,NOERROR,"sonos-queue-bridge.geo.deezer.com, adn-dzr-us.deezer.com, www.deezer.com.edgekey.net, e28200.a.akamaiedge.net, adn-dzr-europe.deezer.com",,,,,,
[x],sonypicturesgiving-uat.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns2327.ztomy.com, ns1327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sorasu2.nl-centralafrica.deezer.com,"208.91.197.27, 199.79.61.27",ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
[x],sos-kinderdorf.nl-centralafrica.deezer.com,208.91.197.27,ns1327.ztomy.com,"ns1327.ztomy.com, abuse.opticaljungle.com","ns1327.ztomy.com, ns2327.ztomy.com",v=spf1 a -all,NOERROR,,,,,,,
