input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_subject_org_,tls_mismatched,tls_expired
uncover-remi.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.gstatic.com,uncover-remi.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,uncover-remi.my.ncsc.gov.uk,cloudfront,80,http://uncover-remi.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.123,HSTS,1,False,True,https://uncover-remi.my.ncsc.gov.uk/,,,
uncoverapi-test.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,uncoverapi-test.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,uncoverapi-test.my.ncsc.gov.uk,cloudfront,443,https://uncoverapi-test.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.45,HSTS,1,False,True,,,,
uncoverbmonsori-tqavgn-bmoharris.my.ncsc.gov.uk,MyNCSC,200,905,https://stage-asset-upload.s3.eu-west-1.amazonaws.com,uncoverbmonsori-tqavgn-bmoharris.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,uncoverbmonsori-tqavgn-bmoharris.my.ncsc.gov.uk,cloudfront,80,http://uncoverbmonsori-tqavgn-bmoharris.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.45,HSTS,1,False,True,https://uncoverbmonsori-tqavgn-bmoharris.my.ncsc.gov.uk/,,,
untrust.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.gstatic.com,untrust.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,untrust.my.ncsc.gov.uk,cloudfront,443,https://untrust.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.84,HSTS,1,False,True,,,,
update-chef-controller-new-corp.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,update-chef-controller-new-corp.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,update-chef-controller-new-corp.my.ncsc.gov.uk,cloudfront,80,http://update-chef-controller-new-corp.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.45,HSTS,1,False,True,https://update-chef-controller-new-corp.my.ncsc.gov.uk/,,,
update-jenkins-internal-site.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.gstatic.com,update-jenkins-internal-site.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,update-jenkins-internal-site.my.ncsc.gov.uk,cloudfront,443,https://update-jenkins-internal-site.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.45,HSTS,1,False,True,,,,
update-update-ssomy-external-domain.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,update-update-ssomy-external-domain.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,update-update-ssomy-external-domain.my.ncsc.gov.uk,cloudfront,80,http://update-update-ssomy-external-domain.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.123,HSTS,1,False,True,https://update-update-ssomy-external-domain.my.ncsc.gov.uk/,,,
updateassetsassetsapp-betaeuauth-antiviruspre.my.ncsc.gov.uk,MyNCSC,200,905,https://www.google-analytics.com,updateassetsassetsapp-betaeuauth-antiviruspre.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,updateassetsassetsapp-betaeuauth-antiviruspre.my.ncsc.gov.uk,cloudfront,443,https://updateassetsassetsapp-betaeuauth-antiviruspre.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.98,HSTS,1,False,True,,,,
updatecustomersstatus.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,updatecustomersstatus.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,updatecustomersstatus.my.ncsc.gov.uk,cloudfront,80,http://updatecustomersstatus.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.45,HSTS,1,False,True,https://updatecustomersstatus.my.ncsc.gov.uk/,,,
updateredirectalphaarchivetemp-examplestunnel-mx.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,updateredirectalphaarchivetemp-examplestunnel-mx.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,updateredirectalphaarchivetemp-examplestunnel-mx.my.ncsc.gov.uk,cloudfront,443,https://updateredirectalphaarchivetemp-examplestunnel-mx.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.84,HSTS,1,False,True,,,,
updatestaticmyaws.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,updatestaticmyaws.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,updatestaticmyaws.my.ncsc.gov.uk,cloudfront,80,http://updatestaticmyaws.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.45,HSTS,1,False,True,https://updatestaticmyaws.my.ncsc.gov.uk/,,,
updatevipexample.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,updatevipexample.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,updatevipexample.my.ncsc.gov.uk,cloudfront,443,https://updatevipexample.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.84,HSTS,1,False,True,,,,
upgr-mmxv-p.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,upgr-mmxv-p.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,upgr-mmxv-p.my.ncsc.gov.uk,cloudfront,80,http://upgr-mmxv-p.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.84,HSTS,1,False,True,https://upgr-mmxv-p.my.ncsc.gov.uk/,,,
upgrade-labsbackup-accept-domain.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,upgrade-labsbackup-accept-domain.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,upgrade-labsbackup-accept-domain.my.ncsc.gov.uk,cloudfront,443,https://upgrade-labsbackup-accept-domain.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.98,HSTS,1,False,True,,,,
upgrade-latimesblogs.my.ncsc.gov.uk,MyNCSC,200,905,https://www.google-analytics.com,upgrade-latimesblogs.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,upgrade-latimesblogs.my.ncsc.gov.uk,cloudfront,80,http://upgrade-latimesblogs.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.123,HSTS,1,False,True,https://upgrade-latimesblogs.my.ncsc.gov.uk/,,,
upgrade-tempuploads-corporate.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,upgrade-tempuploads-corporate.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,upgrade-tempuploads-corporate.my.ncsc.gov.uk,cloudfront,443,https://upgrade-tempuploads-corporate.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.84,HSTS,1,False,True,,,,
upgrade-v4-cacheoceania.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.googleapis.com,upgrade-v4-cacheoceania.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,upgrade-v4-cacheoceania.my.ncsc.gov.uk,cloudfront,443,https://upgrade-v4-cacheoceania.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.123,HSTS,1,False,True,,,,
upgradeelasticbeanstalk.my.ncsc.gov.uk,MyNCSC,200,905,https://stage-asset-upload.s3.eu-west-1.amazonaws.com,upgradeelasticbeanstalk.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,upgradeelasticbeanstalk.my.ncsc.gov.uk,cloudfront,443,https://upgradeelasticbeanstalk.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.123,HSTS,1,False,True,,,,
upgradeerrorassets-user-cache-lbclients.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,upgradeerrorassets-user-cache-lbclients.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,upgradeerrorassets-user-cache-lbclients.my.ncsc.gov.uk,cloudfront,80,http://upgradeerrorassets-user-cache-lbclients.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.98,HSTS,1,False,True,https://upgradeerrorassets-user-cache-lbclients.my.ncsc.gov.uk/,,,
upgradepcc82.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,upgradepcc82.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,upgradepcc82.my.ncsc.gov.uk,cloudfront,443,https://upgradepcc82.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.123,HSTS,1,False,True,,,,
upgradev2.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,upgradev2.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,upgradev2.my.ncsc.gov.uk,cloudfront,80,http://upgradev2.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.98,HSTS,1,False,True,https://upgradev2.my.ncsc.gov.uk/,,,
upgradewikibucketjenkinsweb0-b2bmy-oceania.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,upgradewikibucketjenkinsweb0-b2bmy-oceania.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,upgradewikibucketjenkinsweb0-b2bmy-oceania.my.ncsc.gov.uk,cloudfront,80,http://upgradewikibucketjenkinsweb0-b2bmy-oceania.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.98,HSTS,1,False,True,https://upgradewikibucketjenkinsweb0-b2bmy-oceania.my.ncsc.gov.uk/,,,
upload-dev.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,upload-dev.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,upload-dev.my.ncsc.gov.uk,cloudfront,443,https://upload-dev.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.98,HSTS,1,False,True,,,,
upload-gcp-ssh-jiratunnel-mx.my.ncsc.gov.uk,MyNCSC,200,905,https://stage-asset-upload.s3.eu-west-1.amazonaws.com,upload-gcp-ssh-jiratunnel-mx.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,upload-gcp-ssh-jiratunnel-mx.my.ncsc.gov.uk,cloudfront,443,https://upload-gcp-ssh-jiratunnel-mx.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.123,HSTS,1,False,True,,,,
upload-gcpalphadata-stagingdefaultproduction.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,upload-gcpalphadata-stagingdefaultproduction.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,upload-gcpalphadata-stagingdefaultproduction.my.ncsc.gov.uk,cloudfront,443,https://upload-gcpalphadata-stagingdefaultproduction.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.45,HSTS,1,False,True,,,,
upload-jenkins-internal-site.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,upload-jenkins-internal-site.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,upload-jenkins-internal-site.my.ncsc.gov.uk,cloudfront,80,http://upload-jenkins-internal-site.my.ncsc.gov.uk:80,http,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.98,HSTS,1,False,True,https://upload-jenkins-internal-site.my.ncsc.gov.uk/,,,
upload-mach131-87-129-84.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,upload-mach131-87-129-84.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,upload-mach131-87-129-84.my.ncsc.gov.uk,cloudfront,443,https://upload-mach131-87-129-84.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.84,HSTS,1,False,True,,,,
upload2-migrate.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,upload2-migrate.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,upload2-migrate.my.ncsc.gov.uk,cloudfront,443,https://upload2-migrate.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,,,,
uploadaccessstaging-masterrings.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.gstatic.com,uploadaccessstaging-masterrings.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,uploadaccessstaging-masterrings.my.ncsc.gov.uk,cloudfront,443,https://uploadaccessstaging-masterrings.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.98,HSTS,1,False,True,,,,
uploadedge-atlas-shv-01-pmo1.my.ncsc.gov.uk,MyNCSC,200,905,https://stage-asset-upload.s3.eu-west-1.amazonaws.com,uploadedge-atlas-shv-01-pmo1.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,True,ctls,uploadedge-atlas-shv-01-pmo1.my.ncsc.gov.uk,cloudfront,443,https://uploadedge-atlas-shv-01-pmo1.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.45,HSTS,1,False,True,,,,
