new,host,a,cname,soa,status_code,aaaa,txt,has_internal_ips,internal_ips,cdn,cdn-name,ns,caa,mx
[x],suppliers.nike.com,"3.127.73.216, 3.67.141.185, 18.193.36.153","s.multiscreensite.com, global.multiscreensite.com, d1-hitch-eu-nlb-e064e2845fd0c838.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],support-de-de.nike.com,"52.222.139.127, 52.222.139.81, 52.222.139.80, 52.222.139.54",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],support-en-ca.nike.com,"99.86.4.42, 99.86.4.40, 99.86.4.29, 99.86.4.41",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],support-en-gb.nike.com,"13.226.153.10, 13.226.153.45, 13.226.153.56, 13.226.153.63",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],support-en-us.nike.com,"99.86.4.40, 99.86.4.41, 99.86.4.42, 99.86.4.29",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],support-es-es.nike.com,"99.86.4.41, 99.86.4.40, 99.86.4.29, 99.86.4.42",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],support-es-la.nike.com,"99.86.4.29, 99.86.4.41, 99.86.4.40, 99.86.4.42",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],support-fr-ca.nike.com,"52.222.139.127, 52.222.139.80, 52.222.139.54, 52.222.139.81",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],support-fr-fr.nike.com,"108.157.214.127, 108.157.214.92, 108.157.214.78, 108.157.214.44",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],support-ja-jp.nike.com,"99.86.4.40, 99.86.4.42, 99.86.4.29, 99.86.4.41",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],support-ko-kr.nike.com,"18.244.140.119, 18.244.140.68, 18.244.140.116, 18.244.140.65, 205.251.197.8, 205.251.198.251, 205.251.192.219, 205.251.195.67",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,"ns-n1.nike.com, ns-n2.nike.com, ns-n3.nike.com, ns-n4.nike.com",,
[x],support-pt-br.nike.com,"99.86.4.41, 99.86.4.42, 99.86.4.29, 99.86.4.40",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],support-ru-ru.nike.com,"52.222.139.127, 52.222.139.80, 52.222.139.81, 52.222.139.54",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],support-zh-tw.nike.com,"108.138.51.26, 108.138.51.52, 108.138.51.60, 108.138.51.121",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],support.nike.com,2.23.196.69,"support.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],sustainability-demo-registry.registry.us-west-2.nifi.nike.com,"10.239.160.223, 10.239.162.71, 10.239.161.36",,"ns-373.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=mnp-external-dns-prod-us-west-2,external-dns/resource=service/mnp-nginx-ingress-controller/mnp-nginx-ingress-controller",True,"10.239.160.223, 10.239.162.71, 10.239.161.36",,,,,
[x],sustainabilityanalytics.nike.com,"3.127.73.216, 3.67.141.185, 18.193.36.153","s.multiscreensite.com, global.multiscreensite.com, d1-hitch-eu-nlb-e064e2845fd0c838.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],svn.b2c.nike.com,10.11.55.228,,"ns-1851.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.11.55.228,,,,,
[x],svnrepo.b2c.nike.com,10.11.55.228,,"ns-1851.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.11.55.228,,,,,
[x],svs.nike.com,,,"ns-1670.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"ns-120.awsdns-15.com, ns-1400.awsdns-47.org, ns-1670.awsdns-16.co.uk, ns-923.awsdns-51.net",,
[x],swoosh.nike.com,,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,"mx2.nike.iphmx.com, mx1.nike.iphmx.com"
[x],taniumnpext.nike.com,,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,azure,,,
[x],taxdetermination-prod.onesource.nike.com,184.85.147.94,"taxdetermination-prod.onesource.nike.com.edgekey.net, e16954.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],taxdetermination-qa.onesource.nike.com,23.212.222.123,"taxdetermination-qa.onesource.nike.com.edgekey.net, e16954.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],team.nike.com,"18.66.122.86, 18.66.122.23, 18.66.122.109, 18.66.122.25",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],team.stg.nike.net,66.54.3.201,,"ns-1656.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],teamcity2.b2c.nike.com,10.11.55.230,,"ns-1851.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.11.55.230,,,,,
[x],test-admin.nike.net,104.102.19.236,"test-admin.nike.net.edgekey.net, e1894.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],test-ae-collab.nike.net,"52.222.236.27, 52.222.236.30, 52.222.236.112, 52.222.236.40",master.collab-ae-ui.pme-collab-test.nikecloud.com,"ns-1240.awsdns-27.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,
[x],test-cart.nike.net,104.102.19.236,"test-cart.nike.net.edgekey.net, e1894.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:1700:1a3::766, 2a02:26f0:1700:1aa::766",,,,,,,,
[x],test-cdn.nike.net,23.222.55.14,"test-cdn.nike.net.edgekey.net, e1894.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],test-digitalassets.nike.net,104.102.19.236,"test-digitalassets.nike.net.edgekey.net, e1894.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],test-idn.nike.com,23.199.215.183,"test-idn.nike.com.edgekey.net, e11077.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],test-images.nike.net,23.65.117.11,"test-images.nike.net.edgekey.net, e1894.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],test-invoices.nike.net,23.3.119.229,"test-invoices.nike.net.edgekey.net, e1894.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],test-ofbuy-cart.nike.net,2.22.38.23,"test-ofbuy-cart.nike.net.edgekey.net, e1894.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2001:2030:15:193::766, 2001:2030:15:1a3::766",,,,,,,,
[x],test-passwordreset.nike.com,146.197.27.196,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],test-portal.nike.net,23.197.13.238,"test-portal.nike.net.edgekey.net, e1894.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],test-prep-immutable-services.nike.net,184.51.133.248,"test-prep-immutable-services.nike.net.edgekey.net, e1894.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],test-prep.nike.net,184.25.217.63,"test-prep.nike.net.edgekey.net, e1894.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],test-shop.nike.net,104.102.19.236,"futures-ecs-stg.nike.net.edgekey.net, e1894.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],test-vawp.nike.com,"18.165.242.108, 18.165.242.10, 18.165.242.124, 18.165.242.104",,"ns-1999.awsdns-57.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,"ns-1499.awsdns-59.org, ns-153.awsdns-19.com, ns-1999.awsdns-57.co.uk, ns-900.awsdns-48.net",,
[x],test-www.nike.com,"18.66.122.109, 18.66.122.23, 18.66.122.25, 18.66.122.86",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],test.glix0x7a8954.prd.thecommons.nike.com,,,"ns-1871.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],test.glix0x7a8954.sbx.thecommons.nike.com,,,"ns-561.awsdns-06.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],test.nifi.nike.com,"108.156.60.3, 108.156.60.116, 108.156.60.44, 108.156.60.94",,"ns-681.awsdns-21.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,"ns-1145.awsdns-15.org, ns-1680.awsdns-18.co.uk, ns-409.awsdns-51.com, ns-681.awsdns-21.net",,
[x],test.nike.com,209.118.185.83,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],test.svs.nike.com,,,"ns-1624.awsdns-11.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"ns-237.awsdns-29.com, ns-824.awsdns-39.net, ns-1427.awsdns-50.org, ns-1624.awsdns-11.co.uk",,
[x],testdoc.artifactory-global.nike.com,"52.42.189.140, 52.37.91.184","artifactory-prd-external.baat.nikecloud.com, artifactory-prd-elb-external-541591905.us-west-2.elb.amazonaws.com","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],tf.platforms.nike.com,"10.235.9.81, 10.235.9.190",,"ns-561.awsdns-06.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.235.9.81, 10.235.9.190",,,,,
[x],th-th-help.nike.com,"99.86.4.29, 99.86.4.42, 99.86.4.40, 99.86.4.41",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],thedraw-ad.nike.com,23.66.18.139,"thedraw-ad.nike.com.edgekey.net, e11077.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],thedraw.nike.com,23.212.215.43,"thedraw.nike.com.edgekey.net, e11077.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],thevan-sg.nike.com,"18.66.122.23, 18.66.122.109, 18.66.122.86, 18.66.122.25",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],tickets.nike.com,,tickets.nike.com.herokudns.com,"dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],tl.nike.com,54.144.128.85,,,NOERROR,,,,,,,,,
[x],tlsmail.nike.com,146.197.27.54,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],touchos.nike.com,"108.138.51.96, 108.138.51.42, 108.138.51.94, 108.138.51.107",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],towa.nike.com,146.197.27.60,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],tpm.nike.com,146.197.27.85,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],tpmtst.converse.com,146.197.27.177,,"ns-c1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],track.nike.com,184.25.218.162,"track.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],train-parc-app-dashboard.pes-preprod.nike.com,"54.148.125.204, 54.70.110.201, 52.43.33.186",,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=wildhorse,external-dns/resource=ingress/create-parc/training-parc-app-dashboard",,,,,,,
[x],train-parc-cbd-ui.pes-preprod.nike.com,"44.235.79.12, 34.209.9.127, 44.226.25.200",,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=wildhorse,external-dns/resource=ingress/create-parc/training-parc-cbd-ui",,,,,,,
[x],train-parc-colorway-status-ui.pes-preprod.nike.com,"34.215.161.168, 35.80.130.76, 54.69.89.239",,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=wildhorse,external-dns/resource=ingress/create-parc/training-parc-colorway-status-ui",,,,,,,
[x],train-parc-material-lab-form-ui.pes-preprod.nike.com,"54.187.180.15, 54.214.98.99, 52.11.253.168",,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=wildhorse,external-dns/resource=ingress/create-parc/training-parc-material-lab-form-ui",,,,,,,
[x],translate.nike.com,"13.227.219.2, 13.227.219.53, 13.227.219.76, 13.227.219.28",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],travel.nike.com,"100.24.208.97, 35.172.94.1","s.multiscreensite.com, global.multiscreensite.com, d1-hitch-nlb-360be683c5f2457b.elb.us-east-1.amazonaws.com, d1-hitch-eu-nlb-e064e2845fd0c838.elb.eu-central-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com, ns-1390.awsdns-45.org",NOERROR,,,,,,,,,
[x],trk.uk.converse.com,"167.89.123.54, 167.89.123.124, 167.89.118.52, 167.89.118.83",sendgrid.net,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,"v=spf1 ip4:167.89.0.0/17 ip4:208.117.48.0/20 ip4:50.31.32.0/19 ip4:198.37.144.0/20 ip4:198.21.0.0/21 ip4:192.254.112.0/20 ip4:168.245.0.0/17 ip4:149.72.0.0/16 ip4:159.183.0.0/16 include:ab.sendgrid.net ~all, p8bnb2lp424dkl3c4io1aemiei, mailru-verification: 2e3995fa8a7d00e0, google-site-verification=1UEf8ey-RibUjY6gnpqIZFjWNqMknmeyeHz1zTmj0DE",,,,,"ns13.dnsmadeeasy.com, ns11.dnsmadeeasy.com, ns10.dnsmadeeasy.com, ns12.dnsmadeeasy.com, ns15.dnsmadeeasy.com, ns14.dnsmadeeasy.com","godaddy.com, amazonaws.com","mx.sendgrid.net, mx2.sendgrid.net"
[x],true.nike.com,104.111.216.70,"true.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],tstpix.nike.com,146.197.27.12,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],uaservice-dev.nike.net,95.101.176.100,"uaservice-dev.nike.net.edgekey.net, e1894.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ui.wi-dev.digitalassets.nike.net,"18.66.248.36, 18.66.248.42, 18.66.248.26, 18.66.248.35",,"ns-407.awsdns-50.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,
[x],ui.wi-qa.digitalassets.nike.net,"108.138.17.36, 108.138.17.38, 108.138.17.55, 108.138.17.20",,"ns-703.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,
[x],umd.edf.nike.net,,,"ns-1577.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],unite.nike.com,23.213.164.92,"unite.nike.com.edgekey.net, unite.nike.com.edgekey.net.globalredir.akadns.net, e2698.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],unite.test.svs.nike.com,52.40.65.7,unitecorsproxyami-test-default-1504574532.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],upmidnuidconversion.svs.nike.com,44.240.244.25,upmidnuidconversion--identitys-704444860.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ure.w2.stage.dynamicanalytics.platforms.nike.com,,,"ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"ns-1227.awsdns-25.org, ns-1594.awsdns-07.co.uk, ns-470.awsdns-58.com, ns-960.awsdns-56.net",,
[x],ure1.w2.ngap.nike.com,,,"ns-254.awsdns-31.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"ns-750.awsdns-29.net, ns-254.awsdns-31.com, ns-1944.awsdns-51.co.uk, ns-1493.awsdns-58.org",,
[x],us-west-2.test.nifi.nike.com,,,"ns-681.awsdns-21.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],us.nike.com,2.23.196.69,"us.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],usaweb01.nike.com,146.197.61.87,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],usheusp2abomuaa.nike.com,146.197.27.230,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],usmail.nike.com,,,,NOERROR,,,,,,,,,
[x],values.nike.com,"205.251.192.126, 205.251.194.125, 205.251.197.214, 205.251.198.166",,"ns-1494.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"ns-637.awsdns-15.net, ns-126.awsdns-15.com, ns-1702.awsdns-20.co.uk, ns-1494.awsdns-58.org",,
[x],vco-sh.nike.com,117.184.132.33,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],vdi-china.nike.com,117.184.132.32,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],vdi-elc.nike.com,,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],vdi-japan.nike.com,156.53.232.75,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],vdi.nike.com,146.197.61.101,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],vdilab.nike.com,,vdilab.ctx-gslb-ext.nike.com,"ctx-adns-azure-uswest2-adc1-ext.nike.com, hostmaster.nike.com, ctx-adns-azure-uswest2-adc2-ext.nike.com",NOERROR,,,,,,,,,
[x],venafi-python-automatedtest.81732617d3f90d2.nike.com,54.144.128.85,,,NOERROR,,,,,,,,,
[x],venafi-python-automatedtest.bdc0110db377e7d.nike.com,,,,NOERROR,,,,,,,,,
[x],vendor-nifi-registry.registry.us-west-2.nifi.nike.com,"10.239.162.246, 10.239.160.169, 10.239.161.90",,"ns-373.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.239.162.246, 10.239.160.169, 10.239.161.90",,,"ns-1131.awsdns-13.org, ns-1873.awsdns-42.co.uk, ns-373.awsdns-46.com, ns-922.awsdns-51.net",,
[x],vendorportal.nike.com,174.143.100.182,nikestartingline.aravo.com,"pns41.cloudns.net, support.cloudns.net",NOERROR,,,,,,,,,
[x],vendorportalsso.nike.com,67.192.157.95,nikestartinglinesso.aravo.com,"pns41.cloudns.net, support.cloudns.net",NOERROR,,,,,,,,,
[x],video.converse.com,"23.199.63.217, 23.199.63.146","video.converse.com.edgesuite.net, a1822.v.akamai.net","n0v.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],video.nike.com,146.197.246.28,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],vim-office.nike.com,200.32.43.31,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],vo2.nike.com,184.25.218.162,"vo2.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vo2max.nike.com,"18.66.122.86, 18.66.122.25, 18.66.122.109, 18.66.122.23",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],voiceoftheathlete.nike.com,23.197.109.138,"voiceoftheathlete.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],vsplab.nike.com,146.197.27.109,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],vsptest.nike.com,146.197.27.101,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],waffle.nike.com,146.197.184.8,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],wdc.nike.com,"18.193.36.153, 3.127.73.216, 3.67.141.185","s.multiscreensite.com, global.multiscreensite.com, d1-hitch-eu-nlb-e064e2845fd0c838.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],weather.nike.com,"18.66.122.109, 18.66.122.23, 18.66.122.25, 18.66.122.86",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],web.nike.com,104.99.232.64,"web.nike.com.edgekey.net, web.nike.com.edgekey.net.globalredir.akadns.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webconf.nike.com,156.37.253.84,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],webdev.converse.com,164.109.176.62,,"ns-c1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,"ns-c1.nike.com, ns-c2.nike.com, ns-c3.nike.com, ns-c4.nike.com",,
[x],webhook.dtl.nike.com,"54.214.62.101, 52.25.243.169, 34.214.95.203",,"ns-732.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],webmail.converse.com,208.255.90.175,,"ns-c1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],wechat-origin.gc2.nike.com,"3.0.82.198, 52.220.177.244",,"ns-95.awsdns-11.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"ns-1196.awsdns-21.org, ns-1552.awsdns-02.co.uk, ns-816.awsdns-38.net, ns-95.awsdns-11.com",,
[x],west.nike.com,66.54.19.246,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],wholesalecontent.converse.com,"18.193.36.153, 3.67.141.185, 3.127.73.216","s.multiscreensite.com, global.multiscreensite.com, d1-hitch-eu-nlb-e064e2845fd0c838.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],whq.nike.com,"3.127.73.216, 18.193.36.153, 3.67.141.185","s.multiscreensite.com, global.multiscreensite.com, d1-hitch-eu-nlb-e064e2845fd0c838.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],whqcountslt.nike.com,"108.138.51.53, 108.138.51.10, 108.138.51.12, 108.138.51.114, 205.251.197.62, 205.251.199.216, 205.251.192.45, 205.251.194.154",nikeplus.com,"ns-v1.nike.com, hostmaster.nike.com",NOERROR,,"migration validation, google-site-verification=JCCeWrLuneri-hb0mbtf6z1kR8cLW36KX0srC11YTUY",,,True,cloudfront,"ns-v4.nike.com, ns-v1.nike.com, ns-v2.nike.com, ns-v3.nike.com",,
[x],whqdfed.nike.com,146.197.27.112,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],whqlabasa.nike.com,146.197.246.78,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],whqpfed.nike.com,146.197.27.114,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],winfht.nike.com,"146.197.27.210, 146.197.27.211, 146.197.61.210, 146.197.27.212, 146.197.61.211",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],wmail.nike.com,"52.97.135.104, 52.98.152.200, 52.98.175.24, 52.98.228.56","autodiscover.nikeair.com, autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,"2603:1026:c0d:70::8, 2603:1026:c0d:77::8, 2603:1026:c0d:20::8",,,,,,,,
[x],wmbsvc.nike.com,146.197.27.36,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],wordpress-dev.gbm.nike.com,,,"ns-98.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],wordpress-lab.gbm.nike.com,,,"ns-98.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],wordpress-test.gbm.nike.com,,,"ns-98.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],worldcup.nike.com,"18.160.41.75, 18.160.41.41, 18.160.41.60, 18.160.41.101",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],wsc-stg.nike.net,10.7.29.198,,"ns-1656.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.7.29.198,,,,,
[x],ww2.nike.com,,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],www.blackbook-staging.nike.com,,www.blackbook-staging.nike.com.herokudns.com,"dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],www.converse.com,23.212.222.26,"www.converse.com-ev.edgekey.net, e16626.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],www.highfive.nike.com,,,"ns-85.awsdns-10.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,
[x],www.new-next.qa.nike.net,10.7.25.66,,"ns-1656.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.7.25.66,,,,,
[x],www.new.nike.net,66.54.56.67,,"ns-1656.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.nike.com,23.197.108.65,"www-geo.nike.com.akadns.net, www.nike.com.akadns.net, ev-cn.nike.com.edgekey.net, ev-cn.nike.com.edgekey.net.globalredir.akadns.net, e2785.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],www.nike.net,23.222.55.14,"www.nike.net.edgekey.net, e1894.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],www.shareyourdream.nike.com,142.250.185.211,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:813::2013,,,,,,,,
