new,host,a,soa,status_code,cdn,cdn-name,has_internal_ips,internal_ips,cname,caa,ns,mx,txt,aaaa
[x],secure-staging-fcc3ea5085.soundcloud.com,"13.32.121.72, 13.32.121.118, 13.32.121.25, 13.32.121.62","ns-1043.awsdns-02.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d1r7oj79a6dm2w.cloudfront.net,,"ns-1043.awsdns-02.org, ns-1882.awsdns-43.co.uk, ns-45.awsdns-05.com, ns-839.awsdns-40.net",,,
[x],secure.soundcloud.com,"13.32.145.102, 13.32.145.123, 13.32.145.129, 13.32.145.93","ns-778.awsdns-33.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d2wvu1ru0xt8io.cloudfront.net,,"ns-1686.awsdns-18.co.uk, ns-778.awsdns-33.net, ns-1372.awsdns-43.org, ns-91.awsdns-11.com",,,
[x],sg.account.soundcloud.com,,"aisha.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,u13872214.wl215.sendgrid.net,,,mx.sendgrid.net,v=spf1 ip4:149.72.162.173 ip4:149.72.185.227 ip4:149.72.212.72 ip4:149.72.244.49 -all,
[x],sg.hello.soundcloud.com,,"aisha.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,u13872214.wl215.sendgrid.net,,,mx.sendgrid.net,v=spf1 ip4:149.72.162.173 ip4:149.72.185.227 ip4:149.72.212.72 ip4:149.72.244.49 -all,
[x],slog.soundcloud.org,34.120.60.176,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sonar-staging.soundcloud.org,34.117.114.229,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sonar.soundcloud.com,"18.66.147.60, 18.66.147.101, 18.66.147.8, 18.66.147.23","ns-1596.awsdns-07.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,"cdn-45f1.soundcloud.com, d1qqvojgs08y1t.cloudfront.net",,"ns-1596.awsdns-07.co.uk, ns-503.awsdns-62.com, ns-603.awsdns-11.net, ns-1077.awsdns-06.org",,,
[x],sonar.soundcloud.org,34.95.85.176,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sonos.integrate.soundcloud.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,sc-sonos-integration-dev-795241061.us-east-1.elb.amazonaws.com,,,,,
[x],sonos.soundcloud.com,"13.32.27.126, 13.32.27.38, 13.32.27.110, 13.32.27.24","ns-781.awsdns-33.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d2hxprwf75zagk.cloudfront.net,,"ns-1058.awsdns-04.org, ns-781.awsdns-33.net, ns-243.awsdns-30.com, ns-2037.awsdns-62.co.uk",,,
[x],soundcloud.com,"52.84.150.63, 52.84.150.36, 52.84.150.51, 52.84.150.61, 205.251.193.195, 205.251.194.134, 205.251.197.23, 205.251.198.123","ns-1659.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,"amazon.com, letsencrypt.org, digicert.com, amazontrust.com, amazonaws.com, awstrust.com, globalsign.com","ns-646.awsdns-16.net, ns-1659.awsdns-15.co.uk, ns-451.awsdns-56.com, ns-1303.awsdns-34.org","alt1.aspmx.l.google.com, aspmx3.googlemail.com, aspmx2.googlemail.com, aspmx.l.google.com, alt2.aspmx.l.google.com","wrQAupWCtBhVn8GcFVpM6CMH--bBTLOI, MS=ms67894313, v=spf1 include:_spf.google.com ip4:178.249.138.0/23 ip4:145.253.129.216/29 ip4:80.82.202.192/28 ip4:52.17.172.90/32 include:spf.mandrillapp.com include:7303199.spf04.hubspotemail.net -all, onetrust-domain-verification=f110ce3d05314cfb8054ab5e0903ff68, MS=ms25371803, d24wuv6owifbwc.cloudfront.net, google-site-verification=bGedCZYrMEPIXRPH5n3Rb0dJjFPACxuP_xMbAPCPenU, apple-domain-verification=DJEx73gNNUTjejVL, botify-site-verification=VyJVacuoqlVARp4iXaeza0p9iFlTUubb, JlHKdOBLZpjS/UOFcGHRiSM38ADQhJ0fAN6IMMgSdts=, miro-verification=f08757fb9739f5263de5643f8c9534cccb49b7d3, ZOOM_verify_hBlTOUUcSiW7IhDAv16bqQ, proxy-ssl.webflow.com, google-site-verification=U41CuhcP0HS0kVo6HaaLA0Vo-6Wdk8YO-M_Q4rukDmU, asv=f854ad6e866ab7a88b57bebd971f158b, google-site-verification=ise_yQfK5npT23y4X7QBl-WYgNjA7AuUrRQQo1Q66EU, stripe-verification=e1469db8bb5c9886c8a7abbece38ddc342618aa4ac7dca85b73731668ea5ec70, atlassian-domain-verification=fycZUT0eVlPEiaehQXOKmXCe9NJeJsZmCWgWfW7GSuras9JTdhCVrebn8zfRIQ3v, google-site-verification=SdIX4P8Pq06U6a0DMUEvgI5rQS7RM0Z33zKcet-iVf8",
[x],soundcloud.org,34.120.95.14,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,"amazon.com, globalsign.com, letsencrypt.org","ns-cloud-b1.googledomains.com, ns-cloud-b2.googledomains.com, ns-cloud-b3.googledomains.com, ns-cloud-b4.googledomains.com",,google-site-verification=HtQPPx-a8-y5eUHlXwKqpy1384jU17JNRIq6C_Kl2iQ,
[x],soundcloudmail.com,"178.249.139.17, 178.249.139.81","ns-1695.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"amazon.com, amazonaws.com, amazontrust.com, awstrust.com, globalsign.com, letsencrypt.org","ns-1343.awsdns-39.org, ns-1695.awsdns-19.co.uk, ns-477.awsdns-59.com, ns-552.awsdns-05.net","aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com","google-site-verification=oejkHq5RGYmdSU6rtWUsXYBMKs0DPOMDGkt0Gx9xFUs, v=spf1 ip4:178.249.138.0/23 include:u2203186.wl.sendgrid.net include:spf.mandrillapp.com -all",
[x],spe.x.soundcloud.com,,"ns-2031.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"ns-1056.awsdns-04.org, ns-195.awsdns-24.com, ns-2031.awsdns-61.co.uk, ns-825.awsdns-39.net",,,
[x],status.soundcloud.com,"18.66.147.8, 18.66.147.23, 18.66.147.60, 18.66.147.101","ns-1596.awsdns-07.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,"cdn-45f1.soundcloud.com, d1qqvojgs08y1t.cloudfront.net",,"ns-1077.awsdns-06.org, ns-1596.awsdns-07.co.uk, ns-503.awsdns-62.com, ns-603.awsdns-11.net",,,
[x],stratus.soundcloud.com,"143.204.176.71, 143.204.176.78, 143.204.176.121, 143.204.176.7","ns-1596.awsdns-07.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d1qqvojgs08y1t.cloudfront.net,,"ns-1077.awsdns-06.org, ns-1596.awsdns-07.co.uk, ns-503.awsdns-62.com, ns-603.awsdns-11.net",,,
[x],style.soundcloud.org,34.107.129.89,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],swf.soundcloud.com,"18.173.233.58, 18.173.233.108, 18.173.233.15, 18.173.233.118","ns-975.awsdns-57.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d9anqvosfvcx6.cloudfront.net,,"ns-975.awsdns-57.net, ns-1412.awsdns-48.org, ns-1543.awsdns-00.co.uk, ns-251.awsdns-31.com",,,
[x],tax-info.services.repostnetwork.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,tax-info-lb-2029241793.us-east-1.elb.amazonaws.com,,,,,
[x],telemetry.soundcloud.com,"18.66.97.3, 18.66.97.30, 18.66.97.41, 18.66.97.14","ns-128.awsdns-16.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,"eventgateway.soundcloud.com, d1u08w08on97dm.cloudfront.net",,,,,
[x],test.igf.soundcloud.com,152.70.185.97,"ns-290.awsdns-36.com, awsdns-hostmaster.amazon.com",NOERROR,True,oracle,,,,,,,,
[x],thanos.soundcloud.org,34.117.76.234,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],traefik.soundcloud.org,34.120.109.4,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],traffic-test-backend-ksdjn012.s-cloud.net,,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"letsencrypt.org, globalsign.com, awstrust.com, amazon.com, amazonaws.com, amazontrust.com",,,,
[x],url1220.reporting.soundcloud.com,"65.9.55.44, 65.9.55.56, 65.9.55.48, 65.9.55.61","ns-201.awsdns-25.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d1acz20qtr6ori.cloudfront.net,,"ns-1011.awsdns-62.net, ns-1342.awsdns-39.org, ns-1589.awsdns-06.co.uk, ns-201.awsdns-25.com",,,
[x],users-cs-staging.soundcloud.org,130.211.7.121,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],users-cs.soundcloud.org,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],users.services.repostnetwork.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,users-lb-1652248115.us-east-1.elb.amazonaws.com,,,,,
[x],vault.soundcloud.org,34.120.211.141,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],vote.soundcloud.com,"65.9.55.53, 65.9.55.33, 65.9.55.96, 65.9.55.117","ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,dlrc9i4vlpwba.cloudfront.net,,"ns-1424.awsdns-50.org, ns-1579.awsdns-05.co.uk, ns-609.awsdns-12.net, ns-101.awsdns-12.com",,,
[x],vpn0.s-cloud.net,178.249.138.212,"ns-1426.awsdns-50.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],vpn1.s-cloud.net,178.249.139.84,"ns-1426.awsdns-50.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"ns-1426.awsdns-50.org, ns-1606.awsdns-08.co.uk, ns-166.awsdns-20.com, ns-789.awsdns-34.net",,,
[x],w.soundcloud.com,"108.138.7.115, 108.138.7.30, 108.138.7.117, 108.138.7.80","ns-439.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d3qp7l4grgxdvb.cloudfront.net,,"ns-439.awsdns-54.com, ns-598.awsdns-10.net, ns-1066.awsdns-05.org, ns-2026.awsdns-61.co.uk",,,
[x],web-errors.soundcloud.com,"13.32.241.60, 13.32.241.35, 13.32.241.38, 13.32.241.49","ns-1314.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,"cdn-b43f.soundcloud.com, d3ad8414wy4gwn.cloudfront.net",,"ns-1314.awsdns-36.org, ns-1978.awsdns-55.co.uk, ns-668.awsdns-19.net, ns-73.awsdns-09.com",,,
[x],web.tipjar.soundcloud.com,"34.225.206.53, 3.214.168.168","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,web-tipjar-dev-734431924.us-east-1.elb.amazonaws.com,,,,,
[x],wt.soundcloud.com,"108.138.7.117, 108.138.7.30, 108.138.7.80, 108.138.7.115","ns-439.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d3qp7l4grgxdvb.cloudfront.net,,"ns-1066.awsdns-05.org, ns-2026.awsdns-61.co.uk, ns-439.awsdns-54.com, ns-598.awsdns-10.net",,,
[x],www.hyundai.soundcloud.com,"3.213.72.76, 3.215.250.49, 3.219.13.99, 18.210.130.10, 18.235.31.79, 34.196.191.39","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,soundcloud-hyundai-prod-1127563239.us-east-1.elb.amazonaws.com,,,,,
[x],www.kia.soundcloud.com,"13.32.145.68, 13.32.145.30, 13.32.145.51, 13.32.145.66","ns-792.awsdns-35.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d32run37d4iywz.cloudfront.net,,"ns-1852.awsdns-39.co.uk, ns-792.awsdns-35.net, ns-102.awsdns-12.com, ns-1511.awsdns-60.org",,,"2600:9000:20e1:3200:7:5862:50c0:93a1, 2600:9000:20e1:f600:7:5862:50c0:93a1, 2600:9000:20e1:7800:7:5862:50c0:93a1, 2600:9000:20e1:e600:7:5862:50c0:93a1, 2600:9000:20e1:3800:7:5862:50c0:93a1, 2600:9000:20e1:e400:7:5862:50c0:93a1, 2600:9000:20e1:e00:7:5862:50c0:93a1, 2600:9000:20e1:9600:7:5862:50c0:93a1"
[x],www.promote.soundcloud.com,"3.222.135.15, 3.212.193.206","ns-1318.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,sndcl-prod.self-service.danads.com,,,,,
[x],www.repostnetwork.com,"13.32.145.13, 13.32.145.43, 13.32.145.29, 13.32.145.83","ns-1658.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],www.soundcloud.com,"65.9.55.21, 65.9.55.88, 65.9.55.95, 65.9.55.76","ns-1756.awsdns-27.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,dbt43jimgm1f3.cloudfront.net,,"ns-1228.awsdns-25.org, ns-138.awsdns-17.com, ns-1756.awsdns-27.co.uk, ns-945.awsdns-54.net",,,
[x],wwww.soundcloud.com,"108.157.4.111, 108.157.4.10, 108.157.4.36, 108.157.4.66","ns-711.awsdns-24.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d7onrz3p0vgkh.cloudfront.net,,"ns-1094.awsdns-08.org, ns-1703.awsdns-20.co.uk, ns-453.awsdns-56.com, ns-711.awsdns-24.net",,,
[x],yopass.soundcloud.org,34.120.249.133,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],zendesk2.repostnetwork.com,"162.159.138.6, 162.159.128.7",,NOERROR,True,cloudflare,,,mail2.zendesk.com,,,mail.zendesk.com,,
[x],zendesk3.repostnetwork.com,"162.159.138.6, 162.159.128.7","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,,mail3.zendesk.com,,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,
[x],zendesk4.repostnetwork.com,"162.159.138.6, 162.159.128.7","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,,mail4.zendesk.com,,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,
[x],zipkin.soundcloud.org,34.120.250.182,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
