input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,content_type,tls_subject_org_,tls_self_signed,csp_domains_,final_url
statusupload.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,statusupload.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,statusupload.production.curve.app,cloudfront,443,https://statusupload.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:de00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
stf-dr-arssan-02a.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,stf-dr-arssan-02a.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,stf-dr-arssan-02a.production.curve.app,cloudfront,443,https://stf-dr-arssan-02a.production.curve.app:443,https,envoy,GET,13.32.99.67,/,-1840324437,2600:9000:2251:2800:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
str202-prd.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,str202-prd.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,str202-prd.production.curve.app,cloudfront,443,https://str202-prd.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251::d856:9bc0:93a1,Envoy,1,False,True,,,,,,
stream-panel.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,stream-panel.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,stream-panel.production.curve.app,cloudfront,443,https://stream-panel.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
stripe.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,stripe.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,stripe.production.curve.app,cloudfront,443,https://stripe.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:be00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
support-clients-app.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,support-clients-app.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,support-clients-app.production.curve.app,cloudfront,443,https://support-clients-app.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:de00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
support.imaginecurve.com,,409,16,AS13335,CLOUDFLARENET,US,162.159.160.0/24,,,,,,,,,,,,,,,,,,,cloudflare,80,http://support.imaginecurve.com:80,http,cloudflare,GET,162.159.128.7,/,1000520165,162.159.138.6,Cloudflare,1,False,True,,text/plain,,,,
support02.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,support02.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,support02.production.curve.app,cloudfront,443,https://support02.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:7600:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
systemstatus.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,systemstatus.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,systemstatus.production.curve.app,cloudfront,443,https://systemstatus.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:f000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
systemsynthetic.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,systemsynthetic.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,systemsynthetic.production.curve.app,cloudfront,443,https://systemsynthetic.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tac.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tac.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tac.production.curve.app,cloudfront,443,https://tac.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:6600:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
teamcreate.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,teamcreate.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,teamcreate.production.curve.app,cloudfront,443,https://teamcreate.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:f000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
teamelasticbeanstalk-int.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,teamelasticbeanstalk-int.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,teamelasticbeanstalk-int.production.curve.app,cloudfront,443,https://teamelasticbeanstalk-int.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:cc00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
teamtemp.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,teamtemp.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,teamtemp.production.curve.app,cloudfront,443,https://teamtemp.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:c000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
teleweb.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,teleweb.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,teleweb.production.curve.app,cloudfront,443,https://teleweb.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:de00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
temp-jenkinselasticbeanstalktemp-sftp.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,temp-jenkinselasticbeanstalktemp-sftp.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,temp-jenkinselasticbeanstalktemp-sftp.production.curve.app,cloudfront,443,https://temp-jenkinselasticbeanstalktemp-sftp.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:f000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
temp.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,temp.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,temp.production.curve.app,cloudfront,443,https://temp.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:6200:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
testcompany2.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,testcompany2.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,testcompany2.production.curve.app,cloudfront,443,https://testcompany2.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
testhelpdesk.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,testhelpdesk.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,testhelpdesk.production.curve.app,cloudfront,443,https://testhelpdesk.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:f000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
threatexchange.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,threatexchange.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,threatexchange.production.curve.app,cloudfront,443,https://threatexchange.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251::d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tj-smp-apple-pay-gateway-qa2.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tj-smp-apple-pay-gateway-qa2.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tj-smp-apple-pay-gateway-qa2.production.curve.app,cloudfront,443,https://tj-smp-apple-pay-gateway-qa2.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor100-62-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor100-62-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor100-62-pda.production.curve.app,cloudfront,443,https://tor100-62-pda.production.curve.app:443,https,envoy,GET,13.32.99.67,/,-1840324437,2600:9000:2251:b600:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor115-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor115-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor115-pda.production.curve.app,cloudfront,443,https://tor115-pda.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor120-136-grc.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor120-136-grc.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor120-136-grc.production.curve.app,cloudfront,443,https://tor120-136-grc.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor129-161-gre.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor129-161-gre.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor129-161-gre.production.curve.app,cloudfront,443,https://tor129-161-gre.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:ec00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor133-218-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor133-218-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor133-218-pda.production.curve.app,cloudfront,443,https://tor133-218-pda.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor135-170-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor135-170-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor135-170-pda.production.curve.app,cloudfront,443,https://tor135-170-pda.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor14-22-vzb.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor14-22-vzb.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor14-22-vzb.production.curve.app,cloudfront,443,https://tor14-22-vzb.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:3e00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor158-190-gre.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor158-190-gre.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor158-190-gre.production.curve.app,cloudfront,443,https://tor158-190-gre.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:cc00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor16-24-vzb.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor16-24-vzb.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor16-24-vzb.production.curve.app,cloudfront,443,https://tor16-24-vzb.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:1400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor173-121-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor173-121-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor173-121-pda.production.curve.app,cloudfront,443,https://tor173-121-pda.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor190-70-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor190-70-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor190-70-pda.production.curve.app,cloudfront,443,https://tor190-70-pda.production.curve.app:443,https,envoy,GET,13.32.99.67,/,-1840324437,2600:9000:2251:ea00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor204-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor204-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor204-pda.production.curve.app,cloudfront,443,https://tor204-pda.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:de00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor216-288-grc.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor216-288-grc.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor216-288-grc.production.curve.app,cloudfront,443,https://tor216-288-grc.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor217-373-pdb.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor217-373-pdb.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor217-373-pdb.production.curve.app,cloudfront,443,https://tor217-373-pdb.production.curve.app:443,https,envoy,GET,13.32.99.67,/,-1840324437,2600:9000:2251:4a00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor225-307-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor225-307-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor225-307-pda.production.curve.app,cloudfront,443,https://tor225-307-pda.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:f000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor23-29-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor23-29-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor23-29-pda.production.curve.app,cloudfront,443,https://tor23-29-pda.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
