input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,cdn_name,tech_,cdn,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,csp_domains_,final_url,tls_expired
blr-ras.xlabs.nutanix.com,Parallels User Portal,200,23181,443,https://blr-ras.xlabs.nutanix.com:443,https,,text/html,GET,115.110.205.92,/,1571264355,115.110.205.92,4,False,,HSTS,,blr-ras.xlabs.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-16T00:00:00Z,2024-03-29T23:59:59Z,"CN=blr-ras.xlabs.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",blr-ras.xlabs.nutanix.com,"Nutanix, Inc.",blr-ras.xlabs.nutanix.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,63cdce3653fb726e3475ebf470d3fe83,153c0f6b2b270b54abce1d4a9edf73bdbae96a7f4c70e0a23950b2627bbea71f,,ctls,blr-ras.xlabs.nutanix.com,https://www.google-analytics.com,https://blr-ras.xlabs.nutanix.com/RASHTML5Gateway/,
blr-vpn.xlabs.nutanix.com,Login,200,3515,443,https://blr-vpn.xlabs.nutanix.com:443,https,,text/html,GET,115.110.205.93,/,1157989878,115.110.205.93,102,False,,HSTS,,blr-vpn.xlabs.nutanix.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,,2023-03-15T00:00:00Z,2024-03-29T23:59:59Z,"CN=blr-vpn.xlabs.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",blr-vpn.xlabs.nutanix.com,"Nutanix, Inc.",blr-vpn.xlabs.nutanix.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,44bcf1b7617110f06a1e67683d80b30f,d614306232ff2e794fab75f284c93ebb8578127ddff8f64a0832b2a22483b3ad,,ctls,blr-vpn.xlabs.nutanix.com,,https://blr-vpn.xlabs.nutanix.com/dana-na/auth/url_default/welcome.cgi,
bootcamp.nutanix.com,Demo Nutanix,200,898,443,https://bootcamp.nutanix.com:443,https,,text/html,GET,2.17.100.152,/,1174555204,2.17.100.224,1,False,,HSTS,,bootcamp.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,bootcamp.nutanix.com,https://demo.nutanix.com,,
bootcamps.nutanix.com,,200,1689,443,https://bootcamps.nutanix.com:443,https,nginx,text/html,GET,192.146.154.94,/,-1850081824,192.146.154.94,40,False,,Node.js,,bootcamps.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-17T00:00:00Z,2024-04-29T23:59:59Z,"CN=bootcamps.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",bootcamps.nutanix.com,"Nutanix, Inc.",bootcamps.nutanix.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1e4465b860ab4b02fc104fa63a33881c,69192aaefaf01510bf604929e399e8f6f7f2138f1fa58d431ff572dcc6c3ba7a,,ctls,bootcamps.nutanix.com,,,
brand.nutanix.com,Login - Nutanix,200,25789,443,https://brand.nutanix.com:443,https,frontify,text/html,GET,34.236.39.139,/,-1205191313,34.200.96.170,188,False,,Sqreen,,brand.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-08T00:00:00Z,2024-04-06T23:59:59Z,CN=brand.nutanix.com,brand.nutanix.com,,brand.nutanix.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5733a8b8d56b56f76226f546ff4a1054,4685bc4c5a8ea03c81d195255e173046198ec1d21ba173aea0ee549d9116704b,,ctls,brand.nutanix.com,,https://brand.nutanix.com/auth/?referer=%2F,
ca.beam.nutanix.com,Action not found,404,2128,443,https://ca.beam.nutanix.com:443,https,nginx,text/html,GET,23.201.244.134,/,984334438,2a02:26f0:480:ba5::181c,52,False,,Nginx,,ca.beam.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-19T00:00:00Z,2024-01-19T23:59:59Z,"CN=www.xi.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",www.xi.nutanix.com,"Nutanix, Inc.",staging-calm.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8b64cb64ba5123a1006d091b73ca0160,d927b2bff634eae5939f4faa82520b78c0bf3691162a92c0f54bd40cbd1aab47,True,ctls,ca.beam.nutanix.com,,,
calendar.nutanix.com,Nutanix Careers,200,94214,443,https://calendar.nutanix.com:443,https,cloudflare,text/html,GET,192.146.154.70,/,88983771,192.146.154.70,2874,False,,YouTube,,jobs.jobvite.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-01-08T00:00:00Z,2024-01-07T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",jobs.jobvite.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",dbde3140565ce8a9762c10533182c66e,51116e89d7896805c8aaa475ba7404bdf65148ebae9aee7fd9297aea66e50a2f,,ctls,jobs.jobvite.com,,https://jobs.jobvite.com/nutanix,
case-service.saas.nutanix.com,New Sails App,200,10344,443,https://case-service.saas.nutanix.com:443,https,,text/html,GET,2.17.100.224,/,552597979,2a02:26f0:ab00::214:8e48,169,False,,HSTS,,case-service.saas.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,case-service.saas.nutanix.com,,,
cch-external-staging.staging.frame.nutanix.com,,401,,443,https://cch-external-staging.staging.frame.nutanix.com:443,https,nginx,,GET,35.168.79.180,/,-1840324437,3.208.239.1,1,False,,Nginx,,cch-external-staging.staging.frame.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-04T01:50:20Z,2023-08-02T01:50:19Z,CN=staging.frame.nutanix.com,staging.frame.nutanix.com,,staging.frame.nutanix.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,dd99d5fbf537cd8314b42738674208f5,1a079b0b51d8051022a3a016b58c97a8b34091acfc5af71edf93fd55f37f3939,True,ctls,cch-external-staging.staging.frame.nutanix.com,,,
cch-staging.console.nutanix.com,,401,,443,https://cch-staging.console.nutanix.com:443,https,nginx,,GET,95.101.111.130,/,-1840324437,2a02:26f0:e600::170f:b293,1,False,,Nginx,,cch-staging.console.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-27T00:00:00Z,2024-03-26T23:59:59Z,"CN=staging.frame.nutanix.com, O=Nutanix Inc, L=San Jose, ST=California, C=US",staging.frame.nutanix.com,Nutanix Inc,terminal-staging.console.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2afc428dd0906654a9f41a605c517696,1f787a57fde955a54f7c449447ec656b3f48f42a44e327642329d2d91b56140d,,ctls,cch-staging.console.nutanix.com,,,
cch-staging.staging.frame.nutanix.com,,401,,443,https://cch-staging.staging.frame.nutanix.com:443,https,nginx,,GET,54.173.144.13,/,-1840324437,35.168.79.180,1,False,,Nginx,,cch-staging.staging.frame.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-04T01:50:20Z,2023-08-02T01:50:19Z,CN=staging.frame.nutanix.com,staging.frame.nutanix.com,,staging.frame.nutanix.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,dd99d5fbf537cd8314b42738674208f5,1a079b0b51d8051022a3a016b58c97a8b34091acfc5af71edf93fd55f37f3939,True,ctls,cch-staging.staging.frame.nutanix.com,,,
ccpdb-po-13p.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://ccpdb-po-13p.xi.nutanix.com:443,https,nginx,text/html,GET,2.17.100.224,/,2141962946,2a02:26f0:ab00::214:8e48,61,False,,Nginx,,ccpdb-po-13p.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,ccpdb-po-13p.xi.nutanix.com,,,
cdn.beam.nutanix.com,,403,275,443,https://cdn.beam.nutanix.com:443,https,AmazonS3,application/xml,GET,18.66.122.60,/,1797524932,18.66.122.99,2,False,cloudfront,Amazon Web Services,True,cdn.beam.nutanix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-13T00:00:00Z,2024-05-11T23:59:59Z,CN=cdn.beam.nutanix.com,cdn.beam.nutanix.com,,cdn.beam.nutanix.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,dedcc46f313b48209ac8786436c94cf2,dcd6495a6ed56946edd5e301311d95189d23a9a85b6dc8e8a43bd6e463495aff,,ctls,cdn.beam.nutanix.com,,,
chefv3.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://chefv3.xi.nutanix.com:443,https,nginx,text/html,GET,2.16.187.56,/,2141962946,2a02:26f0:e600::170f:b2d3,61,False,,Nginx,,chefv3.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,chefv3.xi.nutanix.com,,,
cloud-emmanuel.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://cloud-emmanuel.xi.nutanix.com:443,https,nginx,text/html,GET,2.17.100.152,/,2141962946,2a02:26f0:ab00::214:8e48,61,False,,Nginx,,cloud-emmanuel.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,cloud-emmanuel.xi.nutanix.com,,,
cloud-internal.nutanix.com,Nutanix Console,200,619,443,https://cloud-internal.nutanix.com:443,https,nginx,text/html,GET,44.193.107.184,/,528667816,54.85.30.249,1,False,,Nginx,,cloud-internal.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-30T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.cloud-internal.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.cloud-internal.nutanix.com,"Nutanix, Inc.",*.artifactory.cloud-internal.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c52acdd5b29987c85e3a55b9457a8756,ea698b196094e8bc0db466f689fd725771891775e73debcd14b2a32b2d0c734e,True,ctls,cloud-internal.nutanix.com,,,
cloud.nutanix.com,Nutanix Console,200,619,443,https://cloud.nutanix.com:443,https,nginx,text/html,GET,23.201.244.134,/,528667816,2a02:26f0:6c00:19f::181c,1,False,,Nginx,,cloud.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-19T00:00:00Z,2024-01-19T23:59:59Z,"CN=www.xi.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",www.xi.nutanix.com,"Nutanix, Inc.",staging-calm.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8b64cb64ba5123a1006d091b73ca0160,d927b2bff634eae5939f4faa82520b78c0bf3691162a92c0f54bd40cbd1aab47,True,ctls,cloud.nutanix.com,,,
cm.epoch.nutanix.com,Error 404 (Not Found)!!1,404,1561,443,https://cm.epoch.nutanix.com:443,https,,text/html,GET,216.239.38.53,/,302920777,2001:4860:4802:36::35,12,False,,HTTP/3,,cm.epoch.nutanix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-04-24T11:55:43Z,2023-07-17T11:55:42Z,CN=*.a.run.app,*.a.run.app,,run.app,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,7f92d7e90f65a5cc49bf43bab7c3c453,f727e6e87b62ad90a077a3ef9cc1a0436bd3bf960182fbf72a64860f06ad38ca,True,ctls,cm.epoch.nutanix.com,,,
codereview.nutanix.com,Error 404 (Not Found)!!1,404,1561,80,http://codereview.nutanix.com:80,http,ghs,text/html,GET,172.217.23.115,/,302920777,2a00:1450:4001:800::2013,12,False,,,,,,,,,,,,,,,,,,,,,,,,,,
collector-blue.nutanix.com,Nutanix Collector,200,586,443,https://collector-blue.nutanix.com:443,https,,text/html,GET,95.101.45.166,/,-1780846909,95.101.45.166,1,False,,HSTS,,collector-blue.nutanix.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2023-04-02T00:00:00Z,2024-04-02T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,96848d5ca3eb49a71f25ee244c4f72a6,e9736e22a8c2c0a32ac2a9c4df64be1856447dff20b2bf562e8b2821e79e8898,True,ctls,collector-blue.nutanix.com,www.googletagmanager.com,,
collector-green.nutanix.com,Nutanix Collector,200,586,443,https://collector-green.nutanix.com:443,https,,text/html,GET,95.100.66.77,/,-838122662,95.100.66.77,1,False,,HSTS,,collector-green.nutanix.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2023-04-02T00:00:00Z,2024-04-02T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,96848d5ca3eb49a71f25ee244c4f72a6,e9736e22a8c2c0a32ac2a9c4df64be1856447dff20b2bf562e8b2821e79e8898,True,ctls,collector-green.nutanix.com,https://bam-cell.nr-data.net,,
common.nutanix.com,Error 404 (Not Found)!!1,404,1561,80,http://common.nutanix.com:80,http,ghs,text/html,GET,172.217.23.115,/,302920777,2a00:1450:4001:80e::2013,12,False,,,,,,,,,,,,,,,,,,,,,,,,,,
connect.nutanix.com,Nutanix Enterprise Cloud - Run Any Application at Any Scale,200,129810,443,https://connect.nutanix.com:443,https,Apache,text/html,GET,104.17.70.206,/,372767619,104.17.73.206,3099,False,cloudflare,Java,True,www.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-07T00:00:00Z,2024-01-09T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d7abee5d68cfce0cc191b0b4dbaf2264,d50b300e229a5f9ede2f0f4711112c36b21c093b459a2f5d3dfa2569b0308c83,True,ctls,www.nutanix.com,,https://www.nutanix.com,
console.nutanix.com,Nutanix Console,200,619,443,https://console.nutanix.com:443,https,nginx,text/html,GET,2.17.100.131,/,528667816,2a02:26f0:480:23::1726:62b6,1,False,,Nginx,,console.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-27T00:00:00Z,2024-03-26T23:59:59Z,"CN=frame.nutanix.com, O=Nutanix Inc, L=San Jose, ST=California, C=US",frame.nutanix.com,Nutanix Inc,terminal.console.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,90ddd0c371dda42f022859a9bebc3b8b,68cb8027f7400b2c01d505d403c139f2fe1ac6fc73105029fc8ddc52cbe0fb59,,ctls,console.nutanix.com,,,
cpanel-auth-prod.cloud-internal.nutanix.com,Nutanix Console,200,619,443,https://cpanel-auth-prod.cloud-internal.nutanix.com:443,https,nginx,text/html,GET,44.193.107.184,/,528667816,54.85.30.249,1,False,,Nginx,,cloud-internal.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-30T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.cloud-internal.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.cloud-internal.nutanix.com,"Nutanix, Inc.",*.artifactory.cloud-internal.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c52acdd5b29987c85e3a55b9457a8756,ea698b196094e8bc0db466f689fd725771891775e73debcd14b2a32b2d0c734e,True,ctls,cloud-internal.nutanix.com,,https://cloud-internal.nutanix.com/authorization-error,
cpanel-auth-staging.staging.frame.nutanix.com,Nutanix Console,200,619,443,https://cpanel-auth-staging.staging.frame.nutanix.com:443,https,nginx,text/html,GET,54.197.59.113,/,528667816,3.220.113.27,1,False,,Nginx,,staging.frame.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-04T01:50:20Z,2023-08-02T01:50:19Z,CN=staging.frame.nutanix.com,staging.frame.nutanix.com,,staging.frame.nutanix.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,dd99d5fbf537cd8314b42738674208f5,1a079b0b51d8051022a3a016b58c97a8b34091acfc5af71edf93fd55f37f3939,True,ctls,staging.frame.nutanix.com,,https://staging.frame.nutanix.com/authorization-error,
cpanel-backend-prod.frame.nutanix.com,,404,9,443,https://cpanel-backend-prod.frame.nutanix.com:443,https,nginx,,GET,52.200.151.81,/,1391058259,44.215.82.39,1,False,,Nginx,,cpanel-backend-prod.frame.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-06T00:00:00Z,2024-02-05T23:59:59Z,"CN=*.frame.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.frame.nutanix.com,"Nutanix, Inc.",frame.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cd5cb32fd802fdcd377009ac693b1c74,7bc15f598e9f71d9c2c5665b3e024775b41c880e310bfce05534ce613dcc4955,True,ctls,cpanel-backend-prod.frame.nutanix.com,,,
cpanel-backend-staging.console.nutanix.com,,404,9,443,https://cpanel-backend-staging.console.nutanix.com:443,https,nginx,,GET,2.17.100.139,/,1391058259,2a02:26f0:e600::170f:b293,1,False,,Nginx,,cpanel-backend-staging.console.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-27T00:00:00Z,2024-03-26T23:59:59Z,"CN=staging.frame.nutanix.com, O=Nutanix Inc, L=San Jose, ST=California, C=US",staging.frame.nutanix.com,Nutanix Inc,terminal-staging.console.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2afc428dd0906654a9f41a605c517696,1f787a57fde955a54f7c449447ec656b3f48f42a44e327642329d2d91b56140d,,ctls,cpanel-backend-staging.console.nutanix.com,,,
cpanel-backend-staging.staging.frame.nutanix.com,,404,9,443,https://cpanel-backend-staging.staging.frame.nutanix.com:443,https,nginx,,GET,54.197.59.113,/,1391058259,3.220.113.27,1,False,,Nginx,,cpanel-backend-staging.staging.frame.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-04T01:50:20Z,2023-08-02T01:50:19Z,CN=staging.frame.nutanix.com,staging.frame.nutanix.com,,staging.frame.nutanix.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,dd99d5fbf537cd8314b42738674208f5,1a079b0b51d8051022a3a016b58c97a8b34091acfc5af71edf93fd55f37f3939,True,ctls,cpanel-backend-staging.staging.frame.nutanix.com,,,
cpanel-backend.cloud.nutanix.com,,404,9,443,https://cpanel-backend.cloud.nutanix.com:443,https,nginx,,GET,44.193.107.184,/,1391058259,54.211.58.51,1,False,,Nginx,,cpanel-backend.cloud.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-10-26T00:00:00Z,2023-10-26T23:59:59Z,"CN=*.cloud.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.cloud.nutanix.com,"Nutanix, Inc.",*.cloud.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,24bc84fc807d2796fcd6ed67a73ea76e,aec0647283b5f162255715d0298920cfcd2e79c53672b89761a9c62ccb537dd0,True,ctls,cpanel-backend.cloud.nutanix.com,,,
cpanel-frontend-prod.cloud-internal.nutanix.com,Nutanix Console,200,619,443,https://cpanel-frontend-prod.cloud-internal.nutanix.com:443,https,nginx,text/html,GET,54.211.58.51,/,528667816,54.85.30.249,1,False,,Nginx,,cpanel-frontend-prod.cloud-internal.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-30T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.cloud-internal.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.cloud-internal.nutanix.com,"Nutanix, Inc.",*.artifactory.cloud-internal.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c52acdd5b29987c85e3a55b9457a8756,ea698b196094e8bc0db466f689fd725771891775e73debcd14b2a32b2d0c734e,True,ctls,cpanel-frontend-prod.cloud-internal.nutanix.com,,,
cpanel-frontend-prod.frame.nutanix.com,Nutanix Console,200,619,443,https://cpanel-frontend-prod.frame.nutanix.com:443,https,nginx,text/html,GET,52.200.151.81,/,528667816,54.81.63.74,1,False,,Nginx,,cpanel-frontend-prod.frame.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-06T00:00:00Z,2024-02-05T23:59:59Z,"CN=*.frame.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.frame.nutanix.com,"Nutanix, Inc.",frame.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cd5cb32fd802fdcd377009ac693b1c74,7bc15f598e9f71d9c2c5665b3e024775b41c880e310bfce05534ce613dcc4955,True,ctls,cpanel-frontend-prod.frame.nutanix.com,,,
cpanel-frontend-staging.staging.frame.nutanix.com,Nutanix Console,200,619,443,https://cpanel-frontend-staging.staging.frame.nutanix.com:443,https,nginx,text/html,GET,54.197.59.113,/,528667816,3.220.113.27,1,False,,Nginx,,cpanel-frontend-staging.staging.frame.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-04T01:50:20Z,2023-08-02T01:50:19Z,CN=staging.frame.nutanix.com,staging.frame.nutanix.com,,staging.frame.nutanix.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,dd99d5fbf537cd8314b42738674208f5,1a079b0b51d8051022a3a016b58c97a8b34091acfc5af71edf93fd55f37f3939,True,ctls,cpanel-frontend-staging.staging.frame.nutanix.com,,,
cpanel-messaging-prod.frame.nutanix.com,,404,9,443,https://cpanel-messaging-prod.frame.nutanix.com:443,https,nginx,,GET,44.215.82.39,/,1391058259,52.200.151.81,1,False,,Nginx,,cpanel-messaging-prod.frame.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-06T00:00:00Z,2024-02-05T23:59:59Z,"CN=*.frame.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.frame.nutanix.com,"Nutanix, Inc.",frame.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cd5cb32fd802fdcd377009ac693b1c74,7bc15f598e9f71d9c2c5665b3e024775b41c880e310bfce05534ce613dcc4955,True,ctls,cpanel-messaging-prod.frame.nutanix.com,,,
