input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,tech_,lines,failed,cdn_name,webserver,cdn,final_url,chain_status_codes_,csp_domains_,tls_mismatched,tls_wildcard_certificate,tls_self_signed
api2-sandbox.chase.com,,404,166,api2-sandbox.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T05:45:39Z,2024-04-12T05:45:39Z,"CN=api2-sandbox.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",api2-sandbox.chase.com,JPMorgan Chase and Co.,api-sandbox.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",3dfd86cf6359318f90a3c44b461a550b,1c607107636ed16d7d83ba3ee236765fcf0b7b01adfd2bdb1522db4af6d524af,ctls,api2-sandbox.chase.com,443,https://api2-sandbox.chase.com:443,https,application/json,GET,159.53.85.95,/,672529266,,3,False,,,,,,,,,
api2.chase.com,,404,155,api2.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T05:33:37Z,2024-04-12T05:33:37Z,"CN=api2.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",api2.chase.com,JPMorgan Chase and Co.,api.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",33fee3381de5f99a8a54f29d5e7759e8,b3681f11794fd87e1cc7d3d0880a6f62fb94266750763423f702e6fc531046bc,ctls,api2.chase.com,443,https://api2.chase.com:443,https,application/json,GET,159.53.85.155,/,244609073,HSTS,1,False,,,,,,,,,
apidemo.chase.com,Chase Developer Experience,200,1164,apidemo.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-14T00:18:25Z,2024-04-13T00:18:25Z,"CN=apidemo.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",apidemo.chase.com,JPMorgan Chase and Co.,developer.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",7ef1048e002116c132c8728da1680b2c,e0273d10828b70b0e61f87776afdd16d7b433a39024f10e43551dd9dd2149a69,ctls,apidemo.chase.com,443,https://apidemo.chase.com:443,https,text/html,GET,159.53.117.216,/,-1596641190,HSTS,1,False,,,,,,,,,
apply.chase.com,"Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",200,98617,www.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-19T04:02:23Z,2024-01-19T04:02:21Z,"CN=www.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.chase.com,JPMorgan Chase and Co.,chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",48f6f490c168765253f897d9889ec94f,bdc66c07f7691cd3df651c26ca928f71c9eef380d48883f282eae20448dc6b42,ctls,www.chase.com,443,https://apply.chase.com:443,https,text/html,GET,159.53.85.76,/,-1656374932,Java,1779,False,,,,https://www.chase.com,200,,,,
applynow.chase.com,Page not found,404,4275,applynow.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-08T04:34:39Z,2024-03-07T04:34:39Z,"CN=applynow.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",applynow.chase.com,JPMorgan Chase and Co.,www.firstusa.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",e0837fbc40da8511c1d526c2cc01eab0,7c4ff701cf558955b17e53cfad53c3da3a8687b6870077cebfd0c8b5fdf3960d,ctls,applynow.chase.com,443,https://applynow.chase.com:443,https,text/html,GET,159.53.119.44,/,474243688,HSTS,184,False,,,,,,https://www.chase.com,,,
authe-test.jpmorganchase.com,Request Denied,403,14196,authe-test.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-07T00:22:55Z,2024-03-06T00:22:55Z,"CN=authe-test.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",authe-test.jpmorgan.com,JPMorgan Chase and Co.,authe-test.gslbjpmchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",1452f998f6cebf50c1efd995be4c651f,da26bc4949a73d0901a95de4a6b1c064129c02877ec1a47611c643943c3108d5,ctls,authe-test.jpmorganchase.com,443,https://authe-test.jpmorganchase.com:443,https,text/html,GET,159.53.34.202,/,2066412882,,145,False,,,,,,,,,
authe.jpmorganchase.com,Error,403,1432,authe.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-25T01:17:10Z,2024-02-25T01:17:10Z,"CN=authe.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",authe.jpmorgan.com,JPMorgan Chase and Co.,authe.gslbjpmchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",001fd29315ef17688cb60f9d10819fb7,201ab762f667eda498cee4725cf085c22010c824a859732f8ac6af2e69820cb3,ctls,authe.jpmorganchase.com,443,https://authe.jpmorganchase.com:443,https,text/html,GET,159.53.52.254,/,2066412882,HSTS,49,False,,,,,,https://*.jpmchase.net,,,
autofinance-stage.chase.com,,401,58,autofinance-stage.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T05:27:18Z,2024-02-22T05:27:18Z,"CN=autofinance-stage.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",autofinance-stage.chase.com,JPMorgan Chase and Co.,autofinance-stage.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",3f16f8ae266bd82a9fbd39d5a443071a,25e583545ac2e867993d6a1ae54a65589c03c1ff378962a5ac4c9793c0d292cd,ctls,autofinance-stage.chase.com,443,https://autofinance-stage.chase.com:443,https,text/html,GET,159.53.34.201,/,207402057,HSTS,1,False,,,,,,,,,
autofinance.chase.com,Shop Cars & Explore Auto Financing Options | Chase,200,92435,autofinance.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-14T03:43:51Z,2024-04-13T03:43:51Z,"CN=autofinance.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",autofinance.chase.com,JPMorgan Chase and Co.,autofinance.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",a4a6018e5119a2b696f05ce6a25eb498,15e046dba25cec8a6ef42fdbb431fbcad1ee5e0e816c702ac3a008fd974139ce,ctls,autofinance.chase.com,443,https://autofinance.chase.com:443,https,text/html,GET,159.53.98.207,/,-1596641190,HSTS,1227,False,,,,,,https://apxprogrammatic.netmng.com,,,
autopreferred.chase.com,Chase Auto car buying service | Chase.com,200,3522,autopreferred.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:02:45Z,2024-04-10T00:02:45Z,"CN=autopreferred.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",autopreferred.chase.com,JPMorgan Chase and Co.,autopreferred.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",c8b6c99d9c4c4dfdc403b8d84ea74c41,252b0dd6b748b21a1c5095cdd1120deb877b913601a5477085b940eae9a0caba,ctls,autopreferred.chase.com,443,https://autopreferred.chase.com:443,https,text/html,GET,159.53.85.156,/,-1596641190,HSTS,8,False,,,,,,,,,
awm-mi-services-uat.jpmorganchase.com,Apache website ws1,200,143,awm-mi-services-uat.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-18T10:27:23Z,2024-01-18T10:27:22Z,"CN=awm-mi-services-uat.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",awm-mi-services-uat.jpmorganchase.com,JPMorgan Chase and Co.,awm-mi-services-uat.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",80e28150d1bcfbe9f60d466de3bed956,b765bae5f23adf57b9f665139cea39d1e0e6397256229697daaf50f55415e312,ctls,awm-mi-services-uat.jpmorganchase.com,443,https://awm-mi-services-uat.jpmorganchase.com:443,https,text/html,GET,159.53.109.217,/,-780928015,HSTS,9,False,,,,,,,,,
banking.chase.com,"Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",200,98617,www.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-19T04:02:23Z,2024-01-19T04:02:21Z,"CN=www.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.chase.com,JPMorgan Chase and Co.,chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",48f6f490c168765253f897d9889ec94f,bdc66c07f7691cd3df651c26ca928f71c9eef380d48883f282eae20448dc6b42,ctls,www.chase.com,443,https://banking.chase.com:443,https,text/html,GET,159.53.52.224,/,-1056314695,Java,1779,False,,,,https://www.chase.com,200,,,,
beneficiary.jpmorganchase.com,Apache,200,193,beneficiary.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-27T09:11:17Z,2024-04-26T09:11:17Z,"CN=onlineforms-prodext.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",onlineforms-prodext.jpmorganchase.com,JPMorgan Chase and Co.,onlineforms-sjc.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",987c0b69b054d4792321175fda5af973,969ab4220e1030a133583b42d77b5f1409700b182585bf1c6f59e1985627b8ad,ctls,beneficiary.jpmorganchase.com,443,https://beneficiary.jpmorganchase.com:443,https,text/html,GET,159.53.109.136,/,-780928015,HSTS,10,False,,,,,,URL=https://onlineforms.jpmorganchase.com/online-forms/beneficiary-forms/login.csf,,,
beta.chase.com,"Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",200,103231,beta.chase.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T19:17:39Z,2024-04-26T19:17:38Z,"CN=www.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.chase.com,JPMorgan Chase and Co.,beta.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",35a770b4ff225fd3dede557a21c6d656,273e88e1fc187e9d52b8bbde3bfa11e93b5c953d4a16a458c97620faf453875d,ctls,beta.chase.com,443,https://beta.chase.com:443,https,text/html,GET,23.50.55.43,/,-52039555,Java,1781,False,,,,,,,,,
business.chase.com,Business Banking: Business Loans & Lending | Chase for Business | Chase.com,200,299423,www.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-19T04:02:23Z,2024-01-19T04:02:21Z,"CN=www.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.chase.com,JPMorgan Chase and Co.,chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",48f6f490c168765253f897d9889ec94f,bdc66c07f7691cd3df651c26ca928f71c9eef380d48883f282eae20448dc6b42,ctls,www.chase.com,443,https://business.chase.com:443,https,text/html,GET,159.53.85.185,/,1670335250,HSTS,496,False,,,,https://www.chase.com/business,200,,,,
capture.chase.com,Request Denied,403,14195,capture.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-04T01:40:11Z,2024-04-03T01:40:11Z,"CN=capture.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",capture.chase.com,JPMorgan Chase and Co.,capture.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",d1dd679df2e9d3301ddead87f0de187a,75efc494024b8567c72c2a363043abe4919e739f046efa44d0c267c200b4d7bb,ctls,capture.chase.com,443,https://capture.chase.com:443,https,text/html,GET,159.53.109.253,/,-635158252,,145,False,,,,https://capture.chase.com/web/login/login.jsp?TYPE=33554433&REALMOID=06-0005b97a-1521-1bdb-b819-cce1a9625a5a&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-dVGIYPjgLiIrQlJUeSQpHg9OGvbNoiXqNTyVW1AvJwMtbL22tLxvgF7g7MF6SVLyQvoc925YalKF%2b4NbcAv7n6wq7R4o4EDr&TARGET=-SM-HTTPS%3a%2f%2fcapture%2echase%2ecom%2fweb%2flogin%2flogin%2ejsp%3fTYPE%3d33554433%26REALMOID%3d06--0005b97a--1521--1bdb--b819--cce1a9625a5a%26GUID%3d%26SMAUTHREASON%3d0%26METHOD%3dGET%26SMAGENTNAME%3d--SM---%2bvCj-%2bbkb20A68kWlgTfJzFiokTEgv5Ok6ptXzRdHW8MzwrsR8KcnS8Jbn1nrF8IVtWRo9RjMksHpSRDvHtdZ3WPRYQ4hCGkr%26TARGET%3d--SM--HTTPS-%3a-%2f-%2fcapture-%2echase-%2ecom-%2fweb-%2flogin-%2flogin-%2ejsp-%3fTYPE-%3d33554433-%26REALMOID-%3d06----0005b97a----1521----1bdb----b819----cce1a9625a5a-%26GUID-%3d-%26SMAUTHREASON-%3d0-%26METHOD-%3dGET-%26SMAGENTNAME-%3d----SM-------%2bvCj---%2bbkb20A68kWlgTfJzFiokTEgv5Ok6ptXzRdHW8MzwrsR8KcnS8Jbn1nrF8IVtWRo9RjMksHpSRDvHtdZ3WPRYQ4hCGkr-%26TARGET-%3d----SM----HTTPS---%3a---%2f---%2fcapture---%2echase---%2ecom---%2fweb---%2flogin---%2flogin---%2ejsp---%3fTYPE---%3d33554433---%26REALMOID---%3d06--------0005b97a--------1521--------1bdb--------b819--------cce1a9625a5a---%26GUID---%3d---%26SMAUTHREASON---%3d0---%26METHOD---%3dGET---%26SMAGENTNAME---%3d--------SM---------------%2bvCj-------%2bbkb20A68kWlgTfJzFiokTEgv5Ok6ptXzRdHW8MzwrsR8KcnS8Jbn1nrF8IVtWRo9RjMksHpSRDvHtdZ3WPRYQ4hCGkr---%26TARGET---%3d--------SM--------HTTPS-------%3a-------%2f-------%2fcapture-------%2echase-------%2ecom-------%2fweb-------%2flogin-------%2flogin-------%2ejsp-------%3fTYPE-------%3d33554433-------%26REALMOID-------%3d06----------------0005b97a----------------1521----------------1bdb----------------b819----------------cce1a9625a5a-------%26GUID-------%3d-------%26SMAUTHREASON-------%3d0-------%26METHOD-------%3dGET-------%26SMAGENTNAME-------%3d----------------SM-------------------------------%2bvCj---------------%2bbkb20A68kWlgTfJzFiokTEgv5Ok6ptXzRdHW8MzwrsR8KcnS8Jbn1nrF8IVtWRo9RjMksHpSRDvHtdZ3WPRYQ4hCGkr-------%26TARGET-------%3d----------------SM----------------https---------------%3a---------------%2f---------------%2fcapture---------------%2echase---------------%2ecom---------------%2f,403,,,,
cards.chase.com,"Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",200,98617,www.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-19T04:02:23Z,2024-01-19T04:02:21Z,"CN=www.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.chase.com,JPMorgan Chase and Co.,chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",48f6f490c168765253f897d9889ec94f,bdc66c07f7691cd3df651c26ca928f71c9eef380d48883f282eae20448dc6b42,ctls,www.chase.com,443,https://cards.chase.com:443,https,text/html,GET,159.53.60.93,/,-1656374932,Java,1779,False,,,,https://www.chase.com,200,,,,
