new,host,soa,txt,status_code,a,cname,ns,cdn,cdn-name,mx,caa,aaaa,has_internal_ips,internal_ips
[x],resourcesd4.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],resourcesi1.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],resourcesi2.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],resourcesi4.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],resourcesi5.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],resourcesi6.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],resourcesi7.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],resourcesi8.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],resourcesq2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.178,,,,,,,,,
[x],resourcesq3.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.177,,,,,,,,,
[x],resourcesq4.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.179,,,,,,,,,
[x],resourcesq5.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.176,,,,,,,,,
[x],resourcesq6.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.180,,,,,,,,,
[x],resourcesq7.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.181,,,,,,,,,
[x],resourcesq8.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.182,,,,,,,,,
[x],responsibledisclosure.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 include:mail.zendesk.com -all,NOERROR,"104.16.52.111, 104.16.51.111, 104.16.54.111, 104.16.53.111, 104.16.55.111",,"ns1.jpmorganchase.com, ns2.jpmorganchase.com, ns06.jpmorganchase.com, ns0246.secondary.cloudflare.com, ns0037.secondary.cloudflare.com, ns05.jpmorganchase.com",True,cloudflare,,"digicert.com, entrust.net",,,
[x],retail-uat.cmmc.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.160.176,,,,,,,,,
[x],retailuat.cmmc.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.160.192,,,,,,,,,
[x],rf15-preprod.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],rf15-qa.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.9,,,,,,,,,
[x],rf15.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],rp01.s390.tid.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],rpt-aem-uat.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.43.247,cws-uat-other.intl.gslbjpmchase.com,,,,,,,,
[x],ruralexpress-new.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.52.245,ruralexpress.amer-c2.gslbjpmchase.com,,,,,,,,
[x],s1005wcb100-eec1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.54.62,,,,,,,,,
[x],s1005wcb101-eec1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.54.63,,,,,,,,,
[x],s1005wcb102-eec1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.54.64,,,,,,,,,
[x],s1005wcb103-eec1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.54.65,,,,,,,,,
[x],s1005wcb104-eec1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.54.66,,,,,,,,,
[x],s1005wcb105-eec1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.54.67,,,,,,,,,
[x],s1009wcb100-eec1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.93.108,,,,,,,,,
[x],s1009wcb101-eec1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.93.109,,,,,,,,,
[x],s1009wcb102-eec1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.93.110,,,,,,,,,
[x],s1009wcb103-eec1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.93.111,,,,,,,,,
[x],s1009wcb104-eec1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.93.112,,,,,,,,,
[x],s1009wcb105-eec1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.93.113,,,,,,,,,
[x],sailadmin-dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],salespoint.chase.com,"ns1.smarthouse.de, teamadmin.smarthouse.de",,NOERROR,82.98.90.173,"lu.jpmam.smarthouse.de, 173.jpmam.smarthouse.de",,,,,,,,
[x],savings-aem-uat.chase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.240.203,cws-uat-other.intl.gslbjpmchase.com,,,,,,,,
[x],savings.chase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.117.68,cws-other.intl.gslbjpmchase.com,,,,,,,,
[x],sc3mc-04i-7c.3cmc.internet.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.10.112,,,,,,,,,
[x],sc3mc-04i-7d.3cmc.internet.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.10.113,,,,,,,,,
[x],sdx.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,207.127.14.44,,,,,,,,,
[x],search.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.1.133,,,,,,,,,
[x],search3.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,search3.amer-c2.gslbjpmchase.com,,,,,,,,
[x],searchq1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.1,,,,,,,,,
[x],searchq1.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],searchq2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.2,,,,,,,,,
[x],searchq3.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],searchq4.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.4,,,,,,,,,
[x],searchq5.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],searchq5.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],searchq6.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.6,,,,,,,,,
[x],searchq6.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],searchq7.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],searchq7.cig.chase.com,,,NOERROR,,,,,,,,,,
[x],searchq8.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.8,,,,,,,,,
[x],searchq8.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],searchqa1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.115.22,,,,,,,,,
[x],searchqa2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.115.13,,,,,,,,,
[x],secure-tp.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],secure.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"2.16.181.67, 2.16.181.75","gtm.secure.chase.com.akadns.net, secure.chase.com.edgekey.net, e251998.a.akamaiedge.net",,,,,,,,
[x],secure01a.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"2.20.142.72, 92.122.215.18","securep.chase.com.edgekey.net, e93356.a.akamaiedge.net",,,,,,,,
[x],secure01b.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"2.20.132.119, 2.20.132.150","securep.chase.com.edgekey.net, e93356.a.akamaiedge.net",,,,,,,,
[x],secure01c.chase.com,"dbws1adcx204.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.232.29,secure01c.amer.gslbjpmchase.com,,,,,,,,
[x],secure01ea.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"2.23.7.33, 2.23.7.43","secure01ea.chase.com.edgekey.net, e124466.a.akamaiedge.net",,,,,,,,
[x],secure02ea.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"2.20.132.144, 2.20.132.139","secure02ea.chase.com.edgekey.net, e114499.a.akamaiedge.net",,,,,,,,
[x],secure03a.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"62.115.252.25, 62.115.252.59","securep.chase.com.edgekey.net, e93356.a.akamaiedge.net",,,,,,,,
[x],secure03a.chase.comsecure05a.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],secure03b.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"96.16.54.194, 96.16.54.169","securep.chase.com.edgekey.net, e93356.a.akamaiedge.net",,,,,,,,
[x],secure04ea.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"173.222.107.208, 173.222.107.198","secure04ea.chase.com.edgekey.net, e116541.a.akamaiedge.net",,,,,,,,
[x],secure05a.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"23.53.42.114, 23.53.42.137","securep.chase.com.edgekey.net, e93356.a.akamaiedge.net",,,,,,,,
[x],secure05b.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"23.53.43.19, 23.53.43.40","securep.chase.com.edgekey.net, e93356.a.akamaiedge.net",,,,,,,,
[x],secure05c.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"173.222.105.62, 173.222.105.63","securep.chase.com.edgekey.net, e93356.a.akamaiedge.net",,,,,,,,
[x],secure05ea.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"2.16.181.66, 2.20.132.3","secure05ea.chase.com.edgekey.net, e63997.a.akamaiedge.net",,,,,,,,
[x],secure06c.digital.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],secure07a.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"2.21.79.58, 23.3.88.226","securep.chase.com.edgekey.net, e93356.a.akamaiedge.net",,,,,,,,
[x],secure07b.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"23.53.42.114, 23.53.42.137","securep.chase.com.edgekey.net, e93356.a.akamaiedge.net",,,,,,,,
[x],secure07c.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,"securep.chase.com.edgekey.net, e93356.a.akamaiedge.net",,,,,,,,
[x],secure07ea.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"80.239.137.169, 80.239.137.145","secure07ea.chase.com.edgekey.net, e27423.a.akamaiedge.net",,,,,,,,
[x],secure08ea.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"104.110.240.106, 104.110.240.113","secure08ea.chase.com.edgekey.net, e124554.a.akamaiedge.net",,,,,,,,
[x],secure09ea.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"104.110.240.153, 104.110.240.66","secure09ea.chase.com.edgekey.net, e38426.a.akamaiedge.net",,,,,,,,
[x],secure25ea.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"23.53.42.194, 23.53.42.185","secure25ea.chase.com.edgekey.net, e101706.a.akamaiedge.net",,,,,,,,
[x],secure26ea.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"23.53.42.168, 23.53.42.122","secure26ea.chase.com.edgekey.net, e123206.a.akamaiedge.net",,,,,,,,
[x],securefiles-cdc1.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.46.23,,,,,,,,,
[x],securefiles.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.46.23,securefiles-cdc1.jpmorganchase.com,,,,,,,,
[x],securei.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"95.101.111.31, 95.101.111.6","gtm.securei.chase.com.akadns.net, securei.chase.com.edgekey.net, e93399.a.akamaiedge.net",,,,,,,,
[x],securemessagingpartnersqa1-cdc1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.33.55,,,,,,,,,
[x],securemessagingpartnersqa1-cdc2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.83.55,,,,,,,,,
[x],securemessagingpartnersqa2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.181.80,,,,,,,,,
[x],securemessagingpartnersqa3.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.181.219,,,,,,,,,
[x],secureopinionlab.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],securep.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"104.110.240.129, 104.110.240.74","gtm.securep.chase.com.akadns.net, securep.chase.com.edgekey.net, e93356.a.akamaiedge.net",,,,,,,,
[x],securepilot.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.88.37,,,,,,,,,
[x],seg-mdm-dev.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.61.251,,,,,,,,,
[x],selfserve.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.0.157,,,,,,,,,
[x],selfserve2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.0.159,,,,,,,,,
[x],servicing.chase.com,"dbws1adcx204.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.64.61,special.gslb.bankone.com,,,,,,,,
[x],servicingd2.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],servicingd3.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],servicingd4.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],servicingi1.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],servicingi2.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],servicingi3.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],servicingi4.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],servicingi5.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],servicingi6.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],servicingi8.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],servicingq1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.175,,,,,,,,,
[x],servicingq2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.183,,,,,,,,,
[x],servicingq3.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.199,,,,,,,,,
[x],servicingq3.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.199,,,,,,,,,
[x],servicingq4.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.235,,,,,,,,,
[x],servicingq5.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],servicingq6.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.150,,,,,,,,,
[x],servicingq7.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.158,,,,,,,,,
[x],servicingq8.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.161,,,,,,,,,
[x],servpfsuat.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.160.210,,,,,,,,,
[x],servuat.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.160.150,,,,,,,,,
[x],servuat.cmmc.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.160.150,servuat.chase.com,,,,,,,,
[x],setup.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.38.177,,,,,,,,,
[x],sfs.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.38.192,,,,,,,,,
[x],sgpphoenix01.ct.sg.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],share-digital-dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],share-digital-uat.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.218,share-digital-uat.amer-c2.gslbjpmchase.com,,,,,,,,
[x],share-smu-uat.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.221,share-smu-uat.amer-c2.gslbjpmchase.com,,,,,,,,
[x],share.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.117.119,share-new.amer-c2.gslbjpmchase.com,,,,,,,,
[x],sharesmu.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.44.9,sharesmu.amer-c2.gslbjpmchase.com,,,,,,,,
[x],shortsale.chase.com,"ns.rackspace.com, hostmaster.rackspace.com",v=spf1 include:outboundservices.equator.com ~all,NOERROR,,,"ns.rackspace.com, ns2.rackspace.com",,,"mx2.emailsrvr.com, mx1.emailsrvr.com, smtp.equator.com, smtp3.equator.com",,,,
[x],sidns2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.156.10,,,,,,,,,
[x],sidnsdr.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.156.11,,,,,,,,,
[x],sipinternal.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],sipqa.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],sit1-soteria.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],sit1-soteriaapp1.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],sit2-soteria.dgt.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],sit2-soteriaapp1.dgt.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],sit7-soteria.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],sit8-soteria.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],sit8-soteriaapp1.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],sites.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.116.87,sites.amer-c2.gslbjpmchase.com,,,,,,,,
[x],sitesi1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.98.179,,,,,,,,,
[x],sitesi2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.98.184,,,,,,,,,
[x],sitesq1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],sitesq2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.98.187,,,,,,,,,
[x],sitesq3.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.98.190,,,,,,,,,
[x],smad-dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],smagent-dev1.digital.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],smagent-sit2.digital.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],smb-crs-portal-dev.chase.com,"ns-652.awsdns-17.net, awsdns-hostmaster.amazon.com",,NOERROR,"35.168.182.168, 35.169.58.171",smb-crs-portal.edgedev.cldlb.jpmchase.com,,,,,,,,
[x],smb-prdt-svcs-dev.chase.com,"ns-652.awsdns-17.net, awsdns-hostmaster.amazon.com",,NOERROR,"3.221.11.21, 52.54.217.171",smb-prdt-svcs-dev.edgedev.cldlb.jpmchase.com,,,,,,,,
[x],smbmwcdev.chase.com,"ns-652.awsdns-17.net, awsdns-hostmaster.amazon.com",,NOERROR,"54.165.200.4, 18.214.30.219",smbmwcdev.edgedev.cldlb.jpmchase.com,"ns-1063.awsdns-04.org, ns-1711.awsdns-21.co.uk, ns-43.awsdns-05.com, ns-652.awsdns-17.net",,,,,,,
[x],smcardservicingqaz.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.39.109,,,,,,,,,
[x],smchaseonlineqa2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.181.94,,,,,,,,,
[x],smetrics.chase.com,"ns201.adobe.net, hostmaster.adobe.com",,NOERROR,"63.140.36.138, 63.140.36.197, 63.140.36.119, 63.140.36.117, 63.140.36.101, 63.140.36.130, 63.140.36.112, 63.140.36.148, 63.140.36.121, 63.140.36.104",chase.com.ssl.sc.omtrdc.net,,,,,,,,
[x],smf-uat.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.116.120,smf-uat.amer-c2.gslbjpmchase.com,,,,,,,,
[x],smf.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.16,www-subarumotorsfinance.amer-c2.gslbjpmchase.com,,,,,,,,
[x],smicobqa2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.38.157,,,,,,,,,
[x],smlogin-dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],smlogin-qa.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],smportal-legacy.jpmorganchase.com,,,NOERROR,,smportal-jpmchase.amer-c2.gslbjpmchase.com,,,,,,,,
[x],smportal-qa.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.43.193,smportal-qa-chase.amer-c2.gslbjpmchase.com,,,,,,,,
[x],smportal-qa.jpmorganchase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.43.190,smportal-qa-jpmorganchase.amer-c2.gslbjpmchase.com,,,,,,,,
[x],smportal.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,smportal-chase-psaas.amer-c2.gslbjpmchase.com,,,,,,,,
[x],smportal.jpmorganchase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.44.113,smportal-jpmchase-psaas.amer-c2.gslbjpmchase.com,,,,,,,,
[x],smuauthqf1-ivault.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.98.165,,,,,,,,,
[x],smuauthqf1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.98.163,smuauthqf1.jpmorgan.com,,,,,,,,
[x],smuauthqf1.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.98.163,smuauthqf1.jpmorgan.com,,,,,,,,
[x],smuauthqf2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.248,smuauthqf2.jpmorgan.com,,,,,,,,
[x],smuauthqf2.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.248,smuauthqf2.jpmorgan.com,,,,,,,,
[x],smuauthqf3.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.98.162,smuauthqf3.jpmorgan.com,,,,,,,,
[x],smws.chase.com,"dbws1adcx204.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.76.11,smws.gslb.bankone.com,,,,,,,,
[x],smwsq1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.130,,,,,,,,,
