new,host,a,cname,soa,status_code,cdn,cdn-name,aaaa,ptr,has_internal_ips,internal_ips,txt,mx,ns,caa
[x],antivirus.www-test.alumnideeprockgalactic.dev.soundtrap.com,104.198.156.49,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],antivirus.www-test.alumnigrevstad.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],antivirus.www-test.alumniiad.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],antivirus.www-test.alumniv1.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],antivirus.www-test.alumniw3.dev.soundtrap.com,104.198.156.49,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],antivirus.www-test.grevstadalumni.04.dev.soundtrap.com,104.198.156.49,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],antivirus.www-test.newweb.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],antivirus.www-test.reload.dev.soundtrap.com,,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],antivirus.www-testvpn-ci.alumni.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],antivirus.www-testvpn.kateikyoushi-alumni.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],antivirusfaces-alumni.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],antivirusghantivirus.www-testvpn.alumni.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],antiviruswww-test-administrator.www-test.alumni-juridiku.dev.soundtrap.com,104.198.156.49,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],ap-gae2.spotify.com,104.199.240.237,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
[x],ap-guc3.spotify.com,104.154.127.126,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],ap-gue1.spotify.com,34.158.253.218,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
[x],ap.single-gslb.spotify.com,,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
[x],api2.spotifyforbrands.com,"216.239.32.21, 216.239.34.21, 216.239.38.21, 216.239.36.21",,"a.portsdns.se, registry.ports.net",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:38::15",,,,google-site-verification=qiu_b_SYBaPCTXACk64mG9a3-WZAcO1KlsU5Q4bFG6I,,,
[x],apidocs.antivirus.www-disabled.alumni.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],app-engine-test.spotifyforbrands.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],apps.admin.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],ar.spotify.net,35.227.201.204,lb.sso.spotify.com,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],arlalactofree.withspotify.com,"216.239.32.21, 216.239.34.21, 216.239.36.21, 216.239.38.21",,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:38::15, 2001:4860:4802:34::15",,,,,,,
[x],aroma0063.spotifyforbrands.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],artifactorygcp.roles.gew1.spotify.net,"10.173.36.217, 10.173.17.96, 10.173.9.254",,"ns2.spotify.com, dns-admin.spotify.com",NOERROR,,,,"gew1-artifactorygcp-prodb-26h2.gew1.spotify.net, gew1-artifactorygcp-proda-kb5d.gew1.spotify.net, gew1-artifactorygcp-prodc-mmvn.gew1.spotify.net",True,"10.173.36.217, 10.173.17.96, 10.173.9.254",,,,
[x],artofthebarcart.withspotify.com,"216.239.32.21, 216.239.34.21, 216.239.36.21, 216.239.38.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:36::15, 2001:4860:4802:34::15, 2001:4860:4802:38::15",,,,,,,
[x],astrologyclub.byspotify.com,,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15",,,,,,,
[x],atemporais.byspotify.com,"151.101.130.133, 151.101.194.133, 151.101.2.133, 151.101.66.133",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,fastly,,,,,,,,
[x],atspotify.com,"198.51.44.7, 198.51.45.7, 198.51.44.71, 198.51.45.71, 216.239.32.108, 216.239.34.108, 216.239.36.108, 216.239.38.108",,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2620:4d:4000:6259:7:7:0:1, 2a00:edc0:6259:7:7::2, 2620:4d:4000:6259:7:7:0:3, 2a00:edc0:6259:7:7::4, 2001:4860:4802:32::6c, 2001:4860:4802:34::6c, 2001:4860:4802:36::6c, 2001:4860:4802:38::6c",,,,v=spf1 -all,,"ns-cloud-c3.googledomains.com, dns3.p07.nsone.net, ns-cloud-c1.googledomains.com, dns1.p07.nsone.net, dns4.p07.nsone.net, ns-cloud-c4.googledomains.com, dns2.p07.nsone.net, ns-cloud-c2.googledomains.com","""pki.goog"", ""globalsign.com"", ""digicert.com"", ""letsencrypt.org"""
[x],audiences-dashboard.spotifyresonate.com,142.250.181.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:82f::2013,,,,,,,
[x],audiences.spotifyresonate.com,142.251.1.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c1e::79,,,,,,,
[x],audio-fa-h3svcb-exp.cdn-gslb.spotify.com,,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
[x],audio-fa-quic-svcb.cdn-gslb.spotify.com,"151.101.2.250, 151.101.194.250, 151.101.130.250, 151.101.66.250",,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,fastly,"2a04:4e42:400::762, 2a04:4e42:e00::762, 2a04:4e42:800::762, 2a04:4e42:a00::762, 2a04:4e42:c00::762, 2a04:4e42:200::762, 2a04:4e42::762, 2a04:4e42:600::762",,,,,,,
[x],audiohub.byspotify.com,"216.239.32.21, 216.239.34.21, 216.239.36.21, 216.239.38.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:36::15, 2001:4860:4802:34::15, 2001:4860:4802:32::15",,,,,,,
[x],aumenteovolumedoseuorgulho.withspotify.com,"216.239.32.21, 216.239.36.21, 216.239.38.21, 216.239.34.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:32::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15",,,,,,,
[x],authentication-2016.okta.equalizerproject.com,"194.9.94.86, 194.9.94.85",,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],authentication.2015-okta.equalizerproject.com,"194.9.94.86, 194.9.94.85",,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],authentication.github.okta.equalizerproject.com,"194.9.94.86, 194.9.94.85",,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],authentication.june-okta.equalizerproject.com,"194.9.94.86, 194.9.94.85",,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],authentication.okta-docs.equalizerproject.com,"194.9.94.85, 194.9.94.86",,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],authentication.okta-stats.equalizerproject.com,"194.9.94.86, 194.9.94.85",,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],authentication.okta-support.equalizerproject.com,"194.9.94.86, 194.9.94.85",,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],authentication.okta-train.equalizerproject.com,"194.9.94.86, 194.9.94.85",,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],authentication.okta.ids.equalizerproject.com,"194.9.94.85, 194.9.94.86",,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],authentication.okta.sept.equalizerproject.com,"194.9.94.85, 194.9.94.86",,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],authentication.okta.web1.equalizerproject.com,"194.9.94.85, 194.9.94.86",,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],authenticator.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],autoconfig.orders.admin.dev.soundtrap.com,,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],av.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],aws-client-vpn.spotify.net,,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
[x],axelolla.withspotify.com,"216.239.36.21, 216.239.38.21, 216.239.32.21, 216.239.34.21",,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:36::15, 2001:4860:4802:34::15, 2001:4860:4802:32::15, 2001:4860:4802:38::15",,,,,,,
[x],b2b.spotifyforbrands.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],backstage.io,"185.199.109.153, 185.199.110.153, 185.199.111.153, 185.199.108.153",,"ns1.dnsimple.com, admin.dnsimple.com",NOERROR,,,"2606:50c0:8003::153, 2606:50c0:8002::153, 2606:50c0:8000::153, 2606:50c0:8001::153",,,,"ALIAS for backstage.github.io, v=spf1 -all",,"ns1.dnsimple.com, ns2.dnsimple.com, ns3.dnsimple.com, ns4.dnsimple-edge.org",
[x],backups-status.spotify.net,"216.239.38.21, 216.239.32.21, 216.239.34.21, 216.239.36.21",,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15",,,,,,,
[x],batmanunautopsia.byspotify.com,"151.101.130.133, 151.101.194.133, 151.101.2.133, 151.101.66.133",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,fastly,,,,,,,,
[x],batmanuntertoten.byspotify.com,"151.101.66.133, 151.101.130.133, 151.101.194.133, 151.101.2.133",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,fastly,,,,,,,,
[x],beanstalk.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],bebasbosen.byspotify.com,,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
[x],beta.spotify.com,35.186.224.25,"www.spotify.com, edge-web.dual-gslb.spotify.com","dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,True,google,2600:1901:1:c36::,,,,,,,
[x],beta.spotifyforpartners.com,34.102.250.130,,"a.portsdns.se, registry.ports.net",NOERROR,True,google,,,,,google-site-verification=FEGXGavGr2YsXSDqhF8VU3hP_V4ICmd-T2P8WST1OGk,,,
[x],binjuemens.surprisinglyawesome.com,192.168.1.201,,"dns1.registrar-servers.com, hostmaster.registrar-servers.com",NOERROR,,,,,True,192.168.1.201,,,"dns1.registrar-servers.com, dns2.registrar-servers.com",
[x],blackhistoryisnow.com,"3.142.106.21, 18.188.197.192",,"ns1.p10.dynect.net, registry.ports.net",NOERROR,,,,,,,91334a2efdef4f628b1108ba53bebab3,,"ns2.p10.dynect.net, ns3.p10.dynect.net, ns4.p10.dynect.net, ns1.p10.dynect.net",
[x],blog.niland.io,213.186.33.87,,"dns105.ovh.net, tech.ovh.net",NOERROR,,,,,,,,,,
[x],blog.spotify.com,35.186.224.25,"www.spotify.com, edge-web.dual-gslb.spotify.com","dns1.p05.nsone.net, hostmaster.nsone.net, ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,2600:1901:1:c36::,,,,,,,
[x],blogit.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],bloodhound.spotify.com,35.186.224.25,edge-web.dual-gslb.spotify.com,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,True,google,2600:1901:1:c36::,,,,,,,
[x],bombeaconbubbaloo.withspotify.com,"216.239.32.21, 216.239.34.21, 216.239.36.21, 216.239.38.21",,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:32::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15",,,,,,,
[x],boost-lighthouse.spotify.net,35.205.212.56,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],bose-segments.spotifyforbrands.com,"216.239.38.21, 216.239.36.21, 216.239.34.21, 216.239.32.21",,"a.portsdns.se, registry.ports.net",NOERROR,,,"2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:38::15",,,,google-site-verification=3TfAWpkmm34DBSN3Fr5OsGG1LA9k1S2cvV-jhi5CzR4,,,
[x],bowie75mx.withspotify.com,,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],brand.atspotify.com,"216.239.36.21, 216.239.32.21, 216.239.34.21, 216.239.38.21",,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:38::15",,,,,,,
[x],brat-a-tat.spotify.net,35.241.22.224,lbnoreload.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],btoui.equalizerproject.com,"194.9.94.86, 194.9.94.85",,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],bts-be.withspotify.com,"216.239.34.21, 216.239.36.21, 216.239.38.21, 216.239.32.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15",,,,,,,
[x],bumble.withspotify.com,"216.239.34.21, 216.239.38.21, 216.239.32.21, 216.239.36.21",,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15",,,,,,,
[x],c114.spotifyforbrands.com,,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,,
[x],cadburysilk.withspotify.com,"216.239.38.21, 216.239.32.21, 216.239.34.21, 216.239.36.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15",,,,,,,
[x],californiaalmonds.withspotify.com,"216.239.32.21, 216.239.36.21, 216.239.38.21, 216.239.34.21",,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
[x],californiaroadtrips.withspotify.com,"216.239.34.21, 216.239.38.21, 216.239.32.21, 216.239.36.21",,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15",,,,,,,
[x],campaignantivirus-alumni.04.dev.soundtrap.com,,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],canada.withspotify.com,"216.239.32.21, 216.239.34.21, 216.239.36.21, 216.239.38.21",,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:36::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15",,,,,,,
[x],cannes-api.spotifyresonate.com,142.250.179.179,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:400e:802::2013,,,,,,,
[x],cannes-dashboard.spotifyresonate.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],cannes.spotifyresonate.com,216.58.212.179,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:813::2013,,,,,,,
[x],canon.spotify.net,35.241.22.224,lbnoreload.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],carlosrivera.withspotify.com,"216.239.34.21, 216.239.36.21, 216.239.38.21, 216.239.32.21",,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:38::15",,,,,,,
[x],carnival.withspotify.com,"216.239.38.21, 216.239.36.21, 216.239.34.21, 216.239.32.21",,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15",,,,,,,
[x],carrs.withspotify.com,"216.239.38.21, 216.239.32.21, 216.239.36.21, 216.239.34.21",,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:32::15",,,,,,,
[x],cases.feedzai-sandbox.spotify.net,34.102.140.239,,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],cases.feedzai.spotify.net,35.186.255.170,,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],cashmere-fr.withspotify.com,"216.239.36.21, 216.239.38.21, 216.239.32.21, 216.239.34.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:38::15, 2001:4860:4802:36::15, 2001:4860:4802:34::15",,,,,,,
[x],casmon.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],cds.byspotify.com,54.84.134.174,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],certomato.spotify.net,35.227.201.204,lb.sso.spotify.com,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],cervejatiger.withspotify.com,"216.239.32.21, 216.239.34.21, 216.239.36.21, 216.239.38.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15",,,,,,,
[x],ch.alumni-www-test.alumni.04.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],challenge.spotify.net,10.173.33.105,"edge-proxy-internal-gew.spotify.net, edge-proxy-internal-gew1.spotify.net","dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,True,10.173.33.105,,,,
[x],change.withspotify.com,"216.239.32.21, 216.239.34.21, 216.239.36.21, 216.239.38.21",,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
[x],charts.spotify.com,35.186.224.25,edge-web.dual-gslb.spotify.com,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,True,google,2600:1901:1:c36::,,,,,,,
[x],chat.soundtrap.com,35.186.224.20,edge-web-legacy.dual-gslb.spotify.com,"dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,True,google,2600:1901:1:8c7::,,,,,,,
[x],chordplayer.spotify.net,"34.159.132.250, 35.246.229.114",chordplayer.netlify.com,"dns1.p04.nsone.net, hostmaster.nsone.net",NOERROR,True,google,"2a05:d014:275:cb02::c8, 2a05:d014:275:cb01::c8",,,,,,,
[x],churchill.withspotify.com,"216.239.32.21, 216.239.34.21, 216.239.36.21, 216.239.38.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15",,,,,,,
[x],clevel.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],click.megaphone.byspotify.com,128.245.146.169,,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],clicks.artists.spotify.com,35.201.116.223,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],cloud.adstudio.byspotify.com,13.111.185.31,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
