input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn
customers-naconfig.hp.payportal.net,404 Not Found,404,146,customers-naconfig.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,customers-naconfig.hp.payportal.net,google,443,https://customers-naconfig.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
customersbackupsleanderisd.hp.payportal.net,404 Not Found,404,146,customersbackupsleanderisd.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,customersbackupsleanderisd.hp.payportal.net,google,443,https://customersbackupsleanderisd.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
customersinternaldebug-monitor.hp.payportal.net,404 Not Found,404,548,customersinternaldebug-monitor.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,customersinternaldebug-monitor.hp.payportal.net,google,443,https://customersinternaldebug-monitor.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
customersnetworkbackups-www-test.hp.payportal.net,404 Not Found,404,548,customersnetworkbackups-www-test.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,customersnetworkbackups-www-test.hp.payportal.net,google,443,https://customersnetworkbackups-www-test.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
customersstatus-ci.hp.payportal.net,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://customersstatus-ci.hp.payportal.net:80,http,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,,14,False,True
cvit.hp.payportal.net,404 Not Found,404,548,cvit.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,cvit.hp.payportal.net,google,443,https://cvit.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
d03xproxy118y.hp.payportal.net,404 Not Found,404,548,d03xproxy118y.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,d03xproxy118y.hp.payportal.net,google,443,https://d03xproxy118y.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
dailymed.hp.payportal.net,404 Not Found,404,548,dailymed.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,dailymed.hp.payportal.net,google,443,https://dailymed.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
daintree.hp.payportal.net,404 Not Found,404,146,daintree.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,daintree.hp.payportal.net,google,443,https://daintree.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
danielapilar.hp.payportal.net,404 Not Found,404,548,danielapilar.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,danielapilar.hp.payportal.net,google,443,https://danielapilar.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
data-api-arsvisui.hp.payportal.net,404 Not Found,404,146,data-api-arsvisui.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,data-api-arsvisui.hp.payportal.net,google,443,https://data-api-arsvisui.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
data-ws.hp.payportal.net,404 Not Found,404,548,data-ws.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,data-ws.hp.payportal.net,google,443,https://data-ws.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
dataftpcacheeuw-meet-git.hp.payportal.net,404 Not Found,404,146,dataftpcacheeuw-meet-git.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,dataftpcacheeuw-meet-git.hp.payportal.net,google,443,https://dataftpcacheeuw-meet-git.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
datapostgres-assets-postmanbackups-www-test.hp.payportal.net,404 Not Found,404,146,datapostgres-assets-postmanbackups-www-test.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,datapostgres-assets-postmanbackups-www-test.hp.payportal.net,google,443,https://datapostgres-assets-postmanbackups-www-test.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
datasystemassets-sites-mx.hp.payportal.net,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://datasystemassets-sites-mx.hp.payportal.net:80,http,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,,14,False,True
daws0.hp.payportal.net,404 Not Found,404,146,daws0.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,daws0.hp.payportal.net,google,443,https://daws0.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
db1-acc-extranet.hp.payportal.net,404 Not Found,404,146,db1-acc-extranet.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,db1-acc-extranet.hp.payportal.net,google,443,https://db1-acc-extranet.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
db1-container-corporate.hp.payportal.net,404 Not Found,404,548,db1-container-corporate.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,db1-container-corporate.hp.payportal.net,google,443,https://db1-container-corporate.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
db2-auth-antiviruspre.hp.payportal.net,404 Not Found,404,548,db2-auth-antiviruspre.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,db2-auth-antiviruspre.hp.payportal.net,google,443,https://db2-auth-antiviruspre.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
dbms-controller-static-exchangedns.hp.payportal.net,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://dbms-controller-static-exchangedns.hp.payportal.net:80,http,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,,8,False,True
dbmsgo.hp.payportal.net,404 Not Found,404,548,dbmsgo.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,dbmsgo.hp.payportal.net,google,443,https://dbmsgo.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
debezium.hp.payportal.net,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://debezium.hp.payportal.net:80,http,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,,8,False,True
debug-acc-backupsauth-antiviruspre.hp.payportal.net,404 Not Found,404,548,debug-acc-backupsauth-antiviruspre.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,debug-acc-backupsauth-antiviruspre.hp.payportal.net,google,443,https://debug-acc-backupsauth-antiviruspre.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
debug-auth-cache-lbclients.hp.payportal.net,404 Not Found,404,146,debug-auth-cache-lbclients.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,debug-auth-cache-lbclients.hp.payportal.net,google,443,https://debug-auth-cache-lbclients.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
debug-sshgit.hp.payportal.net,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://debug-sshgit.hp.payportal.net:80,http,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,,14,False,True
debugaccount-backuphelporigin.hp.payportal.net,404 Not Found,404,146,debugaccount-backuphelporigin.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,debugaccount-backuphelporigin.hp.payportal.net,google,443,https://debugaccount-backuphelporigin.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
debugchefapi.hp.payportal.net,404 Not Found,404,548,debugchefapi.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,debugchefapi.hp.payportal.net,google,443,https://debugchefapi.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
debugconfluence-userteam-examples.hp.payportal.net,404 Not Found,404,146,debugconfluence-userteam-examples.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,debugconfluence-userteam-examples.hp.payportal.net,google,443,https://debugconfluence-userteam-examples.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
debuggeraccount.hp.payportal.net,404 Not Found,404,548,debuggeraccount.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,debuggeraccount.hp.payportal.net,google,443,https://debuggeraccount.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
debugpr-0-hubs-2-tuneandplay.hp.payportal.net,404 Not Found,404,548,debugpr-0-hubs-2-tuneandplay.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,debugpr-0-hubs-2-tuneandplay.hp.payportal.net,google,443,https://debugpr-0-hubs-2-tuneandplay.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
debugstagingcmsaccess.hp.payportal.net,404 Not Found,404,146,debugstagingcmsaccess.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,debugstagingcmsaccess.hp.payportal.net,google,443,https://debugstagingcmsaccess.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
debugwp.hp.payportal.net,404 Not Found,404,146,debugwp.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,debugwp.hp.payportal.net,google,443,https://debugwp.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
