input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,final_url,a_,tech_,lines,failed,favicon,tls_wildcard_certificate,cdn_name,cdn,tls_mismatched,csp_domains_
hgfe.a2m.bluejeans.com,Video Conferencing | Online Meetings Platform | BlueJeans,200,81045,www.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-21T00:00:00Z,2023-10-24T23:59:59Z,"CN=www.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",www.bluejeans.com,"Blue Jeans Network, Inc.",www-dev.bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,d1f8070400042dc17ceee77cf0593e45,7833eeabe8e0c2987e9cbb1b91e54abbc0276e1bb0d91ab6f2a9072a7e77f344,ctls,www.bluejeans.com,443,https://hgfe.a2m.bluejeans.com:443,https,nginx,text/html,GET,35.80.24.196,/,https://www.bluejeans.com/,35.80.24.196,Varnish,1845,False,-1150303391,,,,,
hgfed.3awww.www.bluejeans.com,Video Conferencing | Online Meetings Platform | BlueJeans,200,81045,www.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-21T00:00:00Z,2023-10-24T23:59:59Z,"CN=www.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",www.bluejeans.com,"Blue Jeans Network, Inc.",www-dev.bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,d1f8070400042dc17ceee77cf0593e45,7833eeabe8e0c2987e9cbb1b91e54abbc0276e1bb0d91ab6f2a9072a7e77f344,ctls,www.bluejeans.com,443,https://hgfed.3awww.www.bluejeans.com:443,https,nginx,text/html,GET,35.80.24.196,/,https://www.bluejeans.com/,35.80.24.196,Varnish,1845,False,-1150303391,,,,,
hgfed.huddle.bluejeans.com,Video Conferencing | Online Meetings Platform | BlueJeans,200,81045,www.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-21T00:00:00Z,2023-10-24T23:59:59Z,"CN=www.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",www.bluejeans.com,"Blue Jeans Network, Inc.",www-dev.bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,d1f8070400042dc17ceee77cf0593e45,7833eeabe8e0c2987e9cbb1b91e54abbc0276e1bb0d91ab6f2a9072a7e77f344,ctls,www.bluejeans.com,443,https://hgfed.huddle.bluejeans.com:443,https,nginx,text/html,GET,35.80.24.196,/,https://www.bluejeans.com/,35.80.24.196,Varnish,1845,False,-1150303391,,,,,
hksinc.bluejeans.com,Blue Jeans Network | Video Collaboration in the Cloud,200,4067,hksinc.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,ctls,hksinc.bluejeans.com,443,https://hksinc.bluejeans.com:443,https,BlueJeans Proxy,text/html,GET,35.80.24.196,/,,35.80.24.196,Python,145,False,-1150303391,True,,,,
hl.bluejeans.com,Blue Jeans Network | Video Collaboration in the Cloud,200,4106,hl.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,ctls,hl.bluejeans.com,443,https://hl.bluejeans.com:443,https,BlueJeans Proxy,text/html,GET,35.80.24.196,/,,35.80.24.196,Python,145,False,-1150303391,True,,,,
hsph-harvard.bluejeans.com,Blue Jeans Network | Video Collaboration in the Cloud,200,4846,hsph-harvard.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,ctls,hsph-harvard.bluejeans.com,443,https://hsph-harvard.bluejeans.com:443,https,BlueJeans Proxy,text/html,GET,35.80.24.196,/,,35.80.24.196,HSTS,161,False,-1150303391,True,,,,
huawei.bluejeans.com,Blue Jeans Network | Video Collaboration in the Cloud,200,4846,huawei.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,ctls,huawei.bluejeans.com,443,https://huawei.bluejeans.com:443,https,BlueJeans Proxy,text/html,GET,35.80.24.196,/,,35.80.24.196,HSTS,161,False,-1150303391,True,,,,
huddle-assets.bluejeans.com,,403,243,huddle-assets.bluejeans.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,ctls,huddle-assets.bluejeans.com,443,https://huddle-assets.bluejeans.com:443,https,AmazonS3,application/xml,GET,13.224.189.113,/,,2600:9000:25a2:2a00:17:4066:bec0:93a1,Amazon Web Services,2,False,486798340,True,cloudfront,True,,
huddle-beta.bluejeans.com,Test Page for the Nginx HTTP Server on the Amazon Linux AMI,200,3770,huddle-beta.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,ctls,huddle-beta.bluejeans.com,443,https://huddle-beta.bluejeans.com:443,https,nginx,text/html,GET,35.165.101.251,/,,54.149.31.206,Nginx,117,False,566218143,True,,,,
huddle-logs.bluejeans.com,,403,243,huddle-logs.bluejeans.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,ctls,huddle-logs.bluejeans.com,443,https://huddle-logs.bluejeans.com:443,https,AmazonS3,application/xml,GET,13.32.121.76,/,,2600:9000:236e:d200:10:8ad4:3900:93a1,Amazon Web Services,2,False,-170849504,True,cloudfront,True,,
huddle-swdl.bluejeans.com,,403,243,huddle-swdl.bluejeans.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,ctls,huddle-swdl.bluejeans.com,443,https://huddle-swdl.bluejeans.com:443,https,AmazonS3,application/xml,GET,108.138.17.126,/,,2600:9000:2491:ce00:f:2b21:52c0:93a1,Amazon Web Services,2,False,1019220531,True,cloudfront,True,,
huddle-west-2.bluejeans.com,Test Page for the Nginx HTTP Server on the Amazon Linux AMI,200,3770,huddle-west-2.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,ctls,huddle-west-2.bluejeans.com,443,https://huddle-west-2.bluejeans.com:443,https,nginx,text/html,GET,54.148.147.74,/,,44.224.206.193,Nginx,117,False,566218143,True,,,,
huddle-y-e1.bluejeans.com,Test Page for the Nginx HTTP Server on the Amazon Linux AMI,200,3770,huddle-y-e1.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-09-21T23:59:59Z,CN=huddle-y.bluejeans.com,huddle-y.bluejeans.com,,huddle-y-e1.bluejeans.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c68b0fd6bc23003d27c9d6cb579c3a02,bc4cafd0ef0ca743224a1166ca77fd6bfd3ff110b0d5d2a81c27497f921955af,ctls,huddle-y-e1.bluejeans.com,443,https://huddle-y-e1.bluejeans.com:443,https,nginx,text/html,GET,52.73.20.229,/,,3.91.143.61,Nginx,117,False,1494302000,,,,,
huddle-y.bluejeans.com,,404,81,huddle-y.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-03T00:00:00Z,2024-03-31T23:59:59Z,CN=huddle-y.bluejeans.com,huddle-y.bluejeans.com,,huddle-y.bluejeans.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,715aff0a084a0376e2a8dd2a029e6bdd,efbc4c78d58c01203dee1f4780ffeb11a95ad485caf9f1f325660c0c13c0d3f7,ctls,huddle-y.bluejeans.com,443,https://huddle-y.bluejeans.com:443,https,istio-envoy,application/json,GET,76.223.93.4,/,,13.248.196.125,HSTS,1,False,516428310,,,,,
huddle.bluejeans.com,Test Page for the Nginx HTTP Server on the Amazon Linux AMI,200,3770,huddle.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,ctls,huddle.bluejeans.com,443,https://huddle.bluejeans.com:443,https,nginx,text/html,GET,44.224.206.193,/,,54.148.147.74,Nginx,117,False,1494302000,True,,,,
iamaw.bluejeans.com,Blue Jeans Network | Video Collaboration in the Cloud,200,4824,iamaw.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,ctls,iamaw.bluejeans.com,443,https://iamaw.bluejeans.com:443,https,BlueJeans Proxy,text/html,GET,35.80.24.196,/,,35.80.24.196,HSTS,161,False,-1150303391,True,,,,
icai.bluejeans.com,Blue Jeans Network | Video Collaboration in the Cloud,200,2874,icai.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,ctls,icai.bluejeans.com,443,https://icai.bluejeans.com:443,https,BlueJeans Proxy,text/html,GET,35.80.24.196,/,,35.80.24.196,Python,47,False,-1150303391,True,,,,
ideapublicschools.bluejeans.com,Blue Jeans Network | Video Collaboration in the Cloud,200,4153,ideapublicschools.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,ctls,ideapublicschools.bluejeans.com,443,https://ideapublicschools.bluejeans.com:443,https,BlueJeans Proxy,text/html,GET,35.80.24.196,/,,35.80.24.196,Python,145,False,-1150303391,True,,,,
ideas.bluejeans.com,BlueJeans Meetings - Ideas Portal,200,3732,ideas.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-04T19:01:37Z,2023-08-02T19:01:36Z,CN=ideas.bluejeans.com,ideas.bluejeans.com,,ideas.bluejeans.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4ddaddd2f897ab3819db33d98bfc4b36,29886a682099a253142940ab9f7fc037bd28c6bf59d2ac4a3037502f9a38ddec,ctls,ideas.bluejeans.com,443,https://ideas.bluejeans.com:443,https,openresty,text/html,GET,35.171.201.123,/,https://ideas.bluejeans.com/portal_session/new,35.171.201.123,Ruby on Rails,99,False,993116777,,,,,
ihgfed.3awww.www.bluejeans.com,Video Conferencing | Online Meetings Platform | BlueJeans,200,81045,www.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-21T00:00:00Z,2023-10-24T23:59:59Z,"CN=www.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",www.bluejeans.com,"Blue Jeans Network, Inc.",www-dev.bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,d1f8070400042dc17ceee77cf0593e45,7833eeabe8e0c2987e9cbb1b91e54abbc0276e1bb0d91ab6f2a9072a7e77f344,ctls,www.bluejeans.com,80,http://ihgfed.3awww.www.bluejeans.com:80,http,nginx,text/html,GET,35.80.24.196,/,https://www.bluejeans.com/,35.80.24.196,Varnish,1845,False,-1150303391,,,,,
il.a2m.bluejeans.com,Video Conferencing | Online Meetings Platform | BlueJeans,200,81045,www.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-21T00:00:00Z,2023-10-24T23:59:59Z,"CN=www.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",www.bluejeans.com,"Blue Jeans Network, Inc.",www-dev.bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,d1f8070400042dc17ceee77cf0593e45,7833eeabe8e0c2987e9cbb1b91e54abbc0276e1bb0d91ab6f2a9072a7e77f344,ctls,www.bluejeans.com,80,http://il.a2m.bluejeans.com:80,http,nginx,text/html,GET,35.80.24.196,/,https://www.bluejeans.com/,35.80.24.196,Varnish,1845,False,-1150303391,,,,,
illumina.bluejeans.com,Blue Jeans Network | Video Collaboration in the Cloud,200,4134,illumina.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,ctls,illumina.bluejeans.com,443,https://illumina.bluejeans.com:443,https,BlueJeans Proxy,text/html,GET,35.80.24.196,/,,35.80.24.196,Python,145,False,-1150303391,True,,,,
imi.bluejeans.com,Blue Jeans Network | Video Collaboration in the Cloud,200,2890,imi.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,ctls,imi.bluejeans.com,443,https://imi.bluejeans.com:443,https,BlueJeans Proxy,text/html,GET,35.80.24.196,/,,35.80.24.196,Python,47,False,-1150303391,True,,,,
iml.a2m.bluejeans.com,Video Conferencing | Online Meetings Platform | BlueJeans,200,81045,www.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-21T00:00:00Z,2023-10-24T23:59:59Z,"CN=www.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",www.bluejeans.com,"Blue Jeans Network, Inc.",www-dev.bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,d1f8070400042dc17ceee77cf0593e45,7833eeabe8e0c2987e9cbb1b91e54abbc0276e1bb0d91ab6f2a9072a7e77f344,ctls,www.bluejeans.com,80,http://iml.a2m.bluejeans.com:80,http,nginx,text/html,GET,35.80.24.196,/,https://www.bluejeans.com/,35.80.24.196,Varnish,1845,False,-1150303391,,,,,
imperva.bluejeans.com,Blue Jeans Network | Video Collaboration in the Cloud,200,4073,imperva.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,ctls,imperva.bluejeans.com,443,https://imperva.bluejeans.com:443,https,BlueJeans Proxy,text/html,GET,35.80.24.196,/,,35.80.24.196,Python,145,False,-1150303391,True,,,,
indigo-api-stage.bluejeans.com,502 Bad Gateway,502,524,indigo-api-stage.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-09-19T23:59:59Z,CN=indigo-api-stage.bluejeans.com,indigo-api-stage.bluejeans.com,,indigo-api-stage.bluejeans.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ea84ea886c0bad8656f4804c593d469e,dc93a2c28ab29e3d16b6213556c34cf391fbf0a48f22447af33be9389a158626,ctls,indigo-api-stage.bluejeans.com,443,https://indigo-api-stage.bluejeans.com:443,https,awselb/2.0,text/html,GET,44.240.7.118,/,,44.237.223.90,,13,False,30668879,,,,,
indigo-api.bluejeans.com,Error 404 Not Found,404,232,indigo-api.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-09-26T23:59:59Z,CN=indigo-api.bluejeans.com,indigo-api.bluejeans.com,,indigo-api.bluejeans.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c2eab3abbcf11c71080be49dfeab3850,c6b573f95d9ca853390bce3b182e20696405d2b5b933d21a9423ef75823c98b0,ctls,indigo-api.bluejeans.com,443,https://indigo-api.bluejeans.com:443,https,,text/html,GET,44.236.183.254,/,,44.238.142.45,,11,False,-1525796379,,,,,
indigo2-api.a.bluejeans.com,,404,,indigo2-api.a.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-09-23T23:59:59Z,CN=indigo2-api.a.bluejeans.com,indigo2-api.a.bluejeans.com,,indigo2-api.a.bluejeans.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,18305859f28eef7a4e1f4004a4ffe921,7db95b4c173c779a7efefce72b20aa565ab941efbce9ad6f40c0690943a6d8dc,ctls,indigo2-api.a.bluejeans.com,443,https://indigo2-api.a.bluejeans.com:443,https,awselb/2.0,text/plain,GET,34.213.95.195,/,,44.238.253.178,,1,False,-1840324437,,,,,
indigo2-api.bluejeans.com,,404,,indigo2-api.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2023-09-26T23:59:59Z,CN=indigo2-api.bluejeans.com,indigo2-api.bluejeans.com,,indigo2-api.bluejeans.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,419ecc779ff864e1efd6b61d738a7612,33903a172b74e203782da11295a5d003bc31f7c3232c9388f0477db229d28ca0,ctls,indigo2-api.bluejeans.com,443,https://indigo2-api.bluejeans.com:443,https,awselb/2.0,text/plain,GET,52.43.226.89,/,,44.233.37.165,,1,False,-1840324437,,,,,
indigo2-app-stage.a.bluejeans.com,BlueJeans Indigo,200,8029,indigo2-app-stage.a.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-24T00:00:00Z,2023-11-22T23:59:59Z,CN=indigo2-app-stage.a.bluejeans.com,indigo2-app-stage.a.bluejeans.com,,indigo2-app-stage.a.bluejeans.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ec41ee279d439531a25447222a38db97,b4df735d65079b6efa435d927affd47bee5106aaac6583330b2cde00463e9983,ctls,indigo2-app-stage.a.bluejeans.com,443,https://indigo2-app-stage.a.bluejeans.com:443,https,nginx/1.23.4,text/html,GET,35.83.41.33,/,,34.209.207.211,Nginx:1.23.4,1,False,-1075844889,,,,,
indigo2-app.bluejeans.com,BlueJeans Indigo,200,8021,indigo2-app.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-27T00:00:00Z,2023-11-26T23:59:59Z,CN=indigo2-app.bluejeans.com,indigo2-app.bluejeans.com,,indigo2-app.bluejeans.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,11eaa423080ba892247cccce61920390,3102444a7c7592c35ae15466c0509b676247b1d5038308299eb44352f916e189,ctls,indigo2-app.bluejeans.com,443,https://indigo2-app.bluejeans.com:443,https,nginx/1.23.4,text/html,GET,44.225.192.68,/,,44.240.224.214,Nginx:1.23.4,1,False,-1075844889,,,,,
indigo2-kafka-proxy.a.bluejeans.com,,404,,indigo2-kafka-proxy.a.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-30T00:00:00Z,2024-05-28T23:59:59Z,CN=*.a.bluejeans.com,*.a.bluejeans.com,,a.bluejeans.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4e22b9d8ed783cf01e41799bf1995524,322afece8dc2885bb4ef7d8d8b9c8e3600b60a04a94d15000da8ce166fcaabc4,ctls,indigo2-kafka-proxy.a.bluejeans.com,443,https://indigo2-kafka-proxy.a.bluejeans.com:443,https,awselb/2.0,text/plain,GET,35.166.35.239,/,,54.218.249.56,,1,False,-1840324437,True,,,,
