new,host,a,soa,status_code,cname,ns,aaaa,cdn,cdn-name,has_internal_ips,internal_ips,txt,caa,mx
[x],ktsun202.meraki-go.ikarem.io,52.56.239.190,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"dev-proxy.meraki.com, dev006.meraki.com",,,,,,,,,
[x],kubeenginemun-falltagomi.artifactory.prod.ikarem.io,"52.9.39.24, 54.215.76.237, 54.193.63.128, 54.177.53.43, 54.241.79.109, 54.183.104.128, 50.18.90.209, 52.53.39.202","ns-1466.awsdns-55.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],kujo-prod16.cisco.com,"173.37.95.215, 72.163.5.201, 64.102.255.44, 173.37.146.41","ns1.cisco.com, postmaster.cisco.com",NOERROR,,"ns2.cisco.com, ns3.cisco.com, ns1.cisco.com","2001:420:1101:6::a, 2001:420:2041:5000::a, 2001:420:1201:7::a, 2001:420:1080:3004::ad25:5fd7",,,,,,,
[x],kumquat.cisco.com,64.100.198.39,"ns1.cisco.com, postmaster.cisco.com",NOERROR,,,,,,,,,,
[x],kurtmcintire.dev.ikarem.io,52.56.239.190,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"dev-proxy.meraki.com, dev006.meraki.com",,,,,,,,,
[x],kurtmcintire.meraki-go.ikarem.io,52.56.239.190,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"dev-proxy.meraki.com, dev006.meraki.com",,,,,,,,,
[x],kvm2.cisco.com,173.37.48.202,"ns1.cisco.com, postmaster.cisco.com",NOERROR,,,,,,,,,,
[x],kwern.dev.ikarem.io,52.9.40.198,"dns-external-master.amazon.com, root.amazon.com",NOERROR,"dev-proxy.meraki.com, dev005.meraki.com, ec2-52-9-40-198.us-west-1.compute.amazonaws.com",,,,,,,,,
[x],kwern.dev.network-auth.ikarem.io,52.56.239.190,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"dev-proxy.meraki.com, dev006.meraki.com",,,,,,,,,
[x],kwern.meraki-go.ikarem.io,52.56.239.190,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"dev-proxy.meraki.com, dev006.meraki.com",,,,,,,,,
[x],kwilke.dev.ikarem.io,52.56.239.190,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"dev-proxy.meraki.com, dev006.meraki.com",,,,,,,,,
[x],kwilke.dev.network-auth.ikarem.io,52.56.239.190,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"dev-proxy.meraki.com, dev006.meraki.com",,,,,,,,,
[x],kyivstar.dev.ikarem.io,52.56.239.190,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"dev-proxy.meraki.com, dev006.meraki.com","ns-112.awsdns-14.com, ns-1423.awsdns-49.org, ns-1777.awsdns-30.co.uk, ns-855.awsdns-42.net",,,,,,,,
[x],kylewalker.dev.ikarem.io,52.56.239.190,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"dev-proxy.meraki.com, dev006.meraki.com",,,,,,,,,
[x],kylewalker.dev.network-auth.ikarem.io,52.56.239.190,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"dev-proxy.meraki.com, dev006.meraki.com",,,,,,,,,
[x],kylewalker.meraki-go.ikarem.io,52.56.239.190,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"dev-proxy.meraki.com, dev006.meraki.com",,,,,,,,,
[x],kywei.meraki-go.ikarem.io,52.56.239.190,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"dev-proxy.meraki.com, dev006.meraki.com",,,,,,,,,
[x],l1-spare.meraki.com,209.206.52.222,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal895.meraki.com,,2620:12f:c002:0:46ae:25ff:fee2:d400,,,,,,,
[x],l1-spare.sandbox.meraki.com,209.206.49.56,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg307.meraki.com,,2620:12f:c000:0:92e2:baff:fecb:f26c,,,,,,,
[x],l1-spare.test.ikarem.io,18.144.144.138,"dns-external-master.amazon.com, root.amazon.com",NOERROR,"usw474.meraki.com, ec2-18-144-144-138.us-west-1.compute.amazonaws.com",,,,,,,,,
[x],l1.meraki.com,209.206.49.184,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg953.meraki.com,,2620:12f:c000:0:3673:2dff:fe46:ba3c,,,,,,,
[x],l1.sandbox.meraki.com,209.206.53.130,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal218.meraki.com,,2620:12f:c002:0:a236:9fff:fe7c:6e40,,,,,,,
[x],l1002.meraki.com,209.206.63.200,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal1058.meraki.com,,2620:12f:c002:0:6bd:97ff:fe62:eaa4,,,,,,,
[x],l1003.meraki.com,209.206.53.23,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal1245.meraki.com,,2620:12f:c002:0:4688:16ff:fe1c:8c8,,,,,,,
[x],l103.meraki.com,209.206.56.50,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mun433.meraki.com,,2620:12f:c004:0:3673:2dff:fe46:d41c,,,,,,,
[x],l104.meraki.com,209.206.63.163,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal1061.meraki.com,,2620:12f:c002:0:6bd:97ff:fe3e:ac58,,,,,,,
[x],l106.meraki.com,209.206.51.244,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg970.meraki.com,,2620:12f:c000:0:6e03:9ff:fe7e:3624,,,,,,,
[x],l107.meraki.com,209.206.53.143,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal868.meraki.com,,2620:12f:c002:0:eaeb:34ff:fe9b:c010,,,,,,,
[x],l109.meraki.com,209.206.54.76,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal1095.meraki.com,,2620:12f:c002:116:aebc:d9ff:fe00:4afc,,,,,,,
[x],l11-spare.meraki.com,,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal902.meraki.com,,2620:12f:c002:0:a23d:6eff:fe9d:2aa0,,,,,,,
[x],l11.meraki.com,209.206.50.93,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg1181.meraki.com,,2620:12f:c000:116:6bd:97ff:fe3e:aa3c,,,,,,,
[x],l110.meraki.com,158.115.141.19,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,use311.meraki.com,,2600:1f16:941:8e00:6769:eedc:2904:e167,,,,,,,
[x],l111.meraki.com,209.206.50.113,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg1169.meraki.com,,2620:12f:c000:116:6a7:41ff:fe10:357c,,,,,,,
[x],l113.meraki.com,209.206.49.147,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg564.meraki.com,,2620:12f:c000:0:2ef8:9bff:fe79:de7,,,,,,,
[x],l114.meraki.com,209.206.54.73,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal1098.meraki.com,"ns-112.awsdns-14.com, ns-1423.awsdns-49.org, ns-1777.awsdns-30.co.uk, ns-855.awsdns-42.net",2620:12f:c002:116:aebc:d9ff:fe00:37dc,,,,,,,
[x],l116.meraki.com,209.206.49.207,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg950.meraki.com,,2620:12f:c000:0:3673:2dff:fe46:e1c0,,,,,,,
[x],l117.meraki.com,209.206.49.115,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg1036.meraki.com,,2620:12f:c000:0:4206:d5ff:feac:f3dc,,,,,,,
[x],l118.meraki.com,209.206.54.83,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal969.meraki.com,,2620:12f:c002:116:4e5d:3cff:fe6b:c960,,,,,,,
[x],l119.meraki.com,209.206.63.140,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal1070.meraki.com,,2620:12f:c002:0:c2f8:7fff:fe4e:f5f4,,,,,,,
[x],l12-spare.meraki.com,209.206.63.10,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal702.meraki.com,,2620:12f:c002:0:3e57:31ff:fe02:925e,,,,,,,
[x],l12.meraki.com,,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg956.meraki.com,,2620:12f:c000:0:6e03:9ff:fe7e:3f48,,,,,,,
[x],l120.meraki.com,209.206.51.180,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg835.meraki.com,,2620:12f:c000:0:42f0:78ff:fe2e:c4c,,,,,,,
[x],l121.meraki.com,209.206.56.29,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mun406.meraki.com,,2620:12f:c004:0:676:b0ff:fed1:e9d0,,,,,,,
[x],l123.meraki.com,209.206.54.123,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal1112.meraki.com,,2620:12f:c002:116:6bd:97ff:fe23:7904,,,,,,,
[x],l124.meraki.com,,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg1068.meraki.com,,,,,,,,,
[x],l125.meraki.com,209.206.49.139,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg557.meraki.com,"ns-112.awsdns-14.com, ns-1423.awsdns-49.org, ns-1777.awsdns-30.co.uk, ns-855.awsdns-42.net",2620:12f:c000:0:2ef8:9bff:fe79:78c8,,,,,,,
[x],l126.meraki.com,209.206.63.111,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal809.meraki.com,,,,,,,,,
[x],l127.meraki.com,209.206.63.151,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal1069.meraki.com,,2620:12f:c002:0:6bd:97ff:fe62:ecc0,,,,,,,
[x],l128.meraki.com,209.206.53.168,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal620.meraki.com,,2620:12f:c002:0:2ef8:9bff:fe29:1ab2,,,,,,,
[x],l129.meraki.com,209.206.63.147,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal1014.meraki.com,,2620:12f:c002:0:4206:d5ff:fead:9cc,,,,,,,
[x],l13.meraki.com,209.206.51.154,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg809.meraki.com,,2620:12f:c000:0:42b5:c1ff:fe4a:3e68,,,,,,,
[x],l130.meraki.com,209.206.63.98,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal796.meraki.com,,2620:12f:c002:0:42b5:c1ff:fe07:4250,,,,,,,
[x],l131.meraki.com,209.206.53.238,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal668.meraki.com,,2620:12f:c002:0:5e71:dff:fec4:1b50,,,,,,,
[x],l132.meraki.com,209.206.49.106,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg1125.meraki.com,,2620:12f:c000:0:6bd:97ff:fe23:5450,,,,,,,
[x],l133.meraki.com,209.206.54.37,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal996.meraki.com,,2620:12f:c002:116:baa3:77ff:fe8e:a090,,,,,,,
[x],l134.meraki.com,209.206.49.208,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg1012.meraki.com,,2620:12f:c000:0:aebc:d9ff:fe00:4a24,,,,,,,
[x],l135.meraki.com,158.115.141.12,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,use309.meraki.com,,2600:1f16:941:8e00:59c8:bfe0:f6b3:7792,,,,,,,
[x],l137.meraki.com,,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal1031.meraki.com,,2620:12f:c002:116:ce90:70ff:fe80:2d60,,,,,,,
[x],l139.meraki.com,209.206.51.158,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg1051.meraki.com,,2620:12f:c000:0:aebc:d9ff:fe00:3c38,,,,,,,
[x],l142.meraki.com,209.206.56.78,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,vmu149.meraki.com,,2620:12f:c004:0:250:56ff:fe8f:cd,,,,,,,
[x],l145.meraki.com,209.206.56.5,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mun382.meraki.com,,,,,,,,,
[x],l146.meraki.com,209.206.57.76,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mun525.meraki.com,,2620:12f:c004:0:d6eb:68ff:fe13:ea18,,,,,,,
[x],l147.meraki.com,209.206.56.81,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mun458.meraki.com,,2620:12f:c004:0:3673:2dff:fe46:a740,,,,,,,
[x],l148.meraki.com,209.206.56.61,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mun438.meraki.com,,2620:12f:c004:0:6e03:9ff:fe1e:be8,,,,,,,
[x],l149.meraki.com,209.206.53.204,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal709.meraki.com,,2620:12f:c002:0:3e57:31ff:fe02:91ce,,,,,,,
[x],l15.meraki.com,209.206.49.193,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg901.meraki.com,,2620:12f:c000:0:faa7:3aff:fe0c:6e8c,,,,,,,
[x],l150.meraki.com,209.206.57.225,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mun352.meraki.com,,2620:12f:c004:0:be4a:56ff:fe54:c09c,,,,,,,
[x],l151.meraki.com,209.206.63.41,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal1085.meraki.com,,2620:12f:c002:0:6bd:97ff:fe23:5f00,,,,,,,
[x],l152.meraki.com,209.206.53.148,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal872.meraki.com,,2620:12f:c002:0:eaeb:34ff:fe72:49f8,,,,,,,
[x],l154.meraki.com,209.206.49.212,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg631.meraki.com,,2620:12f:c000:0:5e71:dff:fe04:893,,,,,,,
[x],l155.meraki.com,209.206.53.175,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal1198.meraki.com,,2620:12f:c002:0:6bd:97ff:fea1:1de4,,,,,,,
[x],l156.meraki.com,209.206.50.119,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg1163.meraki.com,,2620:12f:c000:116:3e26:e4ff:fef1:f738,,,,,,,
[x],l157.meraki.com,209.206.49.189,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg951.meraki.com,,2620:12f:c000:0:3673:2dff:fe46:ad04,,,,,,,
[x],l159.meraki.com,158.115.133.36,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,usw702.meraki.com,,2600:1f14:83f:f000:d8ea:bcd1:492e:a441,,,,,,,
[x],l16.meraki.com,209.206.49.52,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg1018.meraki.com,,2620:12f:c000:0:4206:d5ff:fead:471c,,,,,,,
[x],l161.meraki.com,209.206.49.103,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg1128.meraki.com,,2620:12f:c000:0:6bd:97ff:fe23:5570,,,,,,,
[x],l166.meraki.com,158.115.147.137,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,euc121.meraki.com,,2a05:d014:da3:1401:346a:673f:60fe:b7ef,,,,,,,
[x],l167.meraki.com,216.157.139.159,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,apa111.meraki.com,"ns-112.awsdns-14.com, ns-1423.awsdns-49.org, ns-1777.awsdns-30.co.uk, ns-855.awsdns-42.net",2406:da1c:8e5:9100:594c:f1eb:10b5:5d61,,,,,,,
[x],l169.meraki.com,209.206.51.199,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg587.meraki.com,,2620:12f:c000:0:2ef8:9bff:fe79:9a64,,,,,,,
[x],l172.meraki.com,209.206.57.224,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mun351.meraki.com,,2620:12f:c004:0:be4a:56ff:fe54:ad34,,,,,,,
[x],l173.meraki.com,209.206.57.73,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mun526.meraki.com,,2620:12f:c004:0:d6eb:68ff:fe02:cb0,,,,,,,
[x],l174.meraki.com,209.206.51.10,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg1073.meraki.com,,2620:12f:c000:0:826a:ff:fedb:3804,,,,,,,
[x],l176.meraki.com,209.206.59.96,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,fra426.meraki.com,"ns-112.awsdns-14.com, ns-1423.awsdns-49.org, ns-1777.awsdns-30.co.uk, ns-855.awsdns-42.net",2620:12f:c006:0:46b6:beff:fe9f:d054,,,,,,,
[x],l177.meraki.com,209.206.51.64,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg923.meraki.com,,2620:12f:c000:0:faa7:3aff:feb1:e458,,,,,,,
[x],l178.meraki.com,209.206.51.108,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg1025.meraki.com,"ns-112.awsdns-14.com, ns-1423.awsdns-49.org, ns-1777.awsdns-30.co.uk, ns-855.awsdns-42.net",,,,,,,,
[x],l18.meraki.com,209.206.63.68,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal766.meraki.com,,2620:12f:c002:0:5688:deff:fe0b:8904,,,,,,,
[x],l180.meraki.com,209.206.63.5,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal1092.meraki.com,,2620:12f:c002:0:aebc:d9ff:fe00:335c,,,,,,,
[x],l181.meraki.com,209.206.56.75,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,vmu151.meraki.com,,2620:12f:c004:0:250:56ff:fe8f:ab0a,,,,,,,
[x],l182.meraki.com,209.206.57.153,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mun521.meraki.com,,2620:12f:c004:0:6bd:97ff:fe3e:4f1c,,,,,,,
[x],l183.meraki.com,158.115.141.51,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,use305.meraki.com,,2600:1f16:941:8e00:8cc2:dba2:71d6:ba84,,,,,,,
[x],l184.meraki.com,209.206.56.76,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,vmu152.meraki.com,,2620:12f:c004:0:250:56ff:fe8f:2e26,,,,,,,
[x],l185.meraki.com,209.206.62.65,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sin298.meraki.com,,2620:12f:c009:100:4688:16ff:fe1c:10f0,,,,,,,
[x],l186-spare.meraki.com,209.206.51.247,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg967.meraki.com,,2620:12f:c000:0:6e03:9ff:fe7e:20a0,,,,,,,
[x],l186.meraki.com,209.206.54.79,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal973.meraki.com,,2620:12f:c002:116:4e5d:3cff:fe6b:caa4,,,,,,,
[x],l187.meraki.com,209.206.49.186,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg952.meraki.com,,2620:12f:c000:0:3673:2dff:fe46:b88c,,,,,,,
[x],l188.meraki.com,209.206.63.55,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal1083.meraki.com,,2620:12f:c002:0:6bd:97ff:fe23:7e80,,,,,,,
[x],l189.meraki.com,209.206.61.175,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sin293.meraki.com,,2620:12f:c008:0:3e26:e4ff:fe1d:9d88,,,,,,,
[x],l19.meraki.com,209.206.63.180,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal888.meraki.com,,2620:12f:c002:0:a23d:6eff:fe9d:4438,,,,,,,
[x],l190.meraki.com,209.206.51.115,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg772.meraki.com,,2620:12f:c000:0:be4a:56ff:fe3a:a812,,,,,,,
[x],l191.meraki.com,209.206.48.52,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg916.meraki.com,,2620:12f:c000:0:6e03:9ff:fe57:882c,,,,,,,
[x],l192.meraki.com,209.206.56.51,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mun425.meraki.com,,2620:12f:c004:0:b28b:d0ff:fe27:91c4,,,,,,,
[x],l194.meraki.com,209.206.56.73,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,vmu153.meraki.com,,2620:12f:c004:0:250:56ff:fe8f:b76b,,,,,,,
[x],l195.meraki.com,209.206.51.56,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg711.meraki.com,,2620:12f:c000:0:3e57:31ff:fe02:9162,,,,,,,
[x],l196.meraki.com,209.206.50.103,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg717.meraki.com,,2620:12f:c000:116:3e57:31ff:fe12:aff8,,,,,,,
[x],l197.meraki.com,209.206.56.101,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mun617.meraki.com,,2620:12f:c004:0:ceed:4dff:feb4:4204,,,,,,,
[x],l198.meraki.com,209.206.59.4,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,fra388.meraki.com,,2620:12f:c006:0:eece:13ff:fed8:2b90,,,,,,,
[x],l199.meraki.com,209.206.57.144,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,vmu137.meraki.com,,2620:12f:c004:0:250:56ff:fe8f:8536,,,,,,,
[x],l2-spare.meraki.com,209.206.51.31,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg1003.meraki.com,,2620:12f:c000:0:4206:d5ff:fead:1c5c,,,,,,,
[x],l2-spare.sandbox.meraki.com,209.206.50.186,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,vsd111.meraki.com,,2620:12f:c000:531:f816:3eff:fe78:b7e8,,,,,,,
[x],l2-spare.test.ikarem.io,54.176.204.47,"dns-external-master.amazon.com, root.amazon.com",NOERROR,"usw472.meraki.com, ec2-54-176-204-47.us-west-1.compute.amazonaws.com",,,,,,,,,
[x],l2.sandbox.meraki.com,,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal508.meraki.com,,,,,,,,,
[x],l20.meraki.com,158.115.133.44,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,usw692.meraki.com,,2600:1f14:83f:f000:511a:dbe4:5a42:75c1,,,,,,,
[x],l200.meraki.com,,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal899.meraki.com,,,,,,,,,
[x],l202.meraki.com,209.206.57.196,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mun539.meraki.com,"ns-112.awsdns-14.com, ns-1423.awsdns-49.org, ns-1777.awsdns-30.co.uk, ns-855.awsdns-42.net",2620:12f:c004:0:6bd:97ff:febc:1790,,,,,,,
[x],l204.meraki.com,209.206.51.194,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg750.meraki.com,,2620:12f:c000:0:3e57:31ff:fe50:98ad,,,,,,,
[x],l206.meraki.com,209.206.53.155,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal598.meraki.com,,2620:12f:c002:0:a653:eff:fee5:819e,,,,,,,
[x],l207.meraki.com,,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,fra511.meraki.com,"ns-112.awsdns-14.com, ns-1423.awsdns-49.org, ns-1777.awsdns-30.co.uk, ns-855.awsdns-42.net",2620:12f:c006:0:6bd:97ff:fe23:49c4,,,,,,,
[x],l208.meraki.com,209.206.63.181,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal889.meraki.com,,2620:12f:c002:0:a23d:6eff:fe9d:57a0,,,,,,,
[x],l209.meraki.com,209.206.56.88,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mun632.meraki.com,,2620:12f:c004:0:3e26:e4ff:fef1:e43c,,,,,,,
[x],l21.meraki.com,,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg1058.meraki.com,,2620:12f:c000:0:aebc:d9ff:fe00:4d18,,,,,,,
[x],l210.meraki.com,209.206.59.97,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,fra423.meraki.com,,2620:12f:c006:0:46b6:beff:fe9f:e230,,,,,,,
[x],l211.meraki.com,209.206.51.185,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,sdg840.meraki.com,,2620:12f:c000:0:42f0:78ff:fe43:20a4,,,,,,,
[x],l212.meraki.com,209.206.56.74,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,vmu154.meraki.com,,2620:12f:c004:0:250:56ff:fe8f:20b2,,,,,,,
[x],l213.meraki.com,209.206.56.31,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,mun408.meraki.com,,2620:12f:c004:0:676:b0ff:fec0:b498,,,,,,,
[x],l214.meraki.com,209.206.53.220,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dal664.meraki.com,,2620:12f:c002:0:5e71:dff:fec4:1b98,,,,,,,
[x],l215.meraki.com,209.206.60.232,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,syd165.meraki.com,,2620:12f:c00b:100:5e71:dff:fe25:29ab,,,,,,,
