new,host,a,soa,txt,status_code,ns,cname,cdn,cdn-name,aaaa,caa,mx
,a2i990.smtp2go.com,103.47.207.222,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a2i992.smtp2go.com,103.47.207.224,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a2i994.smtp2go.com,103.47.207.226,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a2i997.smtp2go.com,103.47.207.229,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a2i999.smtp2go.com,103.47.207.231,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i100.smtp2go.com,203.31.36.100,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i1001.smtp2go.com,203.31.39.233,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i1002.smtp2go.com,203.31.39.234,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i1003.smtp2go.com,203.31.39.235,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i1004.smtp2go.com,203.31.39.236,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i1005.smtp2go.com,203.31.39.237,"ns2.smtpcorp.com, hostmaster.smtp2go.com",,NOERROR,"sns3.treshna.co.nz, sns1.treshna.co.nz, sns4.treshna.co.nz, ns2.smtpcorp.com, sns2.treshna.co.nz, ns4.smtpcorp.com",,,,,,
,a3i1006.smtp2go.com,203.31.39.238,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i1007.smtp2go.com,203.31.39.239,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i1008.smtp2go.com,203.31.39.240,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,"sns3.treshna.co.nz, sns4.treshna.co.nz, sns2.treshna.co.nz, ns2.smtpcorp.com, ns4.smtpcorp.com, sns1.treshna.co.nz",,,,,,
,a3i1009.smtp2go.com,203.31.39.241,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i1010.smtp2go.com,,"ns2.smtpcorp.com, hostmaster.smtp2go.com",,NOERROR,,,,,,,
,a3i1011.smtp2go.com,203.31.39.243,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,"ns2.smtpcorp.com, sns4.treshna.co.nz, sns1.treshna.co.nz, sns3.treshna.co.nz, ns4.smtpcorp.com, sns2.treshna.co.nz",,,,,,
,a3i1013.smtp2go.com,203.31.39.245,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i1014.smtp2go.com,203.31.39.246,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i1015.smtp2go.com,203.31.39.247,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i1018.smtp2go.com,203.31.39.250,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i1019.smtp2go.com,203.31.39.251,"ns2.smtpcorp.com, hostmaster.smtp2go.com",,NOERROR,"ns2.smtpcorp.com, sns2.treshna.co.nz, sns1.treshna.co.nz, sns3.treshna.co.nz, sns4.treshna.co.nz, ns4.smtpcorp.com",,,,,,
,a3i1022.smtp2go.com,203.31.39.254,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i103.smtp2go.com,203.31.36.103,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i104.smtp2go.com,203.31.36.104,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i105.smtp2go.com,203.31.36.105,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i106.smtp2go.com,,"ns2.smtpcorp.com, hostmaster.smtp2go.com",,NOERROR,,,,,,,
,a3i108.smtp2go.com,203.31.36.108,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i111.smtp2go.com,203.31.36.111,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,"sns4.treshna.co.nz, sns3.treshna.co.nz, ns2.smtpcorp.com, sns1.treshna.co.nz, sns2.treshna.co.nz, ns4.smtpcorp.com",,,,,,
,a3i112.smtp2go.com,203.31.36.112,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i113.smtp2go.com,203.31.36.113,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i114.smtp2go.com,203.31.36.114,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,"sns4.treshna.co.nz, sns1.treshna.co.nz, ns4.smtpcorp.com, sns3.treshna.co.nz, ns2.smtpcorp.com, sns2.treshna.co.nz",,,,,,
,a3i115.smtp2go.com,203.31.36.115,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i116.smtp2go.com,203.31.36.116,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i117.smtp2go.com,203.31.36.117,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i118.smtp2go.com,203.31.36.118,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i120.smtp2go.com,203.31.36.120,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i121.smtp2go.com,203.31.36.121,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i122.smtp2go.com,203.31.36.122,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i123.smtp2go.com,203.31.36.123,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i124.smtp2go.com,203.31.36.124,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i125.smtp2go.com,203.31.36.125,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i126.smtp2go.com,203.31.36.126,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i129.smtp2go.com,203.31.36.129,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i130.smtp2go.com,203.31.36.130,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i133.smtp2go.com,203.31.36.133,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i134.smtp2go.com,203.31.36.134,"ns2.smtpcorp.com, hostmaster.smtp2go.com",,NOERROR,"sns2.treshna.co.nz, ns4.smtpcorp.com, sns1.treshna.co.nz, sns4.treshna.co.nz, sns3.treshna.co.nz, ns2.smtpcorp.com",,,,,,
,a3i135.smtp2go.com,203.31.36.135,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i136.smtp2go.com,,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i137.smtp2go.com,203.31.36.137,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i138.smtp2go.com,203.31.36.138,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i139.smtp2go.com,203.31.36.139,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i140.smtp2go.com,203.31.36.140,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i141.smtp2go.com,203.31.36.141,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i143.smtp2go.com,203.31.36.143,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i144.smtp2go.com,,"ns2.smtpcorp.com, hostmaster.smtp2go.com",,NOERROR,,,,,,,
,a3i145.smtp2go.com,203.31.36.145,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i146.smtp2go.com,203.31.36.146,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i147.smtp2go.com,203.31.36.147,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i148.smtp2go.com,203.31.36.148,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i150.smtp2go.com,203.31.36.150,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i151.smtp2go.com,203.31.36.151,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i153.smtp2go.com,203.31.36.153,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i155.smtp2go.com,203.31.36.155,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i157.smtp2go.com,203.31.36.157,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i158.smtp2go.com,,"ns2.smtpcorp.com, hostmaster.smtp2go.com",,NOERROR,,,,,,,
,a3i161.smtp2go.com,203.31.36.161,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i166.smtp2go.com,203.31.36.166,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i168.smtp2go.com,203.31.36.168,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i169.smtp2go.com,203.31.36.169,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i170.smtp2go.com,203.31.36.170,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i171.smtp2go.com,203.31.36.171,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i173.smtp2go.com,203.31.36.173,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i177.smtp2go.com,203.31.36.177,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i178.smtp2go.com,203.31.36.178,,,NOERROR,,,,,,,
,a3i179.smtp2go.com,203.31.36.179,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i180.smtp2go.com,203.31.36.180,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i183.smtp2go.com,203.31.36.183,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i184.smtp2go.com,203.31.36.184,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i185.smtp2go.com,203.31.36.185,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i187.smtp2go.com,203.31.36.187,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i188.smtp2go.com,203.31.36.188,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i189.smtp2go.com,203.31.36.189,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i190.smtp2go.com,203.31.36.190,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,"sns4.treshna.co.nz, ns2.smtpcorp.com, ns4.smtpcorp.com, sns3.treshna.co.nz, sns2.treshna.co.nz, sns1.treshna.co.nz",,,,,,
,a3i191.smtp2go.com,203.31.36.191,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i192.smtp2go.com,203.31.36.192,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i194.smtp2go.com,203.31.36.194,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i196.smtp2go.com,203.31.36.196,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i197.smtp2go.com,203.31.36.197,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i198.smtp2go.com,203.31.36.198,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i199.smtp2go.com,104.196.201.1,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,"www.smtp2go.com, smtp2go.wpengine.com",True,google,,,
,a3i200.smtp2go.com,203.31.36.200,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,"ns2.smtpcorp.com, sns3.treshna.co.nz, sns2.treshna.co.nz, sns4.treshna.co.nz, sns1.treshna.co.nz, ns4.smtpcorp.com",,,,,,
,a3i201.smtp2go.com,203.31.36.201,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i205.smtp2go.com,,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i206.smtp2go.com,203.31.36.206,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i207.smtp2go.com,203.31.36.207,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i208.smtp2go.com,203.31.36.208,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i209.smtp2go.com,203.31.36.209,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i210.smtp2go.com,203.31.36.210,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i211.smtp2go.com,203.31.36.211,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i212.smtp2go.com,203.31.36.212,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i213.smtp2go.com,203.31.36.213,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i214.smtp2go.com,203.31.36.214,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i217.smtp2go.com,203.31.36.217,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i218.smtp2go.com,203.31.36.218,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i219.smtp2go.com,203.31.36.219,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i220.smtp2go.com,203.31.36.220,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i222.smtp2go.com,203.31.36.222,"ns2.smtpcorp.com, hostmaster.smtp2go.com",,NOERROR,,,,,,,
,a3i223.smtp2go.com,203.31.36.223,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i225.smtp2go.com,203.31.36.225,"ns2.smtpcorp.com, hostmaster.smtp2go.com",,NOERROR,"sns2.treshna.co.nz, sns1.treshna.co.nz, sns3.treshna.co.nz, ns4.smtpcorp.com, sns4.treshna.co.nz, ns2.smtpcorp.com",,,,,,
,a3i227.smtp2go.com,203.31.36.227,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i228.smtp2go.com,203.31.36.228,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i230.smtp2go.com,203.31.36.230,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i231.smtp2go.com,,"ns2.smtpcorp.com, hostmaster.smtp2go.com",,NOERROR,,,,,,,
,a3i232.smtp2go.com,203.31.36.232,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,"ns2.smtpcorp.com, sns4.treshna.co.nz, sns3.treshna.co.nz, ns4.smtpcorp.com, sns1.treshna.co.nz, sns2.treshna.co.nz",,,,,,
,a3i233.smtp2go.com,203.31.36.233,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i235.smtp2go.com,,"ns2.smtpcorp.com, hostmaster.smtp2go.com",,NOERROR,,,,,,,
,a3i237.smtp2go.com,,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i238.smtp2go.com,203.31.36.238,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i240.smtp2go.com,203.31.36.240,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i241.smtp2go.com,203.31.36.241,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i243.smtp2go.com,203.31.36.243,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i244.smtp2go.com,203.31.36.244,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i245.smtp2go.com,203.31.36.245,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i246.smtp2go.com,203.31.36.246,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,"ns4.smtpcorp.com, sns4.treshna.co.nz, sns1.treshna.co.nz, sns2.treshna.co.nz, sns3.treshna.co.nz, ns2.smtpcorp.com",,,,,,
,a3i247.smtp2go.com,203.31.36.247,"ns2.smtpcorp.com, hostmaster.smtp2go.com",,NOERROR,"sns4.treshna.co.nz, sns3.treshna.co.nz, sns1.treshna.co.nz, sns2.treshna.co.nz, ns4.smtpcorp.com, ns2.smtpcorp.com",,,,,,
,a3i249.smtp2go.com,203.31.36.249,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i250.smtp2go.com,203.31.36.250,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i251.smtp2go.com,203.31.36.251,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i253.smtp2go.com,203.31.36.253,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i255.smtp2go.com,203.31.36.255,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i256.smtp2go.com,203.31.37.0,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i257.smtp2go.com,203.31.37.1,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i259.smtp2go.com,203.31.37.3,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i260.smtp2go.com,203.31.37.4,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i261.smtp2go.com,203.31.37.5,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i262.smtp2go.com,203.31.37.6,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i264.smtp2go.com,203.31.37.8,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i266.smtp2go.com,203.31.37.10,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i267.smtp2go.com,203.31.37.11,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i268.smtp2go.com,203.31.37.12,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i269.smtp2go.com,203.31.37.13,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i272.smtp2go.com,203.31.37.16,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i274.smtp2go.com,203.31.37.18,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,"sns1.treshna.co.nz, sns3.treshna.co.nz, ns4.smtpcorp.com, sns4.treshna.co.nz, ns2.smtpcorp.com, sns2.treshna.co.nz",,,,,,
,a3i275.smtp2go.com,203.31.37.19,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i277.smtp2go.com,203.31.37.21,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i279.smtp2go.com,203.31.37.23,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i28.smtp2go.com,203.31.36.28,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i280.smtp2go.com,203.31.37.24,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i281.smtp2go.com,203.31.37.25,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,"sns1.treshna.co.nz, ns4.smtpcorp.com, sns4.treshna.co.nz, ns2.smtpcorp.com, sns3.treshna.co.nz, sns2.treshna.co.nz",,,,,,
,a3i283.smtp2go.com,203.31.37.27,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i284.smtp2go.com,203.31.37.28,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i287.smtp2go.com,203.31.37.31,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i288.smtp2go.com,203.31.37.32,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i289.smtp2go.com,203.31.37.33,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i290.smtp2go.com,203.31.37.34,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i291.smtp2go.com,203.31.37.35,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i293.smtp2go.com,203.31.37.37,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i294.smtp2go.com,203.31.37.38,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i296.smtp2go.com,203.31.37.40,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i298.smtp2go.com,203.31.37.42,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i299.smtp2go.com,203.31.37.43,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i300.smtp2go.com,203.31.37.44,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i301.smtp2go.com,203.31.37.45,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i302.smtp2go.com,203.31.37.46,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i303.smtp2go.com,203.31.37.47,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i304.smtp2go.com,203.31.37.48,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i305.smtp2go.com,203.31.37.49,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i306.smtp2go.com,203.31.37.50,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i307.smtp2go.com,203.31.37.51,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i308.smtp2go.com,203.31.37.52,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i309.smtp2go.com,203.31.37.53,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i31.smtp2go.com,,"ns2.smtpcorp.com, hostmaster.smtp2go.com",,NOERROR,,,,,,,
,a3i310.smtp2go.com,203.31.37.54,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i311.smtp2go.com,,"ns2.smtpcorp.com, hostmaster.smtp2go.com",,NOERROR,,,,,,,
,a3i313.smtp2go.com,203.31.37.57,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i316.smtp2go.com,203.31.37.60,"ns2.smtpcorp.com, hostmaster.smtp2go.com",v=spf1 A -all,NOERROR,,,,,,,
,a3i317.smtp2go.com,,"ns2.smtpcorp.com, hostmaster.smtp2go.com",,NOERROR,,,,,,,
