new,host,a,soa,status_code,ns,cname,cdn,cdn-name,has_internal_ips,internal_ips,aaaa,caa,txt,mx
[x],h1a81.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h1a82.n2.ips.mtn.co.ug,212.88.122.130,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a83.n1.ips.mtn.co.ug,41.210.154.131,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a83.n2.ips.mtn.co.ug,212.88.122.131,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"rip.psg.com, demon.mtn.co.ug",,,,,,,,,
[x],h1a84.n1.ips.mtn.co.ug,41.210.154.132,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"rip.psg.com, demon.mtn.co.ug",,,,,,,,,
[x],h1a84.n2.ips.mtn.co.ug,212.88.122.132,,NOERROR,,,,,,,,,,
[x],h1a84.staging-my.mtn.com,,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h1a85.n2.ips.mtn.co.ug,212.88.122.133,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a86.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a86.n2.ips.mtn.co.ug,212.88.122.134,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a89.n1.ips.mtn.co.ug,41.210.154.137,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"rip.psg.com, demon.mtn.co.ug",,,,,,,,,
[x],h1a89.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h1a8a.n2.ips.mtn.co.ug,212.88.122.138,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a8b.n1.ips.mtn.co.ug,41.210.154.139,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a8c.n1.ips.mtn.co.ug,41.210.154.140,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a8d.n2.ips.mtn.co.ug,212.88.122.141,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a8e.n1.ips.mtn.co.ug,41.210.154.142,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a8e.n2.ips.mtn.co.ug,212.88.122.142,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a8f.n2.ips.mtn.co.ug,212.88.122.143,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a8f.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h1a9.n4.ips.mtn.co.ug,193.108.253.169,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a91.n1.ips.mtn.co.ug,41.210.154.145,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a91.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h1a93.n1.ips.mtn.co.ug,41.210.154.147,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a95.n1.ips.mtn.co.ug,41.210.154.149,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a96.n1.ips.mtn.co.ug,41.210.154.150,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a96.n2.ips.mtn.co.ug,212.88.122.150,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a97.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a98.n1.ips.mtn.co.ug,41.210.154.152,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a98.n2.ips.mtn.co.ug,212.88.122.152,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a99.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a9a.n2.ips.mtn.co.ug,212.88.122.154,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a9b.n1.ips.mtn.co.ug,41.210.154.155,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a9c.n1.ips.mtn.co.ug,41.210.154.156,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a9d.n2.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1a9f.n1.ips.mtn.co.ug,41.210.154.159,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aa.n1.ips.mtn.co.ug,41.210.129.170,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"rip.psg.com, demon.mtn.co.ug",,,,,,,,,
[x],h1aa.n2.ips.mtn.co.ug,212.88.97.170,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aa.n4.ips.mtn.co.ug,193.108.253.170,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aa1.n1.ips.mtn.co.ug,41.210.154.161,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aa2.n2.ips.mtn.co.ug,212.88.122.162,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aa4.n1.ips.mtn.co.ug,41.210.154.164,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aa4.n2.ips.mtn.co.ug,212.88.122.164,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aa6.n2.ips.mtn.co.ug,212.88.122.166,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aa7.n1.ips.mtn.co.ug,41.210.154.167,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aa7.n2.ips.mtn.co.ug,212.88.122.167,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aa9.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aa9.n2.ips.mtn.co.ug,212.88.122.169,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"demon.mtn.co.ug, rip.psg.com",,,,,,,,,
[x],h1aa9.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h1aaa.n2.ips.mtn.co.ug,212.88.122.170,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aab.n1.ips.mtn.co.ug,41.210.154.171,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aac.n1.ips.mtn.co.ug,41.210.154.172,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aad.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],h1aae.n2.ips.mtn.co.ug,212.88.122.174,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aaf.n2.ips.mtn.co.ug,212.88.122.175,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ab.n1.ips.mtn.co.ug,41.210.129.171,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ab.n2.ips.mtn.co.ug,212.88.97.171,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"rip.psg.com, demon.mtn.co.ug",,,,,,,,,
[x],h1ab0.n1.ips.mtn.co.ug,41.210.154.176,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ab1.n1.ips.mtn.co.ug,41.210.154.177,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ab2.n2.ips.mtn.co.ug,212.88.122.178,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ab3.n2.ips.mtn.co.ug,212.88.122.179,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ab5.n1.ips.mtn.co.ug,41.210.154.181,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ab6.n1.ips.mtn.co.ug,41.210.154.182,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ab6.staging-my.mtn.com,,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h1ab7.n2.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ab8.n1.ips.mtn.co.ug,41.210.154.184,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ab8.n2.ips.mtn.co.ug,212.88.122.184,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ab9.n1.ips.mtn.co.ug,41.210.154.185,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"demon.mtn.co.ug, rip.psg.com",,,,,,,,,
[x],h1ab9.n2.ips.mtn.co.ug,212.88.122.185,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aba.n1.ips.mtn.co.ug,41.210.154.186,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aba.n2.ips.mtn.co.ug,212.88.122.186,,NOERROR,,,,,,,,,,
[x],h1abc.n2.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1abd.n1.ips.mtn.co.ug,41.210.154.189,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1abd.n2.ips.mtn.co.ug,212.88.122.189,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1abe.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1abe.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],h1ac.n1.ips.mtn.co.ug,41.210.129.172,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ac.n4.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ac0.n1.ips.mtn.co.ug,41.210.154.192,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ac0.n2.ips.mtn.co.ug,212.88.122.192,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ac1.n2.ips.mtn.co.ug,212.88.122.193,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ac2.n2.ips.mtn.co.ug,212.88.122.194,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"demon.mtn.co.ug, rip.psg.com",,,,,,,,,
[x],h1ac3.n2.ips.mtn.co.ug,212.88.122.195,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"rip.psg.com, demon.mtn.co.ug",,,,,,,,,
[x],h1ac4.n2.ips.mtn.co.ug,212.88.122.196,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ac6.n2.ips.mtn.co.ug,212.88.122.198,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ac7.n2.ips.mtn.co.ug,212.88.122.199,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ac8.n2.ips.mtn.co.ug,212.88.122.200,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ac9.n2.ips.mtn.co.ug,212.88.122.201,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aca.n2.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1acb.n1.ips.mtn.co.ug,41.210.154.203,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1acb.n2.ips.mtn.co.ug,212.88.122.203,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1acc.n2.ips.mtn.co.ug,212.88.122.204,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1acd.n2.ips.mtn.co.ug,212.88.122.205,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ace.n2.ips.mtn.co.ug,212.88.122.206,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1acf.n1.ips.mtn.co.ug,41.210.154.207,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1acf.n2.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ad.n2.ips.mtn.co.ug,212.88.97.173,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ad.n4.ips.mtn.co.ug,193.108.253.173,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ad0.n2.ips.mtn.co.ug,212.88.122.208,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ad1.n1.ips.mtn.co.ug,41.210.154.209,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ad1.n2.ips.mtn.co.ug,212.88.122.209,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ad2.n1.ips.mtn.co.ug,41.210.154.210,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ad3.n1.ips.mtn.co.ug,41.210.154.211,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ad4.n2.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ad6.n2.ips.mtn.co.ug,212.88.122.214,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ad7.n1.ips.mtn.co.ug,41.210.154.215,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"demon.mtn.co.ug, rip.psg.com",,,,,,,,,
[x],h1ad7.n2.ips.mtn.co.ug,212.88.122.215,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ad8.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ad8.n2.ips.mtn.co.ug,212.88.122.216,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ad9.n1.ips.mtn.co.ug,41.210.154.217,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ad9.n2.ips.mtn.co.ug,212.88.122.217,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ada.n1.ips.mtn.co.ug,41.210.154.218,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ada.n2.ips.mtn.co.ug,212.88.122.218,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"demon.mtn.co.ug, rip.psg.com",,,,,,,,,
[x],h1adb.n2.ips.mtn.co.ug,212.88.122.219,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1adc.n1.ips.mtn.co.ug,41.210.154.220,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1add.n1.ips.mtn.co.ug,41.210.154.221,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1add.n2.ips.mtn.co.ug,212.88.122.221,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"rip.psg.com, demon.mtn.co.ug",,,,,,,,,
[x],h1add.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h1ade.n2.ips.mtn.co.ug,212.88.122.222,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1adf.n1.ips.mtn.co.ug,41.210.154.223,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1adf.n2.ips.mtn.co.ug,212.88.122.223,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ae0.n1.ips.mtn.co.ug,41.210.154.224,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ae1.n2.ips.mtn.co.ug,212.88.122.225,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ae3.n1.ips.mtn.co.ug,41.210.154.227,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ae4.n2.ips.mtn.co.ug,212.88.122.228,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"demon.mtn.co.ug, rip.psg.com",,,,,,,,,
[x],h1ae6.n2.ips.mtn.co.ug,212.88.122.230,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ae7.n2.ips.mtn.co.ug,212.88.122.231,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ae8.n1.ips.mtn.co.ug,41.210.154.232,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ae8.n2.ips.mtn.co.ug,212.88.122.232,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1ae9.n2.ips.mtn.co.ug,212.88.122.233,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aea.n2.ips.mtn.co.ug,212.88.122.234,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aea.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h1aeb.n2.ips.mtn.co.ug,212.88.122.235,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aec.n1.ips.mtn.co.ug,41.210.154.236,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aed.n1.ips.mtn.co.ug,41.210.154.237,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aee.n1.ips.mtn.co.ug,41.210.154.238,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aee.n2.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aef.n2.ips.mtn.co.ug,212.88.122.239,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1af.n1.ips.mtn.co.ug,41.210.129.175,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1af.n2.ips.mtn.co.ug,212.88.97.175,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1af.n4.ips.mtn.co.ug,193.108.253.175,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1af1.n1.ips.mtn.co.ug,41.210.154.241,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1af1.n2.ips.mtn.co.ug,212.88.122.241,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1af2.n1.ips.mtn.co.ug,41.210.154.242,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1af2.n2.ips.mtn.co.ug,212.88.122.242,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1af5.n1.ips.mtn.co.ug,41.210.154.245,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1af5.n2.ips.mtn.co.ug,212.88.122.245,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1af7.n2.ips.mtn.co.ug,212.88.122.247,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1af8.n1.ips.mtn.co.ug,41.210.154.248,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1af8.n2.ips.mtn.co.ug,212.88.122.248,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1af8.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h1af9.n1.ips.mtn.co.ug,41.210.154.249,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1af9.n2.ips.mtn.co.ug,212.88.122.249,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1afa.n2.ips.mtn.co.ug,212.88.122.250,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1afb.n1.ips.mtn.co.ug,41.210.154.251,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1afc.n1.ips.mtn.co.ug,41.210.154.252,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1afc.n2.ips.mtn.co.ug,212.88.122.252,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1afd.n1.ips.mtn.co.ug,41.210.154.253,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"demon.mtn.co.ug, rip.psg.com",,,,,,,,,
[x],h1afd.n2.ips.mtn.co.ug,212.88.122.253,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1afe.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1aff.n1.ips.mtn.co.ug,41.210.154.255,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b.n4.ips.mtn.co.ug,193.108.252.27,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b0.n2.ips.mtn.co.ug,212.88.97.176,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b0.n4.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b00.n1.ips.mtn.co.ug,41.210.155.0,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b01.n2.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b02.n1.ips.mtn.co.ug,41.210.155.2,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b02.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h1b03.n1.ips.mtn.co.ug,41.210.155.3,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b03.n2.ips.mtn.co.ug,212.88.123.3,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b03.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h1b04.n1.ips.mtn.co.ug,41.210.155.4,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b05.n1.ips.mtn.co.ug,41.210.155.5,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b05.n2.ips.mtn.co.ug,212.88.123.5,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b05.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h1b06.n1.ips.mtn.co.ug,41.210.155.6,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b06.n2.ips.mtn.co.ug,212.88.123.6,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b07.n2.ips.mtn.co.ug,212.88.123.7,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b08.n1.ips.mtn.co.ug,41.210.155.8,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b08.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h1b09.n1.ips.mtn.co.ug,41.210.155.9,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b0a.n1.ips.mtn.co.ug,41.210.155.10,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b0e.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b0e.n2.ips.mtn.co.ug,212.88.123.14,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1b1.n1.ips.mtn.co.ug,41.210.129.177,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
