input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,webserver,tls_expired,csp_domains_,final_url,tls_mismatched,tls_subject_org_
reporting.vercel.zapier.com,Application error: a client-side exception has occurred,404,5370,AS16509,AS16509,Unknown,76.76.21.0/24,reporting.vercel.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-04T18:18:42Z,2023-06-02T18:18:41Z,CN=*.vercel.zapier.com,*.vercel.zapier.com,*.vercel.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,177544afcf7101d9f3d118ad7f35ebe8,639ca9f3fa4977d3dd1c13cca024ccaeeb61b155f8db64a2fd2cc3cc742feaaa,True,ctls,reporting.vercel.zapier.com,,443,https://reporting.vercel.zapier.com:443,https,text/html,GET,76.76.21.142,/,322997044,76.76.21.98,Vercel,12,False,,Vercel,,,,,
res.cloudinary.com,"Image and Video Upload, Storage, Optimization and CDN",200,187988,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudinary.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,cloudinary.com,cloudflare,443,https://res.cloudinary.com:443,https,text/html,GET,104.19.166.65,/,-624805968,2a04:4e42:600::393,Yoast SEO:19.9,1739,False,True,cloudflare,,*.driftt.com,https://cloudinary.com,,Cloudinary Ltd
retreat.zapier.com,Sign In,403,2519,AS14618,AMAZON-AES,US,44.213.52.0/23,retreat.zapier.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,retreat.zapier.com,,443,https://retreat.zapier.com:443,https,text/html,GET,44.209.38.104,/,1219667363,52.2.228.131,HSTS,119,False,,,,,,,
role.vercel.zapier.com,,404,67,AS16509,AS16509,Unknown,76.76.21.0/24,role.vercel.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-04T18:18:42Z,2023-06-02T18:18:41Z,CN=*.vercel.zapier.com,*.vercel.zapier.com,*.vercel.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,177544afcf7101d9f3d118ad7f35ebe8,639ca9f3fa4977d3dd1c13cca024ccaeeb61b155f8db64a2fd2cc3cc742feaaa,True,ctls,role.vercel.zapier.com,,443,https://role.vercel.zapier.com:443,https,text/plain,GET,76.76.21.123,/,1307429962,76.76.21.98,Vercel,4,False,,Vercel,,,,,
scheduler.zapier.com,,404,22,AS14618,AMAZON-AES,US,44.213.52.0/23,scheduler.zapier.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,scheduler.zapier.com,,443,https://scheduler.zapier.com:443,https,application/json,GET,44.209.38.104,/,-224793387,52.87.144.228,HSTS,1,False,,,,,,,
scim.security.zapier.com,1Password SCIM bridge,200,559,AS14618,AMAZON-AES,US,18.208.0.0/13,scim.security.zapier.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-25T00:00:00Z,2024-04-22T23:59:59Z,CN=scim.security.zapier.com,scim.security.zapier.com,scim.security.zapier.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8b709e1b4cc079c1d236f3599e61dad9,5791b2ab7c407f59961bd842e5b192fa1f1dde7c470981a2271eac331a2687a4,,ctls,scim.security.zapier.com,,443,https://scim.security.zapier.com:443,https,text/html,GET,18.214.17.157,/,104012657,18.210.107.192,,1,False,,,,https://w3.org,https://scim.security.zapier.com/app/,,
sec-metrics.zapier.com,401 Authorization Required,401,172,AS14618,AMAZON-AES,US,44.213.52.0/23,sec-metrics.zapier.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,sec-metrics.zapier.com,,443,https://sec-metrics.zapier.com:443,https,text/html,GET,44.207.41.2,/,-1710455754,3.212.126.179,HSTS,8,False,,,,,,,
security-champions.zapier.com,Sign In,403,2519,AS14618,AMAZON-AES,US,52.86.0.0/15,,,,,,,,,,,,,,,,,,,,80,http://security-champions.zapier.com:80,http,text/html,GET,52.87.144.228,/,1219667363,44.209.38.104,,119,False,,,,,,,
server.vercel.zapier.com,,404,67,AS16509,AS16509,Unknown,76.76.21.0/24,server.vercel.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-04T18:18:42Z,2023-06-02T18:18:41Z,CN=*.vercel.zapier.com,*.vercel.zapier.com,*.vercel.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,177544afcf7101d9f3d118ad7f35ebe8,639ca9f3fa4977d3dd1c13cca024ccaeeb61b155f8db64a2fd2cc3cc742feaaa,True,ctls,server.vercel.zapier.com,,443,https://server.vercel.zapier.com:443,https,text/plain,GET,76.76.21.98,/,1307429962,76.76.21.241,Vercel,4,False,,Vercel,,,,,
setup-zappy.zapier.com,,200,3928,AS14618,AMAZON-AES,US,18.211.60.0/24,zapier.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,zapier.com,,443,https://setup-zappy.zapier.com:443,https,text/html,GET,18.205.36.100,/,-48476174,54.162.128.250,Vercel,1,False,,Vercel,,https://cspreports.zapier.com/api/v1/csp-report?cspr=https%3A//zapier.com/oauth/authorize/%3Fclient_id%3DAxZcwJoIdiniB7vyPJZz6qBRcRDxRQRaPHiMdM4i%26redirect_uri%3Dhttps%3A//setup-zappy.zapier.com/complete/zapier/%26response_type%3Dcode%26scope%3Dinternal%2Bprofile&p=zapier,https://zapier.com/app/login?utm_source=partners&utm_medium=api&utm_campaign=Partners%20API&next=/oauth/authorize/%3Fclient_id%3DAxZcwJoIdiniB7vyPJZz6qBRcRDxRQRaPHiMdM4i%26redirect_uri%3Dhttps%3A//setup-zappy.zapier.com/complete/zapier/%26response_type%3Dcode%26scope%3Dinternal%2Bprofile,,
slosh-api.security.zapier.com,,403,23,AS14618,AMAZON-AES,US,3.83.168.0/22,slosh-api.security.zapier.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-22T00:00:00Z,2023-12-21T23:59:59Z,CN=slosh-api.security.zapier.com,slosh-api.security.zapier.com,slosh-api.security.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b35d74cddcd2209fe41642523e5faaef,b159973872b5250c6497bdd1b2fe963412289c95456db219f6ce1f0a4fb609ae,,ctls,slosh-api.security.zapier.com,,443,https://slosh-api.security.zapier.com:443,https,application/json,GET,3.82.133.146,/,968070783,34.234.150.30,,1,False,,,,,,,
stage.vercel.zapier.com,,404,67,AS16509,AS16509,Unknown,76.76.21.0/24,stage.vercel.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-04T18:18:42Z,2023-06-02T18:18:41Z,CN=*.vercel.zapier.com,*.vercel.zapier.com,*.vercel.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,177544afcf7101d9f3d118ad7f35ebe8,639ca9f3fa4977d3dd1c13cca024ccaeeb61b155f8db64a2fd2cc3cc742feaaa,True,ctls,stage.vercel.zapier.com,,443,https://stage.vercel.zapier.com:443,https,text/plain,GET,76.76.21.93,/,1307429962,76.76.21.123,Vercel,4,False,,Vercel,,,,,
staging.team-fpv-interfaces.vercel.zapier.com,,404,67,AS16509,AS16509,Unknown,76.76.21.0/24,staging.team-fpv-interfaces.vercel.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2022-11-14T11:46:39Z,2023-02-12T11:46:38Z,CN=staging.team-fpv-interfaces.vercel.zapier.com,staging.team-fpv-interfaces.vercel.zapier.com,staging.team-fpv-interfaces.vercel.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,dafcbf8596e1d2d037c530ca647f43c4,3b9d23d2d988bc3c55e4acdb4df679278ea6c265d6f695a5ea54ebe95399110c,,ctls,staging.team-fpv-interfaces.vercel.zapier.com,,443,https://staging.team-fpv-interfaces.vercel.zapier.com:443,https,text/plain,GET,76.76.21.164,/,1307429962,76.76.21.9,Vercel,4,False,,Vercel,True,,,,
status.zapier.com,Zapier Status,200,101182,AS16509,AS16509,Unknown,52.216.72.0/24,status.zapier.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-09T14:18:18Z,2023-08-07T14:18:17Z,CN=appstatus.dancecapsules.merce.broadleafclients.com,appstatus.dancecapsules.merce.broadleafclients.com,xyz.shashwatkhare1.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3598f13f3c529598822d585f7b8e047e,1df8f8a5aafa59e7da8cf7217e98a8538714f6c81e1977f16f4971d0c950981c,,ctls,status.zapier.com,,80,http://status.zapier.com:80,http,text/html,GET,52.215.192.133,/,-1840324437,52.215.192.133,HSTS,2399,False,,,,,https://status.zapier.com/,,
support-api.zapier.com,,404,21,AS14618,AMAZON-AES,US,52.0.0.0/13,support-api.zapier.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,support-api.zapier.com,,443,https://support-api.zapier.com:443,https,text/plain,GET,52.2.228.131,/,-1669793162,44.209.38.104,HSTS,1,False,,,,,,,
support-retreat.zapier.com,Sign In,403,2519,AS14618,AMAZON-AES,US,52.0.0.0/13,support-retreat.zapier.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,support-retreat.zapier.com,,443,https://support-retreat.zapier.com:443,https,text/html,GET,52.2.228.131,/,1219667363,44.209.38.104,HSTS,119,False,,,,,,,
tables.zapier.com,,200,19409,AS16509,AMAZON-02,US,13.32.132.0/24,tables.zapier.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-09-14T23:59:59Z,CN=*.zables.zapier.com,*.zables.zapier.com,zables.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0e7f44c43defef651cc8f1cc260cf08f,3d83274a9c7b4c595ac5432d6cf5d0a04ad20efba16ee328fa9ebcc74298fd11,True,ctls,tables.zapier.com,cloudfront,443,https://tables.zapier.com:443,https,text/html,GET,13.32.121.55,/,1164238796,13.32.121.101,Vercel,1,False,True,Vercel,,https://*.google.cn,https://tables.zapier.com/app/tables,,
tablestore.zapier.com,,404,9,AS14618,AMAZON-AES,US,18.232.0.0/14,tablestore.zapier.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-24T23:59:59Z,CN=*.tablestore.zapier.com,*.tablestore.zapier.com,tablestore.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,36ccf032b10578aad7bc440d9b59e8c5,2d7e89027b7a8d8130d93229847c3676c9bff6b0814121f0338f139724039893,True,ctls,tablestore.zapier.com,,443,https://tablestore.zapier.com:443,https,text/plain,GET,18.235.123.229,/,1164238796,54.174.70.99,,1,False,,awselb/2.0,,,https://tablestore.zapier.com/app/tables,,
tablesui.vercel.zapier.com,,404,39,AS16509,AS16509,Unknown,76.76.21.0/24,tablesui.vercel.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-04T18:18:42Z,2023-06-02T18:18:41Z,CN=*.vercel.zapier.com,*.vercel.zapier.com,*.vercel.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,177544afcf7101d9f3d118ad7f35ebe8,639ca9f3fa4977d3dd1c13cca024ccaeeb61b155f8db64a2fd2cc3cc742feaaa,True,ctls,tablesui.vercel.zapier.com,,443,https://tablesui.vercel.zapier.com:443,https,text/plain,GET,76.76.21.98,/,965620137,76.76.21.61,Vercel,4,False,,Vercel,,,,,
transfer-api.zapier.com,,404,22,AS14618,AMAZON-AES,US,52.72.0.0/15,transfer-api.zapier.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,transfer-api.zapier.com,,80,http://transfer-api.zapier.com:80,http,application/json,GET,52.70.165.40,/,1266724597,3.210.219.157,HSTS,1,False,,,,,https://transfer-api.zapier.com,,
transfer.pilot.zapier.com,Zapier Transfer,200,50799,AS16509,AS16509,Unknown,76.76.21.0/24,transfer.pilot.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-04-19T19:55:05Z,2023-07-18T19:55:04Z,CN=transfer.pilot.zapier.com,transfer.pilot.zapier.com,transfer.pilot.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,46e659469c6ff02c2a8610065d64e217,9a674ded8a424892fa7c829828166d2ec27413e8018b57583440841012f8116f,,ctls,transfer.pilot.zapier.com,,443,https://transfer.pilot.zapier.com:443,https,text/html,GET,76.76.21.241,/,1894358470,76.76.21.98,Vercel,1,False,,Vercel,,,https://transfer.pilot.zapier.com/choose,,
transfer.zapier.com,Zapier Transfer,200,83184,AS16509,AS16509,Unknown,76.76.21.0/24,transfer.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-04-26T20:20:48Z,2023-07-25T20:20:47Z,CN=transfer.zapier.com,transfer.zapier.com,transfer.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,363c0bb5d48026da471aa8c7cacb457d,575551bba234e250ba0f12d641acd42eb085264aeb04a930241340912d1bfe1b,,ctls,transfer.zapier.com,,443,https://transfer.zapier.com:443,https,text/html,GET,76.76.21.98,/,-1676228879,76.76.21.61,Vercel,10,False,,Vercel,,,https://transfer.zapier.com/choose,,
transformer.zapier.com,,200,11501,AS14618,AMAZON-AES,US,54.88.0.0/14,transformer.zapier.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,transformer.zapier.com,,443,https://transformer.zapier.com:443,https,application/json,GET,54.84.84.135,/,-747738662,52.0.231.75,,2,False,,,,,,,
twemoji.maxcdn.com,"twemoji CDN by jsDelivr - A free, fast, and reliable Open Source CDN",200,22954,AS60068,CDN77 \^_^,GB,138.199.36.0/23,twemoji.maxcdn.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-15T18:09:14Z,2023-07-14T18:09:13Z,CN=twemoji.maxcdn.com,twemoji.maxcdn.com,twemoji.maxcdn.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d56fc60304e11c0faa331dbb8e4f945d,f52fad4023838359343a86130c91dee35f3ca1e12b09cc7bae4c8bd2e194acaf,,ctls,twemoji.maxcdn.com,,443,https://twemoji.maxcdn.com:443,https,text/html,GET,138.199.37.227,/,2049363819,2400:52e0:1e00::1053:1,HTTP/3,560,False,,BunnyCDN-DE1-860,,,,,
uk-playbook.zapier.com,Zapier - Sign In,200,22912,AS14618,AMAZON-AES,US,52.86.0.0/15,zapier.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,zapier.okta.com,,80,http://uk-playbook.zapier.com:80,http,text/html,GET,52.87.144.228,/,,44.209.38.104,Nginx,499,False,,nginx,,*.tiles.mapbox.com,https://zapier.okta.com/app/zapier_zapierhq_2/exk3i55sehURZsSC15d7/sso/saml?SAMLRequest=nVbZsqJKFn2vrzCoiH4xPAyKU5enIhmcQRkE9eVGAikgoySTfv3l6JnqRHX17X7R2Is9rbVzJ%2Fz4WUdhq0QZ9pN4QtBPFPHz%2BduPGFNjUORerKJLgXDearxiPG7gCVFk8TiB2G9MGCE8zu2xBqT1mHmixmmW5ImdhMR7AP3nAIgxyvKm9kcEMyG8PE%2FHJFlV1VPVfUoyl2QoiiKpEdk4Odh3vxMt8BbJJzEuIpRpKCt9G%2B3U9SMBbjJ4l6cbTH2UPdlJRGIYhYwNw9CCdvDTLnCeNHELZ9Jnu0x3wAwGPYbt93vUv2CU%2FtvO6wk16jlwyFidgQ1Rp0c3P3DA2J0RhKO%2BPezZrGURLaFRyI9hfpfwrfRr3STI4b04TNNX7K%2FHn3f5iyFRHXR9lsXI26lHrPE06wxIjJN7r0RrIUwI3%2Bngwqy0KfI3Qz5Yrs481TzB20Y7v0QT4gRDjF4QXKBFjHMY5xOCoZhuh2I71EhnumOKGVO9I9Havs6H82PHj90%2Fz8Z6OOHxXNe3ne1G04mW8XZSGgfiuTkn9PheN2tNkyyC%2BZ8zviANndPddYzi3M%2BvxPNX9X%2BQH2lfSjBjzXcbeYsMtZphEe8WTXw8Rs4iPiUPm4dxEvvNoP3bfSgSyr3EaYHQTTI%2F96L%2FcMBokqZeDlgH1XbHpnvxd4L8Uv8fZvrlqGYYdrAH6bdkKjqhDMU2au3UxYT4%2Ftv5Plz1DMb4RS38xf7fOkBxicIkRU2hNyJvzfzzjL9Xh%2Fxdm4LvNhvx%2F2j1WadHFgOGBXo%2BlSUfZwu2W1esklLLoOyNOHJ62cXJ5NHDZ%2B8H8q7zq%2F31lLwP9RFkI3e65MWit9%2FJ7VjYan4p2%2BeSZfcjWvTXU5VaU9aAOVCmJo5OMWV2VxVXJWvGjKAzLaNvCFI3ZmGcZ%2FPeoNxSl4HTDma3IM9W%2B3Jtn9VUZl0Z4jW5hulxfWXmud7uL93eJkes0NXCb6lWlLd5GM0xCy7XzYGShoPNQC6Wo1Ooc4Wv%2BK6pgQ05DKjJB6VPFO60Vuj6wXHPUiMB5vDD4l8uzVOzHDl6lhYLXtN5HlgLHihiJSiH5So5LrzSlht7zSmgsnRxLYFgBuidyHkSbzO7mr%2BBJefKBgdcCUTTs6RQFV8dBENR5gJQacs0PEmtqpl7x1YCJy%2BNqeQaJh0eNM6wmmv4uF%2Fe4F5lP8Wum1hRM5ZzSd1V4gMTBFBji5E9a9Z01VWKAyNWc8%2BWJd2tNvqiK%2BlKLZ8lynzBzneMesfOXC4puOKVe66ZWC1vx098eFDxB1OqBR2sH3xsiZsb%2BdEU64YIfGCJJFLhbndt%2Bm54LaZGAffH0I7l1JkHn2KxxInqchfY9VQH%2BgOTJGFWlwdmiuFsdHN49nzQeS6%2BAZlzg4sX%2BLNRRXGN1lMANty50ds9BLx7EEFRKGxd3wyaOwj1ORlWrBapueKo1rQ0R7EY5UBR9dWNnJ4WtkpGZN52PbQfDMjcAKO0vzvQFy3xyu7tKIeFqZ0Ps0g9KrKfn2bc%2FBxI5BSGJ1KpkQOOe9LuGfI1tZz2Zcm1r3R5Q2Hk2T52%2B9DdFuUpDy7tbMkUBuZcdDLKALqCSaHyAtvDRkYRAP0rJ3zn5DachnhxaPeAqfbXEsneumB1Pid%2BahTnrZHqbSViB5lMAnJpLlf5Taj9E1jPNyI7AFPB2fd9H5RG2%2Bl7OS0PhfZePXAKl8Spmiy3R59rS7u2j0UKRUGqDaZyCbX8Mmvf1EH%2FEltWQMuhdT6dKPbarvub0JXXdG%2BniDNTX89q0dyQaUZu%2B0xAh1U1eV2sr5vygT62ifxl037dxef715PcvOoWwjYJffva3IFhUvEZalK9v67%2F2%2FuSfqK%2Fvi8j6IfAcTKE8evd%2B%2BtX2vO3vwE%3D&RelayState=b68231b7-948b-499d-b057-4db13a10b252,,"Okta, Inc."
us-east-1.zapier.com,,404,19,AS14618,AMAZON-AES,US,54.88.0.0/14,us-east-1.zapier.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,us-east-1.zapier.com,,443,https://us-east-1.zapier.com:443,https,text/html,GET,54.87.150.250,/,-138391155,52.204.106.1,HSTS,2,False,,,,,,,
v2.vercel.zapier.com,,404,67,AS16509,AS16509,Unknown,76.76.21.0/24,v2.vercel.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-04T18:18:42Z,2023-06-02T18:18:41Z,CN=*.vercel.zapier.com,*.vercel.zapier.com,*.vercel.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,177544afcf7101d9f3d118ad7f35ebe8,639ca9f3fa4977d3dd1c13cca024ccaeeb61b155f8db64a2fd2cc3cc742feaaa,True,ctls,v2.vercel.zapier.com,,443,https://v2.vercel.zapier.com:443,https,text/plain,GET,76.76.21.22,/,1307429962,76.76.21.93,Vercel,4,False,,Vercel,,,,,
www.googletagmanager.com,Error 400 (Bad Request)!!1,400,1555,AS15169,GOOGLE,US,142.250.0.0/15,www.googletagmanager.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google-analytics.com,*.google-analytics.com,www.googleoptimize.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,60de21960acc1135956a2968026b647c,3b0044e06b0f98f11a360ad2bd0f640c989df03ba6deeb8b1d3d963d4097fdfb,True,ctls,www.googletagmanager.com,,443,https://www.googletagmanager.com:443,https,text/html,GET,142.250.184.232,/,302920777,2a00:1450:4001:827::2008,HTTP/3,12,False,,Google Tag Manager,,,,True,
www.zapier.com,Zapier | Automation that moves you forward,200,417636,AS16509,AMAZON-02,US,18.66.102.0/24,www.zapier.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,www.zapier.com,cloudfront,80,http://www.zapier.com:80,http,text/html,GET,18.66.97.79,/,1175501090,18.66.97.103,Vercel,71,False,True,Vercel,,,https://www.zapier.com/,,
zables.zapier.com,,200,19409,AS16509,AMAZON-02,US,13.32.132.0/24,zables.zapier.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-09-14T23:59:59Z,CN=*.zables.zapier.com,*.zables.zapier.com,zables.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0e7f44c43defef651cc8f1cc260cf08f,3d83274a9c7b4c595ac5432d6cf5d0a04ad20efba16ee328fa9ebcc74298fd11,True,ctls,zables.zapier.com,cloudfront,443,https://zables.zapier.com:443,https,text/html,GET,13.32.121.96,/,1164238796,13.32.121.101,Vercel,1,False,True,Vercel,,https://*.google.co.il,https://zables.zapier.com/app/tables,,
zap-ai-demo.vercel.zapier.com,,200,2298,AS16509,AS16509,Unknown,76.76.21.0/24,zap-ai-demo.vercel.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-04T18:18:42Z,2023-06-02T18:18:41Z,CN=*.vercel.zapier.com,*.vercel.zapier.com,*.vercel.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,177544afcf7101d9f3d118ad7f35ebe8,639ca9f3fa4977d3dd1c13cca024ccaeeb61b155f8db64a2fd2cc3cc742feaaa,True,ctls,zap-ai-demo.vercel.zapier.com,,443,https://zap-ai-demo.vercel.zapier.com:443,https,text/html,GET,76.76.21.61,/,-2070047203,76.76.21.98,Vercel,1,False,,Vercel,,,,,
