new,host,a,cname,mx,soa,ns,txt,caa,status_code,aaaa
[x],qwantbot-231-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-232-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-232-168-187-194.qwant.com,,qwant.com,,,"gns22.cloudns.net, gns23.cloudns.net, gns24.cloudns.net, gns21.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-232-169-187-194.qwant.com,,qwant.com,,,"gns24.cloudns.net, gns22.cloudns.net, gns23.cloudns.net, gns21.cloudns.net",,"sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-232-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-232-171-187-194.qwant.com,,qwant.com,,,,,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-233-168-187-194.qwant.com,,qwant.com,,,,,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-233-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-233-171-187-194.qwant.com,,qwant.com,,,"gns21.cloudns.net, gns22.cloudns.net, gns24.cloudns.net, gns23.cloudns.net",,"sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-234-169-187-194.qwant.com,,qwant.com,,,"gns24.cloudns.net, gns22.cloudns.net, gns23.cloudns.net, gns21.cloudns.net",,"sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-234-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-234-171-187-194.qwant.com,,qwant.com,,,"gns21.cloudns.net, gns23.cloudns.net, gns22.cloudns.net, gns24.cloudns.net",,"sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-235-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-235-168-187-194.qwant.com,,qwant.com,,,"gns23.cloudns.net, gns21.cloudns.net, gns22.cloudns.net, gns24.cloudns.net",,"sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-235-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-235-171-187-194.qwant.com,,qwant.com,,,,,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-236-168-187-194.qwant.com,,qwant.com,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-236-169-187-194.qwant.com,,qwant.com,,,,,"sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-236-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-236-171-187-194.qwant.com,,qwant.com,,,,,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-237-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-237-168-187-194.qwant.com,,qwant.com,,,,,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-237-169-187-194.qwant.com,,qwant.com,,,,,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-237-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-238-168-187-194.qwant.com,,qwant.com,,,"gns24.cloudns.net, gns22.cloudns.net, gns21.cloudns.net, gns23.cloudns.net",,"sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-238-169-187-194.qwant.com,,qwant.com,,,,,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-238-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-239-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-239-168-187-194.qwant.com,,qwant.com,,,,,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-239-169-187-194.qwant.com,,qwant.com,,,"gns21.cloudns.net, gns24.cloudns.net, gns23.cloudns.net, gns22.cloudns.net",,,NOERROR,
[x],qwantbot-239-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-239-171-187-194.qwant.com,,qwant.com,,,,,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-24-168-187-194.qwant.com,,qwant.com,,,"gns21.cloudns.net, gns22.cloudns.net, gns24.cloudns.net, gns23.cloudns.net",,"sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-24-169-187-194.qwant.com,,qwant.com,,,"gns21.cloudns.net, gns24.cloudns.net, gns22.cloudns.net, gns23.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-24-171-187-194.qwant.com,,qwant.com,,,,,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-240-168-187-194.qwant.com,,qwant.com,,,"gns24.cloudns.net, gns23.cloudns.net, gns21.cloudns.net, gns22.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-240-169-187-194.qwant.com,,qwant.com,,,,,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-240-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-240-171-187-194.qwant.com,,qwant.com,,,"gns21.cloudns.net, gns23.cloudns.net, gns24.cloudns.net, gns22.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-241-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-241-169-187-194.qwant.com,,qwant.com,,,"gns21.cloudns.net, gns22.cloudns.net, gns23.cloudns.net, gns24.cloudns.net",,"sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-241-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-241-171-187-194.qwant.com,,qwant.com,,,"gns21.cloudns.net, gns22.cloudns.net, gns23.cloudns.net, gns24.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-242-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-242-168-187-194.qwant.com,"185.136.96.98, 185.136.97.98, 185.136.98.98, 185.136.99.98",qwant.com,,,"gns24.cloudns.net, gns22.cloudns.net, gns21.cloudns.net, gns23.cloudns.net",,"sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-242-169-187-194.qwant.com,,qwant.com,,,"gns22.cloudns.net, gns23.cloudns.net, gns21.cloudns.net, gns24.cloudns.net",,,NOERROR,
[x],qwantbot-242-171-187-194.qwant.com,,qwant.com,,,"gns21.cloudns.net, gns23.cloudns.net, gns24.cloudns.net, gns22.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-243-168-187-194.qwant.com,,qwant.com,,,"gns23.cloudns.net, gns22.cloudns.net, gns21.cloudns.net, gns24.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-243-169-187-194.qwant.com,185.136.96.98,qwant.com,,,"gns23.cloudns.net, gns21.cloudns.net, gns22.cloudns.net, gns24.cloudns.net",,"sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-243-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-243-171-187-194.qwant.com,,qwant.com,,,"gns21.cloudns.net, gns22.cloudns.net, gns23.cloudns.net, gns24.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-244-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-244-168-187-194.qwant.com,,qwant.com,,,"gns21.cloudns.net, gns23.cloudns.net, gns24.cloudns.net, gns22.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-244-169-187-194.qwant.com,,qwant.com,,,"gns22.cloudns.net, gns24.cloudns.net, gns21.cloudns.net, gns23.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-244-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-244-171-187-194.qwant.com,,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns23.cloudns.net, gns22.cloudns.net, gns21.cloudns.net, gns24.cloudns.net",,"sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-245-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-245-168-187-194.qwant.com,,qwant.com,,,"gns24.cloudns.net, gns22.cloudns.net, gns23.cloudns.net, gns21.cloudns.net",,"sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-245-169-187-194.qwant.com,,qwant.com,,,"gns21.cloudns.net, gns22.cloudns.net, gns23.cloudns.net, gns24.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-245-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-245-171-187-194.qwant.com,,qwant.com,,,"gns21.cloudns.net, gns22.cloudns.net, gns23.cloudns.net, gns24.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-246-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-246-168-187-194.qwant.com,194.187.168.99,qwant.com,,,"gns21.cloudns.net, gns23.cloudns.net, gns24.cloudns.net, gns22.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-246-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-247-168-187-194.qwant.com,,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns23.cloudns.net, gns24.cloudns.net, gns21.cloudns.net, gns22.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-247-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-248-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-248-168-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,"gns21.cloudns.net, gns22.cloudns.net, gns23.cloudns.net, gns24.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-248-169-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,,,,NOERROR,
[x],qwantbot-248-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-248-171-187-194.qwant.com,"185.136.96.98, 185.136.97.98, 185.136.98.98, 185.136.99.98",qwant.com,qwant-com.mail.protection.outlook.com,,"gns23.cloudns.net, gns24.cloudns.net, gns21.cloudns.net, gns22.cloudns.net",,"sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-249-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-249-168-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,"gns22.cloudns.net, gns23.cloudns.net, gns21.cloudns.net, gns24.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-25-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-25-168-187-194.qwant.com,"185.136.96.98, 185.136.97.98, 185.136.98.98, 185.136.99.98",qwant.com,qwant-com.mail.protection.outlook.com,,"gns22.cloudns.net, gns24.cloudns.net, gns21.cloudns.net, gns23.cloudns.net",,"sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-25-169-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,"gns21.cloudns.net, gns24.cloudns.net, gns22.cloudns.net, gns23.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-25-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-25-171-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,"gns22.cloudns.net, gns24.cloudns.net, gns23.cloudns.net, gns21.cloudns.net",,"sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-250-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-250-169-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,"gns21.cloudns.net, gns22.cloudns.net, gns23.cloudns.net, gns24.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-250-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-250-171-187-194.qwant.com,185.136.96.98,qwant.com,qwant-com.mail.protection.outlook.com,,"gns21.cloudns.net, gns23.cloudns.net, gns22.cloudns.net, gns24.cloudns.net",,"letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-251-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-251-169-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,"gns22.cloudns.net, gns23.cloudns.net, gns24.cloudns.net, gns21.cloudns.net",,,NOERROR,
[x],qwantbot-251-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-251-171-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,"gns23.cloudns.net, gns21.cloudns.net, gns22.cloudns.net, gns24.cloudns.net","apple-domain-verification=p4IYUqjmTB4BXLwx, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, MS=ms90901364, Dv9-b7p-47M","sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-252-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-252-168-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,"gns22.cloudns.net, gns23.cloudns.net, gns24.cloudns.net, gns21.cloudns.net","MS=ms90901364, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, apple-domain-verification=p4IYUqjmTB4BXLwx, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, Dv9-b7p-47M","sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-252-169-187-194.qwant.com,,qwant.com,,,,"Dv9-b7p-47M, MS=ms90901364, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, apple-domain-verification=p4IYUqjmTB4BXLwx",,NOERROR,
[x],qwantbot-252-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-252-171-187-194.qwant.com,185.136.96.98,qwant.com,qwant-com.mail.protection.outlook.com,,"gns23.cloudns.net, gns22.cloudns.net, gns21.cloudns.net, gns24.cloudns.net","Dv9-b7p-47M, MS=ms90901364, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, apple-domain-verification=p4IYUqjmTB4BXLwx","sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-253-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-253-168-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,"gns24.cloudns.net, gns21.cloudns.net, gns23.cloudns.net, gns22.cloudns.net","Dv9-b7p-47M, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, MS=ms90901364, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, apple-domain-verification=p4IYUqjmTB4BXLwx","letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-253-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-254-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-254-168-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,,"google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, MS=ms90901364, apple-domain-verification=p4IYUqjmTB4BXLwx, Dv9-b7p-47M",,NOERROR,
[x],qwantbot-254-169-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,"gns21.cloudns.net, gns22.cloudns.net, gns23.cloudns.net, gns24.cloudns.net","Dv9-b7p-47M, MS=ms90901364, apple-domain-verification=p4IYUqjmTB4BXLwx, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all","letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-254-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-254-171-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,"gns21.cloudns.net, gns23.cloudns.net, gns24.cloudns.net, gns22.cloudns.net","Dv9-b7p-47M, apple-domain-verification=p4IYUqjmTB4BXLwx, MS=ms90901364, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA","letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-255-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-255-168-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,"gns22.cloudns.net, gns21.cloudns.net, gns24.cloudns.net, gns23.cloudns.net","google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, apple-domain-verification=p4IYUqjmTB4BXLwx, Dv9-b7p-47M, MS=ms90901364","letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-255-169-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,"gns22.cloudns.net, gns24.cloudns.net, gns23.cloudns.net, gns21.cloudns.net","apple-domain-verification=p4IYUqjmTB4BXLwx, Dv9-b7p-47M, MS=ms90901364, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA",,NOERROR,
[x],qwantbot-255-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-26-168-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,"gns24.cloudns.net, gns22.cloudns.net, gns23.cloudns.net, gns21.cloudns.net","google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, MS=ms90901364, apple-domain-verification=p4IYUqjmTB4BXLwx, Dv9-b7p-47M, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all","letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-26-171-187-194.qwant.com,194.187.168.99,qwant.com,qwant-com.mail.protection.outlook.com,,"gns21.cloudns.net, gns22.cloudns.net, gns23.cloudns.net, gns24.cloudns.net",,"sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-27-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-27-168-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,"gns24.cloudns.net, gns21.cloudns.net, gns23.cloudns.net, gns22.cloudns.net","Dv9-b7p-47M, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, MS=ms90901364, apple-domain-verification=p4IYUqjmTB4BXLwx","sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-27-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-27-171-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,"gns22.cloudns.net, gns21.cloudns.net, gns24.cloudns.net, gns23.cloudns.net","MS=ms90901364, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, Dv9-b7p-47M, apple-domain-verification=p4IYUqjmTB4BXLwx","letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-28-168-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,,"gns24.cloudns.net, gns21.cloudns.net, gns22.cloudns.net, gns23.cloudns.net","Dv9-b7p-47M, MS=ms90901364, apple-domain-verification=p4IYUqjmTB4BXLwx, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all","sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-28-169-187-194.qwant.com,,qwant.com,,,"gns23.cloudns.net, gns22.cloudns.net, gns24.cloudns.net, gns21.cloudns.net","google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, Dv9-b7p-47M, apple-domain-verification=p4IYUqjmTB4BXLwx, MS=ms90901364, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all",,NOERROR,
[x],qwantbot-28-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-29-162-242-91.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-29-168-187-194.qwant.com,185.136.96.98,qwant.com,qwant-com.mail.protection.outlook.com,,"gns24.cloudns.net, gns22.cloudns.net, gns21.cloudns.net, gns23.cloudns.net","apple-domain-verification=p4IYUqjmTB4BXLwx, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, MS=ms90901364, Dv9-b7p-47M",,NOERROR,
[x],qwantbot-29-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-3-168-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net","gns21.cloudns.net, gns23.cloudns.net, gns24.cloudns.net, gns22.cloudns.net",,,NOERROR,
[x],qwantbot-3-169-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net","gns23.cloudns.net, gns24.cloudns.net, gns22.cloudns.net, gns21.cloudns.net","v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, MS=ms90901364, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, apple-domain-verification=p4IYUqjmTB4BXLwx, Dv9-b7p-47M","letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-3-170-187-194.qwant.com,,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-3-171-187-194.qwant.com,,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net","gns23.cloudns.net, gns22.cloudns.net, gns24.cloudns.net, gns21.cloudns.net","apple-domain-verification=p4IYUqjmTB4BXLwx, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, Dv9-b7p-47M, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, MS=ms90901364","letsencrypt.org, sectigo.com",NOERROR,
