new,host,mx,soa,txt,status_code,a,aaaa,cname,cdn,cdn-name,ns,has_internal_ips,internal_ips,caa
[x],63-146-153-46.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-47.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-48.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-49.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-50.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-51.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-52.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-54.dia.static.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-55.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-56.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-58.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-6.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-60.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-61.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-65.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-66.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-67.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],63-146-153-69.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-70.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-71.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-72.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-73.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-74.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-75.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-77.dia.static.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],63-146-153-78.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-79.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],63-146-153-8.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-80.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-81.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-83.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-87.dia.static.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],63-146-153-88.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-91.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-92.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-93.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-96.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-97.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],63-146-153-98.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],63-146-153-99.dia.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],ac-hotels.marriott.com,,"darwin.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"141.193.213.11, 141.193.213.10",,wp.wpenginepowered.com,,,,,,
[x],accenture.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,,,,,,,
[x],accolades.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,,,,,,,
[x],accounts-api-perf1.ose-perf2-vxbyr.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],accounts-api-prod10.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],accounts-api-prod8.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],accounts-api-prod9.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],accounts-api-uat1.ose-perf2-vxbyr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],accounts.api-prodr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],achotels.marriott.com,,"darwin.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"141.193.213.10, 141.193.213.11",,wp.wpenginepowered.com,,,,,,
[x],adaptiveauth-api-eaaperf1.ose-perf2-vxbyr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],adaptiveauth-api-eaaprod8.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],adaptiveauth-api-eaaprod9.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],adaptiveauth-api-eaauat1.ose-perf2-vxbyr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],adaptiveauth-eaa-perf1.ose-perf2-vxbyr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],adaptiveauth-eaa-prod8.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],adaptiveauth-eaa-prod9.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],adaptiveauth-eaa-uat1.ose-perf2-vxbyr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],adaptiveauth.api-prodr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],addev.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],admin.oyscloudprf.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],afcs-agreements.marriott.com,,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",,NOERROR,"143.204.215.43, 143.204.215.96, 143.204.215.34, 143.204.215.37",,"afcs-agreements.claresco.com, d1b47qa0zhtbj9.cloudfront.net",True,cloudfront,"ns-222.awsdns-27.com, ns-546.awsdns-04.net, ns-1058.awsdns-04.org, ns-1779.awsdns-30.co.uk",,,
[x],aig.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,12.129.71.197,,,,,,,,
[x],alcnsa.xwip.marriott.com,,"HDQNCEXTNB105.marriott.com, hostmaster.HDQNCEXTSB105.marriott.com",,NOERROR,54.85.174.4,,,,,,,,
[x],alerts-openshift-metrics.ose-dev39-vxbyr.cloud.marriott.com,,,,NOERROR,,,wildcard.ose-dev39-vxbyr.cloud.marriott.com,,,,,,
[x],all-inclusive.marriott.com,,"ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,"104.18.27.97, 104.18.26.97","2606:4700::6812:1b61, 2606:4700::6812:1a61",all-inclusive.marriott.com.cdn.cloudflare.net,True,cloudflare,,,,
[x],aloft-hotels.marriott.com,,"darwin.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"141.193.213.11, 141.193.213.10",,wp.wpenginepowered.com,,,,,,
[x],analytics.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,66.70.118.53,,,,,,,,
[x],answers.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,,,,,,,
[x],apcgateway.marriott.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.210.112.189,,"apcgateway.marriott.com.edgekey.net, e9226.x.akamaiedge.net",,,,,,
[x],apcgatewayprf1.marriott.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,104.81.117.117,,"apcgatewayprf1.marriott.com.edgekey.net, e9226.x.akamaiedge.net",,,,,,
[x],apcgatewaytst1.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,159.166.124.24,,,,,,,,
[x],api.ecs.test.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],apigatewayc11prd.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,169.54.35.210,,,,,,,,
[x],apigatewayc11tst1.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,169.53.71.3,,,,,,,,
[x],apigatewayc12prd.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,158.85.213.178,,,,,,,,
[x],apigwc11tst1.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,169.53.71.7,,,,,,,,
[x],apigwc12prd.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,158.85.213.178,,,,,,,,
[x],apigwc13prd.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,169.45.139.130,,,,,,,,
[x],apigwc21prd.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,12.27.102.13,,,,,,,,
[x],apigwc21prf1.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],apigwc21prf3.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],apigwc21tst1.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],apigwc22node2prd.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],apigwc22node3prd.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],apigwc22prd.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],apigwc23node3prd.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],apigwc31prd.marriott.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,"34.225.68.206, 54.209.43.60",,api-akamai-miprod13-lb-461903195.us-east-1.elb.amazonaws.com,,,"ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",,,
[x],app-insiders.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.231.127.158,,mbinsiders.wpengine.com,True,google,,,,
[x],app.marriott.com,,"ns-1925.awsdns-48.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,"54.153.11.198, 54.177.1.46, 52.52.180.44, 13.57.112.110, 54.151.40.49, 52.9.27.114, 52.8.221.65, 13.56.89.211",,custom.bnc.lt,,,,,,"entrust.net, letsencrypt.org, digicert.com"
[x],appdata.oyscloudprf.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],apprenticeships.marriott.co.uk,,"chad.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"104.18.163.83, 104.18.161.83, 104.18.162.83, 104.18.160.83, 104.18.164.83","2606:4700::6812:a053, 2606:4700::6812:a153, 2606:4700::6812:a353, 2606:4700::6812:a253, 2606:4700::6812:a453",host.tambourineglobal.com,True,cloudflare,,,,
[x],appvolumes.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],arabic.crramstarwood.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,10.224.211.111,,,,,,True,10.224.211.111,
[x],arabic.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,12.27.102.174,,,,,,,,
[x],arabic.mi-ramdev001.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],arabic.ram-preprod.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],argentina.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,explore.marriott.com,,,,,,
[x],aries-prodreplica.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],artifactory.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,"172.25.15.188, 172.25.15.6",,,,,,True,"172.25.15.188, 172.25.15.6",
[x],artifactorysb.sdo.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,172.20.3.156,,,,,,True,172.20.3.156,
[x],atlanta.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,,,,,,,
[x],atlassian.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],austin.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,,,,,,,
[x],austinconcierge.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,,,,,,,
[x],auth-apc-prf1.marriott.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.37.43.166,,"auth-apc-prf1.marriott.com.edgekey.net, e9226.x.akamaiedge.net",,,,,,
[x],auth-apc.marriott.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.212.211.175,,"auth-apc.marriott.com.edgekey.net, e9226.x.akamaiedge.net",,,,,,
[x],auth-perf1.marriott.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.37.50.171,,"auth-perf1.marriott.com.edgekey.net, e5604.x.akamaiedge.net",,,,,,
[x],auth-uat2.marriott.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,104.81.112.218,,"auth-uat2.marriott.com.edgekey.net, e16944.x.akamaiedge.net",,,,,,
[x],auth.marriott.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.74.172.86,,"auth.marriott.com.edgekey.net, e2889.x.akamaiedge.net",,,,,,
[x],author.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,173.203.147.86,,,,,,,,
[x],autodiscover.adddev.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],autodiscover.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],autodiscover.secmail.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,12.229.8.70,,secmail.marriott.com,,,,,,
[x],autograph-hotels.marriott.com,,"darwin.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"141.193.213.11, 141.193.213.10",,wp.wpenginepowered.com,,,,,,
[x],autographcollectionsurvey.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],awtunnel.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],bankofamerica.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,12.129.71.197,,,,,,,,
[x],bearingpoint.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,12.129.71.197,,,,,,,,
[x],become.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,,,,,,,
[x],beta2.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,206.16.205.21,,,,,,,,
[x],bkkbr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],bkkcy.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],bkkdt.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],blogs.marriott.com,,"darwin.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,wp.wpenginepowered.com,,,,,,
[x],bmsc-americas-services.marriott.com,,"ns-822.awsdns-38.net, awsdns-hostmaster.amazon.com",,NOERROR,"18.66.122.107, 18.66.122.32, 18.66.122.127, 18.66.122.14",,"bmsc-americas-services.claresco.com, dt7vv01ycbjrr.cloudfront.net",True,cloudfront,"ns-822.awsdns-38.net, ns-2028.awsdns-61.co.uk, ns-1150.awsdns-15.org, ns-133.awsdns-16.com",,,
[x],bnagowebtext.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,216.1.181.21,,,,,,,,
[x],bpa1-sw.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,159.166.44.21,,,,,,,,
[x],bpa2-dev.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,12.20.131.35,,,,,,,,
[x],bpa2-preprod.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,12.229.8.25,,,,,,,,
[x],bpa2-rdc.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,12.229.8.96,,,,,,,,
[x],bpa2-sw.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,159.166.40.21,,,,,,,,
[x],bpa2.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.197.86,,,,,,,,
[x],brand-sites.marriott.com,,"darwin.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"141.193.213.11, 141.193.213.10",,wp.wpenginepowered.com,,,,,,
