input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,tech_,lines,cdn,tls_self_signed
test.swimlane.bitdefender.com,403 Forbidden,,118,test.swimlane.bitdefender.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=test.swimlane.bitdefender.com,test.swimlane.bitdefender.com,,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,test.swimlane.bitdefender.com,443,https://test.swimlane.bitdefender.com:443,https,awselb/2.0,text/html,GET,13.248.213.79,,7,,
threatmap.bitdefender.com,Bitdefender Threat Map,,5297,threatmap.bitdefender.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-06T00:00:00Z,"CN=threatmap.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",threatmap.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,threatmap.bitdefender.com,443,https://threatmap.bitdefender.com:443,https,nginx/1.18.0 (Ubuntu),text/html,GET,35.198.72.0,Ubuntu,167,True,
ti.bitdefender.com,403 Forbidden,,146,ti.bitdefender.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-05-05T06:42:25Z,CN=ti.bitdefender.com,ti.bitdefender.com,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,ti.bitdefender.com,443,https://ti.bitdefender.com:443,https,nginx,text/html,GET,81.161.59.222,Nginx,8,,
tky-dns.bitdefender.net,,,1,tky-dns.bitdefender.net,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,"CN=dns.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",dns.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,tky-dns.bitdefender.net,443,https://tky-dns.bitdefender.net:443,https,,text/plain,GET,34.84.232.67,HSTS,2,True,
trafficlight.bitdefender.com,Bitdefender TrafficLight - Free Add-on for Secure Web Browsing,,56114,www.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.bitdefender.com,443,https://trafficlight.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,Java,1440,True,
translate.bitdefender.com,Just a moment...,,7123,translate.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,translate.bitdefender.com,443,https://translate.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,Cloudflare,87,True,
trustwave-e6a168ba-133a-41dd-a1ab-0a59a31c2459.2d7dd.cdn.bitdefender.net,403 Forbidden,,555,trustwave-e6a168ba-133a-41dd-a1ab-0a59a31c2459.2d7dd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-06-14T00:00:00Z,"CN=*.2d7dd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d7dd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,trustwave-e6a168ba-133a-41dd-a1ab-0a59a31c2459.2d7dd.cdn.bitdefender.net,443,https://trustwave-e6a168ba-133a-41dd-a1ab-0a59a31c2459.2d7dd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.133.11,Nginx,14,,
unices.bitdefender.com,Bitdefender Business and Enterprise Cybersecurity Solutions,,245667,www.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.bitdefender.com,443,https://unices.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,Java,8535,True,
update-cloud.2d585.cdn.bitdefender.net,403 Forbidden,,555,update-cloud.2d585.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-08-02T00:00:00Z,"CN=*.2d585.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d585.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,update-cloud.2d585.cdn.bitdefender.net,443,https://update-cloud.2d585.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.199.21.172,Nginx,14,,
update-lb.bitdefender.com,,,,update-lb.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,update-lb.bitdefender.com,443,https://update-lb.bitdefender.com:443,https,cloudflare,,GET,104.18.169.222,Cloudflare,1,True,
update-onprem.2d585.cdn.bitdefender.net,403 Forbidden,,153,update-onprem.2d585.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-08-02T00:00:00Z,"CN=*.2d585.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d585.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,update-onprem.2d585.cdn.bitdefender.net,443,https://update-onprem.2d585.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.199.21.172,Nginx,8,,
update.bitdefender.com,,,,update.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,update.bitdefender.com,443,https://update.bitdefender.com:443,https,cloudflare,,GET,104.18.168.222,Cloudflare,1,True,
update.cloud.2d585.cdn.bitdefender.net,403 Forbidden,,555,update.cloud.2d585.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-04-29T00:00:00Z,"CN=update.cloud.2d585.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",update.cloud.2d585.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,update.cloud.2d585.cdn.bitdefender.net,443,https://update.cloud.2d585.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.199.23.244,Nginx,14,,
upgr-avfree-2017-p.2d8cd.cdn.bitdefender.net,403 Forbidden,,153,upgr-avfree-2017-p.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-avfree-2017-p.2d8cd.cdn.bitdefender.net,443,https://upgr-avfree-2017-p.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,8,,
upgr-avfree-2017.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-avfree-2017.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-avfree-2017.2d8cd.cdn.bitdefender.net,443,https://upgr-avfree-2017.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,
upgr-midgress-21.fra.htz.bitdefender.net,403 Forbidden,,153,upgr-midgress-21.fra.htz.bitdefender.net,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,CN=secupgr.cdn.bitdefender.net,secupgr.cdn.bitdefender.net,,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,upgr-midgress-21.fra.htz.bitdefender.net,443,https://upgr-midgress-21.fra.htz.bitdefender.net:443,https,nginx,text/html,GET,136.243.166.107,Nginx,8,,
upgr-midgress-23.fra.htz.bitdefender.net,403 Forbidden,,153,upgr-midgress-23.fra.htz.bitdefender.net,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,CN=secupgr.cdn.bitdefender.net,secupgr.cdn.bitdefender.net,,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,upgr-midgress-23.fra.htz.bitdefender.net,443,https://upgr-midgress-23.fra.htz.bitdefender.net:443,https,nginx,text/html,GET,94.130.221.45,Nginx,8,,
upgr-midgress-24.fra.htz.bitdefender.net,403 Forbidden,,153,upgr-midgress-24.fra.htz.bitdefender.net,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,CN=secupgr.cdn.bitdefender.net,secupgr.cdn.bitdefender.net,,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,upgr-midgress-24.fra.htz.bitdefender.net,443,https://upgr-midgress-24.fra.htz.bitdefender.net:443,https,nginx,text/html,GET,94.130.221.44,Nginx,8,,
upgr-mmxiii-p.cdn.bitdefender.net,404 - Not Found,,345,upgr-mmxiii-p.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T00:00:00Z,"CN=edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",edgecastcdn.net,Edgecast Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxiii-p.cdn.bitdefender.net,443,https://upgr-mmxiii-p.cdn.bitdefender.net:443,https,ECAcc (frc/4D09),text/html,GET,93.184.221.133,Azure CDN,12,,
upgr-mmxiii-rp.bitdefender.net,404 - Not Found,,345,upgr-mmxiii-rp.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T00:00:00Z,"CN=edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",edgecastcdn.net,Edgecast Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxiii-rp.bitdefender.net,443,https://upgr-mmxiii-rp.bitdefender.net:443,https,ECAcc (frc/4C96),text/html,GET,93.184.221.133,Azure CDN,12,,
upgr-mmxiii.cdn.bitdefender.net,404 - Not Found,,345,upgr-mmxiii.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T00:00:00Z,"CN=edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",edgecastcdn.net,Edgecast Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxiii.cdn.bitdefender.net,443,https://upgr-mmxiii.cdn.bitdefender.net:443,https,ECAcc (frc/4D0A),text/html,GET,93.184.221.133,Azure CDN,12,,
upgr-mmxiv.cdn.bitdefender.net,404 - Not Found,,345,upgr-mmxiv.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T00:00:00Z,"CN=edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",edgecastcdn.net,Edgecast Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxiv.cdn.bitdefender.net,443,https://upgr-mmxiv.cdn.bitdefender.net:443,https,ECAcc (frc/4CA2),text/html,GET,93.184.221.133,Azure CDN,12,,
upgr-mmxix-cl-ts-p.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxix-cl-ts-p.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxix-cl-ts-p.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxix-cl-ts-p.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,
upgr-mmxix-cl-ts.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxix-cl-ts.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxix-cl-ts.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxix-cl-ts.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,
upgr-mmxv-p.cdn.bitdefender.net,404 - Not Found,,345,upgr-mmxv-p.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T00:00:00Z,"CN=edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",edgecastcdn.net,Edgecast Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxv-p.cdn.bitdefender.net,443,https://upgr-mmxv-p.cdn.bitdefender.net:443,https,ECAcc (frc/4CD6),text/html,GET,93.184.221.133,Azure CDN,12,,
upgr-mmxv.cdn.bitdefender.net,404 - Not Found,,345,upgr-mmxv.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T00:00:00Z,"CN=edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",edgecastcdn.net,Edgecast Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxv.cdn.bitdefender.net,443,https://upgr-mmxv.cdn.bitdefender.net:443,https,ECAcc (frc/4D02),text/html,GET,93.184.221.133,Azure CDN,12,,
upgr-mmxvi-p.cdn.bitdefender.net,404 - Not Found,,345,upgr-mmxvi-p.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T00:00:00Z,"CN=edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",edgecastcdn.net,Edgecast Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxvi-p.cdn.bitdefender.net,443,https://upgr-mmxvi-p.cdn.bitdefender.net:443,https,ECAcc (frc/4C90),text/html,GET,93.184.221.133,Azure CDN,12,,
upgr-mmxvi.cdn.bitdefender.net,404 - Not Found,,345,upgr-mmxvi.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T00:00:00Z,"CN=edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",edgecastcdn.net,Edgecast Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxvi.cdn.bitdefender.net,443,https://upgr-mmxvi.cdn.bitdefender.net:443,https,ECAcc (frc/4CA8),text/html,GET,93.184.221.133,Azure CDN,12,,
upgr-mmxvii-cl-ts-p.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxvii-cl-ts-p.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxvii-cl-ts-p.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxvii-cl-ts-p.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,
upgr-mmxvii-cl-ts.2d8cd.cdn.bitdefender.net,403 Forbidden,,153,upgr-mmxvii-cl-ts.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxvii-cl-ts.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxvii-cl-ts.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,8,,
upgr-mmxviii-avfm.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxviii-avfm.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxviii-avfm.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxviii-avfm.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,
upgr-mmxviii-cl-ts-p.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxviii-cl-ts-p.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxviii-cl-ts-p.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxviii-cl-ts-p.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,
upgr-mmxviii-cl-ts.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxviii-cl-ts.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxviii-cl-ts.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxviii-cl-ts.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,
upgr-mmxx-cl-ts-p.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxx-cl-ts-p.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxx-cl-ts-p.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxx-cl-ts-p.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,
upgr-mmxx-cl-ts.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxx-cl-ts.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxx-cl-ts.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxx-cl-ts.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,
upgr-mmxxi-cl-ts-p.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxxi-cl-ts-p.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxxi-cl-ts-p.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxxi-cl-ts-p.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,
upgr-mmxxi-cl-ts.2d8cd.cdn.bitdefender.net,403 Forbidden,,153,upgr-mmxxi-cl-ts.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxxi-cl-ts.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxxi-cl-ts.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,8,,
upgr-mmxxi-padv.2d8cd.cdn.bitdefender.net,403 Forbidden,,153,upgr-mmxxi-padv.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxxi-padv.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxxi-padv.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,8,,
upgr-mmxxii-cl-ts-p.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxxii-cl-ts-p.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxxii-cl-ts-p.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxxii-cl-ts-p.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,
upgr-mmxxii-cl-ts.2d8cd.cdn.bitdefender.net,403 Forbidden,,153,upgr-mmxxii-cl-ts.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxxii-cl-ts.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxxii-cl-ts.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,8,,
