input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,webserver,final_url,csp_domains_,tls_mismatched,tls_wildcard_certificate,cdn_name,cdn,tls_self_signed,tls_subject_org_,tls_expired
0a8dcfcf-3891-4dfd-a568-5adc2737c569.unifi-hosting.ui.com,UniFi OS,200,595,0a8dcfcf-3891-4dfd-a568-5adc2737c569.unifi-hosting.ui.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-24T13:38:33Z,2023-07-23T13:38:32Z,CN=0a8dcfcf-3891-4dfd-a568-5adc2737c569.unifi-hosting.ui.com,0a8dcfcf-3891-4dfd-a568-5adc2737c569.unifi-hosting.ui.com,0a8dcfcf-3891-4dfd-a568-5adc2737c569.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5815a4d98b14a6bcc8db92040f132595,23131619e92c4bc128440eb02d439f292b5d263cf6df7f1c8dabb6c7214933a7,ctls,0a8dcfcf-3891-4dfd-a568-5adc2737c569.unifi-hosting.ui.com,443,https://0a8dcfcf-3891-4dfd-a568-5adc2737c569.unifi-hosting.ui.com:443,https,text/html,GET,188.166.177.92,/,-1261685053,188.166.177.92,HSTS,1,False,,,,,,,,,,
0b287207-974e-4e20-8cb5-e62ab0c1e410.unifi-hosting.ui.com,UniFi OS,200,484,0b287207-974e-4e20-8cb5-e62ab0c1e410.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-09T11:06:20Z,2023-08-07T11:06:19Z,CN=0b287207-974e-4e20-8cb5-e62ab0c1e410.unifi-hosting.ui.com,0b287207-974e-4e20-8cb5-e62ab0c1e410.unifi-hosting.ui.com,0b287207-974e-4e20-8cb5-e62ab0c1e410.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e0483a2db5d3e10c6f3b777b29b80a7e,269973e1c79c12f49d5b976dd30c2919b3fc246d603533960098c86e18f04058,ctls,0b287207-974e-4e20-8cb5-e62ab0c1e410.unifi-hosting.ui.com,443,https://0b287207-974e-4e20-8cb5-e62ab0c1e410.unifi-hosting.ui.com:443,https,text/html,GET,164.90.150.67,/,390404864,164.90.150.67,HSTS,1,False,,,,,,,,,,
0b55502e-a735-43c4-8b4d-e8d7510f2644.unifi-hosting.ui.com,UniFi OS,200,484,0b55502e-a735-43c4-8b4d-e8d7510f2644.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T14:23:50Z,2023-08-02T14:23:49Z,CN=0b55502e-a735-43c4-8b4d-e8d7510f2644.unifi-hosting.ui.com,0b55502e-a735-43c4-8b4d-e8d7510f2644.unifi-hosting.ui.com,0b55502e-a735-43c4-8b4d-e8d7510f2644.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,641997f11f979ff5f9cb972197c262fd,4e080797396b7058f7c43143dd5ce30a52a66ef0b7a8cb1bcadb073eb55210b3,ctls,0b55502e-a735-43c4-8b4d-e8d7510f2644.unifi-hosting.ui.com,443,https://0b55502e-a735-43c4-8b4d-e8d7510f2644.unifi-hosting.ui.com:443,https,text/html,GET,165.227.64.128,/,390404864,165.227.64.128,HSTS,1,False,,,,,,,,,,
0c39a8a4-4fac-4e9e-8466-cc66c5e819d6.unifi-hosting.ui.com,UniFi OS,200,595,0c39a8a4-4fac-4e9e-8466-cc66c5e819d6.unifi-hosting.ui.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-26T12:08:44Z,2023-07-25T12:08:43Z,CN=0c39a8a4-4fac-4e9e-8466-cc66c5e819d6.unifi-hosting.ui.com,0c39a8a4-4fac-4e9e-8466-cc66c5e819d6.unifi-hosting.ui.com,0c39a8a4-4fac-4e9e-8466-cc66c5e819d6.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c119fe78eabc2316e58f3eeeb391576c,f0533a52f104038792f92813173c5e5423bebc54964320609ff2e699faa86385,ctls,0c39a8a4-4fac-4e9e-8466-cc66c5e819d6.unifi-hosting.ui.com,443,https://0c39a8a4-4fac-4e9e-8466-cc66c5e819d6.unifi-hosting.ui.com:443,https,text/html,GET,134.209.213.203,/,-1261685053,134.209.213.203,HSTS,1,False,,,,,,,,,,
0dstates3.ing-api.blog.ui.com,403 Forbidden,403,548,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-24T16:19:26Z,2023-06-22T16:19:25Z,CN=tls.automattic.com,tls.automattic.com,www.webuyhousesfredericksburg.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b0ed0e34d47d0dd908b8cf98333973a8,2d62a10d6993ddb160a1d6680bdce7c2fb83631405dec948a4d80aa302783e3a,ctls,blog.ui.com,443,https://0dstates3.ing-api.blog.ui.com:443,https,text/html,GET,192.0.78.217,/,586998417,192.0.78.128,Nginx,14,False,nginx,https://blog.ui.com/,,,,,,,,
0e35bb14-cb4b-4c1c-917a-8b296ee6fb13.unifi-hosting.ui.com,UniFi OS,200,484,0e35bb14-cb4b-4c1c-917a-8b296ee6fb13.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-11T14:29:53Z,2023-08-09T14:29:52Z,CN=0e35bb14-cb4b-4c1c-917a-8b296ee6fb13.unifi-hosting.ui.com,0e35bb14-cb4b-4c1c-917a-8b296ee6fb13.unifi-hosting.ui.com,0e35bb14-cb4b-4c1c-917a-8b296ee6fb13.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7395737b129c330fd84fd80b77563661,7835058a61ca39cb983866c64df83c20e0c4eda5d20e872144410d0b5ca86b6a,ctls,0e35bb14-cb4b-4c1c-917a-8b296ee6fb13.unifi-hosting.ui.com,443,https://0e35bb14-cb4b-4c1c-917a-8b296ee6fb13.unifi-hosting.ui.com:443,https,text/html,GET,143.198.148.33,/,390404864,143.198.148.33,HSTS,1,False,,,,,,,,,,
0e65fe1a-3e68-48ec-a66b-92001c2bc623.unifi-hosting.ui.com,UniFi OS,200,484,0e65fe1a-3e68-48ec-a66b-92001c2bc623.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-11T14:47:25Z,2023-08-09T14:47:24Z,CN=0e65fe1a-3e68-48ec-a66b-92001c2bc623.unifi-hosting.ui.com,0e65fe1a-3e68-48ec-a66b-92001c2bc623.unifi-hosting.ui.com,0e65fe1a-3e68-48ec-a66b-92001c2bc623.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,72f3d15e0ae22866d9c9353c5e500495,8dbffc13cdd20c623d9f470d206481e7086e5026e1a93d9ee3b6c51c13ee18b5,ctls,0e65fe1a-3e68-48ec-a66b-92001c2bc623.unifi-hosting.ui.com,443,https://0e65fe1a-3e68-48ec-a66b-92001c2bc623.unifi-hosting.ui.com:443,https,text/html,GET,161.35.183.161,/,390404864,161.35.183.161,HSTS,1,False,,,,,,,,,,
0eb33507-e54b-47ab-a942-e8694ac9637f.unifi-hosting.ui.com,UniFi OS,200,595,0eb33507-e54b-47ab-a942-e8694ac9637f.unifi-hosting.ui.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-29T22:26:50Z,2023-07-28T22:26:49Z,CN=0eb33507-e54b-47ab-a942-e8694ac9637f.unifi-hosting.ui.com,0eb33507-e54b-47ab-a942-e8694ac9637f.unifi-hosting.ui.com,0eb33507-e54b-47ab-a942-e8694ac9637f.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,aa131a0af3cfe34bffb47cfaca13a5cf,b9f8f0ad4eb57b7d48c4d4bea1ee2e339cf738c49e46e273b538c1afdf4d0b27,ctls,0eb33507-e54b-47ab-a942-e8694ac9637f.unifi-hosting.ui.com,443,https://0eb33507-e54b-47ab-a942-e8694ac9637f.unifi-hosting.ui.com:443,https,text/html,GET,147.182.195.184,/,-1261685053,147.182.195.184,HSTS,1,False,,,,,,,,,,
0eb524e7-402f-4caf-a328-1b00458b78e0.unifi-hosting.ui.com,UniFi OS,200,484,0eb524e7-402f-4caf-a328-1b00458b78e0.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-09T20:06:05Z,2023-08-07T20:06:04Z,CN=0eb524e7-402f-4caf-a328-1b00458b78e0.unifi-hosting.ui.com,0eb524e7-402f-4caf-a328-1b00458b78e0.unifi-hosting.ui.com,0eb524e7-402f-4caf-a328-1b00458b78e0.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6836361d3e6521e8ba7ca38d4a1f307a,4ad8483d2ca6bee6bee9e14f76142b9f64048f8534566f8fa43dc5c042d65d59,ctls,0eb524e7-402f-4caf-a328-1b00458b78e0.unifi-hosting.ui.com,443,https://0eb524e7-402f-4caf-a328-1b00458b78e0.unifi-hosting.ui.com:443,https,text/html,GET,164.92.87.213,/,390404864,164.92.87.213,HSTS,1,False,,,,,,,,,,
0ec650fe.go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://0ec650fe.go.ubnt.com:443,https,text/html,GET,130.211.191.195,/,-850695738,130.211.191.195,Nginx:1.24.0,1,False,nginx/1.24.0,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,https://app-static.sendsafely.com,True,True,google,True,,,
0f7320b0-0a7d-4e61-b966-b2f377b0609d.unifi-hosting.ui.com,UniFi OS,200,595,0f7320b0-0a7d-4e61-b966-b2f377b0609d.unifi-hosting.ui.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-29T22:15:59Z,2023-07-28T22:15:58Z,CN=0f7320b0-0a7d-4e61-b966-b2f377b0609d.unifi-hosting.ui.com,0f7320b0-0a7d-4e61-b966-b2f377b0609d.unifi-hosting.ui.com,0f7320b0-0a7d-4e61-b966-b2f377b0609d.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f3e020ca26cf7fc0ca5843d09c17ba89,c7a96933dbd4e175944b0b3ac85a268b2befaf02c26c4db3f71622854c5b1e7d,ctls,0f7320b0-0a7d-4e61-b966-b2f377b0609d.unifi-hosting.ui.com,443,https://0f7320b0-0a7d-4e61-b966-b2f377b0609d.unifi-hosting.ui.com:443,https,text/html,GET,157.230.210.14,/,-1261685053,157.230.210.14,HSTS,1,False,,,,,,,,,,
0f82f406-00a6-4a93-9527-917d174bb7b0.unifi-hosting.ui.com,UniFi OS,200,484,0f82f406-00a6-4a93-9527-917d174bb7b0.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T13:27:35Z,2023-08-03T13:27:34Z,CN=0f82f406-00a6-4a93-9527-917d174bb7b0.unifi-hosting.ui.com,0f82f406-00a6-4a93-9527-917d174bb7b0.unifi-hosting.ui.com,0f82f406-00a6-4a93-9527-917d174bb7b0.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d52b72433db36c245983e2fd7a310378,b6c0f967bbc957c063c7b5e37773dc77fd32208f145b97d83717e6ab111f1489,ctls,0f82f406-00a6-4a93-9527-917d174bb7b0.unifi-hosting.ui.com,443,https://0f82f406-00a6-4a93-9527-917d174bb7b0.unifi-hosting.ui.com:443,https,text/html,GET,178.128.159.26,/,390404864,178.128.159.26,HSTS,1,False,,,,,,,,,,
0fb1b4c8-6871-4081-b23f-2ea6846c4bde.unifi-hosting.ui.com,UniFi OS,200,595,0fb1b4c8-6871-4081-b23f-2ea6846c4bde.unifi-hosting.ui.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-05T21:55:40Z,2023-08-03T21:55:39Z,CN=0fb1b4c8-6871-4081-b23f-2ea6846c4bde.unifi-hosting.ui.com,0fb1b4c8-6871-4081-b23f-2ea6846c4bde.unifi-hosting.ui.com,0fb1b4c8-6871-4081-b23f-2ea6846c4bde.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7861e6772a609e35d01d9b2949421889,d8ef194279aee1632362adbb3cfe9f9206972b00ec2a386d944c5aee86165b3d,ctls,0fb1b4c8-6871-4081-b23f-2ea6846c4bde.unifi-hosting.ui.com,443,https://0fb1b4c8-6871-4081-b23f-2ea6846c4bde.unifi-hosting.ui.com:443,https,text/html,GET,165.227.95.216,/,-1261685053,165.227.95.216,HSTS,1,False,,,,,,,,,,
0ff7.go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://0ff7.go.ubnt.com:443,https,text/html,GET,130.211.191.195,/,-850695738,130.211.191.195,Nginx:1.24.0,1,False,nginx/1.24.0,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,account.df.ui.com,True,True,google,True,,,
0ww.blog.ui.com,403 Forbidden,403,548,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-24T16:19:26Z,2023-06-22T16:19:25Z,CN=tls.automattic.com,tls.automattic.com,www.webuyhousesfredericksburg.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b0ed0e34d47d0dd908b8cf98333973a8,2d62a10d6993ddb160a1d6680bdce7c2fb83631405dec948a4d80aa302783e3a,ctls,blog.ui.com,443,https://0ww.blog.ui.com:443,https,text/html,GET,192.0.78.128,/,586998417,192.0.78.217,Nginx,14,False,nginx,https://blog.ui.com/,,,,,,,,
1-costa.dev-go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://1-costa.dev-go.ubnt.com:443,https,text/html,GET,104.154.206.242,/,-850695738,104.154.206.242,Nginx:1.24.0,1,False,nginx/1.24.0,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,account.stg.ui.com,True,True,google,True,,,
1-costatest-alb-okta-default-k8s-prd.dev-go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://1-costatest-alb-okta-default-k8s-prd.dev-go.ubnt.com:443,https,text/html,GET,104.154.206.242,/,-850695738,104.154.206.242,Nginx:1.24.0,1,False,nginx/1.24.0,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,https://region1.google-analytics.com,True,True,google,True,,,
1-costatest-alb-okta-defaultsandbox.dev-go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://1-costatest-alb-okta-defaultsandbox.dev-go.ubnt.com:443,https,text/html,GET,104.154.206.242,/,-850695738,104.154.206.242,Nginx:1.24.0,1,False,nginx/1.24.0,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,account.dev.ui.com,True,True,google,True,,,
1-courier2.go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://1-courier2.go.ubnt.com:443,https,text/html,GET,130.211.191.195,/,-850695738,130.211.191.195,Nginx:1.24.0,1,False,nginx/1.24.0,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,*.ui.com,True,True,google,True,,,
1-edge-chat.go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://1-edge-chat.go.ubnt.com:443,https,text/html,GET,130.211.191.195,/,-850695738,130.211.191.195,Nginx:1.24.0,1,False,nginx/1.24.0,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,wss://widget-mediator.zopim.com,True,True,google,True,,,
1.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-24T16:19:26Z,2023-06-22T16:19:25Z,CN=tls.automattic.com,tls.automattic.com,www.webuyhousesfredericksburg.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b0ed0e34d47d0dd908b8cf98333973a8,2d62a10d6993ddb160a1d6680bdce7c2fb83631405dec948a4d80aa302783e3a,ctls,blog.ui.com,443,https://1.blog.ui.com:443,https,text/html,GET,192.0.78.217,/,-1561873722,192.0.78.128,Nginx,8,False,nginx,https://blog.ui.com/,,,,,,,,
10.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-24T16:19:26Z,2023-06-22T16:19:25Z,CN=tls.automattic.com,tls.automattic.com,www.webuyhousesfredericksburg.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b0ed0e34d47d0dd908b8cf98333973a8,2d62a10d6993ddb160a1d6680bdce7c2fb83631405dec948a4d80aa302783e3a,ctls,blog.ui.com,443,https://10.blog.ui.com:443,https,text/html,GET,192.0.78.217,/,-1561873722,192.0.78.128,Nginx,8,False,nginx,https://blog.ui.com/,,,,,,,,
101-56.go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://101-56.go.ubnt.com:443,https,text/html,GET,130.211.191.195,/,-850695738,130.211.191.195,Nginx:1.24.0,1,False,nginx/1.24.0,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,https://app-static.sendsafely.com,True,True,google,True,,,
108-80.go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://108-80.go.ubnt.com:443,https,text/html,GET,130.211.191.195,/,-850695738,130.211.191.195,Nginx:1.24.0,1,False,nginx/1.24.0,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,account.df.ui.com,True,True,google,True,,,
10c9f0b9-30a1-4d93-8e20-54c6c0658011.unifi-hosting.ui.com,UniFi OS,200,595,10c9f0b9-30a1-4d93-8e20-54c6c0658011.unifi-hosting.ui.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T00:36:32Z,2023-06-11T00:36:31Z,CN=10c9f0b9-30a1-4d93-8e20-54c6c0658011.unifi-hosting.ui.com,10c9f0b9-30a1-4d93-8e20-54c6c0658011.unifi-hosting.ui.com,10c9f0b9-30a1-4d93-8e20-54c6c0658011.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79c6128264419fd63a4f282e40429d00,25be4064beaca98a4accaa0063f369985afc0f2f06c3e172222b1741aa148f09,ctls,10c9f0b9-30a1-4d93-8e20-54c6c0658011.unifi-hosting.ui.com,443,https://10c9f0b9-30a1-4d93-8e20-54c6c0658011.unifi-hosting.ui.com:443,https,text/html,GET,137.184.181.162,/,-1261685053,137.184.181.162,HSTS,1,False,,,,,,,,,,
10d4bd83-e0a4-4320-8305-af408d8277a0.unifi-hosting.ui.com,UniFi OS,200,484,10d4bd83-e0a4-4320-8305-af408d8277a0.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T10:06:15Z,2023-08-08T10:06:14Z,CN=10d4bd83-e0a4-4320-8305-af408d8277a0.unifi-hosting.ui.com,10d4bd83-e0a4-4320-8305-af408d8277a0.unifi-hosting.ui.com,10d4bd83-e0a4-4320-8305-af408d8277a0.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0d3faef4fa4a420078064e386d86ecdc,52868627b7a2a7f17fc230ddddb3ac2466408d36b3505cd48b8efe09dd5e7162,ctls,10d4bd83-e0a4-4320-8305-af408d8277a0.unifi-hosting.ui.com,443,https://10d4bd83-e0a4-4320-8305-af408d8277a0.unifi-hosting.ui.com:443,https,text/html,GET,206.189.187.63,/,390404864,206.189.187.63,HSTS,1,False,,,,,,,,,,
10z.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-24T16:19:26Z,2023-06-22T16:19:25Z,CN=tls.automattic.com,tls.automattic.com,www.webuyhousesfredericksburg.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b0ed0e34d47d0dd908b8cf98333973a8,2d62a10d6993ddb160a1d6680bdce7c2fb83631405dec948a4d80aa302783e3a,ctls,blog.ui.com,443,https://10z.blog.ui.com:443,https,text/html,GET,192.0.78.128,/,-1561873722,192.0.78.217,Nginx,8,False,nginx,https://blog.ui.com/,,,,,,,,
10zy.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-24T16:19:26Z,2023-06-22T16:19:25Z,CN=tls.automattic.com,tls.automattic.com,www.webuyhousesfredericksburg.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b0ed0e34d47d0dd908b8cf98333973a8,2d62a10d6993ddb160a1d6680bdce7c2fb83631405dec948a4d80aa302783e3a,ctls,blog.ui.com,443,https://10zy.blog.ui.com:443,https,text/html,GET,192.0.78.128,/,-1561873722,192.0.78.217,Nginx,8,False,nginx,https://blog.ui.com/,,,,,,,,
10zy.go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://10zy.go.ubnt.com:443,https,text/html,GET,130.211.191.195,/,-850695738,130.211.191.195,Nginx:1.24.0,1,False,nginx/1.24.0,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,account.dev.ui.com,True,True,google,True,,,
10zyxwv.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-24T16:19:26Z,2023-06-22T16:19:25Z,CN=tls.automattic.com,tls.automattic.com,www.webuyhousesfredericksburg.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b0ed0e34d47d0dd908b8cf98333973a8,2d62a10d6993ddb160a1d6680bdce7c2fb83631405dec948a4d80aa302783e3a,ctls,blog.ui.com,443,https://10zyxwv.blog.ui.com:443,https,text/html,GET,192.0.78.128,/,-1561873722,192.0.78.217,Nginx,8,False,nginx,https://blog.ui.com/,,,,,,,,
118b.go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://118b.go.ubnt.com:443,https,text/html,GET,130.211.191.195,/,-850695738,130.211.191.195,Nginx:1.24.0,1,False,nginx/1.24.0,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,https://www.gstatic.com,True,True,google,True,,,
123panneaux.go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://123panneaux.go.ubnt.com:443,https,text/html,GET,130.211.191.195,/,-850695738,130.211.191.195,Nginx:1.24.0,1,False,nginx/1.24.0,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,account.ui.com,True,True,google,True,,,
