new,host,a,cname,soa,ns,status_code,cdn,cdn-name,caa,mx,txt,aaaa,has_internal_ips,internal_ips
[x],untamable.standvirtual.com,,d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
[x],update-69-171-232-72.ref.otodom.pl,"13.32.99.62, 13.32.99.107, 13.32.99.81, 13.32.99.61",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net",NOERROR,True,cloudfront,,,,,,
[x],update-accountcache-customers-backupconfig.ref.otodom.pl,"13.32.99.107, 13.32.99.81, 13.32.99.62, 13.32.99.61",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net",NOERROR,True,cloudfront,,,,,,
[x],update-dbmsaws.ref.otodom.pl,"18.66.248.23, 18.66.248.79, 18.66.248.27, 18.66.248.65",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-491.awsdns-61.com, ns-849.awsdns-42.net, ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk",NOERROR,True,cloudfront,,,,,,
[x],update-intdomain.ref.otodom.pl,,dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
[x],update-jenkinsvpn-redirect-0.standvirtual.com,"18.66.97.110, 18.66.97.92, 18.66.97.62, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
[x],update-meta-sslpaymentsstorage.ref.otodom.pl,"13.32.99.61, 13.32.99.62, 13.32.99.81, 13.32.99.107",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-491.awsdns-61.com, ns-849.awsdns-42.net, ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk",NOERROR,True,cloudfront,,,,,,
[x],update-new.standvirtual.com,"108.156.60.83, 108.156.60.49, 108.156.60.109, 108.156.60.54",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org",NOERROR,True,cloudfront,,,,,,
[x],update-redirect.standvirtual.com,"18.66.97.110, 18.66.97.62, 18.66.97.92, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org",NOERROR,True,cloudfront,,,,,,
[x],update-s3-authdbms-v2sslvpn-m.ref.otodom.pl,"13.32.99.81, 13.32.99.107, 13.32.99.61, 13.32.99.62",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net",NOERROR,True,cloudfront,,,,,,
[x],update-user-svnmyaws.ref.otodom.pl,"13.32.99.62, 13.32.99.81, 13.32.99.107, 13.32.99.61",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-849.awsdns-42.net, ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com",NOERROR,True,cloudfront,,,,,,
[x],update-v3-video-apps-docs.ref.otodom.pl,,dqizmjwhqpefd.cloudfront.net,,"ns-849.awsdns-42.net, ns-1673.awsdns-17.co.uk, ns-1396.awsdns-46.org, ns-491.awsdns-61.com",NOERROR,True,cloudfront,,,,,,
[x],update-www0access-master.standvirtual.com,"18.66.97.7, 18.66.97.62, 18.66.97.92, 18.66.97.110",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
[x],update2018-configcustomers.standvirtual.com,"108.156.60.83, 108.156.60.49, 108.156.60.109, 108.156.60.54",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
[x],updateexchange-customers-backupconfig.standvirtual.com,"18.66.97.110, 18.66.97.7, 18.66.97.92, 18.66.97.62",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
[x],updateredirect.ref.otodom.pl,"13.32.99.62, 13.32.99.107, 13.32.99.81, 13.32.99.61",dqizmjwhqpefd.cloudfront.net,,,NOERROR,True,cloudfront,,,,,,
[x],updateusers-auth-public.ref.otodom.pl,"13.227.219.93, 13.227.219.76, 13.227.219.53, 13.227.219.114",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-849.awsdns-42.net, ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com",NOERROR,True,cloudfront,,,,,,
[x],updatevpn.standvirtual.com,"18.66.97.92, 18.66.97.62, 18.66.97.110, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-364.awsdns-45.com, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
[x],upgr-mmxvi.ref.otodom.pl,"18.66.248.23, 18.66.248.27, 18.66.248.65, 18.66.248.79",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net, ns-1396.awsdns-46.org",NOERROR,True,cloudfront,,,,,,
[x],upgrade-2019cs-config.standvirtual.com,"18.154.227.36, 18.154.227.47, 18.154.227.38, 18.154.227.116, 205.251.193.108, 205.251.194.99, 205.251.197.167, 205.251.199.77",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
[x],upgrade-accesstracking.ref.otodom.pl,"13.32.99.81, 13.32.99.107, 13.32.99.61, 13.32.99.62",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-491.awsdns-61.com, ns-849.awsdns-42.net, ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk",NOERROR,True,cloudfront,,,,,,
[x],upgrade-bucketlogs-miembros.standvirtual.com,"13.225.34.24, 13.225.34.17, 13.225.34.66, 13.225.34.90",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com",NOERROR,True,cloudfront,,,,,,
[x],upgrade-debugconfig-v3.ref.otodom.pl,"52.85.242.96, 52.85.242.37, 52.85.242.74, 52.85.242.98",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net, ns-1396.awsdns-46.org",NOERROR,True,cloudfront,,,,,,
[x],upgrade-default-developmentjaco.ref.otodom.pl,"13.227.219.93, 13.227.219.53, 13.227.219.76, 13.227.219.114",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net",NOERROR,True,cloudfront,,,,,,
[x],upgrade-dev.standvirtual.com,"18.66.97.62, 18.66.97.92, 18.66.97.110, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org",NOERROR,True,cloudfront,,,,,,
[x],upgrade-na-i-svn.standvirtual.com,"18.66.97.62, 18.66.97.110, 18.66.97.7, 18.66.97.92",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
[x],upgrade-opscorporate.standvirtual.com,"18.66.97.110, 18.66.97.62, 18.66.97.92, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com",NOERROR,True,cloudfront,,,,,,
[x],upgrade-privatecmsproddemo-private-alpha-jirasite.ref.otodom.pl,"13.32.99.81, 13.32.99.61, 13.32.99.107, 13.32.99.62",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net",NOERROR,True,cloudfront,,,,,,
[x],upgrade-u.ref.otodom.pl,"13.32.99.81, 13.32.99.62, 13.32.99.61, 13.32.99.107",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net, ns-1396.awsdns-46.org",NOERROR,True,cloudfront,,,,,,
[x],upgrade-update.standvirtual.com,"18.66.97.110, 18.66.97.7, 18.66.97.62, 18.66.97.92",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
[x],upgrade1803721g21.standvirtual.com,"13.225.34.90, 13.225.34.66, 13.225.34.24, 13.225.34.17",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-364.awsdns-45.com, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
[x],upgrade2022-auth-redirect.standvirtual.com,"18.66.97.62, 18.66.97.110, 18.66.97.92, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
[x],upgradealtservice.ref.otodom.pl,"13.32.99.61, 13.32.99.81, 13.32.99.62, 13.32.99.107",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net",NOERROR,True,cloudfront,,,,,,
[x],upgrades3data.ref.otodom.pl,"13.227.219.93, 13.227.219.53, 13.227.219.76, 13.227.219.114",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net",NOERROR,True,cloudfront,,,,,,
[x],upgradesftp.ref.otodom.pl,"13.32.99.62, 13.32.99.107, 13.32.99.81, 13.32.99.61",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net",NOERROR,True,cloudfront,,,,,,
[x],upgradeuploadseurope-us.ref.otodom.pl,"13.32.99.81, 13.32.99.107, 13.32.99.62, 13.32.99.61",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
[x],upload-auth2019na.standvirtual.com,"18.66.97.62, 18.66.97.7, 18.66.97.110, 18.66.97.92",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
[x],upload-auths3data.ref.otodom.pl,"13.227.219.93, 13.227.219.53, 13.227.219.76, 13.227.219.114",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net",NOERROR,True,cloudfront,,,,,,
[x],upload-backuplab-db2-corp.ref.otodom.pl,"13.32.99.62, 13.32.99.81, 13.32.99.107, 13.32.99.61",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net",NOERROR,True,cloudfront,,,,,,
[x],upload-cachedebug.standvirtual.com,"18.66.97.110, 18.66.97.92, 18.66.97.7, 18.66.97.62",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
[x],upload-share-live.ref.otodom.pl,"13.32.99.107, 13.32.99.81, 13.32.99.61, 13.32.99.62",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-849.awsdns-42.net, ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com",NOERROR,True,cloudfront,,,,,,
[x],upload-webbackupmonitor.ref.otodom.pl,"18.164.68.94, 18.164.68.78, 18.164.68.126, 18.164.68.69",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net",NOERROR,True,cloudfront,,,,,,
[x],uploada172-224-193-71.ref.otodom.pl,"13.32.99.107, 13.32.99.81, 13.32.99.62, 13.32.99.61",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
[x],uploadads.standvirtual.com,"108.156.60.49, 108.156.60.109, 108.156.60.54, 108.156.60.83",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
[x],uploadalpha-uatstorage.ref.otodom.pl,"13.32.145.75, 13.32.145.129, 13.32.145.49, 13.32.145.101",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-491.awsdns-61.com, ns-1396.awsdns-46.org, ns-849.awsdns-42.net, ns-1673.awsdns-17.co.uk",NOERROR,True,cloudfront,,,,,,
[x],uploadbackup.ref.otodom.pl,"18.164.68.94, 18.164.68.78, 18.164.68.126, 18.164.68.69",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net",NOERROR,True,cloudfront,,,,,,
[x],uploadcacheadmin-prod-errorcache.standvirtual.com,"18.66.97.62, 18.66.97.110, 18.66.97.92, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
[x],uploadcloud.standvirtual.com,"52.85.242.70, 52.85.242.113, 52.85.242.90, 52.85.242.117",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org",NOERROR,True,cloudfront,,,,,,
[x],uploadcomingoutchristine.standvirtual.com,"18.244.146.65, 18.244.146.94, 18.244.146.23, 18.244.146.25, 205.251.197.167",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com",NOERROR,True,cloudfront,,,,,,
[x],uploadcpacceptatie.standvirtual.com,"18.66.97.62, 18.66.97.110, 18.66.97.7, 18.66.97.92",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-611.awsdns-12.net, ns-1869.awsdns-41.co.uk, ns-1447.awsdns-52.org, ns-364.awsdns-45.com",NOERROR,True,cloudfront,,,,,,
[x],uploaddbms.standvirtual.com,"108.156.60.83, 108.156.60.109, 108.156.60.49, 108.156.60.54",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
[x],uploadgcpchef-private.standvirtual.com,"108.157.4.97, 108.157.4.67, 108.157.4.100, 108.157.4.68",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
[x],uploadnewaccountteam-vpn-vip-web01-erpalt.standvirtual.com,"108.156.60.109, 108.156.60.54, 108.156.60.49, 108.156.60.83",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
[x],uploadpublic.standvirtual.com,"52.85.242.70, 52.85.242.90, 52.85.242.117, 52.85.242.113",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
[x],uploads-469164g14.standvirtual.com,"18.66.97.62, 18.66.97.110, 18.66.97.7, 18.66.97.92",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-1447.awsdns-52.org, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
[x],uploads-app-tempcontainer-corporate.ref.otodom.pl,"52.85.242.96, 52.85.242.98, 52.85.242.74, 52.85.242.37",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net, ns-1396.awsdns-46.org",NOERROR,True,cloudfront,,,,,,
[x],uploads-customers-preprodcontainer-corporate.ref.otodom.pl,"13.227.219.53, 13.227.219.114, 13.227.219.93, 13.227.219.76",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net",NOERROR,True,cloudfront,,,,,,
[x],uploads-download-site.ref.otodom.pl,"13.32.99.62, 13.32.99.81, 13.32.99.107, 13.32.99.61",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net",NOERROR,True,cloudfront,,,,,,
[x],uploads-mrelay.ref.otodom.pl,"18.66.248.23, 18.66.248.65, 18.66.248.27, 18.66.248.79",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net, ns-1396.awsdns-46.org",NOERROR,True,cloudfront,,,,,,
[x],uploads-mybackups-www-test.ref.otodom.pl,"13.32.99.107, 13.32.99.81, 13.32.99.62, 13.32.99.61",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net",NOERROR,True,cloudfront,,,,,,
[x],uploads-nodeexamplestunnel-mx.standvirtual.com,"18.66.97.62, 18.66.97.7, 18.66.97.92, 18.66.97.110",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
[x],uploads-redirect.standvirtual.com,"18.66.97.62, 18.66.97.7, 18.66.97.92, 18.66.97.110",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-611.awsdns-12.net, ns-364.awsdns-45.com, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
[x],uploads-s3-bucket.standvirtual.com,,d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
[x],uploads-staticsso-miembros.ref.otodom.pl,"13.32.145.101, 13.32.145.49, 13.32.145.129, 13.32.145.75",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-849.awsdns-42.net, ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com",NOERROR,True,cloudfront,,,,,,
[x],uploads-status-preferences-loghelpdesk.standvirtual.com,"18.66.97.62, 18.66.97.110, 18.66.97.92, 18.66.97.7",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
[x],uploads-update-statusprod-fddsign.standvirtual.com,"18.154.227.36, 18.154.227.47, 18.154.227.38, 18.154.227.116, 205.251.193.108, 205.251.194.99, 205.251.197.167, 205.251.199.77",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1869.awsdns-41.co.uk, ns-611.awsdns-12.net, ns-364.awsdns-45.com, ns-1447.awsdns-52.org",NOERROR,True,cloudfront,,,,,,
[x],uploads-v2oceania-mx.standvirtual.com,"18.66.97.110, 18.66.97.7, 18.66.97.92, 18.66.97.62",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-364.awsdns-45.com, ns-611.awsdns-12.net, ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk",NOERROR,True,cloudfront,,,,,,
[x],uploads-wiki-backups-www-test.ref.otodom.pl,"13.32.99.107, 13.32.99.61, 13.32.99.81, 13.32.99.62",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net",NOERROR,True,cloudfront,,,,,,
[x],uploadsadminalt.ref.otodom.pl,"18.66.248.27, 18.66.248.65, 18.66.248.23, 18.66.248.79",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-849.awsdns-42.net, ns-1396.awsdns-46.org, ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com",NOERROR,True,cloudfront,,,,,,
[x],uploadsadmindebug-2019-sg-event.standvirtual.com,"54.192.137.44, 54.192.137.24, 54.192.137.95, 54.192.137.97",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
[x],uploadsapp.ref.otodom.pl,"18.66.248.79, 18.66.248.23, 18.66.248.65, 18.66.248.27",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net, ns-1396.awsdns-46.org",NOERROR,True,cloudfront,,,,,,
[x],uploadsexchange-system.standvirtual.com,"18.66.97.7, 18.66.97.110, 18.66.97.92, 18.66.97.62",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
[x],uploadshelpdeskdevopsorigin.ref.otodom.pl,"18.66.248.23, 18.66.248.79, 18.66.248.27, 18.66.248.65",dqizmjwhqpefd.cloudfront.net,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com","ns-1673.awsdns-17.co.uk, ns-491.awsdns-61.com, ns-849.awsdns-42.net, ns-1396.awsdns-46.org",NOERROR,True,cloudfront,,,,,,
[x],uploadsmembertemp-exchangedns.standvirtual.com,"18.66.97.62, 18.66.97.110, 18.66.97.7, 18.66.97.92",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com","ns-1447.awsdns-52.org, ns-1869.awsdns-41.co.uk, ns-364.awsdns-45.com, ns-611.awsdns-12.net",NOERROR,True,cloudfront,,,,,,
