input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_subject_org_,csp_domains_,final_url
business.otomoto.pl,AUTA Pniewy | OTOMOTO,200,177650,AS16509,AMAZON-02,US,18.66.132.0/24,business.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,business.otomoto.pl,cloudfront,443,https://business.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.101,/,,18.66.122.80,React,11,False,True,,,,https://business.otomoto.pl/inventory
businessoffer.otomoto.pl,OTOMOTO - nowe i używane samochody i motocykle oraz części samochodowe. Ogłoszenia motoryzacyjne.,200,141548,AS16509,AMAZON-02,US,18.66.132.0/24,businessoffer.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,businessoffer.otomoto.pl,cloudfront,443,https://businessoffer.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.80,/,,18.66.122.101,React,23,False,True,,,,https://businessoffer.otomoto.pl/inventory
bva.otomoto.pl,BVA Auctions | OTOMOTO,200,177840,AS16509,AMAZON-02,US,18.66.132.0/24,bva.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,bva.otomoto.pl,cloudfront,443,https://bva.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.80,/,,18.66.122.101,React,11,False,True,,,,https://bva.otomoto.pl/inventory
c.otodom.pl,"Otodom: Nieruchomości, Mieszkania, Domy, Działki",200,160629,AS16509,AMAZON-02,US,18.66.116.0/23,www.otodom.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-26T00:00:00Z,2024-04-23T23:59:59Z,CN=*.otodom.pl,*.otodom.pl,otodom.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ade1b433e0f78df9ec103562923557eb,33a30a245338ef71a9db2f54200617b50176afc9d4df95671de1989ae4c85905,True,ctls,www.otodom.pl,cloudfront,443,https://c.otodom.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.112.63,/,1494302000,2600:9000:223f:b000:1f:ef73:9e00:93a1,React,1,False,True,,,,https://www.otodom.pl:443/
c21housemarket.imovirtual.com,"Agência imobiliária Mina de Água, Amadora, Lisbon - Century21 House Market | Imovirtual",200,375128,AS16509,AMAZON-02,US,18.66.116.0/23,c21housemarket.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,c21housemarket.imovirtual.com,cloudfront,443,https://c21housemarket.imovirtual.com:443,https,nginx,text/html,GET,18.66.112.49,/,-1251033256,18.66.112.3,PHP,3477,False,True,,,fonts.googleapis.com,
c21principal.imovirtual.com,Comprar e arrendar casa | Imovirtual,200,122026,AS16509,AMAZON-02,US,18.66.116.0/23,www.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,www.imovirtual.com,cloudfront,443,https://c21principal.imovirtual.com:443,https,nginx,text/html,GET,18.66.112.49,/,,18.66.112.89,PHP,1639,False,True,,,fonts.googleapis.com,https://www.imovirtual.com
cacauchicshop.olx.pt,Cacau Chic Shop,200,1829262,AS0,Not routed,None,99.86.8.0/24,cacauchicshop.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,cacauchicshop.olx.pt,cloudfront,443,https://cacauchicshop.olx.pt:443,https,nginx/1.23.0,text/html,GET,99.86.4.88,/,82561444,99.86.4.64,React,156,False,True,,,https:,
caferacerparts.olx.pt,Portugal Anúncios Classificados OLX,200,157063,AS0,Not routed,None,99.86.8.0/24,caferacerparts.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,caferacerparts.olx.pt,cloudfront,443,https://caferacerparts.olx.pt:443,https,nginx/1.23.0,text/html,GET,99.86.4.88,/,,99.86.4.64,Nginx:1.23.0,195,False,True,,,https://*.olx.pt,
campanhas.olx.pt,,404,1297,AS63911,"NETACTUATE-AS-AP NetActuate, Inc",US,157.53.232.0/24,campanhas.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T08:21:21Z,2023-07-09T08:21:20Z,CN=campanhas.olx.pt,campanhas.olx.pt,campanhas.olx.pt,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,95690c6754f2251342afe64614a94fe1,e245f2daa5a9f00c767b43b88737dc25b8e0c94516f0a884abb52688cb2768c3,,ctls,campanhas.olx.pt,,443,https://campanhas.olx.pt:443,https,,text/html,GET,157.53.227.1,/,-1143462660,157.53.227.1,HSTS,33,False,,,,,
caperosso.olx.pl,CAPEROSSO Sp.z o.o.,200,2276314,AS16509,AMAZON-02,US,143.204.216.0/24,caperosso.olx.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pl,olx.pl,*.olx.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2b84a440b6a23cf354c81b3a48906b35,4dfc28935fa36bdc146998cc24f5cc50b1bb553fc7515be4cf56c8a3d59ba2e4,True,ctls,caperosso.olx.pl,cloudfront,443,https://caperosso.olx.pl:443,https,nginx/1.23.0,text/html,GET,143.204.215.57,/,82561444,143.204.215.4,React,109,False,True,,,https:,
carconnect.otomoto.pl,CarConnect | OTOMOTO,200,787371,AS16509,AMAZON-02,US,18.66.132.0/24,carconnect.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,carconnect.otomoto.pl,cloudfront,443,https://carconnect.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.80,/,-1793643318,18.66.122.101,React,11,False,True,,,,https://carconnect.otomoto.pl/inventory
carmat.otomoto.pl,Car-Mat CENTRUM OPLA | OTOMOTO,200,266359,AS16509,AMAZON-02,US,18.66.132.0/24,carmat.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,carmat.otomoto.pl,cloudfront,443,https://carmat.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.18,/,,18.66.122.80,React,11,False,True,,,,https://carmat.otomoto.pl/inventory
carnextcom-cvs.otomoto.pl,OTOMOTO - nowe i używane samochody i motocykle oraz części samochodowe. Ogłoszenia motoryzacyjne.,200,141576,AS16509,AMAZON-02,US,18.66.132.0/24,carnextcom-cvs.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,carnextcom-cvs.otomoto.pl,cloudfront,443,https://carnextcom-cvs.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.101,/,,18.66.122.108,React,23,False,True,,,,https://carnextcom-cvs.otomoto.pl/inventory
carpintariaportugal.olx.pt,Portugal Anúncios Classificados OLX,200,157063,AS0,Not routed,None,99.86.8.0/24,carpintariaportugal.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,carpintariaportugal.olx.pt,cloudfront,443,https://carpintariaportugal.olx.pt:443,https,nginx/1.23.0,text/html,GET,99.86.4.29,/,82561444,99.86.4.88,Nginx:1.23.0,195,False,True,,,https://*.olx.pt,
carrena.otomoto.pl,"CARRENA AUTO-KUPNO, SPRZEDAŻ, ZAMIANA SAMOCHODÓW | OTOMOTO",200,220573,AS16509,AMAZON-02,US,18.66.132.0/24,carrena.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,carrena.otomoto.pl,cloudfront,443,https://carrena.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.108,/,,18.66.122.101,React,11,False,True,,,,https://carrena.otomoto.pl/inventory
carros.standvirtual.com,,200,4847,AS63911,"NETACTUATE-AS-AP NetActuate, Inc",US,157.53.232.0/24,carros.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T08:32:01Z,2023-07-02T08:32:00Z,CN=carros.standvirtual.com,carros.standvirtual.com,carros.standvirtual.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e15b40b9814d50ec324d0927551ccd91,bf590c1c0ad742f47c099ffd537b67fc766c0c3b7387d0f8a9e3d7075c481e79,,ctls,carros.standvirtual.com,,443,https://carros.standvirtual.com:443,https,,text/html,GET,157.53.227.1,/,-1143462660,157.53.227.1,HSTS,87,False,,,,URL='https://www.standvirtual.com/',
carrosdaselecao.standvirtual.com,,200,26380,AS63911,"NETACTUATE-AS-AP NetActuate, Inc",US,157.53.232.0/24,carrosdaselecao.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-20T08:41:59Z,2023-06-18T08:41:58Z,CN=carrosdaselecao.standvirtual.com,carrosdaselecao.standvirtual.com,carrosdaselecao.standvirtual.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d56850e64ef00477338b5eb5acc130f,60aa3944635fdef8be2ea3116de0f8a4613b81d964d113fc88773a3d62bca3f2,,ctls,carrosdaselecao.standvirtual.com,,443,https://carrosdaselecao.standvirtual.com:443,https,,text/html,GET,157.53.227.1,/,-1143462660,157.53.227.1,HSTS,410,False,,,,,
carrot.otomoto.pl,CARROT | OTOMOTO,200,125486,AS16509,AMAZON-02,US,18.66.132.0/24,carrot.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,carrot.otomoto.pl,cloudfront,443,https://carrot.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.80,/,,18.66.122.101,React,11,False,True,,,,https://carrot.otomoto.pl/inventory
carsed.otomoto.pl,CARSED samochody używane | OTOMOTO,200,643682,AS16509,AMAZON-02,US,18.66.132.0/24,carsed.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,carsed.otomoto.pl,cloudfront,443,https://carsed.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.18,/,831965090,18.66.122.108,React,11,False,True,,,,https://carsed.otomoto.pl/inventory
casaseferias.imovirtual.com,"Agência imobiliária Aver-O-Mar, Amorim e Terroso, Povoa de Varzim, Porto - CASASeFERIAS.Com | Imovirtual",200,178848,AS16509,AMAZON-02,US,18.66.116.0/23,casaseferias.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,casaseferias.imovirtual.com,cloudfront,443,https://casaseferias.imovirtual.com:443,https,nginx,text/html,GET,18.66.112.3,/,,18.66.112.89,PHP,1163,False,True,,,app.optimizely.com,
celsahutaostrowiec.olx.pl,Celsa „Huta Ostrowiec” Sp. z o.o.,200,2096551,AS16509,AMAZON-02,US,143.204.216.0/24,celsahutaostrowiec.olx.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pl,olx.pl,*.olx.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2b84a440b6a23cf354c81b3a48906b35,4dfc28935fa36bdc146998cc24f5cc50b1bb553fc7515be4cf56c8a3d59ba2e4,True,ctls,celsahutaostrowiec.olx.pl,cloudfront,443,https://celsahutaostrowiec.olx.pl:443,https,nginx/1.23.0,text/html,GET,143.204.215.110,/,82561444,143.204.215.4,React,83,False,True,,,https://*.olx.pl,
centrality.praca.olx.pl,,200,44,AS197226,SPRINT-SDC,PL,185.38.248.0/22,centrality.praca.olx.pl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-30T21:11:02Z,2023-06-28T21:11:01Z,CN=server-185-38-249-192.da.direct,server-185-38-249-192.da.direct,server-185-38-249-192.da.direct,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fc3bf0871262d95eb0924bc1d6ba8dc3,71003092a3703177efd13235ceeb405a4a95f5a075856fb4a247553bd2248a89,,ctls,centrality.praca.olx.pl,,443,https://centrality.praca.olx.pl:443,https,Apache/2,text/html,GET,185.38.249.192,/,-1812417198,185.38.249.192,Apache:2,2,False,,True,,,
centrumpomocy.otomoto.pl,OTOMOTO - nowe i używane samochody i motocykle oraz części samochodowe. Ogłoszenia motoryzacyjne.,200,141538,AS16509,AMAZON-02,US,18.66.132.0/24,centrumpomocy.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,centrumpomocy.otomoto.pl,cloudfront,443,https://centrumpomocy.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.101,/,,18.66.122.108,React,23,False,True,,,,https://centrumpomocy.otomoto.pl/inventory
century21cardeiraecosta2.imovirtual.com,"Agência imobiliária Marinha Grande, Leiria - Century21 Cardeira e Costa 2 | Imovirtual",200,370692,AS16509,AMAZON-02,US,18.66.116.0/23,century21cardeiraecosta2.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,century21cardeiraecosta2.imovirtual.com,cloudfront,443,https://century21cardeiraecosta2.imovirtual.com:443,https,nginx,text/html,GET,18.66.112.49,/,725247972,18.66.112.118,PHP,3474,False,True,,,fonts.googleapis.com,
century21colombo2.imovirtual.com,"Agência imobiliária Alvalade, Lisboa - CENTURY21 Colombo 2 | Imovirtual",200,372361,AS16509,AMAZON-02,US,18.66.116.0/23,century21colombo2.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,century21colombo2.imovirtual.com,cloudfront,443,https://century21colombo2.imovirtual.com:443,https,nginx,text/html,GET,18.66.112.118,/,1373348587,18.66.112.89,PHP,3474,False,True,,,fonts.googleapis.com,
century21ramomi.imovirtual.com,"Agência imobiliária Nazaré, Leiria - Century21 Ramomi | Imovirtual",200,373431,AS16509,AMAZON-02,US,18.66.116.0/23,century21ramomi.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,century21ramomi.imovirtual.com,cloudfront,443,https://century21ramomi.imovirtual.com:443,https,nginx,text/html,GET,18.66.112.3,/,-1159776231,18.66.112.89,PHP,3476,False,True,,,apps.facebook.com,
certyfikatnajemcy.otodom.pl,Certyfikat Najemcy,200,106997,AS63911,"NETACTUATE-AS-AP NetActuate, Inc",US,157.53.232.0/24,certyfikatnajemcy.otodom.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T08:26:45Z,2023-07-09T08:26:44Z,CN=certyfikatnajemcy.otodom.pl,certyfikatnajemcy.otodom.pl,certyfikatnajemcy.otodom.pl,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,391154bed498336de740ffe6c4ed5818,eb39bd31bbd848437299ac53bccb770de6410ea920e7fc274457c688ab1e28da,True,ctls,certyfikatnajemcy.otodom.pl,,443,https://certyfikatnajemcy.otodom.pl:443,https,,text/html,GET,157.53.227.1,/,-1143462660,157.53.227.1,HSTS,1884,False,,,,,
cezar.otomoto.pl,"AUTO-KOMIS ,,CEZAR | OTOMOTO",200,119080,AS16509,AMAZON-02,US,18.66.132.0/24,cezar.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,cezar.otomoto.pl,cloudfront,443,https://cezar.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.18,/,,18.66.122.101,React,11,False,True,,,,https://cezar.otomoto.pl/about-us
cf.otodom.pl,Bankier.pl - Polski Portal Finansowy,404,1297,AS16276,OVH,FR,147.135.0.0/16,www.bankier.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-25T04:28:25Z,2023-06-23T04:28:24Z,CN=*.bankier.pl,*.bankier.pl,bankier.pl,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,eb13b29d26c676af31510755efc8d9d7,969d58ff7d1dd1beca9b701baac2ae9e859c8667d107b2da7a1d32eafbaf6c3a,True,ctls,www.bankier.pl,,443,https://cf.otodom.pl:443,https,cloudflare,text/html,GET,147.135.199.179,/,-549794601,147.135.199.179,Milligram,41,False,,,,,https://www.bankier.pl/e/404
chocapinto.olx.pt,Chocapinto,200,1730611,AS0,Not routed,None,99.86.8.0/24,chocapinto.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,chocapinto.olx.pt,cloudfront,443,https://chocapinto.olx.pt:443,https,nginx/1.23.0,text/html,GET,99.86.4.64,/,82561444,99.86.4.29,React,130,False,True,,,https://*.olx.pt,
chwalinski.otomoto.pl,BCH Chwaliński Ford Store Opole | OTOMOTO,200,839761,AS16509,AMAZON-02,US,18.66.132.0/24,chwalinski.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,chwalinski.otomoto.pl,cloudfront,443,https://chwalinski.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.108,/,-1810475744,18.66.122.101,React,11,False,True,,,,https://chwalinski.otomoto.pl/inventory
ciezarowki-zieba.otomoto.pl,P.H.T.U. Zięba Jan | OTOMOTO,200,190125,AS16509,AMAZON-02,US,18.66.132.0/24,ciezarowki-zieba.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,ciezarowki-zieba.otomoto.pl,cloudfront,443,https://ciezarowki-zieba.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.80,/,,18.66.122.18,React,11,False,True,,,,https://ciezarowki-zieba.otomoto.pl/inventory
citage.imovirtual.com,"Agência imobiliária Misericórdia, Lisboa, Lisbon - Citage | Imovirtual",200,371121,AS16509,AMAZON-02,US,18.66.116.0/23,citage.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,citage.imovirtual.com,cloudfront,443,https://citage.imovirtual.com:443,https,nginx,text/html,GET,18.66.112.49,/,-1666936240,18.66.112.89,PHP,3521,False,True,,,fonts.googleapis.com,
citroengolemo.otomoto.pl,Auto Centrum Golemo S.J. - Autoryzowany dealer Citroen | OTOMOTO,200,742456,AS16509,AMAZON-02,US,18.66.132.0/24,citroengolemo.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,citroengolemo.otomoto.pl,cloudfront,443,https://citroengolemo.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.108,/,-1930479473,18.66.122.101,React,11,False,True,,,,https://citroengolemo.otomoto.pl/inventory
cleandsportugal.loja.olx.pt,404,404,1210,AS16509,AS16509,Unknown,54.64.0.0/12,cleandsportugal.loja.olx.pt,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-27T00:00:00Z,2023-10-27T23:59:59Z,"CN=*.loja.olx.pt, O=OLX Global B.V., ST=Noord-Holland, C=NL",*.loja.olx.pt,loja.olx.pt,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,556cb91efb11ea77adb142ea077a3fa7,9a8dc3e816f30efd7c9ac63834fc13861b9f3d0cb419fd03b9b7ab1d1693f351,True,ctls,cleandsportugal.loja.olx.pt,,443,https://cleandsportugal.loja.olx.pt:443,https,openresty,text/html,GET,54.74.142.61,/,,34.246.86.97,Ruby on Rails,41,False,,,OLX Global B.V.,,
