input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,tech_,lines,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,tls_expired,cdn,tls_self_signed
23vivi.wistia.com,Sign in to your Wistia account,,7159,443,https://23vivi.wistia.com:443,https,,text/html,GET,54.158.204.170,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
24-7intouch-1.wistia.com,Sign in to your Wistia account,,7159,443,https://24-7intouch-1.wistia.com:443,https,,text/html,GET,54.227.158.38,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2429261288.wistia.com,Sign in to your Wistia account,,7159,443,https://2429261288.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
247software.wistia.com,Sign in to your Wistia account,,7159,443,https://247software.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2495557431.wistia.com,Sign in to your Wistia account,,7159,443,https://2495557431.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
24hourflex.wistia.com,Sign in to your Wistia account,,7159,443,https://24hourflex.wistia.com:443,https,,text/html,GET,52.22.118.120,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
24hrkpop.wistia.com,Sign in to your Wistia account,,7159,443,https://24hrkpop.wistia.com:443,https,,text/html,GET,54.158.204.170,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
24sevenoffice.wistia.com,Sign in to your Wistia account,,7159,443,https://24sevenoffice.wistia.com:443,https,,text/html,GET,34.200.91.151,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2book.wistia.com,Sign in to your Wistia account,,7159,443,https://2book.wistia.com:443,https,,text/html,GET,54.158.204.170,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2c-limited.wistia.com,Sign in to your Wistia account,,7159,443,https://2c-limited.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2clixz.wistia.com,Sign in to your Wistia account,,7159,443,https://2clixz.wistia.com:443,https,,text/html,GET,54.227.158.38,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2fdesign102.wistia.com,Sign in to your Wistia account,,7159,443,https://2fdesign102.wistia.com:443,https,,text/html,GET,3.231.101.209,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2fempower.wistia.com,Sign in to your Wistia account,,7159,443,https://2fempower.wistia.com:443,https,,text/html,GET,34.200.91.151,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2ffast.wistia.com,Sign in to your Wistia account,,7159,443,https://2ffast.wistia.com:443,https,,text/html,GET,54.227.158.38,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2fgaggle-1.wistia.com,Sign in to your Wistia account,,7159,443,https://2fgaggle-1.wistia.com:443,https,,text/html,GET,3.231.101.209,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2fgeofeedia.wistia.com,Sign in to your Wistia account,,7159,443,https://2fgeofeedia.wistia.com:443,https,,text/html,GET,3.231.101.209,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2fhenryschein.wistia.com,Sign in to your Wistia account,,7159,443,https://2fhenryschein.wistia.com:443,https,,text/html,GET,52.22.118.120,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2fkapowprimary-4.wistia.com,Sign in to your Wistia account,,7159,443,https://2fkapowprimary-4.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2flausd.wistia.com,Sign in to your Wistia account,,7159,443,https://2flausd.wistia.com:443,https,,text/html,GET,34.200.91.151,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2fnorthstar.wistia.com,Sign in to your Wistia account,,7159,443,https://2fnorthstar.wistia.com:443,https,,text/html,GET,54.227.158.38,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2fvistahigherlearning.wistia.com,Sign in to your Wistia account,,7159,443,https://2fvistahigherlearning.wistia.com:443,https,,text/html,GET,3.231.101.209,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2hq.wistia.com,Sign in to your Wistia account,,7159,443,https://2hq.wistia.com:443,https,,text/html,GET,3.231.101.209,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2poindigitalagencys.wistia.com,Sign in to your Wistia account,,7159,443,https://2poindigitalagencys.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2protectchildren.wistia.com,Sign in to your Wistia account,,7159,443,https://2protectchildren.wistia.com:443,https,,text/html,GET,52.22.118.120,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
2webdesign.wistia.com,Sign in to your Wistia account,,7159,443,https://2webdesign.wistia.com:443,https,,text/html,GET,54.158.204.170,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3.wistia.com,Sign in to your Wistia account,,7159,443,https://3.wistia.com:443,https,,text/html,GET,54.227.158.38,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3049000.wistia.com,Sign in to your Wistia account,,7159,443,https://3049000.wistia.com:443,https,,text/html,GET,34.200.91.151,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
30degreesnorth.wistia.com,Sign in to your Wistia account,,7159,443,https://30degreesnorth.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
30secondexplainervideos.wistia.com,Sign in to your Wistia account,,7159,443,https://30secondexplainervideos.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
310john.wistia.com,Sign in to your Wistia account,,7159,443,https://310john.wistia.com:443,https,,text/html,GET,34.200.91.151,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
321goproject.wistia.com,Sign in to your Wistia account,,7159,443,https://321goproject.wistia.com:443,https,,text/html,GET,52.22.118.120,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
360factors.wistia.com,Sign in to your Wistia account,,7159,443,https://360factors.wistia.com:443,https,,text/html,GET,52.22.118.120,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
360globalnet.wistia.com,Sign in to your Wistia account,,7159,443,https://360globalnet.wistia.com:443,https,,text/html,GET,34.200.91.151,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
360training.wistia.com,Sign in to your Wistia account,,7159,443,https://360training.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
360wiseguy.wistia.com,Sign in to your Wistia account,,7159,443,https://360wiseguy.wistia.com:443,https,,text/html,GET,54.158.204.170,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
361grados.wistia.com,Sign in to your Wistia account,,7159,443,https://361grados.wistia.com:443,https,,text/html,GET,34.200.91.151,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
365vertical.wistia.com,Sign in to your Wistia account,,7159,443,https://365vertical.wistia.com:443,https,,text/html,GET,3.231.101.209,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
37parallel.wistia.com,Sign in to your Wistia account,,7159,443,https://37parallel.wistia.com:443,https,,text/html,GET,3.231.101.209,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3birdsmarketing.wistia.com,Sign in to your Wistia account,,7159,443,https://3birdsmarketing.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3coloursrule.wistia.com,Sign in to your Wistia account,,7159,443,https://3coloursrule.wistia.com:443,https,,text/html,GET,54.158.204.170,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3d-forensic.wistia.com,Sign in to your Wistia account,,7159,443,https://3d-forensic.wistia.com:443,https,,text/html,GET,34.200.91.151,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3d-scantech-1.wistia.com,Sign in to your Wistia account,,7159,443,https://3d-scantech-1.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3d-scantech-2.wistia.com,Sign in to your Wistia account,,7159,443,https://3d-scantech-2.wistia.com:443,https,,text/html,GET,54.227.158.38,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3d-scantech-3.wistia.com,Sign in to your Wistia account,,7159,443,https://3d-scantech-3.wistia.com:443,https,,text/html,GET,54.227.158.38,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3d-scantech-4.wistia.com,Sign in to your Wistia account,,7159,443,https://3d-scantech-4.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3d-scantech.wistia.com,Sign in to your Wistia account,,7159,443,https://3d-scantech.wistia.com:443,https,,text/html,GET,54.227.158.38,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3dapextrading.wistia.com,Sign in to your Wistia account,,7159,443,https://3dapextrading.wistia.com:443,https,,text/html,GET,52.22.118.120,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3dcart.wistia.com,Sign in to your Wistia account,,7159,443,https://3dcart.wistia.com:443,https,,text/html,GET,34.200.91.151,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3dmaxfarsi-11-1.wistia.com,Sign in to your Wistia account,,7159,443,https://3dmaxfarsi-11-1.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3dmaxfarsi-4.wistia.com,Sign in to your Wistia account,,7159,443,https://3dmaxfarsi-4.wistia.com:443,https,,text/html,GET,52.22.118.120,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3dpromusic.wistia.com,Sign in to your Wistia account,,7159,443,https://3dpromusic.wistia.com:443,https,,text/html,GET,3.231.101.209,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3esoftware.wistia.com,Sign in to your Wistia account,,7159,443,https://3esoftware.wistia.com:443,https,,text/html,GET,54.158.204.170,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3forge.wistia.com,Sign in to your Wistia account,,7159,443,https://3forge.wistia.com:443,https,,text/html,GET,34.200.91.151,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3lliottjody.wistia.com,Sign in to your Wistia account,,7159,443,https://3lliottjody.wistia.com:443,https,,text/html,GET,34.200.91.151,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3mg.wistia.com,Sign in to your Wistia account,,7159,443,https://3mg.wistia.com:443,https,,text/html,GET,52.22.118.120,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3p-learning.wistia.com,Sign in to your Wistia account,,7159,443,https://3p-learning.wistia.com:443,https,,text/html,GET,54.158.204.170,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3playmedia.wistia.com,Sign in to your Wistia account,,7159,443,https://3playmedia.wistia.com:443,https,,text/html,GET,34.200.91.151,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3qdigital.wistia.com,Sign in to your Wistia account,,7159,443,https://3qdigital.wistia.com:443,https,,text/html,GET,34.200.91.151,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3ra.wistia.com,Sign in to your Wistia account,,7159,443,https://3ra.wistia.com:443,https,,text/html,GET,54.227.158.38,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3rdlearning.wistia.com,Sign in to your Wistia account,,7159,443,https://3rdlearning.wistia.com:443,https,,text/html,GET,54.227.158.38,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3shape.wistia.com,Sign in to your Wistia account,,7159,443,https://3shape.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
3sixtyinteractive.wistia.com,Sign in to your Wistia account,,7159,443,https://3sixtyinteractive.wistia.com:443,https,,text/html,GET,54.227.158.38,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
4080-videos-13-1.wistia.com,Sign in to your Wistia account,,7159,443,https://4080-videos-13-1.wistia.com:443,https,,text/html,GET,52.22.118.120,HSTS,130,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
