new,host,a,cname,soa,status_code,ns,aaaa,has_internal_ips,internal_ips,txt,mx
[x],speedeedelivery.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],spn1-3-vzb.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],spn16-4-grc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],spn2-4-gre.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],spn3-2-grc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],spn8-2-seb.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],spn9-1-pdb.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],sprite-test-origin.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],sq.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],sr-b-1-hsrp-61.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],sr-bs-2.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],sshdns-devopsorigin.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],st-api.neixin.cn,,"hlb.st.sankuai.com, offlinebeijing-bj.st.vip.sankuai.com","dns1.sankuai.com, hostmaster.sankuai.com",NOERROR,,,,,,
[x],st.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],st14p04ls-gsps23-st14-pod04-r02.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],st14p08ls-gsp32-st14-pod08-r01.vip.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,
[x],staff-assets-postmanbackups-www-test.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],stage2pph11.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],staging-data.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],staging-helpdesk-demo.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],staging-helpdesk-demo.t.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],staging-larosadegliincantesimi.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],staging-partner.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],staging-smartr.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],staging-tw.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],staging-userslive.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],stagingconfluence-api-centadm.dpa.dianping.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],stagingm.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],stagingrepopaymentsstorage.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],stagingteamalpha-portal.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],star.meituan.com,43.132.13.85,ipv4-ipv6-phase4.web.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],stat.t.dianping.com,43.132.28.128,a.sh.vip.dianping.com,,NOERROR,,,,,,
[x],statement.vip.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],static.meituan.net,"101.72.224.72, 125.39.223.194, 153.35.101.139, 61.54.7.116, 101.72.224.29, 61.54.7.120, 61.243.13.130, 61.54.7.128, 14.204.51.192, 101.72.224.20, 61.54.7.117, 116.162.78.186, 61.54.7.108","static.meituan.net.cdn.dnsv1.com, 1iwfspwf.sched.skalego-dk.tdnsstic1.cn","ns1.stc2.tdnsstic1.cn, webmaster.skalego-dk.tdnsstic1.cn",NOERROR,,"2408:877a:2000:f::ba, 2408:8720:0:421:3a::11, 2408:873d:2811:40::43, 2408:8748:b500:401::32, 2408:871a:5500:1:62::5, 2408:873d:2811:40::47, 2408:876a:1000:e2:6c::60, 2408:873d:2011:22:3a::2, 2408:8726:1001:182::3d",,,,
[x],status-m4zurdacpumj7.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],statusdataaccess-customers-backupconfig.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],statuspayments-wwwexternal-domain.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],stayalfred.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],stgpoliticaladsapi.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],store-010-qs.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],store-025-mr.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],store-028-mr.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],sts.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],su.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],syd05-prd-aidb-01a.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,
[x],syd05-prd-dnxcol-01a.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],syd05-prd-zk-01c.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],symphonic.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],sysmail.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],system-backup-api-web-manager-devel-vpn.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],system-dev-team-minerva-clients-stats-corp.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],system-intranetconfig.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],systemarchive-temp-storage.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],systemjenkins-authapiproduction.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],systemprivateauthdev-miembros.vip.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],sysui.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],t.dianping.com,43.132.23.143,gct-web.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],ta-in.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tableau-tabjolt2.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tagpro-pi.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],takeaway.dianping.com,43.132.20.42,ipv4-ipv6-phase4.waimai.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],taoyuan.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],taxumo.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tb.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tdc.meituan.com,162.62.83.195,hotel.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],team-config-user-authapiproduction.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],team-daws-2-9-3.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],team-doc-postmanbackups-www-test.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],team-storageaccept-archivecorp.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],teammysql.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],teamstatus-aws-slaveconfig.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],teamtuitionpay.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],tech.meituan.com,,inf-normal.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],temp-access-start-clients.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],temp-alpha-archiveclients-git.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],temp-exchangedns.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tempengineering.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tempssomy-external-domain.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tempstatusmembersmx-corporate.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tempv4corporatecsimgshare.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],ten02.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],test.i.meituan.com,101.236.9.58,hlb.st.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tg.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,2405:1480:2000:3::a,,,,
[x],tgapp.dianping.com,43.132.23.143,gct-web.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],thh-web.vip.meituan.com,"103.37.152.78, 101.236.9.93",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],ticket.waimai.meituan.com,43.132.20.42,waimai.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,
[x],tide.meituan.com,162.62.81.200,daodian.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tip-oss-flow.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tiroccitan.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tmail.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,v=spf1 ip4:180.153.132.0/24 ip4:180.153.141.128/26 ip4:114.80.167.0/26 ip4:180.96.7.0/24 ip4:180.96.69.0/24 ip4:103.37.138.0/24 ip4:103.37.137.195/32 ip4:103.37.154.0/24 ip4:103.37.155.0/25 -all,tmail.dianping.com
[x],tms.api.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tok-prd-fy-hkz-01b-eth1.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor102-118-grc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor108-137-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor108-184-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor11-27-grc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor123-79-pdc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor126-161-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor127-145-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor128-26-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor14-75-pdb.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor142-180-pdc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor16-28-pdc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor161-217-grc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],tor17-93-pdc.vip.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor180-1-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],tor199-215-grc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,,NOERROR,,,,,,
[x],tor2-308-pdb.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor208-15-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor208-224-grc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,,NOERROR,,,,,,
[x],tor215-231-grc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor215-247-gre.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor219-259-grc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor224-275-pdb.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],tor225-276-pdb.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor233-249-grc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],tor245-287-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor249-338-pda.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor25-37-pdb.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor253-319-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor254-318-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor263-329-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor270-357-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor277-341-pdc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor289-355-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor291-381-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor319-351-gre.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor340-408-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor368-251-pdb.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor370-444-grc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor383-511-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor4-12-grc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,,NOERROR,,,,,,
[x],tor408-496-pdb.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor421-480-pdb.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor422-380-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor43-42-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor46-55-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor5-69-pdc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],tor52-10-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor6-11-pdd.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor63-139-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor65-82-pdd.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor67.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor69-103-grc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor69-54-pdb.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor72-104-grc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor73-100-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor74-325-pdc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor79-66-pda.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor88-128-grc.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],tor88-146-pdb.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
