new,host,soa,status_code,a,txt,aaaa,cname,cdn,cdn-name,ns,has_internal_ips,internal_ips
[x],messaging.doc-mgmt-prod.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"15.236.198.50, 15.236.195.246, 15.236.138.93",,,,,,,,
[x],messaging.messaging-1964-skaffold-1.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/messaging-1964-skaffold/messaging-1",,,,,,,
[x],messaging.messaging-ca-1622-kafka-2.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],messaging.messaging-ca-2174-channels-2.codefi.network,,NOERROR,"15.236.195.246, 15.236.198.50, 15.236.138.93",,,,,,,,
[x],metabase.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],metabase.us-east-2.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"3.14.31.241, 3.143.54.14, 3.23.77.29",,,,,,,,
[x],metafi-dev.codefi.network,"vasilii.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],metafi.codefi.network,"vasilii.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],metamask-staking.metaswap.codefi.network,"vasilii.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.31.68, 104.18.30.68",,"2606:4700::6812:1e44, 2606:4700::6812:1f44",,True,cloudflare,,,
[x],metaswap-api.airswap-dev.codefi.network,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,,,metaswap-api.airswap-dev.codefi.network.cdn.cloudflare.net,,,,,
[x],metaswap-api.airswap-prod.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"3.143.54.14, 3.23.77.29, 3.14.31.241",,,,,,,,
[x],metaswap.codefi.network,"vasilii.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],mmi-configuration-api.codefi.network,"ns-1549.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"13.39.191.204, 15.188.107.212, 52.47.145.204",,,k8s-defaultalb-4f0c2d5a5c-259778219.eu-west-3.elb.amazonaws.com,,,,,
[x],mmi.codefi.network,,NOERROR,"52.47.145.204, 15.188.107.212, 13.39.191.204",,,k8s-defaultalb-4f0c2d5a5c-259778219.eu-west-3.elb.amazonaws.com,,,,,
[x],nats.staking-dev.codefi.network,,NOERROR,10.42.128.217,,,,,,,True,10.42.128.217
[x],nats.staking.codefi.network,"micah.ns.cloudflare.com, dns.cloudflare.com",NOERROR,10.42.129.28,"heritage=external-dns,external-dns/owner=staking-main,external-dns/resource=ingress/staking/nats-external-ingress",,,,,,True,10.42.129.28
[x],nexus.eu-west-3.codefi.network,,NOERROR,15.236.9.15,,,,,,,,
[x],nft-api.codefi.network,,NOERROR,15.236.9.15,,,,,,,,
[x],nft.codefi.network,,NOERROR,15.236.9.15,,,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],notary.eu-west-3.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],notary.harbor.eu-west-3.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],npm.eu-west-3.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],npm.us-east-2.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ophelia-pl-211.codefi.network,,NOERROR,54.144.128.85,,,,,,,,
[x],portfolio.metafi-dev.codefi.network,,NOERROR,,,,d1g683x3qcewh6.cloudfront.net,True,cloudfront,,,
[x],postgresql.dap-dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/dap-dev/postgresql-postgresql-ha",,,,,,,
[x],staging.data.api.codefi.network,,NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/data-dev/defi-score-v0-api-ingress-codefi-ingress",,,,,,,
[x],storage-dev.codefi.network,,NOERROR,"13.37.17.240, 13.36.142.62, 13.37.172.42",,,,,,,,
[x],storage-pl-1008.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],storage-pl-703.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],storage-pl-945.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],storage-pl-946.codefi.network,,NOERROR,"13.37.172.42, 13.37.17.240, 13.36.142.62",,,,,,,,
[x],storage-pl-947.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],storage-pl-948.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],storage-pl-998.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],storage-staging.codefi.network,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,,,storage-staging.codefi.network.cdn.cloudflare.net,True,cloudflare,,,
[x],storage.codefi.network,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,,,storage.codefi.network.cdn.cloudflare.net,True,cloudflare,,,
[x],swagger.dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],swap.metaswap.codefi.network,"vasilii.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,True,cloudflare,,,
[x],test-mr2.activate.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],test.activate.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],test1.dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],token-api.airswap-prod.codefi.network,,NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/airswap-prod/token-api-generic-app",,,,,,,
[x],token-api.metafi.codefi.network,"vasilii.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,True,cloudflare,,,
[x],token-api.metaswap.codefi.network,"vasilii.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,True,cloudflare,,,
[x],token-exp.metafi-dev.codefi.network,"vasilii.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,True,cloudflare,,,
[x],token.metafi-dev.codefi.network,"vasilii.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,True,cloudflare,,,
[x],token.metaswap.codefi.network,"vasilii.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,True,cloudflare,,,
[x],tribedigitalventures-f.assets-paris-demo.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],tribedigitalventures.assets-paris-demo.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],uat.mmcx.codefi.network,"micah.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],ui.doc-mgmt-prod.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],unleash.staking-dev.codefi.network,"vasilii.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,True,cloudflare,,,
[x],unleash.staking-uat.codefi.network,"micah.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,True,cloudflare,,,
[x],unleash.staking.codefi.network,"micah.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,True,cloudflare,,,
[x],upgrade-react-bootstrap.activate.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],web-app-cst-403-summary-info-table.dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],web-app-cst-408-attach-address.dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],web-app-cst-467-add-ledger-integration.dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],web-app-cst-527-reporting-summary.dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],web-app-cst-xxx-eth-usd-swap-reporting.dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],web-app-cst-xxx-summary-integration.dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],web-app-network-comparison-chart.dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],web-app-test-cst-791.dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],web.staking-qa.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],webhook-api.codefi.network,"ns-1549.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,k8s-defaultalb-4f0c2d5a5c-259778219.eu-west-3.elb.amazonaws.com,,,,,
[x],websocket-api.codefi.network,"ns-1549.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,k8s-defaultalb-4f0c2d5a5c-259778219.eu-west-3.elb.amazonaws.com,,,,,
[x],workflow-demo.codefi.network.api.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],workflow-docs.codefi.network,,NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/foundation-docs/foundation-docs-generic-app",,,,,,,
[x],world.staking-qa.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],world2.staking-qa.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],world3.staking-qa.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],world4.staking-qa.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],world5.staking-qa.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],world6.staking-qa.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-285.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-289.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-290.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-291.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-292.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-296.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-299.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-303.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-305.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-307.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-30901.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-30902.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-30903.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-30904.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-310.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-385.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-387.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-391.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-392.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-397.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-400.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-404.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-416.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-426.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-429.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-430.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-431.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-431/cm-acme-http-solver-5hb5h",,,,,,,
[x],www.atlas-pl-448.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-452.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-462.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-463.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-464.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-465.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.atlas-pl-469.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.bridge.codefi.network,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,,,www.bridge.codefi.network.cdn.cloudflare.net,True,cloudflare,,,
[x],www.cds-dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.cs-internal-dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.cs-internal-prod.codefi.network,,NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/cs-internal-prod/consensys-equity-frontend-generic-app",,,,,,,
[x],www.defibridge-dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-0.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-00.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-0000.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-100.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-1000.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-1004.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-1008.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-101.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-1013.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-1035.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-1036.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-1038.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-1046.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-1047.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-1048.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-1056.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-1058.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-1100.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-1234.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-12345.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-337.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-355.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-355/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-361.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-361/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-363.codefi.network,,NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-363/defibridge-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.defibridge-pl-373.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-373/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-375.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-375/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-377.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-377/defibridge-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.defibridge-pl-381.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-381/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-411.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-411/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-439.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-439/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-478.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-478/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-496.codefi.network,,NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-496/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-520.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-520/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-521.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-521/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-522.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-522/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-541.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-541/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-547.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-547/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-555.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-555/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-558.codefi.network,,NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-558/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-560.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-560/defibridge-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.defibridge-pl-561.codefi.network,,NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-561/defibridge-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.defibridge-pl-567.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-567/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-572.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-572/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-595.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-595/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-606.codefi.network,,NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-606/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-607.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-607/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-610.codefi.network,,NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-610/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-625.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-648.codefi.network,,NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-648/defibridge-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.defibridge-pl-664.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-664/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-670.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-670/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-673.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-673/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-684.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-684/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-686.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-686/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-687.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-688.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-688/defibridge-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.defibridge-pl-691.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-691/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-693.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-693/defibridge-frontend",,,,,,,
