input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn,csp_domains_,tls_subject_org_,tls_mismatched,tls_expired
univofmicinstage.standvirtual.com,ERROR: The request could not be satisfied,403,919,univofmicinstage.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,univofmicinstage.standvirtual.com,cloudfront,443,https://univofmicinstage.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,-1792816735,,18.66.97.92,Amazon Web Services,20,False,True,,,,
unlv-csm.standvirtual.com,ERROR: The request could not be satisfied,403,919,unlv-csm.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,unlv-csm.standvirtual.com,cloudfront,443,https://unlv-csm.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,-1293369920,,18.66.97.7,Amazon Web Services,20,False,True,,,,
untamable.standvirtual.com,ERROR: The request could not be satisfied,403,919,untamable.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,untamable.standvirtual.com,cloudfront,443,https://untamable.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,-1899417904,,18.66.97.92,Amazon Web Services,20,False,True,,,,
update-internal2019-v2.standvirtual.com,ERROR: The request could not be satisfied,403,919,update-internal2019-v2.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,update-internal2019-v2.standvirtual.com,cloudfront,443,https://update-internal2019-v2.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.92,/,958743304,,18.66.97.110,Amazon Web Services,20,False,True,,,,
update-jenkinsvpn-redirect-0.standvirtual.com,ERROR: The request could not be satisfied,403,919,update-jenkinsvpn-redirect-0.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,update-jenkinsvpn-redirect-0.standvirtual.com,cloudfront,443,https://update-jenkinsvpn-redirect-0.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.92,/,-1685450660,,18.66.97.7,Amazon Web Services,20,False,True,,,,
update-new.standvirtual.com,ERROR: The request could not be satisfied,403,919,update-new.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,update-new.standvirtual.com,cloudfront,443,https://update-new.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,-368578224,,18.66.97.62,Amazon Web Services,20,False,True,,,,
update-prod-cache-production.standvirtual.com,ERROR: The request could not be satisfied,403,919,update-prod-cache-production.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,update-prod-cache-production.standvirtual.com,cloudfront,443,https://update-prod-cache-production.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,-205970495,,18.66.97.7,Amazon Web Services,20,False,True,,,,
update-redirect.standvirtual.com,ERROR: The request could not be satisfied,403,919,update-redirect.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,update-redirect.standvirtual.com,cloudfront,443,https://update-redirect.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,-1750968860,,18.66.97.62,Amazon Web Services,20,False,True,,,,
update-www-test.standvirtual.com,ERROR: The request could not be satisfied,403,919,update-www-test.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,update-www-test.standvirtual.com,cloudfront,443,https://update-www-test.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,410269496,,18.66.97.92,Amazon Web Services,20,False,True,,,,
update-www0access-master.standvirtual.com,ERROR: The request could not be satisfied,403,919,update-www0access-master.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,update-www0access-master.standvirtual.com,cloudfront,443,https://update-www0access-master.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,1351814993,,18.66.97.62,Amazon Web Services,20,False,True,,,,
update2018-configcustomers.standvirtual.com,ERROR: The request could not be satisfied,403,919,update2018-configcustomers.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,update2018-configcustomers.standvirtual.com,cloudfront,443,https://update2018-configcustomers.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,-520713769,,18.66.97.92,Amazon Web Services,20,False,True,,,,
updateexchange-customers-backupconfig.standvirtual.com,ERROR: The request could not be satisfied,403,919,updateexchange-customers-backupconfig.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,updateexchange-customers-backupconfig.standvirtual.com,cloudfront,443,https://updateexchange-customers-backupconfig.standvirtual.com:443,https,CloudFront,text/html,GET,65.9.95.19,/,2001603087,,65.9.95.73,Amazon Web Services,20,False,True,,,,
updatenac03.standvirtual.com,ERROR: The request could not be satisfied,403,919,updatenac03.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,updatenac03.standvirtual.com,cloudfront,443,https://updatenac03.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,1321285174,,18.66.97.7,Amazon Web Services,20,False,True,,,,
upgrade-bucketlogs-miembros.standvirtual.com,ERROR: The request could not be satisfied,403,919,upgrade-bucketlogs-miembros.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,upgrade-bucketlogs-miembros.standvirtual.com,cloudfront,443,https://upgrade-bucketlogs-miembros.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,-1946864009,,18.66.97.92,Amazon Web Services,20,False,True,,,,
upgrade-dev.standvirtual.com,ERROR: The request could not be satisfied,403,919,upgrade-dev.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,upgrade-dev.standvirtual.com,cloudfront,443,https://upgrade-dev.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,1656215345,,18.66.97.92,Amazon Web Services,20,False,True,,,,
upgrade-devjenkins.standvirtual.com,ERROR: The request could not be satisfied,403,919,upgrade-devjenkins.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,upgrade-devjenkins.standvirtual.com,cloudfront,443,https://upgrade-devjenkins.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,2026624818,,18.66.97.92,Amazon Web Services,20,False,True,,,,
upgrade-na-i-svn.standvirtual.com,ERROR: The request could not be satisfied,403,919,upgrade-na-i-svn.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,upgrade-na-i-svn.standvirtual.com,cloudfront,443,https://upgrade-na-i-svn.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.92,/,1620739640,,18.66.97.7,Amazon Web Services,20,False,True,,,,
upgrade-opscorporate.standvirtual.com,ERROR: The request could not be satisfied,403,919,upgrade-opscorporate.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,upgrade-opscorporate.standvirtual.com,cloudfront,443,https://upgrade-opscorporate.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,-29639695,,18.66.97.92,Amazon Web Services,20,False,True,,,,
upgrade-root.standvirtual.com,ERROR: The request could not be satisfied,403,919,upgrade-root.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,upgrade-root.standvirtual.com,cloudfront,443,https://upgrade-root.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.92,/,1093240016,,18.66.97.110,Amazon Web Services,20,False,True,,,,
upgrade-update.standvirtual.com,ERROR: The request could not be satisfied,403,919,upgrade-update.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,upgrade-update.standvirtual.com,cloudfront,443,https://upgrade-update.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,-1249843731,,18.66.97.7,Amazon Web Services,20,False,True,,,,
upgrade1803721g21.standvirtual.com,ERROR: The request could not be satisfied,403,919,upgrade1803721g21.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,upgrade1803721g21.standvirtual.com,cloudfront,443,https://upgrade1803721g21.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,294080482,,18.66.97.92,Amazon Web Services,20,False,True,,,,
upgradeservice.standvirtual.com,ERROR: The request could not be satisfied,403,919,upgradeservice.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,upgradeservice.standvirtual.com,cloudfront,443,https://upgradeservice.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.92,/,-841752388,,18.66.97.110,Amazon Web Services,20,False,True,,,,
upload2129284g34.standvirtual.com,ERROR: The request could not be satisfied,403,919,upload2129284g34.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,upload2129284g34.standvirtual.com,cloudfront,443,https://upload2129284g34.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,-1853191340,,18.66.97.7,Amazon Web Services,20,False,True,,,,
uploadcacheadmin-prod-errorcache.standvirtual.com,ERROR: The request could not be satisfied,403,919,uploadcacheadmin-prod-errorcache.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,uploadcacheadmin-prod-errorcache.standvirtual.com,cloudfront,443,https://uploadcacheadmin-prod-errorcache.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,438322727,,18.66.97.7,Amazon Web Services,20,False,True,,,,
uploadchefs3.standvirtual.com,ERROR: The request could not be satisfied,403,919,uploadchefs3.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,uploadchefs3.standvirtual.com,cloudfront,443,https://uploadchefs3.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,-1358830818,,18.66.97.92,Amazon Web Services,20,False,True,,,,
uploadchefsql-us.standvirtual.com,ERROR: The request could not be satisfied,403,919,uploadchefsql-us.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,uploadchefsql-us.standvirtual.com,cloudfront,443,https://uploadchefsql-us.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,1558346329,,18.66.97.92,Amazon Web Services,20,False,True,,,,
uploaddbms.standvirtual.com,ERROR: The request could not be satisfied,403,919,uploaddbms.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,uploaddbms.standvirtual.com,cloudfront,443,https://uploaddbms.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,-1633953486,,18.66.97.7,Amazon Web Services,20,False,True,,,,
uploadengineering.standvirtual.com,ERROR: The request could not be satisfied,403,919,uploadengineering.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,uploadengineering.standvirtual.com,cloudfront,443,https://uploadengineering.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.92,/,1604653555,,18.66.97.110,Amazon Web Services,20,False,True,,,,
uploadnewaccountteam-vpn-vip-web01-erpalt.standvirtual.com,ERROR: The request could not be satisfied,403,919,uploadnewaccountteam-vpn-vip-web01-erpalt.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,uploadnewaccountteam-vpn-vip-web01-erpalt.standvirtual.com,cloudfront,443,https://uploadnewaccountteam-vpn-vip-web01-erpalt.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,-1845068010,,18.66.97.7,Amazon Web Services,20,False,True,,,,
uploads-2850815g15.standvirtual.com,ERROR: The request could not be satisfied,403,919,uploads-2850815g15.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,uploads-2850815g15.standvirtual.com,cloudfront,443,https://uploads-2850815g15.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,-1661727343,,18.66.97.7,Amazon Web Services,20,False,True,,,,
uploads-admin-prodinternal-archive-dns.standvirtual.com,ERROR: The request could not be satisfied,403,919,uploads-admin-prodinternal-archive-dns.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,uploads-admin-prodinternal-archive-dns.standvirtual.com,cloudfront,443,https://uploads-admin-prodinternal-archive-dns.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,1258811818,,18.66.97.62,Amazon Web Services,20,False,True,,,,
uploads-s3-bucket.standvirtual.com,ERROR: The request could not be satisfied,403,919,uploads-s3-bucket.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,uploads-s3-bucket.standvirtual.com,cloudfront,443,https://uploads-s3-bucket.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,2035490382,,18.66.97.62,Amazon Web Services,20,False,True,,,,
uploads-v2oceania-mx.standvirtual.com,ERROR: The request could not be satisfied,403,919,uploads-v2oceania-mx.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,uploads-v2oceania-mx.standvirtual.com,cloudfront,443,https://uploads-v2oceania-mx.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,277849139,,18.66.97.62,Amazon Web Services,20,False,True,,,,
uploadsapiinternal.standvirtual.com,ERROR: The request could not be satisfied,403,919,uploadsapiinternal.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,uploadsapiinternal.standvirtual.com,cloudfront,443,https://uploadsapiinternal.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,936877346,,18.66.97.110,Amazon Web Services,20,False,True,,,,
uploadscustomers-new.standvirtual.com,ERROR: The request could not be satisfied,403,919,uploadscustomers-new.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,uploadscustomers-new.standvirtual.com,cloudfront,443,https://uploadscustomers-new.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.92,/,-898733578,,18.66.97.62,Amazon Web Services,20,False,True,,,,
uploadserror-demo.standvirtual.com,ERROR: The request could not be satisfied,403,919,uploadserror-demo.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,uploadserror-demo.standvirtual.com,cloudfront,443,https://uploadserror-demo.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,193945260,,18.66.97.7,Amazon Web Services,20,False,True,,,,
uploadsexchange-system.standvirtual.com,ERROR: The request could not be satisfied,403,919,uploadsexchange-system.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,uploadsexchange-system.standvirtual.com,cloudfront,443,https://uploadsexchange-system.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,1634656277,,18.66.97.7,Amazon Web Services,20,False,True,,,,
