new,host,a,cname,soa,status_code,has_internal_ips,internal_ips,txt,aaaa,ns,mx,cdn,cdn-name
[x],boyibook.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],bpiec.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],bpm.jd.com,172.20.36.110,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.36.110,,,,,,
[x],bq.jd.com,"172.20.36.86, 172.18.227.54",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.36.86, 172.18.227.54",,,,,,
[x],br.jd.com,211.151.19.80,br.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,2403:a200:a200:11c4::199,,,,
[x],brain.jd.com,36.110.181.187,brain.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],breville.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],brloote.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],broadband.jd.com,202.77.129.84,broadband.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],broadcast.jd.com,111.13.28.103,broadcast.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],broker.jd.com,106.39.169.32,broker.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],brotje.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],brs.jd.com,"172.20.39.55, 172.28.60.247",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.39.55, 172.28.60.247",,,,,,
[x],bruno.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],bsc.jd.com,202.77.129.45,bsc.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],bsdvt.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],bsdzlpxb.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],bsg.jd.com,111.13.24.202,bsg.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],bsp.jd.com,,bsp.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],bt.jd.com,,bt.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,"2403:a200:a200:11c4::1e9, 2408:8706:0:a100::1, 240e:904:3400:200::2",,,,
[x],btb.jd.com,10.180.12.45,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,10.180.12.45,,,,,,
[x],bte.jd.com,172.16.135.160,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.16.135.160,,,,,,
[x],btfront.jd.com,163.171.140.79,"btfront.jd.com.gslb.qianxun.com, www.jdcdn.com, jd-abroad.cdn20.com","dns1.cdn20.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,,
[x],btshow.jd.com,"61.49.99.72, 49.7.27.57",btshow.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],bucket-redirectstorageusers.ua.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],bucketpreferences-beta-accessdockerintra-backups-www-test.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],bucketpreferences-beta-accessdockerintra-backups-www-test.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],buddhaoat.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],bug.jd.com,172.20.36.49,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.36.49,,,,,,
[x],bugzilla.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],buick.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],build.jd.com,172.25.60.148,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.25.60.148,,,,,,
[x],bujianbusan.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],bulk.jd.com,"172.16.135.183, 172.20.36.40",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.16.135.183, 172.20.36.40",,,,,,
[x],bull.jd.com,"111.13.24.235, 120.52.148.58",bull.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],bullet-dev.jd.com,172.18.230.52,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.18.230.52,,,,,,
[x],bullet.jd.com,10.199.200.251,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,10.199.200.251,,,,,,
[x],bullkg.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],burton.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],buy.360buy.com,211.151.32.45,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],buy.en.jd.com,58.83.220.44,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],buy.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],buzhishen.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],bv.jd.com,172.20.42.97,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.42.97,,,,,,
[x],bvip.jd.com,120.52.148.109,bvip.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],bxdl.jd.com,"111.206.93.46, 211.151.8.200",bxdl.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],bz.jd.com,"211.151.8.225, 36.110.188.145",bz.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,"240e:904:3400:200::7, 2403:a200:a200:11c4::1ef",,,,
[x],bztushu.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],c-cn.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],c-nfa.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],c.360buy.jd.com,,ept.jdcdn.com,,NOERROR,,,,,,,,
[x],c.en.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],c.fa.360buy.com,58.83.220.174,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],c.jd.com,,"c.jd.com.gslb.qianxun.com, c.jd.com.s.galileo.jcloud-cdn.com, mfn-sched.jcloud-cdn.com","ns1.jdgslb.com, apollo.jdgslb.com, ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],c.spf.jd.com,,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,v=spf1 ip4:116.198.58.32/29 -all,,,,,
[x],c.ua.jd.com,,"c.ua.jd.com.gslb.qianxun.com, jd-jr-sched.jcloudimg.com","ns5.jdgslb.com, apollo.jdgslb.com",NOERROR,,,,,,,,
[x],c1.jr.jd.com,163.171.149.15,"www.jdcdn.com, jd-abroad.cdn20.com","dns1.cdn20.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,,
[x],c13.jr.jd.com,,"www.jdcdn.com, jd-abroad.cdn20.com","dns1.cdn20.org, webmaster.glb0.lxdns.com, ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],c15.jr.jd.com,163.171.140.79,"www.jdcdn.com, jd-abroad.cdn20.com","dns1.cdn20.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,,
[x],c17.jr.jd.com,,"www.jdcdn.com, jd-abroad.cdn20.com","dns1.cdn20.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,,
[x],c19.jr.jd.com,163.171.132.119,"www.jdcdn.com, jd-abroad.cdn20.com","dns1.cdn20.org, webmaster.glb0.lxdns.com",NOERROR,,,,,"dns3.cdn20.org, dns5.cdn30.org, dns1.cdn20.org, dns2.cdn20.info, dns4.cdn20.info",,,
[x],c2c-admin.jd.com,"172.20.36.183, 172.28.57.44, 172.18.227.86",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.36.183, 172.28.57.44, 172.18.227.86",,,,,,
[x],c2m-research-manage.jd.com,111.13.25.179,c2m-research-manage.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],c3-api.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],c3-api.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],c5.jr.jd.com,163.171.132.119,"www.jdcdn.com, jd-abroad.cdn20.com","dns1.cdn20.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,,
[x],ca-api.jd.com,"172.22.134.137, 172.20.37.82",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.22.134.137, 172.20.37.82",,,,,,
[x],ca.jd.com,"172.20.36.77, 172.28.60.126",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.36.77, 172.28.60.126",,,,,,
[x],ca.jr.jd.com,163.171.140.79,"www.jdcdn.com, jd-abroad.cdn20.com","dns1.cdn20.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,,
[x],caas.jd.com,"172.18.227.126, 172.20.37.22",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.18.227.126, 172.20.37.22",,,,,,
[x],cab.jd.com,"172.28.59.119, 172.20.34.239, 172.18.255.51",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.28.59.119, 172.20.34.239, 172.18.255.51",,,,,,
[x],cabrakalani.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cache-static.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cache-static.ua.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cacheassetscustomers-mobile.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cactus.jd.com,202.77.129.61,cactus.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],caerphilly.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],caipiao.jd.com,202.77.129.151,caipiao.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],calculator.jd.com,"172.28.59.46, 172.20.35.235",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.28.59.46, 172.20.35.235",,,,,,
[x],calendar.jd.com,"172.18.230.46, 172.20.36.200",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.18.230.46, 172.20.36.200",,,,,,
[x],calux.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],camelyundong.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],campus.jd.com,202.77.129.232,campus.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],canon-china.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],canon.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],capere.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],caps.jd.com,"172.28.51.57, 172.20.42.60",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.28.51.57, 172.20.42.60",,,,,,
[x],car-service.jd.com,111.13.24.224,car-service.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],car.jd.com,202.77.129.86,car.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],car.jr.jd.com,"106.38.239.180, 211.151.11.61",car.jr.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],car.m.jd.com,106.39.164.150,car.m.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cardata.jd.com,172.18.227.10,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.18.227.10,,,,,,
[x],carmate.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],carseat.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cart.erp.jd.com,,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cart.jr.jd.com,,cart.jr.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cartv.jd.com,202.77.129.238,cartv.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],case.jd.com,172.23.62.132,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.23.62.132,,,,,,
[x],casio-bl.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],casiodic.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cathy.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cavesshop.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cb.jd.com,172.20.36.68,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.36.68,,,,,,
[x],cbc.m.jd.com,"172.20.33.146, 172.28.60.166",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.33.146, 172.28.60.166",,,,,,
[x],cbs.jd.com,"211.151.8.191, 36.110.188.112",cbs.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,2403:a200:a200:11c4::1e0,,,,
[x],cc.jd.com,172.20.37.90,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.37.90,,,,,,
[x],ccc-x.jd.com,,ccc-x.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ccc.x.jd.com,202.77.129.232,ccc.x.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cccbs.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ccjfh.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ccm.jd.com,11.120.10.172,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ccms.jd.com,,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ccs.jd.com,172.25.2.109,proxy-a.jd.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.25.2.109,,,,,,
[x],ccs.jr.jd.com,172.25.2.109,proxy-a.jd.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.25.2.109,,,,,,
[x],ccyz888.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cdb.jd.com,172.17.4.83,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.17.4.83,,,,,,
[x],cdc.jd.com,,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cdcdcd.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cdf.jd.com,192.168.182.85,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,192.168.182.85,,,,,,
[x],cdn.jd.com,172.20.35.68,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.35.68,,,,,,
[x],cdn1.jd.com,172.18.246.41,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.18.246.41,,,,,,
[x],cdnware.m.jd.com,163.171.149.15,"cdnware.m.jd.com.gslb.qianxun.com, www.jdcdn.com, jd-abroad.cdn20.com","dns1.cdn20.org, webmaster.glb0.lxdns.com, ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cell.jd.com,"172.28.60.54, 172.20.35.92",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.28.60.54, 172.20.35.92",,,,,,
[x],cem.jd.com,"172.20.37.88, 172.18.227.45",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.37.88, 172.18.227.45",,,,,,
[x],center.jd.com,172.22.134.128,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.22.134.128,,,,,,
[x],cep.jd.com,172.16.201.30,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.16.201.30,,,,,,
[x],cert.jd.com,106.39.169.26,cert.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cf.jd.com,"172.18.227.111, 172.28.60.22",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.18.227.111, 172.28.60.22",,,,,,
[x],cfdksm.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cg.jd.com,,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cgn88.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cgw.jd.com,202.77.132.77,cgw.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cha.jd.com,"172.20.36.190, 172.16.201.26",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.36.190, 172.16.201.26",,,,,,
[x],chalkis.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chando.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],changan.jd.com,"172.28.57.33, 172.22.134.166, 172.20.36.177",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.28.57.33, 172.22.134.166, 172.20.36.177",,,,,,
[x],changbaishanrenshen.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],changcheng.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],change.jd.com,"172.16.135.169, 172.26.9.168, 10.199.200.47",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.16.135.169, 172.26.9.168, 10.199.200.47",,,,,,
[x],changgou.jd.com,202.77.129.230,changgou.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],changhongljp.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],changleshao.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],changlingjian.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],changwang.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chanjet.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],channel-m.jd.com,111.206.228.68,channel-m.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],channel.erp.jd.com,172.22.134.31,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.22.134.31,,,,,,
[x],channel.jd.com,163.171.132.119,"www.jdcdn.com, jd-abroad.cdn20.com","dns1.cdn20.org, webmaster.glb0.lxdns.com, ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chanshuo.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chaoba.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chaolushushe.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chaoshi.jd.com,202.77.129.186,chaoshi.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chaoyangdianxian.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chaozhixuansp.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],charei.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],charenling.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],charge.jd.com,172.28.63.52,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.28.63.52,,,,,,
[x],charleskeith.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chat.erp.jd.com,172.20.33.31,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.33.31,,,,,,
[x],chat1.erp.jd.com,,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chat1.jd.com,202.77.129.166,chat1.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chat11.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chat15.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chat2.360buy.com,58.83.206.112,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chat2.jd.com,36.110.151.56,chat2.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chat3.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chat5.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chat9.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chatbot.jd.com,"172.20.46.170, 10.199.202.13",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.46.170, 10.199.202.13",,,,,,
[x],chcyjt.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],che.jd.com,157.185.170.144,"www.jdcdn.com, jd-abroad.cdn20.com","dns1.cdn20.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,,
[x],checkup.jd.com,111.13.28.103,checkup.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],checky.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cheer-brand.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cheer2004.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cheero.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cheetong.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chef-confluence-postmaster-erpalt.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chef-web01-erpalt.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chefa1mmcgy.jimi.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chefa1mmcgy.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chefindividual2.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chefmade.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chefsql-us.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],cheliyou.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],chemapps.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
