new,host,a,soa,txt,status_code,aaaa,cname,ns,has_internal_ips,internal_ips,mx
[x],sg010221.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sg1012.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sg1020.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sha.dev.jivosite.com,,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],sha2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sha3.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],shard-global-sber1-wallarm-elb-ext.jivosite.com,188.72.109.167,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],sharkbite.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sharkbite1.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sharxy.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],shibelev.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],shkatov.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],shmeker.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],shmekma.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],sibelius.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],signup.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sikachev.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],silantyev.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],silantyev3.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],silkworm.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],siren.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],site.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sites.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sites.yk.dev.jivosite.com,37.230.195.241,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],sk4.dev.jivosite.com,46.243.227.92,,,NOERROR,,,,,,
[x],sl2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sl3.dev.jivosite.com,,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],slt2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sms-beta.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sms-demo.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sms1.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],smtp2.uni.jivosite.com,87.246.187.139,"in113.ecomz.net, hostmaster.ecomz.net",,NOERROR,,,,,,
[x],smtst1.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],smtst10.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],smtst11.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],smtst12.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],smtst15.dev.jivosite.com,37.18.110.148,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],smtst4.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],smtst5.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],smtst7.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],smtst8.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],smtst9.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sns.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sntry.dev.jivosite.com,178.170.197.104,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],so.dev.jivosite.com,178.170.195.100,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],so1.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],somebackup.dev.jivosite.com,46.243.227.92,,v=spf1 -all,NOERROR,,,,,,
[x],somesite.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sometests.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],spam.jivosite.com,46.243.226.203,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],sshbro.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],ssl.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],stabledb.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],stan-sdk.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],stan.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],stand2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],stat.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],static.jivosite.com,92.223.84.84,,,NOERROR,,"cl-5bf28185.globalcdn.co, d.globalcdn.co","gns2.globalcdn.co, gns1.globalcdn.co",,,
[x],statistics.jivosite.com,78.41.109.21,"ns.ngenix.net, noc.ngenix.net",,NOERROR,,s50845.cdn.ngenix.net,,,,
[x],statop.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],stats.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],stellech.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],stkn.dev.jivosite.com,37.230.196.195,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],stkn1.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],strs.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],strychnine.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sts.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sts2.dev.jivosite.com,,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sts3.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],stsdev3.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],stsdev4.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],stsdev5.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],stsmngo2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],ststh2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],ststh4.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],ststh5.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],ststh6.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],ststh9.dev.jivosite.com,,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],ststu3.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],stwd2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],superse11.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sus.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],sv.dev.jivosite.com,37.18.110.227,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],svp2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],szbil.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],szfix.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],t1.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],t4.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],taa-centos.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],taa.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],taa1.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],taa2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],taa3.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],taa444.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tags.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tags2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tank.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tank2.dev.jivosite.com,87.242.127.233,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],tank3.dev.jivosite.com,46.243.143.41,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],tank5.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],tariff.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tariff3030.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tavi.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tdep.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tech.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tel.dev.jivosite.com,188.72.107.128,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],tel216.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],telfix2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],tesst.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],test-362.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],test-del-1.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],test-rab-1.dev.jivosite.com,,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],test-rab-2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],test.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],test2000.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],test3000.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],test444.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],testab.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],testba.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],testdb.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],testger228.dev.jivosite.com,,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],testger229.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],testgpt.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],testjeev19.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],testlog.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],testml.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],testnew.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],testnexus.dev.jivosite.com,,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],testnexus2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],testprod2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],testsb1.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],testserv.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],testtop.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],testtrans.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],testvpn.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],thir-sp.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],third-sp.dev.jivosite.com,,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],thor.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tiersen.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tikhonov.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tikhonov2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tikhonov3.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tikki.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],timchur.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],timezo.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tinkoff.dev.jivosite.com,,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],tip.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tk.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tmail.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tml.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tnb.jivosite.com,51.91.220.73,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],tnew.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tool.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],top.dev.jivosite.com,188.72.107.111,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],topdet.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],topic.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],topics.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],toptest.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tor125-195-pdc.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],toto.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],trace.yk.dev.jivosite.com,37.230.195.241,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],trackdep.dev.jivosite.com,46.243.226.196,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],tratata.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tretyakov.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tretyakov123.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tron100.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tst.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tsu10.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tsu11.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tsu2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tsu4.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tts.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],tuhh-1000.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],turmanzhop.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],turnik.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],turnik11.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],turnik12.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],turnik13.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],turnik15.dev.jivosite.com,178.170.242.161,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],turnik2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],turnik3.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],turnik4.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],turnik5.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],turnik6.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],turnik7.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],turnik8.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],turnik9.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],u236.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],u238.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],uidev.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],uiui.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],uk.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],uni.jivosite.com,"195.122.27.36, 87.246.187.139","in113.ecomz.net, hostmaster.ecomz.net","v=spf1 exists:%{ir}.uni.jivosite.com include:spf.unisender.com ~all, spf2.0/mfrom,pra exists:%{ir}.uni.jivosite.com include:senderid.unisender.com ~all",NOERROR,,,"in113.ecomz.net, in213.ecomz.net, in313.ecomz.net",,,
[x],unit-conf.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],unit-conf2.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],unit-conf5.dev.jivosite.com,188.72.107.121,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],unit-rc3.dev.jivosite.com,178.170.197.181,"ns1.edgedns.ru, support.edgecenter.ru",,NOERROR,,,,,,
[x],unit.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],upd.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],updsz.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
[x],urasinov.dev.jivosite.com,46.243.227.92,"ns1.edgedns.ru, support.edgecenter.ru",v=spf1 -all,NOERROR,,,,,,
