input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,cdn_name,cdn
beta.dev.jivosite.com,403 Forbidden,403,548,,beta.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,beta.dev.jivosite.com,443,https://beta.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,586998417,46.243.227.92,Nginx,14,False,,,
beta1.dev.jivosite.com,403 Forbidden,403,548,,beta1.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,beta1.dev.jivosite.com,443,https://beta1.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,586998417,46.243.227.92,Nginx,14,False,,,
beta3.dev.jivosite.com,403 Forbidden,403,146,,beta3.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,beta3.dev.jivosite.com,443,https://beta3.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,-1561873722,46.243.227.92,Nginx,8,False,,,
beta4.dev.jivosite.com,403 Forbidden,403,548,,beta4.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,beta4.dev.jivosite.com,443,https://beta4.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,586998417,46.243.227.92,Nginx,14,False,,,
beta5.dev.jivosite.com,403 Forbidden,403,146,,beta5.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,beta5.dev.jivosite.com,443,https://beta5.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,-1561873722,46.243.227.92,Nginx,8,False,,,
betelgeuse.dev.jivosite.com,403 Forbidden,403,548,,betelgeuse.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,betelgeuse.dev.jivosite.com,443,https://betelgeuse.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,586998417,46.243.227.92,Nginx,14,False,,,
bfg.dev.jivosite.com,403 Forbidden,403,146,,bfg.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,bfg.dev.jivosite.com,443,https://bfg.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,8,False,,,
bh.dev.jivosite.com,403 Forbidden,403,548,,bh.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,bh.dev.jivosite.com,443,https://bh.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,14,False,,,
bilbo.dev.jivosite.com,403 Forbidden,403,548,,bilbo.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,bilbo.dev.jivosite.com,443,https://bilbo.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,14,False,,,
bld-emails.dev.jivosite.com,403 Forbidden,403,548,,bld-emails.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,bld-emails.dev.jivosite.com,443,https://bld-emails.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,14,False,,,
bld-widget.dev.jivosite.com,403 Forbidden,403,548,,bld-widget.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,bld-widget.dev.jivosite.com,443,https://bld-widget.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,14,False,,,
bob2000.dev.jivosite.com,403 Forbidden,403,548,,bob2000.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,bob2000.dev.jivosite.com,443,https://bob2000.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,14,False,,,
bor.dev.jivosite.com,403 Forbidden,403,548,,bor.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,bor.dev.jivosite.com,443,https://bor.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,14,False,,,
borat2.dev.jivosite.com,403 Forbidden,403,548,,borat2.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,borat2.dev.jivosite.com,443,https://borat2.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,14,False,,,
borzov.dev.jivosite.com,403 Forbidden,403,548,,borzov.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,borzov.dev.jivosite.com,443,https://borzov.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,14,False,,,
bot.jivosite.com,403 Forbidden,403,548,,bot.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-26T11:57:19Z,2023-06-04T10:59:38Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",d85de3ebf48682402e112daeb3812fba,df6ca4ef8d2922f70ab1c2825a6f9b7c3e923333557e62264752b9bbc0059daa,True,ctls,bot.jivosite.com,443,https://bot.jivosite.com:443,https,nginx,text/html,GET,78.41.109.90,/,-56845221,78.41.109.90,Nginx,14,False,,,
brv7.dev.jivosite.com,403 Forbidden,403,146,,brv7.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,brv7.dev.jivosite.com,443,https://brv7.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,8,False,,,
brz7.dev.jivosite.com,403 Forbidden,403,548,,brz7.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,brz7.dev.jivosite.com,443,https://brz7.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,14,False,,,
brzv.dev.jivosite.com,403 Forbidden,403,548,,brzv.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,brzv.dev.jivosite.com,443,https://brzv.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,14,False,,,
brzv2.dev.jivosite.com,403 Forbidden,403,146,,brzv2.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,brzv2.dev.jivosite.com,443,https://brzv2.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,8,False,,,
bt.dev.jivosite.com,403 Forbidden,403,146,,bt.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,bt.dev.jivosite.com,443,https://bt.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,8,False,,,
bunyip.dev.jivosite.com,403 Forbidden,403,548,,bunyip.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,bunyip.dev.jivosite.com,443,https://bunyip.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,14,False,,,
cache-temppreferencesdb2.dev.jivosite.com,403 Forbidden,403,548,,cache-temppreferencesdb2.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,cache-temppreferencesdb2.dev.jivosite.com,443,https://cache-temppreferencesdb2.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,14,False,,,
cachethq.dev.jivosite.com,403 Forbidden,403,146,,cachethq.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T12:04:55Z,2023-06-13T12:04:54Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab695f66b14aa0bdb5c64585dcbdb3e3,de28ba15065b10c03fac30ca3eb5dec906663ebafbc86cbca180a5b0b764fe64,True,ctls,cachethq.dev.jivosite.com,443,https://cachethq.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,8,False,,,
