new,host,a,cname,soa,status_code,cdn,cdn-name,txt,aaaa,ns,mx,has_internal_ips,internal_ips,caa
[x],qa-connect-imodelhubwebsite-eus.bentley.com,52.226.134.64,"qa-imodelhubwebsite-eus.azurewebsites.net, waws-prod-blu-095.vip.azurewebsites.windows.net, waws-prod-blu-095.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-imodelhubwebsite.bentley.com,51.140.153.150,"qa-imodelhubserviceswebsite-trafficmanager.trafficmanager.net, qa-connect-imodelhubwebsite-uks.bentley.com, qa-imodelhubwebsite-uks.azurewebsites.net, waws-prod-ln1-021.sip.azurewebsites.windows.net, waws-prod-ln1-021.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-imodeljscompatibility.bentley.com,"13.107.226.45, 13.107.253.45","imodeljscompatibility-qa-fd01.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,,,,"2620:1ec:48:1::45, 2620:1ec:29:1::45",,,,,
[x],qa-connect-imodeljsdevorchestrator.bentley.com,20.49.104.21,"qa-imodeljsdevorchestrator-eus.azurewebsites.net, hosts.qa-imodeljsdevorchestrator-eus.azurewebsites.net","ns1-224.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-imodeljsgrafana-eus.bentley.com,52.226.2.66,qa-imodeljsorchestrator2-eus.eastus.cloudapp.azure.com,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-imodelpluginservice.bentley.com,40.121.35.221,"qa-imodelpluginservice-eus.azurewebsites.net, waws-prod-blu-119.sip.azurewebsites.windows.net, waws-prod-blu-119.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-imodelschemaservice.bentley.com,,"qa-imodelschemaservice-trafficmanager.trafficmanager.net, qa-connect-imodelschemaservice-eus.bentley.com, qa-imodelschemasvc-eus.azurewebsites.net, waws-prod-blu-253.sip.azurewebsites.windows.net, waws-prod-blu-253-74a7.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-logdispatcher.bentley.com,40.85.190.10,"qa-logdispatcher-eus.azurewebsites.net, waws-prod-blu-065.sip.azurewebsites.windows.net, waws-prod-blu-065.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-logmetrics.bentley.com,20.49.104.30,"qa-logmetrics-eus.azurewebsites.net, hosts.qa-logmetrics-eus.azurewebsites.net","ns1-224.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-maplayerservice.bentley.com,20.90.134.3,"qa-maplayerservice-trafficmanager.trafficmanager.net, qa-connect-maplayerservice-uks.bentley.com, qa-maplayerservice-uks.azurewebsites.net, waws-prod-ln1-083.sip.azurewebsites.windows.net, waws-prod-ln1-083-e835.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],qa-connect-ml-service-eus.bentley.com,13.92.237.218,"qa-mlservice-eus.azurewebsites.net, waws-prod-blu-077.sip.azurewebsites.windows.net, waws-prod-blu-077.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-mswopiclient.bentley.com,40.121.35.221,"qa-mswopiclient-eus.azurewebsites.net, waws-prod-blu-119.sip.azurewebsites.windows.net, waws-prod-blu-119.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-notificationservice.bentley.com,40.71.11.132,"qa-notificationservice-eus.azurewebsites.net, waws-prod-blu-141.sip.azurewebsites.windows.net, waws-prod-blu-141.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-openplantwebportal.bentley.com,40.85.190.10,"qa-openplantwebportal-eus.azurewebsites.net, waws-prod-blu-065.sip.azurewebsites.windows.net, waws-prod-blu-065.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-orchconversionservice.bentley.com,40.114.51.68,"qa-orchconversionservice-eus.azurewebsites.net, hosts.qa-orchconversionservice-eus.azurewebsites.net","ns1-224.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-pdfgeoindexingservice.bentley.com,20.90.134.3,"qa-pdfgeoindexingservice-trafficmanager.trafficmanager.net, qa-connect-pdfgeoindexingservice-uks.bentley.com, qa-pdfgeoindexingservice-uks.azurewebsites.net, waws-prod-ln1-083.sip.azurewebsites.windows.net, waws-prod-ln1-083-e835.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],qa-connect-pdfmarkup.bentley.com,104.45.141.247,"qa-pdfmarkup-eus.azurewebsites.net, waws-prod-blu-125.sip.azurewebsites.windows.net, waws-prod-blu-125.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-plantconfigurationprovider.bentley.com,40.85.190.10,"qa-plantconfigurationprovider-eus.azurewebsites.net, waws-prod-blu-065.sip.azurewebsites.windows.net, waws-prod-blu-065.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-processingservice.bentley.com,104.211.26.212,"qa-processingservice-eus.azurewebsites.net, waws-prod-blu-099.sip.azurewebsites.windows.net, waws-prod-blu-099.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-productsettingsservice.bentley.com,13.82.101.179,"qa-productsettingsservice-eus.azurewebsites.net, waws-prod-blu-075.sip.azurewebsites.windows.net, waws-prod-blu-075.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-projectformswebapp.bentley.com,40.71.11.131,"qa-projectformswebapp-eus.azurewebsites.net, waws-prod-blu-133.sip.azurewebsites.windows.net, waws-prod-blu-133.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-projectshareservice-tm.bentley.com,51.140.152.154,"qa-projectshareservice-trafficmanager.trafficmanager.net, qa-connect-projectshareservice-uks.bentley.com, qa-projectshareservice-uks.azurewebsites.net, waws-prod-ln1-019.sip.azurewebsites.windows.net, waws-prod-ln1-019.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-projectshareservice-uks.bentley.com,51.140.152.154,"qa-projectshareservice-uks.azurewebsites.net, waws-prod-ln1-019.sip.azurewebsites.windows.net, waws-prod-ln1-019.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-projectshareservice.bentley.com,40.121.35.221,"qa-projectshareservice-eus.azurewebsites.net, waws-prod-blu-119.sip.azurewebsites.windows.net, waws-prod-blu-119.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-projectwiseflow.bentley.com,20.119.0.25,"qa-projectwiseflow-eus.azurewebsites.net, waws-prod-blu-371.sip.azurewebsites.windows.net, waws-prod-blu-371-066f.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],qa-connect-projectwiseteamshost.bentley.com,20.119.0.25,"qa-projectwiseteamshost-eus.azurewebsites.net, waws-prod-blu-371.sip.azurewebsites.windows.net, waws-prod-blu-371-066f.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],qa-connect-projectwisewac.bentley.com,20.119.0.25,"qa-projectwisewac-eus.azurewebsites.net, waws-prod-blu-371.sip.azurewebsites.windows.net, waws-prod-blu-371-066f.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],qa-connect-projectwisewebview.bentley.com,20.119.0.25,"qa-projectwisewebview-eus.azurewebsites.net, waws-prod-blu-371.sip.azurewebsites.windows.net, waws-prod-blu-371-066f.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],qa-connect-pwsaas-sync.bentley.com,40.85.190.10,"qa-pwsaas-sync-eus.azurewebsites.net, waws-prod-blu-065.sip.azurewebsites.windows.net, waws-prod-blu-065.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-rbacapi.bentley.com,40.79.154.192,"qa-rbacapi-eus.azurewebsites.net, waws-prod-blu-135.sip.azurewebsites.windows.net, waws-prod-blu-135.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-rbacportal.bentley.com,40.85.190.10,"qa-rbacportal-eus.azurewebsites.net, waws-prod-blu-065.vip.azurewebsites.windows.net, waws-prod-blu-065.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-realitydataservices.bentley.com,40.71.11.132,"qa-realitydataservicesapp-eus.azurewebsites.net, waws-prod-blu-141.sip.azurewebsites.windows.net, waws-prod-blu-141.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-realitydataviewer.bentley.com,40.71.11.132,"qa-realitydataviewer01-eus.azurewebsites.net, waws-prod-blu-141.sip.azurewebsites.windows.net, waws-prod-blu-141.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-repositoryfederation.bentley.com,40.121.35.221,"qa-repositoryfederation-eus.azurewebsites.net, waws-prod-blu-119.sip.azurewebsites.windows.net, waws-prod-blu-119.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-scorecardfuncappv2.bentley.com,40.76.192.15,"qa-scorecardfuncappv2-eus.azurewebsites.net, hosts.qa-scorecardfuncappv2-eus.azurewebsites.net","ns1-224.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-scorecardreports.bentley.com,137.135.107.235,"qa-scorecardreports-eus.azurewebsites.net, hosts.qa-scorecardreports-eus.azurewebsites.net","ns1-224.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-supplychainportal.bentley.com,40.71.11.142,"qa-supplychainportal-eus.azurewebsites.net, waws-prod-blu-165.sip.azurewebsites.windows.net, waws-prod-blu-165.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-supplychainservice.bentley.com,40.71.11.142,"qa-supplychainservice-eus.azurewebsites.net, waws-prod-blu-165.sip.azurewebsites.windows.net, waws-prod-blu-165.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-tagservice.bentley.com,40.85.190.10,"qa-tagservice-eus.azurewebsites.net, waws-prod-blu-065.sip.azurewebsites.windows.net, waws-prod-blu-065.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-ulas-clientsettingswebapp-dr.bentley.com,20.49.97.22,"qa-ulasclientsettingswebapp-dr-eus2.azurewebsites.net, waws-prod-bn1-117.sip.azurewebsites.windows.net, waws-prod-bn1-117-af2f.eastus2.cloudapp.azure.com","ns1-06.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-ulassf-eus2.bentley.com,52.167.219.234,ulasqaeus2sfc02.eastus2.cloudapp.azure.com,"ns1-06.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-ulassf-sea.bentley.com,13.76.90.97,ulasqaseasfc01.southeastasia.cloudapp.azure.com,"ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-ulassf-weu.bentley.com,52.232.32.179,ulasqaweusfc01.westeurope.cloudapp.azure.com,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-ulastm.bentley.com,52.232.32.179,"qa-ulas-trafficmanager.trafficmanager.net, qa-connect-ulassf-weu.bentley.com, ulasqaweusfc01.westeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-updateservicev1.bentley.com,40.71.11.135,"qa-updatev1-eus.azurewebsites.net, waws-prod-blu-149.sip.azurewebsites.windows.net, waws-prod-blu-149.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-updatev1.bentley.com,40.71.11.135,"qa-updatev1-eus.azurewebsites.net, waws-prod-blu-149.sip.azurewebsites.windows.net, waws-prod-blu-149.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-userfeedback.bentley.com,40.85.190.10,"qa-userfeedback-eus.azurewebsites.net, waws-prod-blu-065.vip.azurewebsites.windows.net, waws-prod-blu-065.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-weatherservice-eus.bentley.com,20.49.104.24,"qa-weatherservice-eus.azurewebsites.net, waws-prod-blu-235.sip.azurewebsites.windows.net, waws-prod-blu-235-5a89.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-weatherservice.bentley.com,,"qa-weatherservice-trafficmanager.trafficmanager.net, qa-connect-weatherservice-uks.bentley.com, qa-weatherservice-uks.azurewebsites.net, waws-prod-ln1-083.sip.azurewebsites.windows.net, waws-prod-ln1-083-e835.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],qa-connect-webportalwebapp-eus.bentley.com,40.85.190.10,"qa-webportalwebapp-eus.azurewebsites.net, waws-prod-blu-065.sip.azurewebsites.windows.net, waws-prod-blu-065.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-connect-webportalwebapp-sea.bentley.com,104.215.155.1,"qa-webportalwebapp-sea.azurewebsites.net, waws-prod-sg1-035.sip.azurewebsites.windows.net, waws-prod-sg1-035.southeastasia.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-construction-eus.bentley.com,20.49.104.24,"qa-openconstruction-eus.azurewebsites.net, waws-prod-blu-235.sip.azurewebsites.windows.net, waws-prod-blu-235-5a89.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-construction.bentley.com,20.90.134.3,"qa-openconstruction-trafficmanager.trafficmanager.net, qa-construction-uks.bentley.com, qa-openconstruction-uks.azurewebsites.net, waws-prod-ln1-083.sip.azurewebsites.windows.net, waws-prod-ln1-083-e835.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],qa-crm-mkt.bentley.com,64.90.235.142,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],qa-crm-sales.bentley.com,64.90.235.107,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],qa-dataexportfunc-sea.bentley.com,23.97.56.169,"qa-ulas-sea-dataexportfunc.azurewebsites.net, waws-prod-sg1-009.sip.azurewebsites.windows.net, waws-prod-sg1-009.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-dataexportfunc-weu.bentley.com,40.118.102.46,"qa-ulas-weu-dataexportfunc.azurewebsites.net, waws-prod-am2-175.sip.azurewebsites.windows.net, waws-prod-am2-175.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-developer.bentley.com,20.119.16.1,"qa-apim-developer-portal-eus.azurewebsites.net, waws-prod-blu-317.sip.azurewebsites.windows.net, waws-prod-blu-317-22a9.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],qa-erp-mkt.bentley.com,64.90.235.143,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],qa-es-api.bentley.com,"13.107.253.45, 13.107.226.45","qa-espublicapi.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,,,,"2620:1ec:29:1::45, 2620:1ec:48:1::45",,,,,
[x],qa-gp-portal.bentley.com,64.90.231.21,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],qa-gp.bentley.com,64.90.231.21,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],qa-imodelacquisitionservice.bentley.com,40.87.70.95,"qa-imodelacquisitionservice-eus.azurewebsites.net, waws-prod-blu-115.sip.azurewebsites.windows.net, waws-prod-blu-115.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-imodelconsole.bentley.com,"13.107.226.40, 13.107.253.40","imodelconsolefrontend-qa-fd01.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0012.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0012.t-0009.fb-t-msedge.net, part-0012.t-0009.fb-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,,,,"2620:1ec:29:1::40, 2620:1ec:48:1::40",,,,,
[x],qa-imodelhubaks-uks.bentley.com,,qa-imodelhub01-uks.uksouth.cloudapp.azure.com,"ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],qa-imodelhubapi-eus.bentley.com,52.226.134.64,"qa-imodelhubapi-eus.azurewebsites.net, waws-prod-blu-095.vip.azurewebsites.windows.net, waws-prod-blu-095.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-imodelhubapi-uks.bentley.com,51.140.153.150,"qa-imodelhubapi-uks.azurewebsites.net, waws-prod-ln1-021.sip.azurewebsites.windows.net, waws-prod-ln1-021.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-imodelhubapi.bentley.com,51.140.153.150,"qa-imodelhubservicesapi-trafficmanager.trafficmanager.net, qa-imodelhubapi-uks.bentley.com, qa-imodelhubapi-uks.azurewebsites.net, waws-prod-ln1-021.sip.azurewebsites.windows.net, waws-prod-ln1-021.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-imodelhubgrafana-uks.bentley.com,20.26.53.153,qa-imodelhub01-uks.uksouth.cloudapp.azure.com,"ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],qa-imodelplugin.bentley.com,"13.107.237.67, 13.107.238.67","imodelpluginfrontend-qa-fd01.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0039.t-0009.fdv2-t-msedge.net, part-0039.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0039.t-0009.fb-t-msedge.net, part-0039.t-0009.fb-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,,,,"2620:1ec:29:1::67, 2620:1ec:48:1::67",,,,,
[x],qa-imodelschemaeditor.bentley.com,"13.107.253.45, 13.107.226.45","imodelschemaeditorqacdnendpoint.azureedge.net, imodelschemaeditorqacdnendpoint.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com, ns1.fdv2-t-msedge.net",NOERROR,,,,"2620:1ec:29:1::45, 2620:1ec:48:1::45",,,,,
[x],qa-imodelsynccleanup-uks.bentley.com,20.90.134.3,"qa-imodelsynccleanup-uks.azurewebsites.net, waws-prod-ln1-083.sip.azurewebsites.windows.net, waws-prod-ln1-083-e835.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],qa-ims-searchv2.bentley.com,20.105.193.224,"qa-searchv2-tm.trafficmanager.net, qaconnectappgatewayweu01.westeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],qa-imsoidc-staging.bentley.com,40.71.11.166,"qa-imsoidc-eus-staging.azurewebsites.net, waws-prod-blu-069a.sip.azurewebsites.windows.net, waws-prod-blu-069a.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-imsoidc.bentley.com,"35.175.8.14, 52.0.249.16",test.ims.bentley.proofidcloud.com,"ns-466.awsdns-58.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,smtp.proofid.com,,,
[x],qa-imsoidcbackend.bentley.com,40.71.11.166,"qa-imsoidc-eus.azurewebsites.net, waws-prod-blu-069a.sip.azurewebsites.windows.net, waws-prod-blu-069a.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-imsoidcui.bentley.com,40.71.11.166,"qa-imsoidcui-eus.azurewebsites.net, waws-prod-blu-069a.sip.azurewebsites.windows.net, waws-prod-blu-069a.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-infrastructurecloud-eus.bentley.com,20.49.104.24,"qa-openconstruction-eus.azurewebsites.net, waws-prod-blu-235.sip.azurewebsites.windows.net, waws-prod-blu-235-5a89.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-infrastructurecloud-uks.bentley.com,20.90.134.3,"qa-openconstruction-uks.azurewebsites.net, waws-prod-ln1-083.sip.azurewebsites.windows.net, waws-prod-ln1-083-e835.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],qa-infrastructurecloud.bentley.com,20.90.134.3,"qa-openconstruction-trafficmanager.trafficmanager.net, qa-construction-uks.bentley.com, qa-openconstruction-uks.azurewebsites.net, waws-prod-ln1-083.sip.azurewebsites.windows.net, waws-prod-ln1-083-e835.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],qa-iqacs-functions.bentley.com,20.49.104.4,"qa-iqacsfn-eus.azurewebsites.net, waws-prod-blu-189.sip.azurewebsites.windows.net, waws-prod-blu-189-rath.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-itwin.bentley.com,"13.107.226.45, 13.107.253.45","itwinportalqacdnendpoint.azureedge.net, itwinportalqacdnendpoint.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,,,,"2620:1ec:48:1::45, 2620:1ec:29:1::45",,,,,
[x],qa-itwinenablementstorybook.bentley.com,"13.107.238.45, 13.107.237.45","itwinenablementstorybook-qa-fd01.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com, ns1.fdv2-t-msedge.net",NOERROR,,,,"2620:1ec:48:1::45, 2620:1ec:29:1::45",,,,,
[x],qa-itwineventsfunction.bentley.com,20.119.16.23,"qa-itwineventsfunction-eus.azurewebsites.net, waws-prod-blu-369.sip.azurewebsites.windows.net, waws-prod-blu-369-aa28.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],qa-launchdarkly.bentley.com,40.85.190.10,"qa-launchdarkly-eus.azurewebsites.net, waws-prod-blu-065.sip.azurewebsites.windows.net, waws-prod-blu-065.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],qa-microview.bentley.com,"13.107.237.45, 13.107.238.45","plantsight2qacdnendpoint.azureedge.net, plantsight2qacdnendpoint.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com, ns1.fdv2-t-msedge.net",NOERROR,,,,"2620:1ec:4e:1::45, 2620:1ec:4f:1::45",,,,,
[x],qa-office365collaboration.bentley.com,20.119.0.25,"qa-office365collaboration-eus.azurewebsites.net, waws-prod-blu-371.sip.azurewebsites.windows.net, waws-prod-blu-371-066f.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],qa-onprem-ims.bentley.com,64.90.235.75,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
