new,host,soa,status_code,a,cname,cdn,cdn-name,ns,txt,mx
[x],web62-0k.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],web6435.bitbucket.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],web648-www3.ext.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.135.91, 195.72.134.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],web6500-www.cdn.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],web6832krit.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],webdisk.calendarsub-97-40-127.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],webdisk.dating.www-test.alumni.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],webdisk.encuestaweb6537.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],webdisk.forums.www-test.tqmobile.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],webmail-7-7.infos.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],webmail-76.infos.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],webmail-9-6.infos.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],webmail1-2.infos.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],webmail2-5.infos.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],webmail27.infos.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],websocket.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.33.146, 172.64.154.110",,True,cloudflare,,,
[x],weddingnbaby1.rsc.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.135.91, 195.72.134.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],wiki.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],wiki.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],win17-01.chase.com-id.updt.secu-i288sss9999sd9da.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],wip.mt.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.135.91, 195.72.134.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],wisconsin-css.getkickbox.com.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],wook-hss-ppls-0208.ppls.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,,"redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],wook0308ooob2kh2.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.135.91, 195.72.134.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],wooripetsaruni-seiki-com.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],www-2-7.infos.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www-dev.admin.alumni.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www-events.bihar.admin.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www-pohlglsbike2.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],www.admin.alumni.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.arthur.admin.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.ateam.www-test.tqtelethon.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.aukcje.www-test.tqintra.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.bihar.admin.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.chance.www-test.tqtelethon.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.cz.www-test.tqintra.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.dortmundazyxwvutsrqponmlkjihgfedcb.r0.rule.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.135.91, 195.72.134.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],www.healthcare.www-test.tqintra.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.hicham.www-test.tqintra.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.higherground.www-test.tqmobile.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.hme.0k.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],www.jlu20.hana.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],www.mak.maruni-seiki-com.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.135.91, 195.72.134.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],www.mortgagemassacre.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.135.91, 195.72.134.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],www.news.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"104.18.33.146, 172.64.154.110",,True,cloudflare,,,
[x],www.pims.wqdxa.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],www.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],www.platinum.www-test.tqintra.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.pricing.rsc.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],www.public.com.ppccg.195595.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.135.91, 195.72.134.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],www.recarga.logs-platform.fr.0k.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],www.sharon.www-test.tqmobile.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.tabikns.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.135.91, 195.72.134.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],www.testwebsite1.chase.com-id.updt.secu-i288sss9999sd9da.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.135.91, 195.72.134.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],www.tqintra.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.tqtelethon.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.umbrella-nocachemotdns.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],www.wcs20192-iflmap.hcisbp.eu1.hana.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],www.webcamapp-vl100.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],xb.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],xinfo513-xsrvjpub-97-40-127.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],xphoneiggs.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],xsample34-xsrvjp8.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],ycsm.worldweb6537.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.135.91, 195.72.134.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],yhs5011bslt.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.135.91, 195.72.134.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],yogis108.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],yongligaozuqiutouzhurhv.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],yoyocici.worldlog.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],ypint195595.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],ys0831-016.wikns.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],ysln.dev.unikrn.com,"eric.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],ysrp.wufi.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],yumeu20.hana.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],yusyutu-business-infoub-97-40-127.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.135.91, 195.72.134.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],z-c.hsrp.wufi.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,"dns1.itsfogo.com, dns2.itsfogo.com, dns6.itsfogo.com, dns3.itsfogo.com, dns5.itsfogo.com, dns4.itsfogo.com",,
[x],za-bslt.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],zaitakujosi-comiesxi3.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],zang9180.rsc.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],zenak.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],zikohcisbp.eu1.hana.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,,"redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],zircon-s4344b.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.135.91, 195.72.134.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],zoneminder.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],zoom-magazine-premium-hsrp.wufi.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.135.91, 195.72.134.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],zuqiujingli2011gonglueqagrmycpq.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.134.91, 195.72.135.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
[x],zyxwv01.chase.com-id.updt.secu-i288sss9999sd9da.s.pinion.gg,"dns1.itsfogo.com, hostmaster.ascio.net",NOERROR,"195.72.135.91, 195.72.134.91","redirex.itsfogo.com, sb-91.itsfogo.com",,,,,
