new,host,a,soa,status_code,cname,cdn,cdn-name,ns,has_internal_ips,internal_ips,mx,txt,aaaa,caa
[x],ulinc-prod.ups.com,"3.136.77.210, 3.132.251.64","ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,upsprod.webmethodscloud.com,,,,,,,,,
[x],ulinc-qa.ups.com,"44.229.250.161, 44.230.174.0","ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,upsqa.webmethodscloud.com,,,,,,,,,
[x],ulinc-uat.ups.com,,"ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,upsuat.webmethodscloud.com,,,,,,,,,
[x],ulinc.ups.com,"3.136.77.210, 3.132.251.64","ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,ups.webmethodscloud.com,,,"ns-1031.awsdns-00.org, ns-1808.awsdns-34.co.uk, ns-448.awsdns-56.com, ns-691.awsdns-22.net",,,,,,
[x],ulinc2.ups.com,"52.12.140.243, 52.12.144.244","ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,upshcdev.webmethodscloud.com,,,,,,,,,
[x],um.ups.com,"153.2.247.186, 153.2.246.186","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],unionnegotiations.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],upplme-mah.linux.us.ups.com,153.2.242.120,"resolve01.sslra.com, internet.ups.com",NOERROR,cpcws-mah.linux.us.ups.com,,,,,,,,,
[x],upplme-win.linux.us.ups.com,153.2.244.110,"resolve01.sslra.com, internet.ups.com",NOERROR,cpcws-win.linux.us.ups.com,,,,,,,,,
[x],ups-ebill.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,"nsb.ups.com, ns3-auth.sprintlink.net, ns1-auth.sprintlink.net, cbru.br.ns.els-gms.att.net, nsa.ups.com, cmtu.mt.ns.els-gms.att.net, ns2-auth.sprintlink.net",,,,,,
[x],upsapps.ups.com,153.2.230.181,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,upsapps.dmz-gslb.ups.com,,,,,,,,,
[x],upscapi-wzp.ups.com,153.2.183.153,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],upscapi.dmz-gslb.ups.com,153.2.183.153,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,,,,,,,,,,
[x],upscapi.ups.com,153.2.183.153,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,upscapi.dmz-gslb.ups.com,,,,,,,,,
[x],upscapi4.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],upsccapitalqa.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],upscerts.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],upsconnect.ups.com,,,NOERROR,,,,,,,,,,
[x],upsdrivepe.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],upsmi.dmz-gslb.ups.com,153.2.183.177,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],upsvideo-mah2.video.ups.com,153.2.243.229,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],upsvideo-win2.ups.com,153.2.244.208,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],us.ups.com,153.2.23.17,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,"nsa.ups.com, nsb.ups.com",,,,v=spf1 ip4:153.2.232.0/22 -all,,
[x],usgap005.linux.us.ups.com,153.2.130.255,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],uskyarpdv0f00.air.ups.com,,,NOERROR,,,,,,,,,,
[x],uskyarptv07f0.air.ups.com,,,NOERROR,,,,,,,,,,
[x],uskyh2kps002.kysdf.us.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],vast.ups.com,34.120.175.163,"resolve01.sslra.com, internet.ups.com",NOERROR,,True,google,,,,,,,
[x],vastu.ups.com,34.102.234.229,"resolve01.sslra.com, internet.ups.com",NOERROR,,True,google,,,,,,,
[x],vaulta1.dmz-gslb.ups.com,153.2.106.167,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],vaultb2.dmz-gslb.ups.com,153.2.115.167,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,,,,,,,,,,
[x],vccpewworn67.ups.com,,,NOERROR,,,,,,,,,,
[x],vcg.ups.com,172.28.128.162,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,172.28.128.162,,,,
[x],vcwwcpedmz.ups.com,10.251.200.104,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.251.200.104,,,,
[x],vef2.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],vendor.cms.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],vi-vn-stories.ups.com,"23.12.147.14, 23.12.147.4","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"about.ups.com.edgekey.net, e127931.dscx.akamaiedge.net",,,,,,,,"2600:1408:7400::17de:4fca, 2600:1408:7400::17de:4fa1",
[x],vision-prod.njrar.us.ups.com,,,NOERROR,,,,,,,,,,
[x],voc.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],voltage-pp-0000.rr.dmz.inside.ups.com,10.127.8.53,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,voltage-pp-0000rr.dmz-gslb.ups.com,,,,True,10.127.8.53,,,,
[x],voltage-sda-mahdmz-01.us.ups.com,10.127.0.192,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.127.0.192,,,,
[x],vs1-completeview.ups.com,208.99.171.170,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],vs2-completeview.ups.com,208.99.171.196,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],vsp.dmz-gslb.ups.com,153.2.243.82,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,,,,,,,,,,
[x],vsp.ups.com,153.2.243.82,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,vsp.dmz-gslb.ups.com,,,,,,,,,
[x],w1us.us.ups.com,,,NOERROR,,,,,,,,,,
[x],wasops.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],watson.ups.com,"153.2.224.35, 153.2.228.5","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],wcms1.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],web.dmz-gslb.ups.com,153.2.245.181,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],web.ups.com,153.2.245.181,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,web.dmz-gslb.ups.com,,,,,,,,,
[x],webapis.ups.com,104.87.185.234,,NOERROR,"webapis.ups.com.edgekey.net, e14281.dsca.akamaiedge.net",,,,,,,,,
[x],webmail.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],wec-gw-dm2.ups.com,20.98.169.197,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],wellsfargo.ups.com,153.2.183.125,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],wemail.dmz-gslb.ups.com,153.2.245.180,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],wemail.ups.com,153.2.245.180,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,wemail.dmz-gslb.ups.com,,,,,,,,,
[x],weos-uat.ups.com,,,NOERROR,,,,,,,,,,
[x],wifi.ups.com,172.22.192.1,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,172.22.192.1,,,,
[x],win-hamenu.ups.com,153.2.73.44,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],win-remote.ups.com,156.134.97.15,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],win-trackcash.ups.com,153.2.137.119,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winae.europe.ups.com,"153.2.77.64, 153.2.77.70, 153.2.77.67","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winae.ups.com,"153.2.87.165, 153.2.87.169, 153.2.87.173","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winappproxy2.ups.com,153.2.237.41,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winapps.inside.ups.com,153.2.136.201,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winbfr.inside.ups.com,"153.2.136.150, 153.2.8.172","resolve01.sslra.com, internet.ups.com",NOERROR,,,,"nsa.ups.com, nsb.ups.com",,,,,,
[x],winbwsmkt.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],wincsctiws.ups.com,153.2.113.57,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],wincsctiws16-bcp.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],wincsctiws4.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],windirext.ups.com,153.2.183.165,"resolve01.sslra.com, internet.ups.com",NOERROR,winucext.ups.com,,,,,,,,,
[x],windmz-smartproxy.linux.us.ups.com,,,NOERROR,,,,,,,,,,
[x],winedapps-vip.dmz-gslb.ups.com,153.2.231.3,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,,,,,,,,,,
[x],winedeam1.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],winedeamdmz-vip.dmz-gslb.ups.com,10.127.136.5,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,True,10.127.136.5,,,,
[x],winedeamdmz-vip.ups.com,10.127.136.5,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,winedeamdmz-vip.dmz-gslb.ups.com,,,,True,10.127.136.5,,,,
[x],winedeamdmz1.ups.com,10.127.128.122,"resolve01.sslra.com, internet.ups.com",NOERROR,gaalplpapp00633.linux.us.ups.com,,,,True,10.127.128.122,,,,
[x],winedeamdmz2.ups.com,10.127.128.123,"resolve01.sslra.com, internet.ups.com",NOERROR,gaalplpapp00634.linux.us.ups.com,,,,True,10.127.128.123,,,,
[x],winedeamdmz3.ups.com,10.127.128.124,"resolve01.sslra.com, internet.ups.com",NOERROR,gaalplpapp00635.linux.us.ups.com,,,,True,10.127.128.124,,,,
[x],winedproxy-vip.dmz-gslb.ups.com,153.2.231.2,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],wineid.ups.com,"153.2.230.208, 153.2.226.117","resolve01.sslra.com, internet.ups.com",NOERROR,ep.ups.com,,,,,,,,,
[x],winepds-vip.inside.ups.com,153.2.136.104,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winesds2.ups.com,,,NOERROR,gaalplpapp038a.linux.us.ups.com,,,,,,,,,
[x],winesdsm.dynamic.us.ups.com,,,NOERROR,,,,,,,,,,
[x],winetmsfti.ups.com,153.2.234.164,"resolve01.sslra.com, internet.ups.com",NOERROR,etmsfti-ww.ups.com,,,,,,,,,
[x],winextds-vip.inside.ups.com,153.2.136.231,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winextdsm.inside.ups.com,153.2.128.87,"resolve01.sslra.com, internet.ups.com",NOERROR,gaalplpsvr019f-2.linux.us.ups.com,,,,,,,,,
[x],winextpproxy1.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winextpproxy2.ups.com,153.2.152.181,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winextpproxy3.ups.com,153.2.153.106,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winextpproxy4.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],wingaapps.inside.ups.com,153.2.137.15,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winowasext.ups.com,153.2.183.165,"resolve01.sslra.com, internet.ups.com",NOERROR,winucext.ups.com,,,,,,,,,
[x],winpay1.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winpay2.ups.com,153.2.244.72,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winproxy-dev1.ups.com,153.2.247.176,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winproxy1.ups.com,153.2.247.33,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winproxy10.ups.com,153.2.247.19,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winproxy2.ups.com,"153.2.247.34, 153.2.242.115, 153.2.244.155","resolve01.sslra.com, internet.ups.com",NOERROR,,,,"ns1-auth.sprintlink.net, ns2-auth.sprintlink.net, ns3-auth.sprintlink.net, nsa.ups.com, nsb.ups.com, cbru.br.ns.els-gms.att.net, cmtu.mt.ns.els-gms.att.net",,,,,,
[x],winproxy4-ilo.ups.com,,,NOERROR,,,,,,,,,,
[x],winproxy4.ups.com,153.2.247.36,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winproxy9-ilo.ups.com,,,NOERROR,,,,,,,,,,
[x],winsmtp.ups.com,"153.2.234.178, 153.2.232.189","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winucext.dmz-gslb.ups.com,153.2.183.165,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],winucext.ups.com,153.2.183.165,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winupr.inside.ups.com,153.2.112.14,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],winwc.ups.com,"153.2.87.170, 153.2.87.166, 153.2.87.174","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],wipslvl16.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],wksp00093629.us.ups.com,,,NOERROR,,,,,,,,,,
[x],wksp000e8421.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],wksp000e888a.ups.com,153.2.206.160,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],wlsa-service1.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],wlsconpri-gicprod.linux.us.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],wmsportal.ups.com,"23.22.117.193, 54.221.6.254","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,UPS-PZN-Portal-36197271.us-east-1.elb.amazonaws.com,,,,,,,,,
[x],worldshipvista.ups.com,"153.2.228.60, 153.2.224.60","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],ws.cms.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],ws4erd.dmz-gslb.ups.com,153.2.9.244,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],ws4erd.inside.ups.com,153.2.137.253,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,ws4erd.dmz-gslb.ups.com,,,,,,,,,
[x],ws4id.inside.ups.com,153.2.137.12,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],ws4ldap.inside.ups.com,153.2.104.116,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],wsdepackages1.ups.com,"153.2.226.113, 153.2.242.115, 153.2.244.155","resolve01.sslra.com, internet.ups.com",NOERROR,"epackage.ups.com, epackage-rr-ex.ups.com",,,"nsb.ups.com, cbru.br.ns.els-gms.att.net, cmtu.mt.ns.els-gms.att.net, ns1-auth.sprintlink.net, ns2-auth.sprintlink.net, ns3-auth.sprintlink.net, nsa.ups.com",,,,,,
[x],wtsdc.ups.com,54.144.128.85,,NOERROR,ups.webtrends.akadns.net,,,,,,,,,
[x],wvsp1.ups.com,153.2.245.182,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],ww-apm-iis-01.ups.com,156.134.214.59,"resolve01.sslra.com, internet.ups.com",NOERROR,gaalplpapp00410.linux.us.ups.com,,,,,,,,,
[x],ww-apm-j2ee-01.ups.com,156.134.210.137,"resolve01.sslra.com, internet.ups.com",NOERROR,gaalplpapp00351.linux.us.ups.com,,,,,,,,,
[x],ww-apm-middleware-01.ups.com,10.220.131.89,"resolve01.sslra.com, internet.ups.com",NOERROR,gaalplpapp002d1.linux.us.ups.com,,,,True,10.220.131.89,,,,
[x],ww-apm-openshift-01.ups.com,10.220.131.82,"resolve01.sslra.com, internet.ups.com",NOERROR,gaalplpapp002ca.linux.us.ups.com,,,,True,10.220.131.82,,,,
[x],wwdt-mah.linux.us.ups.com,153.2.242.120,"resolve01.sslra.com, internet.ups.com",NOERROR,cpcws-mah.linux.us.ups.com,,,,,,,,,
[x],wwdt-win.linux.us.ups.com,153.2.244.110,"resolve01.sslra.com, internet.ups.com",NOERROR,cpcws-win.linux.us.ups.com,,,,,,,,,
[x],wweb1.ups.com,153.2.245.181,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],wwens.ups.com,153.2.87.208,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],wws.ups.com,"153.2.224.120, 153.2.228.120","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],wwsadmin-9a3fa.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],www.about.ups.com,"184.86.251.9, 184.86.251.29","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"about.ups.com.edgekey.net, e127931.dscx.akamaiedge.net",,,,,,,,"2a02:26f0:3500:1b::1724:a38d, 2a02:26f0:3500:1b::1724:a391",
[x],www.agent.ups.com,153.2.238.24,"resolve01.sslra.com, internet.ups.com",NOERROR,agent.ups.com,,,,,,,,,
[x],www.analytics.ups.com,34.95.115.41,"resolve01.sslra.com, internet.ups.com",NOERROR,,True,google,,,,,,,
[x],www.apps.ups.com,23.198.27.164,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www.apps.com.akadns.net, www2.apps.ups.com.edgekey.net, e14281.a.akamaiedge.net",,,,,,,,,
[x],www.ardm-bi.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],www.autobuild-gicprod.ups.com,,,NOERROR,,,,,,,,,,
[x],www.brand.ups.com,"80.239.137.162, 62.115.252.64","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"about.ups.com.edgekey.net, e127931.dscx.akamaiedge.net",,,,,,,,"2001:2030:21::3e73:fc40, 2001:2030:21::50ef:89a2",
[x],www.brok.dis.ups.com,,,NOERROR,,,,,,,,,,
[x],www.campusship.ups.com,104.103.65.212,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"ev.campusship.ups.com.akadns.net, ev2b.campusship.ups.com.edgekey.net, ev2b.campusship.ups.com.edgekey.net.globalredir.akadns.net, e13626.dsca.akamaiedge.net",,,,,,,,"2001:2030:21:1a8::353a, 2001:2030:21:184::353a, 2001:2030:21:19c::353a",
[x],www.certent.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],www.cod.ups.com,216.82.178.156,"a1-80.akam.net, admin.53.com",NOERROR,"cod.ups.com, cod.53.com",,,,,,,,,
[x],www.connect.ups.com,153.2.183.116,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],www.cva.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],www.decgnlpstby002.decgn.europe.ups.com,,,NOERROR,,,,,,,,,,
[x],www.densslpapp0008.europe.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],www.detrolpora001.detro.europe.ups.com,,,NOERROR,,,,,,,,,,
[x],www.drive.ct.ups.com,,,NOERROR,,,,,,,,,,
[x],www.emailtemplates.ups.com,44.206.169.64,"ns1.acoustic-adm.com, awsdns-hostmaster.amazon.com",NOERROR,"cis-ups-cet.silverpop.com, cis-atl.silverpop.com",,,,,,,,,
[x],www.enterprisebrochure.ups.com,74.112.69.76,"ns1.acoustic-adm.com, awsdns-hostmaster.amazon.com",NOERROR,"cis-ups-wwwenterprise.silverpop.com, ups.rm04.net",,,,,,,,,
[x],www.exporttoolkit.ups.com,104.102.50.134,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"exporttoolkit.ups.com, redirects.ups.com.edgekey.net, e14281.dsca.akamaiedge.net",,,,,,,,"2a02:26f0:280:191::37c9, 2a02:26f0:280:187::37c9",
[x],www.exporttoolkitde.ups.com,23.222.51.164,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"exporttoolkitde.ups.com, redirects.ups.com.edgekey.net, e14281.dsca.akamaiedge.net",,,,,,,,"2a02:26f0:3500:884::37c9, 2a02:26f0:3500:898::37c9",
[x],www.fixtoken.ups.com,153.2.181.195,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,"fixtoken.ups.com, fixtoken.dmz-gslb.ups.com",,,,,,,,,
[x],www.ftp3.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],www.gaalplpapp0003e.linux.us.ups.com,,,NOERROR,,,,,,,,,,
[x],www.gaalplpapp00129.linux.us.ups.com,,,NOERROR,,,,,,,,,,
[x],www.gaalplpapp00159.linux.us.ups.com,,,NOERROR,,,,,,,,,,
[x],www.gaalplpapp001a4.linux.us.ups.com,,,NOERROR,,,,,,,,,,
[x],www.gaalplpapp0042e.linux.us.ups.com,,,NOERROR,,,,,,,,,,
[x],www.gaalplpapp0205.linux.us.ups.com,,,NOERROR,,,,,,,,,,
[x],www.gaalplpweb0176.ups.com,,,NOERROR,,,,,,,,,,
[x],www.gabut0adafvs-t.us.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],www.gbseucmavpa.denss.europe.ups.com,,,NOERROR,,,,,,,,,,
[x],www.gbseumasavp02a.denss.europe.ups.com,,,NOERROR,,,,,,,,,,
[x],www.gemini.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],www.global.ups.com,104.87.185.234,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"redirects.ups.com.edgekey.net, e14281.dsca.akamaiedge.net",,,,,,,,"2a02:26f0:d200:48b::37c9, 2a02:26f0:d200:482::37c9",
[x],www.globe4.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],www.gnsdev1.ups.com,153.2.233.48,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],www.gnsdev2.ups.com,153.2.233.49,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],www.greatemployer.ups.com,"23.213.161.210, 23.213.161.226","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"greatemployer.ups.com.edgekey.net, e127931.dsca.akamaiedge.net",,,,,,,,"2a02:26f0:c900:9::5f65:4a88, 2a02:26f0:c900:9::5f65:4aa0",
[x],www.ground-mah.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],www.ha.pld.ups.com,"153.2.73.80, 153.2.72.80","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],www.healthcare.ups.com,23.53.58.58,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"healthcare.ups.com, redirects.ups.com.edgekey.net, e14281.dsca.akamaiedge.net",,,,,,,,"2001:2030:21:199::37c9, 2001:2030:21:1a1::37c9",
[x],www.holidays.ups.com,23.221.249.145,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"redirects.ups.com.edgekey.net, e14281.dsca.akamaiedge.net",,,,,,,,"2a02:26f0:c900:28e::37c9, 2a02:26f0:c900:28f::37c9",
[x],www.houston.ups.com,104.130.250.9,"resolve01.sslra.com, internet.ups.com",NOERROR,houston.ups.com,,,"nsb.ups.com, nsa.ups.com",,,,,,
[x],www.hrtc.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],www.idis.ups.com,172.29.15.5,"resolve01.sslra.com, internet.ups.com",NOERROR,idis.ups.com,,,,True,172.29.15.5,,,,
[x],www.import.ups.com,45.223.128.116,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,v8ucrvm.impervadns.net,True,incapsula,,,,,,,
[x],www.investors.ups.com,"18.66.122.24, 18.66.122.57, 18.66.122.88, 18.66.122.114","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,investors.ups.com.web-geo.equisolve.com,True,cloudfront,,,,,,,
[x],www.ismd.ups.com,"153.2.225.100, 153.2.229.100","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],www.khull.ups.com,,,NOERROR,,,,,,,,,,
[x],www.kundenempfehlung.ups.com,89.234.0.53,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],www.linuxdepot.ups.com,153.2.203.199,"resolve01.sslra.com, internet.ups.com",NOERROR,njrarlpvmw021d.linux.us.ups.com,,,,,,,,,
[x],www.livesite.ups.com,"153.2.228.131, 153.2.224.131","resolve01.sslra.com, internet.ups.com",NOERROR,livesite.ups.com,,,,,,,,,
[x],www.maps-staging.ups.com,69.20.77.17,"resolve01.sslra.com, internet.ups.com",NOERROR,maps-staging.ups.com,,,,,,,,,
[x],www.master-paas-prod-njrar-02.ups.com,,,NOERROR,,,,,,,,,,
[x],www.mdia.ups.com,153.2.181.207,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],www.mdroasonus2admin.routernet.ups.com,,,NOERROR,,,,,,,,,,
[x],www.negotiations.ups.com,"92.122.215.25, 92.122.215.8","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"negotiations.ups.com.edgekey.net, e127931.dsca.akamaiedge.net",,,,,,,,"2a02:26f0:c900:9::5f65:4a88, 2a02:26f0:c900:9::5f65:4aa0",
[x],www.njrarlpapp03a6.linux.us.ups.com,,,NOERROR,,,,,,,,,,
[x],www.njrarlpclu0004f.linux.us.ups.com,,,NOERROR,,,,,,,,,,
[x],www.njrarlpvmw0252.linux.us.ups.com,,,NOERROR,,,,,,,,,,
[x],www.nlamdlpapp0002.linux.us.ups.com,,,NOERROR,,,,,,,,,,
[x],www.orderwatch.ups.com,88.221.191.39,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www.gtnexus.com.edgekey.net, e4936.b.akamaiedge.net",,,,,,,,,
[x],www.osp.trtok.europe.ups.com,,,NOERROR,,,,,,,,,,
[x],www.pld-certify.ups.com,153.2.245.88,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
