input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,location,final_url,tls_expired
fr-fr-row.ups.com,,200,155,AS12217,UPS,US,153.2.192.0/18,fr-fr-row.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,,ctls,fr-fr-row.ups.com,443,https://fr-fr-row.ups.com:443,https,Apache,text/html,GET,153.2.224.150,/,1631801191,153.2.228.150,HSTS,5,False,,,,,,
freightservices.dmz-gslb.ups.com,403 - Forbidden: Access is denied.,403,1233,AS12217,UPS,US,153.2.176.0/21,freightservices.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-17T00:00:00Z,2024-04-16T23:59:59Z,"CN=freightservices-wzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",freightservices-wzp.ups.com,"United Parcel Service, Inc.",www.freightservices.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,d4341e615daeeaf74b423c3596d7de84,3d7f911804a72f8794215c22ff7989e8e84d177f8028d8a75c68b280479a5b4f,,ctls,freightservices.dmz-gslb.ups.com,443,https://freightservices.dmz-gslb.ups.com:443,https,,text/html,GET,153.2.183.191,/,1631801191,153.2.183.191,HSTS,30,False,,,,,,
fs.ups.com,Not Found,404,315,AS12217,UPS,US,153.2.176.0/21,fs.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-03-02T23:59:59Z,"CN=svrp000b144d.us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",svrp000b144d.us.ups.com,"United Parcel Service, Inc.",us.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,184b4eb8e936ef6e7b1d67c5f46fc275,347b230dff09420d412248e9fe4ab0b856dbf5a1b9b5d056a7e9224b333e1119,,ctls,fs.ups.com,443,https://fs.ups.com:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,153.2.181.99,/,225052475,153.2.181.99,Microsoft HTTPAPI:2.0,7,False,,,,,,
ftp2-rr-ex.ups.com,,200,5635,AS12217,UPS,US,153.2.192.0/18,ftp2-rr-ex.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-02-16T00:00:00Z,2024-02-16T23:59:59Z,"CN=ftp2.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ftp2.ups.com,"United Parcel Service, Inc.",wsdepackages.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,3fc1f4de518b1d82261a9511bf21f22f,0ed7aa0fceee8d9f4ae998ddc746a24f1d2d65fd96a923b9b86de72993e1ad50,,ctls,ftp2-rr-ex.ups.com,443,https://ftp2-rr-ex.ups.com:443,https,,text/html,GET,153.2.232.19,/,990416144,153.2.232.19,HSTS,60,False,,,,,,
ftp2.dmz-gslb.ups.com,,200,5635,AS12217,UPS,US,153.2.192.0/18,ftp2.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-02-16T00:00:00Z,2024-02-16T23:59:59Z,"CN=ftp2.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ftp2.ups.com,"United Parcel Service, Inc.",wsdepackages.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,3fc1f4de518b1d82261a9511bf21f22f,0ed7aa0fceee8d9f4ae998ddc746a24f1d2d65fd96a923b9b86de72993e1ad50,,ctls,ftp2.dmz-gslb.ups.com,443,https://ftp2.dmz-gslb.ups.com:443,https,,text/html,GET,153.2.234.177,/,990416144,153.2.234.177,HSTS,60,False,,,,,,
ftpedge1.ups.com,,200,5635,AS12217,UPS,US,153.2.192.0/18,ftpedge1.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-16T00:00:00Z,2024-02-16T23:59:59Z,"CN=ftp2.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ftp2.ups.com,"United Parcel Service, Inc.",wsdepackages.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,3fc1f4de518b1d82261a9511bf21f22f,0ed7aa0fceee8d9f4ae998ddc746a24f1d2d65fd96a923b9b86de72993e1ad50,,ctls,ftpedge1.ups.com,443,https://ftpedge1.ups.com:443,https,,text/html,GET,153.2.232.143,/,990416144,153.2.232.143,HSTS,60,False,,,,,,
ftpedge2.ups.com,,200,5635,AS12217,UPS,US,153.2.192.0/18,ftpedge2.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-16T00:00:00Z,2024-02-16T23:59:59Z,"CN=ftp2.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ftp2.ups.com,"United Parcel Service, Inc.",wsdepackages.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,3fc1f4de518b1d82261a9511bf21f22f,0ed7aa0fceee8d9f4ae998ddc746a24f1d2d65fd96a923b9b86de72993e1ad50,,ctls,ftpedge2.ups.com,443,https://ftpedge2.ups.com:443,https,,text/html,GET,153.2.232.144,/,990416144,153.2.232.144,HSTS,60,False,,,,,,
ga-webservices-yellow.wweconomy.ups.com,API Documentation,200,13787,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,ga-webservices-yellow.wweconomy.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-13T00:00:00Z,2024-02-13T23:59:59Z,"CN=wweconomy.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",wweconomy.ups.com,"United Parcel Service, Inc.",www.wweconomy.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,b974e47fbd7b105e0333e9e51ca35e48,879d13a1634999cf4efe799d4e7f2ed748ffff9e1b1c605d747380be9c450e1c,,ctls,ga-webservices-yellow.wweconomy.ups.com,443,https://ga-webservices-yellow.wweconomy.ups.com:443,https,,text/html,GET,20.121.197.143,/,1101614703,20.121.197.143,Microsoft ASP.NET,374,False,,,,,https://ga-webservices-yellow.wweconomy.ups.com/help,
gemini-rzp.ups.com,,200,221,AS12217,UPS,US,153.2.176.0/21,gemini-rzp.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-03-02T23:59:59Z,"CN=gemini-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",gemini-rzp.ups.com,"United Parcel Service, Inc.",www.gemini.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,c55d90324169cb5091a8886c1571c196,cb9f2d4e17b3223216a67a5e1242c23782aac04a0f775a00333ef21462677f27,,ctls,gemini-rzp.ups.com,443,https://gemini-rzp.ups.com:443,https,,text/html,GET,153.2.181.231,/,900072804,153.2.181.231,HSTS,9,False,,,URL=https://www.ups.com/us/en/supplychain/other/gemini.page,,,
gemini.ups.com,,200,221,AS12217,UPS,US,153.2.176.0/21,gemini.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-17T00:00:00Z,2024-04-16T23:59:59Z,"CN=gemini-wzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",gemini-wzp.ups.com,"United Parcel Service, Inc.",www.gemini.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,85da543a76d5ba2d0da51a86ba3f7082,9a8e0f44cf699bd85cfd2ad2ddb856b85fcfd5ed26c7408ea9b48db91d4c1129,,ctls,gemini.ups.com,443,https://gemini.ups.com:443,https,,text/html,GET,153.2.183.211,/,900072804,153.2.183.211,HSTS,9,False,,,URL=https://www.ups.com/us/en/supplychain/other/gemini.page,,,
globalaccess.wweconomy.ups.com,Log in - UPS WWE Global Access,200,5098,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.160.0.0/12,globalaccess.wweconomy.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-13T00:00:00Z,2024-02-13T23:59:59Z,"CN=wweconomy.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",wweconomy.ups.com,"United Parcel Service, Inc.",www.wweconomy.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,b974e47fbd7b105e0333e9e51ca35e48,879d13a1634999cf4efe799d4e7f2ed748ffff9e1b1c605d747380be9c450e1c,,ctls,globalaccess.wweconomy.ups.com,80,http://globalaccess.wweconomy.ups.com:80,http,,text/html,GET,20.172.145.247,/,1101614703,20.172.145.247,Bootstrap,114,False,,,,,https://globalaccess.wweconomy.ups.com/Account/Login?ReturnUrl=%2F,
gops-webapi.dmz-gslb.ups.com,,405,,AS12217,UPS,US,153.2.176.0/21,gops-webapi.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=gopswebapi-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",gopswebapi-rzp.ups.com,"United Parcel Service, Inc.",gopswebapi4-rzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,634d81e3f8604caedf403f35c5974716,e14b859658b48b2cd967f1a4d720ddec02da3d7d6032fa63117a301592063497,,ctls,gops-webapi.dmz-gslb.ups.com,443,https://gops-webapi.dmz-gslb.ups.com:443,https,,,GET,153.2.181.251,/,-1840324437,153.2.181.251,HSTS,1,False,,,,,,
gops-webapi.ups.com,,405,,AS12217,UPS,US,153.2.176.0/21,gops-webapi.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=gopswebapi-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",gopswebapi-rzp.ups.com,"United Parcel Service, Inc.",gopswebapi4-rzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,634d81e3f8604caedf403f35c5974716,e14b859658b48b2cd967f1a4d720ddec02da3d7d6032fa63117a301592063497,,ctls,gops-webapi.ups.com,443,https://gops-webapi.ups.com:443,https,,,GET,153.2.181.251,/,-1840324437,153.2.181.251,HSTS,1,False,,,,,,
gopswebapi-rzp.ups.com,,405,,AS12217,UPS,US,153.2.176.0/21,gopswebapi-rzp.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=gopswebapi-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",gopswebapi-rzp.ups.com,"United Parcel Service, Inc.",gopswebapi4-rzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,634d81e3f8604caedf403f35c5974716,e14b859658b48b2cd967f1a4d720ddec02da3d7d6032fa63117a301592063497,,ctls,gopswebapi-rzp.ups.com,443,https://gopswebapi-rzp.ups.com:443,https,,,GET,153.2.181.251,/,-1840324437,153.2.181.251,HSTS,1,False,,,,,,
gsp-navigator.ups.com,UPS Complete View Navigator,200,15121,AS14618,AMAZON-AES,US,44.213.52.0/23,gsp-navigator.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-16T00:00:00Z,2023-08-16T23:59:59Z,"CN=gsp-navigator.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",gsp-navigator.ups.com,"United Parcel Service, Inc.",www.gsp-navigator.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,d864a2b00ae9621a5bf7425040b950dc,8a01f1288b9b04b4bd35a492e529bbbe20a792ef7f4a733964b60348fffe98be,,ctls,gsp-navigator.ups.com,443,https://gsp-navigator.ups.com:443,https,,text/html,GET,44.195.98.243,/,-2002342636,44.195.98.243,HSTS,364,False,,,http:,,https://gsp-navigator.ups.com/Login.asp,
ha.ups.com,Host Manifest Logon,200,9867,AS12217,UPS,US,153.2.78.0/24,ha.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-23T00:00:00Z,2024-04-22T23:59:59Z,"CN=www.ha.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ha.ups.com,"United Parcel Service, Inc.",win-www.ha.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,35719fabb4825952e8c88d4454ab6596,29c702cb2e98f067ac293a3ab696c4598f3ff81611efcfc93df5b76767635d2c,,ctls,ha.ups.com,443,https://ha.ups.com:443,https,Apache,text/html,GET,153.2.72.45,/,-1158132387,153.2.73.45,Microsoft Word: 97,161,False,,,,,,
healthcare.ups.com,UPS Healthcare™ - United States,200,96754,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,70b822fe71e01780cb3e954f9f3495cc,16c0367271a09bc394292c3e59d1642392f9246692ac3b847518d1dd9c1fec51,,ctls,www.ups.com,443,https://healthcare.ups.com:443,https,Apache,text/html,GET,104.102.50.134,/,-820636616,2a02:26f0:480:58e::37c9,Java,1021,False,,,,,https://www.ups.com/us/en/healthcare/Home.page,
heat-apis-qa.ups.com,,404,,AS396982,GOOGLE-CLOUD-PLATFORM,US,34.110.0.0/19,heat-apis-qa.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-06-02T00:00:00Z,2023-06-02T23:59:59Z,"CN=heat-apis-qa.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",heat-apis-qa.ups.com,"United Parcel Service, Inc.",www.heat-apis-qa.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,0b560e3f6baa2a2de33dd5c27ae55b50,0dad6e8f10f9ccdbd016657e15b44f14d12372ae3c3e0e975068789c8f1b5313,,ctls,heat-apis-qa.ups.com,443,https://heat-apis-qa.ups.com:443,https,,,GET,34.107.248.46,/,-1840324437,34.107.248.46,HTTP/3,1,False,google,True,,,,
holidays.ups.com,UPS Holiday Schedule | UPS - United States,200,66692,AS16625,AKAMAI-AS,US,95.100.80.0/22,www.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,70b822fe71e01780cb3e954f9f3495cc,16c0367271a09bc394292c3e59d1642392f9246692ac3b847518d1dd9c1fec51,,ctls,www.ups.com,443,https://holidays.ups.com:443,https,Apache,text/html,GET,95.100.66.141,/,-339692542,2a02:26f0:3500:884::37c9,Java,494,False,,,,,https://www.ups.com/us/en/support/shipping-support/shipping-services/holiday-shipping-schedule.page?WT.mc_id=VAN701732,
hrst-uat.ups.com,UPS HR Scheduling,200,1091,AS396982,GOOGLE-CLOUD-PLATFORM,US,34.110.0.0/19,hrst-uat.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-08T00:00:00Z,2024-05-07T23:59:59Z,"CN=hrst-uat.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",hrst-uat.ups.com,"United Parcel Service, Inc.",www.hrst-uat.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,57a9578785a8667922041604b8151ae8,f1a758d78ef6e1241325cfa34eab39cdbfe5b38068d5bb91b498e9abc02cb0b3,,ctls,hrst-uat.ups.com,443,https://hrst-uat.ups.com:443,https,,text/html,GET,34.107.170.241,/,-337972171,34.107.170.241,HTTP/3,22,False,google,True,,,,
hrst.ups.com,UPS HR Scheduling,200,1091,AS396982,GOOGLE-CLOUD-PLATFORM,US,34.80.0.0/12,hrst.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-08T00:00:00Z,2024-05-07T23:59:59Z,"CN=hrst.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",hrst.ups.com,"United Parcel Service, Inc.",www.hrst.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,792d086322801a23f5a97442d844da5d,a381a804a0a2a1853121ef856c2cef9a7c2f1f746622e9478794cf7a488c12de,,ctls,hrst.ups.com,443,https://hrst.ups.com:443,https,,text/html,GET,34.95.126.224,/,-337972171,34.95.126.224,HTTP/3,22,False,google,True,,,,
https://ajax.googleapis.com/,Hosted Libraries  |  Google Developers,200,61019,AS15169,GOOGLE,US,142.250.0.0/15,developers.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,True,ctls,developers.google.com,443,https://ajax.googleapis.com:443,https,Google Frontend,text/html,GET,142.250.185.138,/,302920777,2a00:1450:4001:82b::200a,HTTP/3,1966,False,,,https://csp.withgoogle.com/csp/devsite/v2,,https://developers.google.com/speed/libraries,
id.ups.com,UPS Global Shipping & Logistics Solutions | Worldwide Delivery | UPS - United States,200,278881,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,70b822fe71e01780cb3e954f9f3495cc,16c0367271a09bc394292c3e59d1642392f9246692ac3b847518d1dd9c1fec51,,ctls,www.ups.com,443,https://id.ups.com:443,https,Apache,text/html,GET,104.75.89.177,/,-738705486,2a02:26f0:3500:88b::353a,Java,895,False,,,,,https://www.ups.com/us/en/global.page,
images-mockups-private.smartmockups.com,,403,16,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,images-mockups-private.smartmockups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-01-27T00:00:00Z,2024-01-26T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",577aae30e95ec910a9b089d63ca9c87d,d6c6837964f052d375861a5fe76bb0dc351f6be39e05559bc70db60eb4c27c1b,True,ctls,images-mockups-private.smartmockups.com,443,https://images-mockups-private.smartmockups.com:443,https,cloudflare,text/plain,GET,104.18.6.251,/,1253481126,2606:4700::6812:6fb,Cloudflare,1,False,cloudflare,True,,,,
images-mockups.smartmockups.com,,403,23,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,images-mockups.smartmockups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-01-27T00:00:00Z,2024-01-26T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",577aae30e95ec910a9b089d63ca9c87d,d6c6837964f052d375861a5fe76bb0dc351f6be39e05559bc70db60eb4c27c1b,True,ctls,images-mockups.smartmockups.com,443,https://images-mockups.smartmockups.com:443,https,cloudflare,text/plain,GET,104.18.7.251,/,-930401346,2606:4700::6812:6fb,Cloudflare,1,False,cloudflare,True,,,,
images-public.smartmockups.com,"imgix - Image Processing On-Demand, Served By CDN",200,3811,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,images-public.smartmockups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-01-27T00:00:00Z,2024-01-26T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",577aae30e95ec910a9b089d63ca9c87d,d6c6837964f052d375861a5fe76bb0dc351f6be39e05559bc70db60eb4c27c1b,True,ctls,images-public.smartmockups.com,443,https://images-public.smartmockups.com:443,https,cloudflare,text/html,GET,104.18.7.251,/,285775083,2606:4700::6812:6fb,Cloudflare,53,False,cloudflare,True,,,,
import.ups.com,BOC - Log In,200,13276,AS19551,AS19551,Unknown,45.223.156.0/23,import.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-28T07:32:12Z,2023-09-24T07:32:12Z,CN=imperva.com,imperva.com,,imperva.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q1, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q1,GlobalSign nv-sa,aef47f23d5da282d59dde365fb01e14b,bd26ec20ac531027109042616ba76a45d20dc5aa1be97ff7901ec9fb812836f3,True,ctls,import.ups.com,443,https://import.ups.com:443,https,,text/html,GET,45.223.128.116,/,-1480351317,45.223.128.116,Microsoft ASP.NET,250,False,incapsula,True,http://xxxx,,,
int-devportal.ups.com,403,403,134,AS15169,GOOGLE,US,34.111.0.0/16,int-devportal.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-06-13T00:00:00Z,2023-06-13T23:59:59Z,"CN=int-devportal.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",int-devportal.ups.com,"United Parcel Service, Inc.",int-uatportal.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,48a6a73579ee4b8196bb3c9d009150dc,aa19bf06c95f43d048e780f3d10984d862dfb32cd16a6562a60fa9effdc53f3b,,ctls,int-devportal.ups.com,443,https://int-devportal.ups.com:443,https,,text/html,GET,34.111.209.64,/,1723221432,34.111.209.64,HTTP/3,1,False,google,True,,,,
