input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,tech_,lines,cdn,tls_subject_org_,tls_expired
grow2.acorns.com,ERROR: The request could not be satisfied,,507,grow2.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=masterssl.acorns.com,masterssl.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,grow2.acorns.com,443,https://grow2.acorns.com:443,https,CloudFront,text/html,GET,13.224.189.90,Amazon Web Services,16,True,,
growtest.acorns.com,Learn | Acorns,,128038,www.acorns.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-23T19:25:41Z,CN=www.acorns.com,www.acorns.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q3, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q3,GlobalSign nv-sa,ctls,www.acorns.com,443,https://growtest.acorns.com:443,https,,text/html,GET,52.222.214.83,Varnish,2885,True,,
gwilddev-itgw.scraper.build.acorns.com,,,243,gwilddev-itgw.scraper.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,gwilddev-itgw.scraper.build.acorns.com,443,https://gwilddev-itgw.scraper.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,HSTS,2,True,,
gws-qa.app.acorns.com,,,288,gws-qa.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,gws-qa.app.acorns.com,443,https://gws-qa.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
hc3.build.acorns.com,,,243,hc3.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,hc3.build.acorns.com,443,https://hc3.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,HSTS,2,True,,
head-sjpostateedu.build.acorns.com,,,255,head-sjpostateedu.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,head-sjpostateedu.build.acorns.com,443,https://head-sjpostateedu.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,HSTS,2,True,,
hello.acorns.com,Acorns,,3381,hello.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=masterssl.acorns.com,masterssl.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,hello.acorns.com,443,https://hello.acorns.com:443,https,AmazonS3,text/html,GET,99.86.4.106,HSTS,57,True,,
help.acorns.com,,,2078,help.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=masterssl.acorns.com,masterssl.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,help.acorns.com,443,https://help.acorns.com:443,https,AmazonS3,text/html,GET,99.86.4.108,HSTS,20,True,,
help.app.acorns.com,,,286,help.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,help.app.acorns.com,443,https://help.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
highend.app.acorns.com,,,289,highend.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,highend.app.acorns.com,443,https://highend.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,HSTS,2,True,,
home.app.acorns.com,,,286,home.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,home.app.acorns.com,443,https://home.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.111,HSTS,2,True,,
homentity-admin.mec-youngmoney-admin6.build.acorns.com,,,255,homentity-admin.mec-youngmoney-admin6.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,homentity-admin.mec-youngmoney-admin6.build.acorns.com,443,https://homentity-admin.mec-youngmoney-admin6.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,HSTS,2,True,,
host-209-149-114-97.api.build.acorns.com,,,243,host-209-149-114-97.api.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,host-209-149-114-97.api.build.acorns.com,443,https://host-209-149-114-97.api.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,HSTS,2,True,,
hostmaster.app.acorns.com,,,292,hostmaster.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,hostmaster.app.acorns.com,443,https://hostmaster.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,HSTS,2,True,,
httpbin.app.acorns.com,,,289,httpbin.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,httpbin.app.acorns.com,443,https://httpbin.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
https://acorns-dataplane.rudderstack.com,,,193,acorns-dataplane.rudderstack.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=*.rudderstack.com,*.rudderstack.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,acorns-dataplane.rudderstack.com,443,https://acorns-dataplane.rudderstack.com:443,https,openresty/1.21.4.1,application/json,GET,3.214.30.81,OpenResty:1.21.4.1,1,,,
https://acornsprod-dataplane.rudderstack.com,,,193,acornsprod-dataplane.rudderstack.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=*.rudderstack.com,*.rudderstack.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,acornsprod-dataplane.rudderstack.com,443,https://acornsprod-dataplane.rudderstack.com:443,https,openresty/1.21.4.1,application/json,GET,3.215.12.32,OpenResty:1.21.4.1,1,,,
https://api.rudderlabs.com,,,9,api.rudderlabs.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=*.rudderlabs.com,*.rudderlabs.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,api.rudderlabs.com,443,https://api.rudderlabs.com:443,https,,text/plain,GET,13.32.99.61,HTTP/3,1,True,,
https://cdn.polyfill.io,Polyfill.io,,11071,cdn.polyfill.io,443,tls13,TLS_AES_128_GCM_SHA256,2022-12-10T19:50:06Z,CN=polyfill.io,polyfill.io,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,ctls,cdn.polyfill.io,443,https://cdn.polyfill.io:443,https,,text/html,GET,151.101.1.26,HTTP/3,276,True,,
https://d2t77mnxyo7adj.cloudfront.net/v1/c.js,,,30144,d2t77mnxyo7adj.cloudfront.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,CN=*.cloudfront.net,*.cloudfront.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,d2t77mnxyo7adj.cloudfront.net,443,https://d2t77mnxyo7adj.cloudfront.net:443/v1/c.js,https,AmazonS3,text/javascript,GET,143.204.214.94,Amazon Web Services,61,True,,
https://dwhmnen8pl3zw.cloudfront.net,,,243,dwhmnen8pl3zw.cloudfront.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,CN=*.cloudfront.net,*.cloudfront.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,dwhmnen8pl3zw.cloudfront.net,443,https://dwhmnen8pl3zw.cloudfront.net:443,https,AmazonS3,application/xml,GET,18.66.92.50,Amazon Web Services,2,True,,
https://fonts.googleapis.com,Error 404 (Not Found)!!1,,1607,fonts.googleapis.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T08:25:28Z,CN=upload.video.google.com,upload.video.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ctls,fonts.googleapis.com,443,https://fonts.googleapis.com:443,https,ESF,text/html,GET,142.250.185.170,HTTP/3,1,,,
https://maps.googleapis.com,Google Maps Platform  |  Google Developers,,205324,developers.google.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T08:16:32Z,CN=*.google.com,*.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ctls,developers.google.com,443,https://maps.googleapis.com:443,https,Google Frontend,text/html,GET,142.250.181.234,HTTP/3,8963,,,
https://sentry.io,Special thank you | Sentry,,327954,sentry.io,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-03T00:00:00Z,"CN=sentry.io, O=Sentry, L=San Francisco, ST=California, C=US",sentry.io,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,sentry.io,443,https://sentry.io:443,https,nginx,text/html,GET,35.188.42.15,webpack,72,True,Sentry,
https://unpkg.com/@ungap/weakset,,,372,unpkg.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,unpkg.com,443,https://unpkg.com:443/@ungap/weakset,https,cloudflare,application/javascript,GET,104.16.123.175,HSTS,2,True,"Cloudflare, Inc.",
https://www.google-analytics.com,Analytics Tools & Solutions for Your Business - Google Analytics,,118519,marketingplatform.google.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T08:16:32Z,CN=*.google.com,*.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ctls,marketingplatform.google.com,443,https://www.google-analytics.com:443,https,sffe,text/html,GET,142.250.184.238,HTTP/3,1831,,,
https://www.google.com,Google,,257820,www.google.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T08:26:19Z,CN=www.google.com,www.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ctls,www.google.com,443,https://www.google.com:443,https,gws,text/html,GET,142.250.186.100,HTTP/3,569,,,
hyderabadmacdesign1-007-api.build.acorns.com,,,243,hyderabadmacdesign1-007-api.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,hyderabadmacdesign1-007-api.build.acorns.com,443,https://hyderabadmacdesign1-007-api.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,HSTS,2,True,,
hyosocorea.app.acorns.com,,,292,hyosocorea.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,hyosocorea.app.acorns.com,443,https://hyosocorea.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.104,HSTS,2,True,,
iam.app.acorns.com,,,285,iam.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,iam.app.acorns.com,443,https://iam.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,HSTS,2,True,,
iboday242apitdwapi-app.twtctra78ogindevticketingfoiac-sjb-stamppi.build.acorns.com,,,243,iboday242apitdwapi-app.twtctra78ogindevticketingfoiac-sjb-stamppi.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,iboday242apitdwapi-app.twtctra78ogindevticketingfoiac-sjb-stamppi.build.acorns.com,443,https://iboday242apitdwapi-app.twtctra78ogindevticketingfoiac-sjb-stamppi.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,HSTS,2,True,,
icd900tr6382pendweb.app.acorns.com,,,301,icd900tr6382pendweb.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,icd900tr6382pendweb.app.acorns.com,443,https://icd900tr6382pendweb.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.104,HSTS,2,True,,
icplywebext1-s1481a-facebookapp-xsrvjpinsys-staging.app.acorns.com,,,333,icplywebext1-s1481a-facebookapp-xsrvjpinsys-staging.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,icplywebext1-s1481a-facebookapp-xsrvjpinsys-staging.app.acorns.com,443,https://icplywebext1-s1481a-facebookapp-xsrvjpinsys-staging.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
imap.app.acorns.com,,,298,imap.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,imap.app.acorns.com,443,https://imap.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.104,HSTS,2,True,,
img.app.acorns.com,,,285,img.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,img.app.acorns.com,443,https://img.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
imi13801ogindevticketingfoia-dot-gov.app.acorns.com,,,330,imi13801ogindevticketingfoia-dot-gov.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,imi13801ogindevticketingfoia-dot-gov.app.acorns.com,443,https://imi13801ogindevticketingfoia-dot-gov.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
in.webinar.build.acorns.com,,,255,in.webinar.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,in.webinar.build.acorns.com,443,https://in.webinar.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.88,HSTS,2,True,,
inbound.app.acorns.com,,,301,inbound.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,inbound.app.acorns.com,443,https://inbound.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
info.app.acorns.com,,,286,info.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,info.app.acorns.com,443,https://info.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,HSTS,2,True,,
invite.acorns.com,403 Forbidden,,303,,,,,,,,,,,,,80,http://invite.acorns.com:80,http,AmazonS3,text/html,GET,54.231.163.5,Amazon Web Services,14,,,
ioss-intan.webinar.build.acorns.com,,,243,ioss-intan.webinar.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,ioss-intan.webinar.build.acorns.com,443,https://ioss-intan.webinar.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,HSTS,2,True,,
ioss-internal.build.acorns.com,,,243,ioss-internal.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,ioss-internal.build.acorns.com,443,https://ioss-internal.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.88,HSTS,2,True,,
ip.app.acorns.com,,,284,ip.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,ip.app.acorns.com,443,https://ip.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,HSTS,2,True,,
ip220-124sw41swd-wwwapi.build.acorns.com,,,243,ip220-124sw41swd-wwwapi.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,ip220-124sw41swd-wwwapi.build.acorns.com,443,https://ip220-124sw41swd-wwwapi.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.88,HSTS,2,True,,
ipv6.app.acorns.com,,,286,ipv6.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,ipv6.app.acorns.com,443,https://ipv6.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,HSTS,2,True,,
ir.acorns.com,,,40,ir.acorns.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-05-01T22:51:22Z,CN=leapfrog-ssl-36.gcs-web.com,leapfrog-ssl-36.gcs-web.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,ir.acorns.com,443,https://ir.acorns.com:443,https,,text/html,GET,95.101.111.165,Akamai,1,,,
is1.app.acorns.com,,,285,is1.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,is1.app.acorns.com,443,https://is1.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.111,HSTS,2,True,,
ishil1sanpo-shopping.papt.blogmonboarding.build.acorns.com,,,243,ishil1sanpo-shopping.papt.blogmonboarding.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,ishil1sanpo-shopping.papt.blogmonboarding.build.acorns.com,443,https://ishil1sanpo-shopping.papt.blogmonboarding.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,HSTS,2,True,,
itagome.app.acorns.com,,,289,itagome.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,itagome.app.acorns.com,443,https://itagome.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
italie.app.acorns.com,,,288,italie.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,italie.app.acorns.com,443,https://italie.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.104,HSTS,2,True,,
jenkinzmba.build.acorns.com,,,243,jenkinzmba.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,jenkinzmba.build.acorns.com,443,https://jenkinzmba.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,HSTS,2,True,,
job.app.acorns.com,,,285,job.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,job.app.acorns.com,443,https://job.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.111,HSTS,2,True,,
joboksam4.app.acorns.com,,,311,joboksam4.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,joboksam4.app.acorns.com,443,https://joboksam4.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
jobs.app.acorns.com,,,286,jobs.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,jobs.app.acorns.com,443,https://jobs.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
join-with-jpsmtp6obbank.app.acorns.com,,,337,join-with-jpsmtp6obbank.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,join-with-jpsmtp6obbank.app.acorns.com,443,https://join-with-jpsmtp6obbank.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.104,HSTS,2,True,,
jump.apiweb.build.acorns.com,,,243,jump.apiweb.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,jump.apiweb.build.acorns.com,443,https://jump.apiweb.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.88,HSTS,2,True,,
k8s.app.acorns.com,,,317,k8s.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,k8s.app.acorns.com,443,https://k8s.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.111,HSTS,2,True,,
kbnco1vbvzlogindevticketiyudq5.cs.build.acorns.com,,,255,kbnco1vbvzlogindevticketiyudq5.cs.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,kbnco1vbvzlogindevticketiyudq5.cs.build.acorns.com,443,https://kbnco1vbvzlogindevticketiyudq5.cs.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,HSTS,2,True,,
kikust213ipmunion-sarmarlock-59jjj-046api.build.acorns.com,,,243,kikust213ipmunion-sarmarlock-59jjj-046api.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,kikust213ipmunion-sarmarlock-59jjj-046api.build.acorns.com,443,https://kikust213ipmunion-sarmarlock-59jjj-046api.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.88,HSTS,2,True,,
kisszone8a-qa-fec-prod-proxy.app.acorns.com,,,310,kisszone8a-qa-fec-prod-proxy.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,kisszone8a-qa-fec-prod-proxy.app.acorns.com,443,https://kisszone8a-qa-fec-prod-proxy.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.111,HSTS,2,True,,
