new,host,a,soa,has_internal_ips,internal_ips,status_code,ns,aaaa,cname,cdn,cdn-name,mx,txt,caa
[x],accesspreferenceslivelogsauth.us-west-2.shipt.com,"172.16.49.143, 172.16.80.201, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.80.201, 172.16.64.171",NOERROR,,,,,,,,
[x],accessstaging-masterrings.us-west-2.shipt.com,"172.16.64.171, 172.16.80.201, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.80.201, 172.16.49.143",NOERROR,,,,,,,,
[x],account-enlargeyourparis.us-west-2.shipt.com,,"ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],account-mybackups-www-test.us-west-2.shipt.com,"172.16.64.171, 172.16.80.201, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.80.201, 172.16.49.143",NOERROR,,,,,,,,
[x],account-status-new-apps.us-west-2.shipt.com,"172.16.64.171, 172.16.80.201, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.80.201, 172.16.49.143",NOERROR,"ns-1002.awsdns-61.net, ns-1435.awsdns-51.org, ns-1665.awsdns-16.co.uk, ns-291.awsdns-36.com",,,,,,,
[x],accountauth.us-west-2.shipt.com,"172.16.64.171, 172.16.49.143, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.49.143, 172.16.80.201",NOERROR,,,,,,,,
[x],accountjira.us-west-2.shipt.com,"172.16.49.143, 172.16.80.201, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.80.201, 172.16.64.171",NOERROR,,,,,,,,
[x],accountnew.us-west-2.shipt.com,"172.16.49.143, 172.16.64.171, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.64.171, 172.16.80.201",NOERROR,,,,,,,,
[x],accountsmail-vpn.us-west-2.shipt.com,"172.16.80.201, 172.16.64.171, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.64.171, 172.16.49.143",NOERROR,,,,,,,,
[x],acpprdweb1-nic2.us-west-2.shipt.com,"172.16.64.171, 172.16.80.201, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.80.201, 172.16.49.143",NOERROR,,,,,,,,
[x],adip.us-west-2.shipt.com,"172.16.64.171, 172.16.49.143, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.49.143, 172.16.80.201",NOERROR,,,,,,,,
[x],admin-clearvm05.us-west-2.shipt.com,"172.16.80.201, 172.16.49.143, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.49.143, 172.16.64.171",NOERROR,,,,,,,,
[x],admin2eocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.49.99, 10.20.72.68, 10.20.86.80","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.49.99, 10.20.72.68, 10.20.86.80",NOERROR,,,,,,,,
[x],admin6.buildneocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.49.99, 10.20.72.68, 10.20.86.80","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.49.99, 10.20.72.68, 10.20.86.80",NOERROR,"ns-1128.awsdns-13.org, ns-1651.awsdns-14.co.uk, ns-372.awsdns-46.com, ns-706.awsdns-24.net",,,,,,,
[x],admin6.us-west-2.shipt.com,"172.16.64.171, 172.16.49.143, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.49.143, 172.16.80.201",NOERROR,"ns-1002.awsdns-61.net, ns-1435.awsdns-51.org, ns-1665.awsdns-16.co.uk, ns-291.awsdns-36.com",,,,,,,
[x],adminteam-new-static.us-west-2.shipt.com,"172.16.80.201, 172.16.49.143, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.49.143, 172.16.64.171",NOERROR,,,,,,,,
[x],admintrackermaster.us-west-2.shipt.com,"172.16.64.171, 172.16.49.143, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.49.143, 172.16.80.201",NOERROR,,,,,,,,
[x],admitere.us-west-2.shipt.com,"172.16.80.201, 172.16.64.171, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.64.171, 172.16.49.143",NOERROR,,,,,,,,
[x],afsneocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.72.68, 10.20.86.80, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.72.68, 10.20.86.80, 10.20.49.99",NOERROR,,,,,,,,
[x],agentmail.us-west-2.shipt.com,"172.16.80.201, 172.16.49.143, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.49.143, 172.16.64.171",NOERROR,,,,,,,,
[x],aimp.us-west-2.shipt.com,"172.16.49.143, 172.16.80.201, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.80.201, 172.16.64.171",NOERROR,,,,,,,,
[x],airflow-flower.batch.us-central1.staging.shipt.com,10.91.0.152,"ns-786.awsdns-34.net, awsdns-hostmaster.amazon.com",True,10.91.0.152,NOERROR,,,,,,,,
[x],airflow-flower.batch.us-east-1.shipt.com,"10.20.49.99, 10.20.86.80, 10.20.72.68","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.49.99, 10.20.86.80, 10.20.72.68",NOERROR,,,,,,,,
[x],airflow-flower.ml.us-central1.staging.shipt.com,10.145.0.17,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",True,10.145.0.17,NOERROR,,,,,,,,
[x],airflow.batch.us-central1.shipt.com,10.90.0.115,"ns-1725.awsdns-23.co.uk, awsdns-hostmaster.amazon.com",True,10.90.0.115,NOERROR,"ns-1030.awsdns-00.org, ns-1725.awsdns-23.co.uk, ns-18.awsdns-02.com, ns-724.awsdns-26.net",,,,,,,
[x],airflow.batch.us-central1.staging.shipt.com,10.91.0.152,"ns-786.awsdns-34.net, awsdns-hostmaster.amazon.com",True,10.91.0.152,NOERROR,"ns-1345.awsdns-40.org, ns-1554.awsdns-02.co.uk, ns-486.awsdns-60.com, ns-786.awsdns-34.net",,,,,,,
[x],airflow.batch.us-east-1.shipt.com,"10.20.49.99, 10.20.86.80, 10.20.72.68","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.49.99, 10.20.86.80, 10.20.72.68",NOERROR,"ns-1128.awsdns-13.org, ns-1651.awsdns-14.co.uk, ns-372.awsdns-46.com, ns-706.awsdns-24.net",,,,,,,
[x],airflow.batch.us-east-1.staging.shipt.com,"10.50.35.23, 10.50.53.249, 10.50.45.62","ns-1780.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",True,"10.50.35.23, 10.50.53.249, 10.50.45.62",NOERROR,"ns-1435.awsdns-51.org, ns-1780.awsdns-30.co.uk, ns-490.awsdns-61.com, ns-918.awsdns-50.net",,,,,,,
[x],airflow.ml.us-central1.shipt.com,10.144.0.16,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",True,10.144.0.16,NOERROR,,,,,,,,
[x],airflow.ml.us-central1.staging.shipt.com,10.145.0.17,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",True,10.145.0.17,NOERROR,,,,,,,,
[x],airflow2.ml.us-central1.staging.shipt.com,10.145.0.17,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",True,10.145.0.17,NOERROR,,,,,,,,
[x],akaba.us-west-2.shipt.com,"172.16.80.201, 172.16.64.171, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.64.171, 172.16.49.143",NOERROR,"ns-1002.awsdns-61.net, ns-1435.awsdns-51.org, ns-1665.awsdns-16.co.uk, ns-291.awsdns-36.com",,,,,,,
[x],akaliqagit-accountswebproxy.us-west-2.shipt.com,"172.16.49.143, 172.16.80.201, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.80.201, 172.16.64.171",NOERROR,,,,,,,,
[x],alantest1-neocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.86.80, 10.20.72.68, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.86.80, 10.20.72.68, 10.20.49.99",NOERROR,,,,,,,,
[x],alertmanager-app-public.us-east-1.staging.shipt.com,"10.50.53.249, 10.50.45.62, 10.50.35.23","ns-1780.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",True,"10.50.53.249, 10.50.45.62, 10.50.35.23",NOERROR,"ns-1435.awsdns-51.org, ns-1780.awsdns-30.co.uk, ns-490.awsdns-61.com, ns-918.awsdns-50.net",,,,,,,
[x],alertmanager-apppublic.us-east-1.shipt.com,"10.20.49.99, 10.20.86.80, 10.20.72.68","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.49.99, 10.20.86.80, 10.20.72.68",NOERROR,"ns-1128.awsdns-13.org, ns-1651.awsdns-14.co.uk, ns-372.awsdns-46.com, ns-706.awsdns-24.net",,,,,,,
[x],alertmanager-ds.us-east-1.shipt.com,"10.20.50.87, 10.20.79.191, 10.20.83.230","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.50.87, 10.20.79.191, 10.20.83.230",NOERROR,,,,,,,,
[x],alertmanager-dsom.us-east-1.shipt.com,"10.20.49.99, 10.20.86.80, 10.20.72.68","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.49.99, 10.20.86.80, 10.20.72.68",NOERROR,,,,,,,,
[x],alertmanager-dsom.us-east-1.staging.shipt.com,"10.50.53.249, 10.50.35.23, 10.50.45.62","ns-1780.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",True,"10.50.53.249, 10.50.35.23, 10.50.45.62",NOERROR,,,,,,,,
[x],alertmanager-k8sinfra.ml.us-central1.shipt.com,10.144.0.16,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",True,10.144.0.16,NOERROR,,,,,,,,
[x],alertmanager-k8sinfra.us-central1.staging.shipt.com,10.91.0.17,"ns-1297.awsdns-34.org, awsdns-hostmaster.amazon.com",True,10.91.0.17,NOERROR,,,,,,,,
[x],alertmanager-k8sinfra.us-east4.staging.shipt.com,10.161.0.22,"ns-1100.awsdns-09.org, awsdns-hostmaster.amazon.com",True,10.161.0.22,NOERROR,,,,,,,,
[x],alertmanager-og.us-east-1.shipt.com,"10.20.78.236, 10.20.94.173, 10.20.56.37","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.78.236, 10.20.94.173, 10.20.56.37",NOERROR,,,,,,,,
[x],alertmanager.batch.us-central1.shipt.com,10.90.0.115,"ns-1725.awsdns-23.co.uk, awsdns-hostmaster.amazon.com",True,10.90.0.115,NOERROR,,,,,,,,
[x],alertmanager.batch.us-central1.staging.shipt.com,10.91.0.152,"ns-786.awsdns-34.net, awsdns-hostmaster.amazon.com",True,10.91.0.152,NOERROR,,,,,,,,
[x],alertmanager.ds.us-central1.staging.shipt.com,10.91.0.190,"ns-1278.awsdns-31.org, awsdns-hostmaster.amazon.com",True,10.91.0.190,NOERROR,,,,,,,,
[x],alertmanager.ds.us-east-1.shipt.com,"10.20.83.230, 10.20.50.87, 10.20.79.191","ns-1155.awsdns-16.org, awsdns-hostmaster.amazon.com",True,"10.20.83.230, 10.20.50.87, 10.20.79.191",NOERROR,,,,,,,,
[x],alertmanager.ds.us-east-1.staging.shipt.com,"10.50.45.62, 10.50.53.249, 10.50.35.23","ns-1780.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",True,"10.50.45.62, 10.50.53.249, 10.50.35.23",NOERROR,,,,,,,,
[x],alertmanager.dsom.us-central1.shipt.com,10.90.0.147,"ns-743.awsdns-28.net, awsdns-hostmaster.amazon.com",True,10.90.0.147,NOERROR,,,,,,,,
[x],alertmanager.dsom.us-central1.staging.shipt.com,10.91.0.171,"ns-1714.awsdns-22.co.uk, awsdns-hostmaster.amazon.com",True,10.91.0.171,NOERROR,,,,,,,,
[x],alertmanager.dsom.us-east-1.shipt.com,"10.20.86.80, 10.20.49.99, 10.20.72.68","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.86.80, 10.20.49.99, 10.20.72.68",NOERROR,,,,,,,,
[x],alertmanager.dsom.us-east-1.staging.shipt.com,"10.50.35.23, 10.50.45.62, 10.50.53.249","ns-1780.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",True,"10.50.35.23, 10.50.45.62, 10.50.53.249",NOERROR,,,,,,,,
[x],alertmanager.gateway.us-central1.shipt.com,10.90.0.126,"ns-664.awsdns-19.net, awsdns-hostmaster.amazon.com",True,10.90.0.126,NOERROR,,,,,,,,
[x],alertmanager.gloo.shipt.com,10.80.0.137,"ns-1122.awsdns-12.org, awsdns-hostmaster.amazon.com",True,10.80.0.137,NOERROR,,,,,,,,
[x],alertmanager.gloo.staging.shipt.com,10.81.0.168,"ns-45.awsdns-05.com, awsdns-hostmaster.amazon.com",True,10.81.0.168,NOERROR,,,,,,,,
[x],alertmanager.innovation.us-east-1.staging.shipt.com,,"ns-1780.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],alertmanager.innovationmesh.us-east-1.staging.shipt.com,"10.50.45.62, 10.50.35.23, 10.50.53.249","ns-1780.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",True,"10.50.45.62, 10.50.35.23, 10.50.53.249",NOERROR,"ns-1435.awsdns-51.org, ns-1780.awsdns-30.co.uk, ns-490.awsdns-61.com, ns-918.awsdns-50.net",,,,,,,
[x],alertmanager.kafka.us-central1.shipt.com,10.90.0.251,"ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",True,10.90.0.251,NOERROR,,,,,,,,
[x],alertmanager.kafka.us-central1.staging.shipt.com,10.91.0.195,"ns-1385.awsdns-45.org, awsdns-hostmaster.amazon.com",True,10.91.0.195,NOERROR,,,,,,,,
[x],alertmanager.kafka.us-east4.shipt.com,,"ns-1355.awsdns-41.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],alertmanager.kafka.us-east4.staging.shipt.com,10.161.0.163,"ns-874.awsdns-45.net, awsdns-hostmaster.amazon.com",True,10.161.0.163,NOERROR,"ns-1204.awsdns-22.org, ns-1591.awsdns-06.co.uk, ns-68.awsdns-08.com, ns-874.awsdns-45.net",,,,,,,
[x],alertmanager.ml.us-central1.staging.shipt.com,,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],alertmanager.ml.us-east4.staging.shipt.com,10.147.0.22,"ns-1969.awsdns-54.co.uk, awsdns-hostmaster.amazon.com",True,10.147.0.22,NOERROR,,,,,,,,
[x],alertmanager.us-central1.shipt.com,10.90.0.22,"ns-1262.awsdns-29.org, awsdns-hostmaster.amazon.com",True,10.90.0.22,NOERROR,,,,,,,,
[x],alertmanager.us-central1.staging.shipt.com,10.91.0.17,"ns-1297.awsdns-34.org, awsdns-hostmaster.amazon.com",True,10.91.0.17,NOERROR,,,,,,,,
[x],alertmanager.us-east-1.shipt.com,"10.20.72.68, 10.20.49.99, 10.20.86.80","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.72.68, 10.20.49.99, 10.20.86.80",NOERROR,,,,,,,,
[x],alertmanager.us-east-1.staging.shipt.com,"10.50.35.23, 10.50.45.62, 10.50.53.249","ns-1780.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",True,"10.50.35.23, 10.50.45.62, 10.50.53.249",NOERROR,,,,,,,,
[x],alertmanager.us-east4.shipt.com,10.160.0.22,"ns-649.awsdns-17.net, awsdns-hostmaster.amazon.com",True,10.160.0.22,NOERROR,,,,,,,,
[x],alertmanager.us-west-2.shipt.com,"172.16.64.171, 172.16.49.143, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.49.143, 172.16.80.201",NOERROR,,,,,,,,
[x],alertmanager.us-west-2.staging.shipt.com,"10.52.39.210, 10.52.42.132, 10.52.48.111","ns-780.awsdns-33.net, awsdns-hostmaster.amazon.com",True,"10.52.39.210, 10.52.42.132, 10.52.48.111",NOERROR,,,,,,,,
[x],alpha-uploads-v1-web.us-west-2.shipt.com,"172.16.80.201, 172.16.49.143, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.49.143, 172.16.64.171",NOERROR,,,,,,,,
[x],alpha-v2.us-west-2.shipt.com,"172.16.64.171, 172.16.80.201, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.80.201, 172.16.49.143",NOERROR,,,,,,,,
[x],alphaalpha-alphaalt-acc-backupsauth-antiviruspre.us-west-2.shipt.com,"172.16.64.171, 172.16.80.201, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.80.201, 172.16.49.143",NOERROR,,,,,,,,
[x],alphadevel-vpn.us-west-2.shipt.com,"172.16.49.143, 172.16.80.201, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.80.201, 172.16.64.171",NOERROR,,,,,,,,
[x],alphaelasticbeanstalk.us-west-2.shipt.com,"172.16.49.143, 172.16.80.201, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.80.201, 172.16.64.171",NOERROR,,,,,,,,
[x],alphaexosite.us-central1.shipt.com,10.90.0.22,"ns-1262.awsdns-29.org, awsdns-hostmaster.amazon.com",True,10.90.0.22,NOERROR,,,,,,,,
[x],alphakh.us-west-2.shipt.com,"172.16.80.201, 172.16.49.143, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.49.143, 172.16.64.171",NOERROR,,,,,,,,
[x],alphaprivate-ipv6-cacheeuw-meet-git.us-west-2.shipt.com,"172.16.64.171, 172.16.80.201, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.80.201, 172.16.49.143",NOERROR,,,,,,,,
[x],amlegacyproxy-irl1.us-west-2.shipt.com,"172.16.49.143, 172.16.80.201, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.80.201, 172.16.64.171",NOERROR,"ns-1002.awsdns-61.net, ns-1435.awsdns-51.org, ns-1665.awsdns-16.co.uk, ns-291.awsdns-36.com",,,,,,,
[x],amp-eng-sg-l7-2.us-west-2.shipt.com,"172.16.64.171, 172.16.49.143, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.49.143, 172.16.80.201",NOERROR,"ns-1002.awsdns-61.net, ns-1435.awsdns-51.org, ns-1665.awsdns-16.co.uk, ns-291.awsdns-36.com",,,,,,,
[x],amp-mt-ingestion-service.us-west-2.shipt.com,"172.16.49.143, 172.16.64.171, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.64.171, 172.16.80.201",NOERROR,,,,,,,,
[x],amysred1-neocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.86.80, 10.20.72.68, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.86.80, 10.20.72.68, 10.20.49.99",NOERROR,,,,,,,,
[x],anbu.neocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.86.80, 10.20.72.68, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.86.80, 10.20.72.68, 10.20.49.99",NOERROR,"ns-1128.awsdns-13.org, ns-1651.awsdns-14.co.uk, ns-372.awsdns-46.com, ns-706.awsdns-24.net",,,,,,,
[x],anegels13eocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.86.80, 10.20.72.68, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.86.80, 10.20.72.68, 10.20.49.99",NOERROR,"ns-1128.awsdns-13.org, ns-1651.awsdns-14.co.uk, ns-372.awsdns-46.com, ns-706.awsdns-24.net",,,,,,,
[x],anpw15ae.us-west-2.shipt.com,,"ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],antivirus.oss.staging-shop.us-east-1.shipt.com,"10.20.49.99, 10.20.86.80, 10.20.72.68","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.49.99, 10.20.86.80, 10.20.72.68",NOERROR,,,,,,,,
[x],antivirus1.appid.staging-shop.us-east-1.shipt.com,"10.20.49.99, 10.20.72.68, 10.20.86.80","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.49.99, 10.20.72.68, 10.20.86.80",NOERROR,,,,,,,,
[x],antiviruss2.staging-shop.us-east-1.shipt.com,"10.20.86.80, 10.20.72.68, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.86.80, 10.20.72.68, 10.20.49.99",NOERROR,,,,,,,,
[x],antivirusupportstatus.us-engineering.us-east-1.shipt.com,"10.20.72.68, 10.20.86.80, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.72.68, 10.20.86.80, 10.20.49.99",NOERROR,,,,,,,,
[x],aoc-5-26.us-west-2.shipt.com,"172.16.80.201, 172.16.64.171, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.64.171, 172.16.49.143",NOERROR,,,,,,,,
[x],aoivvu-infoneocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.72.68, 10.20.86.80, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.72.68, 10.20.86.80, 10.20.49.99",NOERROR,,,,,,,,
[x],aomenxinmaguojiyulecheng-neocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.49.99, 10.20.72.68, 10.20.86.80","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.49.99, 10.20.72.68, 10.20.86.80",NOERROR,,,,,,,,
[x],aomenxinmaguojiyulecheng.neocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.72.68, 10.20.86.80, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.72.68, 10.20.86.80, 10.20.49.99",NOERROR,,,,,,,,
[x],api-east.shipt.com,"162.159.134.84, 162.159.135.84","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,"2606:4700:7::a29f:8754, 2606:4700:7::a29f:8654",api-east.shipt.com.cdn.cloudflare.net,True,cloudflare,,,
[x],api-fra.us-west-2.shipt.com,"172.16.49.143, 172.16.64.171, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.64.171, 172.16.80.201",NOERROR,,,,,,,,
[x],api-gcp-central-k8s.shipt.com,34.95.90.184,"ns-1659.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,True,google,,,
[x],api-gcp-central.shipt.com,"162.159.134.84, 162.159.135.84","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,"2606:4700:7::a29f:8654, 2606:4700:7::a29f:8754",api-gcp-central.shipt.com.cdn.cloudflare.net,True,cloudflare,,,
[x],api-gcp-east-k8s.shipt.com,34.107.173.225,"ns-1659.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,True,google,,,
[x],api-gcp-east.shipt.com,"162.159.134.84, 162.159.135.84","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,"2606:4700:7::a29f:8654, 2606:4700:7::a29f:8754",api-gcp-east.shipt.com.cdn.cloudflare.net,True,cloudflare,,,
[x],api-gcp.shipt.com,"162.159.135.84, 162.159.134.84","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,"2606:4700:7::a29f:8754, 2606:4700:7::a29f:8654",api-gcp.shipt.com.cdn.cloudflare.net,True,cloudflare,,,
[x],api-lucedelmondo.us-west-2.shipt.com,"172.16.80.201, 172.16.64.171, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.64.171, 172.16.49.143",NOERROR,,,,,,,,
[x],api-neocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.72.68, 10.20.86.80, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.72.68, 10.20.86.80, 10.20.49.99",NOERROR,,,,,,,,
[x],api-radibrary.us-west-2.shipt.com,"172.16.64.171, 172.16.49.143, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.49.143, 172.16.80.201",NOERROR,,,,,,,,
[x],api-s3-eu.us-west-2.shipt.com,"172.16.80.201, 172.16.49.143, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.49.143, 172.16.64.171",NOERROR,"ns-1002.awsdns-61.net, ns-1435.awsdns-51.org, ns-1665.awsdns-16.co.uk, ns-291.awsdns-36.com",,,,,,,
[x],api-siri-ci.us-west-2.shipt.com,"172.16.80.201, 172.16.64.171, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.64.171, 172.16.49.143",NOERROR,"ns-1002.awsdns-61.net, ns-1435.awsdns-51.org, ns-1665.awsdns-16.co.uk, ns-291.awsdns-36.com",,,,,,,
[x],api-siri-use2b.us-west-2.shipt.com,"172.16.49.143, 172.16.64.171, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.64.171, 172.16.80.201",NOERROR,,,,,,,,
[x],api-staging.neocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.49.99, 10.20.86.80, 10.20.72.68","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.49.99, 10.20.86.80, 10.20.72.68",NOERROR,,,,,,,,
[x],api-west.shipt.com,"162.159.135.84, 162.159.134.84","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,"2606:4700:7::a29f:8754, 2606:4700:7::a29f:8654",api-west.shipt.com.cdn.cloudflare.net,True,cloudflare,,,
