input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,tech_,lines,cdn
mx130.abuse.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,mx130.abuse.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,mx130.abuse.atlassian.net,443,https://mx130.abuse.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.37,HSTS,52,
mysql10.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,mysql10.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,mysql10.atlassian.net,443,https://mysql10.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.36,HSTS,52,
na-esnap-experian-com-3692fe83-7803-4631-9e07-b839820a7983.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://na-esnap-experian-com-3692fe83-7803-4631-9e07-b839820a7983.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.154.63.79,Amazon Web Services,20,True
nimbus-jira-notadomain-co-db950662-a108-4e7e-a86c-88c49762d443.saas.stg.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,443,http://nimbus-jira-notadomain-co-db950662-a108-4e7e-a86c-88c49762d443.saas.stg.atlassian.com:443,http,CloudFront,text/html,GET,143.204.89.104,Amazon Web Services,20,True
nli-cp-testing-05-02-down-378571cf-6eb6-4e0b-897f-a8f4ddcfeaad.saas.stg.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://nli-cp-testing-05-02-down-378571cf-6eb6-4e0b-897f-a8f4ddcfeaad.saas.stg.atlassian.com:80,http,CloudFront,text/html,GET,18.66.147.105,Amazon Web Services,20,True
nli-test-multiple-creatio-4ff5d945-a184-4fed-8952-ad40524c4503.saas.stg.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://nli-test-multiple-creatio-4ff5d945-a184-4fed-8952-ad40524c4503.saas.stg.atlassian.com:80,http,CloudFront,text/html,GET,65.9.66.20,Amazon Web Services,20,True
now-phtech-com-5f7477fa-76a5-464f-8ef4-7a1e3f2a473e.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://now-phtech-com-5f7477fa-76a5-464f-8ef4-7a1e3f2a473e.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.97.83,Amazon Web Services,20,True
ns00.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,ns00.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,ns00.atlassian.net,443,https://ns00.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.36,HSTS,52,
ns110.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,ns110.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,ns110.atlassian.net,443,https://ns110.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.36,HSTS,52,
ns120.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,ns120.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,ns120.atlassian.net,443,https://ns120.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.36,HSTS,52,
ns150.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,ns150.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,ns150.atlassian.net,443,https://ns150.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.36,HSTS,52,
ns20.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,ns20.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,ns20.atlassian.net,443,https://ns20.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.36,HSTS,52,
ns40.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,ns40.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,ns40.atlassian.net,443,https://ns40.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.36,HSTS,52,
oauth-2-authorization-server.services.atlassian.com,,,691,oauth-2-authorization-server.services.atlassian.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.services.atlassian.com, O=Atlassian Pty Ltd, L=Sydney, ST=New South Wales, C=AU",*.services.atlassian.com,Atlassian Pty Ltd,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,oauth-2-authorization-server.services.atlassian.com,443,https://oauth-2-authorization-server.services.atlassian.com:443,https,AtlassianEdge,text/html,GET,185.166.143.34,HSTS,15,
onjgrwpcapricorn.0.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,onjgrwpcapricorn.0.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,onjgrwpcapricorn.0.atlassian.net,443,https://onjgrwpcapricorn.0.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.37,HSTS,52,
opensource.atlassian.com,Open Source at Atlassian,,142089,developer.atlassian.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-12T00:00:00Z,"CN=*.developer.atlassian.com, O=Atlassian Pty Ltd, L=Sydney, ST=New South Wales, C=AU",*.developer.atlassian.com,Atlassian Pty Ltd,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,developer.atlassian.com,443,https://opensource.atlassian.com:443,https,AtlassianEdge,text/html,GET,185.166.143.33,Zipkin,287,
padlock-stpg-personal-spa-06e4aaaa-42b6-4663-ade2-749993ae232d.saas.stg.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://padlock-stpg-personal-spa-06e4aaaa-42b6-4663-ade2-749993ae232d.saas.stg.atlassian.com:80,http,CloudFront,text/html,GET,18.66.97.39,Amazon Web Services,20,True
parceros-issues-customdom-fe96f189-b630-4721-bed2-e73d299f6253.saas.stg.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://parceros-issues-customdom-fe96f189-b630-4721-bed2-e73d299f6253.saas.stg.atlassian.com:80,http,CloudFront,text/html,GET,18.66.122.26,Amazon Web Services,20,True
partners.status.atlassian.com,Atlassian Partners Status,,187030,partners.status.atlassian.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-04-26T19:43:58Z,CN=confluence.status.atlassian.com,confluence.status.atlassian.com,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,partners.status.atlassian.com,443,https://partners.status.atlassian.com:443,https,,text/html,GET,52.215.192.131,HSTS,2634,
pc20.160.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,pc20.160.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,pc20.160.atlassian.net,443,https://pc20.160.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.40,HSTS,52,
pc3.121.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,pc3.121.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,pc3.121.atlassian.net,443,https://pc3.121.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
pc7.109.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,pc7.109.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,pc7.109.atlassian.net,443,https://pc7.109.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.36,HSTS,52,
pl.atlassian.com,"Oprogramowanie do współpracy dla zespołów programistycznych, IT i biznesowych",,116181,www.atlassian.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-05-10T00:00:00Z,"CN=*.atlassian.com, O=Atlassian Pty Ltd, L=Sydney, ST=New South Wales, C=AU",*.atlassian.com,Atlassian Pty Ltd,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,ctls,www.atlassian.com,443,https://pl.atlassian.com:443,https,AtlassianEdge,text/html,GET,185.166.143.30,HSTS,5,
plugins.atlassian.com,Atlassian Marketplace,,8662,marketplace.atlassian.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-05-10T00:00:00Z,"CN=*.atlassian.com, O=Atlassian Pty Ltd, L=Sydney, ST=New South Wales, C=AU",*.atlassian.com,Atlassian Pty Ltd,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,ctls,marketplace.atlassian.com,443,https://plugins.atlassian.com:443,https,AtlassianEdge,text/html,GET,185.166.143.33,Varnish:6.5,197,
pocztaeta.0.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,pocztaeta.0.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,pocztaeta.0.atlassian.net,443,https://pocztaeta.0.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.37,HSTS,52,
pollinatorcd2-stg-conflue-2cf00c9d-0292-404f-afff-3990557cb96b.saas.stg.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://pollinatorcd2-stg-conflue-2cf00c9d-0292-404f-afff-3990557cb96b.saas.stg.atlassian.com:80,http,CloudFront,text/html,GET,52.222.236.16,Amazon Web Services,20,True
pollinatorsuspendedcd-stg-78a2f309-4129-4ea4-8fc5-f4ef0379bfe7.saas.stg.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://pollinatorsuspendedcd-stg-78a2f309-4129-4ea4-8fc5-f4ef0379bfe7.saas.stg.atlassian.com:80,http,CloudFront,text/html,GET,143.204.89.57,Amazon Web Services,20,True
pps00.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,pps00.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,pps00.atlassian.net,443,https://pps00.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.36,HSTS,52,
pre-.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,pre-.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,pre-.atlassian.net,443,https://pre-.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
pts07.acns.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,pts07.acns.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,pts07.acns.atlassian.net,443,https://pts07.acns.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.37,HSTS,52,
q1.4.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,q1.4.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,q1.4.atlassian.net,443,https://q1.4.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.43,HSTS,52,
q10.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,q10.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,q10.atlassian.net,443,https://q10.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.41,HSTS,52,
r6.0.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,r6.0.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,r6.0.atlassian.net,443,https://r6.0.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.37,HSTS,52,
randombucsbladebh-con.adm.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,randombucsbladebh-con.adm.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,randombucsbladebh-con.adm.atlassian.net,443,https://randombucsbladebh-con.adm.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.37,HSTS,52,
rapidv11.acns.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,rapidv11.acns.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,rapidv11.acns.atlassian.net,443,https://rapidv11.acns.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.37,HSTS,52,
rds19.acns.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,rds19.acns.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,rds19.acns.atlassian.net,443,https://rds19.acns.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
related-content-service.services.atlassian.com,"Sorry, the page you're looking for cannot be found",,19290,related-content-service.services.atlassian.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.services.atlassian.com, O=Atlassian Pty Ltd, L=Sydney, ST=New South Wales, C=AU",*.services.atlassian.com,Atlassian Pty Ltd,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,related-content-service.services.atlassian.com,443,https://related-content-service.services.atlassian.com:443,https,AtlassianEdge,text/html,GET,185.166.143.25,HSTS,195,
roadmapchecks-stg-happycu-2d4ae2bd-790b-47da-b6a8-beba4eee3c76.saas.stg.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://roadmapchecks-stg-happycu-2d4ae2bd-790b-47da-b6a8-beba4eee3c76.saas.stg.atlassian.com:80,http,CloudFront,text/html,GET,18.66.122.27,Amazon Web Services,20,True
roesser1m01.ad.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,roesser1m01.ad.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,roesser1m01.ad.atlassian.net,443,https://roesser1m01.ad.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.36,HSTS,52,
rproxy.1.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,rproxy.1.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,rproxy.1.atlassian.net,443,https://rproxy.1.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
s.2j.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,s.2j.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,s.2j.atlassian.net,443,https://s.2j.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.36,HSTS,52,
s110.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,s110.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,s110.atlassian.net,443,https://s110.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
s120.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,s120.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,s120.atlassian.net,443,https://s120.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
s140.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,s140.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,s140.atlassian.net,443,https://s140.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.36,HSTS,52,
s230.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,s230.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,s230.atlassian.net,443,https://s230.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
s40.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,s40.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,s40.atlassian.net,443,https://s40.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
sdkrepo.atlassian.com,Index of /,,1647,sdkrepo.atlassian.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-05-10T00:00:00Z,"CN=*.atlassian.com, O=Atlassian Pty Ltd, L=Sydney, ST=New South Wales, C=AU",*.atlassian.com,Atlassian Pty Ltd,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,ctls,sdkrepo.atlassian.com,443,https://sdkrepo.atlassian.com:443,https,AtlassianEdge,text/html,GET,185.166.143.34,HSTS,16,
secure10.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,secure10.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,secure10.atlassian.net,443,https://secure10.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
serial2.0.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,serial2.0.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,serial2.0.atlassian.net,443,https://serial2.0.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
server10.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,server10.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,server10.atlassian.net,443,https://server10.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.36,HSTS,52,
