input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,tech_,lines,cdn
thevalue.yelp.com,Jessica C.'s Reviews | Cupertino - Yelp,,2127581,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://thevalue.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,3616,True
tjmundell.yelp.com,Tj M.'s Reviews | Jamestown - Yelp,,288855,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://tjmundell.yelp.com:443,https,envoy,text/html,GET,146.75.120.116,Zipkin,3537,True
tonybear.yelp.com,Tony B.'s Reviews | San Francisco - Yelp,,2127483,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://tonybear.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,3764,True
trendingmachine.yelp.com,"Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,250374,m.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,m.yelp.de,443,https://trendingmachine.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,74,True
trust.yelp.com,Yelp Trust & Safety,,34883,trust.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,trust.yelp.com,443,https://trust.yelp.com:443,https,nginx,text/html,GET,52.222.236.93,WordPress,754,True
ukcheaphosts.yelp.com,UK Cheap Hosts ..'s Reviews | Lewes - Yelp,,1991972,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://ukcheaphosts.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,926,True
venan.yelp.com,Venan L.'s Reviews | Bilbao - Yelp,,2033390,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://venan.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,1707,True
vivus.yelp.com,Vivus O.'s Reviews | Virden - Yelp,,1991251,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://vivus.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,926,True
website.nowait.com,Join the largest restaurant consumer network in the US with Yelp Guest Manager,,273815,restaurants.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,restaurants.yelp.com,443,https://website.nowait.com:443,https,nginx,text/html,GET,35.224.74.121,Yoast SEO:19.7.1,1643,True
ww.yelp.com,"Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,250341,m.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,m.yelp.de,443,https://ww.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,74,True
www.biz.yelp.com,"Plan, start, grow, and advertise your small business | Yelp for Business",,89665,business.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,business.yelp.com,443,https://www.biz.yelp.com:443,https,nginx,text/html,GET,146.75.116.116,YouTube,1762,True
www.edge-fl.yelp.com,"Frankfurt am Main Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,387674,www.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,www.yelp.de,443,https://www.edge-fl.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,91,True
www.jeannethorsson.yelp.com,"Frankfurt am Main Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,388302,www.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,www.yelp.de,443,https://www.jeannethorsson.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,91,True
www.m.yelp.com,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",,148090,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://www.m.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,86,True
www.nowait.com,Join the largest restaurant consumer network in the US with Yelp Guest Manager,,273815,restaurants.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,restaurants.yelp.com,443,https://www.nowait.com:443,https,nginx,text/html,GET,35.224.74.121,Yoast SEO:19.7.1,1643,True
www.seatme.yelp.com,Join the largest restaurant consumer network in the US with Yelp Guest Manager,,273815,restaurants.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,restaurants.yelp.com,443,https://www.seatme.yelp.com:443,https,nginx,text/html,GET,35.163.97.53,Yoast SEO:19.7.1,1643,
www.staging.yelpreservations.com,Restaurant Reservations Online - Table Booking System for Restaurants - Yelp Reservations,,35167,www.staging.yelpreservations.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-27T22:43:02Z,CN=www.staging.yelpreservations.com,www.staging.yelpreservations.com,,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q3, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q3,GlobalSign nv-sa,ctls,www.staging.yelpreservations.com,443,https://www.staging.yelpreservations.com:443,https,nginx,text/html,GET,151.101.1.130,Yoast SEO:4.3,479,True
www.yelp-support.com,Support Center | Yelp,,74037,www.yelp-support.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-31T00:00:00Z,"CN=yelp-support.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp-support.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp-support.com,443,https://www.yelp-support.com:443,https,sfdcedge,text/html,GET,85.222.140.6,Salesforce,844,
www.yelp.com,"Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,517066,m.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,m.yelp.de,443,https://www.yelp.com:443,https,envoy,text/html,GET,146.75.116.116,Zipkin,79,True
www.yelp.nowait.com,Yelp Guest Manager maximizes your restaurant's earning potential,,279906,restaurants.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,restaurants.yelp.com,443,https://www.yelp.nowait.com:443,https,nginx,text/html,GET,35.224.74.121,Yoast SEO:19.7.1,1818,True
www.yelpreservations.com,Join the largest restaurant consumer network in the US with Yelp Guest Manager,,273815,restaurants.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,restaurants.yelp.com,443,https://www.yelpreservations.com:443,https,nginx,text/html,GET,151.101.1.130,Yoast SEO:19.7.1,1643,True
www.yelpwifi.com,"Plan, start, grow, and advertise your small business | Yelp for Business",,89665,business.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,business.yelp.com,443,https://www.yelpwifi.com:443,https,nginx,text/html,GET,34.197.134.23,YouTube,1762,
wwww.yelp.com,O K.'s Reviews | San Francisco - Yelp,,305722,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://wwww.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,3926,True
yelp-support.com,Support Center | Yelp,,73934,www.yelp-support.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-31T00:00:00Z,"CN=yelp-support.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp-support.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp-support.com,443,https://yelp-support.com:443,https,sfdcedge,text/html,GET,52.86.155.53,Salesforce,844,
yelp.com,"Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,517098,m.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,m.yelp.de,443,https://yelp.com:443,https,envoy,text/html,GET,199.232.168.116,Zipkin,79,True
yelp.nowait.com,Yelp Guest Manager maximizes your restaurant's earning potential,,279906,restaurants.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,restaurants.yelp.com,443,https://yelp.nowait.com:443,https,nginx,text/html,GET,35.224.74.121,Yoast SEO:19.7.1,1818,True
yelpreservations.com,Join the largest restaurant consumer network in the US with Yelp Guest Manager,,273815,restaurants.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,restaurants.yelp.com,443,https://yelpreservations.com:443,https,nginx,text/html,GET,34.210.173.7,Yoast SEO:19.7.1,1643,
yelpwifi.com,"Plan, start, grow, and advertise your small business | Yelp for Business",,89665,business.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,business.yelp.com,443,https://yelpwifi.com:443,https,nginx,text/html,GET,34.197.134.23,YouTube,1762,
