input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,final_url,tls_mismatched,tls_subject_org_
transaktionsfreigabe.sandbox.directly.com,403 Forbidden,403,520,AS14618,AMAZON-AES,US,3.224.0.0/12,transaktionsfreigabe.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,transaktionsfreigabe.sandbox.directly.com,,443,https://transaktionsfreigabe.sandbox.directly.com:443,https,awselb/2.0,text/html,GET,3.232.232.251,/,2095155567,35.168.33.143,,13,False,,,,,
trello.directly.com,We can't find the page you're looking for | Directly,404,11035,AS14618,AMAZON-AES,US,3.218.182.0/24,trello.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,trello.directly.com,,443,https://trello.directly.com:443,https,Apache,text/html,GET,3.210.22.86,/,1899044793,3.234.85.12,Pure CSS,310,False,,d.adroll.mgr.consensu.org,https://trello.directly.com/login/auth,,
tryor.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,35.168.0.0/13,tryor.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,tryor.directly.com,,443,https://tryor.directly.com:443,https,Apache,text/html,GET,35.170.126.147,/,1899044793,3.234.85.12,Pure CSS,283,False,,*.quantserve.com,https://tryor.directly.com/login/auth,,
tut66.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,tut66.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,tut66.directly.com,,443,https://tut66.directly.com:443,https,Apache,text/html,GET,3.210.22.86,/,1899044793,3.234.85.12,Pure CSS,283,False,,heapanalytics.com,https://tut66.directly.com/login/auth,,
tx.app.sandbox.directly.com,403 Forbidden,403,520,AS14618,AMAZON-AES,US,3.228.0.0/17,tx.app.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,tx.app.sandbox.directly.com,,443,https://tx.app.sandbox.directly.com:443,https,awselb/2.0,text/html,GET,3.224.175.215,/,2095155567,35.168.33.143,,13,False,,,,True,
uk.app.sandbox.directly.com,403 Forbidden,403,118,AS14618,AMAZON-AES,US,35.168.0.0/13,uk.app.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,uk.app.sandbox.directly.com,,443,https://uk.app.sandbox.directly.com:443,https,awselb/2.0,text/html,GET,35.168.33.143,/,1344368402,3.232.232.251,,7,False,,,,True,
uk.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,uk.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,uk.directly.com,,443,https://uk.directly.com:443,https,Apache,text/html,GET,3.214.173.51,/,1899044793,3.234.85.12,Pure CSS,283,False,,*.directly.com,https://uk.directly.com/login/auth,,
unauthorized.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,unauthorized.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,unauthorized.directly.com,,443,https://unauthorized.directly.com:443,https,Apache,text/html,GET,3.214.173.51,/,1899044793,3.210.22.86,Pure CSS,283,False,,d.adroll.mgr.consensu.org,https://unauthorized.directly.com/login/auth,,
university.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,35.168.0.0/13,university.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,university.directly.com,,443,https://university.directly.com:443,https,Apache,text/html,GET,35.170.126.147,/,1899044793,3.210.22.86,Pure CSS,283,False,,d.adroll.mgr.consensu.org,https://university.directly.com/login/auth,,
unlike.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,unlike.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,unlike.directly.com,,443,https://unlike.directly.com:443,https,Apache,text/html,GET,3.214.173.51,/,1899044793,35.170.126.147,Pure CSS,283,False,,*.smooch.io,https://unlike.directly.com/login/auth,,
upgradeapibackupchef.sandbox.directly.com,403 Forbidden,403,118,AS14618,AMAZON-AES,US,3.228.0.0/17,upgradeapibackupchef.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,upgradeapibackupchef.sandbox.directly.com,,443,https://upgradeapibackupchef.sandbox.directly.com:443,https,awselb/2.0,text/html,GET,3.224.175.215,/,1344368402,35.168.33.143,,7,False,,,,,
upgradeboxes.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,upgradeboxes.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,upgradeboxes.directly.com,,443,https://upgradeboxes.directly.com:443,https,Apache,text/html,GET,3.210.22.86,/,1899044793,3.214.173.51,Pure CSS,283,False,,*.smooch.io,https://upgradeboxes.directly.com/login/auth,,
upload.app.sandbox.directly.com,403 Forbidden,403,520,AS14618,AMAZON-AES,US,3.218.182.0/24,upload.app.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,upload.app.sandbox.directly.com,,443,https://upload.app.sandbox.directly.com:443,https,awselb/2.0,text/html,GET,3.214.232.166,/,2095155567,3.232.232.251,,13,False,,,,True,
upload.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.224.0.0/12,upload.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,upload.directly.com,,443,https://upload.directly.com:443,https,Apache,text/html,GET,3.234.85.12,/,1899044793,3.214.173.51,Pure CSS,283,False,,cdn.heapanalytics.com,https://upload.directly.com/login/auth,,
upload.sandbox.directly.com,403 Forbidden,403,520,AS14618,AMAZON-AES,US,3.218.182.0/24,upload.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,upload.sandbox.directly.com,,443,https://upload.sandbox.directly.com:443,https,awselb/2.0,text/html,GET,3.214.232.166,/,2095155567,35.168.33.143,,13,False,,,,,
uploadsintranet-cacheeuw-meet-git.prod.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.224.0.0/12,uploadsintranet-cacheeuw-meet-git.prod.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,uploadsintranet-cacheeuw-meet-git.prod.directly.com,,443,https://uploadsintranet-cacheeuw-meet-git.prod.directly.com:443,https,Apache,text/html,GET,3.234.85.12,/,1899044793,3.210.22.86,Pure CSS,283,False,,*.licdn.com,https://uploadsintranet-cacheeuw-meet-git.prod.directly.com/login/auth,True,
us-east-1.app.sandbox.directly.com,403 Forbidden,403,118,AS14618,AMAZON-AES,US,3.228.0.0/17,us-east-1.app.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,us-east-1.app.sandbox.directly.com,,443,https://us-east-1.app.sandbox.directly.com:443,https,awselb/2.0,text/html,GET,3.224.175.215,/,1344368402,3.214.232.166,,7,False,,,,True,
us-east-1.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.224.0.0/12,us-east-1.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,us-east-1.directly.com,,443,https://us-east-1.directly.com:443,https,Apache,text/html,GET,3.234.85.12,/,1899044793,35.170.126.147,Pure CSS,283,False,,d.adroll.mgr.consensu.org,https://us-east-1.directly.com/login/auth,,
us-east-1.sandbox.directly.com,403 Forbidden,403,118,AS14618,AMAZON-AES,US,3.218.182.0/24,us-east-1.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,us-east-1.sandbox.directly.com,,443,https://us-east-1.sandbox.directly.com:443,https,awselb/2.0,text/html,GET,3.214.232.166,/,1344368402,3.224.175.215,,7,False,,,,,
us-east.app.sandbox.directly.com,403 Forbidden,403,520,AS14618,AMAZON-AES,US,3.218.182.0/24,us-east.app.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,us-east.app.sandbox.directly.com,,443,https://us-east.app.sandbox.directly.com:443,https,awselb/2.0,text/html,GET,3.214.232.166,/,2095155567,3.224.175.215,,13,False,,,,True,
usportal-v2.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,35.168.0.0/13,usportal-v2.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,usportal-v2.directly.com,,443,https://usportal-v2.directly.com:443,https,Apache,text/html,GET,35.170.126.147,/,1899044793,3.234.85.12,Pure CSS,283,False,,*.smooch.io,https://usportal-v2.directly.com/login/auth,,
v1internaladmissions.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,35.168.0.0/13,v1internaladmissions.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,v1internaladmissions.directly.com,,80,http://v1internaladmissions.directly.com:80,http,Apache,text/html,GET,35.170.126.147,/,1899044793,3.214.173.51,Pure CSS,283,False,,*.quantserve.com,https://v1internaladmissions.directly.com/login/auth,,
vault.app.sandbox.directly.com,403 Forbidden,403,520,AS14618,AMAZON-AES,US,3.224.0.0/12,vault.app.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,vault.app.sandbox.directly.com,,443,https://vault.app.sandbox.directly.com:443,https,awselb/2.0,text/html,GET,3.232.232.251,/,2095155567,3.224.175.215,,13,False,,,,True,
vault.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,35.168.0.0/13,vault.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,vault.directly.com,,80,http://vault.directly.com:80,http,Apache,text/html,GET,35.170.126.147,/,1899044793,3.214.173.51,Pure CSS,283,False,,cdn.heapanalytics.com,https://vault.directly.com/login/auth,,
vault.sandbox.directly.com,403 Forbidden,403,520,AS14618,AMAZON-AES,US,3.224.0.0/12,vault.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,vault.sandbox.directly.com,,443,https://vault.sandbox.directly.com:443,https,awselb/2.0,text/html,GET,3.232.232.251,/,2095155567,3.214.232.166,,13,False,,,,,
veloce.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,veloce.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,veloce.directly.com,,80,http://veloce.directly.com:80,http,Apache,text/html,GET,3.214.173.51,/,1899044793,3.234.85.12,Pure CSS,283,False,,*.iteratehq.com,https://veloce.directly.com/login/auth,,
vendor-api.app.sandbox.directly.com,403 Forbidden,403,520,AS14618,AMAZON-AES,US,3.218.182.0/24,vendor-api.app.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,vendor-api.app.sandbox.directly.com,,443,https://vendor-api.app.sandbox.directly.com:443,https,awselb/2.0,text/html,GET,3.214.232.166,/,2095155567,35.168.33.143,,13,False,,,,True,
vendor-api.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,vendor-api.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,vendor-api.directly.com,,80,http://vendor-api.directly.com:80,http,Apache,text/html,GET,3.210.22.86,/,1899044793,35.170.126.147,Pure CSS,283,False,,*.smooch.io,https://vendor-api.directly.com/login/auth,,
vendor-api.sandbox.directly.com,403 Forbidden,403,118,AS14618,AMAZON-AES,US,3.228.0.0/17,vendor-api.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,vendor-api.sandbox.directly.com,,443,https://vendor-api.sandbox.directly.com:443,https,awselb/2.0,text/html,GET,3.224.175.215,/,1344368402,3.214.232.166,,7,False,,,,,
vendor.app.sandbox.directly.com,403 Forbidden,403,520,AS14618,AMAZON-AES,US,35.168.0.0/13,vendor.app.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,vendor.app.sandbox.directly.com,,443,https://vendor.app.sandbox.directly.com:443,https,awselb/2.0,text/html,GET,35.168.33.143,/,2095155567,3.224.175.215,,13,False,,,,True,
vendor.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,vendor.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,vendor.directly.com,,80,http://vendor.directly.com:80,http,Apache,text/html,GET,3.210.22.86,/,1899044793,35.170.126.147,Pure CSS,283,False,,*.doubleclick.net,https://vendor.directly.com/login/auth,,
vendor.sandbox.directly.com,403 Forbidden,403,520,AS14618,AMAZON-AES,US,3.228.0.0/17,vendor.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,vendor.sandbox.directly.com,,443,https://vendor.sandbox.directly.com:443,https,awselb/2.0,text/html,GET,3.224.175.215,/,2095155567,3.232.232.251,,13,False,,,,,
vendors.app.sandbox.directly.com,403 Forbidden,403,118,AS14618,AMAZON-AES,US,35.168.0.0/13,vendors.app.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,vendors.app.sandbox.directly.com,,443,https://vendors.app.sandbox.directly.com:443,https,awselb/2.0,text/html,GET,35.168.33.143,/,1344368402,3.232.232.251,,7,False,,,,True,
vendors.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,vendors.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,vendors.directly.com,,80,http://vendors.directly.com:80,http,Apache,text/html,GET,3.214.173.51,/,1899044793,3.234.85.12,Pure CSS,283,False,,heapanalytics.com,https://vendors.directly.com/login/auth,,
video.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,video.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,video.directly.com,,80,http://video.directly.com:80,http,Apache,text/html,GET,3.210.22.86,/,1899044793,35.170.126.147,Pure CSS,283,False,,*.iteratehq.com,https://video.directly.com/login/auth,,
