new,host,a,soa,status_code,cname,aaaa,caa,cdn,cdn-name,has_internal_ips,internal_ips,txt,mx,ns
[x],aumft.fisglobal.com,216.189.247.1,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],auth.fisbaashub-sandbox.fisglobal.com,"104.16.83.103, 104.16.82.103","kara.ns.cloudflare.com, dns.cloudflare.com",NOERROR,fisbaashub-sandbox-cd-icv2ym9wjawlity9.edge.tenants.us.auth0.com,"2606:4700::6810:5267, 2606:4700::6810:5367",letsencrypt.org,True,cloudflare,,,,,
[x],auth.fisbaashub.fisglobal.com,"104.16.83.103, 104.16.82.103","kara.ns.cloudflare.com, dns.cloudflare.com",NOERROR,fisbaashub-prod-cd-0r3ybcu5kevze9uw.edge.tenants.us.auth0.com,"2606:4700::6810:5367, 2606:4700::6810:5267",letsencrypt.org,True,cloudflare,,,,,
[x],autodiscover.fisglobal.com,"52.98.228.56, 52.98.243.24, 40.99.150.8, 52.98.152.248","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com","2603:1026:c0d:829::8, 2603:1026:c0d:c07::8, 2603:1026:c0d:c1e::8, 2603:1026:c0d:c31::8",,,,,,,,
[x],autodiscover.pds.fisglobal.com,"52.98.152.168, 52.98.228.56, 40.99.150.88, 40.99.214.40","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com","2603:1026:c0d:c07::8, 2603:1026:c0d:c30::8, 2603:1026:c0d:803::8, 2603:1026:c0d:82a::8",,,,,,,,
[x],automation.fisglobal.com,10.0.66.159,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,True,10.0.66.159,,,
[x],auv1.fisglobal.com,59.167.36.162,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],auv2.fisglobal.com,59.167.36.178,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],auwebt.fisglobal.com,216.189.247.18,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],aw.fisglobal.com,199.200.24.186,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],axis.hilltopuat.fisglobal.com,147.249.133.210,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],axis1dr.hilltop.fisglobal.com,147.249.90.53,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],b2b.gtm-uk.fisglobal.com,185.41.232.173,"gtm-cluster-ulw.fisglobal.com, hostmaster.cdv01-lwa01ma-enuk.fnfis.com",NOERROR,,,,,,,,,,
[x],b2btest.gtm-uk.fisglobal.com,185.41.234.182,"gtm-cluster-ule.fisglobal.com, hostmaster.cdv01-lea01ma-enuk.fnfis.com",NOERROR,,,,,,,,,,
[x],bambu-api-prod1.fisglobal.com,156.55.117.241,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bambu-api-prod2.fisglobal.com,156.55.115.113,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bambu-api-uat.fisglobal.com,156.55.115.114,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bambu-pdc2.fisglobal.com,156.55.51.220,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bambu-prod.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bambuticketing-test.fisglobal.com,156.55.49.117,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bambuticketing.fisglobal.com,156.55.49.125,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bank-star-bso.olb.fisglobal.com,156.55.202.212,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],barclays-api-prod.fisglobal.com,156.55.117.240,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],barclays-api-uat.fisglobal.com,156.55.115.110,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],barclays-prod.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],basql01.fisglobal.com,156.55.119.87,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],basql02.fisglobal.com,156.55.119.88,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],basql03.fisglobal.com,156.55.119.89,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],basql04.fisglobal.com,156.55.119.90,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bbd-uat-express1-nat.fisglobal.com,156.55.117.156,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bbio-web.fisglobal.com,204.130.44.221,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bbiprod.ofg.fisglobal.com,204.130.44.205,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bbiuat.ofg.fisglobal.com,204.130.44.248,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bbiuate-web.fisglobal.com,204.130.44.232,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bbtcreditcardconnection.olb.fisglobal.com,12.191.20.58,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bbtcreditcardconnectionuat.fisglobal.com,216.189.244.183,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bbtezuat.fisglobal.com,"104.126.37.145, 104.126.37.129","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"bbtezuat.fisglobal.com.edgekey.net, e128553.dsca.akamaiedge.net","2a02:26f0:1700:11::b856:678d, 2a02:26f0:1700:11::b856:6786",,,,,,,,
[x],bcs0037-ltc-mimix.fisglobal.com,156.55.50.101,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs0037-ltc.fisglobal.com,156.55.50.85,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs11720-ltc-mimix.fisglobal.com,156.55.50.46,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs1298-ltc.fisglobal.com,156.55.50.134,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs1302-ltc.fisglobal.com,156.55.50.148,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs1505-ltc-mimix.fisglobal.com,156.55.50.102,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs1505-ltc.fisglobal.com,156.55.50.86,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs16336-ltc-mimix.fisglobal.com,156.55.50.103,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs16336-ltc.fisglobal.com,156.55.50.87,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2360-ltc.fisglobal.com,156.55.50.138,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2426-ltc-mimix.fisglobal.com,156.55.50.27,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2442-ltc-mimix.fisglobal.com,156.55.50.104,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2442-ltc.fisglobal.com,156.55.50.88,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2472-ltc-mimix.fisglobal.com,156.55.50.29,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2472-ltc.fisglobal.com,156.55.50.140,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2512-ltc-mimix.fisglobal.com,156.55.50.45,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2526-ltc.fisglobal.com,156.55.50.141,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2530-ltc-mimix.fisglobal.com,156.55.50.105,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2530-ltc.fisglobal.com,156.55.50.89,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2583-ltc.fisglobal.com,156.55.50.142,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2587-ltc-mimix.fisglobal.com,156.55.50.26,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2638-ltc.fisglobal.com,156.55.50.90,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2665-ltc.fisglobal.com,156.55.50.147,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2669-ltc.fisglobal.com,156.55.50.91,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2728-ltc.fisglobal.com,156.55.50.82,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2794-ltc-mimix.fisglobal.com,156.55.50.99,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2794-ltc.fisglobal.com,156.55.50.83,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs3258-ltc-mimix.fisglobal.com,156.55.50.28,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs3258-ltc.fisglobal.com,156.55.50.137,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs5228-ltc-mimix.fisglobal.com,156.55.50.44,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs7222-ltc-mimix.fisglobal.com,156.55.50.25,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs8525-ltc-mimix.fisglobal.com,156.55.50.100,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs8525-ltc.fisglobal.com,156.55.50.84,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs8657-ltc.fisglobal.com,156.55.50.139,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs9947-ltc.fisglobal.com,156.55.50.136,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdc1lfisvcsb46.fisglobal.com,206.71.28.65,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdc1lfisvcse01.fisglobal.com,206.71.22.104,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdc1lfisvcsf47.fisglobal.com,206.71.28.66,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdc1lfisvcsp43.fisglobal.com,206.71.28.62,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdc1lfisvcsx48.fisglobal.com,206.71.28.67,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdc1lmsaexcwb01.fisglobal.com,147.249.4.96,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbmorp01.fisglobal.com,156.55.137.58,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpy-akamai01.fisglobal.com,156.55.200.30,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpyrp02.fisglobal.com,156.55.137.88,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpyrp03.fisglobal.com,156.55.137.158,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpyrp04.fisglobal.com,156.55.137.159,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpyrp05.fisglobal.com,156.55.137.160,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpyrp06.fisglobal.com,156.55.137.161,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpyrp09.fisglobal.com,156.55.137.164,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpyrp12.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpyrp13.fisglobal.com,156.55.137.168,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrp-akamai01.fisglobal.com,156.55.200.31,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrprp01.fisglobal.com,156.55.137.67,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrprp02.fisglobal.com,156.55.137.68,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrprp05.fisglobal.com,156.55.137.70,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrprp06.fisglobal.com,156.55.137.71,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrt-akamai01.fisglobal.com,156.55.200.32,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp01.fisglobal.com,156.55.137.52,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp02.fisglobal.com,156.55.137.53,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp03.fisglobal.com,156.55.137.54,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp05.fisglobal.com,156.55.137.178,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp06.fisglobal.com,156.55.137.179,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp07.fisglobal.com,156.55.137.180,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp10.fisglobal.com,156.55.137.183,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp11.fisglobal.com,156.55.137.184,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp12.fisglobal.com,156.55.137.185,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp13.fisglobal.com,156.55.137.186,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp14.fisglobal.com,156.55.137.187,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp15.fisglobal.com,156.55.137.188,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp16.fisglobal.com,156.55.137.241,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp17.fisglobal.com,156.55.137.242,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp19.fisglobal.com,156.55.137.244,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp20.fisglobal.com,156.55.137.245,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp21.fisglobal.com,156.55.137.246,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp24.fisglobal.com,156.55.137.249,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcdbtrp01.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcdbtrp02.fisglobal.com,156.55.137.122,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcdbtrp03.fisglobal.com,156.55.137.123,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcdbtrp04.fisglobal.com,156.55.137.35,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcdbtrp05.fisglobal.com,156.55.137.66,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcdbtrp07.fisglobal.com,156.55.137.223,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcdbtrp08.fisglobal.com,156.55.137.224,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcdbtrp09.fisglobal.com,156.55.137.225,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcdbtrp10.fisglobal.com,156.55.137.226,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitb-akamai01.fisglobal.com,156.55.200.34,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp01.fisglobal.com,156.55.137.26,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp02.fisglobal.com,156.55.137.27,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp03.fisglobal.com,156.55.137.28,,NOERROR,,,,,,,,,,
[x],bdcitbrp04.fisglobal.com,156.55.137.76,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp07.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp10.fisglobal.com,156.55.137.152,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp11.fisglobal.com,156.55.137.153,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp12.fisglobal.com,156.55.137.154,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp13.fisglobal.com,156.55.137.155,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp14.fisglobal.com,156.55.137.156,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp15.fisglobal.com,156.55.137.157,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp16.fisglobal.com,156.55.137.169,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp17.fisglobal.com,156.55.137.170,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp18.fisglobal.com,156.55.137.171,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp21.fisglobal.com,156.55.137.21,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp22.fisglobal.com,156.55.137.59,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp27.fisglobal.com,156.55.137.252,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp28.fisglobal.com,156.55.137.253,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp29.fisglobal.com,156.55.137.254,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnp-akamai01.fisglobal.com,156.55.200.35,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnp-gfs-rp01.fisglobal.com,147.249.4.24,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp01.fisglobal.com,156.55.137.81,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp02.fisglobal.com,156.55.137.82,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp03.fisglobal.com,156.55.137.83,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp04.fisglobal.com,156.55.137.40,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp05.fisglobal.com,156.55.137.41,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp07.fisglobal.com,156.55.137.85,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp09.fisglobal.com,156.55.137.144,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp10.fisglobal.com,156.55.137.145,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp100.fisglobal.com,156.55.137.231,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp101.fisglobal.com,156.55.137.232,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp103.fisglobal.com,156.55.137.234,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp104.fisglobal.com,156.55.137.235,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp106.fisglobal.com,156.55.200.23,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp107.fisglobal.com,156.55.200.24,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp108.fisglobal.com,156.55.200.25,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp11.fisglobal.com,156.55.137.132,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp112.fisglobal.com,156.55.137.17,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp114.fisglobal.com,156.55.200.57,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp116.fisglobal.com,156.55.200.59,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp117.fisglobal.com,156.55.200.60,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp119.fisglobal.com,156.55.200.62,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp12.fisglobal.com,156.55.137.133,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp120.fisglobal.com,156.55.200.63,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp121.fisglobal.com,156.55.200.64,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp124.fisglobal.com,156.55.200.68,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp125.fisglobal.com,156.55.200.69,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp126.fisglobal.com,156.55.200.70,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp129.fisglobal.com,156.55.200.73,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp13.fisglobal.com,156.55.137.134,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp131.fisglobal.com,156.55.200.75,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp133.fisglobal.com,156.55.200.82,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp135.fisglobal.com,156.55.200.84,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp136.fisglobal.com,156.55.200.85,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp137.fisglobal.com,156.55.200.86,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp139.fisglobal.com,156.55.200.88,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp14.fisglobal.com,156.55.137.135,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp141.fisglobal.com,156.55.200.90,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp142.fisglobal.com,156.55.200.91,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp143.fisglobal.com,156.55.200.92,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp144.fisglobal.com,156.55.200.93,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp146.fisglobal.com,156.55.200.95,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp147.fisglobal.com,156.55.200.96,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp148.fisglobal.com,156.55.200.97,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp149.fisglobal.com,156.55.200.98,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp15.fisglobal.com,156.55.137.136,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp150.fisglobal.com,156.55.200.99,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp152.fisglobal.com,156.55.200.101,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp154.fisglobal.com,156.55.200.105,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp156.fisglobal.com,156.55.200.107,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp157.fisglobal.com,156.55.200.108,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp158.fisglobal.com,156.55.200.109,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp161.fisglobal.com,156.55.200.112,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp163.fisglobal.com,156.55.200.114,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp164.fisglobal.com,156.55.200.115,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp165.fisglobal.com,156.55.200.116,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp166.fisglobal.com,156.55.200.117,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp167.fisglobal.com,156.55.200.118,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp168.fisglobal.com,156.55.200.119,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
