new,host,a,aaaa,cname,soa,status_code,cdn,cdn-name,ns,mx,txt,has_internal_ips,internal_ips,caa
[x],admission.dev.databricks.com,"52.88.233.205, 44.228.21.173",,a6b60547d927111e7b84802479dc9935-44703533.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],airflow.cloud.databricks.com,"52.43.169.204, 44.241.92.11",,ae9c872fc2c4011e7bf82029dca63015-1387120787.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],airflow.dev.databricks.com,"52.40.198.30, 52.88.38.154",,a386867f3351b11e7bf0c02ccffdde86-44935057.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],alertmanager.dev.databricks.com,"52.88.14.13, 52.24.63.113",,ad30bc85bab0b481fb96474a52d8379b-1664498313.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],beta3.databricks.com,,,beta3.cloud.databricks.com,"ns-120.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],beta5.databricks.com,,,beta5.cloud.databricks.com,"ns-120.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],bmt.cloud.databricks.com,54.184.10.192,,ec2-54-184-10-192.us-west-2.compute.amazonaws.com,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,
[x],canada.dev.databricks.com,"3.96.105.225, 3.99.28.131, 3.99.73.37",,a3e7b29e6a596410583e4ce82a62c54e-138cc5c002c051b4.elb.ca-central-1.amazonaws.com,"ns-1921.awsdns-48.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],celtra.databricks.com,3.236.150.65,,"celtra.cloud.databricks.com, ec2-3-236-150-65.compute-1.amazonaws.com","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,
[x],chatapi.corp.databricks.com,"34.215.103.72, 44.232.181.139",,chatapi-alb-638458101.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],chatapi.databricks.com,"34.215.103.72, 44.232.181.139",,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],checkmarx.dev.databricks.com,"44.240.221.113, 35.80.191.68, 44.240.188.226",,checkmarx-prod-202331467.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],cicd.dev-sec.databricks.com,"54.148.249.117, 52.35.237.45, 44.239.190.242",,d-aytw0dtwpf.execute-api.us-west-2.amazonaws.com,"ns-508.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],cl.cloud.databricks.com,"35.80.153.106, 54.187.177.204, 52.41.204.12",,a1ca08c6d2d2811e69ffe029dca63015-436607079.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],comcast.cloud.databricks.com,18.206.178.132,,ec2-18-206-178-132.compute-1.amazonaws.com,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,
[x],condenast.cloud.databricks.com,,,dbc-f4a7a189-e72a.cloud.databricks.com,"ns-120.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],cse.cloud.databricks.com,35.87.100.124,,ec2-35-87-100-124.us-west-2.compute.amazonaws.com,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,
[x],curriculum.cloud.databricks.com,44.234.192.47,,"oregon.cloud.databricks.com, oregon-migration.cloud.databricks.com, us-west-2a.a89b3c627d423471389d6ada5c3311b4-f09b129745548506.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1283.awsdns-32.org, ns-1870.awsdns-41.co.uk, ns-424.awsdns-53.com, ns-748.awsdns-29.net",,,,,
[x],data-ai.cloud.databricks.com,44.234.192.47,,"oregon.cloud.databricks.com, oregon-migration.cloud.databricks.com, us-west-2a.a89b3c627d423471389d6ada5c3311b4-f09b129745548506.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],docs.gcp.databricks.com,"108.138.7.120, 108.138.7.101, 108.138.7.45, 108.138.7.21","2600:9000:2490:1400:7:6d56:9d80:93a1, 2600:9000:2490:1c00:7:6d56:9d80:93a1, 2600:9000:2490:b200:7:6d56:9d80:93a1, 2600:9000:2490:bc00:7:6d56:9d80:93a1, 2600:9000:2490:5800:7:6d56:9d80:93a1, 2600:9000:2490:6c00:7:6d56:9d80:93a1, 2600:9000:2490:e000:7:6d56:9d80:93a1, 2600:9000:2490:f600:7:6d56:9d80:93a1",d3us2k7fn9bm9i.cloudfront.net,"ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-27.awsdns-03.com, ns-1289.awsdns-33.org, ns-1579.awsdns-05.co.uk, ns-818.awsdns-38.net",,,,,
[x],foo.cloud.databricks.com,44.234.192.47,,"oregon.cloud.databricks.com, oregon-migration.cloud.databricks.com, us-west-2a.a89b3c627d423471389d6ada5c3311b4-f09b129745548506.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],frankfurt.dev.databricks.com,35.156.190.132,,a79c5bf10c90149fb93b480aa9dd8265-1d59c0227b7effc8.elb.eu-central-1.amazonaws.com,"ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],github.test.databricks.com,54.71.246.185,,,"ns-1317.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],goc.dev.databricks.com,"13.32.99.53, 13.32.99.82, 13.32.99.107, 13.32.99.129","2600:9000:2251:600:f:b792:97c0:93a1, 2600:9000:2251:1e00:f:b792:97c0:93a1, 2600:9000:2251:4800:f:b792:97c0:93a1, 2600:9000:2251:8600:f:b792:97c0:93a1, 2600:9000:2251:9400:f:b792:97c0:93a1, 2600:9000:2251:a200:f:b792:97c0:93a1, 2600:9000:2251:f600:f:b792:97c0:93a1, 2600:9000:2251:f800:f:b792:97c0:93a1",,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,
[x],gotest.databricks.com,"52.92.132.163, 52.92.196.27, 52.92.248.123, 52.92.149.251, 52.218.220.106, 52.218.236.34, 52.218.216.99, 52.218.192.11",,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],jenkins.cloud.databricks.com,"44.239.10.70, 52.13.85.214",,a5b0475ac47c711e7bf82029dca63015-403164490.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",,,,,
[x],k2.cloud.databricks.com,18.234.197.159,,ec2-18-234-197-159.compute-1.amazonaws.com,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,
[x],link.cloud.databricks.com,"13.227.219.104, 13.227.219.99, 13.227.219.61, 13.227.219.106",,,"ns-120.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,
[x],metric-proxy.dev.databricks.com,"52.41.159.59, 52.89.15.98",,a49c9251de245478bb712655982c4ece-817239582.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],openapi.dev.databricks.com,"18.244.102.47, 18.244.102.105, 18.244.102.83, 18.244.102.119","2600:9000:26df:7a00:10:f75:5380:93a1, 2600:9000:26df:1200:10:f75:5380:93a1, 2600:9000:26df:3400:10:f75:5380:93a1, 2600:9000:26df:d800:10:f75:5380:93a1, 2600:9000:26df:6800:10:f75:5380:93a1, 2600:9000:26df:7200:10:f75:5380:93a1, 2600:9000:26df:6e00:10:f75:5380:93a1, 2600:9000:26df:8400:10:f75:5380:93a1",d1ohhfm6ot0hfy.cloudfront.net,"ns-991.awsdns-59.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-991.awsdns-59.net, ns-489.awsdns-61.com, ns-1736.awsdns-25.co.uk, ns-1319.awsdns-36.org",,,,,
[x],pan.corp.databricks.com,10.8.0.38,,,"ns-347.awsdns-43.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,10.8.0.38,
[x],paris.cloud.databricks.com,13.39.141.139,,"paris-migration.cloud.databricks.com, eu-west-3c.a929ca41f6c47420bb4d8183678932fd-561d06fa46d90d0a.elb.eu-west-3.amazonaws.com, eu-west-3b.a929ca41f6c47420bb4d8183678932fd-561d06fa46d90d0a.elb.eu-west-3.amazonaws.com","ns-1069.awsdns-05.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],pluto.cloud.databricks.com,52.40.51.13,,ec2-52-40-51-13.us-west-2.compute.amazonaws.com,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,
[x],prom.corp.databricks.com,"54.187.4.131, 54.187.110.46",,a9834590d8b7b11e68a7e0671320a8bd-1372244210.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],redash.cloud.databricks.com,44.234.192.47,,"oregon.cloud.databricks.com, oregon-migration.cloud.databricks.com, us-west-2a.a89b3c627d423471389d6ada5c3311b4-f09b129745548506.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],redirect.dev.databricks.com,"35.167.53.177, 52.41.200.185",,ad2111d286d2b11e994ec021266e83dc-449013185.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],registry.corp.databricks.com,"54.189.53.149, 54.69.132.232",,"dev-registry.corp.databricks.com, a920630650ff411e689110699e1cb50d-1083138375.us-west-2.elb.amazonaws.com","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],sentry-azure-westus.cloud.databricks.com,23.100.39.141,,,"ns-120.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,,
[x],sentry.dev.databricks.com,"52.42.165.12, 52.42.25.53",,a08c855ef134511e89404024ba594d69-1987225213.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],seoul.cloud.databricks.com,52.79.55.58,,ab6c2026acfa446539917cac3eb28047-f672c0312bacfe07.elb.ap-northeast-2.amazonaws.com,"ns-679.awsdns-20.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],show.databricks.com,,,show.cloud.databricks.com,"ns-120.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],singapore.cloud.databricks.com,3.1.19.21,,a387560641c094b448bb6465b6abf9fe-268bb1a9143480b5.elb.ap-southeast-1.amazonaws.com,"ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],sonic.cloud.databricks.com,44.197.147.19,,ec2-44-197-147-19.compute-1.amazonaws.com,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,
[x],sp1.dev.databricks.com,,,"dbc-75e441ef-e5b7.dev.databricks.com, oregon.dev.databricks.com, afe918d561e5c410d9cd71cfd4f8fcb2-ffd68668a240d536.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],sportsbet.cloud.databricks.com,13.211.215.13,,ec2-13-211-215-13.ap-southeast-2.compute.amazonaws.com,"ns-426.awsdns-53.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],start.databricks.com,172.217.18.19,2a00:1450:4001:80b::2013,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,
[x],start.spark-summit.org,172.217.18.19,2a00:1450:4001:802::2013,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,
[x],strata.databricks.com,54.69.226.135,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],superset.dev.databricks.com,"52.88.244.39, 34.211.1.192",,afaf4af8537ea11eab96102b136ca7f9-1683411033.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],supporthub-qa.databricks.com,20.188.95.25,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,,
[x],talent.databricks.com,,,u22645342.wl093.sendgrid.net,"aisha.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,mx.sendgrid.net,v=spf1 ip4:149.72.198.174 ip4:167.89.102.233 -all,,,
[x],test-portal.dev.databricks.com,"52.36.116.11, 52.41.125.127",,affeaeb26436d46e4ad33fdd8269da4e-1776691008.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",,,,,
[x],tines.sec.databricks.com,"52.34.152.15, 44.242.88.230",,,"ns-1221.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ws2.dev.databricks.com,,,pr-45739.dev.databricks.com,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],zip.cloud.databricks.com,3.25.165.132,,ec2-3-25-165-132.ap-southeast-2.compute.amazonaws.com,"ns-426.awsdns-53.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,0.dev.gcp.databricks.com,,,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-b1.googledomains.com, ns-cloud-b4.googledomains.com, ns-cloud-b2.googledomains.com, ns-cloud-b3.googledomains.com",,,,,
,0.gcp.databricks.com,,,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-a3.googledomains.com, ns-cloud-a1.googledomains.com, ns-cloud-a2.googledomains.com, ns-cloud-a4.googledomains.com",,,,,
,0.staging.gcp.databricks.com,,,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-a3.googledomains.com, ns-cloud-a1.googledomains.com, ns-cloud-a2.googledomains.com, ns-cloud-a4.googledomains.com",,,,,
,1.dev.gcp.databricks.com,,,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-e4.googledomains.com, ns-cloud-e1.googledomains.com, ns-cloud-e2.googledomains.com, ns-cloud-e3.googledomains.com",,,,,
,2.dev.gcp.databricks.com,,,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-c3.googledomains.com, ns-cloud-c4.googledomains.com, ns-cloud-c1.googledomains.com, ns-cloud-c2.googledomains.com",,,,,
,2.gcp.databricks.com,,,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-e3.googledomains.com, ns-cloud-e4.googledomains.com, ns-cloud-e2.googledomains.com, ns-cloud-e1.googledomains.com",,,,,
,2.staging.gcp.databricks.com,,,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-a1.googledomains.com, ns-cloud-a3.googledomains.com, ns-cloud-a2.googledomains.com, ns-cloud-a4.googledomains.com",,,,,
,3.dev.gcp.databricks.com,,,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-c2.googledomains.com, ns-cloud-c1.googledomains.com, ns-cloud-c4.googledomains.com, ns-cloud-c3.googledomains.com",,,,,
,3.gcp.databricks.com,,,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-c4.googledomains.com, ns-cloud-c2.googledomains.com, ns-cloud-c1.googledomains.com, ns-cloud-c3.googledomains.com",,,,,
,3.staging.gcp.databricks.com,"216.239.32.107, 216.239.34.107, 216.239.36.107, 216.239.38.107","2001:4860:4802:32::6b, 2001:4860:4802:34::6b, 2001:4860:4802:36::6b, 2001:4860:4802:38::6b",,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-b4.googledomains.com, ns-cloud-b2.googledomains.com, ns-cloud-b1.googledomains.com, ns-cloud-b3.googledomains.com",,,,,
,4.dev.gcp.databricks.com,,,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-c1.googledomains.com, ns-cloud-c2.googledomains.com, ns-cloud-c3.googledomains.com, ns-cloud-c4.googledomains.com",,,,,
,4.staging.gcp.databricks.com,,,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,
,5.dev.gcp.databricks.com,,,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-c1.googledomains.com, ns-cloud-c2.googledomains.com, ns-cloud-c4.googledomains.com, ns-cloud-c3.googledomains.com",,,,,
,5.gcp.databricks.com,,,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-b2.googledomains.com, ns-cloud-b3.googledomains.com, ns-cloud-b4.googledomains.com, ns-cloud-b1.googledomains.com",,,,,
,5.staging.gcp.databricks.com,,,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-b3.googledomains.com, ns-cloud-b1.googledomains.com, ns-cloud-b4.googledomains.com, ns-cloud-b2.googledomains.com",,,,,
,6.dev.gcp.databricks.com,,,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-b1.googledomains.com, ns-cloud-b2.googledomains.com, ns-cloud-b3.googledomains.com, ns-cloud-b4.googledomains.com",,,,,
,6.gcp.databricks.com,,,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-c1.googledomains.com, ns-cloud-c2.googledomains.com, ns-cloud-c3.googledomains.com, ns-cloud-c4.googledomains.com",,,,,
,6.staging.gcp.databricks.com,,,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-a4.googledomains.com, ns-cloud-a1.googledomains.com, ns-cloud-a2.googledomains.com, ns-cloud-a3.googledomains.com",,,,,
,7.dev.gcp.databricks.com,,,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-e2.googledomains.com, ns-cloud-e1.googledomains.com, ns-cloud-e3.googledomains.com, ns-cloud-e4.googledomains.com",,,,,
,7.gcp.databricks.com,,,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-c3.googledomains.com, ns-cloud-c2.googledomains.com, ns-cloud-c4.googledomains.com, ns-cloud-c1.googledomains.com",,,,,
,7.staging.gcp.databricks.com,,,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-a4.googledomains.com, ns-cloud-a1.googledomains.com, ns-cloud-a2.googledomains.com, ns-cloud-a3.googledomains.com",,,,,
,8.gcp.databricks.com,,,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-e1.googledomains.com, ns-cloud-e3.googledomains.com, ns-cloud-e4.googledomains.com, ns-cloud-e2.googledomains.com",,,,,
,9.dev.gcp.databricks.com,,,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-c4.googledomains.com, ns-cloud-c1.googledomains.com, ns-cloud-c2.googledomains.com, ns-cloud-c3.googledomains.com",,,,,
,9.gcp.databricks.com,,,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-a1.googledomains.com, ns-cloud-a2.googledomains.com, ns-cloud-a3.googledomains.com, ns-cloud-a4.googledomains.com",,,,,
,9.staging.gcp.databricks.com,,,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-b3.googledomains.com, ns-cloud-b4.googledomains.com, ns-cloud-b1.googledomains.com, ns-cloud-b2.googledomains.com",,,,,
,aaws-aawsdatabrickspoc.cloud.databricks.com,18.159.44.47,,"frankfurt.cloud.databricks.com, frankfurt-migration.cloud.databricks.com, eu-central-1a.adce914453504448a8571c3d100d3d76-6a99b07981760c55.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,academy.databricks.com,"18.244.146.90, 18.244.146.123, 18.244.146.5, 18.244.146.60, 205.251.197.212",,,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-329.awsdns-41.com, ns-1597.awsdns-07.co.uk, ns-1492.awsdns-58.org, ns-839.awsdns-40.net",inbound-smtp.us-west-2.amazonaws.com,v=spf1 MX include:spf-use1.docebopaas.com ~all,,,
,accounts.cloud.databricks.com,,,aaa675b15b2c6489498270503f6222e6-1956062523.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,accounts.gcp.databricks.com,35.225.255.252,,,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,
,admission.cloud.databricks.com,"54.70.85.224, 35.167.71.90",,a150e51c8de1811e69df0029dca63015-52798848.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,admission.gcp.databricks.com,34.69.11.174,,,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,
,alertmanager.cloud.databricks.com,"44.228.115.167, 54.69.189.182",,a97fc135a443345eba4b8a90a1e23fcf-885889194.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,alertmanager.corp.databricks.com,"52.88.58.30, 35.83.109.169",,a42f0212c8b8211e68a7e0671320a8bd-2111104352.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,alpha.cloud.databricks.com,34.219.116.82,,"dogfood.staging.cloud.databricks.com, ec2-34-219-116-82.us-west-2.compute.amazonaws.com","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,
,api-docs.databricks.com,"18.244.114.120, 18.244.114.104, 18.244.114.102, 18.244.114.85",,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,
,auth.bse.corp.databricks.com,"104.16.83.103, 104.16.82.103","2606:4700::6810:5267, 2606:4700::6810:5367",databricks-cd-83wy11u6vvhn4bmm.edge.tenants.us.auth0.com,"kara.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,"letsencrypt.org, digicert.com"
,aws-us-dnb-analyticsstudio.cloud.databricks.com,"2.20.143.72, 2.20.143.90","2a02:26f0:3100::1725:e262, 2a02:26f0:3100::1735:2b62","aws-us-dnb-analyticsstudio.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,beta2.databricks.com,,,beta2.cloud.databricks.com,"ns-120.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,brand.databricks.com,"108.157.4.80, 108.157.4.67, 108.157.4.109, 108.157.4.121",,databricks-brandfolderbrandguide.mybrandfolder.com,"ns-648.awsdns-17.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,
,brickyard.databricks.com,20.127.4.23,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,briefing.databricks.com,54.194.41.141,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,rm_verify=aa14904316,,,
,canada.cloud.databricks.com,"3.96.84.223, 3.96.84.222, 3.96.84.221",,a47e4dfac000c4787adc977e73a684f2-08d4e87dd599f04a.elb.ca-central-1.amazonaws.com,"ns-1921.awsdns-48.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,chatweb.databricks.com,"52.85.132.30, 52.85.132.53, 52.85.132.31, 52.85.132.71",,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,
,checkmarx.sec.databricks.com,"44.229.64.29, 44.241.15.151, 52.10.118.61, 34.213.150.81",,,"ns-1221.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cicd-gov.dev-sec.databricks.com,"52.222.95.148, 52.61.123.77",,d-1t8xnfuke5.execute-api.us-gov-west-1.amazonaws.com,"ns-49.awsdns-06.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cicd-gov.sec.databricks.com,"3.31.24.231, 3.30.208.217",,d-2e9pgqoijf.execute-api.us-gov-west-1.amazonaws.com,"ns-49.awsdns-06.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cicd.sec.databricks.com,"34.217.227.226, 54.186.91.244, 35.165.239.183",,d-3vbmc6h752.execute-api.us-west-2.amazonaws.com,"ns-508.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cl.dev.databricks.com,"44.240.118.77, 35.162.230.211",,a44d6cac883bb11e6bf7f023c36c152d-437396756.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cms.databricks.com,"104.18.3.179, 104.18.2.179","2606:4700::6812:3b3, 2606:4700::6812:2b3",cms.databricks.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,
,codacy.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,community-stage.databricks.com,"108.138.51.96, 108.138.51.94, 108.138.51.68, 108.138.51.88, 205.251.195.80",2600:9000:5304:de00::1,"tmcxu86974.stage.lithium.com, d3rpwujqmcjfjh.cloudfront.net","ns-1246.awsdns-27.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-446.awsdns-55.com, ns-1246.awsdns-27.org, ns-848.awsdns-42.net, ns-1987.awsdns-56.co.uk",,,,,
,community.cloud.databricks.com,"52.39.237.110, 52.41.223.247",,abbfb537d1c9811e6ac66029dca63015-297659727.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,community.dev.databricks.com,"52.42.48.172, 54.187.225.147",,a14324f6e132c11e68526023c36c152d-1324522725.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
