input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,tech_,lines,failed,cdn,csp_domains_,location,final_url,chain_status_codes_,tls_expired
autodiscover.paytmbank.com,Sign In,200,21593,sso.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,sso.paytmbank.com,,80,http://autodiscover.paytmbank.com:80,http,Microsoft-HTTPAPI/2.0 Microsoft-HTTPAPI/2.0,text/html,GET,52.98.241.168,/,-1249852061,Microsoft HTTPAPI:2.0,421,False,,,,https://sso.paytmbank.com/adfs/ls/?client-request-id=ff24a312-98c4-0ae2-a786-460e13992ad5&username=&wa=wsignin1.0&wtrealm=urn%3afederation%3aMicrosoftOnline&wctx=estsredirect%3d2%26estsrequest%3drQQIARAAjVE9TBNhAL2PKycgf8HFxMVcmMDr9f56dzUM1x_otbUFhJTWmOZ6f5zX613vry2EwcUYJxIHlFEHkw4O6mAwRgcXmRh0YTJMhMTEOBEHtY2LI294eckb3st7czARJRKzsX8gsQFjMU0jMFkdqP_gzoxNzzyf_fPpycnYiweLk1eezn3dBxOO1PWtutQ0o7Jt9QC66fuOl8BxO_Abtm1GbU0zZJWKMwMft9sS_haAIwBOAegNsXGKI3iSodg4wXMUScfiUYrhaYLhGYyU-zVoSWOxOqWRGFun47yqyQyvMsdDUyUh8DfJAdmusaX-HBrVbNeqObbn78OPQVr2k2lP1DOZ5GqsEFSCvOCnhZKyqharSb2VW6-0HH-dCAt0SCkElxcltuhUF9NGTSitmrGl9ppfFDs6GwjxFTdTTVXLhXK3WSDzpkB2dc3Nl8piYzFF8jy7odfCrBVuKo6OaeW2xYUFp9IlSS1XY3xlg8EqPLWG6XIPvtDOr2Ckv5RlNw9hxHbUpqEcRcC3CDiLjMdAYmQEmYauQteh8wh4Nty_5PjDu5vv96RbrxsvH_3-fA06HMbZZS5j3MMZ0evSHW4-Gwp46NS1oEsHhNAUpUoxmasbqqB0YgtsgthFwC6CHCCjI_A0hMKpZeIUAT8Q8PASdDB6gT-PLoPjcXoMkRuSYXkzc9uoodR821SbaGIb7VheTZYHKpQageqhiTtoPwK9u7Oz83ECOp_s3T_59Wbvy_fs2dSNrL7EcQ6tK2um7qspUW2ZwjxD3nZzmre8Yi25W93WVjslypK48Bc1,200,
bankapp-beta.paytmbank.com,Access Denied,403,279,bankapp-beta.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,bankapp-beta.paytmbank.com,,443,https://bankapp-beta.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.201.245.180,/,-1521919915,,10,False,,,,,,
bankfulfillment-ite.paytmbank.com,Access Denied,403,286,bankfulfillment-ite.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,bankfulfillment-ite.paytmbank.com,,443,https://bankfulfillment-ite.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.201.245.180,/,-565805420,,10,False,,,,,,
beta.paytm.com,403 Forbidden,403,150,beta.paytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-07-04T00:00:00Z,2023-07-07T23:59:59Z,"CN=*.paytm.com, O=one 97 communications ltd, L=Noida, ST=Uttar Pradesh, C=IN",*.paytm.com,one 97 communications ltd,paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,303f960b7964909c8ebc755c41220e6b,53142cfb7e46082639614946ae52e1599dc47d53a6ebb0b897dd277c7404924e,True,ctls,beta.paytm.com,,443,https://beta.paytm.com:443,https,,text/html,GET,15.207.147.231,/,29599957,,8,False,,,,,,
bitbucket.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,404 Not Found,404,146,bitbucket.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-26T23:59:59Z,CN=ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,,*.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cfefdfc2f1b14986baccd0a84bc673d8,bc92d53e24a80261e7414e18d669653533e4e9369da05b9413100c922838bd11,True,ctls,bitbucket.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,,443,https://bitbucket.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com:443,https,,text/html,GET,52.69.9.150,/,1494302000,,8,False,,,,,,
bitbunokiaket.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,404 Not Found,404,146,bitbunokiaket.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-26T23:59:59Z,CN=ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,,*.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cfefdfc2f1b14986baccd0a84bc673d8,bc92d53e24a80261e7414e18d669653533e4e9369da05b9413100c922838bd11,True,ctls,bitbunokiaket.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,,443,https://bitbunokiaket.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com:443,https,,text/html,GET,52.193.166.7,/,1494302000,,8,False,,,,,,
bito13-staging.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,404 Not Found,404,146,bito13-staging.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-26T23:59:59Z,CN=ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,,*.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cfefdfc2f1b14986baccd0a84bc673d8,bc92d53e24a80261e7414e18d669653533e4e9369da05b9413100c922838bd11,True,ctls,bito13-staging.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,,443,https://bito13-staging.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com:443,https,,text/html,GET,13.114.126.32,/,1494302000,,8,False,,,,,,
blog.paytm.com,"A Comprehensive Guide to Money Transfer, Recharges, Bill Payments and Other Digital Payments | Paytm Blog |",200,86255,paytm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-07-04T00:00:00Z,2023-07-07T23:59:59Z,"CN=*.paytm.com, O=one 97 communications ltd, L=Noida, ST=Uttar Pradesh, C=IN",*.paytm.com,one 97 communications ltd,paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,303f960b7964909c8ebc755c41220e6b,53142cfb7e46082639614946ae52e1599dc47d53a6ebb0b897dd277c7404924e,True,ctls,paytm.com,,443,https://blog.paytm.com:443,https,cloudflare,text/html,GET,65.0.111.40,/,1478688257,WordPress,1034,False,,,,https://paytm.com:443/blog,200,
blog.paytmmall.com,Paytm Mall Blog,200,260623,blog.paytmmall.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-21T00:00:00Z,2023-12-21T23:59:59Z,CN=blog.paytmmall.com,blog.paytmmall.com,,blog.paytmmall.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0dcf7248355c8c95fc074c0bd7e6d545,beeaf916a6d66381d80ebcfd0e9318acb7ea643a29b334de173ce18c11437653,,ctls,blog.paytmmall.com,,443,https://blog.paytmmall.com:443,https,openresty,text/html,GET,52.4.175.111,/,-1485515534,PayPal,237,False,,https://d262ilb51hltx0.cloudfront.net,,https://blog.paytmmall.com/?gi=a05cee8fb59f,200,
blog.paytmmoney.com,502 Bad Gateway,502,150,blog.paytmmoney.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-03T00:00:00Z,2023-07-04T23:59:59Z,"CN=*.paytmmoney.com, O=PAYTM MONEY LIMITED, L=South Delhi, ST=Delhi, C=IN",*.paytmmoney.com,PAYTM MONEY LIMITED,paytmmoney.com,"CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust TLS RSA CA G1,DigiCert Inc,46476f7005e6b6a3b758eb30424eb311,1a2793750518637a19586e668b5b61338a632c93741d62b7025d9f1b02ab5bb6,True,ctls,blog.paytmmoney.com,,443,https://blog.paytmmoney.com:443,https,nginx,text/html,GET,104.102.43.231,/,-803400545,Nginx,8,False,,,,,,
bo-staging.paytm.in,BO | Paytm,200,1057,bo-staging.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,bo-staging.paytm.in,,443,https://bo-staging.paytm.in:443,https,,text/html,GET,2.23.7.24,/,116323821,Spring,24,False,,,,,,
boss-ext.paytm.in,Access Denied,403,270,boss-ext.paytm.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=secure.paytm.in, O=One 97 Communications Limited, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.in,One 97 Communications Limited,www.business.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,cf13e8efe3b5d9eba4ca598be0ac3359,96a39c03138d393f5073adf7ac58330ad1ec96a6cea2ec98f26cc22a12977db9,,ctls,boss-ext.paytm.in,,443,https://boss-ext.paytm.in:443,https,AkamaiGHost,text/html,GET,104.102.35.103,/,-2051402378,,10,False,,,,,,
boss-qa-int.paytm.in,BO | Paytm,200,1058,boss-qa-int.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,boss-qa-int.paytm.in,,443,https://boss-qa-int.paytm.in:443,https,,text/html,GET,104.126.37.170,/,116323821,Spring,24,False,,,,,,
boss-qa.paytm.in,BO | Paytm,200,1056,boss-qa.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,boss-qa.paytm.in,,443,https://boss-qa.paytm.in:443,https,,text/html,GET,104.126.37.178,/,116323821,Spring,25,False,,,,,,
broadcast.paytmmoney.com,,400,,broadcast.paytmmoney.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-03T00:00:00Z,2023-07-04T23:59:59Z,"CN=*.paytmmoney.com, O=PAYTM MONEY LIMITED, L=South Delhi, ST=Delhi, C=IN",*.paytmmoney.com,PAYTM MONEY LIMITED,paytmmoney.com,"CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust TLS RSA CA G1,DigiCert Inc,46476f7005e6b6a3b758eb30424eb311,1a2793750518637a19586e668b5b61338a632c93741d62b7025d9f1b02ab5bb6,True,ctls,broadcast.paytmmoney.com,,443,https://broadcast.paytmmoney.com:443,https,,,GET,104.102.43.231,/,-1840324437,,1,False,,,,,,
bugbounty.paytm.com,Paytm Bug Bounty,200,8596,bugbounty.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,bugbounty.paytm.com,,443,https://bugbounty.paytm.com:443,https,,text/html,GET,23.206.209.139,/,-909858089,Bootstrap:3.4.1,280,False,,,,,,
bus.paytm.com,Bus Operator Dashboard,200,2121,bus.paytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-07-04T00:00:00Z,2023-07-07T23:59:59Z,"CN=*.paytm.com, O=one 97 communications ltd, L=Noida, ST=Uttar Pradesh, C=IN",*.paytm.com,one 97 communications ltd,paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,303f960b7964909c8ebc755c41220e6b,53142cfb7e46082639614946ae52e1599dc47d53a6ebb0b897dd277c7404924e,True,ctls,bus.paytm.com,,443,https://bus.paytm.com:443,https,nginx,text/html,GET,3.6.65.224,/,212381156,Node.js,1,False,,,,,,
business.paytm.ca,Risk Management and Fraud Detection Solutions | Pi by Paytm,200,284107,pi.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,pi.paytm.com,cloudfront,443,https://business.paytm.ca:443,https,,text/html,GET,108.138.7.3,/,-550100946,Yoast SEO:20.6,2018,False,True,,,https://pi.paytm.com/,200,
business.paytm.com,Best online payment service provider in India- Grow Your Business,200,341280,business.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,business.paytm.com,,443,https://business.paytm.com:443,https,openresty,text/html,GET,104.102.52.13,/,-1278398488,OpenResty,23,False,,https://*.factors.ai,,,,
business.paytmfirstgames.com,"First Games - Play Rummy, Fantasy at Best Online Gaming App",200,363189,firstgames.in,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-28T09:32:51Z,2023-06-26T09:32:50Z,CN=firstgames.in,firstgames.in,,firstgames.in,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,ccb408e167bf0b6d3ef2e51a4e02662c,8d4e8b856196d863953dfbe0434e34c474b3bddd5d89ac0da68e3f1c5001ea2b,,ctls,firstgames.in,,443,https://business.paytmfirstgames.com:443,https,cloudflare,text/html,GET,199.60.103.31,/,-2027314047,HubSpot CMS Hub,3503,False,,,,https://firstgames.in/,200,
card.paytmbank.com,Access Denied,403,267,card.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,card.paytmbank.com,,443,https://card.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.201.245.180,/,-1269468318,,10,False,,,,,,
careers-new.ap-northeast-1.production.paypay.gm.pai.mypaytm.com,404 Not Found,404,146,careers-new.ap-northeast-1.production.paypay.gm.pai.mypaytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-10T00:00:00Z,2023-10-01T23:59:59Z,CN=ap-northeast-1.production.paypay.gm.pai.mypaytm.com,ap-northeast-1.production.paypay.gm.pai.mypaytm.com,,*.ap-northeast-1.production.paypay.gm.pai.mypaytm.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2c778bc3abb87c7423254a242b25ee54,1f8e9794ed836fea3df6abf02f8502a0f34a492fdc7a8ecfa14bf10cf9f778e1,True,ctls,careers-new.ap-northeast-1.production.paypay.gm.pai.mypaytm.com,,443,https://careers-new.ap-northeast-1.production.paypay.gm.pai.mypaytm.com:443,https,,text/html,GET,54.250.101.32,/,1494302000,,8,False,,,,,,
cart.paytm.com,404 Not Found,404,568,cart.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,cart.paytm.com,,443,https://cart.paytm.com:443,https,,text/html,GET,23.206.209.139,/,2112833525,,14,False,,https://csp-report.mypaytm.com/reportcspviolations.php,,,,
catalog.paytm.com,,404,112,catalog.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,catalog.paytm.com,,443,https://catalog.paytm.com:443,https,openresty,application/json,GET,184.30.17.160,/,2112833525,OpenResty,1,False,,,,,,
cf.paytmbank.com,Paytm Payments Bank,200,21181,cf.paytmbank.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-05-26T00:00:00Z,2023-06-26T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,998e0632a429733559e14bf0a4d3daeb,3b1cbea95296c67b3eb9b75e4c06fba6577092d2ece38aeb6b8fcd97c08bb35c,True,ctls,cf.paytmbank.com,cloudfront,443,https://cf.paytmbank.com:443,https,nginx,text/html,GET,13.224.189.54,/,-569054987,Nginx,449,False,True,,,,,
cloud.paytm.ca,,404,50,cloud.paytm.ca,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-12-21T00:00:00Z,2024-01-21T23:59:59Z,"CN=*.netlify.app, O=Netlify\, Inc, L=San Francisco, ST=California, C=US",*.netlify.app,"Netlify, Inc",netlify.app,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,417633b3103244c3b5c76867e4b088ec,28df772cfa74243dc43f799c904905b2525b8b50541551edcd7cd9730d114610,True,ctls,cloud.paytm.ca,google,443,https://cloud.paytm.ca:443,https,Netlify,text/plain,GET,35.198.80.163,/,-1861882547,Netlify,1,False,True,,,,,
cloud.paytm.com,Risk Management and Fraud Detection Solutions | Pi by Paytm,200,284104,pi.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,pi.paytm.com,google,443,https://cloud.paytm.com:443,https,,text/html,GET,34.159.132.250,/,1812995101,Yoast SEO:20.6,2018,False,True,,,https://pi.paytm.com/,200,
community.paytmmoney.com,503 Service Temporarily Unavailable,503,162,community.paytmmoney.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-12-29T00:00:00Z,2024-01-27T23:59:59Z,CN=*.insider.in,*.insider.in,,*.paytmmoney.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ca73a411402fca532752172ac80cac29,6dc4d8bf387d8bba55baf5940e77d214499521c2e90b539dd206a6937b607a58,True,ctls,community.paytmmoney.com,cloudfront,443,https://community.paytmmoney.com:443,https,awselb/2.0,text/html,GET,52.222.214.44,/,1862162275,Amazon Web Services,7,False,True,,,,,
compliance.paytm.com,404 Not Found,404,552,compliance.paytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-07-04T00:00:00Z,2023-07-07T23:59:59Z,"CN=*.paytm.com, O=one 97 communications ltd, L=Noida, ST=Uttar Pradesh, C=IN",*.paytm.com,one 97 communications ltd,paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,303f960b7964909c8ebc755c41220e6b,53142cfb7e46082639614946ae52e1599dc47d53a6ebb0b897dd277c7404924e,True,ctls,compliance.paytm.com,,443,https://compliance.paytm.com:443,https,openresty,text/html,GET,13.234.139.222,/,1114301902,OpenResty,14,False,,,,,,
coms.paytm.com,Access Denied,403,264,coms.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,coms.paytm.com,,443,https://coms.paytm.com:443,https,AkamaiGHost,text/html,GET,104.75.89.203,/,63990690,,10,False,,,,,,
coms.paytmbank.com,Access Denied,403,267,coms.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,coms.paytmbank.com,,443,https://coms.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.201.245.180,/,774758200,,10,False,,,,,,
conf.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,404 Not Found,404,146,conf.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-26T23:59:59Z,CN=ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,,*.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cfefdfc2f1b14986baccd0a84bc673d8,bc92d53e24a80261e7414e18d669653533e4e9369da05b9413100c922838bd11,True,ctls,conf.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,,443,https://conf.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com:443,https,,text/html,GET,52.193.166.7,/,1494302000,,8,False,,,,,,
