input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,lines,cdn,webserver,tech_,tls_subject_org_
advisors-5.asana.com,Move Work Forward - Asana,,3878,advisors-5.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,advisors-5.asana.com,443,https://advisors-5.asana.com:443,https,text/html,GET,34.227.129.202,30,,nginx,PayPal,
advisors.asana.com,Asana Advisors • Asana,,193265,asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-08T01:09:46Z,CN=asana.com,asana.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,asana.com,443,https://advisors.asana.com:443,https,text/html,GET,13.32.99.79,123,True,Netlify,webpack,
advisors2.asana.com,Error,,466,advisors2.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,advisors2.asana.com,443,https://advisors2.asana.com:443,https,text/html,GET,54.152.19.51,10,,nginx,PayPal,
airflow.asana.biz,Asana - Sign In,,16996,asana.okta.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,asana.okta.com,443,https://airflow.asana.biz:443,https,text/html,GET,44.214.237.129,479,,nginx,Nginx,"Okta, Inc."
airpedal.asana.com,Asana - Sign In,,16939,asana.okta.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,asana.okta.com,443,https://airpedal.asana.com:443,https,text/html,GET,50.16.4.148,477,,nginx,Nginx,"Okta, Inc."
ant14v14rus14nternet-secur14ty.asana.com,Asana,,6958,ant14v14rus14nternet-secur14ty.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,ant14v14rus14nternet-secur14ty.asana.com,443,https://ant14v14rus14nternet-secur14ty.asana.com:443,https,text/html,GET,34.227.129.202,121,,nginx,PayPal,
antivirusinternet-security.asana.com,Move Work Forward - Asana,,3878,antivirusinternet-security.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,antivirusinternet-security.asana.com,443,https://antivirusinternet-security.asana.com:443,https,text/html,GET,34.226.53.8,30,,nginx,PayPal,
api.asana.com,Asana,,6869,api.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,api.asana.com,443,https://api.asana.com:443,https,text/html,GET,34.231.47.205,121,,nginx,PayPal,
app.asana.com,Log in - Asana,,22186,app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,app.asana.com,443,https://app.asana.com:443,https,text/html,GET,34.227.129.202,11,,nginx,PayPal,
apps.asana.com,Move Work Forward - Asana,,3878,apps.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,apps.asana.com,443,https://apps.asana.com:443,https,text/html,GET,34.226.53.8,30,,nginx,PayPal,
asana.biz,,,105,asana.biz,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,CN=asana.biz,asana.biz,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,asana.biz,443,https://asana.biz:443,https,text/html,GET,18.66.122.23,9,True,AmazonS3,HSTS,
asana.com,"Manage your team’s work, projects, & tasks online • Asana",,474998,asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-08T01:09:46Z,CN=asana.com,asana.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,asana.com,443,https://asana.com:443,https,text/html,GET,151.101.1.187,171,True,Netlify,webpack,
asana.plus,,,105,asana.plus,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-07T00:00:00Z,CN=asana.plus,asana.plus,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,asana.plus,443,https://asana.plus:443,https,text/html,GET,13.32.99.129,9,True,AmazonS3,HSTS,
asana.xn--comwavelength-r82l.xn--comblog-0o3f.asana.xn--comcommunity-f33kqs0j.asana.com,Asana,,7052,asana.xn--comwavelength-r82l.xn--comblog-0o3f.asana.xn--comcommunity-f33kqs0j.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,asana.xn--comwavelength-r82l.xn--comblog-0o3f.asana.xn--comcommunity-f33kqs0j.asana.com,443,https://asana.xn--comwavelength-r82l.xn--comblog-0o3f.asana.xn--comcommunity-f33kqs0j.asana.com:443,https,text/html,GET,34.227.129.202,121,,nginx,PayPal,
asanapedia.asana.biz,Slab - Your Team's Long Term Memory,,18984,asana.slab.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-06T00:00:00Z,"CN=slab.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",slab.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,asana.slab.com,443,https://asanapedia.asana.biz:443,https,text/html,GET,54.158.142.179,84,,cloudflare,HSTS,"Cloudflare, Inc."
assets.asana.biz,Asana Brand Portal,,66116,assets.asana.biz,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=assets.asana.biz,assets.asana.biz,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,assets.asana.biz,443,https://assets.asana.biz:443,https,text/html,GET,13.32.99.100,632,True,nginx,Nginx,
au1.app.asana.com,Move Work Forward - Asana,,3878,au1.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,au1.app.asana.com,443,https://au1.app.asana.com:443,https,text/html,GET,54.152.19.51,30,,nginx,PayPal,
auth-eu1.app.asana.com,Move Work Forward - Asana,,3878,auth-eu1.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth-eu1.app.asana.com,443,https://auth-eu1.app.asana.com:443,https,text/html,GET,44.193.37.178,30,,nginx,PayPal,
auth.asana.plus,,,54,auth.asana.plus,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=auth.asana.plus,auth.asana.plus,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.asana.plus,443,https://auth.asana.plus:443,https,application/json,GET,3.211.92.111,1,,akka-http/10.2.7,Akka HTTP:10.2.7,
autoland-dv.comform.asana.com,Error,,466,autoland-dv.comform.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,autoland-dv.comform.asana.com,443,https://autoland-dv.comform.asana.com:443,https,text/html,GET,54.152.19.51,10,,nginx,PayPal,
bama4kids.co.ukform.asana.com,Error,,466,bama4kids.co.ukform.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,bama4kids.co.ukform.asana.com,443,https://bama4kids.co.ukform.asana.com:443,https,text/html,GET,34.227.129.202,10,,nginx,PayPal,
belianki.vh85.app.asana.com,Move Work Forward - Asana,,3878,belianki.vh85.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,belianki.vh85.app.asana.com,443,https://belianki.vh85.app.asana.com:443,https,text/html,GET,34.231.47.205,30,,nginx,PayPal,
bestantivirussoftware.asana.com,Error,,466,bestantivirussoftware.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,bestantivirussoftware.asana.com,443,https://bestantivirussoftware.asana.com:443,https,text/html,GET,50.16.4.148,10,,nginx,PayPal,
beta-mock-platform-ui-app-server.asana.plus,,,54,beta-mock-platform-ui-app-server.asana.plus,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,CN=beta-mock-platform-ui-app-server.asana.plus,beta-mock-platform-ui-app-server.asana.plus,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,beta-mock-platform-ui-app-server.asana.plus,443,https://beta-mock-platform-ui-app-server.asana.plus:443,https,application/json,GET,3.213.144.242,1,,akka-http/10.2.7,HSTS,
beta-prod-beta-us1-beta.app.asana.com,Move Work Forward - Asana,,3878,beta-prod-beta-us1-beta.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,beta-prod-beta-us1-beta.app.asana.com,443,https://beta-prod-beta-us1-beta.app.asana.com:443,https,text/html,GET,34.227.129.202,30,,nginx,PayPal,
beta-prod-beta-us1.app.asana.com,Asana,,6942,beta-prod-beta-us1.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,beta-prod-beta-us1.app.asana.com,443,https://beta-prod-beta-us1.app.asana.com:443,https,text/html,GET,34.227.129.202,121,,nginx,PayPal,
beta-prod-internal-internal.app.asana.com,Move Work Forward - Asana,,3878,beta-prod-internal-internal.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,beta-prod-internal-internal.app.asana.com,443,https://beta-prod-internal-internal.app.asana.com:443,https,text/html,GET,54.152.19.51,30,,nginx,PayPal,
beta-slack-server.asana.plus,,,54,beta-slack-server.asana.plus,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,CN=slack-server.asana.plus,slack-server.asana.plus,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,beta-slack-server.asana.plus,443,https://beta-slack-server.asana.plus:443,https,application/json,GET,54.157.110.103,1,,akka-http/10.2.7,HSTS,
beta-us1-cell01-111084d5.app.asana.com,Asana,,6954,beta-us1-cell01-111084d5.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,beta-us1-cell01-111084d5.app.asana.com,443,https://beta-us1-cell01-111084d5.app.asana.com:443,https,text/html,GET,44.193.37.178,121,,nginx,PayPal,
beta-us1-cell01.app.asana.com,Log in - Asana,,22183,beta-us1-cell01.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,beta-us1-cell01.app.asana.com,443,https://beta-us1-cell01.app.asana.com:443,https,text/html,GET,54.152.19.51,11,,nginx,PayPal,
beta.asana.com,Asana,,6904,app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,app.asana.com,443,https://beta.asana.com:443,https,text/html,GET,34.231.47.205,121,,nginx,PayPal,
blog.asana.com,The Workback - The magazine for enterprise business leaders.,,219649,theworkback.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,"CN=theworkback.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",theworkback.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,theworkback.com,443,https://blog.asana.com:443,https,text/html,GET,141.193.213.11,1737,,cloudflare,Yoast SEO:20.5,"Cloudflare, Inc."
boolbird.comform.asana.com,Move Work Forward - Asana,,3878,boolbird.comform.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,boolbird.comform.asana.com,443,https://boolbird.comform.asana.com:443,https,text/html,GET,50.16.4.148,30,,nginx,PayPal,
bpzqecn8h2qsxu1k.app.asana.com,Log in - Asana,,22243,bpzqecn8h2qsxu1k.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,bpzqecn8h2qsxu1k.app.asana.com,443,https://bpzqecn8h2qsxu1k.app.asana.com:443,https,text/html,GET,50.16.4.148,11,,nginx,PayPal,
bugcrowd.asana.plus,,,133,bugcrowd.asana.plus,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-26T00:00:00Z,CN=bugcrowd.asana.plus,bugcrowd.asana.plus,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,bugcrowd.asana.plus,443,https://bugcrowd.asana.plus:443,https,application/json,GET,52.205.9.172,2,,,HSTS,
burn.asana.biz,404 Not Found,,146,burn.asana.biz,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.asana.biz,*.asana.biz,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,burn.asana.biz,443,https://burn.asana.biz:443,https,text/html,GET,54.158.142.179,8,,nginx,Nginx,
c23043.app.asana.com,Move Work Forward - Asana,,3878,c23043.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,c23043.app.asana.com,443,https://c23043.app.asana.com:443,https,text/html,GET,54.152.19.51,30,,nginx,PayPal,
cached-python-packages-mac.asana.biz,,,36199,cached-python-packages-mac.asana.biz,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,CN=cached-python-packages-mac.asana.biz,cached-python-packages-mac.asana.biz,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,cached-python-packages-mac.asana.biz,443,https://cached-python-packages-mac.asana.biz:443,https,text/html,GET,18.66.97.110,422,True,AmazonS3,Amazon Web Services,
cached-python-packages-prod.asana.biz,,,38422,cached-python-packages-prod.asana.biz,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,CN=cached-python-packages-prod.asana.biz,cached-python-packages-prod.asana.biz,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,cached-python-packages-prod.asana.biz,443,https://cached-python-packages-prod.asana.biz:443,https,text/html,GET,13.225.78.91,442,True,AmazonS3,Amazon Web Services,
capitalgazette.stage.app.asana.com,Move Work Forward - Asana,,3878,capitalgazette.stage.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,capitalgazette.stage.app.asana.com,443,https://capitalgazette.stage.app.asana.com:443,https,text/html,GET,50.16.4.148,30,,nginx,PayPal,
cat-healthconnect.app.asana.com,Log in - Asana,,22190,cat-healthconnect.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,cat-healthconnect.app.asana.com,443,https://cat-healthconnect.app.asana.com:443,https,text/html,GET,44.193.37.178,11,,nginx,PayPal,
certifiedpros.asana.com,Asana Partner Directory • Asana,,358104,asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-08T01:09:46Z,CN=asana.com,asana.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,asana.com,443,https://certifiedpros.asana.com:443,https,text/html,GET,52.222.236.114,123,True,Netlify,webpack,
cloudfront-sync-beta.app.asana.com,Log in - Asana,,22168,cloudfront-sync-beta.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,cloudfront-sync-beta.app.asana.com,443,https://cloudfront-sync-beta.app.asana.com:443,https,text/html,GET,50.16.4.148,11,,nginx,PayPal,
coding-challenge.asana.biz,,,276,coding-challenge.asana.biz,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.asana.biz,*.asana.biz,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,coding-challenge.asana.biz,443,https://coding-challenge.asana.biz:443,https,text/html,GET,54.158.142.179,6,,nginx,Nginx,
comec.app.asana.com,Asana,,6916,comec.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,comec.app.asana.com,443,https://comec.app.asana.com:443,https,text/html,GET,54.152.19.51,121,,nginx,PayPal,
community.asana.com,Asana Community Forum,,320558,forum.asana.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:04Z,CN=forum.asana.com,forum.asana.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,forum.asana.com,443,https://community.asana.com:443,https,text/html,GET,184.105.176.43,738,,nginx,Ruby on Rails,
config.integrations-auth.asana.plus,,,2585,config.integrations-auth.asana.plus,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=*.integrations-auth.asana.plus,*.integrations-auth.asana.plus,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,config.integrations-auth.asana.plus,443,https://config.integrations-auth.asana.plus:443,https,text/html,GET,108.138.17.48,21,True,AmazonS3,Amazon Web Services,
connect.asana.com,"Manage your team’s work, projects, & tasks online • Asana",,474998,asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-08T01:09:46Z,CN=asana.com,asana.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,asana.com,443,https://connect.asana.com:443,https,text/html,GET,108.138.7.94,171,True,Netlify,webpack,
connect1.asana.com,404 Not Found,,552,connect1.asana.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,CN=connect1.asana.com,connect1.asana.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,connect1.asana.com,443,https://connect1.asana.com:443,https,text/plain,GET,13.32.27.13,14,True,msys-http,Amazon Web Services,
connect2.asana.com,Error,,466,connect2.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,connect2.asana.com,443,https://connect2.asana.com:443,https,text/html,GET,54.152.19.51,10,,nginx,PayPal,
connectivity-test.asana.com,Asana Help Test,,315,connectivity-test.asana.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=connectivity-test.asana.com,connectivity-test.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,connectivity-test.asana.com,443,https://connectivity-test.asana.com:443,https,text/html,GET,18.66.147.50,1,True,AmazonS3,Amazon Web Services,
control-sync-beta.app.asana.com,Asana,,6940,control-sync-beta.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,control-sync-beta.app.asana.com,443,https://control-sync-beta.app.asana.com:443,https,text/html,GET,54.152.19.51,121,,nginx,PayPal,
covideo.asana.com,Asana,,6912,covideo.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,covideo.asana.com,443,https://covideo.asana.com:443,https,text/html,GET,44.193.37.178,121,,nginx,PayPal,
cpibd.netform.asana.com,Error,,466,cpibd.netform.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,cpibd.netform.asana.com,443,https://cpibd.netform.asana.com:443,https,text/html,GET,54.152.19.51,10,,nginx,PayPal,
dbsync-prod-eu1.app.asana.com,Asana,,6936,dbsync-prod-eu1.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,dbsync-prod-eu1.app.asana.com,443,https://dbsync-prod-eu1.app.asana.com:443,https,text/html,GET,44.193.37.178,121,,nginx,PayPal,
deletev9redirectvirus.asana.com,Error,,466,deletev9redirectvirus.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,deletev9redirectvirus.asana.com,443,https://deletev9redirectvirus.asana.com:443,https,text/html,GET,34.231.47.205,10,,nginx,PayPal,
design.asana.biz,Asana - Sign In,,16966,asana.okta.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,asana.okta.com,443,https://design.asana.biz:443,https,text/html,GET,54.85.224.106,479,,nginx,Nginx,"Okta, Inc."
desktop-downloads.asana.com,,,243,desktop-downloads.asana.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=desktop-downloads.asana.com,desktop-downloads.asana.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,desktop-downloads.asana.com,443,https://desktop-downloads.asana.com:443,https,application/xml,GET,52.222.236.116,2,True,AmazonS3,Amazon Web Services,
developer.asana.com,"Asana Developers - API, Documentation & Community Support • Asana",,331430,asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-08T01:09:46Z,CN=asana.com,asana.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,asana.com,443,https://developer.asana.com:443,https,text/html,GET,108.138.17.102,33,True,Netlify,webpack,
developers-beta.asana.com,Fastly error: unknown domain developers-beta.asana.com,,278,developers-beta.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-08T01:09:46Z,CN=asana.com,asana.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,developers-beta.asana.com,443,https://developers-beta.asana.com:443,https,text/html,GET,151.101.193.187,8,True,Varnish,Varnish,
developers-legacy.asana.com,Redirecting to https://example.com/,,231,developers-legacy.asana.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.asana.com,*.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,developers-legacy.asana.com,443,https://developers-legacy.asana.com:443,https,text/html,GET,13.224.189.128,6,True,GitHub.com,Varnish,
