new,host,a,soa,status_code,cname,ns,cdn,cdn-name,has_internal_ips,internal_ips,aaaa,caa,mx,txt
[x],sit2depservices.cvs.com,23.212.210.216,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"sit2depservices.cvs.com.edgekey.net, e8783.x.akamaiedge.net",,,,,,,,,
[x],sit2sdk.cvshealth.com,104.102.41.96,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"sit2sdk.cvshealth.com.edgekey.net, e11512.x.akamaiedge.net",,,,,,,,,
[x],sit3-api.cvshealth.com,104.79.31.79,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"sit3-api.cvshealth.com.edgekey.net, e11512.x.akamaiedge.net",,,,,,,,,
[x],sit3.digital-clientapi.cvshealth.com,35.186.225.116,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],sit3.digital-services.cvshealth.com,35.190.119.146,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],sit3depservices.cvs.com,23.201.254.186,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"sit3depservices.cvs.com.edgekey.net, e8783.x.akamaiedge.net",,,,,,,,,
[x],sit3ingeniorx.cvshealth.com,23.210.121.132,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"sit3ingeniorx.cvshealth.com.edgekey.net, e11512.x.akamaiedge.net",,,,,,,,,
[x],sit3physicians.cvshealth.com,104.81.123.111,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"sit3physicians.cvshealth.com.edgekey.net, e5674.x.akamaiedge.net",,,,,,,,,
[x],sit3sdk.cvshealth.com,23.197.145.166,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"sit3sdk.cvshealth.com.edgekey.net, e11512.x.akamaiedge.net",,,,,,,,,
[x],sit4.digital-clientapi.cvshealth.com,35.186.225.116,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],sit5.digital-services.cvshealth.com,35.190.119.146,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],sit6.digital-clientapi.cvshealth.com,,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],sit6.digital-services.cvshealth.com,35.190.119.146,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],slingshot-test.cvshealth.com,12.171.214.60,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],slingshot.cvshealth.com,12.15.144.115,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],smetrics.cvs.com,"63.140.62.135, 63.140.62.160, 63.140.62.164","ns201.adobe.net, dnsadmin.omniture.com",NOERROR,"cvs.com.102.112.2o7.net, data.102.112.2o7.net",,,,,,,,,
[x],spp-aztrain-web-mop.cvshealth.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],sprx-dr-proxy.cvshealth.com,,,NOERROR,,,,,,,,,,
[x],staging-api-mtls.cvshealth.com,35.196.184.117,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"cvs-health-prod-staging.apigee.net, cvs-health-prod.dn.apigee.net",,True,google,,,,,,
[x],staging-api.cvshealth.com,104.102.41.96,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"staging-api.cvshealth.com.edgekey.net, e11512.x.akamaiedge.net",,,,,,,,,
[x],staging.care.cvs.com,23.201.254.186,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"staging.care.cvs.com.edgekey.net, e8783.x.akamaiedge.net",,,,,,,,,
[x],states-uat.cvshealth.com,96.7.16.164,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"states-uat.cvshealth.com.edgekey.net, e11512.x.akamaiedge.net",,,,,,,,,
[x],states.cvshealth.com,23.212.203.19,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"states.cvshealth.com.edgekey.net, e4953.x.akamaiedge.net",,,,,,,,,
[x],static-assets-reg.cvshealth.com,104.102.41.96,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"static-assets-reg.cvshealth.com.edgekey.net, e11512.x.akamaiedge.net",,,,,,,,,
[x],static-assets-uat.cvshealth.com,23.197.145.166,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"static-assets-uat.cvshealth.com.edgekey.net, e11512.x.akamaiedge.net",,,,,,,,,
[x],static-assets.cvshealth.com,88.221.191.56,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"static-assets.cvshealth.com.edgekey.net, e4953.x.akamaiedge.net",,,,,,,,,
[x],static-qa1.cvs.com,104.79.24.207,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"static-qa1.cvs.com.edgekey.net, e8783.x.akamaiedge.net",,,,,,,,,
[x],static.cvs.com,88.221.168.175,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www.cvs.edgekey.net, e5769.x.akamaiedge.net",,,,,,,,,
[x],ste-ms-prod-dr.cvshealth.com,34.102.137.17,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],stp-services-gtwy-west.cvshealth.com,204.99.89.187,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],str-author.cvshealth.com,20.75.16.109,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],str-dcl.cvshealth.com,23.197.145.166,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"str-dcl.cvshealth.com.edgekey.net, e11512.x.akamaiedge.net",,,,,,,,,
[x],str.cvshealth.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"str.cvshealth.com.edgekey.net, e11512.x.akamaiedge.net",,,,,,,,,
[x],stressapih7.cvs.com,12.171.214.46,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,,,,,,,,,,
[x],stressapih7.cvshealth.com,12.171.214.46,"internal.akadns.net, hostmaster.akamai.com",NOERROR,stressapih7.failover.cvs.com.akadns.net,,,,,,,,,
[x],stressapih8.cvs.com,204.99.15.72,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,,,,,,,,,,
[x],stressapih8.cvshealth.com,204.99.15.72,"internal.akadns.net, hostmaster.akamai.com",NOERROR,stressapih8.failover.cvs.com.akadns.net,,,,,,,,,
[x],suncdcpa5-com01.cvs.com,,,NOERROR,,,,,,,,,,
[x],sunllp1.cvs.com,12.15.136.27,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,,,,,,,,,,
[x],suppliers.cvs.com,12.46.114.201,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,,,,,,,,,,
[x],surveystudy-es.cvshealth.com,64.95.136.24,"ns-1583.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,surveystudy-escvshealth.datstat.com,,,,,,,,,
[x],surveystudy.cvshealth.com,64.95.136.24,"ns-1583.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,surveystudycvshealth.datstat.com,,,,,,,,,
[x],swaggerhub.cvshealth.com,35.244.212.11,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],syslog-non-prod-apigee.cvshealth.com,35.230.191.247,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],syslog-prod-apigee.cvshealth.com,34.86.72.83,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],t-akatest.cvs.com,23.212.210.216,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"t-akatest.cvs.com.edgekey.net, e8783.x.akamaiedge.net",,,,,,,,,
[x],t-beta.cvs.com,,,NOERROR,t-beta.cvs.com.edgekey.net,,,,,,,,,
[x],t-uat.cvs.com,23.212.204.12,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"t-uat.cvs.com.edgekey.net, e5443.x.akamaiedge.net",,,,,,,,,
[x],t.cvs.com,184.51.227.118,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"t.cvs.com.edgekey.net, e5769.x.akamaiedge.net",,,,,,,,,
[x],test-east-blue.digital-healthservices.cvs.com,34.110.161.153,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,,,True,google,,,,,,
[x],test-east-green.digital-healthservices.cvs.com,34.110.161.153,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,,,True,google,,,,,,
[x],test-east.digital-healthservices.cvs.com,34.110.161.153,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,,,True,google,,,,,,
[x],test-xpmstr.cvshealth.com,45.223.19.220,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,y9eb3ob.x.incapdns.net,,True,incapsula,,,,,,
[x],test.cvshealth.com,12.46.119.148,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,test.cvshealth.com,
[x],test.reports.cvshealth.com,12.191.200.122,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],testpayments.cnpapi.cvs.com,184.51.233.53,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"testpayments.cnpapi.cvs.com.edgekey.net, e8783.x.akamaiedge.net",,,,,,,,,
[x],testpostupdatpa.cvshealth.com,,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],testscript10-6.cvshealth.com,,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],testscript2017071.cvshealth.com,12.171.214.32,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],thesource-sit3.cvshealth.com,"52.205.92.112, 34.201.115.204, 34.207.30.9, 54.167.199.40, 3.222.81.107, 54.160.200.175","ns-537.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,cvs.preprod2.nuxeocloud.com,,,,,,,,,
[x],thesource-west.cvshealth.com,,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],tnl-photo.cvs.com,104.79.17.175,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"tnl-photo.cvs.com.edgekey.net, e5769.x.akamaiedge.net",,,,,,,,,
[x],tnl3-photo.cvs.com,88.221.168.175,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"tnl3-photo.cvs.com.edgekey.net, e5769.x.akamaiedge.net",,,,,,,,,
[x],tracing-np.digital-avscan.qa.cvshealth.com,,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],tracing-np.digital-health4life.cvshealth.com,34.120.250.188,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],tracing-np.digital-healthservices.cvs.com,35.241.32.47,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,sit1.digital-healthservices.cvs.com,,True,google,,,,,,
[x],tracing-np.digital-messaging-qa.cvshealth.com,34.117.219.183,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],tracing-np.digital-retail-rx-qa.cvshealth.com,34.102.170.213,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],tracing-np.digital-shared-services-qa.cvshealth.com,34.117.79.126,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],tracing-np.digital-specialty-rx-cq-qa.cvshealth.com,34.102.177.65,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],tracing-sb.digital-services.cvshealth.com,34.107.226.218,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,sandbox.digital-services.cvshealth.com,,True,google,,,,,,
[x],tracing.digital-healthservices.cvs.com,34.96.87.26,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,prod.digital-healthservices.cvs.com,,True,google,,,,,,
[x],tracing.mfe-ms.cvshealth.com,34.96.116.124,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],tracingnp.digital-services.cvshealth.com,35.190.119.146,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],tririga-uat.cvshealth.com,12.46.119.254,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],tririga.cvshealth.com,"169.47.184.216, 169.47.184.222","ns005.name.cloud.ibm.com, dns.cloudflare.com",NOERROR,"cvshealth.tririga.com, cvshealth-clb-423912-wdc04.clb.appdomain.cloud",,,,,,,,,
[x],tstwebtransport.cvs.com,204.99.14.59,"eazshdcdnsextdns.cvshealth.com, dnsadmin.caremark.com",NOERROR,tstwebtransport.caremark.com,,,,,,,,,
[x],uat-vaccines.cvs.com,23.37.50.2,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"uat-vaccines.cvs.com.edgekey.net, e5443.x.akamaiedge.net",,,,,,,,,
[x],uat2-fs.cvs.com,34.117.243.99,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,,,True,google,,,,,,
[x],uatdepservices.cvs.com,23.196.241.168,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"uatdepservices.cvs.com.edgekey.net, e5443.b.akamaiedge.net",,,,,,,,,
[x],uatmft.cvshealth.com,52.176.61.222,"tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,"uatmftservices.cvshealth.com, mft-uat.trafficmanager.net",,True,azure,,,,,,
[x],uatmftservices.cvshealth.com,52.176.61.222,"tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,mft-uat.trafficmanager.net,,True,azure,,,,,,
[x],uipathapps-dev.cvshealth.com,104.102.41.96,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"uipathapps-dev.cvshealth.com.edgekey.net, e11512.x.akamaiedge.net",,,,,,,,,
[x],uipathapps-qa.cvshealth.com,23.210.121.132,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"uipathapps-qa.cvshealth.com.edgekey.net, e11512.x.akamaiedge.net",,,,,,,,,
[x],vaccines-west.cvs.com,23.212.204.178,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"vaccines-west.cvs.com.edgekey.net, e5769.x.akamaiedge.net",,,,,,,,,
[x],vaccines.cvs.com,104.79.17.175,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"vaccines.cvs.com.edgekey.net, e5769.x.akamaiedge.net",,,,,,,,,
[x],vault-prod.cvshealth.com,34.102.251.179,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,True,google,,,,,,
[x],vcse.cvshealth.com,12.46.112.154,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],vdieast.cvshealth.com,152.145.10.80,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],vdieastconn5.cvshealth.com,152.145.10.82,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],vdieastconn7.cvshealth.com,152.145.10.81,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],vdiwest.cvshealth.com,204.99.37.117,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],vendorportal-uat.cvs.com,12.46.119.246,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,,,,,,,,,,
[x],vendors.cvs.com,12.46.114.201,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,securegw.cvs.com,,,,,,,,,
[x],videovisit.cvs.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"videovisit.cvs.com.edgekey.net, e5769.x.akamaiedge.net",,,,,,,,,
[x],view.e.cvshealth.com,128.245.50.174,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],view.e.healthcloud.cvshealth.com,13.111.187.160,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],view.em.cvs.com,128.245.50.179,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,,,,,,,,,,
[x],view.em.virtualcare.cvs.com,128.245.50.173,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,,,,,,,,,,
[x],virtual-care-dev.cvs.com,23.2.229.17,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"virtual-care-dev.cvs.com.edgekey.net, e8783.x.akamaiedge.net",,,,,,,,,
[x],virtual-care-guest-stg.cvs.com,23.52.55.193,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"virtual-care-guest-stg.cvs.com.edgekey.net, e8783.x.akamaiedge.net",,,,,,,,,
[x],virtual-care-patient-stg.cvs.com,104.81.116.118,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"virtual-care-patient-stg.cvs.com.edgekey.net, e8783.x.akamaiedge.net",,,,,,,,,
[x],virtual-care-visit-dev.cvs.com,184.51.233.53,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"virtual-care-visit-dev.cvs.com.edgekey.net, e8783.x.akamaiedge.net",,,,,,,,,
[x],virtual-care-visit.cvs.com,23.74.172.181,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"virtual-care-visit.cvs.com.edgekey.net, e5769.x.akamaiedge.net",,,,,,,,,
[x],virtual-care.cvs.com,23.196.33.192,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"virtual-care.cvs.com.edgekey.net, e5769.x.akamaiedge.net",,,,,,,,,
[x],voice.cvshealth.com,161.129.72.21,"ns-1637.awsdns-12.co.uk, awsdns-hostmaster.amazon.com",NOERROR,cvshealth.voicestorm.com,,,,,,,,,v=spf1 ip4:208.117.58.65 ip4:198.21.0.79 ip4:149.72.232.189 ~all
[x],voices.cvshealth.com,23.212.203.19,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"voices.cvshealth.com.edgekey.net, e4953.x.akamaiedge.net",,,,,,,,,
[x],vpn.cvs.com,,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,,,,,,,,,,
[x],vv-images-dev.cvshealth.com,45.223.19.220,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,c33bp68.impervadns.net,,True,incapsula,,,,,,
[x],vv-images-prod.cvshealth.com,45.223.19.220,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,6cpui96.impervadns.net,,True,incapsula,,,,,,
[x],wallet-dev.cvshealth.com,"216.239.32.21, 216.239.38.21, 216.239.34.21, 216.239.36.21","eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,"a8-65.akam.net, a13-65.akam.net, a14-66.akam.net, a1-84.akam.net, a18-67.akam.net, a7-64.akam.net",,,,,"2001:4860:4802:38::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:32::15",,,
[x],watermelon-jnlprxp.devrxc.cvs.com,,,NOERROR,,,,,,,,,,
[x],web-perf.digital-healthservices.cvs.com,34.149.251.10,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,,,True,google,,,,,,
[x],web-perf.digital-virtualcare.cvs.com,34.111.177.148,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,,,True,google,,,,,,
[x],web-reg-test-east.digital-healthservices.cvs.com,34.110.161.153,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,,,True,google,,,,,,
[x],web-sit.digital-virtualcare.cvs.com,34.110.167.104,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,,,True,google,,,,,,
[x],web-uat-test-east.digital-healthservices.cvs.com,34.110.161.153,"a1-84.akam.net, rm-hostmaster.ems.att.com",NOERROR,,,True,google,,,,,,
[x],webconf-az.cvshealth.com,"204.99.17.219, 204.99.17.220","eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],webconf-ri.cvshealth.com,"12.46.112.195, 12.46.112.192","eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],webconf-uat.cvshealth.com,,"eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],webconf.cvshealth.com,"12.171.214.14, 204.99.17.219, 204.99.17.220, 12.46.112.192, 12.46.112.195","eazshdcdnsextdns.cvshealth.com, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,
[x],wfm-pt.cvshealth.com,23.210.121.132,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"wfm-pt.cvshealth.com.edgekey.net, e11512.x.akamaiedge.net",,,,,,,,,
[x],wfm.cvshealth.com,23.212.203.19,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"wfm.cvshealth.com.edgekey.net, e4953.x.akamaiedge.net",,,,,,,,,
[x],www-dev-csr.cvs.com,184.51.233.53,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www-dev-csr.cvs.com.edgekey.net, e8783.x.akamaiedge.net",,,,,,,,,
[x],www-it2.cvs.com,23.2.210.175,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www-it2.cvs.com.edgekey.net, e5443.x.akamaiedge.net",,,,,,,,,
[x],www-it4.cvs.com,23.212.204.12,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www-it2.cvs.com.edgekey.net, e5443.x.akamaiedge.net",,,,,,,,,
[x],www-pt2.cvs.com,23.201.241.165,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www-pt2.cvs.com.edgekey.net, e5443.x.akamaiedge.net",,,,,,,,,
[x],www-qa-csr.cvs.com,23.201.254.186,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www-qa-csr.cvs.com.edgekey.net, e8783.x.akamaiedge.net",,,,,,,,,
[x],www-qa2.cvs.com,23.212.204.12,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www-it2.cvs.com.edgekey.net, e5443.x.akamaiedge.net",,,,,,,,,
[x],www-qa3.cvs.com,23.2.210.175,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www-it2.cvs.com.edgekey.net, e5443.x.akamaiedge.net",,,,,,,,,
[x],www-qa4.cvs.com,23.45.97.65,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www-it2.cvs.com.edgekey.net, e5443.x.akamaiedge.net",,,,,,,,,
[x],www-reg1.cvs.com,23.2.210.175,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www-reg1.cvs.com.edgekey.net, e5443.x.akamaiedge.net",,,,,,,,,
[x],www-uat.cvshealth.com,96.7.16.164,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www-uat.cvshealth.com.edgekey.net, e11512.x.akamaiedge.net",,,,,,,,,
[x],www-uat2.cvs.com,23.37.50.2,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www-it2.cvs.com.edgekey.net, e5443.x.akamaiedge.net",,,,,,,,,
[x],www-uat4.cvs.com,23.212.204.12,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www-uat4.cvs.com.edgekey.net, e5443.x.akamaiedge.net",,,,,,,,,
[x],www-ws1.cvs.com,184.51.227.118,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www-ws1.cvs.com.edgekey.net, e5769.x.akamaiedge.net",,,,,,,,,
[x],www.care.cvs.com,88.221.168.175,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www.care.cvs.com.edgekey.net, e5769.x.akamaiedge.net",,,,,,,,,
[x],www.cvs.com,2.23.196.166,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www.cvs.edgekey.net, e5769.x.akamaiedge.net",,,,,,,,,
[x],www.cvshealth.com,23.197.128.205,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www.cvshealth.com.edgekey.net, e4953.x.akamaiedge.net",,,,,,,,,
[x],www.msserver.cvs.com,,,NOERROR,,,,,,,,,,
[x],wwww-sit3.cvs.com,,,NOERROR,,,,,,,,,,
[x],your.cvs.com,"23.11.206.41, 2.21.79.43","a1-31.akam.net, dnsadmin.responsys.com",NOERROR,,"a12-67.akam.net, a9-64.akam.net, a13-67.akam.net, a2-66.akam.net, a16-65.akam.net, a1-31.akam.net",,,,,,,imh.interact2.origin.responsys.ocs.oraclecloud.com,v=spf1 ip4:129.145.66.188 ip4:129.145.66.189 ip4:129.145.66.190 ip4:129.145.66.191 ip4:129.145.66.192 ip4:129.145.66.193 ip4:129.145.66.194 ip4:129.145.66.195 ip4:129.145.66.196 ip4:129.145.66.197 ip4:129.145.68.37 ip4:129.145.67.205 -all
[x],zapt62.cvs.com,,,NOERROR,,,,,,,,,,
