input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_wildcard_certificate,final_url,tls_mismatched,csp_domains_
advocacy.etsy.com,Home - Etsy Advocacy,200,42864,advocacy.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-21T19:24:18Z,2023-07-20T19:24:17Z,CN=advocacy.etsy.com,advocacy.etsy.com,advocacy.etsy.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8101abcd9f205a3c58fe179def4ccb5f,e29c0fdc29c37c07aa15b8593862b7f355da391a69ff134a8b4d7ec2cd35e358,ctls,advocacy.etsy.com,google,443,https://advocacy.etsy.com:443,https,nginx,text/html,GET,104.196.166.212,/,-1840324437,104.196.166.212,Yoast SEO:13.0,642,False,True,,,,,
adyencallbacks.vm.ny5.etsy.com,"Etsy Deutschland – Kaufe Handgefertigtes, Vintage-Sachen, Spezialanfertigungen und einzigartige Geschenke für alle ein.",200,301015,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://adyencallbacks.vm.ny5.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,Varnish,4506,False,True,,True,https://www.etsy.com/,True,
aestheticallymade00.etsy.com,AestheticallyMade00 - Etsy.de,200,367983,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://aestheticallymade00.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,369219664,35.190.25.237,Varnish,5904,False,True,,True,https://www.etsy.com/shop/aestheticallymade00/?etsrc=sdt,True,
afmetalsmith.etsy.com,AFMetalsmith - Etsy.de,200,329056,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://afmetalsmith.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,1425729106,35.190.25.237,HSTS,4199,False,True,Etsy Inc.,True,https://www.etsy.com/shop/afmetalsmith/?etsrc=sdt,,
afox11111.etsy.com,afox11111 - Etsy.de,200,184728,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://afox11111.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,HSTS,2327,False,True,Etsy Inc.,True,https://www.etsy.com/shop/afox11111/?etsrc=sdt,,
afriquelachic.etsy.com,429,429,246,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://afriquelachic.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,2022253138,35.190.25.237,Apache,1,False,True,Etsy Inc.,True,https://www.etsy.com/shop/afriquelachic/?etsrc=sdt,,
afterdarkafterall.etsy.com,afterdarkafterall - Etsy.de,200,573947,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://afterdarkafterall.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,-1721264670,35.190.25.237,Varnish,9697,False,True,,True,https://www.etsy.com/shop/afterdarkafterall/?etsrc=sdt,True,
ahappylife1.etsy.com,ahappylife1 - Etsy.de,200,275241,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://ahappylife1.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,HSTS,3332,False,True,Etsy Inc.,True,https://www.etsy.com/shop/ahappylife1/?etsrc=sdt,,
ahlacarte.etsy.com,AmeeLullabees - Etsy.de,200,230184,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://ahlacarte.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,2061683706,35.190.25.237,HSTS,3004,False,True,Etsy Inc.,True,https://www.etsy.com/shop/ahlacarte/?etsrc=sdt,,
aholeymoleylyfe.etsy.com,AHoleyMoleyLyfe - Etsy.de,200,626552,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://aholeymoleylyfe.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,-1222584312,35.190.25.237,HSTS,10407,False,True,Etsy Inc.,True,https://www.etsy.com/shop/aholeymoleylyfe/?etsrc=sdt,,
aileen.etsy.com,aileen - Etsy.de,200,614075,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://aileen.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,2064664028,35.190.25.237,Varnish,12380,False,True,,True,https://www.etsy.com/shop/aileen/?etsrc=sdt,True,
airbnb.etsy.com,splashthat.com,403,585,airbnb.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-12T02:40:35Z,2023-06-10T02:40:34Z,CN=airbnb.etsy.com,airbnb.etsy.com,airbnb.etsy.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9b6a961ef63faf54674b9790c4f3a94a,fce1aa538f4c5413ed6d8bb0858612c3e598e7d746c80c57400ce01ba89e4d13,ctls,airbnb.etsy.com,,443,https://airbnb.etsy.com:443,https,nginx,text/html,GET,54.84.134.174,/,-1110427655,54.84.134.174,Varnish,2,False,,,,,,
airshipisabella.etsy.com,AirshipIsabella - Etsy.de,200,335654,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://airshipisabella.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,HSTS,4303,False,True,Etsy Inc.,True,https://www.etsy.com/shop/airshipisabella/?etsrc=sdt,,
airvin2010.etsy.com,airvin2010 - Etsy.de,200,193140,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://airvin2010.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,HSTS,2613,False,True,Etsy Inc.,True,https://www.etsy.com/shop/airvin2010/?etsrc=sdt,,
akbrookmire.etsy.com,akbrookmire - Etsy.de,200,178176,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://akbrookmire.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,-527383187,35.190.25.237,Varnish,2080,False,True,,True,https://www.etsy.com/shop/akbrookmire/?etsrc=sdt,True,
akuacreative.etsy.com,AkuaCreative - Etsy.de,200,645361,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://akuacreative.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,-1852868854,35.190.25.237,Varnish,12567,False,True,,True,https://www.etsy.com/shop/akuacreative/?etsrc=sdt,True,
aladyandalumberjack.etsy.com,aLadyandaLumberjack - Etsy.de,200,366373,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://aladyandalumberjack.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,HSTS,4934,False,True,Etsy Inc.,True,https://www.etsy.com/shop/aladyandalumberjack/?etsrc=sdt,,
alaskaj.etsy.com,alaskaj - Etsy.de,200,189226,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://alaskaj.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,HSTS,2314,False,True,Etsy Inc.,True,https://www.etsy.com/shop/alaskaj/?etsrc=sdt,,
albiesmith.etsy.com,albiesmith - Etsy.de,200,313052,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://albiesmith.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,HSTS,4321,False,True,Etsy Inc.,True,https://www.etsy.com/shop/albiesmith/?etsrc=sdt,,
alexazdesign.etsy.com,PippiPost - Etsy.de,200,651584,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://alexazdesign.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,832482788,35.190.25.237,HSTS,10711,False,True,Etsy Inc.,True,https://www.etsy.com/shop/alexazdesign/?etsrc=sdt,,
alexcarter2010.etsy.com,alexcarter2010 - Etsy.de,200,171229,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://alexcarter2010.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,HSTS,1980,False,True,Etsy Inc.,True,https://www.etsy.com/shop/alexcarter2010/?etsrc=sdt,,
alexkujawa.etsy.com,AlexKujawa - Etsy.de,200,626599,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://alexkujawa.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,837285971,35.190.25.237,Varnish,10603,False,True,,True,https://www.etsy.com/shop/alexkujawa/?etsrc=sdt,True,
alexredford.etsy.com,alexredford - Etsy.de,200,263022,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://alexredford.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,484457273,35.190.25.237,Varnish,3177,False,True,,True,https://www.etsy.com/shop/alexredford/?etsrc=sdt,True,
alibugbowtique.etsy.com,ALIBUGBOWTIQUE - Etsy.de,200,300993,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://alibugbowtique.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,HSTS,3837,False,True,Etsy Inc.,True,https://www.etsy.com/shop/alibugbowtique/?etsrc=sdt,,
alishawhite.etsy.com,AlishaWhite - Etsy.de,200,656478,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://alishawhite.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,883824801,35.190.25.237,HSTS,10696,False,True,Etsy Inc.,True,https://www.etsy.com/shop/alishawhite/?etsrc=sdt,,
alixjoshua.etsy.com,AlyandJoshua - Etsy.de,200,194557,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://alixjoshua.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,-864495353,35.190.25.237,HSTS,2060,False,True,Etsy Inc.,True,https://www.etsy.com/shop/alixjoshua/?etsrc=sdt,,
alizarine.etsy.com,strungoutstars - Etsy.de,200,580550,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://alizarine.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,-283474181,35.190.25.237,Varnish,11117,False,True,,True,https://www.etsy.com/shop/alizarine/?etsrc=sdt,True,
allaboutfavors1.etsy.com,allaboutfavors1 - Etsy.de,200,232105,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://allaboutfavors1.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,1902906266,35.190.25.237,HSTS,2545,False,True,Etsy Inc.,True,https://www.etsy.com/shop/allaboutfavors1/?etsrc=sdt,,
allaboutscrapping.etsy.com,STAMPlorations - Etsy.de,200,655313,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://allaboutscrapping.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,-1435248427,35.190.25.237,HSTS,10824,False,True,Etsy Inc.,True,https://www.etsy.com/shop/allaboutscrapping/?etsrc=sdt,,
allanburch.etsy.com,allanburch - Etsy.de,200,645061,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://allanburch.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,-1603873895,35.190.25.237,HSTS,12669,False,True,Etsy Inc.,True,https://www.etsy.com/shop/allanburch/?etsrc=sdt,,
allegrosattic.etsy.com,AllegrosAttic - Etsy,200,468296,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://allegrosattic.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,1942184545,35.190.25.237,Varnish,5499,False,True,,True,https://www.etsy.com/shop/allegrosattic/?etsrc=sdt,True,
alley21.etsy.com,"Etsy - Dein Marktplatz für handgefertigte Produkte, Vintage und Material.",404,41930,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://alley21.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,825415507,35.190.25.237,HSTS,256,False,True,Etsy Inc.,True,https://www.etsy.com/shop/alley21/?etsrc=sdt,,
allforlovebygina.etsy.com,allforLOVEbyGina - Etsy.de,200,174574,www.etsy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-09-01T23:59:59Z,"CN=etsy.com, O=Etsy Inc., L=Brooklyn, ST=New York, C=US",etsy.com,*.etsy.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1191baa7df0dcd56022cec43e8e39fb3,c1aa73fd9b8f045d68a4a3408dd5913f7eee714b2b0737db68b985d5873bf5f2,ctls,www.etsy.com,google,443,https://allforlovebygina.etsy.com:443,https,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,HSTS,1800,False,True,Etsy Inc.,True,https://www.etsy.com/shop/allforlovebygina/?etsrc=sdt,,
