input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_subject_org_,final_url,tech_,tls_mismatched,cdn_name,cdn,csp_domains_
vialvar.broadway.squareup.com,403 Forbidden,403,520,vialvar.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vialvar.broadway.squareup.com,443,https://vialvar.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,2095155567,99.83.191.120,13,False,,,,,,,
video-preferencesbackup-start-clients.broadway.squareup.com,403 Forbidden,403,520,video-preferencesbackup-start-clients.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,video-preferencesbackup-start-clients.broadway.squareup.com,443,https://video-preferencesbackup-start-clients.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,2095155567,99.83.191.120,13,False,,,,,,,
video-sites.broadway.squareup.com,403 Forbidden,403,118,video-sites.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,video-sites.broadway.squareup.com,443,https://video-sites.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
videoadmindev-access-repos.broadway.squareup.com,403 Forbidden,403,520,videoadmindev-access-repos.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,videoadmindev-access-repos.broadway.squareup.com,443,https://videoadmindev-access-repos.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,2095155567,75.2.48.152,13,False,,,,,,,
videoalt.broadway.squareup.com,403 Forbidden,403,520,videoalt.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,videoalt.broadway.squareup.com,443,https://videoalt.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,2095155567,99.83.191.120,13,False,,,,,,,
videocachelbclients.broadway.squareup.com,403 Forbidden,403,520,videocachelbclients.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,videocachelbclients.broadway.squareup.com,443,https://videocachelbclients.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,2095155567,99.83.191.120,13,False,,,,,,,
videojira-uploadspanel.broadway.squareup.com,403 Forbidden,403,118,videojira-uploadspanel.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,videojira-uploadspanel.broadway.squareup.com,443,https://videojira-uploadspanel.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
videos.square.com,The page you were looking for doesn't exist (404),404,7960,videos.square.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-07T23:19:24Z,2023-07-07T23:19:24Z,"CN=videos.square.com, O=Block\, Inc., L=San Francisco, ST=California, C=US",videos.square.com,videos.square.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",78d6618929986954584d7188dc32731c,1afc54c43d418b3716fe188ea75f852c2456e171dbc5abbee6565137aef328d6,,ctls,videos.square.com,443,https://videos.square.com:443,https,,text/html,GET,23.21.56.186,/,-274891734,34.234.191.82,311,False,"Block, Inc.",,,,,,
videouploadcustomers.broadway.squareup.com,403 Forbidden,403,118,videouploadcustomers.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,videouploadcustomers.broadway.squareup.com,443,https://videouploadcustomers.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
videov1.broadway.squareup.com,403 Forbidden,403,118,videov1.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,videov1.broadway.squareup.com,443,https://videov1.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
viewscreen.githubusercontent.com,,404,19,viewscreen.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.githubusercontent.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.githubusercontent.com,githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,21a7ae1b042531ebe0631a0de672847a,56a9ff4b6f33f556da01b740ef74ae8689a581f65e7fdce828675dd65e83bd82,True,ctls,viewscreen.githubusercontent.com,443,https://viewscreen.githubusercontent.com:443,https,,text/plain,GET,140.82.112.21,/,-138391155,140.82.112.21,2,False,"GitHub, Inc.",,GitHub Pages,,,,
vip-danci.broadway.squareup.com,403 Forbidden,403,520,vip-danci.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vip-danci.broadway.squareup.com,443,https://vip-danci.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,2095155567,99.83.191.120,13,False,,,,,,,
vip-engineering-preferencesdebug.broadway.squareup.com,403 Forbidden,403,118,vip-engineering-preferencesdebug.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vip-engineering-preferencesdebug.broadway.squareup.com,443,https://vip-engineering-preferencesdebug.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
vip-private-awspaymentsstorage.broadway.squareup.com,403 Forbidden,403,118,vip-private-awspaymentsstorage.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vip-private-awspaymentsstorage.broadway.squareup.com,443,https://vip-private-awspaymentsstorage.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
vippreferences-exchangeintwww-test.broadway.squareup.com,403 Forbidden,403,520,vippreferences-exchangeintwww-test.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vippreferences-exchangeintwww-test.broadway.squareup.com,443,https://vippreferences-exchangeintwww-test.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,2095155567,99.83.191.120,13,False,,,,,,,
vipsql-us.broadway.squareup.com,403 Forbidden,403,520,vipsql-us.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vipsql-us.broadway.squareup.com,443,https://vipsql-us.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,2095155567,99.83.191.120,13,False,,,,,,,
vipupdatelink-master-backups-www-test.broadway.squareup.com,403 Forbidden,403,520,vipupdatelink-master-backups-www-test.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vipupdatelink-master-backups-www-test.broadway.squareup.com,443,https://vipupdatelink-master-backups-www-test.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,2095155567,99.83.191.120,13,False,,,,,,,
visa.3ds.squareup.com,Error ・ Cloudflare Access,403,20903,visa.3ds.squareup.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-20T11:16:14Z,2023-12-20T11:16:13Z,"CN=visa.3ds.squareup.com, O=Block\, Inc., C=US, ST=California, L=San Francisco",visa.3ds.squareup.com,visa.3ds.squareup.com,"CN=Visa eCommerce Issuing CA - G2, OU=Visa International Service Association, O=VISA, C=US",Visa eCommerce Issuing CA - G2,VISA,51c84030ec5d7979fd37fdadcb308bc6,b1c79fb560b4faa9fc7d71a399af2f86c34aa2b998995a47daf4a524cdeb524b,,ctls,visa.3ds.squareup.com,443,https://visa.3ds.squareup.com:443,https,cloudflare,text/html,GET,162.159.136.66,/,1904988881,162.159.137.66,69,False,"Block, Inc.",,Cloudflare Bot Management,,cloudflare,True,
vl-125-slb1-2-flk.broadway.squareup.com,403 Forbidden,403,118,vl-125-slb1-2-flk.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vl-125-slb1-2-flk.broadway.squareup.com,443,https://vl-125-slb1-2-flk.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
vl-126-bas1-2-prd.broadway.squareup.com,403 Forbidden,403,118,vl-126-bas1-2-prd.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vl-126-bas1-2-prd.broadway.squareup.com,443,https://vl-126-bas1-2-prd.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
vl-225-slb3-2-flk.broadway.squareup.com,403 Forbidden,403,118,vl-225-slb3-2-flk.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vl-225-slb3-2-flk.broadway.squareup.com,443,https://vl-225-slb3-2-flk.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
vndw05.broadway.squareup.com,403 Forbidden,403,520,vndw05.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vndw05.broadway.squareup.com,443,https://vndw05.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,2095155567,75.2.48.152,13,False,,,,,,,
vnfr20.broadway.squareup.com,403 Forbidden,403,520,vnfr20.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vnfr20.broadway.squareup.com,443,https://vnfr20.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,2095155567,99.83.191.120,13,False,,,,,,,
vnsd43.broadway.squareup.com,403 Forbidden,403,520,vnsd43.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vnsd43.broadway.squareup.com,443,https://vnsd43.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,2095155567,75.2.48.152,13,False,,,,,,,
vntc02.broadway.squareup.com,403 Forbidden,403,118,vntc02.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vntc02.broadway.squareup.com,443,https://vntc02.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
vnusres15.broadway.squareup.com,403 Forbidden,403,118,vnusres15.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vnusres15.broadway.squareup.com,443,https://vnusres15.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
vopt.broadway.squareup.com,403 Forbidden,403,118,vopt.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vopt.broadway.squareup.com,443,https://vopt.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
vpn-engineeringww0examplestunnel-mx.broadway.squareup.com,403 Forbidden,403,118,vpn-engineeringww0examplestunnel-mx.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vpn-engineeringww0examplestunnel-mx.broadway.squareup.com,443,https://vpn-engineeringww0examplestunnel-mx.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
vpnmirror-erpalt.broadway.squareup.com,403 Forbidden,403,520,vpnmirror-erpalt.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vpnmirror-erpalt.broadway.squareup.com,443,https://vpnmirror-erpalt.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,2095155567,75.2.48.152,13,False,,,,,,,
vpnprd-stg-april-php-accountswebproxy.broadway.squareup.com,403 Forbidden,403,118,vpnprd-stg-april-php-accountswebproxy.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vpnprd-stg-april-php-accountswebproxy.broadway.squareup.com,443,https://vpnprd-stg-april-php-accountswebproxy.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
vpnpreferenceserp.broadway.squareup.com,403 Forbidden,403,520,vpnpreferenceserp.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vpnpreferenceserp.broadway.squareup.com,443,https://vpnpreferenceserp.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,2095155567,99.83.191.120,13,False,,,,,,,
vpnstaging.broadway.squareup.com,403 Forbidden,403,520,vpnstaging.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vpnstaging.broadway.squareup.com,443,https://vpnstaging.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,2095155567,99.83.191.120,13,False,,,,,,,
vx77.broadway.squareup.com,403 Forbidden,403,118,vx77.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vx77.broadway.squareup.com,443,https://vx77.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
vxe-0-1-4.broadway.squareup.com,403 Forbidden,403,520,vxe-0-1-4.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,vxe-0-1-4.broadway.squareup.com,443,https://vxe-0-1-4.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,2095155567,75.2.48.152,13,False,,,,,,,
w8.broadway.squareup.com,403 Forbidden,403,118,w8.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,w8.broadway.squareup.com,443,https://w8.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
watermelon.broadway.squareup.com,403 Forbidden,403,520,watermelon.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,watermelon.broadway.squareup.com,443,https://watermelon.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,2095155567,99.83.191.120,13,False,,,,,,,
