new,host,a,soa,status_code,cdn,cdn-name,cname,mx,txt,has_internal_ips,internal_ips,ns,aaaa,caa
[x],pgg4aq.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],photos.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],pimp.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],pm.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],pop-semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],pop.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],portal-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],portalsemrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],pre.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],preferences-partnerstatic-clients-stats-corp.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],prelive.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],prime.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],privolzhsky--tat.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],privwww.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],prod-altconfig-redirect.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],prod-k2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],prod.kmt.semrush.net,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,"ns-cloud-e2.googledomains.com, ns-cloud-e1.googledomains.com, ns-cloud-e3.googledomains.com, ns-cloud-e4.googledomains.com",,
[x],prod.kwm.semrush.net,,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],prodeurope-us.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],product.semrush.com,"3.126.202.50, 3.69.136.55","ns-748.awsdns-29.net, awsdns-hostmaster.amazon.com",NOERROR,,,"e7b0901eda874993a2d047e4dd261200.unbouncepages.com, unbouncepages.com",,google-site-verification=OR1Dxjz7lXfsMSTzdmscdUNH56xGM9k7kpj72k7ERAs,,,"ns-362.awsdns-45.com, ns-748.awsdns-29.net, ns-1465.awsdns-55.org, ns-1575.awsdns-04.co.uk",,"globalsign.com, letsencrypt.org, amazon.com, comodoca.com"
[x],profile.semrush.net,10.101.0.16,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.101.0.16,,,
[x],prometheus.semrush.net,10.7.0.21,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.7.0.21,,,
[x],protos-stage-1.semrush.net,,,NOERROR,,,,,,,,,,
[x],prts.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],pt.sellerly.com,34.120.116.101,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],pt.sellzone.com,34.117.166.25,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],pt.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ptmcmc-version.berush.com,,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],publicapi.semrush.com,35.190.116.83,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],publicapi.semrush.net,10.104.42.180,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.104.42.180,,,
[x],pulse.semrush.net,35.190.19.221,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],puppet.semrush.net,46.229.161.139,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,ad21.semrush.net,,,,,,,
[x],puppet1.semrush.net,46.229.161.139,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,ad21.semrush.net,,,,,,,
[x],puppeteer-runner-k8s.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],qr.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],qtoestjkwsswkjtseotq.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quantu-mirrorschooplacestilityponeocovidev.sa-1017.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quantu-mirrorschooplacestilityponeocovidev.sa-dns2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quantu-mirrorschooplacestilityponeocovidev.sa-mail1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quantu-mirrorschooplacestilityponeocovidev.sa-mail2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quantu-mirrorschooplacestilityponeocovidev.sa-ns4.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quantu-mirrorschooplacestilityponeocovidev.sa.2018.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quantu-mirrorschooplacestilityponeocovidev.sa.mailin1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quantu-mirrorschooplacestilityponeocovidev.sa.mx01.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quantu-mirrorschooplacestilityponeocovidev.sa.mx1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quantu-mirrorschooplacestilityponeocovidev.sa.mx7.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quantu-mirrorschooplacestilityponeocovidev.sa1017.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quantu-mirrorschooplacestilityponeocovidev.sadns2.semrush.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quantu-mirrorschooplacestilityponeocovidev.samailin2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quantu-mirrorschooplacestilityponeocovidev.samx0.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quantu-mirrorschooplacestilityponeocovidev.sans3.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quantu-mirrorschooplacestilityponeocovidev.sans4.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quantu-mirrorschooplacestilityponeocovidev.sawww1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quirell.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],quiz.semrush.com,35.227.226.96,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ras.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],rc-admin.semrush.net,10.104.42.34,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.104.42.34,,,
[x],rc-api.custom.semrush.com,34.120.157.108,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],rc-k1.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],rc-new-limit.semrush.net,10.104.42.34,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.104.42.34,,,
[x],rc-query.semrush.net,10.104.42.34,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.104.42.34,,,
[x],rc-sessions.semrush.net,10.104.42.17,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.104.42.17,,,
[x],rc-uptime.semrush.net,10.111.1.16,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,uptime-rc.hub-k1.semrush.net,,,True,10.111.1.16,,,
[x],rc-user.semrush.net,10.104.42.34,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.104.42.34,,,
[x],rc.billing-proc.semrush.com,34.120.157.108,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],rc.notes.semrush.net,10.104.42.34,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.104.42.34,,,
[x],rc.pci.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,42rxjdmxm4vmrc388fzrvpcx0s4vczg2,,,,,
[x],rc.scatec.io,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],rc.sensor.semrush.net,10.104.42.34,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.104.42.34,,,
[x],readmeattachments.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],red.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],redirecterroreu.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],redirecto15.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],redirectstatus-stagingdefaultproduction.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],release3.semrush.net,,,NOERROR,,,,,,,,,,
[x],resources.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],return.semrush.com,192.28.150.48,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,return.semrush.com,v=spf1 include:mktomail.com -all,,,,,
[x],rge-0-2-4.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],rocket.semrush.net,10.101.0.16,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.101.0.16,,,
[x],rsw81-1-flk.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],rtpe-euwest1-05.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ru.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ru.rc.semrush.net,10.104.42.215,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.104.42.215,,,
[x],ru.sellerly.com,34.120.116.101,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ru.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ru.sky.semrush.net,10.104.33.134,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,sky.semrush.net,,,True,10.104.33.134,,,
[x],ru.user.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ruci-mall.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],rxe-0-2-1.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],rxe-2-2-2.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],s.semrush.net,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,"ns-cloud-e1.googledomains.com, ns-cloud-e3.googledomains.com, ns-cloud-e4.googledomains.com, ns-cloud-e2.googledomains.com",,
[x],sa-1017.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa-2018.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa-dns1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa-mail1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa-mail2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa-mailin1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa-mx1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa-mx7.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa-ns1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa-ns3.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa-www1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa.1017.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa.2018.semrush.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa.dns1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa.dns2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa.mail2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa.mailin1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa.mx01.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa.mx1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa.ns2.semrush.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa.ns3.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa.ns4.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa.www1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa1017.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sa2018.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sadns1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sadns2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],salesloft.semrush.com,"54.166.96.114, 54.243.161.55, 54.221.50.8","ns-834.awsdns-40.net, awsdns-hostmaster.amazon.com",NOERROR,,,custom-tracking.salesloft.com,,,,,,,"digicert.com, letsencrypt.org, pki.goog, comodoca.com"
[x],samailin1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],samailin2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],samx0.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],samx01.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],samx1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],samx2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],samx7.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sans1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sans3.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sans4.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],saveputtywinscp.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],scatec.io,34.120.116.101,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,"ns-cloud-a2.googledomains.com, ns-cloud-a1.googledomains.com, ns-cloud-a3.googledomains.com, ns-cloud-a4.googledomains.com",,
[x],scouts.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sdce.virus1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sdce.virus3.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],seasalt.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sec-dev.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],sec.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],secure-rc-02.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],secure-rc.semrush.net,,,NOERROR,,,secure-rc-02.semrush.net,,,,,,,
[x],secure.rc-semrush.semrush.net,10.104.6.139,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,secure-rc-02.semrush.net,,,True,10.104.6.139,,,
[x],secure.rc.rc-k2.semrush.net,10.104.6.139,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,secure-rc-02.semrush.net,,,True,10.104.6.139,,,
[x],secure.semrush.com,34.160.117.242,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],secure3.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],securesemrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sellerly.com,34.120.116.101,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,"mx.sellerly.com, aspmx.l.google.com, aspmx3.googlemail.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx2.googlemail.com","v=spf1 a mx ptr include:spf.mindbox.ru include:spf.mandrillapp.com include:mktomail.com ?all, google-site-verification=TAfDsto6Ktv9zgj5hnYxLorWw2xE7nnrXYy88Z8_Ydk, facebook-domain-verification=3vhq66baume3808qgftm22frag1ply",,,"ns-cloud-e2.googledomains.com, ns-cloud-e1.googledomains.com, ns-cloud-e4.googledomains.com, ns-cloud-e3.googledomains.com",,
[x],sellzone.com,34.117.166.25,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,"alt1.aspmx.l.google.com, aspmx.l.google.com, alt3.aspmx.l.google.com, alt2.aspmx.l.google.com, alt4.aspmx.l.google.com","google-site-verification=3mwxiRpRbaZQlvmaTVjRuTkh30Pp1dsB8KTi6OyArDQ, v=spf1 include:spf.mandrillapp.com include:mktomail.com include:_spf.salesforce.com ?all, google-site-verification=zRhtnEJ-qdDI79OvI5hLY_S9vwRkhSUS6aOBSr10LS0, facebook-domain-verification=7m0yjoz1hedilgnaja5wrzda4enyqp",,,"ns-cloud-b1.googledomains.com, ns-cloud-b4.googledomains.com, ns-cloud-b2.googledomains.com, ns-cloud-b3.googledomains.com",,
[x],semblog-prod.k1.semrush.net,10.101.0.16,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.101.0.16,,,
[x],semblog-rc.rc-k2.semrush.net,10.104.42.34,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.104.42.34,,,
[x],semdblade.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],semrush-api.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush-balancer-rc-www1.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],semrush-balancer-rc-www2.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],semrush-blog.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush-cloud.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush-dns1.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush-dns2.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush-forum.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush-mx01.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush-mx7.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush-ns1.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush-owa.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
