input,title,status_code,content_length,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,tls_wildcard_certificate,tls_mismatched,tls_subject_org_,csp_domains_,final_url
test-wiskey-orchestrator-vault-paytech-r54r0acoinbase.health.xxt.traveloka.com,,404,339,cloudfront,443,https://test-wiskey-orchestrator-vault-paytech-r54r0acoinbase.health.xxt.traveloka.com:443,https,AmazonS3,application/xml,GET,13.32.99.84,/,-1134958401,13.32.99.70,Amazon Web Services,2,False,True,test-wiskey-orchestrator-vault-paytech-r54r0acoinbase.health.xxt.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-31T23:59:59Z,CN=health.xxt.traveloka.com,health.xxt.traveloka.com,*.health.xxt.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,94f4e3bbd289c0d60b0a19015095717e,a6d5dc11be32faf0af822acffdd26f825a55b015985071b39a38371570e29c00,ctls,test-wiskey-orchestrator-vault-paytech-r54r0acoinbase.health.xxt.traveloka.com,True,,,,
thumbnail-test-6beca6a5ba0d-portal-coinbase.health.xxt.traveloka.com,,404,329,cloudfront,443,https://thumbnail-test-6beca6a5ba0d-portal-coinbase.health.xxt.traveloka.com:443,https,AmazonS3,application/xml,GET,13.32.99.84,/,-1238361327,13.32.99.94,Amazon Web Services,2,False,True,thumbnail-test-6beca6a5ba0d-portal-coinbase.health.xxt.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-31T23:59:59Z,CN=health.xxt.traveloka.com,health.xxt.traveloka.com,*.health.xxt.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,94f4e3bbd289c0d60b0a19015095717e,a6d5dc11be32faf0af822acffdd26f825a55b015985071b39a38371570e29c00,ctls,thumbnail-test-6beca6a5ba0d-portal-coinbase.health.xxt.traveloka.com,True,,,,
tool-live.cnt.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://tool-live.cnt.traveloka.com:443,https,CloudFront,text/html,GET,65.9.66.117,/,-580333678,65.9.66.74,Amazon Web Services,20,False,True,tool-live.cnt.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=tool-live.cnt.traveloka.com,tool-live.cnt.traveloka.com,tool-live.cnt.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,1f44b8e0dd34872be4ffc6c4ff2a628f,e491ba2e7baa9b8c4bd169969cafad73aba0a4fc10b7ce28d3062aa7404bcc0e,ctls,tool-live.cnt.traveloka.com,,,,,
tool-ugc.ugc.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://tool-ugc.ugc.traveloka.com:443,https,CloudFront,text/html,GET,18.66.122.37,/,41899747,18.66.122.111,Amazon Web Services,20,False,True,tool-ugc.ugc.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-12-15T23:59:59Z,CN=tool-ugc.ugc.traveloka.com,tool-ugc.ugc.traveloka.com,tool-ugc.ugc.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b8cdfec6e7c2de2b536b8a98faab63db,6999e208b9553edb94e1364c6980c74971e41cb797e62ee38bb8812a5165f0c5,ctls,tool-ugc.ugc.traveloka.com,,,,,
tool.bus.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://tool.bus.traveloka.com:443,https,CloudFront,text/html,GET,13.32.27.97,/,-450431405,13.32.27.116,Amazon Web Services,20,False,True,tool.bus.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-10-27T23:59:59Z,CN=tool.bus.traveloka.com,tool.bus.traveloka.com,tool.bus.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f0ecceff2fde334c302ad28c1cf4ddde,a68cbcc2afc40c50096ecb68c48343e612ffb9dd94ae0774551de8a489a74616,ctls,tool.bus.traveloka.com,,,,,
tool.cnm.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://tool.cnm.traveloka.com:443,https,CloudFront,text/html,GET,13.32.99.84,/,1769390336,13.32.99.58,Amazon Web Services,20,False,True,tool.cnm.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-18T23:59:59Z,CN=tool.cnm.traveloka.com,tool.cnm.traveloka.com,tool.cnm.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d973bb84aec92c19b8fc76617d290aaf,33c27f6d4112c897387ba6bae91be38bde880aa203b3a1e829d75c3fe8973326,ctls,tool.cnm.traveloka.com,,,,,
tool.coi.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://tool.coi.traveloka.com:443,https,CloudFront,text/html,GET,13.32.121.31,/,-348014087,13.32.121.64,Amazon Web Services,20,False,True,tool.coi.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-27T23:59:59Z,CN=tool.coi.traveloka.com,tool.coi.traveloka.com,*.tool.coi.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,30659e320fed0ee478d4fefe566cb04d,e7944472f5c49434b1427fe32fe83cf4ffc8ffeae3707b7ee089db9b904fb958,ctls,tool.coi.traveloka.com,True,,,,
tool.con.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://tool.con.traveloka.com:443,https,CloudFront,text/html,GET,52.222.236.26,/,-917542431,52.222.236.47,Amazon Web Services,20,False,True,tool.con.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2024-03-08T23:59:59Z,CN=tool.con.traveloka.com,tool.con.traveloka.com,tool.con.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e388a2c9ae8c72eaaf0f59fe2c58c9c3,e60a5c72b15cc0d593043b34190959ee2046f86b9dbe0800fdaa4b2b147dd09a,ctls,tool.con.traveloka.com,,,,,
tool.cxp.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://tool.cxp.traveloka.com:443,https,CloudFront,text/html,GET,13.32.99.51,/,1358129316,13.32.99.122,Amazon Web Services,20,False,True,tool.cxp.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-01-27T23:59:59Z,CN=tool.cxp.traveloka.com,tool.cxp.traveloka.com,tool.cxp.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1561f15646a1a8e1fc7c2b1b1221da95,cb828e708c6895591567f0395a773239dbf5964c8e288a62791b4f7e23cf0016,ctls,tool.cxp.traveloka.com,,,,,
tool.ebi.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://tool.ebi.traveloka.com:443,https,CloudFront,text/html,GET,18.165.9.10,/,-2142362586,18.165.9.24,Amazon Web Services,20,False,True,tool.ebi.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-14T23:59:59Z,CN=tool.ebi.traveloka.com,tool.ebi.traveloka.com,tool.ebi.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,42492be00c57930695d88fe555f0cabb,d661a5c76b65515b7e96e8a24253b9eeecd5b7c6a24a8f7ad2ef4fe70effc9de,ctls,tool.ebi.traveloka.com,,,,,
tool.ewl.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://tool.ewl.traveloka.com:443,https,CloudFront,text/html,GET,52.222.214.112,/,-1016521471,52.222.214.94,HSTS,20,False,True,tool.ewl.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-20T00:00:00Z,2024-01-18T23:59:59Z,CN=tool.ewl.traveloka.com,tool.ewl.traveloka.com,tool.ewl.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,de8054f86767d911f358e18cf050de13,8b7446c5af5ade8e849374c2202d5ae2167c242f205231bdc61a75b795f447f6,ctls,tool.ewl.traveloka.com,,,,,
tool.fpr.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://tool.fpr.traveloka.com:443,https,CloudFront,text/html,GET,108.138.17.46,/,1534252958,108.138.17.92,Amazon Web Services,20,False,True,tool.fpr.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-05T00:00:00Z,2024-04-02T23:59:59Z,CN=tool.fpr.traveloka.com,tool.fpr.traveloka.com,tool.fpr.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8e351c9f7690b72849b16d96b02d2750,2ae1965f697e431900cae98e165e6040e452c477d691ac8bdf4ec7047dc454d5,ctls,tool.fpr.traveloka.com,,,,,
tool.gmf.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://tool.gmf.traveloka.com:443,https,CloudFront,text/html,GET,143.204.89.82,/,-1016174618,143.204.89.76,Amazon Web Services,20,False,True,tool.gmf.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-22T00:00:00Z,2024-02-21T23:59:59Z,CN=tool.gmf.traveloka.com,tool.gmf.traveloka.com,tool.gmf.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7c70a430dbff973ed4bef9da344cdfad,cafb247311ef9829c9fc8b26b03a4e66d29ca852275c325936489973d16b00f3,ctls,tool.gmf.traveloka.com,,,,,
tool.hcn.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://tool.hcn.traveloka.com:443,https,CloudFront,text/html,GET,18.66.112.74,/,-1851807881,18.66.112.15,Amazon Web Services,20,False,True,tool.hcn.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-05T00:00:00Z,2024-05-03T23:59:59Z,CN=tool.hcn.traveloka.com,tool.hcn.traveloka.com,tool.hcn.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,45cb83fb95f4dd3a9bc6b314c768ecb4,5f68ca1bb507db331bd617de873209d4ae1d0203b30a8e815e2f4f027882d01c,ctls,tool.hcn.traveloka.com,,,,,
tool.ipi.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://tool.ipi.traveloka.com:443,https,CloudFront,text/html,GET,99.86.4.128,/,1652029912,99.86.4.24,Amazon Web Services,20,False,True,tool.ipi.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-11-15T23:59:59Z,CN=tool.ipi.traveloka.com,tool.ipi.traveloka.com,tool.ipi.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8831736e25dea094cc7269cf7493dd99,b6ed93b4a406d3c2cdf3cd9a3bf93131a2e33f04074f02ffd54adb507379585c,ctls,tool.ipi.traveloka.com,,,,,
tool.ppr.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://tool.ppr.traveloka.com:443,https,CloudFront,text/html,GET,13.224.189.2,/,1266663678,13.224.189.23,Amazon Web Services,20,False,True,tool.ppr.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-20T23:59:59Z,CN=tool.ppr.traveloka.com,tool.ppr.traveloka.com,tool.ppr.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f61c5053a373f6522a246d5ced852212,192a4c175e0b6a426967000a98d0e48310402a8cc3593b9064d24b741ac5952e,ctls,tool.ppr.traveloka.com,,,,,
tool.trn.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://tool.trn.traveloka.com:443,https,CloudFront,text/html,GET,108.138.17.61,/,1686987670,108.138.17.3,Amazon Web Services,20,False,True,tool.trn.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-01-14T23:59:59Z,CN=tool.trn.traveloka.com,tool.trn.traveloka.com,tool.trn.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cb7a5f5e976d73a673f24a19e337aadd,efc42cea0c3ee1326a3a9e37c53b875513378683be3280440972d52726b9160d,ctls,tool.trn.traveloka.com,,,,,
tool.usr.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://tool.usr.traveloka.com:443,https,CloudFront,text/html,GET,18.66.97.124,/,1353748860,18.66.97.81,Amazon Web Services,20,False,True,tool.usr.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-10-18T23:59:59Z,CN=tool.usr.traveloka.com,tool.usr.traveloka.com,tool.usr.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5776d8ddd175b0d1ea62361087caafad,c41be8c74b257989d6980e6de769c960f4d65870b721545654226ca89a92a6ef,ctls,tool.usr.traveloka.com,,,,,
tool.xpe.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://tool.xpe.traveloka.com:443,https,CloudFront,text/html,GET,108.138.17.28,/,-585831591,108.138.17.54,Amazon Web Services,20,False,True,tool.xpe.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T00:00:00Z,2024-05-29T23:59:59Z,CN=tool.xpe.traveloka.com,tool.xpe.traveloka.com,tool.xpe.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ed8f049946cf9799dea3a3b019c442a6,e1866fef31a7502a46256a11a19b031617917fb8ff5b84328628c9f720b0bdf0,ctls,tool.xpe.traveloka.com,,,,,
tools.ctv.traveloka.com,,401,,cloudfront,443,https://tools.ctv.traveloka.com:443,https,CloudFront,,GET,143.204.215.38,/,-1840324437,2600:9000:214f:ce00:9:84f1:b040:93a1,Basic,1,False,True,tools.ctv.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-09-03T23:59:59Z,CN=*.ctv.traveloka.com,*.ctv.traveloka.com,ctv.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4dc2bee54fd6e0ef27d5d23a1bea5f88,8a25438304c9e381045c7083e96cd6368d45ac5c9927e899de7c96cdeda455fd,ctls,tools.ctv.traveloka.com,True,,,,
traveloka.com,Traveloka - Southeast Asia's Leading Travel Platform,200,437153,cloudfront,443,https://traveloka.com:443,https,,text/html,GET,13.225.78.66,/,-637573666,13.225.78.110,React,316,False,True,www.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-01T00:00:00Z,2023-12-30T23:59:59Z,CN=www.traveloka.com,www.traveloka.com,m.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a3a4ddd5a90fc70c631cb5a67a508552,7a8f1f7a2437fad60f267ce0ad858d3c5480b9adca57fb0c0798124097f8b3f2,ctls,www.traveloka.com,,,,https://tvlk.report-uri.com/r/d/csp/reportOnly,https://www.traveloka.com/en-en/
trip.txt.traveloka.com,TRIP Extranet,200,38925,cloudfront,443,https://trip.txt.traveloka.com:443,https,AmazonS3,text/html,GET,18.66.147.92,/,885111915,18.66.147.63,Amazon Web Services,1,False,True,trip.txt.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-10-23T23:59:59Z,CN=trip.txt.traveloka.com,trip.txt.traveloka.com,trip.txt.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c212d9dca856db65d48faa7f60066ac4,97707b0361bbe680111e8325455d39ec33efdfb94f01645ac809bae84b825aa6,ctls,trip.txt.traveloka.com,,,,,
trptool.trp.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://trptool.trp.traveloka.com:443,https,CloudFront,text/html,GET,18.66.112.69,/,1349319052,18.66.112.11,Amazon Web Services,20,False,True,trptool.trp.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-10-25T23:59:59Z,CN=trptool.trp.traveloka.com,trptool.trp.traveloka.com,trptool.trp.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cfe79f43bec2a59e1d99657c74acc2b,f748e13b28fc8e46d048bcd2343f67376b8650bf32119acdfcd7d7563493fd66,ctls,trptool.trp.traveloka.com,,,,,
ugc-api.ugc.traveloka.com,,400,178,,443,https://ugc-api.ugc.traveloka.com:443,https,,application/json,GET,3.33.248.159,/,1840668860,15.197.217.39,Amazon Web Services,1,False,,ugc-api.ugc.traveloka.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-06-07T23:59:59Z,CN=*.ugc.traveloka.com,*.ugc.traveloka.com,*.ugc.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c081aadcbe71554642039875b718e610,4d2d72bcdf4959545aee89e6148378b6bfa754db2260a039f1514a14f86552ba,ctls,ugc-api.ugc.traveloka.com,True,,,,
universal.srs.traveloka.com,,404,89,,443,https://universal.srs.traveloka.com:443,https,Hi,application/json,GET,52.221.97.37,/,1539832786,13.228.254.234,,1,False,,universal.srs.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-27T00:00:00Z,2024-02-25T23:59:59Z,CN=*.srs.traveloka.com,*.srs.traveloka.com,*.srs.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,d58f12624332eb43ba93405d32d30f72,4af5f52a1b1f5ed9077d9eee67c6bc191e5c012996df4dddbfd093b692c3346c,ctls,universal.srs.traveloka.com,True,,,,
url-shared-ti-ar07nokia.cfp.eci.traveloka.com,Central Fraud Platform,403,2474,cloudfront,443,https://url-shared-ti-ar07nokia.cfp.eci.traveloka.com:443,https,AmazonS3,text/html,GET,18.66.122.93,/,464822065,18.66.122.31,Semantic UI,1,False,True,url-shared-ti-ar07nokia.cfp.eci.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2023-08-05T23:59:59Z,CN=cfp.eci.traveloka.com,cfp.eci.traveloka.com,*.cfp.eci.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b54be3bc1f5de518b0551bba13a825d4,eaf1ce78d5101460a80ec5cdd90082b71dbeb5fd2003cc991d34dfd3a159f33e,ctls,url-shared-ti-ar07nokia.cfp.eci.traveloka.com,True,,,,
user-api.afc.traveloka.com,,403,42,cloudfront,443,https://user-api.afc.traveloka.com:443,https,,application/json,GET,13.32.27.16,/,768769774,13.32.27.6,Amazon Web Services,1,False,True,user-api.afc.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T00:00:00Z,2024-05-29T23:59:59Z,CN=*.afc.traveloka.com,*.afc.traveloka.com,*.afc.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,15b0e5ea1575d467289f590a052a5675,10f49dbd8c07ee72d8ea6d9dc14562dc1d7ada4c85e00b4b46047911b3090a1e,ctls,user-api.afc.traveloka.com,True,,,,
user-gateway.pay.traveloka.com,Traveloka Payment Gateway Interface,200,792,,443,https://user-gateway.pay.traveloka.com:443,https,,text/html,GET,122.248.221.32,/,-1840324437,52.220.8.120,Amazon Web Services,35,False,,user-gateway.pay.traveloka.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T00:00:00Z,2024-05-16T23:59:59Z,CN=*.pay.traveloka.com,*.pay.traveloka.com,*.pay.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4781f16edbbfd691f4a984cfbdc3a683,b142b24d09ffc68ad653b1258adc6edcad564d6a6100c67fdf6cd2f6273e5d16,ctls,user-gateway.pay.traveloka.com,True,,,,
vnexpressmstdcoinbe.cfp.eci.traveloka.com,Central Fraud Platform,403,2474,cloudfront,443,https://vnexpressmstdcoinbe.cfp.eci.traveloka.com:443,https,AmazonS3,text/html,GET,108.139.243.70,/,464822065,108.139.243.50,Semantic UI,1,False,True,vnexpressmstdcoinbe.cfp.eci.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2023-08-05T23:59:59Z,CN=cfp.eci.traveloka.com,cfp.eci.traveloka.com,*.cfp.eci.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b54be3bc1f5de518b0551bba13a825d4,eaf1ce78d5101460a80ec5cdd90082b71dbeb5fd2003cc991d34dfd3a159f33e,ctls,vnexpressmstdcoinbe.cfp.eci.traveloka.com,True,,,,
weather.loc.traveloka.com,,404,102,,443,https://weather.loc.traveloka.com:443,https,Hi,application/json,GET,3.1.95.38,/,198350163,3.1.158.187,,1,False,,weather.loc.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2023-12-12T23:59:59Z,CN=*.loc.traveloka.com,*.loc.traveloka.com,*.loc.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2d4fb1a04d7e0e3572f1519d66c97f5c,6dcfd465417683776a7e49efc7f6337b9688b209912f8ed61878315ff3e08726,ctls,weather.loc.traveloka.com,True,,,,
ws-pmt-websocket.fpr.traveloka.com,,426,,cloudfront,443,https://ws-pmt-websocket.fpr.traveloka.com:443,https,,,GET,52.222.214.40,/,-1840324437,52.222.214.103,Amazon Web Services,1,False,True,ws-pmt-websocket.fpr.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2023-07-27T23:59:59Z,CN=*.fpr.traveloka.com,*.fpr.traveloka.com,*.fpr.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6f6bac9c7a3ad2c6320c877dcc58d97e,baed550049d3a3afe3170ab1865cc89f5f19a561a8f32c473237e0174ee8c27d,ctls,ws-pmt-websocket.fpr.traveloka.com,True,,,,
www-astid.ast.traveloka.com,,403,61,cloudfront,443,https://www-astid.ast.traveloka.com:443,https,CloudFront,application/json,GET,18.66.122.108,/,-150568589,18.66.122.128,Amazon Web Services,4,False,True,www-astid.ast.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-12-16T23:59:59Z,CN=www-astid.ast.traveloka.com,www-astid.ast.traveloka.com,www-astid.ast.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b2d5ad628e8a2786c59f12e94f9cb88d,5b8df7649f7fa187fa057c7447d8b0987d2e694fed90999d331ffca718d7d1ee,ctls,www-astid.ast.traveloka.com,,,,,
www.traveloka.com,Traveloka - Southeast Asia's Leading Travel Platform,200,437153,cloudfront,443,https://www.traveloka.com:443,https,,text/html,GET,143.204.89.98,/,-637573666,143.204.89.85,React,316,False,True,www.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-01T00:00:00Z,2023-12-30T23:59:59Z,CN=www.traveloka.com,www.traveloka.com,m.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a3a4ddd5a90fc70c631cb5a67a508552,7a8f1f7a2437fad60f267ce0ad858d3c5480b9adca57fb0c0798124097f8b3f2,ctls,www.traveloka.com,,,,https://tvlk.report-uri.com/r/d/csp/reportOnly,https://www.traveloka.com/en-en/
www.web.traveloka.com,ERROR: The request could not be satisfied,403,915,cloudfront,80,http://www.web.traveloka.com:80,http,CloudFront,text/html,GET,143.204.89.4,/,1926062527,143.204.89.98,Amazon Web Services,20,False,True,,,,,,,,,,,,,,,,,,,,,,
wwworigin.univsal-hnet-staging16.axes.traveloka.com,,404,318,cloudfront,443,https://wwworigin.univsal-hnet-staging16.axes.traveloka.com:443,https,AmazonS3,application/xml,GET,108.157.4.51,/,-1765087041,108.157.4.55,Amazon Web Services,2,False,True,wwworigin.univsal-hnet-staging16.axes.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-02-19T23:59:59Z,CN=axes.traveloka.com,axes.traveloka.com,*.axes.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,20f5423c4760391f518a3be33b097095,7710ec77d966e64bc7a15a1bfda15524076ef0d89dd5881308262c440d85ea13,ctls,wwworigin.univsal-hnet-staging16.axes.traveloka.com,True,True,,,
xps.traveloka.com,ERROR: The request could not be satisfied,403,919,cloudfront,443,https://xps.traveloka.com:443,https,CloudFront,text/html,GET,18.66.97.44,/,2096827633,18.66.97.51,Amazon Web Services,20,False,True,xps.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2024-02-10T23:59:59Z,CN=xps.traveloka.com,xps.traveloka.com,xps.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,67b69625db90102591254b763fd6f973,a38afede4bd57e04471386f447842358b566907d782e0fcde333166d4e829fb3,ctls,xps.traveloka.com,,,,,
y6fnside-11nokiatapa-axes.media-svc.mstd.eci.traveloka.com,ERROR: The request could not be satisfied,403,915,cloudfront,80,http://y6fnside-11nokiatapa-axes.media-svc.mstd.eci.traveloka.com:80,http,CloudFront,text/html,GET,18.154.63.49,/,-2114692243,18.154.63.29,Amazon Web Services,20,False,True,,,,,,,,,,,,,,,,,,,,,,
