new,host,a,soa,status_code,ns,cname,cdn,cdn-name,txt,aaaa,has_internal_ips,internal_ips,mx
[x],ocapi-app-qa2.arlo.com,,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,ocapi-app-qa2.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],ocapi-app-staging.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],ocapi-app.arlo.com,,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,ocapi-app.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],ocapi-dev.arlo.com,,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,ocapi-dev.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],ocapi-ivr-qa.arlo.com,34.255.172.196,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,ocapi-ivr-qa-964701341.eu-west-1.elb.amazonaws.com,,,,,,,
[x],ocapi-payments-cres-dev.arlo.com,,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,arlo-payments-cres-dev-1018049824.eu-west-1.elb.amazonaws.com,,,,,,,
[x],ocapi-payments-cres.arlo.com,,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,ocapi-payments-cres-163288913.eu-west-1.elb.amazonaws.com,,,,,,,
[x],ocapi-qa.arlo.com,,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,ocapi-qa.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],ocapi-qa2.arlo.com,,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,ocapi-qa2.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],ocapi.arlo.com,,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,ocapi.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],odmapi-dev.arlo.com,,"ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,odmgateway-dev-f5dd9ad75b73efd0.elb.eu-west-1.amazonaws.com,,,,,,,
[x],odmapi-dev2.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],odmapi-qa.arlo.com,"63.33.114.20, 34.255.81.7","ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,odmgateway-qa-a7afa4299c504f12.elb.eu-west-1.amazonaws.com,,,,,,,
[x],odmapi-qa2.arlo.com,"18.202.145.215, 52.212.174.88","ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,odmapi-qa2-d47afd376ca2bd9b.elb.eu-west-1.amazonaws.com,,,,,,,
[x],odmgateway-qa.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],odmqa01.arlo.com,208.184.50.15,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],oms.arlo.com,"104.19.191.129, 104.19.208.129","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,oms.arlo.com.cdn.cloudflare.net,True,cloudflare,,"2606:4700::6813:bf81, 2606:4700::6813:d081",,,
[x],opensiplb-z3-goldendev.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],opensiplb-z4-goldendev.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],pages.e.arlo.com,13.111.18.25,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,pages.virt.s10.exacttarget.com,,,,,,,
[x],panaroma01.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],panorama01.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],partner-goldendev.arlo.com,"104.18.17.200, 104.18.16.200","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,"partnerapi-goldendev.arlo.com, partnerapi-goldendev.arlo.com.cdn.cloudflare.net",True,cloudflare,,,,,
[x],partner-goldenqa.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],partnerapi-canary.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],partnerapi-gdev-nginxcanary.arlo.com,"104.18.28.118, 104.18.29.118","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,partnerapi-gdev-nginxcanary.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],partnerapi-goldendevz1.arlo.com,"104.18.23.130, 104.18.22.130","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,partnerapi-goldendevz1.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],partnerapi-goldenqa.arlo.com,"104.18.27.234, 104.18.26.234","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,partnerapi-goldenqa.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],partnerapi-goldenqaz1.arlo.com,"104.18.0.46, 104.18.1.46","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,partnerapi-goldenqaz1.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],partnerapi-gqa-nginxcanary.arlo.com,"104.18.9.218, 104.18.8.218","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,partnerapi-gqa-nginxcanary.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],partnerapi-nginxcanary.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],partnerapi-result.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],partnerapi-test-canary.arlo.com,"104.18.19.249, 104.18.18.249",,NOERROR,,partnerapi-test-canary.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],partnerapi-test-nginxcanary.arlo.com,,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,partnerapi-test-nginxcanary.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],partnerapi-test-result.arlo.com,"52.17.53.189, 52.19.215.176, 54.220.102.114","ns-1028.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,d-qqwtwxzsm1.execute-api.eu-west-1.amazonaws.com,,,,,,,
[x],partnerapi-test.arlo.com,"104.18.26.131, 104.18.27.131","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,partnerapi-test.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],partnerapi.arlo.com,"104.18.15.239, 104.18.14.239","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,partnerapi.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],partnerapi.dev.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],partneroauth-goldendev.arlo.com,"104.18.16.196, 104.18.17.196","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,partneroauth-goldendev.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],partneroauth-goldendevz1.arlo.com,"104.18.27.29, 104.18.26.29","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,partneroauth-goldendevz1.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],partneroauth-goldenqa.arlo.com,"104.18.12.122, 104.18.13.122","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,partneroauth-goldenqa.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],partneroauth-goldenqaz1.arlo.com,"104.18.30.127, 104.18.31.127","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,partneroauth-goldenqaz1.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],partneroauth.dev.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],partners-qa.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],payments-test.arlo.com,"34.255.110.139, 99.80.212.189","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,payments-new-616882014.eu-west-1.elb.amazonaws.com,,,,,,,
[x],payments.arlo.com,"104.18.30.77, 104.18.31.77","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,payments.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],pgw-goldenqa.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1377.awsdns-44.org, ns-1854.awsdns-39.co.uk, ns-336.awsdns-42.com, ns-726.awsdns-26.net",,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],ping.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],policy-goldendevz1.arlo.com,"172.29.53.75, 172.29.52.93","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,internal-8114b2d1-privacypolicy-pri-77e8-9541452.eu-west-1.elb.amazonaws.com,,,,,True,"172.29.53.75, 172.29.52.93",
[x],policy-qa.arlo.com,"34.251.247.1, 54.229.235.173","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,policy-qa-1689187999.eu-west-1.elb.amazonaws.com,,,,,,,
[x],policy.arlo.com,"52.19.36.172, 18.202.93.0","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,policy-n-1216608724.eu-west-1.elb.amazonaws.com,,,,,,,
[x],proofpoint.arlo.com,208.184.50.40,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,redirect.arlo.com,,,,,,,
[x],redirect.arlo.com,208.184.50.40,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],remote.arlo.com,139.180.248.74,"ns-1840.awsdns-38.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,arlo.gpcloudservice.com,,,GPaaS-FQDN-for-customer-arlotechnologiesinc-1614922127,,,,
[x],revoke-qa.arlo.com,"54.229.235.173, 34.251.247.1","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,policy-qa-1689187999.eu-west-1.elb.amazonaws.com,,,,,,,
[x],revoke.arlo.com,,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,policy-n-1216608724.eu-west-1.elb.amazonaws.com,,,,,,,
[x],s3-arlos3-dev-z2.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],servicenow.arlo.com,208.184.50.40,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,redirect.arlo.com,,,,,,,
[x],shop-dev.arlo.com,"104.18.16.3, 104.18.17.3","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,shop-dev.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],sip.arlo.com,52.112.192.139,"admin.nsatc.net, dns.level3.net",NOERROR,,sipdir.online.lync.com,,,,,,,
[x],smartthings-api-goldendev-ap.arlo.com,"54.211.32.117, 34.199.17.116, 3.223.101.213","ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],smartthings-api-goldendev-eu.arlo.com,"3.223.101.213, 34.199.17.116, 54.211.32.117","ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],smartthings-api-goldenqa-ap.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],smartthings-api-goldenqa-us.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],smartthings-api-prod-ap.arlo.com,"54.249.156.238, 13.230.235.239, 52.192.164.189","ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],smartthings-api-prod-eu.arlo.com,"52.30.64.103, 18.203.64.67, 34.240.57.223","ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],smartthings-api-prod-us.arlo.com,"52.73.149.221, 34.193.67.161, 34.195.232.193","ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1377.awsdns-44.org, ns-1854.awsdns-39.co.uk, ns-336.awsdns-42.com, ns-726.awsdns-26.net",,,,,,,,
[x],smartthings-api-prodtest-ap.arlo.com,"44.209.90.32, 3.232.233.155, 204.236.209.234","ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],smartthings-api-prodtest-eu.arlo.com,"23.20.31.16, 18.213.153.82, 3.209.94.0","ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],smartthings-api-prodtest-us.arlo.com,"54.147.117.206, 52.20.78.179, 54.147.89.59","ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],soc.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],splunk-heavy-forwarder-prod.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],splunkfwd02.arlo.com,208.184.50.22,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sproxydev.ar.arlo.com,"54.76.228.48, 34.243.10.225","ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,sproxy-dev-57ae19c55a436aca.elb.eu-west-1.amazonaws.com,,,,,,,
[x],spruce-dev-repl.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],spruce-dev.arlo.com,172.29.152.16,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1377.awsdns-44.org, ns-1854.awsdns-39.co.uk, ns-336.awsdns-42.com, ns-726.awsdns-26.net",,,,,,True,172.29.152.16,
[x],spruce-repl.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],spruce.arlo.com,,,NOERROR,,spruce.arlocloud.com,,,,,,,
[x],ssoappdb81.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],ssocallback-canary.ar.arlo.com,52.51.103.188,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,ssocallback-prod-canary-255834593.eu-west-1.elb.amazonaws.com,,,,,,,
[x],ssocallback-goldendev-canary.ar.arlo.com,"99.80.41.126, 54.217.98.80","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,ssocallback-goldendev-canary-2069536240.eu-west-1.elb.amazonaws.com,,,,,,,
[x],ssocallback-goldenqa-canary.ar.arlo.com,52.30.208.158,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,ssocallback-goldenqa-canary-2042918167.eu-west-1.elb.amazonaws.com,,,,,,,
[x],ssocallback-qa3.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],ssocallback-staging-canary.ar.arlo.com,54.154.83.92,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1053.awsdns-03.org, ns-2023.awsdns-60.co.uk, ns-341.awsdns-42.com, ns-739.awsdns-28.net",ssocallback-staging-canary-451709495.eu-west-1.elb.amazonaws.com,,,,,,,
[x],ssocallback.ar.arlo.com,"34.255.243.25, 34.252.44.29","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,ssocallback-prod-816839356.eu-west-1.elb.amazonaws.com,,,,,,,
[x],ssocallbacks-dev3.ar.arlo.com,54.220.39.234,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,ssocallbacks-dev3-1344098154.eu-west-1.elb.amazonaws.com,,,,,,,
[x],ssocallbacks-dev4.ar.arlo.com,"54.76.216.24, 52.50.170.14",,NOERROR,,ssocallbacks-dev4-1765400020.eu-west-1.elb.amazonaws.com,,,,,,,
[x],ssogoldencallback-qa.ar.arlo.com,,"pdns88.ultradns.com, mshah.netgear.com",NOERROR,,,,,,,,,
[x],stage.arlo.com,"104.18.20.182, 104.18.21.182","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,stage.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],staging.store.arlo.com,"54.72.237.32, 99.80.96.108","ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],status-calix.arlo.com,"35.160.170.36, 54.148.212.6","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,k8s-statuspa-releasec-fbb62a3021-1134301752.us-west-2.elb.amazonaws.com,,,,,,,
[x],status-dev.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],status.arlo.com,"104.18.30.79, 104.18.31.79","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,status.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],store.arlo.com,"99.80.114.70, 34.242.85.239","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,refurbish-prod-1618608340.eu-west-1.elb.amazonaws.com,,,,,,,
[x],support.arlo.com,"35.165.138.196, 44.236.80.203","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,arlo-com-alb-1947759202.us-west-2.elb.amazonaws.com,,,,,,,
[x],survey.arlo.com,13.111.185.203,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],tableau.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],test.ar.arlo.com,10.10.10.10,"pdns88.ultradns.com, mshah.netgear.com",NOERROR,,,,,,,True,10.10.10.10,
[x],test.messaging.arlo.com,1.2.3.4,"pdns88.ultradns.com, mshah.netgear.com",NOERROR,,,,,,,,,
[x],testdep1.arlo.com,"104.18.0.212, 104.18.1.212","ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudflare,,,,,
[x],transfer.arlo.com,208.184.50.17,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1377.awsdns-44.org, ns-1854.awsdns-39.co.uk, ns-336.awsdns-42.com, ns-726.awsdns-26.net",ftp01.arlo.com,,,,,,,
[x],ukshop-qa.arlo.com,178.62.22.239,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ukshop.arlo.com,"104.18.28.84, 104.18.29.84","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,ukshop.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],ukshopqa.arlo.com,"104.18.16.193, 104.18.17.193","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,ukshopqa.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],ultramedia01-alpha-z2-qa2.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],updates.ar.arlo.com,"54.81.111.137, 52.205.131.154","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,arloupdates-1575259411.us-east-1.elb.amazonaws.com,,,,,,,
[x],updates.arlo.com,"88.221.24.91, 88.221.24.105","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"https.updates.arlo.com.edgekey.net, e26897.b.akamaiedge.net",,,,,,,
[x],updatestest.ar.arlo.com,23.43.92.80,"pdns88.ultradns.com, mshah.netgear.com",NOERROR,,,,,,,,,
[x],updatestest.arlo.com,"23.50.55.43, 23.50.55.49","n0dscb.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,"updatestest.arlo.com.edgekey-staging.net, e26897.dscb.akamaiedge-staging.net",,,,"2a02:26f0:3100::1732:372b, 2a02:26f0:3100::1732:3731",,,
[x],verdev2.arlo.com,,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,vertexdev-new-927060130.eu-west-1.elb.amazonaws.com,,,,,,,
[x],verisure-goldendev-z1.arlo.com,"143.204.89.81, 143.204.89.6, 143.204.89.40, 143.204.89.52","ns-1104.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1104.awsdns-10.org, ns-1801.awsdns-33.co.uk, ns-303.awsdns-37.com, ns-947.awsdns-54.net",d2f9t6wyf6106z.cloudfront.net,True,cloudfront,,"2600:9000:2156:5200:13:ef0e:4ec0:93a1, 2600:9000:2156:7600:13:ef0e:4ec0:93a1, 2600:9000:2156:5800:13:ef0e:4ec0:93a1, 2600:9000:2156:a400:13:ef0e:4ec0:93a1, 2600:9000:2156:7800:13:ef0e:4ec0:93a1, 2600:9000:2156:e200:13:ef0e:4ec0:93a1, 2600:9000:2156:7c00:13:ef0e:4ec0:93a1, 2600:9000:2156:c800:13:ef0e:4ec0:93a1",,,
[x],verisure-goldenqa-z1.arlo.com,"18.154.63.115, 18.154.63.87, 18.154.63.128, 18.154.63.34","ns-1287.awsdns-32.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1923.awsdns-48.co.uk, ns-536.awsdns-03.net, ns-1287.awsdns-32.org, ns-145.awsdns-18.com",d1f1y4b84c24qg.cloudfront.net,True,cloudfront,,"2600:9000:243d:4a00:15:3038:1e00:93a1, 2600:9000:243d:d400:15:3038:1e00:93a1, 2600:9000:243d:e400:15:3038:1e00:93a1, 2600:9000:243d:7200:15:3038:1e00:93a1, 2600:9000:243d:9e00:15:3038:1e00:93a1, 2600:9000:243d:8000:15:3038:1e00:93a1, 2600:9000:243d:e600:15:3038:1e00:93a1, 2600:9000:243d:6a00:15:3038:1e00:93a1",,,
[x],verisure-z1-gdev.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],verisure-z1-prod.arlo.com,"18.66.147.45, 18.66.147.57, 18.66.147.60, 18.66.147.63","ns-1894.awsdns-44.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-377.awsdns-47.com, ns-779.awsdns-33.net, ns-1291.awsdns-33.org, ns-1894.awsdns-44.co.uk",d39bhnxw3tze49.cloudfront.net,True,cloudfront,,"2600:9000:225e:3a00:7:60e6:ce40:93a1, 2600:9000:225e:4e00:7:60e6:ce40:93a1, 2600:9000:225e:5c00:7:60e6:ce40:93a1, 2600:9000:225e:6c00:7:60e6:ce40:93a1, 2600:9000:225e:8800:7:60e6:ce40:93a1, 2600:9000:225e:9a00:7:60e6:ce40:93a1, 2600:9000:225e:cc00:7:60e6:ce40:93a1, 2600:9000:225e:de00:7:60e6:ce40:93a1",,,
[x],view.e.arlo.com,13.111.187.164,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,
[x],vpn.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],vpn01.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],vzweb01-qa4.ar.arlo.com,108.129.62.84,"pdns88.ultradns.com, mshah.netgear.com",NOERROR,,,,,,,,,
[x],vzweb02-qa4.ar.arlo.com,108.129.60.151,"pdns88.ultradns.com, mshah.netgear.com",NOERROR,,,,,,,,,
[x],vzwow01-z3-qa.wowza.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],vzwow02-z2-prod.ar.arlo.com,54.148.84.168,"pdns88.ultradns.com, mshah.netgear.com",NOERROR,,,,,,,,,
[x],vzwow221-z1-prod.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],windchill01.arlo.com,208.184.50.18,,NOERROR,,,,,,,,,
[x],www.ajs-dev.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.arlo.com,,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,www.arlo.com.cdn.cloudflare.net,True,cloudflare,,,,,
[x],www.arlogoldens3-noonlight-z2.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.arloupdates.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],www.blog.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],www.diagtool-staging.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,docusign=90b68d29-8344-40b1-ab31-998cb40114d2,,,,
[x],www.docusign-d.arlo.com,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.downloads-dev.arlo.com,"13.32.99.44, 13.32.99.108, 13.32.99.43, 13.32.99.30","ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,d2bk5pe9fa66rf.cloudfront.net,True,cloudfront,,"2600:9000:2104:9200:4:8017:6ec0:93a1, 2600:9000:2104:7600:4:8017:6ec0:93a1, 2600:9000:2104:6000:4:8017:6ec0:93a1, 2600:9000:2104:2e00:4:8017:6ec0:93a1, 2600:9000:2104:e800:4:8017:6ec0:93a1, 2600:9000:2104:f800:4:8017:6ec0:93a1, 2600:9000:2104:ea00:4:8017:6ec0:93a1, 2600:9000:2104:5000:4:8017:6ec0:93a1",,,
