new,host,soa,txt,status_code,a,cname,has_internal_ips,internal_ips,cdn,cdn-name,aaaa,ns,mx,caa
[x],ofx-cqat-brand.intuit.com,"ns-1605.awsdns-08.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=devp-apigwint-ppd-usw2-k8s,external-dns/resource=ingress/services-gateway-apigwint-usw2-e2e-dx01/usw2-e2e-dx01-intuit-gateway-ingress",NOERROR,"44.239.249.117, 44.233.201.45, 52.11.193.208","ofxbrandrouting-e2e.api.intuit.com, ofxbrandrouting.e2e.api.a.intuit.com, ofxbrandrouting-us-west-2.e2e.api.a.intuit.com, sw1_us-west-2_web.e2e.api.a.intuit.com, dial_sw1_us-west-2_web.e2e.api.a.intuit.com, e2e-dx01.devpapigwintppdusw2.iks2.a.intuit.com",,,,,,,,
[x],ofx-cqat-filist.intuit.com,"ns-340.awsdns-42.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=apigw-idx-ppd-usw2-k8s,external-dns/resource=ingress/services-gateway-apigwidx-usw2-e2e-ix30/usw2-e2e-ix30-intuit-gateway-ingress",NOERROR,"52.88.124.2, 54.148.254.36, 52.10.142.255","ofxfilistrouting-e2e.api.intuit.com, ofxfilistrouting.e2e.api.a.intuit.com, ofxfilistrouting-us-west-2.e2e.api.a.intuit.com, sw30_us-west-2_web.e2e.api.a.intuit.com, dial_sw30_us-west-2_web.e2e.api.a.intuit.com, e2e-ix30.apigwidxppdusw2.iks2.a.intuit.com",,,,,,,,
[x],ofx-partner-e2e.intuit.com,"ns-612.awsdns-12.net, awsdns-hostmaster.amazon.com, ns-1605.awsdns-08.co.uk","heritage=external-dns,external-dns/owner=devp-apigwint-ppd-usw2-k8s,external-dns/resource=ingress/services-gateway-apigwint-usw2-e2e-dx01/usw2-e2e-dx01-intuit-gateway-ingress",NOERROR,"52.11.193.208, 44.233.201.45, 44.239.249.117","uxfabric-e2e.app.intuit.com, sh-e2e.api.intuit.com, sh.e2e.api.a.intuit.com, sh-us-west-2.e2e.api.a.intuit.com, sw1_us-west-2_web.e2e.api.a.intuit.com, dial_sw1_us-west-2_web.e2e.api.a.intuit.com, e2e-dx01.devpapigwintppdusw2.iks2.a.intuit.com, sh-us-east-2.e2e.api.a.intuit.com, sw1_us-east-2_web.e2e.api.a.intuit.com, dial_sw1_us-east-2_web.e2e.api.a.intuit.com, e2e-dx01.devpapigwintppduse2.iks2.a.intuit.com",,,,,,,,
[x],ofx-partner.intuit.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",,NOERROR,"3.136.72.192, 52.14.89.1, 3.136.16.30, 18.190.87.138, 52.14.204.175, 3.131.161.205, 3.23.33.60, 18.117.18.69","uxfabric.app.intuit.com, sh.api.intuit.com, sh.prd.api.a.intuit.com, sh-us-east-2.prd.api.a.intuit.com, sw1_us-east-2_web.prd.api.a.intuit.com, sw1prdwebbluealb-1986858733.us-east-2.elb.amazonaws.com",,,,,,,,
[x],ofx-prod-brand.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"54.69.114.163, 54.185.240.67, 35.161.23.194, 44.239.223.11, 52.10.52.173, 52.24.163.161, 52.37.244.174, 52.89.66.119","ofxbrandrouting.api.intuit.com, ofxbrandrouting.prd.api.a.intuit.com, ofxbrandrouting-us-west-2.prd.api.a.intuit.com, sw30_us-west-2_web.prd.api.a.intuit.com, dial_sw30_us-west-2_web.prd.api.a.intuit.com, sw30prdwebbluealb-1045938763.us-west-2.elb.amazonaws.com",,,,,,,,
[x],ofxorg.ocg-prod.a.intuit.com,"ns-191.awsdns-23.com, awsdns-hostmaster.amazon.com",,NOERROR,"108.138.7.129, 108.138.7.93, 108.138.7.92, 108.138.7.44",,,,True,cloudfront,,"ns-1257.awsdns-29.org, ns-191.awsdns-23.com, ns-2028.awsdns-61.co.uk, ns-657.awsdns-18.net",,
[x],ofxtestfisys1.platform.intuit.com,"ns-191.awsdns-23.com, awsdns-hostmaster.amazon.com",,NOERROR,"52.26.243.222, 44.239.148.255",ofxtest1.ocg-prod.a.intuit.com,,,,,,,,
[x],ofxtestfisys3.platform.intuit.com,"ns-191.awsdns-23.com, awsdns-hostmaster.amazon.com",,NOERROR,,ofxtest3.ocg-prod.a.intuit.com,,,,,,,,
[x],oiaproxy.api.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"52.12.221.230, 54.68.8.221, 100.20.166.98","oiaproxy.prd.api.a.intuit.com, oiaproxy-us-west-2.prd.api.a.intuit.com, sw7_us-west-2_web.prd.api.a.intuit.com, dial_sw7_us-west-2_web.prd.api.a.intuit.com, sw7prdwebbluealb-594780009.us-west-2.elb.amazonaws.com",,,,,,,,
[x],oif.prodportal.a.intuit.com,"ns-202.awsdns-25.com, awsdns-hostmaster.amazon.com",,NOERROR,44.225.54.108,,,,,,,,,
[x],oil-tracing-ppd.a.intuit.com,"ns-677.awsdns-20.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,"ns-677.awsdns-20.net, ns-1435.awsdns-51.org, ns-1798.awsdns-32.co.uk, ns-239.awsdns-29.com",,
[x],oilpipelineregistry-qal.a.intuit.com,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",,NOERROR,"18.154.63.67, 18.154.63.77, 18.154.63.64, 18.154.63.66",,,,True,cloudfront,,"ns-2032.awsdns-62.co.uk, ns-283.awsdns-35.com, ns-769.awsdns-32.net, ns-1533.awsdns-63.org",,
[x],oilpipelineregistry.a.intuit.com,"ns-924.awsdns-51.net, awsdns-hostmaster.amazon.com",,NOERROR,"52.32.13.250, 35.161.233.238, 52.33.172.2",,,,,,,"ns-1358.awsdns-41.org, ns-177.awsdns-22.com, ns-1906.awsdns-46.co.uk, ns-924.awsdns-51.net",,
[x],oinp-preprod.mint.com,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,"ns-1473.awsdns-56.org, ns-2008.awsdns-59.co.uk, ns-364.awsdns-45.com, ns-724.awsdns-26.net",,
[x],oip-dev.a.intuit.com,"ns-1692.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,"205.251.193.227, 205.251.195.81, 205.251.197.175, 205.251.198.156",,,,,,,"ns-849.awsdns-42.net, ns-1692.awsdns-19.co.uk, ns-483.awsdns-60.com, ns-1455.awsdns-53.org",,
[x],oip.a.intuit.com,"ns-10.awsdns-01.com, awsdns-hostmaster.amazon.com",,NOERROR,"18.66.248.8, 18.66.248.93, 18.66.248.9, 18.66.248.10",,,,True,cloudfront,,"ns-1646.awsdns-13.co.uk, ns-802.awsdns-36.net, ns-10.awsdns-01.com, ns-1421.awsdns-49.org",,
[x],oipcatalog-dev.intuit.com,"ns-1692.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,oipcatalog.oip-dev.a.intuit.com,,,,,,,,
[x],oipcatalog.intuit.com,"ns-10.awsdns-01.com, awsdns-hostmaster.amazon.com",,NOERROR,"13.249.39.92, 13.249.39.25, 13.249.39.30, 13.249.39.70",oipcatalog.oip.a.intuit.com,,,True,cloudfront,,,,
[x],oipcatalog.oip-dev.a.intuit.com,"ns-1692.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,,
[x],oipcatalog.oip.a.intuit.com,"ns-10.awsdns-01.com, awsdns-hostmaster.amazon.com",,NOERROR,"99.86.91.109, 99.86.91.29, 99.86.91.43, 99.86.91.78",,,,True,cloudfront,,,,
[x],oktascim2.mailchimp.com,"a1-205.akam.net, domains.mailchimp.com",,NOERROR,,,,,True,google,,,,
[x],old-kb.mailchimp.com,"a1-205.akam.net, domains.mailchimp.com",,NOERROR,50.23.108.138,,,,,,,,,
[x],olm.a.intuit.com,"ns-149.awsdns-18.com, awsdns-hostmaster.amazon.com",,NOERROR,"10.84.134.79, 10.84.134.39, 10.84.134.189",,True,"10.84.134.79, 10.84.134.39, 10.84.134.189",,,,"ns-747.awsdns-29.net, ns-1196.awsdns-21.org, ns-149.awsdns-18.com, ns-1537.awsdns-00.co.uk",,
[x],olmutilqa.a.intuit.com,"ns-1199.awsdns-21.org, awsdns-hostmaster.amazon.com",,NOERROR,10.86.18.109,,True,10.86.18.109,,,,"ns-1199.awsdns-21.org, ns-1839.awsdns-37.co.uk, ns-260.awsdns-32.com, ns-933.awsdns-52.net",,
[x],omnichannel-prd-qbccore.sbgqboprodusw2.iks2.a.intuit.com,"ns-1039.awsdns-01.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=sbg-qbo-prod-usw2-k8s,external-dns/resource=ingress/qbcommerce-qbccore-usw2-prd/qbccore-ingress",NOERROR,"44.229.91.61, 52.24.152.48, 44.232.124.47",,,,,,,,,
[x],omptrans.e.turbotax2.intuit.com,"ns1.responsys.net, hostmaster.responsys.com",,NOERROR,199.7.205.31,,,,,,,,,
[x],omptrans.e2.intuit.com,"ns1.responsys.net, hostmaster.responsys.com",,NOERROR,199.7.205.191,,,,,,,"ns2.responsys.net, ns1.responsys.net",,
[x],ompublisher.api.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"35.82.140.22, 35.162.118.125, 52.24.77.207, 54.148.37.114, 54.201.189.87, 34.216.243.133, 34.211.162.37, 52.42.153.201","ompublisher.prd.api.a.intuit.com, ompublisher-us-west-2.prd.api.a.intuit.com, sw1_us-west-2_web.prd.api.a.intuit.com, sw1prdwebbluealb-144153673.us-west-2.elb.amazonaws.com",,,,,,,,
[x],onboarding-dev.ps.idps.a.intuit.com,"ns-508.awsdns-63.com, awsdns-hostmaster.amazon.com",,NOERROR,"34.213.35.194, 52.33.99.84, 52.41.150.105",d-lxkyls6it8.execute-api.us-west-2.amazonaws.com,,,,,,,,
[x],onboarding-dev2.ps.idps.a.intuit.com,"ns-1512.awsdns-61.org, awsdns-hostmaster.amazon.com",,NOERROR,10.153.204.131,,True,10.153.204.131,,,,,,
[x],onboarding.intuit.com,"n0b.akamai.net, hostmaster.akamai.com",,NOERROR,"92.122.101.19, 92.122.101.9","redirector.intuit.com, redirector.intuit.com.edgesuite.net, a1887.b.akamai.net",,,,,,,,
[x],one.intuit.com,"ns-669.awsdns-19.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=data-eng-prd-usw2-k8s,external-dns/resource=ingress/data-spanavigation-usw2-prd/spa-navigation-appd-ingress",NOERROR,"54.187.241.87, 35.155.192.23, 54.71.60.42",data-prd-spa-navigation.dataengprdusw2.iks2.a.intuit.com,,,,,,,,
[x],onevpn.intuit.com,"ns-250.awsdns-31.com, awsdns-hostmaster.amazon.com",,NOERROR,"207.207.178.219, 205.251.198.57",onevpn.a.intuit.com,,,,,2600:9000:5306:3900::1,"ns-250.awsdns-31.com, ns-1593.awsdns-07.co.uk, ns-1394.awsdns-46.org, ns-1012.awsdns-62.net",,
[x],onevpnpre.intuit.com,"ns-796.awsdns-35.net, awsdns-hostmaster.amazon.com",,NOERROR,54.202.189.42,onevpnpre.a.intuit.com,,,,,,"ns-1282.awsdns-32.org, ns-1949.awsdns-51.co.uk, ns-424.awsdns-53.com, ns-796.awsdns-35.net",,
[x],online.payroll.intuit.com,"n0g.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.72.108.34,"payroll.intuit.com, mktg.intuit.com.edgekey.net, e9951.g.akamaiedge.net",,,,,,,,
[x],online.turbotax.com,"ns1.silverpop.com, dnsadmin.silverpop.com",v=spf1 ip4:129.41.78.7 -all,NOERROR,"208.240.240.40, 18.205.33.63, 35.175.87.243",,,,,,,"ns2.silverpop.com, ns1.silverpop.com","reply.online.turbotax.com, mail2133.online.turbotax.com",
[x],online1.turbotax.com,"dns1.p08.nsone.net, nadmin.intuit.com, a1-182.akam.net",v=spf1 include:delivery.net -all,NOERROR,209.11.136.183,,,,,,,,imh.delivery.net,
[x],onlinepayrolljobs-ca.intuit.com,"ns-56.awsdns-07.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-prd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-prd/prd-usw2-eks-qbo-payroll-traffic-router-ingress-internal",NOERROR,"44.238.163.143, 44.237.114.6, 52.11.163.110","origin-onlinepayrolljobs-ca.sbg-payroll-prd.a.intuit.com, payroll-setup-prd1-1-qbo-payroll-traffic-router-int.payrollprdusw2.iks2.a.intuit.com",,,,,,,,
[x],onlinepayrolljobs-e2e.api.intuit.com,"ns-1458.awsdns-54.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=apigw-sbg-ppd-usw2-k8s,external-dns/resource=ingress/services-gateway-apigwsbg-usw2-e2e-sb04/usw2-e2e-sb04-intuit-gateway-ingress",NOERROR,"52.26.116.225, 52.34.101.175, 52.11.6.182","onlinepayrolljobs.e2e.api.a.intuit.com, onlinepayrolljobs-us-west-2.e2e.api.a.intuit.com, sw4_us-west-2_web.e2e.api.a.intuit.com, dial_sw4_us-west-2_web.e2e.api.a.intuit.com, e2e-sb04.apigwsbgppdusw2.iks2.a.intuit.com",,,,,,,,
[x],onlinepayrolljobs-e2e.intuit.com,"ns-1312.awsdns-36.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-ppd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-e2e/e2e-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"44.240.174.116, 34.209.115.244, 52.34.148.169","onlinepayrolljobs-e2e.sbg-payroll-ppd.a.intuit.com, payroll-setup-e2e1-1-qbo-payroll-traffic-router.payrollppdusw2.iks2.a.intuit.com",,,,,,,,
[x],onlinepayrolljobs-qa1.intuit.com,"ns-1312.awsdns-36.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-ppd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-qal/qal-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"52.34.239.144, 52.41.166.57, 44.230.29.81","onlinepayrolljobs-qa1.sbg-payroll-ppd.a.intuit.com, payroll-setup-qal1-1-qbo-payroll-traffic-router.payrollppdusw2.iks2.a.intuit.com",,,,,,,,
[x],onlinepayrolljobs-staging.intuit.com,"ns-56.awsdns-07.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-prd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-stg/stg-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,,"onlinepayrolljobs-staging.sbg-payroll-prd.a.intuit.com, payroll-setup-stg1-1-qbo-payroll-traffic-router.payrollprdusw2.iks2.a.intuit.com",,,,,,,,
[x],onlinepayrolljobs.api.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"52.24.81.112, 34.211.114.210, 54.70.49.234, 34.216.169.11, 54.69.69.209, 35.80.153.222, 35.165.162.104, 52.32.84.93","onlinepayrolljobs.prd.api.a.intuit.com, onlinepayrolljobs-us-west-2.prd.api.a.intuit.com, sw4_us-west-2_web.prd.api.a.intuit.com, sw4prdwebbluealb-1913782926.us-west-2.elb.amazonaws.com",,,,,,,,
[x],onlinepayrolljobs.intuit.com,"ns-56.awsdns-07.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-prd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-prd/prd-usw2-eks-qbo-payroll-traffic-router-ingress-internal",NOERROR,"44.238.163.143, 52.11.163.110, 44.237.114.6","onlinepayrolljobs.sbg-payroll-prd.a.intuit.com, payroll-setup-prd1-1-qbo-payroll-traffic-router-int.payrollprdusw2.iks2.a.intuit.com",,,,,,,,
[x],onlinetax.workplace.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"34.215.155.103, 52.33.84.162, 34.211.162.37, 52.12.81.133, 52.42.153.201, 35.162.210.148, 52.24.77.207, 35.165.32.209","workplace.intuit.com, appsreverseproxy.prd.api.a.intuit.com, appsreverseproxy-us-west-2.prd.api.a.intuit.com, sw1_us-west-2_web.prd.api.a.intuit.com, sw1prdwebbluealb-144153673.us-west-2.elb.amazonaws.com",,,,,,,,
[x],oos-dev-ppd.a.intuit.com,"ns-305.awsdns-38.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,"ns-1290.awsdns-33.org, ns-1998.awsdns-57.co.uk, ns-305.awsdns-38.com, ns-956.awsdns-55.net",,
[x],oos.a.intuit.com,"ns-74.awsdns-09.com, awsdns-hostmaster.amazon.com",,NOERROR,"50.112.152.192, 44.235.93.202, 52.13.3.58",,,,,,,"ns-1477.awsdns-56.org, ns-1853.awsdns-39.co.uk, ns-74.awsdns-09.com, ns-855.awsdns-42.net",,
[x],op-preprod.intuit.com,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",,NOERROR,,d25vou3oe8f0mf.cloudfront.net,,,,,,,,
[x],open.email.mint.com,"ns-1262.awsdns-29.org, awsdns-hostmaster.amazon.com",,NOERROR,"18.66.97.52, 18.66.97.22, 18.66.97.83, 18.66.97.57","open.mkt41.net, d1wamff7ji4ji3.cloudfront.net",,,True,cloudfront,,"ns-347.awsdns-43.com, ns-1262.awsdns-29.org, ns-1578.awsdns-05.co.uk, ns-944.awsdns-54.net",,
[x],open.enews.quickbooks.com,"ns1.acoustic-adm.com, awsdns-hostmaster.amazon.com",,NOERROR,23.21.150.130,open.rm02.net,,,,,,"ns1.acoustic-adm.com, ns2.acoustic-adm.com, ns3.acoustic-adm.com, ns4.acoustic-adm.com",,
[x],opensource.intuit.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",,NOERROR,"3.131.161.205, 3.136.16.30, 3.136.72.192, 18.117.18.69, 18.190.87.138, 52.14.204.175, 3.17.3.179, 3.23.33.60","uxfabric.app.intuit.com, sh.api.intuit.com, sh.prd.api.a.intuit.com, sh-us-east-2.prd.api.a.intuit.com, sw1_us-east-2_web.prd.api.a.intuit.com, sw1prdwebbluealb-1986858733.us-east-2.elb.amazonaws.com",,,,,,,,
[x],opentracing-prd-trace-search.ippaasproduse2.iks2.a.intuit.com,"ns-123.awsdns-15.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=ip-paas-prod-use2-k8s,external-dns/resource=ingress/opentracing-tracesearch-use2-prd-trc/trace-search-rollout-ingress",NOERROR,"3.141.148.36, 18.189.133.157, 3.128.227.136",,,,,,,,,
[x],opentracing-prd-trace-search.ippaasprodusw2.iks2.a.intuit.com,"ns-561.awsdns-06.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=ip-paas-prod-usw2-k8s,external-dns/resource=ingress/opentracing-tracesearch-usw2-prd-trc/trace-search-rollout-ingress",NOERROR,"44.241.28.218, 54.148.82.33, 34.209.163.128",,,,,,,"ns-1182.awsdns-19.org, ns-2033.awsdns-62.co.uk, ns-335.awsdns-41.com, ns-561.awsdns-06.net",,
[x],opentracing.api.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"35.82.140.22, 52.24.77.207, 34.211.162.37, 35.165.32.209, 52.33.84.162, 34.216.243.133, 52.12.81.133, 44.237.124.146","opentracing.prd.api.a.intuit.com, opentracing-us-west-2.prd.api.a.intuit.com, sw1_us-west-2_web.prd.api.a.intuit.com, sw1prdwebbluealb-144153673.us-west-2.elb.amazonaws.com",,,,,,,,
[x],opsbilling-e2e1.intuit.com,"ns-1312.awsdns-36.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-ppd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-e2e/e2e-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"52.34.148.169, 34.209.115.244, 44.240.174.116","opsbilling20-e2e1.origin.sbg-payroll-ppd.a.intuit.com, payroll-setup-e2e1-1-qbo-payroll-traffic-router.payrollppdusw2.iks2.a.intuit.com",,,,,,,,
[x],opsbilling-qa1.intuit.com,"ns-1312.awsdns-36.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-ppd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-qal/qal-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"52.41.166.57, 44.230.29.81, 52.34.239.144","opsbilling-us-qa1.sbg-payroll-ppd.a.intuit.com, payroll-setup-qal1-1-qbo-payroll-traffic-router.payrollppdusw2.iks2.a.intuit.com",,,,,,,,
[x],opsbilling-staging.intuit.com,"ns-56.awsdns-07.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-prd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-stg/stg-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"54.218.41.16, 34.209.224.246, 44.240.143.82","opsbilling-staging.sbg-payroll-prd.a.intuit.com, payroll-setup-stg1-1-qbo-payroll-traffic-router.payrollprdusw2.iks2.a.intuit.com",,,,,,,,
[x],opsbilling.intuit.com,"ns-56.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,"52.11.163.110, 44.237.114.6, 44.238.163.143","opsbilling.sbg-payroll-prd.a.intuit.com, payroll-setup-prd1-1-qbo-payroll-traffic-router-int.payrollprdusw2.iks2.a.intuit.com",,,,,,,,
[x],orca-e2e.api.intuit.com,"ns-1605.awsdns-08.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=devp-apigwint-ppd-usw2-k8s,external-dns/resource=ingress/services-gateway-apigwint-usw2-e2e-dx01/usw2-e2e-dx01-intuit-gateway-ingress",NOERROR,"52.11.193.208, 44.233.201.45, 44.239.249.117","orca.e2e.api.a.intuit.com, orca-us-west-2.e2e.api.a.intuit.com, sw1_us-west-2_web.e2e.api.a.intuit.com, dial_sw1_us-west-2_web.e2e.api.a.intuit.com, e2e-dx01.devpapigwintppdusw2.iks2.a.intuit.com",,,,,,,,
[x],orca.api.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"35.165.32.209, 34.215.155.103, 52.42.153.201, 35.162.210.148, 54.148.37.114, 35.162.118.125, 44.237.124.146, 35.82.140.22","orca.prd.api.a.intuit.com, orca-us-west-2.prd.api.a.intuit.com, sw1_us-west-2_web.prd.api.a.intuit.com, sw1prdwebbluealb-144153673.us-west-2.elb.amazonaws.com",,,,,,,,
[x],ordergateway.ha.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,52.11.204.239,"ordergateway.eos.a.intuit.com, og-sync-external-prd-2114655436.us-west-2.elb.amazonaws.com",,,,,,,,
[x],ordergateway.qdc.prd.intuit.com,"dns1.p08.nsone.net, nadmin.intuit.com, a1-182.akam.net",,NOERROR,206.108.41.144,,,,,,,,,
[x],ordergateway.qdc.qa.intuit.com,"a1-182.akam.net, nadmin.intuit.com, dns1.p01.nsone.net",,NOERROR,206.108.41.136,,,,,,,,,
[x],ordergateway.qdc.sys.intuit.com,"a1-182.akam.net, nadmin.intuit.com, dns1.p08.nsone.net",,NOERROR,206.108.41.135,,,,,,,,,
[x],orderstatus.intuit.com,"n0b.akamai.net, hostmaster.akamai.com",,NOERROR,"104.81.60.51, 104.81.60.82","redirector.intuit.com, redirector.intuit.com.edgesuite.net, a1887.b.akamai.net",,,,,,,,
[x],origin-bofa-e2e1.onlinepayroll.intuit.com,"ns-1312.awsdns-36.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-ppd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-e2e/e2e-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,,"bofa20-e2e1.origin.sbg-payroll-ppd.a.intuit.com, payroll-setup-e2e1-1-qbo-payroll-traffic-router.payrollppdusw2.iks2.a.intuit.com",,,,,,,,
[x],origin-bofa-staging.onlinepayroll.intuit.com,"ns-56.awsdns-07.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-prd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-stg/stg-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"34.209.224.246, 44.240.143.82, 54.218.41.16","origin-bofa-staging.onlinepayroll.sbg-payroll-prd.a.intuit.com, payroll-setup-stg1-1-qbo-payroll-traffic-router.payrollprdusw2.iks2.a.intuit.com",,,,,,,,
[x],origin-bofa.onlinepayroll.intuit.com,"ns-56.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,"54.201.85.22, 35.81.13.234, 54.149.167.215","origin-bofa.onlinepayroll.sbg-payroll-prd.a.intuit.com, payroll-setup-prd1-1-qbo-payroll-traffic-router.payrollprdusw2.iks2.a.intuit.com",,,,,,,,
[x],origin-fsp-e2e1.onlinepayroll.intuit.com,"ns-1312.awsdns-36.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-ppd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-e2e/e2e-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"52.34.148.169, 44.240.174.116, 34.209.115.244","fsp20-e2e1.origin.sbg-payroll-ppd.a.intuit.com, payroll-setup-e2e1-1-qbo-payroll-traffic-router.payrollppdusw2.iks2.a.intuit.com",,,,,,,,
[x],origin-fsp-staging.intuit.com,"ns-56.awsdns-07.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-prd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-stg/stg-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"34.209.224.246, 44.240.143.82, 54.218.41.16","origin-fsp-staging.sbg-payroll-prd.a.intuit.com, payroll-setup-stg1-1-qbo-payroll-traffic-router.payrollprdusw2.iks2.a.intuit.com",,,,,,,,
[x],origin-fsp.onlinepayroll.intuit.com,"ns-56.awsdns-07.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-prd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-prd/prd-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"54.149.167.215, 54.201.85.22, 35.81.13.234","origin-fsp.onlinepayroll.sbg-payroll-prd.a.intuit.com, payroll-setup-prd1-1-qbo-payroll-traffic-router.payrollprdusw2.iks2.a.intuit.com",,,,,,,,
[x],origin-iop-e2e1.onlinepayroll.intuit.com,"ns-1312.awsdns-36.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-ppd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-e2e/e2e-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"34.209.115.244, 44.240.174.116, 52.34.148.169","iop20-e2e1.origin.sbg-payroll-ppd.a.intuit.com, payroll-setup-e2e1-1-qbo-payroll-traffic-router.payrollppdusw2.iks2.a.intuit.com",,,,,,,,
[x],origin-iop-staging.intuit.com,"ns-56.awsdns-07.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payroll-prd-usw2-k8s,external-dns/resource=ingress/payroll-qbopayrolltrafficrouter-usw2-stg/stg-usw2-eks-qbo-payroll-traffic-router-ingress",NOERROR,"54.218.41.16, 34.209.224.246, 44.240.143.82","origin-iop-staging.sbg-payroll-prd.a.intuit.com, payroll-setup-stg1-1-qbo-payroll-traffic-router.payrollprdusw2.iks2.a.intuit.com",,,,,,,,
